index,codepoint,char,page,x,y,width,height,byte10,byte11,byte12,tail_hex
5875,36367,踏,1,630,170,14,16,0,12,14,000000
5876,36368,踐,1,240,561,14,16,0,12,14,000000
5877,36381,踝,1,495,306,14,16,0,12,14,000000
5878,36382,踞,1,750,51,14,16,0,12,14,000000
5879,36383,踟,1,105,697,14,16,0,12,14,000000
5880,36394,踪,1,360,442,14,16,0,12,14,000000
5881,36400,踰,1,615,187,14,16,0,12,14,000000
5882,36404,踴,1,225,578,14,16,0,12,14,000000
5883,36405,踵,1,480,323,14,16,0,12,14,000000
5884,36418,蹂,1,735,68,14,16,0,12,14,000000
5885,36420,蹄,1,90,714,14,16,0,12,14,000000
5886,36423,蹇,1,345,459,14,16,0,12,14,000000
5887,36424,蹈,1,600,204,14,16,0,12,14,000000
5888,36425,蹉,1,210,595,14,16,0,12,14,000000
5889,36426,蹊,1,465,340,14,16,0,12,14,000000
5890,36428,蹌,1,720,85,14,16,0,12,14,000000
5891,36432,蹐,1,75,731,14,16,0,12,14,000000
5892,36437,蹕,1,330,476,14,16,0,12,14,000000
5893,36441,蹙,1,585,221,14,16,0,12,14,000000
5894,36447,蹟,1,195,612,14,16,0,12,14,000000
5895,36448,蹠,1,450,357,14,16,0,12,14,000000
5896,36451,蹣,1,705,102,14,16,0,12,14,000000
5897,36452,蹤,1,60,748,14,16,0,12,14,000000
5898,36466,蹲,1,315,493,14,16,0,12,14,000000
5899,36468,蹴,1,570,238,14,16,0,12,14,000000
5900,36470,蹶,1,180,629,14,16,0,12,14,000000
5901,36476,蹼,1,435,374,14,16,0,12,14,000000
5902,36481,躁,1,690,119,14,16,0,12,14,000000
5903,36484,躄,1,45,765,14,16,0,12,14,000000
5904,36485,躅,1,300,510,14,16,0,12,14,000000
5905,36487,躇,1,555,255,14,16,0,12,14,000000
5906,36490,躊,1,810,0,14,16,0,12,14,000000
5907,36491,躋,1,165,646,14,16,0,12,14,000000
5908,36493,躍,1,420,391,14,16,0,12,14,000000
5909,36497,躑,1,675,136,14,16,0,12,14,000000
5910,36499,躓,1,30,782,14,16,0,12,14,000000
5911,36500,躔,1,285,527,14,16,0,12,14,000000
5912,36505,躙,1,540,272,14,16,0,12,14,000000
5913,36513,躡,1,795,17,14,16,0,12,14,000000
5914,36522,躪,1,150,663,14,16,0,12,14,000000
5915,36523,身,1,405,408,14,16,0,12,14,000000
5916,36524,躬,1,660,153,14,16,0,12,14,000000
5917,36527,躯,1,15,799,14,16,0,12,14,000000
5918,36528,躰,1,270,544,14,16,0,12,14,000000
5919,36529,躱,1,525,289,14,16,0,12,14,000000
5920,36542,躾,1,780,34,14,16,0,12,14,000000
5921,36549,軅,1,135,680,14,16,0,12,14,000000
5922,36550,軆,1,390,425,14,16,0,12,14,000000
5923,36552,軈,1,645,170,14,16,0,12,14,000000
5924,36554,車,1,0,816,14,16,0,12,14,000000
5925,36555,軋,0,15,162,14,17,0,13,14,000000
5926,36556,軌,1,255,561,14,16,0,12,14,000000
5927,36557,軍,1,510,306,14,16,0,12,14,000000
5928,36562,軒,1,765,51,14,16,0,12,14,000000
5929,36571,軛,1,120,697,14,16,0,12,14,000000
5930,36575,軟,1,375,442,14,16,0,12,14,000000
5931,36578,転,1,630,187,14,16,0,12,14,000000
5932,36579,軣,1,240,578,14,16,0,12,14,000000
5933,36587,軫,1,495,323,14,16,0,12,14,000000
5934,36600,軸,1,750,68,14,16,0,12,14,000000
5935,36603,軻,1,105,714,14,16,0,12,14,000000
5936,36604,軼,1,360,459,14,16,0,12,14,000000
5937,36605,軽,1,615,204,14,16,0,12,14,000000
5938,36606,軾,1,225,595,14,16,0,12,14,000000
5939,36611,較,1,480,340,14,16,0,12,14,000000
5940,36613,輅,1,735,85,14,16,0,12,14,000000
5941,36617,載,1,90,731,14,16,0,12,14,000000
5942,36618,輊,1,345,476,14,16,0,12,14,000000
5943,36620,輌,1,600,221,14,16,0,12,14,000000
5944,36626,輒,1,210,612,14,16,0,12,14,000000
5945,36627,輓,1,465,357,14,16,0,12,14,000000
5946,36628,輔,1,720,102,14,16,0,12,14,000000
5947,36629,輕,1,75,748,14,16,0,12,14,000000
5948,36633,輙,1,330,493,14,16,0,12,14,000000
5949,36635,輛,1,585,238,14,16,0,12,14,000000
5950,36636,輜,1,195,629,14,16,0,12,14,000000
5951,36637,輝,1,450,374,14,16,0,12,14,000000
5952,36639,輟,1,705,119,14,16,0,12,14,000000
5953,36646,輦,1,60,765,14,16,0,12,14,000000
5954,36649,輩,1,315,510,14,16,0,12,14,000000
5955,36650,輪,1,570,255,14,16,0,12,14,000000
5956,36655,輯,1,825,0,14,16,0,12,14,000000
5957,36659,輳,1,180,646,14,16,0,12,14,000000
5958,36664,輸,1,435,391,14,16,0,12,14,000000
5959,36665,輹,1,690,136,14,16,0,12,14,000000
5960,36667,輻,1,45,782,14,16,0,12,14,000000
5961,36670,輾,1,300,527,14,16,0,12,14,000000
5962,36671,輿,1,555,272,14,16,0,12,14,000000
5963,36674,轂,1,810,17,14,16,0,12,14,000000
5964,36676,轄,1,165,663,14,16,0,12,14,000000
5965,36677,轅,1,420,408,14,16,0,12,14,000000
5966,36678,轆,1,675,153,14,16,0,12,14,000000
5967,36681,轉,1,30,799,14,16,0,12,14,000000
5968,36684,轌,1,285,544,14,16,0,12,14,000000
5969,36685,轍,1,540,289,14,16,0,12,14,000000
5970,36686,轎,0,105,72,14,17,0,13,14,000000
5971,36695,轗,1,795,34,14,16,0,12,14,000000
5972,36700,轜,1,150,680,14,16,0,12,14,000000
5973,36703,轟,1,405,425,14,16,0,12,14,000000
5974,36705,轡,1,660,170,14,16,0,12,14,000000
5975,36706,轢,1,15,816,14,16,0,12,14,000000
5976,36707,轣,1,270,561,14,16,0,12,14,000000
5977,36708,轤,1,525,306,14,16,0,12,14,000000
5978,36763,辛,1,780,51,14,16,0,12,14,000000
5979,36764,辜,1,135,697,14,16,0,12,14,000000
5980,36766,辞,1,390,442,14,16,0,12,14,000000
5981,36767,辟,1,645,187,14,16,0,12,14,000000
5982,36771,辣,1,0,833,14,16,0,12,14,000000
5983,36775,辧,1,255,578,14,16,0,12,14,000000
5984,36776,辨,1,510,323,14,16,0,12,14,000000
5985,36781,辭,1,765,68,14,16,0,12,14,000000
5986,36782,辮,1,120,714,14,16,0,12,14,000000
5987,36783,辯,1,375,459,14,16,0,12,14,000000
5988,36784,辰,1,195,949,14,15,0,11,14,000000
5989,36785,辱,1,630,204,14,16,0,12,14,000000
5990,36786,農,1,240,595,14,16,0,12,14,000000
5991,36791,辷,1,495,340,14,16,0,12,14,000000
5992,36794,辺,1,750,85,14,16,0,12,14,000000
5993,36795,辻,1,105,731,14,16,0,12,14,000000
5994,36796,込,1,360,476,14,16,0,12,14,000000
5995,36799,辿,1,615,221,14,16,0,12,14,000000
5996,36802,迂,1,225,612,14,16,0,12,14,000000
5997,36804,迄,1,480,357,14,16,0,12,14,000000
5998,36805,迅,1,735,102,14,16,0,12,14,000000
5999,36814,迎,1,90,748,14,16,0,12,14,000000
6000,36817,近,1,345,493,14,16,0,12,14,000000
6001,36820,返,1,600,238,14,16,0,12,14,000000
6002,36826,迚,1,210,629,14,16,0,12,14,000000
6003,36834,迢,1,465,374,14,16,0,12,14,000000
6004,36837,迥,1,720,119,14,16,0,12,14,000000
6005,36838,迦,1,75,765,14,16,0,12,14,000000
6006,36841,迩,1,330,510,14,16,0,12,14,000000
6007,36842,迪,1,585,255,14,16,0,12,14,000000
6008,36843,迫,1,840,0,14,16,0,12,14,000000
6009,36845,迭,1,195,646,14,16,0,12,14,000000
6010,36847,迯,1,450,391,14,16,0,12,14,000000
6011,36848,述,1,705,136,14,16,0,12,14,000000
6012,36852,迴,1,60,782,14,16,0,12,14,000000
6013,36855,迷,1,315,527,14,16,0,12,14,000000
6014,36856,迸,1,570,272,14,16,0,12,14,000000
6015,36857,迹,1,825,17,14,16,0,12,14,000000
6016,36858,迺,1,180,663,14,16,0,12,14,000000
6017,36861,追,1,435,408,14,16,0,12,14,000000
6018,36864,退,1,690,153,14,16,0,12,14,000000
6019,36865,送,1,45,799,14,16,0,12,14,000000
6020,36867,逃,1,300,544,14,16,0,12,14,000000
6021,36869,逅,1,555,289,14,16,0,12,14,000000
6022,36870,逆,1,810,34,14,16,0,12,14,000000
6023,36875,逋,1,165,680,14,16,0,12,14,000000
6024,36877,逍,1,420,425,14,16,0,12,14,000000
6025,36878,逎,1,675,170,14,16,0,12,14,000000
6026,36879,透,1,30,816,14,16,0,12,14,000000
6027,36880,逐,1,285,561,14,16,0,12,14,000000
6028,36881,逑,1,540,306,14,16,0,12,14,000000
6029,36883,逓,0,0,180,14,17,0,13,14,000000
6030,36884,途,0,90,90,14,17,0,13,14,000000
6031,36885,逕,1,795,51,14,16,0,12,14,000000
6032,36886,逖,1,150,697,14,16,0,12,14,000000
6033,36887,逗,1,405,442,14,16,0,12,14,000000
6034,36889,這,1,660,187,14,16,0,12,14,000000
6035,36890,通,1,15,833,14,16,0,12,14,000000
6036,36893,逝,1,270,578,14,16,0,12,14,000000
6037,36894,逞,1,525,323,14,16,0,12,14,000000
6038,36895,速,1,780,68,14,16,0,12,14,000000
6039,36896,造,1,135,714,14,16,0,12,14,000000
6040,36897,逡,1,390,459,14,16,0,12,14,000000
6041,36898,逢,1,645,204,14,16,0,12,14,000000
6042,36899,連,1,0,850,14,16,0,12,14,000000
6043,36903,逧,1,255,595,14,16,0,12,14,000000
6044,36910,逮,1,510,340,14,16,0,12,14,000000
6045,36913,週,1,765,85,14,16,0,12,14,000000
6046,36914,進,1,120,731,14,16,0,12,14,000000
6047,36917,逵,1,375,476,14,16,0,12,14,000000
6048,36918,逶,1,630,221,14,16,0,12,14,000000
6049,36920,逸,1,240,612,14,16,0,12,14,000000
6050,36921,逹,1,495,357,14,16,0,12,14,000000
6051,36924,逼,1,750,102,14,16,0,12,14,000000
6052,36926,逾,1,105,748,14,16,0,12,14,000000
6053,36929,遁,1,360,493,14,16,0,12,14,000000
6054,36930,遂,1,615,238,14,16,0,12,14,000000
6055,36933,遅,1,225,629,14,16,0,12,14,000000
6056,36935,遇,1,480,374,14,16,0,12,14,000000
6057,36937,遉,1,735,119,14,16,0,12,14,000000
6058,36938,遊,1,90,765,14,16,0,12,14,000000
6059,36939,運,1,345,510,14,16,0,12,14,000000
6060,36941,遍,1,600,255,14,16,0,12,14,000000
6061,36942,過,1,855,0,14,16,0,12,14,000000
6062,36943,遏,1,210,646,14,16,0,12,14,000000
6063,36944,遐,1,465,391,14,16,0,12,14,000000
6064,36945,遑,1,720,136,14,16,0,12,14,000000
6065,36946,遒,1,75,782,14,16,0,12,14,000000
6066,36947,道,1,330,527,14,16,0,12,14,000000
6067,36948,達,1,585,272,14,16,0,12,14,000000
6068,36949,違,1,840,17,14,16,0,12,14,000000
6069,36950,遖,1,195,663,14,16,0,12,14,000000
6070,36952,遘,1,450,408,14,16,0,12,14,000000
6071,36956,遜,1,705,153,14,16,0,12,14,000000
6072,36958,遞,1,60,799,14,16,0,12,14,000000
6073,36960,遠,1,315,544,14,16,0,12,14,000000
6074,36961,遡,1,570,289,14,16,0,12,14,000000
6075,36963,遣,1,825,34,14,16,0,12,14,000000
6076,36965,遥,1,180,680,14,16,0,12,14,000000
6077,36968,遨,1,435,425,14,16,0,12,14,000000
6078,36969,適,1,690,170,14,16,0,12,14,000000
6079,36973,遭,1,45,816,14,16,0,12,14,000000
6080,36974,遮,1,300,561,14,16,0,12,14,000000
6081,36975,遯,1,555,306,14,16,0,12,14,000000
6082,36978,遲,1,810,51,14,16,0,12,14,000000
6083,36981,遵,1,165,697,14,16,0,12,14,000000
6084,36982,遶,1,420,442,14,16,0,12,14,000000
6085,36983,遷,1,675,187,14,16,0,12,14,000000
6086,36984,選,1,30,833,14,16,0,12,14,000000
6087,36986,遺,1,285,578,14,16,0,12,14,000000
6088,36988,遼,1,540,323,14,16,0,12,14,000000
6089,36989,遽,1,795,68,14,16,0,12,14,000000
6090,36991,避,1,150,714,14,16,0,12,14,000000
6091,36992,邀,1,405,459,14,16,0,12,14,000000
6092,36993,邁,1,660,204,14,16,0,12,14,000000
6093,36994,邂,1,15,850,14,16,0,12,14,000000
6094,36995,邃,1,270,595,14,16,0,12,14,000000
6095,36996,還,1,525,340,14,16,0,12,14,000000
6096,36999,邇,1,780,85,14,16,0,12,14,000000
6097,37001,邉,1,135,731,14,16,0,12,14,000000
6098,37002,邊,1,390,476,14,16,0,12,14,000000
6099,37007,邏,1,645,221,14,16,0,12,14,000000
6100,37009,邑,1,0,867,14,16,0,12,14,000000
6101,37027,那,1,255,612,14,16,0,12,14,000000
6102,37030,邦,1,510,357,14,16,0,12,14,000000
6103,37032,邨,1,765,102,14,16,0,12,14,000000
6104,37034,邪,1,120,748,14,16,0,12,14,000000
6105,37039,邯,1,375,493,14,16,0,12,14,000000
6106,37041,邱,1,630,238,14,16,0,12,14,000000
6107,37045,邵,1,240,629,14,16,0,12,14,000000
6108,37048,邸,1,495,374,14,16,0,12,14,000000
6109,37057,郁,1,750,119,14,16,0,12,14,000000
6110,37066,郊,1,105,765,14,16,0,12,14,000000
6111,37070,郎,1,360,510,14,16,0,12,14,000000
6112,37083,郛,1,615,255,14,16,0,12,14,000000
6113,37089,郡,1,870,0,14,16,0,12,14,000000
6114,37090,郢,1,225,646,14,16,0,12,14,000000
6115,37092,郤,1,480,391,14,16,0,12,14,000000
6116,37096,部,1,735,136,14,16,0,12,14,000000
6117,37101,郭,1,90,782,14,16,0,12,14,000000
6118,37109,郵,1,345,527,14,16,0,12,14,000000
6119,37111,郷,1,600,272,14,16,0,12,14,000000
6120,37117,都,1,855,17,14,16,0,12,14,000000
6121,37122,鄂,1,210,663,14,16,0,12,14,000000
6122,37138,鄒,1,465,408,14,16,0,12,14,000000
6123,37145,鄙,1,720,153,14,16,0,12,14,000000
6124,37165,鄭,1,75,799,14,16,0,12,14,000000
6125,37168,鄰,1,330,544,14,16,0,12,14,000000
6126,37170,鄲,1,585,289,14,16,0,12,14,000000
6127,37193,酉,1,450,694,14,15,0,11,14,000000
6128,37194,酊,1,840,34,14,16,0,12,14,000000
6129,37195,酋,1,195,680,14,16,0,12,14,000000
6130,37196,酌,1,450,425,14,16,0,12,14,000000
6131,37197,配,1,705,170,14,16,0,12,14,000000
6132,37198,酎,1,60,816,14,16,0,12,14,000000
6133,37202,酒,1,315,561,14,16,0,12,14,000000
6134,37204,酔,1,570,306,14,16,0,12,14,000000
6135,37206,酖,1,825,51,14,16,0,12,14,000000
6136,37208,酘,1,180,697,14,16,0,12,14,000000
6137,37218,酢,1,435,442,14,16,0,12,14,000000
6138,37219,酣,1,690,187,14,16,0,12,14,000000
6139,37221,酥,1,45,833,14,16,0,12,14,000000
6140,37225,酩,1,300,578,14,16,0,12,14,000000
6141,37226,酪,1,555,323,14,16,0,12,14,000000
6142,37228,酬,1,810,68,14,16,0,12,14,000000
6143,37234,酲,1,165,714,14,16,0,12,14,000000
6144,37235,酳,1,420,459,14,16,0,12,14,000000
6145,37237,酵,1,675,204,14,16,0,12,14,000000
6146,37239,酷,1,30,850,14,16,0,12,14,000000
6147,37240,酸,1,285,595,14,16,0,12,14,000000
6148,37250,醂,1,540,340,14,16,0,12,14,000000
6149,37255,醇,1,795,85,14,16,0,12,14,000000
6150,37257,醉,1,150,731,14,16,0,12,14,000000
6151,37259,醋,1,405,476,14,16,0,12,14,000000
6152,37261,醍,1,660,221,14,16,0,12,14,000000
6153,37264,醐,1,15,867,14,16,0,12,14,000000
6154,37266,醒,1,270,612,14,16,0,12,14,000000
6155,37271,醗,1,525,357,14,16,0,12,14,000000
6156,37276,醜,1,780,102,14,16,0,12,14,000000
6157,37282,醢,1,135,748,14,16,0,12,14,000000
6158,37284,醤,0,180,0,14,17,0,13,14,000000
6159,37290,醪,1,390,493,14,16,0,12,14,000000
6160,37291,醫,1,645,238,14,16,0,12,14,000000
6161,37295,醯,1,0,884,14,16,0,12,14,000000
6162,37300,醴,1,255,629,14,16,0,12,14,000000
6163,37301,醵,1,510,374,14,16,0,12,14,000000
6164,37304,醸,1,765,119,14,16,0,12,14,000000
6165,37306,醺,1,120,765,14,16,0,12,14,000000
6166,37312,釀,1,375,510,14,16,0,12,14,000000
6167,37313,釁,1,630,255,14,16,0,12,14,000000
6168,37318,釆,1,885,0,14,16,0,12,14,000000
6169,37319,采,1,240,646,14,16,0,12,14,000000
6170,37320,釈,1,495,391,14,16,0,12,14,000000
6171,37321,釉,1,750,136,14,16,0,12,14,000000
6172,37323,釋,1,105,782,14,16,0,12,14,000000
6173,37324,里,1,360,527,14,16,0,12,14,000000
6174,37325,重,1,615,272,14,16,0,12,14,000000
6175,37326,野,1,870,17,14,16,0,12,14,000000
6176,37327,量,1,225,663,14,16,0,12,14,000000
6177,37328,釐,1,480,408,14,16,0,12,14,000000
6178,37329,金,1,735,153,14,16,0,12,14,000000
6179,37334,釖,0,75,108,14,17,0,13,14,000000
6180,37336,釘,0,165,18,14,17,0,13,14,000000
6181,37339,釛,0,60,126,14,17,0,13,14,000000
6182,37340,釜,1,90,799,14,16,0,12,14,000000
6183,37341,針,0,150,36,14,17,0,13,14,000000
6184,37343,釟,0,45,144,14,17,0,13,14,000000
6185,37345,釡,1,345,544,14,16,0,12,14,000000
6186,37347,釣,0,135,54,14,17,0,13,14,000000
6187,37350,釦,1,600,289,14,16,0,12,14,000000
6188,37351,釧,0,30,162,14,17,0,13,14,000000
6189,37365,釵,1,855,34,14,16,0,12,14,000000
6190,37366,釶,1,210,680,14,16,0,12,14,000000
6191,37372,釼,0,120,72,14,17,0,13,14,000000
6192,37375,釿,1,465,425,14,16,0,12,14,000000
6193,37389,鈍,0,15,180,14,17,0,13,14,000000
6194,37390,鈎,1,720,170,14,16,0,12,14,000000
6195,37393,鈑,1,75,816,14,16,0,12,14,000000
6196,37396,鈔,0,105,90,14,17,0,13,14,000000
6197,37397,鈕,0,195,0,14,17,0,13,14,000000
6198,37406,鈞,0,0,198,14,17,0,13,14,000000
6199,37417,鈩,1,330,561,14,16,0,12,14,000000
6200,37420,鈬,1,585,306,14,16,0,12,14,000000
6201,37428,鈴,0,90,108,14,17,0,13,14,000000
6202,37431,鈷,1,840,51,14,16,0,12,14,000000
6203,37439,鈿,1,195,697,14,16,0,12,14,000000
6204,37444,鉄,1,450,442,14,16,0,12,14,000000
6205,37445,鉅,0,180,18,14,17,0,13,14,000000
6206,37448,鉈,0,75,126,14,17,0,13,14,000000
6207,37449,鉉,1,705,187,14,16,0,12,14,000000
6208,37451,鉋,0,165,36,14,17,0,13,14,000000
6209,37456,鉐,1,60,833,14,16,0,12,14,000000
6210,37463,鉗,1,315,578,14,16,0,12,14,000000
6211,37466,鉚,1,570,323,14,16,0,12,14,000000
6212,37467,鉛,1,825,68,14,16,0,12,14,000000
6213,37470,鉞,1,180,714,14,16,0,12,14,000000
6214,37474,鉢,1,435,459,14,16,0,12,14,000000
6215,37476,鉤,0,60,144,14,17,0,13,14,000000
6216,37478,鉦,0,150,54,14,17,0,13,14,000000
6217,37489,鉱,1,690,204,14,16,0,12,14,000000
6218,37502,鉾,0,45,162,14,17,0,13,14,000000
6219,37504,銀,1,45,850,14,16,0,12,14,000000
6220,37507,銃,1,300,595,14,16,0,12,14,000000
6221,37509,銅,0,135,72,14,17,0,13,14,000000
6222,37521,銑,0,30,180,14,17,0,13,14,000000
6223,37523,銓,1,555,340,14,16,0,12,14,000000
6224,37525,銕,1,810,85,14,16,0,12,14,000000
6225,37526,銖,1,165,731,14,16,0,12,14,000000
6226,37528,銘,0,120,90,14,17,0,13,14,000000
6227,37530,銚,1,420,476,14,16,0,12,14,000000
6228,37531,銛,1,675,221,14,16,0,12,14,000000
6229,37532,銜,1,30,867,14,16,0,12,14,000000
6230,37549,銭,0,210,0,14,17,0,13,14,000000
6231,37559,銷,0,15,198,14,17,0,13,14,000000
6232,37561,銹,0,105,108,14,17,0,13,14,000000
6233,37583,鋏,1,285,612,14,16,0,12,14,000000
6234,37586,鋒,1,540,357,14,16,0,12,14,000000
6235,37604,鋤,1,795,102,14,16,0,12,14,000000
6236,37609,鋩,1,150,748,14,16,0,12,14,000000
6237,37610,鋪,1,405,493,14,16,0,12,14,000000
6238,37613,鋭,1,660,238,14,16,0,12,14,000000
6239,37618,鋲,0,195,18,14,17,0,13,14,000000
6240,37619,鋳,1,15,884,14,16,0,12,14,000000
6241,37624,鋸,1,270,629,14,16,0,12,14,000000
6242,37626,鋺,1,525,374,14,16,0,12,14,000000
6243,37628,鋼,1,780,119,14,16,0,12,14,000000
6244,37638,錆,0,0,216,14,17,0,13,14,000000
6245,37647,錏,0,90,126,14,17,0,13,14,000000
6246,37648,錐,0,180,36,14,17,0,13,14,000000
6247,37656,錘,1,135,765,14,16,0,12,14,000000
6248,37657,錙,0,75,144,14,17,0,13,14,000000
6249,37658,錚,1,390,510,14,16,0,12,14,000000
6250,37664,錠,1,645,255,14,16,0,12,14,000000
6251,37666,錢,0,165,54,14,17,0,13,14,000000
6252,37667,錣,0,60,162,14,17,0,13,14,000000
6253,37670,錦,0,150,72,14,17,0,13,14,000000
6254,37672,錨,0,45,180,14,17,0,13,14,000000
6255,37675,錫,1,900,0,14,16,0,12,14,000000
6256,37676,錬,0,135,90,14,17,0,13,14,000000
6257,37678,錮,0,225,0,14,17,0,13,14,000000
6258,37679,錯,1,0,901,14,16,0,12,14,000000
6259,37682,録,0,30,198,14,17,0,13,14,000000
6260,37685,錵,1,255,646,14,16,0,12,14,000000
6261,37690,錺,1,510,391,14,16,0,12,14,000000
6262,37691,錻,1,765,136,14,16,0,12,14,000000
6263,37700,鍄,1,120,782,14,16,0,12,14,000000
6264,37707,鍋,1,375,527,14,16,0,12,14,000000
6265,37709,鍍,1,630,272,14,16,0,12,14,000000
6266,37716,鍔,0,120,108,14,17,0,13,14,000000
6267,37718,鍖,0,210,18,14,17,0,13,14,000000
6268,37723,鍛,1,885,17,14,16,0,12,14,000000
6269,37724,鍜,1,240,663,14,16,0,12,14,000000
6270,37728,鍠,1,495,408,14,16,0,12,14,000000
6271,37740,鍬,1,750,153,14,16,0,12,14,000000
6272,37742,鍮,1,105,799,14,16,0,12,14,000000
6273,37749,鍵,1,360,544,14,16,0,12,14,000000
6274,37756,鍼,1,615,289,14,16,0,12,14,000000
6275,37758,鍾,0,15,216,14,17,0,13,14,000000
6276,37772,鎌,1,870,34,14,16,0,12,14,000000
6277,37780,鎔,1,225,680,14,16,0,12,14,000000
6278,37782,鎖,0,105,126,14,17,0,13,14,000000
6279,37783,鎗,1,480,425,14,16,0,12,14,000000
6280,37786,鎚,1,735,170,14,16,0,12,14,000000
6281,37799,鎧,1,90,816,14,16,0,12,14,000000
6282,37804,鎬,1,345,561,14,16,0,12,14,000000
6283,37805,鎭,0,195,36,14,17,0,13,14,000000
6284,37806,鎮,0,0,234,14,17,0,13,14,000000
6285,37808,鎰,0,90,144,14,17,0,13,14,000000
6286,37817,鎹,1,600,306,14,16,0,12,14,000000
6287,37827,鏃,1,855,51,14,16,0,12,14,000000
6288,37832,鏈,1,210,697,14,16,0,12,14,000000
6289,37840,鏐,0,180,54,14,17,0,13,14,000000
6290,37841,鏑,1,465,442,14,16,0,12,14,000000
6291,37846,鏖,1,720,187,14,16,0,12,14,000000
6292,37847,鏗,0,75,162,14,17,0,13,14,000000
6293,37848,鏘,1,75,833,14,16,0,12,14,000000
6294,37853,鏝,0,165,72,14,17,0,13,14,000000
6295,37857,鏡,1,330,578,14,16,0,12,14,000000
6296,37860,鏤,1,585,323,14,16,0,12,14,000000
6297,37861,鏥,1,840,68,14,16,0,12,14,000000
6298,37864,鏨,1,195,714,14,16,0,12,14,000000
6299,37891,鐃,0,60,180,14,17,0,13,14,000000
6300,37895,鐇,1,450,459,14,16,0,12,14,000000
6301,37904,鐐,1,705,204,14,16,0,12,14,000000
6302,37907,鐓,1,60,850,14,16,0,12,14,000000
6303,37908,鐔,1,315,595,14,16,0,12,14,000000
6304,37912,鐘,1,570,340,14,16,0,12,14,000000
6305,37913,鐙,1,825,85,14,16,0,12,14,000000
6306,37914,鐚,1,180,731,14,16,0,12,14,000000
6307,37921,鐡,1,435,476,14,16,0,12,14,000000
6308,37931,鐫,0,150,90,14,17,0,13,14,000000
6309,37941,鐵,1,690,221,14,16,0,12,14,000000
6310,37942,鐶,1,45,867,14,16,0,12,14,000000
6311,37944,鐸,1,300,612,14,16,0,12,14,000000
6312,37946,鐺,1,555,357,14,16,0,12,14,000000
6313,37953,鑁,1,810,102,14,16,0,12,14,000000
6314,37956,鑄,1,165,748,14,16,0,12,14,000000
6315,37969,鑑,1,420,493,14,16,0,12,14,000000
6316,37970,鑒,1,675,238,14,16,0,12,14,000000
6317,37971,鑓,1,30,884,14,16,0,12,14,000000
6318,37978,鑚,1,285,629,14,16,0,12,14,000000
6319,37979,鑛,1,540,374,14,16,0,12,14,000000
6320,37982,鑞,1,795,119,14,16,0,12,14,000000
6321,37984,鑠,1,150,765,14,16,0,12,14,000000
6322,37986,鑢,1,405,510,14,16,0,12,14,000000
6323,37994,鑪,1,660,255,14,16,0,12,14,000000
6324,38000,鑰,1,915,0,14,16,0,12,14,000000
6325,38005,鑵,0,240,0,14,17,0,13,14,000000
6326,38007,鑷,1,15,901,14,16,0,12,14,000000
6327,38012,鑼,1,270,646,14,16,0,12,14,000000
6328,38013,鑽,1,525,391,14,16,0,12,14,000000
6329,38014,鑾,1,780,136,14,16,0,12,14,000000
6330,38015,鑿,1,135,782,14,16,0,12,14,000000
6331,38017,钁,1,390,527,14,16,0,12,14,000000
6332,38263,長,1,645,272,14,16,0,12,14,000000
6333,38272,門,1,900,17,14,16,0,12,14,000000
6334,38274,閂,1,0,918,14,16,0,12,14,000000
6335,38275,閃,1,255,663,14,16,0,12,14,000000
6336,38279,閇,1,510,408,14,16,0,12,14,000000
6337,38281,閉,1,765,153,14,16,0,12,14,000000
6338,38282,閊,1,120,799,14,16,0,12,14,000000
6339,38283,開,1,375,544,14,16,0,12,14,000000
6340,38287,閏,1,630,289,14,16,0,12,14,000000
6341,38289,閑,1,885,34,14,16,0,12,14,000000
6342,38291,間,1,240,680,14,16,0,12,14,000000
6343,38292,閔,1,495,425,14,16,0,12,14,000000
6344,38294,閖,1,750,170,14,16,0,12,14,000000
6345,38296,閘,1,105,816,14,16,0,12,14,000000
6346,38297,閙,1,360,561,14,16,0,12,14,000000
6347,38304,閠,1,615,306,14,16,0,12,14,000000
6348,38306,関,1,870,51,14,16,0,12,14,000000
6349,38307,閣,1,225,697,14,16,0,12,14,000000
6350,38308,閤,1,480,442,14,16,0,12,14,000000
6351,38309,閥,1,735,187,14,16,0,12,14,000000
6352,38311,閧,1,90,833,14,16,0,12,14,000000
6353,38312,閨,1,345,578,14,16,0,12,14,000000
6354,38317,閭,1,600,323,14,16,0,12,14,000000
6355,38322,閲,1,855,68,14,16,0,12,14,000000
6356,38329,閹,1,210,714,14,16,0,12,14,000000
6357,38331,閻,1,465,459,14,16,0,12,14,000000
6358,38332,閼,1,720,204,14,16,0,12,14,000000
6359,38334,閾,1,75,850,14,16,0,12,14,000000
6360,38339,闃,1,330,595,14,16,0,12,14,000000
6361,38343,闇,1,585,340,14,16,0,12,14,000000
6362,38346,闊,1,840,85,14,16,0,12,14,000000
6363,38348,闌,1,195,731,14,16,0,12,14,000000
6364,38349,闍,1,450,476,14,16,0,12,14,000000
6365,38356,闔,1,705,221,14,16,0,12,14,000000
6366,38357,闕,1,60,867,14,16,0,12,14,000000
6367,38358,闖,1,315,612,14,16,0,12,14,000000
6368,38360,闘,1,570,357,14,16,0,12,14,000000
6369,38364,關,1,825,102,14,16,0,12,14,000000
