file,index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
PauseMenu.csv,865,AblArmorEsperAttackChargeBtn,"Hold ⟦MSBT:0E00010001000000⟧ for longer,
then release","Maintenir longtemps ⟦MSBT:0E00010001000000⟧,
puis relâcher","⟦MSBT:0E00010001000000⟧ lang gedrückt
halten, dann loslassen","Tieni premuto ⟦MSBT:0E00010001000000⟧ più a
lungo, poi rilascia","Mantén ⟦MSBT:0E00010001000000⟧ mucho
rato y luego suéltalo",⟦MSBT:0E00010001000000⟧めちゃ⟦MSBT:0E00000000000800020004006A304C30⟧長おし～はなす,"Hold ⟦MSBT:0E00010001000000⟧ longer,
and then release","⟦MSBT:0E000000020002005F00⟧Maintenir longtemps ⟦MSBT:0E00010001000000⟧,
puis relâcher⟦MSBT:0E000000020002006400⟧","Mantén ⟦MSBT:0E00010001000000⟧ mucho
rato y luego suéltalo","⟦MSBT:0E00010001000000⟧'yi daha uzun tut,
sonra bırak",
PauseMenu.csv,866,AblArmorEsperStormBtn,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧＋⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,867,AblArmorCutterAttack,Whirling Saw,Scie boomerang,Sägenschnitt,Lama tagliente,Cuchilla bumerán,カッティング・ソー,Whirling Saw,Scie boomerang,Cuchilla bumerán,Döner Testere,
PauseMenu.csv,868,AblArmorCutterShot,Cutting Shot,Lancer de scie,Sägenschuss,Colpo tagliente,Disparo cuchilla,カッティング・ショット,Cutting Shot,Lancer de scie,Disparo cuchilla,Kesici Atış,
PauseMenu.csv,869,AblArmorCutterWalk,Roaming Saw,Marche tranchante,Wandelnde Säge,Lama vagante,Avance cuchilla,ウォーキング・ソー,Roaming Saw,Marche tranchante,Avance cuchilla,Gezgin Testere,
PauseMenu.csv,870,AblArmorCutterWay,Change Shot Angle,Orientation du lancer,Ausrichtung ändern,Direziona lama,Dirigir disparo,はなつむきをかえる,Change Shot Angle,Orientation du lancer,Dirigir disparo,Atış Açısını Değiştir,
PauseMenu.csv,871,AblArmorCutterAttackBtn,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ loslassen,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧はなす,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ brevemente,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,872,AblArmorCutterShotBtn,"Hold ⟦MSBT:0E00010001000000⟧, then release","Maintenir ⟦MSBT:0E00010001000000⟧,
puis relâcher","⟦MSBT:0E00010001000000⟧ gedrückt halten,
dann loslassen","Tieni premuto ⟦MSBT:0E00010001000000⟧,
poi rilascia","Mantén pulsado ⟦MSBT:0E00010001000000⟧
y luego suéltalo",⟦MSBT:0E00010001000000⟧⟦MSBT:0E00000000000800020004006A304C30⟧長おし～はなす,"Hold ⟦MSBT:0E00010001000000⟧, and then
release","Maintenir ⟦MSBT:0E00010001000000⟧,
puis relâcher","Mantén oprimido ⟦MSBT:0E00010001000000⟧
y luego suéltalo","⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak",
PauseMenu.csv,873,AblArmorCutterWalkBtn,Hold ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧,Maintenir ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧,"⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧
gedrückt halten",Tieni premuto ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧,"Mantén pulsados
⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧",⟦MSBT:0E00010001000000⟧＋⟦MSBT:0E00010009000000⟧,⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧,Maintenir ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧,"Mantén oprimidos
⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010009000000⟧",⟦MSBT:0E00010001000000⟧'yi basılı tut + ⟦MSBT:0E00010009000000⟧,
PauseMenu.csv,874,AblArmorCutterWayBtn,Hold ⟦MSBT:0E00010001000000⟧ + either ⟦MSBT:0E0001000D000000⟧,⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000D000000⟧ (au choix),⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000D000000⟧ (entweder/oder)⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010001000000⟧ + uno tra ⟦MSBT:0E0001000D000000⟧,⟦MSBT:0E00010001000000⟧ + elige entre ⟦MSBT:0E0001000D000000⟧,⟦MSBT:0E00010001000000⟧＋⟦MSBT:0E0001000D000000⟧,⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000D000000⟧,⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000D000000⟧ (au choix),⟦MSBT:0E00010001000000⟧ + elige entre ⟦MSBT:0E0001000D000000⟧,⟦MSBT:0E00010001000000⟧'yi tut + ⟦MSBT:0E0001000D000000⟧,
PauseMenu.csv,875,AblArmorJetAttack,Frequent Fire,Mitrailleuse,Bord-MG,Mitraglia jet,Ametralladora jet,ジェットガトリング,Frequent Fire,Mitrailleuse,Ametralladora jet,Seri Ateş,
PauseMenu.csv,876,AblArmorJetAttackCharge1,Missile Salvo,Décharge de missiles,Rakete,Missile distruttore,Misil letal,バスタードミサイル,Missile Salvo,Décharge de missiles,Misil letal,Füze Salvosu,
PauseMenu.csv,877,AblArmorJetAttackCharge2,Missile Spread,Super missile,Streuraketen,⟦MSBT:0E000000020002005F00⟧Supermissile distruttore⟦MSBT:0E000000020002006400⟧,Ultramisil letal,"かくさん
　バスタードミサイル",Missile Spread,Super missile,Ultramisil letal,Füze Saçılımı,
PauseMenu.csv,878,AblArmorJetLaneMove,Flip Flight,Zig-zag Jet,Jetsprung,Zig-zag jet,Zigzag 3D,3Dジグザグジェット,Flip Flight,Zig-zag Jet,Zigzag 3D,Zikzak Uçuşu,
PauseMenu.csv,879,AblArmorJetAttackBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,880,AblArmorJetAttackCharge1Btn,"Hold ⟦MSBT:0E00010001000000⟧ a little longer,
then release","Maintenir longtemps ⟦MSBT:0E00010001000000⟧,
puis relâcher","⟦MSBT:0E00010001000000⟧ lang gedrückt
halten, dann loslassen.","⟦MSBT:0E000000020002005F00⟧Tieni premuto ⟦MSBT:0E00010001000000⟧ un po'
più a lungo, poi rilascia⟦MSBT:0E000000020002006400⟧","Mantén pulsado ⟦MSBT:0E00010001000000⟧
y luego suéltalo","⟦MSBT:0E00010001000000⟧ほどよく⟦MSBT:0E00000000000800020004006A304C30⟧長おし
～はなす","Hold ⟦MSBT:0E00010001000000⟧ a little longer,
and then release","⟦MSBT:0E000000020002005F00⟧Maintenir longtemps ⟦MSBT:0E00010001000000⟧,
puis relâcher⟦MSBT:0E000000020002006400⟧","Mantén oprimido ⟦MSBT:0E00010001000000⟧
y luego suéltalo","⟦MSBT:0E00010001000000⟧'yi biraz daha tut,
sonra bırak",
PauseMenu.csv,881,AblArmorJetAttackCharge2Btn,"Hold ⟦MSBT:0E00010001000000⟧ even longer,
then release","Maintenir ⟦MSBT:0E00010001000000⟧ encore plus
longtemps, puis relâcher","⟦MSBT:0E00010001000000⟧ sehr lang gedrückt
halten, dann loslassen","⟦MSBT:0E000000020002005F00⟧Tieni premuto ⟦MSBT:0E00010001000000⟧ ancora
più a lungo, poi rilascia⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005F00⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧ más
rato y luego suéltalo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010001000000⟧めちゃ⟦MSBT:0E00000000000800020004006A304C30⟧長おし
～はなす","Hold ⟦MSBT:0E00010001000000⟧ even longer,
and then release","⟦MSBT:0E000000020002005A00⟧Maintenir ⟦MSBT:0E00010001000000⟧ encore plus
longtemps, puis relâcher⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧Mantén oprimido ⟦MSBT:0E00010001000000⟧ más
rato y luego suéltalo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010001000000⟧'yi daha da uzun tut,
sonra bırak",
PauseMenu.csv,882,AblArmorJetLaneMoveBtn,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧ ou ⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧ ou ⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,
PauseMenu.csv,883,AblArmorStoneAttack,Rock Crusher,Brise-roche,Felsenschlag,Pugno di pietra,Puño pétreo,ロックンストライカー,Rock Crusher,Brise-roche,Puño pétreo,Kaya Kıran,
PauseMenu.csv,884,AblArmorStoneRush,Rock Rusher,Tremblement de terre,Felsenhieb,Attacco roccioso,Ofensiva pétrea,ロックンラッシュ,Rock Rusher,Rempart,Ofensiva pétrea,Kaya Hücumu,
PauseMenu.csv,885,AblArmorStoneGuard,Rock Blocker,Rempart,Körperdeckung,Blocco roccioso,Guardia,ボディガード,Rock Blocker,Garde roc,Guardia,Kaya Kalkanı,
PauseMenu.csv,886,AblArmorStoneAttackAir,Earth Shaker,Garde roc,Zermalmer,Terremoto,Sacudida descendente,アースノッカー,Earth Shaker,Tremblement de terre,Sacudida descendente,Yer Sarsıcı,
PauseMenu.csv,887,AblArmorStoneAttackBtn,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ loslassen,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧はなす,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ brevemente,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,888,AblArmorStoneRushBtn,⟦MSBT:0E00010001000000⟧ repeatedly,"Appuyer sur ⟦MSBT:0E00010001000000⟧
plusieurs fois",⟦MSBT:0E00010001000000⟧ wiederholt drücken,⟦MSBT:0E00010001000000⟧ ripetutamente,⟦MSBT:0E00010001000000⟧ varias veces,⟦MSBT:0E00010001000000⟧れんだ,⟦MSBT:0E00010001000000⟧ repeatedly,"Appuyer sur ⟦MSBT:0E00010001000000⟧
plusieurs fois",⟦MSBT:0E00010001000000⟧ varias veces,⟦MSBT:0E00010001000000⟧'ye art arda bas,
PauseMenu.csv,889,AblArmorStoneGuardBtn,Hold ⟦MSBT:0E00010001000000⟧,Maintenir ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ gedrückt halten,Tieni premuto ⟦MSBT:0E00010001000000⟧,Mantén pulsado ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧おしつづける,Press and hold ⟦MSBT:0E00010001000000⟧,Maintenir ⟦MSBT:0E00010001000000⟧,Mantén oprimido ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧'yı basılı tut,
PauseMenu.csv,890,AblArmorStoneAttackAirBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,⟦MSBT:0E00000000000E0004000A004F304630613085304630⟧空中で⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in midair,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,891,AblArmorSparkAttack,Sharpshooter,Tirs rapides,Schnellschuss,Fuciliere rapido,Tiro fulminante,スピードシューター,Sharpshooter,Tirs rapides,Tiro fulminante,Keskin Nişancı,
PauseMenu.csv,892,AblArmorSparkAttackCharge1,Cannon Blast,Tir chargé,Powerschuss,Cannoniere,Cañón fulminante,キャノンシューター,Cannon Blast,Tir chargé,Cañón fulminante,Top Patlaması,
PauseMenu.csv,893,AblArmorSparkAttackCharge2,Super Cannon Blast,Tir surpuissant,Super-Powerschuss,Super Cannoniere,Megarrayo,"スーパー
　キャノンシューター",Super Cannon Blast,Tir surpuissant,Megarrayo,Süper Top Patlaması,
PauseMenu.csv,894,AblArmorSparkAttackBtn,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ loslassen,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧はなす,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ brevemente,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,895,AblArmorSparkAttackCharge1Btn,"Hold ⟦MSBT:0E00010001000000⟧ a little longer,
then release","Maintenir longtemps ⟦MSBT:0E00010001000000⟧,
puis relâcher","⟦MSBT:0E00010001000000⟧ eine Weile gedrückt
halten, dann loslassen","⟦MSBT:0E000000020002005F00⟧Tieni premuto ⟦MSBT:0E00010001000000⟧ un po'
più a lungo, poi rilascia⟦MSBT:0E000000020002006400⟧","Mantén pulsado ⟦MSBT:0E00010001000000⟧ y
luego suéltalo","⟦MSBT:0E00010001000000⟧ほどよく⟦MSBT:0E00000000000800020004006A304C30⟧長おし
～はなす","Hold ⟦MSBT:0E00010001000000⟧ a little longer,
and then release","⟦MSBT:0E000000020002005F00⟧Maintenir longtemps ⟦MSBT:0E00010001000000⟧,
puis relâcher⟦MSBT:0E000000020002006400⟧","Mantén oprimido ⟦MSBT:0E00010001000000⟧
y luego suéltalo","⟦MSBT:0E00010001000000⟧'yi biraz daha tut,
sonra bırak",
PauseMenu.csv,896,AblArmorSparkAttackCharge2Btn,"Hold ⟦MSBT:0E00010001000000⟧ + mash ⟦MSBT:0E0001000E000000⟧,
then release","⟦MSBT:0E000000020002004E00⟧Maintenir ⟦MSBT:0E00010001000000⟧ + appuyer plusieurs
fois sur ⟦MSBT:0E0001000E000000⟧, puis relâcher⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00010001000000⟧ gedrückt halten +
⟦MSBT:0E0001000E000000⟧ oft drücken, loslassen⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Tieni premuto ⟦MSBT:0E00010001000000⟧ + premi
più volte ⟦MSBT:0E0001000E000000⟧, poi rilascia⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Mantén ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧ en varias
direcciones, luego suéltalo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010001000000⟧＋⟦MSBT:0E0001000E000000⟧を⟦MSBT:0E00000000000C000400080044308D3044308D30⟧色々おす
～はなす","⟦MSBT:0E00010001000000⟧ + mash ⟦MSBT:0E0001000E000000⟧,
and then release","⟦MSBT:0E000000020002004E00⟧Maintenir ⟦MSBT:0E00010001000000⟧ + appuyer plusieurs
fois sur ⟦MSBT:0E0001000E000000⟧, puis relâcher⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧Mantén ⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000E000000⟧ en varias
direcciones, luego suéltalo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004600⟧⟦MSBT:0E00010001000000⟧'yi tut + ⟦MSBT:0E0001000E000000⟧'yi
yönlere seri bas, sonra bırak⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,897,AblArmorSwordAttack,Power Beam Sabre,Coup tranchant,Powerbeam-Säbel,Sciabolata potente,Filo exterminador,パワービームサーベル,Power Beam Saber,Coup tranchant,Filo exterminador,Güç Işını Kılıcı,
PauseMenu.csv,898,AblArmorSwordRush,Combo Beam Slash,Combo tranchant,Combobeam-Hieb,Sciabolata combo,Filo múltiple,コンボビームスラッシュ,Combo Beam Slash,Combo tranchant,Filo múltiple,Kombo Işın Kesisi,
PauseMenu.csv,899,AblArmorSwordAttackAir,Twin Sabre Dance,Danse tranchante,Doppel-Säbeltanz,Danza di sciabole,Descenso perforador,ツインサーベルダンス,Twin Saber Dance,Danse tranchante,Descenso perforador,Çift Kılıç Dansı,
PauseMenu.csv,900,AblArmorSwordAttackBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,901,AblArmorSwordRushBtn,⟦MSBT:0E00010001000000⟧ repeatedly,"Appuyer plusieurs
fois sur ⟦MSBT:0E00010001000000⟧",⟦MSBT:0E00010001000000⟧ mehrfach drücken,⟦MSBT:0E00010001000000⟧ ripetutamente,⟦MSBT:0E00010001000000⟧ varias veces,⟦MSBT:0E00010001000000⟧れんだ,⟦MSBT:0E00010001000000⟧ repeatedly,"Appuyer plusieurs
fois sur ⟦MSBT:0E00010001000000⟧",⟦MSBT:0E00010001000000⟧ varias veces,⟦MSBT:0E00010001000000⟧'ye art arda bas,
PauseMenu.csv,902,AblArmorSwordAttackAirBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,⟦MSBT:0E00000000000E0004000A004F304630613085304630⟧空中で⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in midair,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,903,AblArmorParasolAttack,Parasault,Planeur,Para-Schweben,Pararmatura,Vuelo sombrilla,パラフローター,Parasault,Planeur,Vuelo sombrilla ,Şemsiye Süzülüşü,
PauseMenu.csv,904,AblArmorParasolAttackAir,Paraslam,Attaque parasol,Schwebe-Schwinger,Parattacco,Pisotón sombrilla,フロートスイング,Paraslam,Attaque parasol,Pisotón sombrilla,Şemsiye Çakışı,
PauseMenu.csv,905,AblArmorParasolAttackBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,906,AblArmorParasolAttackAirBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,907,AblArmorBeamAttack,Zig Zap,Électrosphères,Prallstrahl,Energisfera,Esfera eléctrica,バウンサービーム,Zig Zap,Électrosphères,Esfera eléctrica,Sekme Işını,
PauseMenu.csv,908,AblArmorBeamStraight,Big Zap,Supersphère électrique,Megastrahl,Energisfera potenziata,Superesfera eléctrica,チャージバウンサー,Big Zap,Supersphère électrique,Superesfera eléctrica,Güçlü Sekme,
PauseMenu.csv,909,AblArmorBeamHigh,Zip Zap,Pluie de sphères,Hochpraller,Pioggia di energisfere,Ataque de altura,ハイバウンサー,Zip Zap,Pluie de sphères,Ataque de altura,Yüksek Sekme,
PauseMenu.csv,910,AblArmorBeamAttackBtn,Release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,"⟦MSBT:0E00010001000000⟧ drücken, loslassen",⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧はなす,Press and release ⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧ brevemente,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,911,AblArmorBeamStraightBtn,"Hold ⟦MSBT:0E00010001000000⟧,
then release","Maintenir ⟦MSBT:0E00010001000000⟧,
puis relâcher","⟦MSBT:0E00010001000000⟧ gedrückt halten,
dann loslassen","Tieni premuto ⟦MSBT:0E00010001000000⟧,
poi rilascia","Mantén pulsado ⟦MSBT:0E00010001000000⟧
y luego suéltalo",⟦MSBT:0E00010001000000⟧⟦MSBT:0E00000000000800020004006A304C30⟧長おし～はなす,"Press and hold ⟦MSBT:0E00010001000000⟧,
and then release","Maintenir ⟦MSBT:0E00010001000000⟧,
puis relâcher","Mantén oprimido ⟦MSBT:0E00010001000000⟧
y luego suéltalo","⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak",
PauseMenu.csv,912,AblArmorBeamHighBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,⟦MSBT:0E00000000000E0004000A004F304630613085304630⟧空中で⟦MSBT:0E00010007000000⟧＋⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in midair,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air),⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,913,AblArmorFireAttack,Crimson Tail,Lance-flammes,Purpurschweif,Lingua di fuoco,Llamarada,クリムゾンテイル,Crimson Tail,Lance-flammes,Llamarada,Kızıl Kuyruk,
PauseMenu.csv,914,AblArmorFireAttackControl,Change Angle,"Orientation du
Lance-flammes",Schusswinkel ändern,Direziona fuoco,Dirigir llamarada,⟦MSBT:0E00000000000A00020006007B306E304A30⟧炎のむきをかえる,Change Angle,"Orientation du
lance-flammes",Dirigir llamarada,Açı Değiştir,
PauseMenu.csv,915,AblArmorFireHotDrop,Hot Drop,Ignition,Hitze,Flusso ardente,Ignición,ホットドロップ,Hot Drop,Ignition,Ignición,Sıcak Düşüş,
PauseMenu.csv,916,AblArmorFireRedCarpet,Red Carpet,Tapis rouge,Roter Teppich,Tappeto rosso,Alfombra roja,レッドカーペット,Red Carpet,Tapis rouge,Alfombra roja,Kırmızı Halı,
PauseMenu.csv,917,AblArmorFireAttackBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,918,AblArmorFireAttackControlBtn,Crimson Tail + ⟦MSBT:0E0001000E000000⟧,Lance-flammes + ⟦MSBT:0E0001000E000000⟧,Purpurschweif + ⟦MSBT:0E0001000E000000⟧,Lingua di fuoco + ⟦MSBT:0E0001000E000000⟧,Llamarada + ⟦MSBT:0E0001000E000000⟧,クリムゾンテイル＋⟦MSBT:0E0001000E000000⟧,Crimson Tail + ⟦MSBT:0E0001000E000000⟧,Lance-flammes + ⟦MSBT:0E0001000E000000⟧,Llamarada + ⟦MSBT:0E0001000E000000⟧,Kızıl Kuyruk + ⟦MSBT:0E0001000E000000⟧,
