file,index,label,TR_Turkish,QA_Note
PauseMenu.csv,860,AblArmorIceLanceBtn,⟦MSBT:0E00010001000000⟧'ye art arda bas,
PauseMenu.csv,861,AblArmorEsperAttack,Psi Yıldırım,
PauseMenu.csv,862,AblArmorEsperAttackCharge,Psi Yıldırım Parıltısı,
PauseMenu.csv,863,AblArmorEsperStorm,Psi Fırtınası,
PauseMenu.csv,864,AblArmorEsperAttackBtn,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,865,AblArmorEsperAttackChargeBtn,"⟦MSBT:0E00010001000000⟧'yi daha uzun tut,
sonra bırak",
PauseMenu.csv,866,AblArmorEsperStormBtn,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,867,AblArmorCutterAttack,Döner Testere,
PauseMenu.csv,868,AblArmorCutterShot,Kesici Atış,
PauseMenu.csv,869,AblArmorCutterWalk,Gezgin Testere,
PauseMenu.csv,870,AblArmorCutterWay,Atış Açısını Değiştir,
PauseMenu.csv,871,AblArmorCutterAttackBtn,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,872,AblArmorCutterShotBtn,"⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak",
PauseMenu.csv,873,AblArmorCutterWalkBtn,⟦MSBT:0E00010001000000⟧'yi basılı tut + ⟦MSBT:0E00010009000000⟧,
PauseMenu.csv,874,AblArmorCutterWayBtn,⟦MSBT:0E00010001000000⟧'yi tut + ⟦MSBT:0E0001000D000000⟧,
PauseMenu.csv,875,AblArmorJetAttack,Seri Ateş,
PauseMenu.csv,876,AblArmorJetAttackCharge1,Füze Salvosu,
PauseMenu.csv,877,AblArmorJetAttackCharge2,Füze Saçılımı,
PauseMenu.csv,878,AblArmorJetLaneMove,Zikzak Uçuşu,
PauseMenu.csv,879,AblArmorJetAttackBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,880,AblArmorJetAttackCharge1Btn,"⟦MSBT:0E00010001000000⟧'yi biraz daha tut,
sonra bırak",
PauseMenu.csv,881,AblArmorJetAttackCharge2Btn,"⟦MSBT:0E00010001000000⟧'yi daha da uzun tut,
sonra bırak",
PauseMenu.csv,882,AblArmorJetLaneMoveBtn,⟦MSBT:0E00010000000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,
PauseMenu.csv,883,AblArmorStoneAttack,Kaya Kıran,
PauseMenu.csv,884,AblArmorStoneRush,Kaya Hücumu,
PauseMenu.csv,885,AblArmorStoneGuard,Kaya Kalkanı,
PauseMenu.csv,886,AblArmorStoneAttackAir,Yer Sarsıcı,
PauseMenu.csv,887,AblArmorStoneAttackBtn,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,888,AblArmorStoneRushBtn,⟦MSBT:0E00010001000000⟧'ye art arda bas,
PauseMenu.csv,889,AblArmorStoneGuardBtn,⟦MSBT:0E00010001000000⟧'yı basılı tut,
PauseMenu.csv,890,AblArmorStoneAttackAirBtn,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,891,AblArmorSparkAttack,Keskin Nişancı,
PauseMenu.csv,892,AblArmorSparkAttackCharge1,Top Patlaması,
PauseMenu.csv,893,AblArmorSparkAttackCharge2,Süper Top Patlaması,
PauseMenu.csv,894,AblArmorSparkAttackBtn,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,895,AblArmorSparkAttackCharge1Btn,"⟦MSBT:0E00010001000000⟧'yi biraz daha tut,
sonra bırak",
PauseMenu.csv,896,AblArmorSparkAttackCharge2Btn,"⟦MSBT:0E000000020002004600⟧⟦MSBT:0E00010001000000⟧'yi tut + ⟦MSBT:0E0001000E000000⟧'yi
yönlere seri bas, sonra bırak⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,897,AblArmorSwordAttack,Güç Işını Kılıcı,
PauseMenu.csv,898,AblArmorSwordRush,Kombo Işın Kesisi,
PauseMenu.csv,899,AblArmorSwordAttackAir,Çift Kılıç Dansı,
PauseMenu.csv,900,AblArmorSwordAttackBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,901,AblArmorSwordRushBtn,⟦MSBT:0E00010001000000⟧'ye art arda bas,
PauseMenu.csv,902,AblArmorSwordAttackAirBtn,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,903,AblArmorParasolAttack,Şemsiye Süzülüşü,
PauseMenu.csv,904,AblArmorParasolAttackAir,Şemsiye Çakışı,
PauseMenu.csv,905,AblArmorParasolAttackBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,906,AblArmorParasolAttackAirBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,907,AblArmorBeamAttack,Sekme Işını,
PauseMenu.csv,908,AblArmorBeamStraight,Güçlü Sekme,
PauseMenu.csv,909,AblArmorBeamHigh,Yüksek Sekme,
PauseMenu.csv,910,AblArmorBeamAttackBtn,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,911,AblArmorBeamStraightBtn,"⟦MSBT:0E00010001000000⟧'yi basılı tut,
sonra bırak",
PauseMenu.csv,912,AblArmorBeamHighBtn,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,913,AblArmorFireAttack,Kızıl Kuyruk,
PauseMenu.csv,914,AblArmorFireAttackControl,Açı Değiştir,
PauseMenu.csv,915,AblArmorFireHotDrop,Sıcak Düşüş,
PauseMenu.csv,916,AblArmorFireRedCarpet,Kırmızı Halı,
PauseMenu.csv,917,AblArmorFireAttackBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,918,AblArmorFireAttackControlBtn,Kızıl Kuyruk + ⟦MSBT:0E0001000E000000⟧,
PauseMenu.csv,919,AblArmorFireHotDropBtn,Koşu,
PauseMenu.csv,920,AblArmorFireRedCarpetBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,921,AblArmorWheelDash,Turbo Hızlanma,
PauseMenu.csv,922,AblArmorWheelAccelBurst,Lastik Yakma,
PauseMenu.csv,923,AblArmorWheelLaneMove,3D Yay Zıplayışı,
PauseMenu.csv,924,AblArmorWheelJump,Hız Patlaması,
PauseMenu.csv,925,AblArmorWheelDashBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,926,AblArmorWheelAccelBurstBtn,⟦MSBT:0E00010001000000⟧'ye art arda bas,
PauseMenu.csv,927,AblArmorWheelLaneMoveBtn,⟦MSBT:0E00010006000000⟧/⟦MSBT:0E00010007000000⟧/⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,
PauseMenu.csv,928,AblArmorWheelJumpBtn,⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E00010000000000⟧,
PauseMenu.csv,929,AblArmorBombAttack,Bomba Yürüyüşü,
PauseMenu.csv,930,AblArmorBombAttackCharge,Atış Açısını Değiştir,
PauseMenu.csv,931,AblArmorBombAttackBtn,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,932,AblArmorBombAttackChargeBtn,⟦MSBT:0E00010001000000⟧'yı basılı tut,
PauseMenu.csv,933,AblArmorMikeAttack,Yıkım Amfisi,
PauseMenu.csv,934,AblArmorMikeAttackDash,Sağlam Amfi,
PauseMenu.csv,935,AblArmorMikeWay,Atış Açısını Değiştir,
PauseMenu.csv,936,AblArmorMikeToneFinale,Final,
PauseMenu.csv,937,AblArmorMikeAttackBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,938,AblArmorMikeAttackDashBtn,Koş + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,939,AblArmorMikeWayBtn,⟦MSBT:0E00010001000000⟧ + ⟦MSBT:0E0001000D000000⟧,
PauseMenu.csv,940,AblArmorMikeToneFinaleBtn,⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,941,AblArmorHalberdShot,Kombo Topu,
PauseMenu.csv,942,AblArmorHalberdVacuum,Yakalama Emişi,
PauseMenu.csv,943,AblArmorHalberdCannon,Gezegen Yıkıcı,
PauseMenu.csv,944,AblArmorHalberdBalancer,Yelken Kanadı,
PauseMenu.csv,945,AblArmorHalberdShotBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,946,AblArmorHalberdVacuumBtn,⟦MSBT:0E00010001000000⟧ enkaza doğru,
PauseMenu.csv,947,AblArmorHalberdCannonBtn,"Yakalama Emişi,
sonra ⟦MSBT:0E00010000000000⟧",
PauseMenu.csv,948,AblArmorHalberdBalancerBtn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,
PauseMenu.csv,949,AblTiltNote1,"⟦MSBT:0E000000020002005A00⟧Sistemi ⟦MSBT:0E00000003000400FE9A10FF⟧eğmekte zorlanıyorsan⟦MSBT:0E00000003000400000000FF⟧
alt ekrandaki ⟦MSBT:0E00000003000400FE9A10FF⟧Eğimi Sıfırla⟦MSBT:0E00000003000400000000FF⟧ seçeneğine dokun.⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,950,AblTiltNote2,"⟦MSBT:0E000000020002007300⟧Sistemi ⟦MSBT:0E00000003000400FE9A10FF⟧düz bir yüzeye⟦MSBT:0E00000003000400000000FF⟧ koy ve bir süre
⟦MSBT:0E00000003000400FE9A10FF⟧hareket ettirme⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧",
SoundRoom.csv,0,SceneTitleText,Müzik,
SoundRoom.csv,1,PlayInfoText,⟦MSBT:0E000000020002005A00⟧Parça⟦MSBT:0E000000020002006400⟧,
SoundRoom.csv,2,EndBtnText,Çık,
StaffCredit.csv,0,Staff,YAPIM EKİBİ,
StaffCredit.csv,1,GeneralDirector,GENEL YÖNETMEN,
StaffCredit.csv,2,GeneralDirector_00,SHINYA KUMAZAKI,
StaffCredit.csv,3,SequenceDirector,SEKANS YÖNETMENİ,
StaffCredit.csv,4,SequenceDirector_00,TATSUYA KAMIYAMA,
StaffCredit.csv,5,LevelDesignDirector,BÖLÜM TASARIM YÖNETMENİ,
StaffCredit.csv,6,LevelDesignDirector_00,YUKI ENDO,
StaffCredit.csv,7,LevelDesign,BÖLÜM TASARIMI,
StaffCredit.csv,8,LevelDesign_00,YUTAKA WATANABE,
StaffCredit.csv,9,SectionDirector,BÖLÜM YÖNETMENLERİ,
StaffCredit.csv,10,SectionDirector_00,YASUHIRO MUKAE,
StaffCredit.csv,11,SectionDirector_01,YUMI TODO,
StaffCredit.csv,12,ProgramDirector,PROGRAMLAMA YÖNETMENİ,
StaffCredit.csv,13,ProgramDirector_00,YOSHIHIRO NAGATA,
StaffCredit.csv,14,LeadProgramming,BAŞ PROGRAMLAMA,
StaffCredit.csv,15,LeadProgramming_00,YUKI NISHIMURA,
StaffCredit.csv,16,LeadProgramming_01,SHINICHI KAWAJI,
StaffCredit.csv,17,LeadProgramming_02,HIROSHI OHNISHI,
StaffCredit.csv,18,LeadActionProgramming,⟦MSBT:0E000000020002005A00⟧BAŞ AKSİYON PROGRAMLAMA⟦MSBT:0E000000020002006400⟧,
StaffCredit.csv,19,LeadActionProgramming_00,KATSUYOSHI SUMITOMO,
StaffCredit.csv,20,Programming,PROGRAMLAMA,
StaffCredit.csv,21,Programming_00,KAZUYA SUETSUGU,
StaffCredit.csv,22,Programming_01,SHUN YASAKA,
StaffCredit.csv,23,Programming_02,TOMOHIRO KAMOCHI,
StaffCredit.csv,24,Programming_03,AKIHIRO YAMASHITA,
StaffCredit.csv,25,Programming_04,TAKASHI NOZUE,
StaffCredit.csv,26,Programming_05,AYUMU KATO,
StaffCredit.csv,27,Programming_06,TETSUYA NOGE,
StaffCredit.csv,28,Programming_07,TAKAAKI KAWAHARA,
StaffCredit.csv,29,Programming_08,AKIO HANYU,
StaffCredit.csv,30,Programming_09,RUI UCHIDA,
StaffCredit.csv,31,Programming_10,MASAYA MAEJIMA,
StaffCredit.csv,32,Programming_11,KAZUKI SEKIMORI,
StaffCredit.csv,33,Programming_12,YUDAI HIRATA,
StaffCredit.csv,34,Programming_13,KOKI TAJIMA,
StaffCredit.csv,35,DesignDirector,TASARIM YÖNETMENİ,
StaffCredit.csv,36,DesignDirector_00,MONAMI MATSUURA,
StaffCredit.csv,37,LeadDesign,BAŞ TASARIM,
StaffCredit.csv,38,LeadDesign_00,KENICHIRO KITA,
StaffCredit.csv,39,LeadDesign_01,TSUYOSHI FUJITA,
StaffCredit.csv,40,LeadDesign_02,YUSUKE OTA,
StaffCredit.csv,41,LeadDesign_03,HARUKA ITOH,
StaffCredit.csv,42,LeadDesign_04,YUUTA KAWAKAMI,
StaffCredit.csv,43,Design,TASARIM,
StaffCredit.csv,44,Design_00,ETSUKO SATO,
StaffCredit.csv,45,Design_01,HITOMU ITO,
StaffCredit.csv,46,Design_02,TSUYOSHI WAKAYAMA,
StaffCredit.csv,47,Design_03,RIKI FUHRMANN,
StaffCredit.csv,48,Design_04,HITOSHI KIKKAWA,
StaffCredit.csv,49,Design_05,KENICHI SAKUMA,
StaffCredit.csv,50,Design_06,KUNIO WATANABE,
StaffCredit.csv,51,Design_07,TERUHIKO SUZUKI,
StaffCredit.csv,52,Design_08,KANAKO OMORI,
StaffCredit.csv,53,LeadMotifDesign,BAŞ MOTİF TASARIMI,
StaffCredit.csv,54,LeadMotifDesign_00,AKIHIRO KANNO,
StaffCredit.csv,55,MotifDesign,MOTİF TASARIMI,
StaffCredit.csv,56,MotifDesign_00,YUKI HONDA,
StaffCredit.csv,57,MotifDesign_01,TADASHI HASHIKURA,
StaffCredit.csv,58,MotifDesign_02,TOMOMI MINAMI,
StaffCredit.csv,59,MotifDesign_03,MINORU YOSHIKOSHI,
StaffCredit.csv,60,MotifDesign_04,KUMI HABUTA,
StaffCredit.csv,61,MotifDesign_05,RIE MIYAUCHI,
StaffCredit.csv,62,MotifDesign_06,EMI IMAMURA,
StaffCredit.csv,63,MotifDesign_07,SHINGO YAMADA,
StaffCredit.csv,64,LeadUIDesign,BAŞ ARAYÜZ TASARIMI,
StaffCredit.csv,65,LeadUIDesign_00,YUKARI KEMMOCHI,
StaffCredit.csv,66,UIDesign,ARAYÜZ TASARIMI,
StaffCredit.csv,67,UIDesign_00,SHIGEYUKI KAWATA,
StaffCredit.csv,68,UIDesign_01,YURI SHIONO,
StaffCredit.csv,69,UIDesign_02,TETSUYA MOCHIDUKI,
StaffCredit.csv,70,Movie,SİNEMATİK,
StaffCredit.csv,71,Movie_00,D.A.G Inc.,
StaffCredit.csv,72,Movie_01,HISANORI MATSUSHIMA,
StaffCredit.csv,73,Movie_02,DAISUKE MIZUNO,
StaffCredit.csv,74,Movie_03,AKIKO SASAOKA,
StaffCredit.csv,75,Movie_04,MIZUHO KAIBE,
StaffCredit.csv,76,Movie_05,NARUYA TSUNODA,
StaffCredit.csv,77,LeadSound,BAŞ SES,
StaffCredit.csv,78,LeadSound_00,HIROKAZU ANDO,
StaffCredit.csv,79,Sound,SES,
StaffCredit.csv,80,Sound_00,JUN ISHIKAWA,
StaffCredit.csv,81,VoiceActor,SESLENDİRME,
StaffCredit.csv,82,VoiceActor_00,MAKIKO OHMOTO,
StaffCredit.csv,83,VoiceActor_01,MUGIHITO,
StaffCredit.csv,84,TeamSupport,EKİP DESTEĞİ,
StaffCredit.csv,85,TeamSupport_00,SHIGERU HASHIGUCHI,
StaffCredit.csv,86,TeamSupport_01,YOSHIMI TAKAHASHI,
StaffCredit.csv,87,TeamSupport_02,SEIJI OTOGURO,
StaffCredit.csv,88,TeamSupport_03,SHIGERU HIRAYAMA,
StaffCredit.csv,89,TeamSupport_04,SAHO MINESHIMA,
StaffCredit.csv,90,PublicRelations,HALKLA İLİŞKİLER,
StaffCredit.csv,91,PublicRelations_00,SATOSHI ISHIDA,
StaffCredit.csv,92,PublicRelations_01,TOMOHIRO MINEMURA,
StaffCredit.csv,93,ArtWork,GÖRSEL ÇALIŞMALAR,
StaffCredit.csv,94,ArtWork_00,MASAYO NAKAGAMI,
StaffCredit.csv,95,ArtWork_01,RIEKO KAWAHARA,
StaffCredit.csv,96,ArtWork_02,YUMIKO SANO,
StaffCredit.csv,97,ArtWork_03,YUKI YADA,
StaffCredit.csv,98,ArtWork_04,KUNIHIRO HASUOKA,
StaffCredit.csv,99,ArtWork_05,SACHIKO NAKAMICHI,
StaffCredit.csv,100,ManualEditing,KILAVUZ DÜZENLEME,
StaffCredit.csv,101,ManualEditing_00,KEISUKE KADOTA,
StaffCredit.csv,102,Testing,TEST,
StaffCredit.csv,103,Testing_00,MASARU KOBAYASHI,
StaffCredit.csv,104,Testing_01,AKIMITSU USHIKOSHI,
StaffCredit.csv,105,Testing_02,DAI SUZUKI,
StaffCredit.csv,106,Testing_03,DAISUKE FUJITA,
StaffCredit.csv,107,Testing_04,NOBUYA SASAKI,
StaffCredit.csv,108,Testing_05,HAL DEBUG TEAM,
StaffCredit.csv,109,Testing_06,Mario Club,
StaffCredit.csv,110,TechnicalSupport,TEKNİK DESTEK,
StaffCredit.csv,111,TechnicalSupport_00,TOMOKAZU TSURUOKA,
StaffCredit.csv,112,TechnicalSupport_01,SHO TAJIMA,
StaffCredit.csv,113,TechnicalSupport_02,TATSUYA MURASE,
StaffCredit.csv,114,TechnicalSupport_03,TAKUYA ABE,
StaffCredit.csv,115,TechnicalSupport_04,YUKI YASUHARA,
StaffCredit.csv,116,TechnicalSupport_05,SATORU YOSHIDA,
StaffCredit.csv,117,TechnicalSupport_06,TAKAYUKI SUGANO,
StaffCredit.csv,118,TechnicalSupport_07,TAKESHI MINAGAWA,
StaffCredit.csv,119,TechnicalSupport_08,TATSUHIRO TANOUE,
StaffCredit.csv,120,TechnicalSupport_09,MUNEMASA KIMURA,
StaffCredit.csv,121,TechnicalSupport_10,YUTA OGAWA,
StaffCredit.csv,122,SpecialThanks,ÖZEL TEŞEKKÜRLER,
StaffCredit.csv,123,SpecialThanks_00,MASANOBU YAMAMOTO,
StaffCredit.csv,124,SpecialThanks_01,HIROSHI FUJIE,
StaffCredit.csv,125,SpecialThanks_02,KEITA TANIFUJI,
StaffCredit.csv,126,SpecialThanks_03,HIROAKI NAKANO,
StaffCredit.csv,127,SpecialThanks_04,YOUSUKE FUKUNAGA,
StaffCredit.csv,128,SpecialThanks_05,KAZUO YAZAWA,
StaffCredit.csv,129,SpecialThanks_06,MASASHI FUJIURA,
StaffCredit.csv,130,SpecialThanks_07,RYUSEI MATSUO,
StaffCredit.csv,131,SpecialThanks_08,HARUKA ABE,
StaffCredit.csv,132,SpecialThanks_09,SATO MAMIKO,
StaffCredit.csv,133,SpecialThanks_10,TADASHI IKEGAMI,
StaffCredit.csv,134,SpecialThanks_11,ISAO TAKAHASHI,
StaffCredit.csv,135,SpecialThanks_12,YUYA NATSUMI,
StaffCredit.csv,136,SpecialThanks_13,TSUKASA KIRINOE,
StaffCredit.csv,137,SpecialThanks_14,SAORI ONO,
StaffCredit.csv,138,SpecialThanks_15,YURIE HATTORI,
StaffCredit.csv,139,SpecialThanks_16,AYA BAMBA,
StaffCredit.csv,140,SpecialThanks_17,DARIO DE LEO,
StaffCredit.csv,141,SpecialThanks_18,NILS DITTBRENNER,
StaffCredit.csv,142,SpecialThanks_19,HENRIK HADEWIG,
StaffCredit.csv,143,SuperVisor,DENETMENLER,
StaffCredit.csv,144,SuperVisor_00,HIROAKI SUGA,
StaffCredit.csv,145,SuperVisor_01,SHIGEFUMI KAWASE,
StaffCredit.csv,146,ManagingDirector,GENEL MÜDÜR,
StaffCredit.csv,147,ManagingDirector_00,KEI NINOMIYA,
StaffCredit.csv,148,ProjectManagement,PROJE YÖNETİMİ,
StaffCredit.csv,149,ProjectManagement_00,TETSUYA ABE,
StaffCredit.csv,150,ProjectManagement_01,KAZUYUKI NAKAMURA,
StaffCredit.csv,151,CoProducer,ORTAK YAPIMCI,
StaffCredit.csv,152,CoProducer_00,TADASHI KAMITAKE,
StaffCredit.csv,153,Producer,YAPIMCILAR,
StaffCredit.csv,154,Producer_00,SATOSHI MITSUHARA,
StaffCredit.csv,155,Producer_01,HITOSHI YAMAGAMI,
StaffCredit.csv,156,GeneralProducer,GENEL YAPIMCILAR,
StaffCredit.csv,157,GeneralProducer_00,MASAYOSHI TANIMURA,
StaffCredit.csv,158,GeneralProducer_01,SHINYA TAKAHASHI,
StaffCredit.csv,159,ExecutiveProducer,YÖNETİCİ YAPIMCI,
StaffCredit.csv,160,ExecutiveProducer_00,SATORU IWATA,
StaffCredit.csv,161,Copyright,"HAL Laboratory, Inc. ve Nintendo bu yazılımın
telif hakkı bakımından eser sahipleridir.
Tüm hakları saklıdır.
©2016 HAL Laboratory, Inc. / Nintendo",
StaffCredit.csv,162,NOALocalizationManagement,⟦MSBT:0E000000020002005000⟧NOA YERELLEŞTİRME YÖNETİMİ⟦MSBT:0E000000020002006400⟧,
StaffCredit.csv,163,NOALocalizationManagement_00,NATE BIHLDORFF,
StaffCredit.csv,164,NOALocalizationManagement_01,RICH AMTOWER,
StaffCredit.csv,165,NOALocalizationManagement_02,SCOT RITCHEY,
StaffCredit.csv,166,NOALocalization,NOA YERELLEŞTİRME,
StaffCredit.csv,167,NOALocalization_00,ANNE-MARIE LAPERRIÈRE,
StaffCredit.csv,168,NOALocalization_01,CÉSAR PÉREZ,
StaffCredit.csv,169,NOALocalization_02,ERIC SMITH,
StaffCredit.csv,170,NOALocalization_03,HÉLÈNE BISSON-PELLAND,
StaffCredit.csv,171,NOALocalization_04,KENTO OIWA,
StaffCredit.csv,172,NOAProductTesting,NOA ÜRÜN TESTİ,
StaffCredit.csv,173,NOAProductTesting_00,MASAYASU NAKATA,
StaffCredit.csv,174,NOAProductTesting_01,SETH HANSER,
StaffCredit.csv,175,NOAProductTesting_02,Q DEQUINA,
StaffCredit.csv,176,NOAProductTesting_03,BLANCA HERNANDEZ,
StaffCredit.csv,177,NOAProductTesting_04,KERRIE LOW,
StaffCredit.csv,178,NOAProductTesting_05,MICHAEL JACOBSON,
StaffCredit.csv,179,NOAProductTesting_06,MADISON LEVITAN,
StaffCredit.csv,180,NOAProductTesting_07,GORDON BROWN,
StaffCredit.csv,181,NOAProductTesting_08,TOMOKO MIKAMI,
StaffCredit.csv,182,NOAProductTesting_09,MANNA YAMASAKI,
StaffCredit.csv,183,NOAProductTesting_10,ADAM RUTLEDGE,
StaffCredit.csv,184,NOAProductTesting_11,ÜRÜN TEST TEKNİSYENLERİ,
StaffCredit.csv,185,LocalisationProducer,⟦MSBT:0E000000020002005200⟧NOE YERELLEŞTİRME YAPIMCILARI⟦MSBT:0E000000020002006400⟧,
StaffCredit.csv,186,LocalisationProducer_00,THEODOROS SPENIS,
StaffCredit.csv,187,LocalisationProducer_01,HITOMI NAITOH,
StaffCredit.csv,188,LocalisationProducer_02,LIAM HIGGINS,
StaffCredit.csv,189,EuropeanTranslation,NOE ÇEVİRİ,
StaffCredit.csv,190,EuropeanTranslation_00,ROBY LIEBETRUTH,
StaffCredit.csv,191,EuropeanTranslation_01,GEMMA GOTCH,
StaffCredit.csv,192,EuropeanTranslation_02,ZARRAH BEVAN,
StaffCredit.csv,193,EuropeanTranslation_03,DANIELLE JORGENSON,
StaffCredit.csv,194,EuropeanTranslation_04,PETE SHEPPARD,
StaffCredit.csv,195,EuropeanTranslation_05,CLÉMENCE DIERYCK,
StaffCredit.csv,196,EuropeanTranslation_06,ANTHONY FOUILLEN,
StaffCredit.csv,197,EuropeanTranslation_07,ANNA TARANTINI,
StaffCredit.csv,198,EuropeanTranslation_08,ALESSANDRO PAGANO,
StaffCredit.csv,199,EuropeanTranslation_09,THOMAS ITO,
StaffCredit.csv,200,EuropeanTranslation_10,DANIEL PESTKA,
StaffCredit.csv,201,EuropeanTranslation_11,LAURA LÓPEZ HERNANZ,
StaffCredit.csv,202,EuropeanTranslation_12,BELÉN WALLACE PUENTE,
StaffCredit.csv,203,EuropeanTranslation_13,MIGUEL RODRÍGUEZ RAMOS,
StaffCredit.csv,204,EuropeanQualityAssurance,NOE KALİTE GÜVENCESİ,
StaffCredit.csv,205,EuropeanQualityAssurance_00,ANDREA DE BENEDETTO,
StaffCredit.csv,206,EuropeanQualityAssurance_01,STEFFEN LOTZ,
StaffCredit.csv,207,EuropeanQualityAssurance_02,LUKE BULLIMORE,
StaffCredit.csv,208,EuropeanQualityAssurance_03,TIMOTHY FAULKNER,
StaffCredit.csv,209,EuropeanQualityAssurance_04,OLIVER BATES,
StaffCredit.csv,210,EuropeanQualityAssurance_05,JULIEN VERON,
StaffCredit.csv,211,EuropeanQualityAssurance_06,LAURENT SIDDI,
StaffCredit.csv,212,EuropeanQualityAssurance_07,STÉPHANE ZUSSY,
StaffCredit.csv,213,EuropeanQualityAssurance_08,SASCHA MICHALKE,
StaffCredit.csv,214,EuropeanQualityAssurance_09,MATTHIAS NOLL,
StaffCredit.csv,215,EuropeanQualityAssurance_10,ZORAN TASEVSKI,
StaffCredit.csv,216,EuropeanQualityAssurance_11,MATTEO ZUZZI,
StaffCredit.csv,217,EuropeanQualityAssurance_12,VALERIA CASTELLINO,
StaffCredit.csv,218,EuropeanQualityAssurance_13,GABRIELE CUSCINO,
StaffCredit.csv,219,EuropeanQualityAssurance_14,DAVID MARTÍN NAVARRO,
StaffCredit.csv,220,EuropeanQualityAssurance_15,DAVID GUTIÉRREZ VARONA,
StaffCredit.csv,221,EuropeanQualityAssurance_16,MERCEDES DÓLERA HERNÁNDEZ,
StaffCredit.csv,222,ScoreText,Puan,
StaffCredit.csv,223,BestScoreText,⟦MSBT:0E000000020002005A00⟧En İyi⟦MSBT:0E000000020002006400⟧,
Sticker.csv,0,Unknown,???,
Sticker.csv,1,K100,Kirby,
Sticker.csv,2,K101,Kracko,
Sticker.csv,3,K102,Kral Dedede,
Sticker.csv,4,K103,Whispy Woods,
Sticker.csv,5,K104,Ahtap,
Sticker.csv,6,K105,Squishy,
Sticker.csv,7,Yume00,Yıldız Asalı Kirby,
Sticker.csv,8,Yume01,Meta Knight,
Sticker.csv,9,Yume02,Kâbus Büyücüsü,
Sticker.csv,10,Yume03,Bay Parıltı,
Sticker.csv,11,Yume04,Bay Parlak,
Sticker.csv,12,Yume05,Paint Roller,
Sticker.csv,13,Pinball00,Kirby,
Sticker.csv,14,Bowl00,Kirby,
Sticker.csv,15,K200,Rick,
Sticker.csv,16,K201,Kine,
Sticker.csv,17,K202,Coo,
Sticker.csv,18,K203,Buz Ejderi,
Sticker.csv,19,K204,Masher,
Sticker.csv,20,K205,Kara Madde,
Sticker.csv,21,Sdx00,Balta Şövalyesi,
Sticker.csv,22,Sdx01,Tac,
Sticker.csv,23,Sdx02,Dikentop,
Sticker.csv,24,Sdx03,Gürz Şövalyesi,
Sticker.csv,25,Sdx04,Dyna Blade,
Sticker.csv,26,Sdx05,Marx,
Sticker.csv,27,Sdx06,Üç Dişli Şövalye,
Sticker.csv,28,Sdx07,Cirit Şövalyesi,
Sticker.csv,29,Kidsgb00,Rick Bloğu,
Sticker.csv,30,Kidsgb01,Kine Bloğu,
Sticker.csv,31,Kidsgb02,Coo Bloğu,
Sticker.csv,32,K300,Nago,
Sticker.csv,33,K301,Pitch,
Sticker.csv,34,K302,Chuchu,
Sticker.csv,35,K303,Gooey,
Sticker.csv,36,K304,Zero,
Sticker.csv,37,K305,Kara Madde,
Sticker.csv,38,Kidssfc00,Bay Yıldız,
Sticker.csv,39,Kidssfc01,Tik-Tak Jr.,
Sticker.csv,40,Kidssfc02,Gryll,
Sticker.csv,41,K6400,Ribbon,
