file,id,offset,original,translation
50/50_000051.xs,text000003,458,"Well done!

Even the totem heads themselves seem
happy to be back in their places...
Or do they?","Aferin!

Totem kafalarının kendisi bile
yerlerine döndükleri için mutlu
görünüyor... Yoksa değil mi?"
50/50_000051.xs,text000004,555,"Too bad.

Watch where you swing that mallet!","Olmadı.

Tokmağı salladığın yere dikkat et!"
50/50_000051.xs,text000005,600,"You'll want to start by shunting blocks into
the second column, which is currently empty.
Make sure the totem heads never fall below
their final position, fourth from the bottom.","Başlamak için blokları şu anda boş olan ikinci
sütuna itmek isteyeceksin. Totem kafalarının,
son konumlarının altına - yani alttan dördüncü
sıranın altına - asla düşmemesine dikkat et."
50/50_000051.xs,text000006,779,"If you hit any block in the leftmost column,
the blue totem head will fall below its final
position, so leave that column alone for
now.

Wielding the mallet from the right-hand side,
shunt three blocks into the empty second
column.","En soldaki sütunda hangi bir
bloğa vurursan, mavi totem kafası
son konumunun altına düşer; bu
yüzden şimdilik o sütuna dokunma.

Tokmağı sağ taraftan
kullanarak üç bloğu
boş ikinci sütuna it."
50/50_000051.xs,text000007,1012,"There are various ways to solve this puzzle.
One is to keep hitting wherever the bottom,
rightmost arrow points. After three hits, you
should have two blocks in the fourth column.
Shunt the plain block under the red totem
head to the right, and then all you need to
do is get the heads in the right place.","Bu bulmacayı çözmenin çeşitli yolu var.
Bunlardan biri, altta en sağdaki okun
gösterdiği yere vurmaya devam etmek.
üç vuruştan sonra, dördüncü sütunda
iki blok olmalı. Kırmızı totem kafasının
altındaki düz bloğu sağa it, sonra geriye
sadece kafaları doğru yere getirmek kalır."
50/50_000051.xs,text000008,1318,"Continuing from Hint 3, you should have the
yellow and blue heads in the first column and
the red and green ones in the third column,
right?

Now hit the green head from the right and
the rest should be easy!","3. İpucu'ndan devam edersen,
sarı ve mavi kafalar birinci
sütunda, kırmızı ve yeşil olanlar
üçüncü sütunda, değil mi?

Şimdi yeşil kafaya sağdan
vur ve gerisi kolay olmalı!"
50/50_000052.xs,text000000,0,,
50/50_000052.xs,text000001,1,Guide the ladybird!,Uğur böceğini yönlendir!
50/50_000052.xs,text000002,21,"Two ladybird friends, one red and one blue,
have lost each other on this corncob.
Wherever they go, the corn kernels seem
to get between them!

Can you guide the red ladybird around the
corncob to meet its blue friend?","Bir kırmızı, bir mavi iki uğur
böceği bu mısır koçanında birbirini
kaybetmiş. Nereye gitseler,
mısır taneleri aralarına giriyor!

Kırmızı uğur böceğini koçanın üzerinde
yönlendirip mavi arkadaşıyla buluşturabilir misin?"
50/50_000052.xs,text000003,240,"Well done!

From a ladybird's point of view, a corncob
must seem like an impenetrable maze.","Tebrikler!

Bir uğur böceğinin gözünden bakınca, bir mısır
koçanı geçilmez bir labirent gibi görünüyordur."
50/50_000052.xs,text000004,332,"Too bad.

Have a good think and you should be able
to find a path.","Olmadı.

İyice düşünürsen
bir yol bulabilirsin."
50/50_000052.xs,text000005,399,"Stay calm and take your time, and you'll get
there eventually! If you get completely lost,
you can always start again from the
beginning.

For now, head upwards!","Sakin ol ve acele etme,
sonunda başaracaksın!
Tamamen kaybolursan, her
zaman baştan başlayabilirsin.

Şimdilik yukarı doğru ilerle!"
50/50_000052.xs,text000006,561,"Where are you getting lost?

All right, start over from the beginning and
head upwards from there. You'll soon find
yourself at a fork with three possible paths.

Take the middle route and head for that
green corn kernel you can see on the
horizon.","Nerede kayboluyorsun?

Tamam, baştan başla ve oradan
yukarı doğru ilerle. Yakında üç olası
yolun ayrıldığı bir çatala varacaksın.

Ortadaki yolu seç ve
ufukta görebildiğin o yeşil
mısır tanesine doğru git."
50/50_000052.xs,text000007,810,"Have you reached the green kernel
mentioned in Hint 2? Next, take the path
right of the green kernel.

You're well on your way now!","İpucu 2'de bahsedilen yeşil
taneye ulaştın mı? Şimdi yeşil
tanenin sağındaki yolu seç.

Artık doğru yoldasın!"
50/50_000052.xs,text000008,942,"Continuing from Hint 3, once you're on the
path to the right of the green kernel, stick to
the left wall. Just keep left and go on until
you spot the little blue ladybird!","İpucu 3'ten devam ederek, yeşil tanenin
sağındaki yola girdikten sonra sol duvara
yaslan. Sürekli soldan git ve en sonunda
küçük mavi uğur böceğini gördüğünde dur!"
50/50_000053.xs,text000000,0,,
50/50_000053.xs,text000001,1,Reconstruct the fossil!,Fosili yeniden birleştir!
50/50_000053.xs,text000002,25,"This splendid fossil is broken into nine
pieces. It was actually restored once before,
but, well, let's just say one of the research
assistants is a bit of a butterfingers.

It used to be a 3 x 3 square. Think you
can get it back to normal?

Since it's quite fragile and broken enough
as it is, you can only move three pieces at
a time horizontally or vertically. Put it back
together in the centre of the grid.","Bu harika fosil dokuz parçaya ayrılmış.
Aslında bir kez daha önce onarılmıştı
ama, şey... Diyelim ki araştırma
asistanlarından biri biraz sakar.

Eskiden 3 x 3 bir kareydi. Sence
onu eski hâline getirebilir misin?

Zaten epey kırılgan ve yeterince parçalanmış
olduğu için, aynı anda sadece üç parçayı
yatay ya da dikey olarak hareket ettirebilirsin.
Ortadaki ızgarada yeniden birleştir."
50/50_000053.xs,text000003,437,"Correct!

So it was an ammonite fossil.

You can solve this puzzle in just four moves.
Who'd have thought it was so simple?","Doğru!

Demek ki bu bir ammonit fosiliymiş.

Bu bulmacayı sadece dört hamlede çözebilirsin.
Bu kadar basit olacağını kim düşünürdü?"
50/50_000053.xs,text000004,561,"Too bad.

We won't find out what kind of fossil it is at
this rate!","Olmadı.

Bu gidişle fosilin ne olduğunu
asla öğrenemeyeceğiz!"
50/50_000053.xs,text000005,629,"You can put this fossil back together in just
four moves. If you get it wrong, it'll make
things harder for you, so be careful when
moving the pieces.","Bu fosili sadece dört hamlede
yeniden birleştirebilirsin. Yanlış
yaparsan işini zorlaştırırsın, bu
yüzden parçaları taşırken dikkatli ol."
50/50_000053.xs,text000006,780,"You can only move three pieces at a time.
This is actually to your advantage, as it
reduces the number of possible parts you
can move.

Remember, you want to move the pieces in
order to have the complete fossil in the
middle nine squares of the grid.","Aynı anda sadece üç parçayı hareket
ettirebilirsin. Bu aslında avantajın;
çünkü hareket ettirebileceğin
olası parça gruplarını azaltıyor.

Unutma, amacın fosilin
tamamını ızgaranın ortasındaki
dokuz karede toplamak."
50/50_000053.xs,text000007,1031,"Here's some more hands-on advice: first,
move the three pieces in the second column
from the left down one row.

What should your next move be? Remember,
you want the result to be in the middle nine
squares.","Daha somut bir ipucu: önce,
soldan ikinci sütundaki üç
parçayı bir satır aşağı indir.

Sıradaki hamlen ne olmalı?
Unutma, sonuç ortadaki
dokuz karede olmalı."
50/50_000053.xs,text000008,1239,"Continuing on from Hint 3, move the three
pieces in the centre column up one row.
Next, move the three pieces in the second
row from the bottom over to the right one
column.

Can you work out the last move?","3. İpucundan devam ederek,
orta sütundaki üç parçayı
bir satır yukarı taşı. Sonra,
alttan ikinci satırdaki üç
parçayı sağa bir sütun kaydır.

Son hamleyi çıkarabilir misin?"
50/50_000054.xs,text000000,0,,
50/50_000054.xs,text000001,1,Ring the bell!,Zili çaldır!
50/50_000054.xs,text000002,16,"Ring the bell and send the signal to Randall!

Set the order in which the four slingshots are
shot. The shots will only bounce off the first
thing they come into contact with, and any
obstructions they hit will break and
disappear.

Get it right and the bell will ring!","Zili çaldır ve Randall'a sinyal gönder!

Dört sapanın hangi sırayla
ateşleneceğini ayarla. Atışlar
yalnızca ilk temas ettikleri
şeyden seker; vurdukları
engeller ise kırılıp yok olur.

Doğru yaparsan zil çalar!"
50/50_000054.xs,text000003,286,"Well done!

The bell rang. Hopefully Randall heard it!","Tebrikler!

Zil çaldı. Umarım Randall duymuştur!"
50/50_000054.xs,text000004,341,Try again.,Tekrar dene.
50/50_000054.xs,text000005,352,"You need to think about how to get rid of
the cat ornament, flowerpot and brick.

Don't aim for the bell right away. Deal with
those obstructions first.","Kedi süsünü, saksıyı ve tuğlayı
nasıl ortadan kaldıracağını düşün.

Hemen zili hedefleme.
Önce bu engellerle uğraş."
50/50_000054.xs,text000006,505,"There is more than one way to solve this
puzzle.

For example, try setting the rightmost
slingshot to fire first, which gets rid of the
cat. Now, in which order would you need to
fire the others to ring the bell?","Bu bulmacayı çözmenin
birden fazla yolu var.

Örneğin, en sağdaki sapanı
önce ateşleyip kediyi yok etmeyi
dene. Şimdi, diğerlerini hangi
sırayla ateşlersen zil çalar?"
50/50_000054.xs,text000007,718,"Here's an example of how to get rid of the
obstructions.

You should tackle the cat first, then the
brick, then the flowerpot. You'll then be able
to ring the bell.

The key is in how you break the brick.","Engelleri yok
etmenin bir örneği:

Önce kediyi, sonra tuğlayı,
sonra da saksıyı halletmelisin.
Böylece zili çalabilirsin.

Asıl kilit, tuğlayı nasıl kıracağında."
50/50_000054.xs,text000008,923,"You remembered to get rid of the cat with
the rightmost slingshot first, right?

Next, use the leftmost slingshot to break
the brick.

You should be able to work out the order
of the last two for yourself.","En sağdaki sapanla önce kediyi
yok etmeyi unutmadın, değil mi?

Sonra, en soldaki sapanı
kullanıp tuğlayı kır.

Son iki atışın sırasını artık
kendin bulabilmelisin."
50/50_000055.xs,text000000,0,,
50/50_000055.xs,text000001,1,Carry the luggage!,Bagajı taşıyın!
50/50_000055.xs,text000002,20,"Two porters have to carry two pieces of
luggage of unknown weight. Each piece
weighs a different amount and they both
weigh at least 10 kg. Their total weight is
40 kg or less.

Each porter can carry up to 20 kg at once,
and they want to carry both pieces of
luggage in one go.

How should they carry the luggage? Put
the luggage in their hands and then ring
the bell.","İki hamal, ağırlığı bilinmeyen iki
parça bagaj taşımak zorunda.
Her parça farklı ağırlıkta ve
ikisi de en az 10 kg. Toplam
ağırlıkları 40 kg ya da daha az.

Her hamal bir seferde en fazla
20 kg taşıyabiliyor ve iki parçayı
da tek seferde taşımak istiyorlar.

Bagajı nasıl taşımalılar?
Bagajları ellerine yerleştir
ve sonra zili çal."
50/50_000055.xs,text000003,389,"Correct!

The solution is for them to share the load.
Teamwork is everything!","Doğru!

Çözüm yükü paylaşmaları.
Takım çalışması her şeydir!"
50/50_000055.xs,text000004,467,Too bad.,Olmadı.
50/50_000055.xs,text000005,476,"Start by having them hold the luggage in as
many ways as you can think of. Perhaps
you'll come across the solution.","Önce aklına gelen olabildiğince
çok şekilde bagajı tutmalarını
dene. Belki çözüme rastlarsın."
50/50_000055.xs,text000006,592,"It appears that even if the porters take one
piece of luggage each, they won't be able
to carry both pieces. What to do, then?

One fact you should bear in mind is that in
total, the two pieces of luggage weigh 40 kg
or less.","Görünüşe göre hamallar birer
parça bagaj alsa bile ikisini de
taşıyamıyorlar. O halde ne yapmalı?

Unutmaman gereken bir
şey var: İki bagajın toplam
ağırlığı 40 kg ya da daha az."
50/50_000055.xs,text000007,818,"One of the pieces of luggage must weigh
more than 20 kg. That's why it's impossible
for the porters to take one piece each.

Is there some way the porters could work
together to carry the luggage?","Bagajlardan biri 20 kg'dan daha
ağır olmalı. Bu yüzden hamalların
birer parça alması imkânsız.

Hamalların bagajı taşımak için
birlikte çalışabileceği bir yol var mı?"
50/50_000055.xs,text000008,1015,"Why not try placing both pieces of luggage
right in the middle, between the two porters,
then ringing the bell.

What do you suppose will happen?","Neden iki bagajı da iki hamalın
tam ortasına, aralarına koyup
sonra zili çalmıyorsun?

Sence ne olacak?"
50/50_000056.xs,text000000,0,,
50/50_000056.xs,text000001,1,Form a card suit!,Bir iskambil sembolü oluştur!
50/50_000056.xs,text000002,19,"Four large painted crates are standing here.
When stacked in a certain way, these crates
combine to create one of the four symbols of
a card suit: either spade, heart, diamond
or club.

Use the crane to move the four crates and
place them on the dais on the right so that
they form this card suit symbol. You can
rotate the crates horizontally in mid-air.
","Burada boyalı dört büyük sandık
duruyor. Belirli bir şekilde üst üste
konduklarında, bu sandıklar iskambil
destesindeki dört sembolden birini
oluşturur: maça, kupa, karo ya da sinek.

Vinçle dört sandığı taşı
ve sağdaki platforma
yerleştirerek bu sembolü
oluştur. Sandıkları havadayken
yatay olarak döndürebilirsin."
50/50_000056.xs,text000003,376,"Well done!

So the crates were meant to form a suit of
clubs!","Aferin!

Sandıklar sinek sembolünü
oluşturmak içinmiş!"
50/50_000056.xs,text000004,438,Too bad.,Olmadı.
50/50_000056.xs,text000005,447,"Have a close look at the pattern painted on
the sides of each crate.

Start with the crate on the top left. It has on
its four sides what seems to be the top-left
corners of a diamond and of a club, and the
top-right corners of a diamond and of a
heart. Clearly, this must be one of the two
top crates! This also shows that you can rule
out the spade altogether.","Her sandığın yanlarına boyanan
desene dikkatlice bak.

Sol üstteki sandıkla başla. Dört
yüzünde, karonun ve sineğin sol üst
köşeleriyle karonun sağ üst köşesi ve
kupasının sağ üst köşesi gibi parçalar
var. Bu açıkça iki üst sandıktan biri
olmalı! Bu ayrıca maça sembolünü
tamamen eleyebileceğini de gösterir."
50/50_000056.xs,text000006,810,"Next, let's take the top-right crate. One of its
sides has the top-right corner of a spade,
but you already know you can't make a
spade, so you can discount that. All three
other sides have a bottom corner.

Now picture what each quarter of a card suit
symbol would look like. Some parts might be
the same for spades and clubs, or for hearts
and diamonds.","Şimdi sağ üstteki sandığa bakalım. Yüzlerinden
birinde maça sembolünün sağ üst köşesi var,
ama artık maça yapamayacağını bildiğine
göre bunu göz ardı edebilirsin. Diğer üç
yüzde ise alt köşe parçaları bulunuyor.

Şimdi bir sembolün her çeyreği
nasıl görünür diye düşün. Bazı
parçalar maça ile sinekte, ya
da kupa ile karoda aynı olabilir."
50/50_000056.xs,text000007,1166,"Now take the bottom-left crate. It has the
bottom-left of a black suit, the top-right of
a club, the top-left of a spade and the
bottom-left of a red suit.

The bottom-right crate has the top-left of a
heart, the bottom-right of two red suits and
the bottom-right of a black suit.

The lack of usable diamond top corners
narrows it down to either a heart or a club.","Şimdi sol alttaki sandığı al. Üzerinde
siyah bir sembolün sol altı, sineğin
sağ üstü, maçanın sol üstü ve
kırmızı bir sembolün sol altı var.

Sağ alttaki sandıkta bir kupanın sol
üstü, iki kırmızı sembolün sağ altı ve
siyah bir sembolün sağ altı bulunuyor.

Kullanılabilir karo üst köşeleri olmayınca,
geriye ya kupa ya da sinek kalıyor."
50/50_000056.xs,text000008,1532,"You know that the only suit symbol you can
make is either a heart or a club.

Can we assume it's a heart? Well, you've
got the top-left part on that last crate
mentioned in Hint 3, but none of the other
crates have the bottom-right corner of a red
suit.

So the symbol must be a club! The only thing
left is to put it together.","Yapabileceğin sembolün ya kupa
ya da sinek olduğunu biliyorsun.

Peki bunun kupa olduğunu varsayabilir
miyiz? İpucu 3'te bahsi geçen son
sandıkta sol üst parça var, ama
diğer sandıkların hiçbirinde kırmızı
bir sembolün sağ alt köşesi yok.

O halde sembol sinek olmalı! Geriye
kalan tek şey onu birleştirmek."
50/50_000057.xs,text000000,0,,
50/50_000057.xs,text000001,1,Make a total of 22!,Toplam 22 yap!
50/50_000057.xs,text000002,21,"You're looking to use a crane to shift four
giant dice. It seems like a fairly easy task,
but there's a catch: you need to arrange the
dice in a square so that the four numbers on
the front add up to 22.

Use the crane to move the dice over to the
dais on the right. You can rotate the dice
horizontally in mid-air.","Dört dev zarı taşımak için bir vinç
kullanacaksın. Bu oldukça kolay
görünüyor, ama bir şart var: zarları
bir kare şeklinde dizip öndeki dört
sayının toplamını 22 yapmalısın.

Vinci kullanarak zarları sağdaki
platforma taşı. Havada
yatay olarak döndürebilirsin."
50/50_000057.xs,text000003,337,"Well done!

To make four dice add up to 22, you have
to have two 5s and two 6s!","Aferin!

Dört zarın toplamını 22 yapmak
için iki tane 5 ve iki tane 6 olmalı!"
50/50_000057.xs,text000004,417,Too bad.,Olmadı.
50/50_000057.xs,text000005,426,"To begin with, you need to find out what
numbers you have to work with. Lift each die
in turn with the crane and take note of the
numbers on their visible sides.

For instance, the top-left die has 1, 4, 6 and
3 showing.","Önce hangi sayılara sahip
olduğunu bulmalısın. Vinci
kullanıp her zarı sırayla kaldır ve
görünen yüzlerdeki sayıları not et.

Örneğin, sol üstteki zarda
1, 4, 6 ve 3 görünüyor."
50/50_000057.xs,text000006,647,"The top-right die has 2, 1, 5 and 6 showing
on its visible sides, so those numbers are
available for you to use.

Check all the dice in the same manner until
you've worked out a solution!","Sağ üstteki zarda 2, 1,
5 ve 6 görünüyor; yani
kullanabileceğin sayılar bunlar.

Tüm zarları aynı şekilde kontrol edip
çözümü bulana kadar devam et!"
50/50_000057.xs,text000007,835,"If you rotate the bottom-left die, you can see
2, 4, 5 and 3.

You have to make 22 with only four dice,
so you're going to need the higher numbers.","Sol alttaki zarı döndürürsen
2, 4, 5 ve 3'ü görürsün.

Sadece dört zarla 22 yapmalısın, bu
yüzden daha büyük sayılara ihtiyacın var."
50/50_000057.xs,text000008,983,"The bottom-right die has 2, 4, 5 and 3.

Now you know what numbers are at your
disposal on each die, you just need to
calculate which add up to make 22!","Sağ alttaki zarda 2, 4, 5 ve 3 var.

Artık her zarda hangi sayılara
erişebileceğini biliyorsun;
şimdi 22 edenleri hesapla!"
50/50_000058.xs,text000000,0,,
50/50_000058.xs,text000001,1,Find the repeating pattern!,Tekrarlanan deseni bul!
50/50_000058.xs,text000002,29,"Colourful flags have been strung up all over
town for the carnival.

There are only seven different designs of
flag, but they're displayed in a variety of
combinations.

One such combination is the pattern shown
in the top-right corner. How many times
does this pattern feature in the strings of
flags shown above? Look carefully and write
down the number.","Karnaval için kasabanın her yerine
rengârenk bayraklar asılmış.

Sadece yedi farklı bayrak
deseni var, ama pek çok farklı
kombinasyonla dizilmişler.

Bu kombinasyonlardan biri sağ
üst köşede gösterilen desen.
Bu desen yukarıdaki bayrak
dizilerinde kaç kez görünüyor?
Dikkatlice bak ve sayısını yaz."
50/50_000058.xs,text000003,386,"Correct!

The pattern appears twice in total: once
when you look at the flags from the front
and once when you look from the back.","Doğru!

Desen toplamda iki kez görünüyor:
bir kez bayraklara önden baktığında
ve bir kez de arkadan baktığında."
50/50_000058.xs,text000004,517,"Too bad.

Maybe you're looking at this from the wrong
perspective?","Olmadı.

Belki de buna yanlış
açıdan bakıyorsundur?"
50/50_000058.xs,text000005,584,"Look very carefully at the flags decorating
the town.

The easiest way to start is by first locating
any one of the three flags.

For example, you could look for the white
and purple flag. Then you could check the
flags to the left and right of it and see
whether they match the pattern.","Kasabayı süsleyen
bayraklara çok dikkatli bak.

Başlamanın en kolay yolu, üç
bayraktan herhangi birini önce bulmak.

Örneğin beyaz ve mor bayrağı arayabilirsin.
Sonra onun solundaki ve sağındaki
bayraklara bakıp desenle uyuşup
uyuşmadıklarını kontrol edebilirsin."
50/50_000058.xs,text000006,872,"Did you spot the pattern near the top-left
corner? It won't be as easy to find other
instances, though. There are a lot of flag
combinations that look similar at first glance
but are actually different.

Speaking of which, did you notice that the
flags are double-sided? The flags you see
with their designs reversed are hanging the
other way around. Does that help?","Sol üst köşeye yakın yerde deseni
gördün mü? Ama diğer örnekleri
bulmak o kadar kolay olmayacak. İlk
bakışta benzer görünen birçok bayrak
dizilimi var ama aslında farklılar.

Bu arada, bayrakların çift
taraflı olduğunu fark ettin mi?
Deseni ters gördüklerin diğer
yönde asılı. Bu işine yaradı mı?"
50/50_000058.xs,text000007,1239,"Since the flags are double-sided, you'll need
to consider what this scene looks like from
the other side. In other words, you should
look for places where these same three flags
appear, but with the order reversed.

All three of these flags are symmetrical, so
you don't have to worry about the pattern
changing when you look from the other side.
That's a relief!","Bayraklar çift taraflı olduğundan,
bu sahnenin öbür taraftan nasıl
göründüğünü de düşünmelisin.
Yani aynı üç bayrağın bu kez ters
sırayla göründüğü yerleri aramalısın.

Bu üç bayrağın da deseni
simetrik, bu yüzden öbür taraftan
bakınca desenin değişmesinden
endişelenmene gerek yok. İyi ki!"
50/50_000058.xs,text000008,1603,"How many times does the pattern appear if
you include the times it can be seen when
looking at the scene from the other side?

It appears once on the string of flags at the
back. Did you spot it?

Now add this to the one mentioned in Hint 2,
and you should have your answer.","Deseni, sahneye öbür taraftan
bakınca görünenleri de
sayarsan kaç kez görürsün?

Arkadaki bayrak dizisinde bir
kez görünüyor. Fark ettin mi?

Şimdi bunu İpucu 2'deki
sayıya ekle, cevabın çıkacaktır."
50/50_000059.xs,text000000,0,,
50/50_000059.xs,text000001,1,Circle one coloured pencil!,Bir renkli kalemi daire içine al!
50/50_000059.xs,text000002,29,"This little purple ant wants to cross a sea
of pencils to join its red friend. It always
walks on top of the pencils, and can only
go along each pencil once. It's too small
to climb up from one pencil onto another.

As the situation is now, the ant will not be
able to get from its starting point at the
blue arrow to its goal at the red arrow.
However, by moving just one coloured
pencil, you can help it reach the goal.
Which coloured pencil should you move?
Circle your answer.","Bu küçük mor karınca bir kırmızı arkadaşına
ulaşmak için bir kalem denizini geçmek istiyor.
Her zaman kalemlerin üstünde yürür ve her
kalem boyunca yalnızca bir kez ilerleyebilir. Bir
kalemden diğerine tırmanamayacak kadar küçük.

Şu anki durumda karınca, mavi okla
gösterilen başlangıç noktasından kırmızı
okla gösterilen hedefine ulaşamaz.
Ancak sadece bir renkli kalemi hareket
ettirerek hedefine ulaşmasına yardım
edebilirsin. Hangi renkli kalemi hareket
ettirmelisin? Cevabını daire içine al."
50/50_000059.xs,text000003,510,"You're sharp!

It's the pink pencil the ant is standing on.
If you move it to the bottom-right corner,
the ant can walk straight to the goal and be
reunited with its friend. So much for that sea
of pencils!","Keskin gözlüsün!

Karıncanın üzerinde durduğu
pembe kalem. Onu sağ alt köşeye
taşırsan, karınca doğrudan hedefine
yürüyebilir ve arkadaşıyla yeniden
buluşur. Kalem denizi de neymiş!"
50/50_000059.xs,text000004,717,"Well, that was an anty climax.

Are you wondering if you can move the
ordinary pencils as well? Sadly, you can't!","Eh, pek de karıncalı bir final olmadı.

Sıradan kalemleri de hareket ettirebilir misin diye
merak ediyorsun belki. Maalesef edemezsin!"
50/50_000059.xs,text000005,831,"The layout of the pencils is complicated,
to say the least.

Don't just think about which coloured pencil
you could move. Also consider where you
would move it to.","Kalemlerin dizilimi, en
hafif tabirle karmaşık.

Sadece hangi renkli kalemi
hareket ettireceğini düşünme. Onu
nereye taşıyacağını da düşün."
50/50_000059.xs,text000006,995,"You can't move any of the plain pencils that
make up the sea of green, but you are
allowed to move any of the coloured pencils.

Look very carefully and consider your
options.","Yeşil denizi oluşturan sıradan kalemlerin
hiçbirini hareket ettiremezsin, ama renkli
kalemlerin herhangi birini oynatabilirsin.

Dikkatlice bak ve
seçeneklerini değerlendir."
50/50_000059.xs,text000007,1171,"You can pick any coloured pencil at all and
move it wherever you like. No one can raise
any objections, because the puzzle doesn't
specify any coloured pencils you can't move
or any places you can't put them.","İstediğin herhangi bir renkli kalemi
seçip istediğin yere taşıyabilirsin. Kimse
itiraz edemez, çünkü bulmaca, hareket
ettiremeyeceğin renkli kalemleri ya
da koyamayacağın yerleri belirtmiyor."
50/50_000059.xs,text000008,1380,"If you can move whichever coloured pencil
you like, then you should be able to move
the one with the ant on top straight into the
bottom-right corner. The ant can then just
saunter along to the goal without any hassle.

Which coloured pencil should you move if
you want to carry the ant along with it?","İstediğin renkli kalemi hareket
ettirebiliyorsan, üstünde karınca olanı
doğrudan sağ alt köşeye taşıyabilmelisin.
Böylece karınca hiçbir zorlanma olmadan
hedefine doğru salına salına yürür.

Karıncayı da yanında götürmek istiyorsan
hangi renkli kalemi hareket ettirmelisin?"
50/50_000060.xs,text000000,0,,
50/50_000060.xs,text000001,1,Which way to go?,Hangi yoldan gitmeli?
50/50_000060.xs,text000002,18,"A young explorer wants to go from point 1
to point 5. To do so, he must pass through
the correct four caves in the cave complex
shown. The wrong caves are filled with
horrible traps.

He has with him four photos, A to D, taken
by an explorer who made it through
successfully. Work out the correct route
using the photographs. However, keep in
mind that you don't know which photo was
taken where.","Genç bir kaşif 1 noktasından 5 noktasına
gitmek istiyor. Bunun için, gösterilen
mağara kompleksinde doğru dört
mağaradan geçmesi gerekiyor. Yanlış
mağaralar korkunç tuzaklarla dolu.

Yanında, başarıyla geçmeyi
başaran bir kaşifin çektiği A'dan
D'ye dört fotoğraf var. Fotoğrafları
kullanarak doğru rotayı bul.
Ancak hangi fotoğrafın nerede
çekildiğini bilmediğini unutma."
50/50_000060.xs,text000003,415,"Correct!

If you have a good look at the scenery in
the distance of each photo, you can tell
where they were taken.

The light will be on the left-hand side of a
cave that bends right, and vice versa. With
this in mind, you can work out the correct
route.","Doğru!

Her fotoğrafta uzakta görünen
manzaraya dikkatle bakarsan,
nerede çekildiklerini anlayabilirsin.

Sağa kıvrılan bir mağarada ışık
sol tarafta, sola kıvrılanda ise
sağ tarafta görünür. Bunu aklında
tutarak doğru rotayı çıkarabilirsin."
50/50_000060.xs,text000004,671,"Too bad.

Try again before he runs into one of those
horrible traps!","Olmadı.

O korkunç tuzaklardan birine
düşmeden önce tekrar dene!"
50/50_000060.xs,text000005,740,"Compare the area just beyond the exits of
each cave in the photos to work out where
they were taken.

In B, you can see some flowers past the
exit. That's also the only one where you
don't see any rocks in the background.
Where does that fit in?","Fotoğraflarda her mağaranın
çıkışının hemen ötesindeki bölgeyi
karşılaştırarak nerede çekildiklerini bul.

B'de çıkışın ötesinde çiçekler
görünüyor. Ayrıca arka planda
hiç kaya görmediğin tek fotoğraf
da o. Bu nereye uyuyor?"
50/50_000060.xs,text000006,986,"You can see sand just past the exit in A.
It follows that this must be between areas
3 and 4.

C and D look similar, but in C you can only
see a wall of rock and no cave entrances.
That should narrow it down.","A'da çıkışın hemen ötesinde kum
görünüyor. Bu, bunun 3 ile 4 bölgeleri
arasında olması gerektiği anlamına gelir.

C ve D birbirine benziyor, ama C'de sadece
bir kaya duvarı görünüyor ve hiçbir mağara
girişi yok. Bu, seçenekleri epey azaltmalı."
50/50_000060.xs,text000007,1195,"You can work out the correct caves to go
through by looking at what you can see of
the exits.

If you take a photo of the exit in a cave that
bends right, the wall on the right will get in
the way, obscuring the right-hand side of the
exit. That means B must have been taken in
a cave that bends right, so you can tell it's
the one marked by a red line.","Doğru mağaraları,
çıkışlardan görebildiklerine
bakarak bulabilirsin.

Sağa kıvrılan bir mağaranın çıkışını
fotoğraflarsan, sağdaki duvar
araya girip çıkışın sağ tarafını
kapatır. Bu da B'nin sağa kıvrılan
bir mağarada çekildiğini gösterir;
yani kırmızı çizgiyle işaretli olan."
50/50_000060.xs,text000008,1549,"In Hints 1 and 2, we determined that A
was taken between areas 3 and 4, and B
between 4 and 5. You can only see a wall
beyond the exit in C, so that must have been
taken between 1 and 2. That leaves D,
taken between 2 and 3.

We determined in Hint 3 that B is from a
red line cave. D is clearly from a straight
cave, so it must be the yellow line. What
about A and C?","İpucu 1 ve 2'de, A'nın 3 ile 4 arasında,
B'nin ise 4 ile 5 arasında çekildiğini
bulduk. C'de çıkışın ötesinde sadece
bir duvar görünüyor; o halde bu 1
ile 2 arasında çekilmiş olmalı. Geriye
D kalıyor: 2 ile 3 arasında çekilmiş.

İpucu 3'te B'nin kırmızı çizgili
mağaradan olduğunu bulduk. D
açıkça düz bir mağaradan, yani
sarı çizgiden. Peki A ve C hangisi?"
50/50_000061.xs,text000000,0,,
50/50_000061.xs,text000001,1,Which is the 4?,Hangisi 4?
50/50_000061.xs,text000002,17,"The numbers for the door of room 2134 in
this hotel have mysteriously gone missing.
In their place, the management are using
long, rectangular plates.

If the 2, 1 and 3 are represented by the
plates shown, then which of plates A to D
should be used in place of the 4?","Bu otelde 2134 numaralı odanın
kapı numaraları gizemli bir şekilde
kaybolmuş. Yerlerine yönetim,
uzun, dikdörtgen plakalar kullanıyor.

2, 1 ve 3, gösterilen plakalarla
temsil ediliyorsa, 4'ün yerine A'dan
D'ye hangi plaka kullanılmalı?"
