id,offset_hex,body_words,prefix_words,editable_words,text_ratio,crc32,source,translation,notes
19485,0x21AA06,104,29,75,0.385,17C3D3AE,X{#0000}n{#0000}{#092E}{#0000}{#0BAA}{#0000}{#0BD2}{#0000}{#0C2C}{#0000}{#0C4C}{#0000}{#0C68}{#0000}{#0CCA}{#0000}{#0EA8}{#0000}{#0F10}{#0000}{#10D6}{#0000}{#1F41}{#1FA7}{#1F48}{#2136}...{#232A}?{#232B}{#1F41}{#1FA7}{#1F4C}{#2136}{#232A}?{BR}What happened?{BR}You seemed dazed...,,
19486,0x21AAD8,99,4,95,0.889,46DBAD69,"I called to you over and {BR}over, but you didn't reply.{BR}How alarming!{#232B}{#1F41}{#1FA7}{#1F48}{#2136}Are you feeling unwell?",,
19487,0x21ABA0,92,4,88,0.913,65DE79F8,No? But...{BR}...you are looking rather{BR}pale.{#232B}Perhaps you are fatigued{BR}from your farm work?,,
19488,0x21AC5A,147,4,143,0.912,E23A8712,"You're certain?{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}If you're feeling unwell,{BR}you must tell me.{#232B}Sometimes people think they{BR}are fine when they actually{BR}need medical attention.",,
19489,0x21AD82,121,4,117,0.926,40FAAD3F,"I have your word, then?{BR}Thank you. That's good to{BR}hear.{#232B}Just as a precaution, take{BR}a leisurely pace on your{BR}way home.",,
19490,0x21AE76,9,5,4,0.444,FA06332D,...?,,
19491,0x21AE9A,26,5,21,0.692,7E4CF541,"!?{BR}Hang in there,{BR}{#232A}!!",,
19492,0x21AED0,165,4,161,0.903,6D08EC25,"Looks like fatigue.{BR}Take a nice long rest and{BR}you'll be as good as new.{#232B}Okay, I need to go check on{BR}some other people.{#232B}Hiro, you look after{BR}{#232A}.{#232B}{#1F40}{#1FA7}{#1F4B}{#2135}Yes. I will...",,
19493,0x21B02E,53,4,49,0.906,4EECF9A4,"Oh, you mustn't! Please get{BR}back in bed and rest!",,
19494,0x21B09A,113,5,108,0.885,5707ECCC,", you've been pushing{BR}yourself too hard. The{BR}fatigue caught up with you.{#232B}{#1F41}{#1FA7}{#1F4C}{#2136}You must spend the day{BR}resting!",,
19495,0x21B17E,46,4,42,0.891,1C33E517,You most certainly are NOT{BR}perfectly fine.,,
19496,0x21B1DC,49,1,48,0.959,E622A0E5, Sorry to make you worry.{BR} No need to get upset!,,
19497,0x21B240,10,4,6,0.600,B5A240A5,Worry?,,
19498,0x21B256,111,4,107,0.919,2279E448,"...{#232A}, you are always{BR}there for me, always{BR}supportive of me.{#232B}I'm happy I finally get the{BR}chance to help you.",,
19499,0x21B336,317,4,313,0.896,FBA0EC29,"I know that I am still just{BR}an apprentice...{BR}{#232B}{#1F41}{#1FA7}{#1F48}{#2136}But even so, if there is{BR}anything--anything!--{BR}that I can do for you...{#232B}Please call on me for{BR}assistance at any time.{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}If you are ever in distress,{BR}don't hesitate to tell me.{#232B}{#1F41}{#1FA7}{#1F49}{#2136}Fear not! I will do all in{BR}my power to aid you.{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}You see, I... I...{BR}that is...",,
19500,0x21B5B2,19,4,15,0.789,13C69905,I lo... I lo...,,
19501,0x21B5DA,44,4,40,0.886,A8811A59,"I love having you as a{BR}friend, you see!!",,
19502,0x21B634,15,4,11,0.600,52147F0C,...{#270A}...{#270A}...,,
19503,0x21B654,13,4,9,0.692,49F53EA2,*Sigh*...,,
19504,0x21B670,48,4,44,0.854,70C6CDC5,"But, {#232A}, don't you{BR}understand WHY I am{BR}upset?",,
19505,0x21B6D2,238,4,234,0.920,54995834,"No, how could you{BR}understand?{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}Forgive my outburst.{#232B}But I do beg of you, {#232A},{BR}to take the care of your{BR}health more seriously!{#232B}If you cannot trust me, then{BR}I will ask Dr. Ayame to{BR}attend you instead.{#232B}Well then, I will take my{BR}leave...",,
19506,0x21B8B0,51,4,47,0.882,B3F90AD4,"My my, {#232A}, you're a{BR}bit thickheaded, aren't you?",,
19507,0x21B918,226,4,222,0.920,454D5E84,"Why do you think Hiro was{BR}so upset?{#232B}It's because he's always{BR}worrying about your{BR}well-being, {#232A}.{#232B}He's your friend, right? He{BR}wants you to depend on him{BR}as more than just a doctor.{#232B}{#1F41}{#1FBD}{#1F49}{#2136}Do you understand what I'm{BR}telling you?",,
19508,0x21BADE,162,4,158,0.914,4D113BD4,"Good!{#232B}{#1F41}{#1FBD}{#1F48}{#2136}In that case, spend some{BR}time thinking over Hiro's{BR}feelings as you rest here.{#232B}I have to get back to work.{BR}If you need anything,{BR}give me a call. Bye!",,
19509,0x21BC24,91,22,69,0.681,E4165707,I...I'm overwhelmed...{BR}I'm at a loss...{#232B}{#1F41}{#1FA7}{#1F4C}{#2136}D-Do you really mean it?{BR},,
19510,0x21BCDC,177,4,173,0.847,ADA7CF8C,"Thank you ever so much!{#232B}{#1F41}{#1FA7}{#1F4C}{#2136}I...I'm a little embarrassed{BR}that you beat me to it,{BR}though.{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}It should have been I who{BR}presented this to you,{BR}and yet...{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}...{#270A}...{#270A}{#270A}...{#232A}...",,
19511,0x21BE40,73,4,69,0.808,8DC90283,"Please...let me be the one{BR}to propose.{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}Will you...{#270A}{#270A}{BR}marry me, {#232A}?",,
19512,0x21BED4,143,4,139,0.930,2245741C,Hooray!{BR}Thank you ever so much!{#232B}Shall we go tell Dr. Ayame{BR}the good news?{#232B}She's been so kind to me.{BR}I feel she should be the{BR}first to know.,,
19513,0x21BFF4,528,4,524,0.867,BE173FC2,"My, my. Congratulations!{BR}I'm so happy for you both.{BR}{#232B}{#1F40}{#1FBD}{#1F48}{#2135}When will the wedding be?{#232B}{#1F41}{#1FA7}{#1F48}{#2136}Oh, we haven't picked the{BR}exact date just yet.{#232B}{#1F40}{#1FBD}{#1F49}{#2135}But it ought to be soon.{BR}Say, a week or so from now?{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}What? Why are you deciding{BR}our wedding date?{BR}{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}We need to take our time{BR}and talk it over...{#232B}{#1F40}{#1FBD}{#1F48}{#2135}Ah, but {#232A} is a{BR}popular girl, you know!{#232B}{#1F40}{#1FBD}{#1F49}{#2135}You wouldn't want someone{BR}to slip in and steal her{BR}away.{#232B}{#1F41}{#1FA7}{#1F48}{#2136}Oh! You're right!{#232B}{#1F40}{#1FBD}{#1F48}{#2135}...{#270A}{#270A}Oh, I'm just kidding!{#232B}{#1F40}{#1FBD}{#1F49}{#2135}{#232A} isn't the kind of{BR}girl who'd do that to you.{#232B}I'm just pulling your leg.",,
19514,0x21C416,64,5,59,0.891,D6E7FB40,", how do you feel{BR}about having the wedding in{BR}about a week?",,
19515,0x21C498,265,4,261,0.891,C760A4FE,"Great!{#232B}{#1F41}{#1FA7}{#1F48}{#2136}If it's acceptable to{BR}{#232A}, then I have no{BR}objection on my part.{#232B}{#1F40}{#1FBD}{#1F49}{#2135}It's settled, then! I'll{BR}help {#232A} do her hair{BR}and makeup that day.{#232B}{#1F40}{#1FBD}{#1F48}{#2135}On the wedding day, you'll{BR}be busy all day long...{#232B}So be sure to finish your{BR}work and chores the day{BR}before, right?",,
19516,0x21C6AC,70,4,66,0.914,55D52FC4,It all seems so sudden...{BR}But I'm very much looking{BR}forward to it!,,
19517,0x21C73A,107,27,80,0.710,5D3553E2,And now let us begin...{#232B}We are here today to witness{BR}the marriage of Hiro and{BR}{#232A}.,,
19518,0x21C812,91,4,87,0.857,C8F76E20,"Hiro...{#232B}Do you take {#232A} to be{BR}your wife, to love and{BR}cherish her all your life?{#232B}{#1F40}{#1FA7}{#1F49}{#2135}I do.",,
19519,0x21C8CA,84,5,79,0.905,615A194A,"...{#232B}Do you take Hiro to be{BR}your husband, to love and{BR}cherish him all your life?",,
19520,0x21C974,108,4,104,0.889,BDF98DC1,"In that case, I now{BR}pronounce you husband and{BR}wife!{#232B}{#1F41}{#1FB7}{#1F49}{#2136}May the Harvest Goddess{BR}bless this happy couple!",,
19521,0x21CA4E,77,5,72,0.909,8D69EF77,", I shall not fail{BR}to make you happy! Let us{BR}cherish each other forever!",,
19522,0x21CAEA,141,4,137,0.915,CAA666AE,"Today the two of us embark{BR}on a new life together!{#232B}{#1F41}{#1FA7}{#1F49}{#2136}So now that we're married,{BR}is there a nickname by which{BR}you'd like me to call you?",,
19523,0x21CC06,31,5,26,0.806,24591132,.{BR}That is your preference?,,
19524,0x21CC46,32,1,31,0.938,40696666," Yes, Hiro.{BR} I changed my mind.",,
19525,0x21CC88,94,4,90,0.862,1649E87C,Splendid!{BR}The decision is made!{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}I joyfully anticipate our{BR}many years together...{BR}...{#2391}.,,
19526,0x21CD46,79,0,79,0.975,C6FBF7EE,Our new life has started!{BR}We'll take it easy today.{BR}Tomorrow it's back to work!,,
19527,0x21CDE6,48,1,47,0.958,A3564497, Save and go to bed.{BR} Go to bed without saving., Kaydet ve uyu.{BR} Kaydetmeden uyu.,
19528,0x21CE48,119,66,53,0.328,2328149B,|{#0000}{#090A}{#0000}{#0A58}{#0000}{#0B64}{#0000}{#0BF0}{#0000}{#1F41}{#1FA6}{#1F48}{#2136}There's something I want{BR}to give you...,,
19529,0x21CF38,345,4,341,0.890,4C277675,"You and I have been hanging{BR}out a lot, going places,{BR}and talking about things...{#232B}{#1F41}{#1FA6}{#1F49}{#2136}Every time I see you, you{BR}inspire me to be my best.{#232B}{#1F41}{#1FA6}{#1F48}{#2136}And uh, the more time{BR}I've spent with you,{BR}{#232A}...{#232B}The more special that time{BR}has felt to me...{BR}{#232B}What I mean is...{#270A}{#270A}...{#270A}{#270A}{BR}I love you.{#232B}Not just as a friend. I'm{BR}in love with you.{#232B}{#1F41}{#1FA6}{#1F4D}{#2136}Will you marry me,{BR}{#232A}?",,
19530,0x21D1EC,37,1,36,0.919,D48CAB81, I'm so happy! Yes!{BR} It's too soon.{BR},,
19531,0x21D238,190,4,186,0.863,FA7A3CA2,"You will!?{BR}I'm so glad!{#232B}{#1F41}{#1FA6}{#1F48}{#2136}I don't know what I would{BR}have done with myself if{BR}you'd said no.{#232B}{#1F41}{#1FA6}{#1F4D}{#2136}I'm so glad you feel the{BR}same way...{BR}{#232B}{#1F41}{#1FA6}{#1F49}{#2136}Okay then, so can I go{BR}tell my mom and{BR}Cheryl?",,
19532,0x21D3B6,128,4,124,0.859,22525A22,"Well, isn't that wonderful?{BR}Ash and you, hmm?{BR}Congratulations!{#232B}{#1F41}{#1FB3}{#1F4B}{#2136}What!?{BR}You're getting married!?{BR}{#232B}{#1F41}{#1FB3}{#1F4A}{#2136}I don't want you to!",,
19533,0x21D4B8,137,4,133,0.854,8E2593E6,"Now Cheryl, don't be{BR}selfish...{#232B}You need to congratulate{BR}your brother.{#232B}{#1F41}{#1FB3}{#1F4B}{#2136}Hmph!{#232B}{#1F40}{#1FB2}{#1F49}{#2135}Once they're married,{BR}{#232A} will be your{BR}big sister.",,
19534,0x21D5CC,110,4,106,0.873,839873AB,My big sister?{#232B}{#232A} will become my{BR}big sister?{#232B}{#1F40}{#1FB2}{#1F49}{#2135}That's right! And then{BR}she can play with you all{BR}the time.,,
19535,0x21D6AA,46,4,42,0.848,3B63E6D3,"Well...okay!{BR}I guess you can marry Ash,{BR}{#232A}.",,
19536,0x21D708,86,4,82,0.860,4E3504AC,So?{BR}When's the wedding?{#232B}{#1F41}{#1FA6}{#1F49}{#2136}We were just talking about{BR}having it a week from now.{BR},,
19537,0x21D7B6,166,4,162,0.910,39359A43,"Oh, I see. Well then, we'd{BR}better start getting things{BR}ready!{#232B}{#1F40}{#1FB2}{#1F48}{#2135}You'll be busy the day{BR}of your wedding, {#232A}.{#232B}So you should finish up all{BR}your work the day before.",,
19538,0x21D904,133,4,129,0.857,33268007,"Ash, I know you'll make{BR}{#232A} very happy!{BR}{#232B}{#1F41}{#1FA6}{#1F49}{#2136}Of course I will, Mom.{#232B}{#1F41}{#1FB3}{#1F49}{#2136}After you're married,{BR}you have to play with{BR}me a lot, okay?",,
19539,0x21DA10,69,4,65,0.913,6C644684,"Oh, well, okay.{BR}Sorry for bringing it up{BR}so suddenly like that...",,
19540,0x21DA9C,47,4,43,0.851,92E2417E,"I'm going to head{BR}home, then...{BR}See you, {#232A}.",,
19541,0x21DAFC,284,28,256,0.831,A51BE104,"I never dreamed that you'd{BR}give me a {#206D}blue feather{#206C}.{#232B}I'd almost given up on you{BR}because you never acted{BR}any differently towards me.{#232B}{#1F41}{#1FA6}{#1F4B}{#2136}I was sure that you only{BR}saw me as a friend...{BR}{#232B}{#1F41}{#1FA6}{#1F48}{#2136}But you're giving me this{BR}because you feel the same{BR}way I do, right?",,
19542,0x21DD36,50,4,46,0.840,53576FDA,"Okay!{#232B}I'm so happy right now!{BR}So happy!{BR}Oh, {#232A}!",,
19543,0x21DD9C,95,4,91,0.874,074BB429,You won't regret marrying{BR}me.{#232B}{#1F41}{#1FA6}{#1F4D}{#2136}I'll make you the happiest{BR}bride in the world.{BR}I promise.,,
19544,0x21DE5C,47,4,43,0.894,1FBD48F9,"Okay then, let's go tell{BR}my mom and Cheryl.",,
19545,0x21DEBC,128,4,124,0.859,22525A22,"Well, isn't that wonderful?{BR}Ash and you, hmm?{BR}Congratulations!{#232B}{#1F41}{#1FB3}{#1F4B}{#2136}What!?{BR}You're getting married!?{BR}{#232B}{#1F41}{#1FB3}{#1F4A}{#2136}I don't want you to!",,
19546,0x21DFBE,137,4,133,0.854,8E2593E6,"Now Cheryl, don't be{BR}selfish...{#232B}You need to congratulate{BR}your brother.{#232B}{#1F41}{#1FB3}{#1F4B}{#2136}Hmph!{#232B}{#1F40}{#1FB2}{#1F49}{#2135}Once they're married,{BR}{#232A} will be your{BR}big sister.",,
19547,0x21E0D2,110,4,106,0.873,839873AB,My big sister?{#232B}{#232A} will become my{BR}big sister?{#232B}{#1F40}{#1FB2}{#1F49}{#2135}That's right! And then{BR}she can play with you all{BR}the time.,,
19548,0x21E1B0,46,4,42,0.848,3B63E6D3,"Well...okay!{BR}I guess you can marry Ash,{BR}{#232A}.",,
19549,0x21E20E,86,4,82,0.860,4E3504AC,So?{BR}When's the wedding?{#232B}{#1F41}{#1FA6}{#1F49}{#2136}We were just talking about{BR}having it a week from now.{BR},,
19550,0x21E2BC,166,4,162,0.910,39359A43,"Oh, I see. Well then, we'd{BR}better start getting things{BR}ready!{#232B}{#1F40}{#1FB2}{#1F48}{#2135}You'll be busy the day{BR}of your wedding, {#232A}.{#232B}So you should finish up all{BR}your work the day before.",,
19551,0x21E40A,133,4,129,0.857,33268007,"Ash, I know you'll make{BR}{#232A} very happy!{BR}{#232B}{#1F41}{#1FA6}{#1F49}{#2136}Of course I will, Mom.{#232B}{#1F41}{#1FB3}{#1F49}{#2136}After you're married,{BR}you have to play with{BR}me a lot, okay?",,
19552,0x21E516,83,44,39,0.446,4915445E,...{BR}I got something I want you{BR}to have.,,
19553,0x21E5BE,538,4,534,0.903,5058E791,"This blue feather...{BR}You know what the deal is{BR}with this?{#232B}It means I wanna be with{BR}you forever.{#232B}You put up with me blabbing{BR}about Hayate and my dad and{BR}stuff all the time, yeah?{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}But it's like...{BR}How can I say this...? {BR}Along the way...{#232B}{#1F41}{#1FA9}{#1F4D}{#2136}...{#270A}{#270A}I...{#270A}{#270A}{BR}fell in love with you.{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}Once I realized that, the{BR}thought of you being with{BR}another guy bummed me out.{#232B}I've been moping about it{BR}ever since, but...{#232B}{#1F41}{#1FA9}{#1F48}{#2136}That's not my style, y'know?{BR}So here and now I'm gonna{BR}bust out and say it.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}{#232A},{BR}I'm in love with you.{BR}Will you marry me?",,
19554,0x21E9F4,42,1,41,0.952,3440C144, Yes! I accept!{BR} I have to think it over.,,
19555,0x21EA4A,85,4,81,0.929,F9705B6C,"Seriously!? You mean it?{#232B}You're not just messing with{BR}me, right? You're for real?",,
19556,0x21EAF6,243,5,238,0.877,160F7B9C,"Yeah!!{BR}I am TOTALLY STOKED!!{#232B}{#1F41}{#1FA9}{#1F48}{#2136}Whoa, I dunno WHAT I woulda{BR}done if you turned me down.{BR}I was sweating bullets.{#232B}{#1F41}{#1FA9}{#1F4B}{#2136}I couldn't sleep a wink last{BR}night, y'know?{#232B}{#1F41}{#1FA9}{#1F49}{#2136}I never get like that...{#232B}{#1F41}{#1FA9}{#1F4D}{#2136}But when it comes to you,{BR}it's all worth it.",,
19557,0x21ECDE,160,4,156,0.919,9A9B8239,"Whoa, I'm babbling!{BR}Okay, check it out, we gotta{BR}set a day for the wedding!{#232B}{#1F41}{#1FA9}{#1F49}{#2136}You've got to get ready and{BR}stuff and so do I, so how{BR}about in a week or so?",,
19558,0x21EE20,149,4,145,0.906,AA08D1DA,"Awright, it's settled!{#232B}{#1F41}{#1FA9}{#1F48}{#2136}I hear a bride has lots of{BR}stuff to do on her wedding{BR}day.{#232B}So you should get your work{BR}and chores done the day{BR}before.",,
19559,0x21EF4C,101,4,97,0.931,330964B3,"You gotta think about it...?{#232B}Uh, my bad.{BR}Dropping this heavy stuff on{BR}you out of the blue, right?",,
19560,0x21F018,68,4,64,0.897,397614FB,"I'm gonna go home and chill.{BR}Totally sorry about that.{BR}Later, {#232A}.",,
19561,0x21F0A2,160,15,145,0.875,F526135F,"So you giving me this thing{BR}means you're in love with{BR}me, right?{#232B}You're not messing with me?{BR}Cause if you're putting me{BR}on, I'm gonna be way mad!",,
19562,0x21F1E4,265,4,261,0.898,75803902,"Man, that's great!{#232B}{#1F41}{#1FA9}{#1F4C}{#2136}Cause you haven't said{BR}anything to me since then...{#232B}I thought you were trying to{BR}tell me that you just wanted{BR}to be friends.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}But now I know that's not{BR}what you meant. That's{BR}TOTALLY a load off my mind.{#232B}{#1F41}{#1FA9}{#1F4D}{#2136}Thank you for picking me,{BR}{#232A}.",,
19563,0x21F3F8,107,4,103,0.935,290F60D3,"Stick with me, and I'll make{BR}you happy, I promise.{#232B}You're not gonna ever say{BR}you wanna leave me, right?",,
19564,0x21F4D0,131,4,127,0.939,A7D8D092,"Awright! In that case, we{BR}gotta set a wedding day.{#232B}You've got to get ready and{BR}stuff and so do I, so how{BR}about in a week or so?",,
19565,0x21F5D8,167,4,163,0.886,53861E19,"Awright, it's settled!{#232B}{#1F41}{#1FA9}{#1F48}{#2136}I hear a bride has lots of{BR}stuff to do on her wedding{BR}day.{#232B}So you should get your work{BR}and chores done the day{BR}before.{#232B}{#1F41}{#1FA9}{#1F49}{#2136}I can't wait!",,
19566,0x21F728,160,44,116,0.694,98C7C5D1,"I do apologize for bringing{BR}you all the way out here.{#232B}But you see, {#232A},{BR}there is something that I{BR}wish to give to you.",,
19567,0x21F86A,476,4,472,0.899,4FC731DD,"I'm terribly sorry to spring{BR}such a surprise on you...{#232B}But I have been pondering{BR}this for some time now.{#232B}{#1F41}{#1FA7}{#1F48}{#2136}{#232A}, you are so energetic{BR}and dependable, always{BR}encouraging me.{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}I know that I am not as{BR}successful and resourceful{BR}as I ought to be...{#232B}But I know that I can{BR}improve with hard work...{BR}and the right help.{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}And I feel that I have{BR}already improved much thanks{BR}to your help.{#232B}{#1F41}{#1FA7}{#1F48}{#2136}With your love, I know I{BR}could be my best.{BR}{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}I love you.{BR}Will you...{#270A}{#270A}{BR}marry me?",,
19568,0x21FC24,45,1,44,0.956,5071FFB2, Yes! I'm so happy!{BR} I'm not ready for that.,,
19569,0x21FC80,35,4,31,0.857,6AC19712,Truly?{BR}You truly feel that way?,,
19570,0x21FCC8,80,4,76,0.875,E8BC23DE,Th-Thank you! Ever so much!!{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}I'm so elated... {BR}These are tears of joy...,,
19571,0x21FD6A,234,4,230,0.885,670389E0,"But no...!{BR}Haven't I just been speaking{BR}about becoming stronger?{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}Pardon me. Forgive me this{BR}lapse.{#232B}From this point forward, I{BR}will strive to become a man{BR}you can depend on!{#232B}{#1F41}{#1FA7}{#1F48}{#2136}{#232A}...{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}I thank you from the{BR}bottom of my heart.",,
19572,0x21FF40,140,4,136,0.936,9F194BA1,I've pulled myself together.{#232B}Shall we go tell Dr. Ayame{BR}the good news?{#232B}She's been so kind to me.{BR}I feel she should be the{BR}first to know.,,
19573,0x22005A,528,4,524,0.867,BE173FC2,"My, my. Congratulations!{BR}I'm so happy for you both.{BR}{#232B}{#1F40}{#1FBD}{#1F48}{#2135}When will the wedding be?{#232B}{#1F41}{#1FA7}{#1F48}{#2136}Oh, we haven't picked the{BR}exact date just yet.{#232B}{#1F40}{#1FBD}{#1F49}{#2135}But it ought to be soon.{BR}Say, a week or so from now?{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}What? Why are you deciding{BR}our wedding date?{BR}{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}We need to take our time{BR}and talk it over...{#232B}{#1F40}{#1FBD}{#1F48}{#2135}Ah, but {#232A} is a{BR}popular girl, you know!{#232B}{#1F40}{#1FBD}{#1F49}{#2135}You wouldn't want someone{BR}to slip in and steal her{BR}away.{#232B}{#1F41}{#1FA7}{#1F48}{#2136}Oh! You're right!{#232B}{#1F40}{#1FBD}{#1F48}{#2135}...{#270A}{#270A}Oh, I'm just kidding!{#232B}{#1F40}{#1FBD}{#1F49}{#2135}{#232A} isn't the kind of{BR}girl who'd do that to you.{#232B}I'm just pulling your leg.",,
19574,0x22047C,64,5,59,0.891,D6E7FB40,", how do you feel{BR}about having the wedding in{BR}about a week?",,
19575,0x2204FE,265,4,261,0.891,C760A4FE,"Great!{#232B}{#1F41}{#1FA7}{#1F48}{#2136}If it's acceptable to{BR}{#232A}, then I have no{BR}objection on my part.{#232B}{#1F40}{#1FBD}{#1F49}{#2135}It's settled, then! I'll{BR}help {#232A} do her hair{BR}and makeup that day.{#232B}{#1F40}{#1FBD}{#1F48}{#2135}On the wedding day, you'll{BR}be busy all day long...{#232B}So be sure to finish your{BR}work and chores the day{BR}before, right?",,
19576,0x220712,70,4,66,0.914,55D52FC4,It all seems so sudden...{BR}But I'm very much looking{BR}forward to it!,,
19577,0x2207A0,119,4,115,0.924,09345B22,"Oh, I see...{BR}So that is how things stand.{#232B}I am terribly sorry, {#232A}.{BR}I forced this conversation{BR}upon you heedlessly...",,
19578,0x220890,151,4,147,0.914,979CE3F7,"It was self-indulgent of me.{BR}What a sorry case I am.{BR}Head in the clouds!{#232B}{#1F41}{#1FA7}{#1F48}{#2136}I am truly sorry.{BR}If you will excuse me, I{BR}will be on my way home now.",,
19579,0x2209C0,105,12,93,0.762,1C5759F1,"x{#0000}{#08DA}{#0000}{#0AEE}{#0000}{#1F41}{#1FA7}{#1F48}{#2136}Oh, {#232A}!{BR}Is this a blue feather?{#232B}Is this...your reply to my{BR}proposal from previously?",,
19580,0x220A94,217,4,213,0.862,9CB65408,"Ah-ha...{#232B}{#1F41}{#1FA7}{#1F49}{#2136}I-I'm elated!{BR}Overjoyed! Ecstatic!{#232B}{#1F41}{#1FA7}{#1F48}{#2136}I thought all was lost.{BR}So many times I was ready to{BR}give up hope, but clung on.{#232B}{#1F41}{#1FA7}{#1F49}{#2136}I'm so glad I persevered!{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}Oh, {#232A},{BR}thank you ever so much for{BR}choosing me!",,
19581,0x220C48,104,4,100,0.837,1EFACA41,"I will make you happy!{BR}Unfailingly, I will!{BR}So stay by my side forever.{#232B}{#1F41}{#1FA7}{#1F4D}{#2136}...{#270A}{#270A}...{#270A}{#270A}I love you,{BR}{#232A}.",,
19582,0x220D1A,111,4,107,0.928,1D5AF2B3,Shall we go tell Dr. Ayame{BR}the good news?{#232B}She's been so kind to me.{BR}I feel she should be the{BR}first to know.,,
19583,0x220DFA,528,4,524,0.867,BE173FC2,"My, my. Congratulations!{BR}I'm so happy for you both.{BR}{#232B}{#1F40}{#1FBD}{#1F48}{#2135}When will the wedding be?{#232B}{#1F41}{#1FA7}{#1F48}{#2136}Oh, we haven't picked the{BR}exact date just yet.{#232B}{#1F40}{#1FBD}{#1F49}{#2135}But it ought to be soon.{BR}Say, a week or so from now?{#232B}{#1F41}{#1FA7}{#1F4B}{#2136}What? Why are you deciding{BR}our wedding date?{BR}{#232B}{#1F41}{#1FA7}{#1F4A}{#2136}We need to take our time{BR}and talk it over...{#232B}{#1F40}{#1FBD}{#1F48}{#2135}Ah, but {#232A} is a{BR}popular girl, you know!{#232B}{#1F40}{#1FBD}{#1F49}{#2135}You wouldn't want someone{BR}to slip in and steal her{BR}away.{#232B}{#1F41}{#1FA7}{#1F48}{#2136}Oh! You're right!{#232B}{#1F40}{#1FBD}{#1F48}{#2135}...{#270A}{#270A}Oh, I'm just kidding!{#232B}{#1F40}{#1FBD}{#1F49}{#2135}{#232A} isn't the kind of{BR}girl who'd do that to you.{#232B}I'm just pulling your leg.",,
19584,0x22121C,64,5,59,0.891,D6E7FB40,", how do you feel{BR}about having the wedding in{BR}about a week?",,
19585,0x22129E,265,4,261,0.891,C760A4FE,"Great!{#232B}{#1F41}{#1FA7}{#1F48}{#2136}If it's acceptable to{BR}{#232A}, then I have no{BR}objection on my part.{#232B}{#1F40}{#1FBD}{#1F49}{#2135}It's settled, then! I'll{BR}help {#232A} do her hair{BR}and makeup that day.{#232B}{#1F40}{#1FBD}{#1F48}{#2135}On the wedding day, you'll{BR}be busy all day long...{#232B}So be sure to finish your{BR}work and chores the day{BR}before, right?",,
19586,0x2214B2,70,4,66,0.914,55D52FC4,It all seems so sudden...{BR}But I'm very much looking{BR}forward to it!,,
19587,0x22175A,35,5,30,0.829,A3AB5EB4,Wh-What's wrong?{BR}Are you okay?,,
19588,0x2217A2,61,5,56,0.885,1B372387,What's wrong? Do you{BR}have a headache? Lie down{BR}and rest.,,
19589,0x22181E,57,4,53,0.895,1A45B33F,My head hurts.{BR}I think I'm coming down{BR}with a cold...,,
19590,0x221892,27,4,23,0.852,4D771034,My head rather hurts...,,
19591,0x2218CA,19,4,15,0.789,D14F6F5B,Oooh...my head.,,
19592,0x2218F2,32,4,28,0.844,B8617089,"Man, my head is killing me.{BR}",,
19593,0x221934,37,4,33,0.865,3ED195EE,Every noise makes my{BR}head hurt...,,
19594,0x221980,40,4,36,0.875,9EA55B6D,I have a little bit of{BR}a headache...,,
19595,0x2219D2,41,4,37,0.878,E7E0237D,My head is aching{BR}something fierce...,,
19596,0x221A26,20,4,16,0.800,E260A8C0,My head hurts...,,
19597,0x221A50,32,4,28,0.844,38CE984F,My head feels really heavy.{BR},,
19598,0x221A92,25,4,21,0.840,A3EF4E06,"Oww, my head hurts...",,
19599,0x221AC6,36,4,32,0.861,E78BAEE9,"Oh dear, my head{BR}really hurts...",,
19600,0x221B10,33,4,29,0.848,8A55834C,"Ooh, my head feels so heavy.{BR}",,
19601,0x221B54,113,4,109,0.912,AB358002,"Don't worry about me,{BR}{#2391}. I'll be fine.{#232B}I know how busy you{BR}are. Only...{#232B}No, never mind.{BR}You should get going.",,
