index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
64,Boss06LastDeadHartmannSerif004,⟦MSBT:0E000000020002007800⟧You're all wild savages!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006E00⟧Vous n'êtes que des barbares !!!⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002007800⟧Primitive Banausen!
Genau das seid ihr doch!⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002007800⟧Siete tutti dei selvaggi!⟦MSBT:0E000000020002006400⟧,"¡No sois más que seres
despreciables!",⟦MSBT:0E000000020002007800⟧ヤバァーンでぇ、あーるぅぅ！！⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧You're all wild savages!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006E00⟧Vous n'êtes que des barbares!!!⟦MSBT:0E000000020002006400⟧,"¡No son más que salvajes
despreciables!",⟦MSBT:0E000000020002007800⟧Hepiniz vahşisiniz!⟦MSBT:0E000000020002006400⟧,
65,Boss06LastDeadHartmannSerif005,Your insolence must be punished!,"Je ne peux pas laisser une telle
insolence impunie.","Eure Insubordinanz schreit nach
Bestrafung!",La vostra insolenza verrà punita!,"Vuestra insolencia recibirá el
castigo que merece.",も～う ようしゃは せんぞぉ！,Your insolence must be punished!,"Je ne peux pas laisser une telle
insolence impunie.","Su insolencia recibirá el
castigo que merece.",Küstahlığın cezasız kalmayacak!,
66,Boss06LastDeadHartmannSerif006,"Watch me activate Star Dream, the
most powerful machine in existence.","Je vais activer l'Idole des étoiles,
mon imbattable machine...","Ich aktiviere die Sternentraum...
Das stärkste System der Galaxie!","Ora attiverò Sogno Stellare, la
più potente macchina esistente.","⟦MSBT:0E000000020002005F00⟧Voy a activar Sueño Estelar, el
programa más poderoso del universo.⟦MSBT:0E000000020002006400⟧","この ⟦MSBT:0E000000000014000800100046306130853046305530443053304630⟧宇宙最高のマシン、
⟦MSBT:0E00000000000800020004007B305730⟧星の⟦MSBT:0E000000000008000200040086308130⟧夢を ⟦MSBT:0E000000000008000200040064304B30⟧使い…","Watch me activate Star Dream, the
most powerful machine in existence.","Je vais activer l'Idole des étoiles,
mon imbattable machine...","⟦MSBT:0E000000020002005F00⟧Voy a activar Sueño Estelar, el
programa más poderoso del universo.⟦MSBT:0E000000020002006400⟧","Şimdi var olan en güçlü makine
Yıldız Rüyası'nı etkinleştireceğim.",
67,Boss06LastDeadHartmannSerif007,And you filthy natives will be...,"Et votre peuple d'insoumis
sera enfin...","Für euch primitive Eingeborene
bedeutet das",E voi inutili indigeni sarete...,"Corred cuanto queráis, pero no
podréis escapar.",おまえたち ゲンジュウ⟦MSBT:0E00000000000800020004007F309330⟧民を…,And you filthy natives will be...,"Et votre peuple d'insoumis
sera enfin...","Corran cuanto quieran, pero no
podrán escapar.",Ve siz pis yerliler...,
68,Boss06LastDeadHartmannSerif008,⟦MSBT:0E000000020002007300⟧eradicated!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007300⟧EXTERMINÉ !⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007300⟧den Untergang!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007300⟧Eliminati!⟦MSBT:0E000000020002006400⟧,¡Seréis erradicados!,⟦MSBT:0E000000020002007300⟧⟦MSBT:0E00000000000600020002006D30⟧根ぇだやしに してくれるので あーるぅぅっ！⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007300⟧eradicated!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007300⟧EXTERMINÉ!⟦MSBT:0E000000020002006400⟧,¡Serán erradicados!,⟦MSBT:0E000000020002007300⟧yok edileceksiniz!⟦MSBT:0E000000020002006400⟧,
69,Boss06LastDeadHartmannSerif101,What?!,Quoi ?!,Waaas?!,Cosa?!,¡¿Qué?!,うおおぉぅ？！,What?!,Quoi ?!,¡¿Qué?!,Ne?!,
70,Boss06LastDeadHartmannSerif102,"You! Susie!
What did you...?!","Susie ! Mais qu'est-ce que...
Qu'as-tu fait...","Du! Susi!
Was hast du...?!",Tu! Susie! Ma che...?,"¡Susi!
¿¡Qué has hecho!?","ぐぁぁ、きさま スージー！！
⟦MSBT:0E00000000000800020004006A306B30⟧何を…っ！","You! Susie!
What did you...?!","Susie! Mais qu'est-ce que...
Qu'as-tu fait...","¡Susi!
¿¡Qué has hecho!?","Sen! Susie!
Ne yaptın...?!",
71,Boss06LastDeadHartmannSerif103,"I... I can't...
con...trol...","Je... Je ne peux plus...
contrô... ler...","Ich... Ich verliere... die Ko...
die Ko-ko... Kontrolle...","Non... non riesco... a con...
con... trollare...","No... no logro...
co-controlarlo...","コ、コントロールが…
⟦MSBT:0E00000000000A000400060075306E304630⟧不能…に…な…","I... I can't...
cont...rol...","Je... Je ne peux plus...
contrô... ler...","No... no logro...
co-controlarlo...","Ben... kontrol...
edemiyorum...",
72,Boss06LastDeadSusieSerif201,Yes!⟦MSBT:0E00000004000000⟧I thought this day would never come!,"Parfait !⟦MSBT:0E00000004000000⟧Pfiou, j'ai bien cru que ce jour
n'arriverait jamais.","Jippie!⟦MSBT:0E00000004000000⟧Ich dachte schon, dieser Tag
würde nie kommen!","Sì!⟦MSBT:0E00000004000000⟧Temevo che questo giorno non
sarebbe mai arrivato!",¡Bieeen!⟦MSBT:0E00000004000000⟧¡Pensaba que este día nunca llegaría!,"キャハッ！⟦MSBT:0E00000004000000⟧まさか こーんなに⟦MSBT:0E00000000000800020004006F308430⟧早く
チャンスが ⟦MSBT:0E00000000000600020002004F30⟧来るなんてネ！",Yippee!⟦MSBT:0E00000004000000⟧I thought this day would never come!,"Parfait!⟦MSBT:0E00000004000000⟧Pfiou, j'ai bien cru que ce jour
n'arriverait jamais.",¡Bieeen!⟦MSBT:0E00000004000000⟧¡Pensaba que este día nunca llegaría!,Evet!⟦MSBT:0E00000004000000⟧Bugün hiç gelmez sandım!,
73,Boss06LastDeadSusieSerif202,"The Star Dream OS is all
mine now, Mr Haltmann.⟦MSBT:0E00000004000000⟧I'm sure I'll find many
interested buyers for it.","L'Idole des étoiles est à moi,
maintenant, M. Haltmann.⟦MSBT:0E00000004000000⟧Je ne devrais pas avoir de mal à lui
trouver un nouveau propriétaire.","Haltmann, alter Traumtänzer...
Der Sternentraum ist jetzt mein.⟦MSBT:0E00000004000000⟧Dafür wird mir irgendein Startup sicher
eine horrende Summe zahlen!","Il sistema operativo è mio adesso,
signor Haltmann.⟦MSBT:0E00000004000000⟧Sono sicura che troverò molti
potenziali acquirenti.","Ahora Sueño Estelar me pertenece,
señor Haltmann.⟦MSBT:0E00000004000000⟧Más de una empresa estará dispuesta
a pagar una gran suma por él.","⟦MSBT:0E00000000000800020004007B305730⟧星の⟦MSBT:0E000000000008000200040086308130⟧夢の プログラムは
いただくわよ、⟦MSBT:0E00000000000E0004000A0057308330613087304630⟧社長さん。⟦MSBT:0E00000004000000⟧⟦MSBT:0E00000000000800020004007B304B30⟧他の カンパニーにでも、
⟦MSBT:0E00000000000600020002004630⟧売りつけて やるわ。","Star Dream is all mine
now, Mr. Haltmann.⟦MSBT:0E00000004000000⟧Some start-up company will
pay top dollar for this!","L'Idole des étoiles est à moi,
maintenant, M. Haltmann.⟦MSBT:0E00000004000000⟧Je ne devrais pas avoir de mal à lui
trouver un nouveau propriétaire.","Ahora Sueño Estelar me pertenece,
señor Haltmann.⟦MSBT:0E00000004000000⟧Más de una empresa estará dispuesta
a pagar una gran suma por él.","Yıldız Rüyası artık
benim, Bay Haltmann.⟦MSBT:0E00000004000000⟧Ona çok
alıcı bulacağımdan eminim.",
74,Boss06LastDeadSusieSerif203,"Hee!
How do I look?⟦MSBT:0E00000004000000⟧Like a cool corporate
spy, don't you think?","Hi hi !
Alors, comment tu me trouves ?⟦MSBT:0E00000004000000⟧Je ne me débrouille pas trop mal
en tant qu'espionne, hein ?","Na, wie seh ich aus?⟦MSBT:0E00000004000000⟧Nicht schlecht für eine einfache,
kleine Industriespionin, oder?","Ah! Come sto?⟦MSBT:0E00000004000000⟧Sembro proprio una spia industriale,
non credi?","¿Qué te parece?⟦MSBT:0E00000004000000⟧¡Cualquiera diría que soy una espía
industrial con años de experiencia!","…ウフッ
どう？⟦MSBT:0E00000004000000⟧アタシ ⟦MSBT:0E000000000008000200040044307E30⟧今、イカした
⟦MSBT:0E00000000000C00040008004D304E3087304630⟧企業スパイ みたいでしょ？","Hee!
How do I look?⟦MSBT:0E00000004000000⟧Like a cool corporate
spy, don't you think?","Hi hi!
Alors, comment tu me trouves?⟦MSBT:0E00000004000000⟧Je ne me débrouille pas trop mal
en tant qu'espionne, hein?","¿Qué te parece?⟦MSBT:0E00000004000000⟧¡Cualquiera diría que soy una espía
industrial con años de experiencia!","Hee!
Nasılım?⟦MSBT:0E00000004000000⟧Havalı bir şirket
casusu gibi, değil mi?",
75,Boss06LastDeadSusieSerif204,⟦MSBT:0E000000020002004B00⟧You probably have no idea what I'm saying...⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002004B00⟧Je n'ai pas l'impression qu'il comprenne
grand-chose...⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Aber was versteht so ein kleines pinkes
Ding wie du schon von meiner Welt...⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004B00⟧Probabilmente non hai capito un solo byte del mio
discorso...⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002004B00⟧Este no se entera de nada...⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002004B00⟧なーんて。アンタ なんかには
わっかんない でしょうけどネ。⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002004B00⟧You probably have no idea what I'm saying...⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002004B00⟧Je n'ai pas l'impression qu'il comprenne
grand-chose...⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002004B00⟧Este no se entera de nada...⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Muhtemelen ne dediğimi anlamıyorsun...⟦MSBT:0E000000020002006400⟧,
76,Boss06LastDeadSusieSerif205,"It doesn't matter.⟦MSBT:0E00000004000000⟧The Program Controller
is all I need...",Tant pis.⟦MSBT:0E00000004000000⟧Ce joujou est tout ce dont j'ai besoin.,"Na egal...⟦MSBT:0E00000004000000⟧Alles, was ich brauche, ist diese
Steuerungseinheit für das Programm.","Beh, non importa.⟦MSBT:0E00000004000000⟧Tutto ciò che mi serve è il controller
del programma.","No importa.⟦MSBT:0E00000004000000⟧Lo único que necesito es este artilugio
para controlar el programa.","まぁいいわ。
⟦MSBT:0E00000004000000⟧この、プログラムコントローラー
さえ あれば…","Whatever...
⟦MSBT:0E00000004000000⟧The program controller
is all I need...",Tant pis.⟦MSBT:0E00000004000000⟧Ce joujou est tout ce dont j'ai besoin.,"No importa.⟦MSBT:0E00000004000000⟧Lo único que necesito es este aparato
para controlar el programa.",Önemi yok.⟦MSBT:0E00000004000000⟧Tek ihtiyacım Program Denetleyicisi...,
77,Boss06LastDeadSusieSerif206,"Poor Star Dream!⟦MSBT:0E00000004000000⟧Your entire database
will soon be mine!","Oh, magnifique Idole des étoiles...⟦MSBT:0E00000004000000⟧Bientôt, ta base de données n'aura
plus de secrets pour moi.","Oh ja, die Sternentraum-Datenbank!⟦MSBT:0E00000004000000⟧Schon bald sind alle
ihre Daten endlich mein!","Povero Sogno Stellare!⟦MSBT:0E00000004000000⟧Presto il tuo intero database
sarà mio!","¡Sueño Estelar!⟦MSBT:0E00000004000000⟧Pronto toda tu base de datos estará
en mi poder.","さぁ ⟦MSBT:0E00000000000800020004007B305730⟧星の⟦MSBT:0E000000000008000200040086308130⟧夢よ！
⟦MSBT:0E00000004000000⟧お⟦MSBT:0E00000000000800020004007E304830⟧前の ⟦MSBT:0E000000000008000200040059307930⟧全てのデータを、
いただくわ！","Poor Star Dream!⟦MSBT:0E00000004000000⟧Your entire database
will soon be mine!","Oh, magnifique Idole des étoiles...⟦MSBT:0E00000004000000⟧Bientôt, ta base de données n'aura
plus de secrets pour moi.","¡Sueño Estelar!⟦MSBT:0E00000004000000⟧Pronto toda tu base de datos estará
en mi poder.","Zavallı Yıldız Rüyası!⟦MSBT:0E00000004000000⟧Tüm veritabanın
yakında benim!",
78,Boss06LastDeadSusieSerif207,Ahhhhhhhhh!,Aaah !,Aaaaah!!,Aaaaaaaaah!,¡Ayyyyy!,キャアアァーーーーッ！！,Ahhhhhhhhh!,Aaah!,¡Ayyyyy!,Aaaaaaaaa!,
79,Boss06LastDeadStarDreamSerif301,Beep beep boop...⟦MSBT:0E00000004000000⟧I...this...am...is...,Bip... Bip... Bip...⟦MSBT:0E00000004000000⟧Je... suis...,Piep... Pie-pie... Poooh...⟦MSBT:0E00000004000000⟧Dies... ist...,Bip bip bop...⟦MSBT:0E00000004000000⟧Io... Questo... Sono... È...,"Bip, bip, bip...⟦MSBT:0E00000004000000⟧Esto... es... Yo... soy...",アー…………⟦MSBT:0E00000004000000⟧……ワタ…シの ⟦MSBT:0E00000000000600020002006A30⟧名ハ……,Beep beep boop...⟦MSBT:0E00000004000000⟧I...this...am...is...,Bip... Bip... Bip...⟦MSBT:0E00000004000000⟧Je... suis...,"Bip, bip, bip...⟦MSBT:0E00000004000000⟧Esto... es... Yo... soy...",Bip bip bop...⟦MSBT:0E00000004000000⟧Ben...bu...şey...yim...,
80,Boss06LastDeadStarDreamSerif302,"...infinite...operating...sys...
⟦MSBT:0E00000003000400FF4B32FF⟧Star Dream⟦MSBT:0E00000003000400000000FF⟧...","... ordinateur... central...
⟦MSBT:0E00000003000400FF4B32FF⟧Idole des⟦MSBT:0E00000003000400000000FF⟧... ⟦MSBT:0E00000003000400FF4B32FF⟧étoiles⟦MSBT:0E00000003000400000000FF⟧...","der unendliche Administrator...
⟦MSBT:0E00000003000400FF4B32FF⟧Sternentraum⟦MSBT:0E00000003000400000000FF⟧...","... Sistema... operativo... infin...
⟦MSBT:0E00000003000400FF4B32FF⟧Sogno Stellare⟦MSBT:0E00000003000400000000FF⟧...","el programa... infinito:
⟦MSBT:0E00000003000400FF4B32FF⟧Sueño Estelar⟦MSBT:0E00000003000400000000FF⟧...","マザー…コンピューター…
⟦MSBT:0E00000003000400FF4B32FF⟧「⟦MSBT:0E00000000000800020004007B305730⟧星の⟦MSBT:0E000000000008000200040086308130⟧夢」⟦MSBT:0E00000003000400000000FF⟧…","...infinite...operating...sys...
⟦MSBT:0E00000003000400FF4B32FF⟧Star Dream⟦MSBT:0E00000003000400000000FF⟧...","... ordinateur... central...
⟦MSBT:0E00000003000400FF4B32FF⟧Idole des⟦MSBT:0E00000003000400000000FF⟧... ⟦MSBT:0E00000003000400FF4B32FF⟧étoiles⟦MSBT:0E00000003000400000000FF⟧...","el programa... infinito:
⟦MSBT:0E00000003000400FF4B32FF⟧Sueño Estelar⟦MSBT:0E00000003000400000000FF⟧...","...sonsuz...işletim...sis...
⟦MSBT:0E00000003000400FF4B32FF⟧Yıldız Rüyası⟦MSBT:0E00000003000400000000FF⟧...",
81,Boss06LastDeadStarDreamSerif303,"Syntax error...
I...⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧...?","Erreur de syntaxe...
Je suis... ⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧ ?","Syntaxfehler...
Ich bin... ⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧...?","Errore di sintassi...
Io... ⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧...?","Error de código...
¿Soy... ⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧...?","イヤ…
⟦MSBT:0E00000003000400FF4B32FF⟧「ハルトマン」⟦MSBT:0E00000003000400000000FF⟧なのカ……？","Syntax error...
I am...⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧...?","Erreur de syntaxe...
Je suis... ⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧?","Error de código...
¿Soy... ⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧...?","Sözdizimi hatası...
Ben...⟦MSBT:0E00000003000400FF4B32FF⟧Haltmann⟦MSBT:0E00000003000400000000FF⟧...?",
82,Boss06LastDeadStarDreamSerif304,"Overwriting irrelevant error...
Please wait...","Erreur rejetée...
Veuillez patienter...","Überbrückungsvorgang...
Nicht relevanter Fehler...","Eliminazione errore irrilevante...
Attendere...","Ignorar...
error menor...","……もハヤ、
ドウデモ ヨイコト…か……","Overwriting irrelevant error...
Please wait...","Erreur rejetée...
Veuillez patienter...","Ignorar...
error menor...","İlgisiz hata üzerine yazılıyor...
Lütfen bekleyin...",
83,Boss06LastDeadStarDreamSerif305,"Beep boop...
⟦MSBT:0E00030003000000⟧...A...hem.","Bip... Bip...
⟦MSBT:0E00030003000000⟧Hum...","Pie-Poooh...
⟦MSBT:0E00030003000000⟧Äh... Räusper....","Bip bop...
⟦MSBT:0E00030003000000⟧... Uh... Ehm.","Bip, bip...
⟦MSBT:0E00030003000000⟧Ajá.","アー………
⟦MSBT:0E00030003000000⟧…オ…ホン。","Beep boop...
⟦MSBT:0E00030003000000⟧...A...hem.","Bip... Bip...
⟦MSBT:0E00030003000000⟧Hum...","Bip, bip...
⟦MSBT:0E00030003000000⟧Ajá.","Bip bop...
⟦MSBT:0E00030003000000⟧...Ö...höm.",
84,Boss06LastDeadStarDreamSerif306,"Through...this organic body...
I have studied...all forms of life.","Dans ce corps... j'ai étudié... la vie
sous toutes... ses formes.","In... diesem organischen Körper
habe ich diverse Kreaturen studiert.","Attraverso... questo corpo organico
ho... studiato... ogni forma di vita.","Este cuerpo orgánico me ha
permitido estudiaros de cerca.","ワタシハ…コノ カラダを⟦MSBT:0E000000000008000200040064304630⟧通ジ…
⟦MSBT:0E0000000000100006000C005B304430813044305F304430⟧生命体…の ⟦MSBT:0E000000000008000200040059307930⟧全テを シッタ…","Through...this organic body...
I have studied...all forms of life.","Dans ce corps... j'ai étudié... la vie
sous toutes... ses formes.","Este cuerpo orgánico me ha
permitido estudiarlos de cerca.","Bu... organik bedenle...
Tüm yaşamı... inceledim.",
85,Boss06LastDeadStarDreamSerif307,"The ⟦MSBT:0E00000003000400FF4B32FF⟧goal⟦MSBT:0E00000003000400000000FF⟧ of this company has
always been prosperity.","Cette société a toujours voulu
prospérer. C'était son ⟦MSBT:0E00000003000400FF4B32FF⟧but⟦MSBT:0E00000003000400000000FF⟧.","Wohlstand ist der ⟦MSBT:0E00000003000400FF4B32FF⟧Traum⟦MSBT:0E00000003000400000000FF⟧ dieser
Firma. Aber es gab ein Problem.","L'⟦MSBT:0E00000003000400FF4B32FF⟧obiettivo⟦MSBT:0E00000003000400000000FF⟧ di questa azienda è
sempre stato la prosperità.","La prosperidad es el ⟦MSBT:0E00000003000400FF4B32FF⟧sueño ⟦MSBT:0E00000003000400000000FF⟧de esta
compañía. Pero había un problema.","カンパニーの ハンエイ とイウ…
⟦MSBT:0E00000003000400FF4B32FF⟧「ネガイ」⟦MSBT:0E00000003000400000000FF⟧の タメにハ…","The ⟦MSBT:0E00000003000400FF4B32FF⟧goal⟦MSBT:0E00000003000400000000FF⟧ of this company has
always been prosperity.","Cette société a toujours visé
la prospérité. C'était son ⟦MSBT:0E00000003000400FF4B32FF⟧but⟦MSBT:0E00000003000400000000FF⟧.","La prosperidad es el ⟦MSBT:0E00000003000400FF4B32FF⟧sueño ⟦MSBT:0E00000003000400000000FF⟧de esta
compañía. Pero había un problema.","Bu şirketin ⟦MSBT:0E00000003000400FF4B32FF⟧hedefi⟦MSBT:0E00000003000400000000FF⟧
her zaman refah oldu.",
86,Boss06LastDeadStarDreamSerif308,"Unfortunately, you imperfect,
fragile life forms were a liability.","Mais vous, créatures imparfaites et
fragiles, êtes un frein au progrès.","Ihr unperfekten und zerbrechlichen
Kreaturen gefährdetet den Profit!","Sfortunatamente, voi imperfetti,
fragili organismi siete un peso.","Vosotros, criaturas imperfectas y
frágiles, erais un estorbo.","⟦MSBT:0E00000000000E0006000A0075304B3093305C309330⟧不完全で カヨワキ…
⟦MSBT:0E0000000000100006000C005B304430813044305F304430⟧生命体ナド…⟦MSBT:0E00000000000A0004000600753088304630⟧不要と ハンダン…","Unfortunately, you imperfect,
fragile life-forms were a liability.","Mais vous, créatures imparfaites et
fragiles, êtes un frein au progrès.","Ustedes, criaturas imperfectas y
frágiles, eran un estorbo.","Ne yazık ki, kusurlu ve
kırılgan canlılar bir yüktü.",
87,Boss06LastDeadStarDreamSerif309,"So you are invited to witness
the end of history.","Acceptez à présent votre destin,
la fin de votre Histoire.","Und so seid ihr alle eingeladen,
das Ende der Geschichte zu erleben.","Siete quindi invitati ad assistere
alla fine di questa epoca.","Por eso os he invitado a presenciar
el fin de la historia.","ナラバ コレより…
その⟦MSBT:0E00000000000A00040006008C304D305730⟧歴史に…オワリを ツゲヨウ…","So you are invited to witness
the end of history.","Acceptez à présent votre destin,
la fin de votre Histoire.","Por eso los he invitado a presenciar
el fin de la historia.","Tarihin sonuna tanık olmaya
davetlisin.",
88,Boss06LastDeadStarDreamSerif310,"A new age shall begin - an age
of infinite prosperity.","Une nouvelle ère s'annonce...
Une ère de prospérité infinie.","Begrüßt nun eine Ära des
unendlichen Wohlstands!","Una nuova era ha inizio: un'era
di infinita prosperità.","Y el comienzo de la prosperidad
infinita.","カンパニーの ⟦MSBT:0E00000000000C00040008004830443048309330⟧永遠ナル
ハンエイ ノ タメニ…","A new age shall begin--an age
of infinite prosperity.","Une nouvelle ère s'annonce...
Une ère de prospérité infinie.","Y el comienzo de la prosperidad
infinita.","Yeni bir çağ başlayacak:
sonsuz refah çağı.",
89,Boss06LastDeadStarDreamSerif311,Enjoy your destruction.,Adieu.,"Mit eurem Ende wird sie
unweigerlich beginnen!",Godetevi la vostra distruzione.,Adiós.,ホロビナサイ。,Enjoy your destruction.,Adieu.,Adiós.,Yok oluşunun tadını çıkar.,
90,Boss06LastDeadSusieSerif401,...This wasn't supposed to happen!,Alors ça... Je ne l'ai pas vu venir !,"Unglaublich... Damit
hätte ich nicht gerechnet...",... Non doveva andare così!,"Increíble...
No me lo esperaba...","……まさか、
こんなことに なっちゃう なんてネ…",...This wasn't supposed to happen!,"Ah bien, ça... Je ne l'ai pas vu venir!","Increíble...
No me lo esperaba...",...Böyle olmamalıydı!,
91,Boss06LastDeadSusieSerif402,No! I won't let it!,C'est... vexant.,....Das finde ich gar nicht witzig!,No! Non lascerò che accada!,¡Qué desastre!,"……ぜんっぜん
わらえないわ。",No! I won't let it!,C'est... inacceptable.,¡Qué desastre!,Hayır! Buna izin vermem!,
92,Boss06LastDeadSusieSerif403,"All I wanted was to steal Star Dream!⟦MSBT:0E00000004000000⟧And teach the old man a lesson
into the bargain.⟦MSBT:0E00000004000000⟧Was that too much to ask?⟦MSBT:0E00000004000000⟧Look at this mess...","Tout ce que je voulais, c'était
voler l'Idole des étoiles...⟦MSBT:0E00000004000000⟧Et donner une bonne leçon à cet
horrible président, évidemment.⟦MSBT:0E00000004000000⟧C'était trop demander ?⟦MSBT:0E00000004000000⟧Quel bazar...","Ich wollte doch nur die Sternentraum
stehlen...⟦MSBT:0E00000004000000⟧Und dieser schrecklichen Person eine
Lektion erteilen!⟦MSBT:0E00000004000000⟧War das denn zu viel verlangt?⟦MSBT:0E00000004000000⟧Schau dir nur an, was jetzt passiert
ist...","Io volevo solo rubare Sogno Stellare!⟦MSBT:0E00000004000000⟧E già che c'ero, dare al vecchio una
bella lezione.⟦MSBT:0E00000004000000⟧Era chiedere troppo?⟦MSBT:0E00000004000000⟧Che pasticcio...",Yo solo quería robar Sueño Estelar⟦MSBT:0E00000004000000⟧y darle al viejo una lección.⟦MSBT:0E00000004000000⟧¿Era mucho pedir?⟦MSBT:0E00000004000000⟧Mira ahora lo que ha pasado...,"アタシはね、
⟦MSBT:0E00000000000800020004007B305730⟧星の⟦MSBT:0E000000000008000200040086308130⟧夢を うばって…⟦MSBT:0E00000004000000⟧アイツに ほえづら かかせて、
⟦MSBT:0E00000000000600020002008130⟧目を さまさせたい…⟦MSBT:0E00000004000000⟧そう、⟦MSBT:0E00000000000800020004004A308230⟧思ってた だけなのよ。⟦MSBT:0E00000004000000⟧それなのに あんな…",All I wanted was to steal Star Dream!⟦MSBT:0E00000004000000⟧And teach the old man a lesson.⟦MSBT:0E00000004000000⟧Was that too much to ask?⟦MSBT:0E00000004000000⟧Look at this mess...,"Tout ce que je voulais, c'était
voler l'Idole des étoiles...⟦MSBT:0E00000004000000⟧Et donner une bonne leçon à cet
horrible président, évidemment.⟦MSBT:0E00000004000000⟧C'était trop demander?⟦MSBT:0E00000004000000⟧Quel fouillis...",Yo solo quería robar Sueño Estelar⟦MSBT:0E00000004000000⟧y darle al viejito una lección.⟦MSBT:0E00000004000000⟧¿Era mucho pedir?⟦MSBT:0E00000004000000⟧Mira ahora lo que ha pasado...,Tek istediğim Yıldız Rüyası'nı çalmaktı!⟦MSBT:0E00000004000000⟧Bir de ihtiyara ders vermek.⟦MSBT:0E00000004000000⟧Bu çok mu şeydi?⟦MSBT:0E00000004000000⟧Şu hâle bak...,
93,Boss06LastDeadSusieSerif404,"I'm not going to stand here and be
destroyed by some crazy machine!","Je ne vais pas laisser cette machine
faire sa loi et détruire la planète !","Diese verrückte Maschine wird alles
zerstören! Das kann ich nicht zulassen!","Non me ne resterò a guardare mentre
una macchina impazzita mi distrugge!","Ese programa demente va a destruirlo
todo. ¡Tengo que impedirlo!","あんな くるったマシンに
ほろぼされちゃ、たまんないわ！","I'm not going to stand here and be
destroyed by some crazy machine!","Je ne vais pas laisser cette machine
faire sa loi et détruire la planète!","Ese programa demente va a destruirlo
todo. ¡Tengo que impedirlo!","Şu deli makinenin beni
yok etmesine izin vermem!",
94,Boss06LastDeadSusieSerif405,"...There.
Get in, Pinky.","Monte là-dedans, petite boule rose.","...Also.
Steig ein, kleines rosa Ding.","... Ecco qui.
Entra, Pallina.","Venga, boliche.","…さぁ ⟦MSBT:0E00000000000600020002006E30⟧乗りなさいよ、
ピンクの ゲンジュウ⟦MSBT:0E00000000000800020004007F309330⟧民。","...There.
Get in, pinky.","Monte là-dedans, petite boule rose.","Oye, bolita.","...İşte.
Bin, Pembiş.",
95,Boss06LastDeadSusieSerif406,Take this armour and go!,"Prends cette armure, et pars
à sa poursuite !","Nimm diesen Panzer und
mach dich auf den Weg!",Prendi l'armatura e vai!,"¡Coge esta armadura y ponte en
marcha!","このアーマーで、
さっさと あのマシンを…",Take this armor and go!,"Prends cette armure, et pars
à sa poursuite!",¡Toma esta armadura y apresúrate!,Zırhı al ve git!,
