index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
1097,D_EditGet_0313,"I have a very hard time waking
up. I made this to try to inspire
myself to be a morning person!

This one will be great when
it's done. Can you finish it?","Ich werde morgens nur schwer
wach. Dieses Pullblox soll aus
mir einen Frühaufsteher machen!

Dies kann ein tolles Pullblox
werden. Bekommst du das hin?","Me cuesta mucho despertarme.
¡Hice este para que me ayudara
por la mañana!

Cuando esté acabado,
será estupendo. ¿Te animas?","J'ai toujours beaucoup de mal
à me réveiller le matin. Pour me
stimuler, j'ai commencé ceci...

Je suis sûr que ce sera un bon
Pullblox... une fois terminé !","Ho difficoltà ad alzarmi la
mattina... Ecco perché ho
creato questo Pullblox!

Prova a migliorarlo per 
renderlo più divertente!","Sabahları uyanmak benim için
çok zordur. Belki beni erkenci
yapar diye bunu tasarladım!

Bitince harika olacak.
Tamamlayabilir misin?",6,450,6,408,0.907,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1098,D_EditGet_0314,"This was my favourite
bear when I was a child. 
I got it for my birthday.

Make whatever changes
you want and have fun!","Das war als Kind mein
Lieblingsbär. Er war ein
Geburtstagsgeschenk.

Ändere, was immer du willst.
Viel Spaß dabei!","Este era mi osito favorito
cuando crío. Me lo regalaron
por mi cumpleaños.

Haz los cambios que quieras.
¡Que te diviertas!","J'avais eu cet ours pour mon
anniversaire, quand j'étais petit.
C'était ma peluche préférée !

On doit pouvoir y faire plein de
changements et s'amuser avec !","Da piccolo, questo era il mio
orsetto preferito. L'ho ricevuto
come regalo di compleanno.

Modificalo come più ti piace
e buon divertimento!","Çocukken en sevdiğim ayıcık
buydu. Doğum günümde
hediye gelmişti.

İstediğin değişikliği yap,
eğlenmene bak!",6,449,6,382,0.851,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1099,D_EditGet_0315,"I used to dream about finding 
one of these but never have.
At least, not yet...

Think you can finish this one
off for me? Make it amazing!","Ich habe immer davon geträumt,
so eine zu finden, bisher
leider noch ohne Erfolg...

Kannst du es für mich fertigstel-
len? Es muss aber toll werden!","Siempre he soñado con que
algún día me encontraría uno...
Pero de momento, nada.

¿Podrías acabarlo por mí?
¡Haz que llame la atención!","J'ai toujours rêvé d'en trouver
un, mais c'est resté un simple
rêve. Pour l'instant, du moins !

Je suis sûr que ce sera un bon
Pullblox... une fois terminé !","Ho sempre sognato di trovarne
uno sepolto su un'isola deserta.

Pensi di riuscire a completare
questo Pullblox per me? Mi
raccomando, rendilo fantastico!","Bunlardan birini bulmayı hep
hayal ettim ama hiç bulamadım.
En azından... henüz.

Benim için tamamlar mısın?
Ama muhteşem olsun!",6,437,6,432,0.989,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1100,D_EditGet_0316,"I'm afraid of these, but I'm
trying to overcome my fear.
That's why I made this Pullblox.

Let's see your take on
this frightening thing!","Davor fürchte ich mich, aber ich
versuche diese Angst zu über-
winden. Daher dieses Pullblox.

Mal sehen, wie du mit diesem
beängstigendem Ding umgehst!","A mí estos bichos me dan
miedo, pero intento superarlo...
Por eso hice este Pullblox.

¡A ver cómo te haces con él!","J'ai peur de ces bêtes. Alors,
pour tenter de vaincre ma peur,
j'ai décidé de créer ce Pullblox.

On doit pouvoir y faire plein de
changements et s'amuser avec !","Ho creato questo Pullblox
nel tentativo di vincere le
mie paure.

Vediamo come te la cavi
a completarlo!","Bunlardan korkuyorum ama
korkumu yenmeye çalışıyorum.
Bu yüzden bunu yaptım.

Bakalım bununla
nasıl başa çıkacaksın!",6,431,6,412,0.956,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1101,D_EditGet_0317,"I made this one look just like
my old pet. Isn't it cute?

Make whatever changes
you want and have fun!","Dieses hier habe ich nach mei-
nem alten Haustier gestaltet.
Niedlich, oder?

Ändere, was immer du willst.
Viel Spaß dabei!","Lo hice lo más parecido al que
tenía antes. ¿A que es mono?

Haz los cambios que quieras.
¡Que te diviertas!","Ce Pullblox représente mon
cher petit hamster. Il est
mignon, n'est-ce pas ?

On doit pouvoir y faire plein de
changements et s'amuser avec !","Ho creato un Pullblox con
le fattezze del mio piccolo
criceto. Adorabile, vero?

Modificalo come più ti piace
e buon divertimento!","Bunu eski evcil hayvanıma
benzettim. Şirin, değil mi?

İstediğin gibi değiştir,
eğlenmene bak!",6,425,5,356,0.838,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1102,D_EditGet_0318,"How impressive. They grow
up strong, even in the desert!

I know this can be a good one.
Please finish it for me, OK?","Wie beeindruckend. Sie
wachsen ziemlich prächtig,
selbst in der Wüste!

Das hier kann echt gut werden.
Stellst du es für mich fertig?","Es impresionante. ¡Crecen
con fuerza hasta en el desierto!

Sé que este es de los buenos.
¿Le das el toque final por mí?","Ces plantes sont étonnantes.
Elles poussent et prospèrent
même en plein désert !

Je suis sûr que ce sera un bon
Pullblox... une fois terminé !","Strabiliante, eh? Queste piante
possono crescere sane e forti
anche nel deserto!

Sono certo che sarà un ottimo
Pullblox... quando sarà finito!","Ne etkileyici! Çölde bile
güçlü büyüyorlar!

Güzel olacak, eminim.
Benim için tamamlar mısın?",6,430,5,367,0.853,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1103,D_EditGet_0319,"I saw this bird on a tropical
island I once took a trip to.

I know this Pullblox can be
great. Please finish it for me!","Diesen Vogel habe ich auf einer
Tropeninsel gesehen, die ich
einmal bereist habe.

Dieses Pullblox hat Potenzial.
Bau es bitte für mich fertig!","Una vez vi un ave de estas
en una isla tropical.

Seguro que este Pullblox
puede ser espectacular.
¡Acábalo por mí!","J'ai vu une fois cet oiseau, au
cours d'un voyage où je m'étais
rendu sur une île tropicale.

Je suis sûr que ce sera un bon
Pullblox... une fois terminé !","Ho visto questo uccello
durante una vacanza su
un'isola tropicale.

Prova a finire questo Pullblox.
Ci sarà da divertirsi, credimi!","Bu kuşu bir zamanlar gezdiğim
tropik bir adada görmüştüm.

Bu Pullblox harika olabilir.
Benim için tamamlar mısın?",6,424,5,410,0.967,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1104,D_EditGet_0320,"This one makes you
feel hungry, right?

Make whatever changes
you want and have fun!","Dieses hier macht einen
richtig hungrig, nicht wahr?

Ändere, was immer du willst.
Viel Spaß dabei!","Con este entra hambre, ¿eh?

Haz los cambios que quieras.
¡Que te diviertas!","Ce Pullblox représente mon
plus beau trophée de pêche. 
Le poisson, c'est un régal !

On doit pouvoir y faire plein de
changements et s'amuser avec !","Questo Pullblox fa venire
l'acquolina in bocca, vero?

Modificalo come più ti piace
e buon divertimento!","Buna bakınca insanın
karnı acıkıyor, değil mi?

İstediğin değişikliği yap,
eğlenmene bak!",6,425,5,328,0.772,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1105,D_EditGet_0321,"This one is based on
a picture I found in
my storage room.

Try making a new
Pullblox with it.","Dieses hier basiert auf einem
Bild, das ich in meinem Lager-
raum gefunden habe.

Versuch damit ein neues
Pullblox zu erstellen.","Este está basado en una foto
que me encontré en el trastero.

Haz un Pullblox nuevo
a partir de lo que hay.","Ah, pour ce Pullblox-ci, je me
suis inspiré d'un dessin que j'ai
retrouvé dans mon débarras.

Je suis sûr que c'est une bonne
base pour un nouveau Pullblox.","Ho creato questo Pullblox
ispirandomi a un quadro
che avevo in magazzino.

Può essere un'ottima base per
costruire un nuovo Pullblox.","Bunu, depomda bulduğum
bir resimden esinlenerek yaptım.

Bundan yeni bir Pullblox
yapmayı dene.",6,423,5,442,1.045,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1106,D_EditGet_0322,"My wife used to love
big parfaits like this.

Make whatever changes
you want and have fun!","Meine Frau ist ganz vernarrt in
große Parfaits wie dieses hier.

Ändere, was immer du willst.
Viel Spaß dabei!","A mi mujer le encantaban
las copas de helado como esta.

Haz los cambios que quieras.
¡Que te diviertas!","Cette immense coupe de glace
est un hommage à mon épouse,
qui raffolait de ces desserts.

On doit pouvoir y faire plein de
changements et s'amuser avec !","Questa enorme coppa gelato è
un omaggio a mia moglie che
adora dessert così golosi!

Modifica il Pullblox come più ti
piace e vedrai che ti divertirai!","Eşim böyle büyük parfeleri
çok severdi.

İstediğin değişikliği yap,
eğlenmene bak!",6,427,5,359,0.841,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1107,D_EditGet_0323,"The first present I gave my wife
was a bouquet of roses...

I look forward to seeing
your version of this one!","Das erste Geschenk, das ich
meiner Frau gemacht habe, war
eine Rose wie diese.

Ich freue mich schon auf deine
Version der edlen Blume!","Lo primero que le regalé a mi
mujer fue un ramo de rosas...

¡Estoy deseando ver
la versión que haces de este!","Le premier cadeau pour mon
épouse, c'était un bouquet de
roses comme celle-ci...

On doit pouvoir y faire plein de
changements et s'amuser avec !","Ah, questo mi ricorda il primo
regalo che ho fatto a mia
moglie... un mazzo di rose.

Sono curioso di vedere come
modificherai questo Pullblox!","Eşime verdiğim ilk hediye
bir gül buketiydi...

Senin yorumunu görmek
için sabırsızlanıyorum!",6,428,5,342,0.799,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1108,D_EditGet_0324,"I wish I could fly.
I made this Pullblox while
thinking about that...

Make whatever changes
you want and have fun!","Ich würde gern fliegen können.
Als ich darüber grübelte, kam
mir die Idee zu diesem Pullblox.

Mach mit diesem hier, was du
willst. Hab einfach Spaß damit!","Me encantaría volar.
Hice este pensando en ello.

Haz los cambios que quieras.
¡Que te diviertas!","Ah, j'aimerais tellement pouvoir
voler... C'est en pensant à ça
que j'ai créé ce Pullblox.

On doit pouvoir y faire plein de
changements et s'amuser avec !","Ho creato questo Pullblox
pensando a quanto sarebbe
bello poter volare...

Modificalo come preferisci, ma
ricordati sempre di divertirti!","Keşke uçabilseydim. Bunu da
uçmayı düşünürken yaptım...

İstediğin değişikliği
yap, eğlenmene bak!",6,438,5,385,0.879,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1109,D_EditGet_0325,"I made this Pullblox because
I wanted to climb high above
the clouds. Too bad it doesn't
reach quite that high...

Now, what can you do with it? ","Dieses Pullblox habe ich ent-
worfen, um bis zu den Wolken
zu klettern. Dumm nur, dass es
dafür partout nicht reicht.

Was kannst du daraus machen?","Hice este porque quería subir
muy alto y tocar las nubes.
Aunque al final no es tan alto...

¿Se te ocurre alguna cosa?","Je voulais grimper plus haut que
les nuages... mais mon Pullblox
n'est pas dans un conte, hélas !

On doit pouvoir y faire plein de
changements et s'amuser avec !","Ho creato questo Pullblox
perché volevo arrivare oltre
le nuvole, ma è impossibile...

Modificalo come più ti piace
e buon divertimento!","Bu Pullblox’u bulutların çok
üstüne tırmanmak istediğim için
yaptım. Ne yazık ki o kadar
yükseğe çıkmıyor...

Bakalım sen ne yapacaksın?",6,433,6,432,0.998,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1110,D_EditGet_0326,"My vision is 20/20, so I've
never needed these myself.

Make whatever changes
you want and have fun!","Eigentlich habe ich Augen
wie ein Adler, daher
brauchte ich sie nie selbst.

Ändere, was immer du willst.
Viel Spaß dabei!","Tengo una vista de lince,
así que nunca he tenido
que usarlas.

Haz los cambios que quieras.
¡Que te diviertas!","Oh, ce Pullblox n'est pas pour
moi... J'ai toujours bon œil :
10/10 de chaque côté !

On doit pouvoir y faire plein de
changements et s'amuser avec !","La mia vista è perfetta! Non ho
mai avuto bisogno di indossarli.

Modifica il Pullblox come vuoi
e ricordati che l'importante è
divertirsi!","Gözlerim çok iyidir; o yüzden
bunlara hiç ihtiyacım olmadı.

İstediğin gibi değiştir,
eğlenmene bak!",6,425,5,394,0.927,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1111,D_EditGet_0327,"I'd love to have one of these
battered and with chips!
Scrummy!

Now, show me what you
can do with this one!","Davon hätte ich gern einen,
und zwar mit Pommes!
Wie lecker!

Zeig mir, was du aus dem
hier rausholen kannst!","¡Cómo me puede gustar esto!
Mmmm... ¡Qué manjar!

Venga, a ver qué haces
con este.","Miam, j'adorerais en pêcher
un aussi beau que ça et le
passer au court-bouillon !

On doit pouvoir y faire plein de
changements et s'amuser avec !","Avrei proprio voglia di farmi
una bella aragosta alla griglia
come questa! Gnam!

Ora mostrami cosa sei capace
di fare con questo Pullblox!","Şundan bir güzel kızartıp yanına
da patates koysan... Off, nefis!

Haydi bakalım, bundan
ne çıkaracağını göster!",6,425,5,445,1.047,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1112,D_EditGet_0328,"This one looks just like the
magic lamp I discovered in my
storage room. What a find! 

I can't wait to see what you
do with this one. Have fun!","Das hier sieht aus wie die
Wunderlampe, die ich in meinem
Lagerraum gefunden habe. 

Ich bin so gespannt, was du
daraus machst. Viel Spaß!","Esta se parece mucho a la que
me encontré en el trastero.
¡Menuda sorpresa me llevé!

¡Estoy deseando ver la versión
que haces de este!","Ce Pullblox ressemble tout à fait
à une lampe qui était dans mon
débarras. Chouette trouvaille !

On doit pouvoir y faire plein de
changements et s'amuser avec !","Questo Pullblox è identico a
una lampada magica che ho
rinvenuto nel mio magazzino.

Chissà come lo modificherai...
Non sto nella pelle!","Bu, depomda bulduğum sihirli
lambaya tıpatıp benziyor.
Ne buldum ama!

Bununla ne yapacağını görmek
için sabırsızlanıyorum. Eğlen!",6,435,6,416,0.956,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
1113,D_EditGet_0249,"What a beautiful creature...
It's angelic! No wonder they
call it an angelfish.

Make any changes you like.
Have fun with it!","Was für ein schönes Geschöpf!
Einfach majestätisch! Kein Wun-
der, dass es Kaiserfisch heißt.

Ändere, was immer du willst.
Viel Spaß dabei!","¡Qué animal tan bello!
¡Es angelical! No me
extraña que se llame así...

Haz los cambios que quieras.
¡Que te diviertas!","Avec sa beauté angélique, il
mérite ce nom de poisson-ange.
Quelles magnifiques couleurs !

On doit pouvoir y faire plein de
changements et s'amuser avec !","Questo pesce ha un che di
angelico... Adesso capisco
perché lo chiamano così!

Fai pure tutte le modifiche
che vuoi e buon divertimento!","Ne güzel bir canlı...
Resmen melek gibi! Boşuna
“melek balığı” dememişler.

İstediğin değişikliği yap.
Eğlenmene bak!",6,445,6,359,0.807,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1114,D_EditGet_0180,"Hmm... Now this one is
VERY mysterious, isn't it?

Let's see what you can do
with it. Get creative!","Hmmm... Dieses hier ist
SEHR mysteriös, findest
du nicht auch?

Mal sehen, was du daraus
machst. Dann leg mal los!","Mmmm... Este sí que es raro...
¿no te parece?

¡Sorpréndeme!
¡A ver esa creatividad!","Ce Pullblox-ci semble renfermer
bien des mystères, pas vrai ?

On doit pouvoir y faire plein de
changements et s'amuser avec !","Mmm... Questo sì che è
davvero misterioso, eh?

Vediamo cosa riesci a fare
con questo Pullblox. Dai
libero sfogo alla tua creatività!","Hımm... Bu gerçekten de
ÇOK gizemli, değil mi?

Bakalım bununla ne yapacaksın.
Yaratıcılığını konuştur!",6,429,5,437,1.019,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1115,D_EditGet_0189,"She's a very pretty lady,
but not as pretty as my wife.

Go ahead and make any
changes you want.
Have fun with it!","Sie ist eine sehr hübsche Dame,
aber nicht ganz so hübsch wie
meine Frau.

Ändere, was immer du willst.
Viel Spaß dabei!","Es guapa, pero no tanto
como mi mujer.

Haz los cambios que quieras.
¡Que te diviertas!","C'est vrai que c'est un portrait
fort charmant... Mais je trouve
mon épouse encore plus belle.

On doit pouvoir y faire plein de
changements et s'amuser avec !","È davvero bellissima! Certo,
non regge il confronto con
mia moglie, però...

Fai pure tutte le modifiche
che vuoi e buon divertimento!","Çok güzel bir hanım,
ama eşim kadar değil.

İstediğin değişikliği yap.
Eğlenmene bak!",6,425,5,328,0.772,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1116,D_EditGet_0352,"Oho! This one's a self-
portrait! What do you think?

All it needs is a goal flag,
but feel free to change
other things if you want.","Oho! Ein Selbstporträt! Was
hältst du davon?

Es fehlt nur eine Zielfahne, aber
du kannst auch andere Dinge
verändern, wenn du magst.","¡Ajajá! Este es un autorretrato,
¿qué te parece?

Solo le falta la bandera, pero
puedes añadirle lo que quieras.","Ce Pullblox est un autoportrait.
C'est plutôt ressemblant, non ?

Il reste juste à placer le drapeau
d'arrivée. Mais on peut aussi y
faire plein de changements !","Ah! Questo è un autoritratto!
Che ne pensi?

Gli manca solo una bandiera
d'arrivo, ma puoi fare tutte
le modifiche che preferisci.","Oho! Bu bir otoportre!
Nasıl, benzemiş mi?

Tek eksiği hedef bayrağı; ama
istersen başka şeyleri de değiştir.",6,444,5,454,1.023,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1117,D_EditGet_0353,"My wife used to make these
for me. They're especially tasty
if you dip them in milk!

It needs a goal flag. Add
other things too if you like!","Meine Frau hat die hier immer
für mich gemacht. In Milch ge-
tunkt sind sie besonders lecker!

Es fehlt nur eine Zielfahne, aber
füg ruhig andere Dinge hinzu.","Mi mujer me las hacía.
¡Están buenísimas
mojadas en leche!

Le falta la bandera,
el resto es cosa tuya.","J'adore manger cette pâtisserie,
en la trempant dans du lait !

Il reste juste à placer le drapeau
d'arrivée. Mais on peut aussi y
faire plein de changements !","Mia moglie me lo prepara
sempre... Con il latte è
una vera delizia!

Serve la bandiera d'arrivo,
ma cambia pure ciò che vuoi!","Eşim bunlardan bana yapardı.
Süte batırınca özellikle nefis olur!

Bir hedef bayrağı lazım. İstersen
başka şeyler de ekleyebilirsin!",6,444,5,462,1.041,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1118,D_Opt_00,Delete save data?,Speicherdaten löschen?,"¿Quieres borrar
los datos guardados?","Effacer les données
de sauvegarde ?","Vuoi cancellare i dati
di salvataggio?",Kayıt verisi silinsin mi?,2,321,1,310,0.966,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1119,D_Opt_01,"Once save data is deleted,
it cannot be recovered.

Are you sure you want
to delete?","Gelöschte Speicherdaten
können nicht wiederherge-
stellt werden.

Bist du dir wirklich sicher?","Los datos borrados
no se podrán recuperar.

¿Seguro que quieres borrar
los datos guardados?","Attention, les données effacées
ne peuvent pas être récupérées.

Voulez-vous vraiment effacer
vos données de sauvegarde ?","I dati cancellati non potranno
essere recuperati.

Vuoi proseguire?","Kayıt verisi silindikten sonra
geri getirilemez.

Gerçekten silmek
istiyor musun?",5,434,5,392,0.903,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1120,D_Opt_02,"If you really want to delete your
save data, answer this question:

What are Papa Blox's playthings
called?","Beantworte diese Frage, wenn
du deine Speicherdaten löschen
willst:

Wie nennt Meister Blox
seine Spielzeuge?","Si de verdad quieres borrar
los datos guardados, di:

¿Qué es lo que hace
Papa Blox con los bloques?","Si vous voulez vraiment effacer
vos données de sauvegarde,
répondez à la question suivante.

Quel nom portent les attractions
créées par Papy Blox ?","Se vuoi davvero cancellare
i tuoi dati di salvataggio,
rispondi a questa domanda:

Come si chiamano le creazioni
di Mastro Blox?","Kayıt verisini gerçekten silmek
istiyorsan şu soruyu cevapla:

Usta Blox’un oyuncaklarına
ne denir?",6,444,5,420,0.946,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
1121,D_Opt_03,"Correct!

Save data will be deleted.","Völlig richtig!

Die Speicherdaten
werden gelöscht.","¡Respuesta correcta!

Los datos guardados
se borrarán.","C'est exact !

Les données de sauvegarde
vont être effacées.","Risposta corretta!

I dati di salvataggio
verranno cancellati.","Doğru!

Kayıt verisi silinecek.",4,368,3,291,0.791,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1122,D_Opt_04,"Wrong answer.

Save data will not be deleted.","Falsche Antwort.

Die Speicherdaten werden
nicht gelöscht.","Esa respuesta no es correcta...

Los datos guardados
no se borrarán.","Votre réponse est incorrecte.

Les données de sauvegarde
ne seront pas effacées.","Risposta sbagliata...

I dati di salvataggio non
verranno cancellati.","Yanlış cevap.

Kayıt verisi silinmeyecek.",4,411,3,345,0.839,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1123,D_Opt_05,"Deleting save data...

Do not remove the SD Card
or turn the power off.","Lösche Speicherdaten...

Bitte entferne nicht die
SD Card und schalte
das System nicht aus.","Borrando los datos guardados…

No apagues la consola
ni extraigas la tarjeta SD.","Effacement des
données de sauvegarde...

N'éteignez pas la console et
ne retirez pas la carte SD.","Eliminazione dei file
di salvataggio in corso...

Non estrarre la scheda SD
e non spegnere la console.","Kayıt verisi siliniyor...

SD Kartı çıkarmayın ve
gücü kapatmayın.",5,428,4,313,0.731,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1124,D_Opt_06,Save data has been deleted.,"Die Speicherdaten
wurden gelöscht.","Los datos guardados
se han borrado.","Les données de sauvegarde
ont été effacées.","I dati di salvataggio sono
stati cancellati.",Kayıt verisi silindi.,2,384,1,254,0.661,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1125,D_Title_00,,"QR Code-Funktion kann jetzt im
Pullbloxpark verwendet werden.","¡Ya puedes usar la función
QR Code en el estudio!",,,,2,441,0,0,0.000,EMPTY,OK,EMPTY,
1126,D_Title_01,,"Du kannst jetzt deine erstellten
Pullblox in QR Code-Bilder
konvertieren!","¡Ya puedes convertir
tus Pullblox en QR Code!",,,,3,434,0,0,0.000,EMPTY,OK,EMPTY,
1127,D_Title_02,,"Beim Erstellen eines Pullblox
kannst du jetzt das Pullblox
eines QR Code-Bildes kopieren,
das du erhalten hast!","¡Ya puedes copiar Pullblox
recibidos a través de QR Code
en el estudio!",,,,4,417,0,0,0.000,EMPTY,OK,EMPTY,
1128,D_QR_00,"The QR Code feature cannot be
used as sharing images, audio,
video and long text data is
restricted by Parental Controls.","Die QR Code-Funktion ist nicht
verwendbar, da der Austausch
von Foto-, Bild-, Audio- und
Videodateien den Altersbe-
schränkungen unterliegt.","El intercambio de imágenes,
audio, vídeo y texto
está restringido por el control
parental, así que la función
QR Code no se puede usar.","Les paramètres de contrôle
parental ne vous permettent
pas d'échanger des fichiers
audio/vidéo, des images ou des
messages. Vous ne pouvez pas
utiliser la fonction QR Code.","La funzione QR Code non
può essere utilizzata, poiché
lo scambio di foto, immagini,
registrazioni, filmati e testi
lunghi è limitato dal filtro
famiglia.","Ebeveyn Kontrolleri; görüntü,
ses, video ve uzun metin
paylaşımını kısıtladığı için
QR Kodu özelliği kullanılamıyor.",6,430,4,434,1.009,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
1129,D_QRD_00,"Do you want to
save this Pullblox?","Möchtest du dieses Pullblox
speichern?",¿Quieres guardar este Pullblox?,Sauvegarder ce Pullblox ?,Vuoi salvare questo Pullblox?,"Bu Pullblox’u
kaydetmek ister misin?",2,430,2,312,0.726,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1130,D_QRD_01,"Saving...

Do not turn off the power
or remove the SD Card.","Speichervorgang...
Bitte schalte das System nicht
aus und entferne nicht die
SD Card.","Guardando...

No apagues la consola
ni extraigas la tarjeta SD.","Sauvegarde...

N'éteignez pas la console et
ne retirez pas la carte SD.","Salvataggio in corso...

Non estrarre la scheda SD
e non spegnere la console.","Kaydediliyor...

Gücü kapatmayın ve
SD Kartı çıkarmayın.",4,407,4,282,0.693,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
1131,D_QRD_02,"The Pullblox you got from this
QR Code has been saved.","Das Pullblox aus diesem
QR Code wurde gespeichert.","Se ha guardado el Pullblox
recibido a través de QR Code.","Le Pullblox que vous avez
reçu en lisant ce QR Code
a été sauvegardé.","Il Pullblox ricevuto tramite
QR Code è stato salvato.","Bu QR kodundan aldığın
Pullblox kaydedildi.",3,400,2,324,0.810,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
1132,D_QRE_00,"You can't create a QR Code
for a Pullblox with this name.

Please change the name of
the Pullblox, then try again.","Das Pullblox kann mit diesem
Namen nicht in einen QR Code
konvertiert werden.

Bitte ändere den Namen.","No es posible convertir
en QR Code un Pullblox 
con este nombre.

Ponle otro nombre al Pullblox
e inténtalo de nuevo.","Impossible de créer un QR Code
pour un Pullblox avec ce nom.

Changez le nom de ce Pullblox,
puis réessayez.","Non è possibile creare un
QR Code per un Pullblox
con questo nome.

Modifica il nome del Pullblox.
","Bu ada sahip bir Pullblox için
QR kodu oluşturamazsın.

Pullblox’un adını değiştirip
tekrar dene.",6,416,5,390,0.938,OK,OK,REVIEWED,Son manuel Türkçe kalite taramasında doğrulandı.
1133,D_QRE_01,"Saving image to SD Card...

Do not turn off the power
or remove the SD Card.","Speichere Bild auf SD Card...
Bitte schalte das System nicht
aus und entferne nicht die
SD Card.","Guardando la imagen
en la tarjeta SD...

No apagues la consola
ni extraigas la tarjeta SD.","Sauvegarde de l'image
sur la carte SD...

N'éteignez pas la console et
ne retirez pas la carte SD.","Salvataggio dell'immagine
nella scheda SD in corso...

Non estrarre la scheda SD
e non spegnere la console.","SD Karta kaydediliyor...

Gücü kapatmayın,
SD Kartı çıkarmayın.",5,407,4,327,0.803,OK,OK,REVIEWED,Elle çevrildi; EN/DE/ES/FR/IT karşılaştırıldı; satır yapısı ekrana göre tutuldu.
