index,label,English,French,German,Italian,Spanish,Turkish
197,ThrowFight_20_00,"You're a such a dummy dum dum,
{TAG_1}!","{TAG_1}, tu es vraiment bête !","Du bist so dumm wie ein Laib Brot,
{TAG_1}!","Ma quanto sei beota,
{TAG_1}!","¡{TAG_1}, eres tan tontaina!","Ne aptalın tekisin,
{TAG_1}!"
198,ThrowFight_20_01,"I know you are, but what am I?",C'est {TAG_1} qui le dit qui l'est !,"Immer noch cleverer als du! Gegen dich
ist Hartwurst ja schon hochbegabt!",Quanto? Mai quanto te!,¡Eso tú!,Sensin o! Ben neyim?
199,ThrowFight_21_00,You're not going to get away with this today!,"Aujourd'hui, je ne te pardonnerai pas !",Heute kommst du mir damit nicht durch!,Oggi non te la caverai così facilmente!,¡No te vas a librar de esta!,Bugün bunun yanına kâr kalmayacak!
200,ThrowFight_21_01,No! You're not going to get away with it!,"Oui, eh bien, moi non plus, je ne te
pardonnerai pas !","Denkst du etwa, DU kämst damit heute durch?","No! Sei tu che non te la caverai
tanto facilmente!",¡No! ¡TÚ no te vas a librar!,Hayır! Asıl senin yanına kâr kalmayacak!
201,ThrowFight_22_00,You're gonna get everything I've got!,"Je vais te balancer tout ce qui me passe sous
la main !","Heute schmier ich dir alles aufs Brot!
Aber so was von alles!","Ti lancerò contro tutto quello che mi capita
fra le mani!","¡Te voy a lanzar todos los trastos
que encuentre!",Elimde ne varsa üstüne geliyor!
202,ThrowFight_22_01,I'm gonna CATCH everything you've got!,Vas-y ! J'attraperai tout !,"Na, dann lass kommen! Hab
schon richtig fetten Kohldampf!",E io prenderò al volo tutto quello che mi lancerai!,¡Y yo pienso atraparlos todos!,Attığın ne varsa YAKALAYACAĞIM!
203,ThrowFight_23_00,Hiya!,Hyaaaaa !,Hu-hah!,Iaaah!,¡Toma!,Selam!
204,ThrowFight_23_01,Hey!,Graaaaa !,Kiaaa!,Ehiii!,¡Aaay!,Hey!
205,ThrowFight_24_00,"No matter what you say I'll come back with
something better!","Peu importe ce que tu dis, ce que je dirai
sera toujours mieux !","Egal, was du sagst... Ich finde schon
eine passende Antwort!","Qualsiasi cosa tu dica, io avrò sempre
una risposta pronta!","¡No importa lo que me digas, siempre
se me ocurrirá algo ingenioso!",Ne dersen de daha iyisiyle karşılık vereceğim!
206,ThrowFight_24_01,"If you come back with something better, I'll
come back with something betterer!","Si tu dis quelque chose de mieux, je trouverai
quelque chose d'encore mieux !","Wenn du eine passende Antwort findest, dann
antworte ich dir etwas noch viel Passenderes!","Se tu hai la risposta pronta, io ho la risposta
ancora più pronta!","¡Pues si se te ocurre algo ingenioso,
a mí se me ocurrirá algo MUCHO mejor!","Sen daha iyisini söylersen ben
de daha daha iyisini söylerim!"
207,ThrowFight_25_00,Why...you!,Raaah ! Tu vas voir !,Was...?! Du...!,Argh! Ti faccio vedere io!,¡Se... Serás!,Seni... seni!
208,ThrowFight_25_01,Ha! Ha!,"Ha, ha !",Ha! Ha!,Ah ah!,"¡Ja, ja!",Ha! Ha!
209,ThrowFight_26_00,Disappearing magic ball!,Super boule magique invisible !,Die Zauberkugel!,Palla magica invisibile!,¡Esfera mágica invisible!,Kaybolan sihirli top!
210,ThrowFight_26_01,Crack!,Raté !,Knacks!,Aaah!,¡Toma ya!,Çat!
211,ThrowFight_27_00,All you do is miss!,"T'as même pas réussi à me toucher une
seule fois !",Du triffst ja mal gar nichts!,Non fai altro che mancarmi!,¡No haces más que fallar!,Attıklarının hepsi boşa gidiyor!
212,ThrowFight_27_01,You've been missing too!,"Toi non plus, que je sache !",Du wirfst aber auch daneben!,Anche tu non ne azzecchi una!,¡Y tú igual!,Sen de ıskalayıp duruyorsun!
213,ThrowFight_28_00,"I hit you! You lose, {TAG_1}!","Je t'ai touché{TAG_1} ! T'as perdu, {TAG_2} !","Getroffen! Du verlierst, {TAG_1}!","Centro! Hai perso, {TAG_1}!","¡Te he dado! Has perdido, {TAG_1}.","Vurdum seni! Kaybettin, {TAG_1}!"
214,ThrowFight_28_01,"You haven't hit me at all!
You lose, {TAG_1}!","N'importe quoi ! Tu m'as pas touché{TAG_1} !
C'est toi qui as perdu, {TAG_2} !","Gar nicht getroffen!
DU verlierst, {TAG_1}!","Mi hai mancat{TAG_1} di un chilometro!
Sei tu che hai perso, {TAG_2}!","¡No me has dado! Pierdes tú, {TAG_1}.","Bana hiç vuramadın!
Kaybettin, {TAG_1}!"
215,ThrowFight_29_00,You're gonna have to clean this up!,"Bon, va falloir que tu nettoies tout ça !","Du bist dran mit Aufräumen, klar?!",Adesso sarai tu a pulire questo sfacelo!,¡Te va a tocar limpiar esto!,Buraları sen temizleyeceksin!
216,ThrowFight_29_01,Whatever!,"Ah, ça non !",Red du nur!,Neanche per sogno!,¡Me da igual!,Ne hâlin varsa gör!
217,ThrowFight_30_00,You can't throw at all!,T'es vraiment {TAG_1} pour lancer des trucs !,Du wirfst echt miserabel!,Non sai proprio lanciare!,¡No sabes lanzar!,Hiç atış yapamıyorsun!
218,ThrowFight_30_01,"No, YOU can't throw at all!",Tu peux parler !,Und du wirfst HUNDSMISERABEL!,"No, sei tu che non sai lanciare niente!",¡Tú no sabes lanzar!,"Hayır, ASIL SEN atış yapamıyorsun!"
219,ThrowFight_31_00,Just surrender!,Rends-toi !,"Los, ergib dich schon!",Arrenditi e basta!,¡Ríndete!,Teslim ol artık!
220,ThrowFight_31_01,"No, YOU surrender!","Non, TOI, rends-toi !",Niemals! Ergib DU dich!,"No, tu arrenditi!","¡No, ríndete tú!","Hayır, ASIL SEN teslim ol!"
221,ThrowFight_32_00,"If you apologise now, I'll forgive you!","Bon, si tu t'excuses maintenant,
je te pardonnerai !","Wenn du dich entschuldigst, verzeih ich dir!","Se mi chiedi scusa, ti perdono!","¡Si te disculpas ahora, te perdono!",Şimdi özür dilersen seni affederim!
222,ThrowFight_32_01,I won't apologise until you apologise!,"Et moi, je te pardonnerai pas tant que
tu te seras pas {TAG_1} !","Ich entschuldige mich erst, wenn du dich
entschuldigt hast!","Non ti chiederò scusa finché non me l'avrai
chiesto prima tu!",¡No me disculpo hasta que lo hagas tú!,Sen özür dilemeden ben de dilemem!
223,ThrowFight_33_00,"This is so stupid. You're wasting my time,
{TAG_1}!","Tout ça est trop stupide. Tu me fais perdre
mon temps, {TAG_1} !","Ist doch albern! Ich hab keine Zeit, den ganzen
Tag mit dir zu streiten, {TAG_1}!","Che cosa ridicola! Mi stai facendo perdere tempo,
{TAG_1}!","¡Qué estupidez! ¡Me estás haciendo perder
el tiempo, {TAG_1}!","Bu çok saçma. Vaktimi harcıyorsun,
{TAG_1}!"
224,ThrowFight_33_01,You seem to be enjoying wasting MY time!,"On dirait pourtant que tu prends un malin plaisir
à ME faire perdre MON temps !","Meinst du, ICH hätte Zeit für deine Kindereien?",Potrei dire la stessa cosa di te!,"¡Anda ya! En realidad te lo estás
pasando pipa.",BENİM vaktimi harcamaktan epey keyif alıyor gibisin!
225,ThrowFight_34_00,"You're hopeless, {TAG_1}!","Je crois qu'on ne peut plus rien faire pour toi,
{TAG_1} !","Du bist echt ein hoffnungsloser Fall,
{TAG_1}!","Non hai speranza, {TAG_1}!","¡No hay quien te entienda, {TAG_1}!","Umutsuz vakasın, {TAG_1}!"
226,ThrowFight_34_01,"No, YOU'RE hopeless!","Non, on ne peut plus rien faire pour TOI !","Pah! Du bist doch SELBST vollkommen
hoffnungslos!","Nooo, tu sei senza speranza!",¡Pues anda que a ti!,"Hayır, ASIL SEN umutsuz vakasın!"
