index,id,English,French,Japanese,German,Spanish,Italian,Turkish
272,1175,"Find all lost items in Gravity Falls, and bring them to their owners.",Récupère les objets de tes amis éparpillés dans Gravity Falls.,"[!TR] Find all lost items in Gravity Falls, and bring them to their owners.",Finde alle verlorenen Objekte und bringe sie zu ihren Besitzern.,Halla las cosas perdidas en Gravity Falls y devuélvelas a sus dueños.,Trova tutti gli oggetti persi a Gravity Falls e portali ai proprietari.,Esrarengiz Kasaba'daki tüm kayıp eşyaları bul ve sahiplerine götür.
273,1359,Discovered a secret area!,Zone secrète découverte !,[!TR] Discovered a secret area!,Ein geheimes Gebiet entdeckt!,¡Descubre un área secreta!,Hai scoperto un'area segreta!,Gizli bir bölge keşfedildi!
274,1360,Trade spores to boost Mabel's attack power to Level 2?,Échanger des spores pour augmenter la puissance d'attaque de Mabel au niveau 2 ?,[!TR] Trade spores to boost Mabel's attack power to Level 2?,"Sporen eintauschen, um Mabels Angriffskraft auf Stufe 2 zu erhöhen?",¿Quieres vender Esporas para subir el poder de ataque de Mabel al Nivel 2?,Cedere Spore per potenziare l'attacco di Mabel al livello 2?,Spor verip Mabel'ın saldırı gücünü 2. Seviyeye yükselt?
275,1361,Trade spores to boost Mabel's attack power to Level 3?,Échanger des spores pour augmenter la puissance d'attaque de Mabel au niveau 3 ?,[!TR] Trade spores to boost Mabel's attack power to Level 3?,"Sporen eintauschen, um Mabels Angriffskraft auf Stufe 3 zu erhöhen?",¿Quieres vender Esporas para subir el poder de ataque de Mabel al Nivel 3?,Cedere Spore per potenziare l'attacco di Mabel al livello 3?,Spor verip Mabel'ın saldırı gücünü 3. Seviyeye yükselt?
276,1362,Trade spores to boost Dipper's attack power to Level 2?,Échanger des spores pour augmenter la puissance d'attaque de Dipper au niveau 2 ?,[!TR] Trade spores to boost Dipper's attack power to Level 2?,"Sporen eintauschen, um Dippers Angriffskraft auf Stufe 2 zu erhöhen?",¿Quieres vender Esporas para subir el poder de ataque de Dipper al Nivel 2?,Cedere Spore per potenziare l'attacco di Dipper al livello 2?,Spor verip Dipper'ın saldırı gücünü 2. Seviyeye yükselt?
277,1363,Trade spores to boost Dipper's attack power to Level 3?,Échanger des spores pour augmenter la puissance d'attaque de Dipper au niveau 3 ?,[!TR] Trade spores to boost Dipper's attack power to Level 3?,"Sporen eintauschen, um Dippers Angriffskraft auf Stufe 3 zu erhöhen?",¿Quieres vender Esporas para subir el poder de ataque de Dipper al Nivel 3?,Cedere Spore per potenziare l'attacco di Dipper al livello 3?,Spor verip Dipper'ın saldırı gücünü 3. Seviyeye yükselt?
278,1364,Trade spores to add one Heart?,Échanger des spores contre un cœur ?,[!TR] Trade spores to add one Heart?,"Sporen eintauschen, um ein Herz zu erhalten?",¿Vender Esporas para añadir un Corazón?,Cedere Spore per aggiungere un Cuore?,Spor verip bir Kalp ekle?
279,1365,Dark Shack,Cabane obscure,[!TR] Dark Shack,Dunkle Shack,Cabaña Oscura,Regno Oscuro,Karanlık Kulübe
280,1366,Gnome Forest,Forêt des gnomes,[!TR] Gnome Forest,Zwergenwald,Bosque de los Gnomos,Foresta degli Gnomi,Cüce Ormanı
281,1367,Main Street,Rue principale,[!TR] Main Street,Hauptstraße,Calle Principal,Main Street,Ana Cadde
282,1370,Charge Punch the projectiles to fire them at the beast.,Fais une Attaque coup-de-poing pour lancer des projectiles sur la bête.,[!TR] Charge Punch the projectiles to fire them at the beast.,Feuere die Geschosse mit dem Superschlag zurück auf die Bestie.,Da puñetazos a los proyectiles para dispararlos a la bestia.,Usa il pugno caricato sui proiettili per rispedirli verso la belva.,Atışları Yüklü Yumrukla yaratığa geri gönder.
283,1371,"Avoid the beast's aura. Charge Whip the aura to temporarily disable it, then attack.","Contourne l'aura de la bête. Donne un Coup de fouet sur l'aura pour la désactiver, puis attaque.","[!TR] Avoid the beast's aura. Charge Whip the aura to temporarily disable it, then attack.",Weiche der Aura der Bestie aus. Deaktiviere sie mit der Superpeitsche kurzzeitig und greife dann an.,"Esquiva el aura de la bestia. Azota el aura para deshabilitarla temporalmente, después ataca.","Evita l'aura della belva. Usa la frusta caricata per neutralizzarla temporaneamente, quindi attacca.","Yaratığın aurasından kaç. Aurayı Yüklü Kırbaçla geçici olarak devre dışı bırak, sonra saldır."
284,1372,Jump on the beast's chest chamber to break out the Gemulet.,Saute sur le torse de la bête pour en extraire la Gemulette.,[!TR] Jump on the beast's chest chamber to break out the Gemulet.,"Spring auf den Brustkorb der Bestie, um das Juwulett herauszubrechen.",Salta sobre el pecho de la bestia para sacar el Gemuleto.,Salta sul torace della belva per far fuoriuscire il gemuleto.,Gemuleti çıkarmak için yaratığın göğüs haznesine zıpla.
285,1373,Avoid the rolling boulders and Charge Punch the projectiles back at the beast.,Évite les rochers roulants et fais une Attaque coup-de-poing pour retourner les projectiles contre la bête.,[!TR] Avoid the rolling boulders and Charge Punch the projectiles back at the beast.,Weiche den Felsen aus und feuere die Geschosse mit dem Superschlag zurück auf die Bestie.,Esquiva las rocas que ruedan y da un puñetazo a los proyectiles para que vuelvan contra la bestia.,"Evita i massi, poi usa il pugno caricato sui proiettili per rispedirli verso la belva.",Yuvarlanan kayalardan kaç ve atışları Yüklü Yumrukla yaratığa geri gönder.
286,1374,"Avoid the beast's growing aura. When the aura contracts, Charge Whip to stun the beast.","Évite l'aura croissante de la bête. Quand l'aura se contracte, donne un Coup de fouet pour assommer la bête.","[!TR] Avoid the beast's growing aura. When the aura contracts, Charge Whip to stun the beast.","Weiche der Aura der Bestie aus. Wenn sie sich zusammenzieht, betäube sie mit der Superpeitsche.","Esquiva el aura en crecimiento de la bestia. Cuando el aura se contraiga, azótala para aturdir a la bestia.","Evita l'aura crescente della belva. Quando l'aura si ritrae, usa la frusta caricata per stordire la belva.",Yaratığın büyüyen aurasından kaç. Aura küçülünce Yüklü Kırbaçla yaratığı sersemlet.
287,1375,Jump on the beast's chest chamber to break out the Gemulet.,Saute sur le torse de la bête pour en extraire la Gemulette.,[!TR] Jump on the beast's chest chamber to break out the Gemulet.,"Spring auf den Brustkorb der Bestie, um das Juwulett herauszubrechen.",Salta sobre el pecho de la bestia para sacar el Gemuleto.,Salta sul torace della belva per far fuoriuscire il gemuleto.,Gemuleti çıkarmak için yaratığın göğüs haznesine zıpla.
288,1376,"Avoid the flames, and Charge Punch the projectiles back at the beast.",Évite les flammes et fais une Attaque coup-de-poing pour retourner les projectiles contre la bête.,"[!TR] Avoid the flames, and Charge Punch the projectiles back at the beast.",Weiche den Flammen aus und feuere die Geschosse mit dem Superschlag zurück auf die Bestie.,Esquiva las llamas y da un puñetazo a los proyectiles para que se vuelvan contra la bestia.,"Evita le fiamme, poi usa il pugno caricato sui proiettili per rispedirli verso la belva.",Alevlerden kaç ve atışları Yüklü Yumrukla yaratığa geri gönder.
289,1377,"Move through the open space in the Aura, then Charge Whip to stun the beast.",Déplace-toi dans l'espace de l'aura puis donne un Coup de fouet pour assommer la bête.,"[!TR] Move through the open space in the Aura, then Charge Whip to stun the beast.",Bewege dich durch die Öffnung in der Aura und betäube die Bestie mit der Superpeitsche.,"Muévete por el espacio abierto en el aura, después da un azote para aturdir a la bestia.","Passa attraverso l'apertura nell'aura, quindi usa la frusta caricata per stordire la belva.","Auranın açık kısmından geç, sonra Yüklü Kırbaçla yaratığı sersemlet."
290,1378,Jump on the beast's chest chamber to break out the Gemulet.,Saute sur le torse de la bête pour en extraire la Gemulette.,[!TR] Jump on the beast's chest chamber to break out the Gemulet.,"Spring auf den Brustkorb der Bestie, um das Juwulett herauszubrechen.",Salta sobre el pecho de la bestia para sacar el Gemuleto.,Salta sul torace della belva per far fuoriuscire il gemuleto.,Gemuleti çıkarmak için yaratığın göğüs haznesine zıpla.
291,1379,Charge Punch the Gnomes back at Dark Jeff.,Fais une Attaque coup-de-poing sur les gnomes contre le Jeff obscur.,[!TR] Charge Punch the Gnomes back at Dark Jeff.,Feuere die Zwerge mit dem Superschlag zurück zum Dunklen Jeff.,Da puñetazos a los Gnomos contra Jeff Oscuro.,Usa il pugno caricato sugli gnomi per rispedirli verso il Jeff Oscuro.,Cüceleri Yüklü Yumrukla Karanlık Jeff'e geri gönder.
292,1380,Avoid the beams and Charge Whip Dark Jeff to disable his aura.,Évite les rayons et donne un Coup de fouet au Jeff obscur pour désactiver son aura.,[!TR] Avoid the beams and Charge Whip Dark Jeff to disable his aura.,Weiche den Strahlen aus und deaktiviere die Aura des Dunklen Jeff mit der Superpeitsche.,Esquiva los rayos y azota a Jeff Oscuro para deshabilitar su aura.,"Evita i raggi, poi usa la frusta caricata sul Jeff Oscuro per neutralizzare la sua aura.",Işınlardan kaç ve Karanlık Jeff'in aurasını Yüklü Kırbaçla devre dışı bırak.
293,1381,Jump on Dark Jeff's chest chamber to destroy the Eye!,Saute sur le torse du Jeff obscur pour détruire l'Œil !,[!TR] Jump on Dark Jeff's chest chamber to destroy the Eye!,"Spring auf den Brustkorb des Dunklen Jeffs, um das Auge zu zerstören!",¡Salta sobre el pecho de Jeff Oscuro para destruir el Ojo!,Salta sul torace del Jeff Oscuro per distruggere l'Occhio!,Gözü yok etmek için Karanlık Jeff'in göğüs haznesine zıpla!
294,1382,"Charge Whip the Gnomes to disable their aura, then Charge Punch to hit them back!","Donne un Coup de fouet aux gnomes pour désactiver leur aura, puis fais une Attaque coup-de-poing pour leur rendre la pareille !","[!TR] Charge Whip the Gnomes to disable their aura, then Charge Punch to hit them back!",Deaktiviere die Aura der Zwerge mit der Superpeitsche und schlage sie dann mit dem Superschlag zurück!,"¡Azota a los Gnomos para deshabilitar sus auras, después da un puñetazo para devolverles el golpe!",Usa la frusta caricata sugli gnomi per neutralizzarne l'aura e il pugno caricato sui proiettili!,"Cücelerin aurasını Yüklü Kırbaçla kapat, sonra Yüklü Yumrukla onları geri savur!"
295,1383,"It wields the powers of all four Gemulets. Charge Whip anything with an aura, and Charge Punch its projectiles!",Il exerce les pouvoirs des 4 Gemulettes. Fouette son aura et fais une Attaque coup-de-poing contre ses projectiles.,"[!TR] It wields the powers of all four Gemulets. Charge Whip anything with an aura, and Charge Punch its projectiles!",4 Juwulette gebündelt. Zerstöre die Aura mit der Superpeitsche + wehre Projektile mit Superschlag ab,Usa el poder de los cuatro Gemuletos. ¡Azota cualquier cosa que tenga aura y darles puñetazos!,Ha il potere dei gemuleti. Usa la frusta caricata sulle aure e il pugno caricato sui proiettili!,"Dört Gemuletin de gücünü kullanıyor. Auralı her şeye Yüklü Kırbaç, atışlarına Yüklü Yumruk kullan!"
296,1384,Focus on dodging the attacks rather than attacking back.,Essaie d'éviter les attaques plutôt que de riposter.,[!TR] Focus on dodging the attacks rather than attacking back.,Konzentriere dich eher auf das Ausweichen als auf Gegenangriffe.,Céntrate en esquivar los ataques en lugar de devolver el ataque.,Evitare gli attacchi è più importante che contrattaccare.,Karşı saldırmaktan çok saldırılardan kaçmaya odaklan.
297,1385,Jump on its chest chamber to destroy the Eye!,Saute sur son torse pour détruire l'Œil !,[!TR] Jump on its chest chamber to destroy the Eye!,"Spring auf den Brustkorb, um das Auge zu zerstören!",¡Salta sobre su pecho para destruir el Ojo!,Salta sul suo torace per distruggere l'Occhio!,Gözü yok etmek için göğüs haznesine zıpla!
298,1386,"Wait for the tornados to shrink, then jump over them.",Attends que les tornades aient rétréci pour leur sauter dessus.,"[!TR] Wait for the tornados to shrink, then jump over them.","Warte, bis die Tornados schrumpfen, und spring dann über sie.",Espera a que los tornados disminuyan y salta sobre ellos.,"Aspetta che i turbini si rimpiccioliscano, poi saltaci sopra.","Hortumların küçülmesini bekle, sonra üzerlerinden atla."
299,1387,Lake Beast,Bête du lac,[!TR] Lake Beast,Seebestie,Bestia del Lago,Belva del Lago,Göl Yaratığı
300,1388,Giant beast hoarding the Water Gemulet in the Lake. Appeared to be using the Gemulet's power to attack us.,Bête géante gardant la Gemulette de l'eau dans le lac. Elle utilise sa puissance pour nous attaquer.,[!TR] Giant beast hoarding the Water Gemulet in the Lake. Appeared to be using the Gemulet's power to attack us.,"Bestie, die das Wasser-Juwulett beschützt. Nutzt die Macht des Juwuletts, um uns anzugreifen.",Bestia gigante que guarda el Gemuleto de Agua en el Lago. Esta usando el poder del Gemuleto para atacarnos.,Una belva gigante che custodisce il Gemuleto dell'Acqua nel lago. Usa la sua potenza per attaccarci.,Göldeki Su Gemuleti'ni saklayan dev yaratık. Bize saldırırken Gemuletin gücünü kullanıyor gibiydi.
301,1389,Forest Beast,Bête de la forêt,[!TR] Forest Beast,Waldbestie,Bestia del Bosque,Belva della Foresta,Orman Yaratığı
302,1390,Woodland beast that stole the Earth Gemulet. The mushrooms on its armor probably taste disgusting.,Bête des bois qui a volé la Gemulette de la terre. Les champignons de son armure goûtent mauvais.,[!TR] Woodland beast that stole the Earth Gemulet. The mushrooms on its armor probably taste disgusting.,"Bestie aus dem Wald, die das Erd-Juwulett gestohlen hatte. Die Pilze auf dem Panzer schmecken bestimmt eklig.",Bestia del bosque que robó el Gemuleto de Tierra. Los champiñones de su armadura probablemente sepan fatal.,Belva boschiva che ha rubato il Gemuleto della Terra. I funghi sulla sua armatura faranno schifo.,Toprak Gemuleti'ni çalan orman yaratığı. Zırhındaki mantarların tadı berbat olmalı.
303,1391,Fire Beast,Monstre de feu,[!TR] Fire Beast,Feuerbestie,Bestia de Fuego,Belva del Fuoco,Ateş Yaratığı
304,1392,Flame-flinging beast that snatched the Fire Gemulet and holed itself up in a cave lair. The toughest of all beasts encountered.,Le Lanceur de feu qui a volé la Gemulette du feu se cache dans son antre. C'est le pire des ennemis.,[!TR] Flame-flinging beast that snatched the Fire Gemulet and holed itself up in a cave lair. The toughest of all beasts encountered.,"Flammen schleudernde Bestie, die das Feuer-Juwulett gestohlen hatte. Die stärkste aller Bestien.",Bestia lanzafuegos que robó el Gemuleto de Fuego y se refugió en una cueva. La bestia más fuerte de todos.,Belva sputafuoco che ha rubato il Gemuleto del Fuoco e si è rintanata in una caverna. Sarà tosta.,"Ateş Gemuleti'ni kapıp mağara inine saklanan, alev saçan yaratık. Karşılaştıklarımızın en güçlüsü."
305,1393,Dark Jeff,Jeff obscur,[!TR] Dark Jeff,Dunkler Jeff,Jeff Oscuro,Jeff Oscuro,Karanlık Jeff
306,1394,"Gnome-Beast monstrosity. Tricked us into collecting the Gemulets. An all-powerful, generally horrible person.",Ce gnome-monstre nous a trompés pour qu'on rapporte les Gemulettes. Un horrible être tout-puissant.,"[!TR] Gnome-Beast monstrosity. Tricked us into collecting the Gemulets. An all-powerful, generally horrible person.","Zwergen-Bestie. Hat uns überlistet, Juwulette für ihn sammeln. Betrügerisch und allmächtig.",Monstruosidad de Bestia-Gnomo. Nos engañó para conseguir los Gemuletos para él. Engañoso y todopoderoso.,Mostruosità gnomo-bestiale. Ci ha fatto cogliere i gemuleti per lui. Un essere falso e onnipotente.,Cüce-yaratık karışımı bir ucube. Gemuletleri onun için toplamamız adına bizi kandırdı. Aşırı güçlü ve genel olarak berbat biri.
307,1395,Evil Spirit,Esprit maléfique,[!TR] Evil Spirit,Böser Geist,Espíritu Malvado,Spirito Maligno,Kötü Ruh
308,1396,"Ancient, evil being reincarnated by Jeff the Gnome when he unified the Gemulets.",Ancien être maléfique réincarné en Jeff le gnome quand il réunit les Gemulettes.,"[!TR] Ancient, evil being reincarnated by Jeff the Gnome when he unified the Gemulets.","Uraltes, böses Wesen, das von Jeff dem Zwerg reinkarniert wurde, als er die Juwulette vereinte.",Antiguo y malvado ser reencarnado por Jeff el Gnomo cuando unificó los Gemuletos.,Antico essere maligno reincarnato da Jeff lo gnomo una volta unificati i gemuleti.,Jeff tüm Gemuletleri birleştirince yeniden beden bulan kadim ve kötü bir varlık.
309,1397,Deadly Auras,Auras mortelles,[!TR] Deadly Auras,Tödliche Auren,Auras Mortales,Aure mortali,Ölümcül Auralar
310,1398,"Some creatures have a purple force field, making them invincible. Use a Charge Whip attack to temporarily remove them!",Champ de force violet rendant invincibles les créatures. Un Coup de fouet l'enlève pour un temps.,"[!TR] Some creatures have a purple force field, making them invincible. Use a Charge Whip attack to temporarily remove them!",Manche haben zum Schutz ein violettes Kraftfeld. Nutze einen Superpeitschen-Angriff gegen diese!,Algunas criaturas tienen un campo de fuerza morado. ¡Azótalas para eliminarlas temporalmente!,Usa la frusta caricata per eliminare temporaneamente il campo di forza viola di alcune creature!,Bazı yaratıkları yenilmez yapan mor bir güç alanı vardır. Yüklü Kırbaçla bu alanı geçici olarak kaldır!
311,1399,Undiscovered,Non découvert,[!TR] Undiscovered,Unentdeckt,Sin descubrir,Non scoperto,Keşfedilmedi
312,1400,Let's encounter magical creature!,Allons à l'encontre de créatures magiques !,[!TR] Let's encounter magical creature!,Suchen wir magische Kreaturen!,¡Vamos a encontrar a la criatura mágica!,Incontriamo creature magiche!,Sihirli yaratıklarla karşılaşalım!
313,1419,Water Shard,Fragment de l'eau,[!TR] Water Shard,Wasserscherbe,Esquirla de Agua,Frammento dell'Acqua,Su Parçası
314,1420,Clove from the Water Gemulet by Dark Jeff to power his Wendy clone station.,Extrait de la Gemulette de l'eau pour alimenter la station de clonage de Wendy.,[!TR] Clove from the Water Gemulet by Dark Jeff to power his Wendy clone station.,Splitter aus dem Wasser-Juwulett vom Dunklen Jeff für den Betrieb seiner Wendy-Klonstation.,Fragmento del Gemuleto de Agua de Jeff Oscuro para dar energía a su estación de clones de Wendy.,Ricavato dal Gemuleto dell'Acqua dal Jeff Oscuro per alimentare la sua postazione clona-Wendy.,Karanlık Jeff'in Wendy klonlama istasyonuna güç vermek için Su Gemuleti'nden kopardığı parça.
315,1421,Earth Shard,Fragment de la terre,[!TR] Earth Shard,Erdscherbe,Esquirla de Tierra,Frammento della Terra,Toprak Parçası
316,1422,Clove from the Earth Gemulet by Dark Jeff to power his Soos clone station.,Extrait de la Gemulette de la terre pour alimenter la station de clonage de Mousse.,[!TR] Clove from the Earth Gemulet by Dark Jeff to power his Soos clone station.,Splitter aus dem Erd-Juwulett vom Dunklen Jeff für den Betrieb seiner Soos-Klonstation.,Fragmento del Gemuleto de Tierra de Jeff Oscuro para potenciar su estación de clones de Soos.,Ricavato dal Gemuleto della Terra dal Jeff Oscuro per caricare la stazione clona-Soos.,Karanlık Jeff'in Soos klonlama istasyonuna güç vermek için Toprak Gemuleti'nden kopardığı parça.
317,1423,Fire Shard,Fragment du feu,[!TR] Fire Shard,Feuerscherbe,Esquirla de Fuego,Frammento del Fuoco,Ateş Parçası
318,1424,Clove from the Fire Gemulet by Dark Jeff to power his Stan cloning station.,Extrait de la Gemulette du feu pour alimenter la station de clonage de Stan.,[!TR] Clove from the Fire Gemulet by Dark Jeff to power his Stan cloning station.,Splitter aus dem Feuer-Juwulett vom Dunklen Jeff für den Betrieb seiner Stan-Klonstation.,Fragmento del Gemuleto de Fuego de Jeff Oscuro para dar energía a su estación de clones de Stan.,Ricavato dal Gemuleto del Fuoco dal Jeff Oscuro per caricare la stazione clona-Stan.,Karanlık Jeff'in Stan klonlama istasyonuna güç vermek için Ateş Gemuleti'nden kopardığı parça.
319,1966,All items found!,Tous les objets ont été trouvés !,[!TR] All items found!,Alle Objekte gefunden!,¡Se han encontrado todos los objetos!,Tutti gli oggetti trovati!,Tüm eşyalar bulundu!
320,1967,There is still an item to find here.,Il reste encore un objet à trouver ici.,[!TR] There is still an item to find here.,Hier gibt es noch ein Objekt zu finden.,Aún hay un objeto por encontrar aquí.,Qui c'è ancora un oggetto da trovare.,Burada hâlâ bulunacak bir eşya var.
321,2048,"Jump on its head to stun it before it can pounce, then attack!","Saute sur sa tête pour l'assommer avant qu'il ne saute, puis attaque-le !","[!TR] Jump on its head to stun it before it can pounce, then attack!",Spring vor der gegnerischen Attacke auf den Kopf und greif dann an!,"¡Salta sobre su cabeza para aturdirle antes de que pueda lanzarse, después ataca!","Saltagli sulla testa per stordirlo prima che balzi, poi attacca!","Üstüne atlamadan önce kafasına zıplayıp sersemlet, sonra saldır!"
322,2049,"Use Mabel's Charge Whip to disable its aura, then switch to Dipper and punch away!",Utilise le Coup de fouet de Mabel pour désactiver son aura et donne des coups de poing avec Dipper !,"[!TR] Use Mabel's Charge Whip to disable its aura, then switch to Dipper and punch away!","Deaktiviere die Aura mit Mabels Superpeitsche, wechsle dann zu Dipper und schlag zu!","¡Usa los azotes de Mabel para deshabilitar su aura, después cambia a Dipper y da puñetazos!","Usa la frusta caricata di Mabel per neutralizzare la sua aura, poi passa a Dipper e picchia a piacimento!","Mabel'ın Yüklü Kırbacıyla aurasını kapat, sonra Dipper'a geçip yumrukla!"
323,2050,"Watch out! This one chases you. Use the Charge Whip to disable the aura, then stun it and attack!",Attention ! Il te suit. Donne un Coup de fouet pour désactiver l'aura puis assomme-le avant de l'attaquer.,"[!TR] Watch out! This one chases you. Use the Charge Whip to disable the aura, then stun it and attack!","Ein Verfolger. Deaktiviere die Aura mit der Superpeitsche, betäube den Gegner und greif an!","¡Cuidado! Este te persigue. ¡Usa el azote para deshabilitar el aura, después atúrdelo y ataca!","Attenzione! Ti insegue! Usa la frusta caricata per neutralizzare l'aura, poi stordisci e attacca!","Dikkat! Bu seni kovalıyor. Yüklü Kırbaçla aurasını kapat, sonra sersemletip saldır!"
324,2051,Use Dipper's Charge Punch to knock the pellets back in its face!,Utilise l'Attaque coup-de-poing de Dipper pour renvoyer des boulettes en plein sur lui !,[!TR] Use Dipper's Charge Punch to knock the pellets back in its face!,"Verwende Dippers Superschlag, um die Kugeln zurückzuschlagen!",¡Utiliza el puñetazo de Dipper para lanzarle las bolas de vuelta contra su cara!,Usa il pugno caricato di Dipper per rispedirgli in faccia quei proiettili!,Topakları suratına geri göndermek için Dipper'ın Yüklü Yumruğunu kullan!
325,2052,Blocks your path with fire! Use Dipper's Charge Punch to shoot the pellets back!,Te bloque le chemin avec du feu ! Utilise l'Attaque coup-de-poing de Dipper pour renvoyer les boulettes !,[!TR] Blocks your path with fire! Use Dipper's Charge Punch to shoot the pellets back!,"Schneidet dir den Weg mit Feuer ab! Verwende Dippers Superschlag, um die Kugeln zurückzuschlagen!",¡Bloquea tu camino con fuego! ¡Usa el puñetazo de Dipper para disparar las bolas de vuelta!,Ti blocca la strada con il fuoco! Usa il pugno caricato di Dipper per rispedirgli in faccia quei proiettili!,Yolunu ateşle kapatıyor! Topakları geri göndermek için Dipper'ın Yüklü Yumruğunu kullan!
326,2053,This one shoots fire! Use Dipper's Charge Punch to shoot the pellets back!,Celui-ci lance du feu ! Utilise l'Attaque coup-de-poing de Dipper pour renvoyer des boulettes !,[!TR] This one shoots fire! Use Dipper's Charge Punch to shoot the pellets back!,"Schießt mit Feuer um sich! Verwende Dippers Superschlag, um die Kugeln zurückzuschlagen!",¡Este lanza fuego! ¡Usa el puñetazo de Dipper para disparar las bolas de vuelta!,Questo spara fuoco! Usa il pugno caricato di Dipper per rispedirgli in faccia quei proiettili!,Bu ateş püskürtüyor! Topakları geri göndermek için Dipper'ın Yüklü Yumruğunu kullan!
327,2054,"Wait until its fire dies down, then jump over to avoid it.",Attends que les flammes s'éteignent puis saute par-dessus pour l'éviter.,"[!TR] Wait until its fire dies down, then jump over to avoid it.","Warte, bis das Feuer erlischt, und spring dann drüber, um auszuweichen.","Espera hasta que su fuego se apague, después salta para esquivarlo.","Aspetta che le fiamme si abbassino, poi saltaci sopra per evitarle.","Ateşinin azalmasını bekle, sonra üzerinden atlayıp kaç."
328,2055,"Wait until its fire dies down, then jump over to avoid it. Stay away from its sideways blasts!","Quand les flammes s'éteignent, saute par-dessus pour l'éviter. Évite les explosions latérales !","[!TR] Wait until its fire dies down, then jump over to avoid it. Stay away from its sideways blasts!","Warte, bis das Feuer erlischt, dann spring drüber, um auszuweichen. Vermeide seitliche Feuerstöße!","Espera hasta que su fuego se apague, salta para esquivarlo. ¡Mantente alejado de sus explosiones laterales!","Aspetta che le fiamme si abbassino, poi saltaci sopra per evitarle. Occhio alle fiammate laterali!",Ateşi azalınca üzerinden atla. Yanlara savurduğu alevlerden uzak dur!
329,2056,Watch out! This one comes after you. Stay away from its sideways blasts!,Attention ! Celui-ci te poursuit. Ne t'approche pas de ses explosions latérales.,[!TR] Watch out! This one comes after you. Stay away from its sideways blasts!,Vorsicht! Dieser Gegner verfolgt dich. Halte dich von seitlichen Feuerstößen fern!,¡Cuidado! Este va detrás de ti. ¡Mantente alejado de sus explosiones laterales!,Attenzione! Questo ti insegue! Occhio alle fiammate laterali!,Dikkat! Bu peşine düşüyor. Yanlara savurduğu alevlerden uzak dur!
330,2057,"Jump over its flying attack, and jump on its head to slow it down.",Saute par-dessus son attaque volante puis saute-lui sur la tête pour le ralentir.,"[!TR] Jump over its flying attack, and jump on its head to slow it down.",Spring über den Flugangriff und verlangsame den Gegner mit einem Sprung auf seinen Kopf.,Salta por encima de su ataque volador y salta sobre su cabeza para ralentizarlo.,"Salta per evitare il suo attacco volante, poi saltagli sulla testa per rallentarlo.","Uçarak saldırdığında üzerinden atla, sonra yavaşlatmak için kafasına zıpla."
331,2058,Beware of their super fast charge attack and stun them as fast as possible!,Méfie-toi de leur attaque super rapide et assomme-les le plus vite possible !,[!TR] Beware of their super fast charge attack and stun them as fast as possible!,Vorsicht vor dem superschnellen Superangriff. Betäube den Gegner so schnell wie möglich!,¡Ten cuidado con su ataque de carga superrápido y atúrdelo tan velozmente como sea posible!,Attenzione alle loro cariche rapidissime: stordiscili appena puoi!,Aşırı hızlı hücum saldırılarına dikkat et; olabildiğince çabuk sersemlet!
332,2059,Will charge if it sees you! Best to Charge Whip when its back is turned!,Il va t'attaquer s'il te voit ! Mieux vaut lui donner un Coup de fouet quand il a le dos tourné !,[!TR] Will charge if it sees you! Best to Charge Whip when its back is turned!,"Superangriff bei Sichtkontakt! Setze die Superpeitsche ein, wenn dir der Rücken zugedreht wird!",¡Cargará si te ve! ¡Será mejor azotarlo cuando esté de espaldas!,"Se ti vede, ti attacca! Usa la frusta caricata quando ti volta le spalle!",Seni görürse hücum eder! Arkası dönükken Yüklü Kırbaç kullanmak en iyisi!
333,2060,"Stay out of range of its beam attack, then Charge Whip its aura away!","Reste hors de portée de son rayon, puis donne un Coup de fouet sur son aura pour la supprimer !","[!TR] Stay out of range of its beam attack, then Charge Whip its aura away!",Bleib außerhalb der Reichweite des Strahlenangriffs und entferne die Aura mit der Superpeitsche!,"¡Permanece fuera del alcance de su rayo de ataque, después azota su aura!","Rimani fuori dalla portata del suo raggio, poi usa la frusta caricata per neutralizzare l'aura!","Işın saldırısının menzilinden uzak dur, sonra aurasını Yüklü Kırbaçla dağıt!"
334,2061,"Watch out for its deadly flop attack, then Charge Whip its aura away!","Méfie-toi de son attaque mortelle nulle, puis donne un Coup de fouet pour supprimer son aura.","[!TR] Watch out for its deadly flop attack, then Charge Whip its aura away!",Nimm dich vor dem verheerenden Plumpsangriff in Acht und entferne die Aura mit der Superpeitsche!,"¡Ten cuidado con su mortal ataque de sacudida, después azota su aura!","Fai attenzione al suo attacco in caduta, poi usa la frusta caricata per neutralizzare l'aura!","Ölümcül debelenme saldırısına dikkat et, sonra aurasını Yüklü Kırbaçla dağıt!"
335,2062,"Avoid its downpour of throwing axes, then Charge Whip its aura away!","Évite son déluge de lancers axiaux, puis donne un Coup de fouet pour supprimer son aura.","[!TR] Avoid its downpour of throwing axes, then Charge Whip its aura away!",Weiche den herabfallenden Wurfäxten aus und entferne die Aura mit der Superpeitsche!,¡Esquiva su lluvia de hachas y después azota su aura!,"Evita la sua pioggia di asce, poi usa la frusta caricata per neutralizzare la sua aura!","Yağmur gibi fırlattığı baltalardan kaç, sonra aurasını Yüklü Kırbaçla dağıt!"
336,2063,Talk to Stan.,Parle à Stan.,[!TR] Talk to Stan.,Sprich mit Stan.,Habla con Stan.,Parla con Stan.,Stan'le konuş.
