index,id,English,French,Japanese,German,Spanish,Italian,Turkish
871,2458,You know he accidentally forwarded his Christmas letter to the entire forest without proofreading it? Total embarrassment.,Savez-vous qu'il a envoyé par erreur sa carte de Noël à toute la forêt sans l'avoir relue ! La honte !,[!TR] ¿Sabes que mandó por error su carta de Navidad a todo el bosque sin revisarla? Una vergüenza total.,"Wisst ihr, dass er dem ganzen Wald versehentlich seinen Weihnachtsbrief geschickt hat, OHNE ihn korrekturzulesen? So was von peinlich.",¿Sabes que mandó por error su carta de Navidad a todo el bosque sin revisarla? Una vergüenza total.,Lo sapevate che ha inoltrato la sua lettera di Natale a tutta la foresta senza prima rileggerla? Un imbarazzo che non vi dico.,Noel mektubunu düzeltmeden yanlışlıkla bütün ormana gönderdiğini biliyor muydunuz? Rezalet!
872,2459,We're through taking orders from Jeff.,"On n'accepte plus d'ordre de Jeff, maintenant.","[!TR] Aun así, obedecemos órdenes de Jeff.",Wir lassen uns von Jeff nichts mehr sagen.,"Aun así, obedecemos órdenes de Jeff.",Non prediamo più ordini da Jeff.,Artık Jeff'ten emir almıyoruz.
873,2460,No conversation,"Une fois l'or des gnomes dans ma poche, je vais acheter deux yachts pour jouer aux bateaux-tamponneurs. Juste pour rendre les gens jaloux.","[!TR] ¡Cuando tenga ese Oro Gnomo, voy a comprar dos yates y los voy a chocar! Solo para darle envidia a la gente.","Wenn ich das Zwergengold habe, kaufe ich mir zwei Jachten und lasse sie zusammenkrachen! Nur, damit alle neidisch werden.","¡Cuando tenga ese Oro Gnomo, voy a comprar dos yates y los voy a chocar! Solo para darle envidia a la gente.","Una volta che avrò quell'Oro degli Gnomi, mi comprerò due yacht e li manderò a sbattere fra loro! Solo per fare ingelosire tutti.",Cüce Altını elime geçince iki yat alıp birbirine çarptıracağım! Sırf milleti kıskandırmak için.
874,2461,"I'll just stand right here until you need me. Man, being an NPC is hard work, dude!",Je ne bouge pas tant que vous n'avez pas besoin de moi. Ce n'est pas simple d'être un PNJ !,[!TR] Me quedaré aquí hasta que me necesitéis. ¡Ser un PNJ es un trabajo duro!,"Ich bleib einfach hier stehen, bis ihr mich braucht. Alter, als NSC hat man's echt schwer!",Me quedaré aquí hasta que me necesitéis. ¡Ser un PNJ es un trabajo duro!,"Me ne starò qui finché non avrete bisogno di me. È la dura vita del PNG, amici!",Bana ihtiyacınız olana kadar burada dikilirim. NPC olmak zor iş kanka!
875,2462,"What do you want from me, a hug? Get movin'!",Qu'est-ce que vous attendez de moi ? Un bisou ?,[!TR] ¿Qué queréis de mí? ¿un abrazo? ¡Continuad!,"Was wollt ihr noch, eine Umarmung? Macht hinne!",¿Qué queréis de mí? ¿un abrazo? ¡Continuad!,"Che cosa volete da me, un abbraccio? Forza!","Benden ne istiyorsunuz, sarılmamı mı? Hadi yürüyün!"
876,2463,Wouldn't that just be gold?,"Ou plutôt de l'or tout court, non ?",[!TR] ¿Eso no sería oro a secas?,Wäre das nicht einfach Gold?,¿Eso no sería oro a secas?,Ma l'oro della natura non è l'oro?,O zaman bildiğin altın olmaz mı?
877,2464,Just a swig of my mystery juice and your HEALTH and POWER will shoot through the moon!,Une gorgée de mon jus mystérieux permet d'améliorer considérablement votre SANTÉ et votre PUISSANCE !,[!TR] ¡Un simple trago de mi zumo misterioso y tu SALUD y ENERGÍA se dispararán hasta la luna!,Nur ein Schuss meines Mystery-Safts und eure GESUNDHEIT und KRAFT schießen durch die Decke!,¡Un simple trago de mi zumo misterioso y tu SALUD y ENERGÍA se dispararán hasta la luna!,Basta un sorso del mio succo misterioso per far schizzare alle stelle SALUTE e POTENZA!,"Gizemli suyumdan bir yudum alın, SAĞLIĞINIZ ve GÜCÜNÜZ tavan yapsın!"
878,2465,I'll just spit on ya when you ain't lookin'!,Je vous cracherai dessus quand vous aurez le dos tourné !,[!TR] ¡Escupiré en vosotros cuando no estéis mirando!,"Dann spucke ich eben, wenn ihr nicht hinseht!",¡Escupiré en vosotros cuando no estéis mirando!,Vi sputerò addosso quando non guardate!,Bakmadığınızda üstünüze tükürürüm artık!
879,2466,"And if you see any of my POTIONS lyin' around, feel free to drink 'em! What's the worst that could happen!?","Et si jamais vous croisez en chemin l'une de mes potions, n'hésitez pas à la boire. Qu'est-ce que vous avez à perdre ?","[!TR] Y si veis alguna de mis pociones por ahí, ¡podéis bebéroslas! ¿Qué es lo peor que podría pasar?","Und falls ihr einen meiner Tränke findet, trinkt ihn ruhig! Was kann schlimmstenfalls schon passieren?!","Y si veis alguna de mis pociones por ahí, ¡podéis bebéroslas! ¿Qué es lo peor que podría pasar?","E se vedete in giro qualche mia pozione, bevetela pure! Che potrà mai accadere?",Etrafta İKSİRLERİMDEN görürseniz çekinmeden için! En kötü ne olabilir ki?!
880,2467,"Thanks, McGucket!","Merci, McGucket !","[!TR] ¡Gracias, McGucket!","Danke, McGucket!","¡Gracias, McGucket!","Grazie, McGucket!",Sağ ol McGucket!
881,2468,"Hmm … your parents probably wouldn't want you entering this ominous, cursed door without adult supervision.",Hmmm… Vos parents ne seraient sans doute pas d'accord pour que vous passiez cette porte maudite et maléfique sans la surveillance d'un adulte.,[!TR] Mmhh... vuestros padres probablemente no querrían que entraseis por esta puerta maldita de mal augüero sin supervisión de un adulto.,"Hmm ... eure Eltern würden wahrscheinlich nicht wollen, dass ihr ohne Aufsicht durch diese ominöse, verfluchte Tür geht.",Mmhh... vuestros padres probablemente no querrían que entraseis por esta puerta maldita de mal augüero sin supervisión de un adulto.,Uhm... Forse i vostri genitori non vi lascerebbero entrare da soli in questo antro sinistro e maledetto.,"Hımm... anne babanız yetişkin gözetimi olmadan şu uğursuz, lanetli kapıdan girmenizi istemezdi herhâlde."
882,2469,"Good thing they're not here! Later, kids!","Ça tombe bien, ils ne sont pas là. À plus, les enfants !",[!TR] ¡Es bueno que no estén aquí! ¡Hasta luego niños!,"Gut, dass sie nicht hier sind! Bis später, Kinder!",¡Es bueno que no estén aquí! ¡Hasta luego niños!,"Per fortuna non sono qui! A dopo, ragazzi!",İyi ki burada değiller! Sonra görüşürüz çocuklar!
883,2470,"Sup, dudes! Using my ancient wisdom, those parts you found, and some duct tape, I was able to upgrade your flashlight!","Coucou les amis ! Grâce à ma sagesse ancienne, ces pièces que vous avez trouvées et au chatterton, j'ai réussi à améliorer votre lampe de poche !","[!TR] ¿Qué pasa, tíos? ¡Utilizando mi vieja sabiduría, las partes que encontrasteis y algo de cinta adhesiva, he sido capaz de mejorar vuestra linterna!","Was geht, Leute! Dank meines uralten Wissens habe ich mit euren Bauteilen und etwas Panzerband eure Taschenlampe aufgemotzt!","¿Qué pasa, tíos? ¡Utilizando mi vieja sabiduría, las partes que encontrasteis y algo de cinta adhesiva, he sido capaz de mejorar vuestra linterna!","Ehi, gente! Con la mia magia, quei pezzi che avete trovato e un po' di nastro adesivo, sono riuscito a potenziare la vostra torcia!","N'aber kankalar! Kadim bilgeliğim, bulduğunuz parçalar ve biraz koli bandıyla el fenerinizi geliştirdim!"
884,2471,"Now that the grow crystals are aligned, you can shrink down to fit tiny spaces, then return to normal with the flip of a switch!","Maintenant que les cristaux de croissance sont alignés, vous pouvez rétrécir pour passer dans les endroits étroits, et puis reprendre votre forme initiale !","[!TR] ¡Ahora que el crecimientos de cristales está alineado, podéis encogeros para caber en espacios diminutos y luego volver al estado normal en un pispás!",Ich habe die Wachstumskristalle ausgerichtet. Ihr könnt euch jetzt winzig klein schrumpfen und kommt mit Knopfdruck zurück zur Normalgröße!,"¡Ahora que el crecimientos de cristales está alineado, podéis encogeros para caber en espacios diminutos y luego volver al estado normal en un pispás!","Ora che i cristalli della crescita sono allineati, potrete restringervi per entrare in spazi stretti e poi tornare normali con un semplice interruttore!",Büyüme kristalleri hizalandı. Artık küçücük yerlere sığacak kadar küçülüp bir düğmeyle normale dönebilirsiniz!
885,2472,"The lakes have been drying up, and the birds have started tweeting really hurtful things about my mom.",Les lacs sont asséchés et les oiseaux ont commencé à gazouiller des choses méchantes au sujet de ma mère.,[!TR] Los lagos se han ido secando y los pájaros han empezado a cantar cosas muy dolorosas sobre mi madre.,Die Seen trocknen aus und die Vögel zwitschern echt verletzende Dinge über meine Mama.,Los lagos se han ido secando y los pájaros han empezado a cantar cosas muy dolorosas sobre mi madre.,I laghi si sono prosciugati e gli uccellini hanno iniziato a cinguettare cose cattivissime su mia mamma.,"Göller kuruyor, kuşlar da annem hakkında çok kırıcı şeyler cıvıldamaya başladı."
886,2473,But these Gemulets will fix everything!,Mais ces Gemulettes vont arranger les choses !,[!TR] ¡Pero estos Gemuletos arreglarán todo!,Aber diese Juwulette werden alles richten!,¡Pero estos Gemuletos arreglarán todo!,Ma questi gemuleti risolveranno tutto!,Ama bu Gemuletler her şeyi düzeltecek!
887,2474,...I think there's a sinister plan at work here.,… et je pense qu'un plan maléfique se prépare.,[!TR] ... creo que están tramando un plan siniestro.,"... Ich glaube, hier ist ein finsterer Plan am Werk.",... creo que están tramando un plan siniestro.,Temo che sia tutto parte di un piano malvagio.,...bence burada uğursuz bir plan dönüyor.
888,2475,Not if we can help it. We'll get to the bottom of this. Any idea where we should search next?,Pas si on le déjoue. On découvrira la vérité. Tu as une idée d'où chercher ?,[!TR] No si lo podemos evitar. Llegaremos al meollo del asunto. ¿Alguna idea de por dónde deberíamos continuar?,"Nicht, wenn es nach uns geht. Wir gehen dem auf den Grund. Eine Idee, wo wir jetzt suchen sollen?",No si lo podemos evitar. Llegaremos al meollo del asunto. ¿Alguna idea de por dónde deberíamos continuar?,Forse possiamo fermarlo. Indagheremo a fondo. Adesso dove ci consigli di cercare?,Biz varken olmaz. Bunun dibine ineceğiz. Sırada nerede arayalım?
889,2476,"Ooh, sorry guy, but no breaks until we hit our quota! Sorry, but you have to make the tough calls when you're manager.","Il n'y aura pas de pause tant que les quotas ne seront pas atteints. Parfois, il faut prendre des décisions difficiles quand on gère une équipe.","[!TR] ¡Oh, lo siento, tío, pero no hay descansos hasta que lleguemos a nuestro límite! Perdona pero harás las llamadas difíciles cuando seas director.","Ooh, bedaure, aber keine Pause, bis wir das Pensum geschafft haben! Als Manager muss man schwere Entscheidungen fällen.","¡Oh, lo siento, tío, pero no hay descansos hasta que lleguemos a nuestro límite! Perdona pero harás las llamadas difíciles cuando seas director.","Mi spiace, ragazzi: niente pause finché non raggiungiamo la quota! So di essere severo, ma è il duro lavoro del direttore.","Oo, üzgünüm ama kotayı doldurmadan mola yok! Yönetici olunca zor kararlar vermek gerekiyor."
890,2477,"I'd do it myself, but my doctor just diagnosed me with Extreme Laziness. Apparently there is no cure.","Je m'en chargerais moi-même, mais mon médecin vient de me diagnostiquer une faignantise aigüe. Il semble qu'il n'y ait pas de traitement.",[!TR] Lo haría yo mismo pero mi médico me acaba de diagnosticar Vagancia Severa. Aparentemente no hay cura.,"Ich würde ja selbst gehen, aber mein Arzt attestierte mir gerade ""extreme Faulheit"". Es gäbe kaum eine Chance auf Heilung.",Lo haría yo mismo pero mi médico me acaba de diagnosticar Vagancia Severa. Aparentemente no hay cura.,"Lo farei io, ma il dottore mi ha diagnosticato una pigrite acuta. Pare sia incurabile.",Kendim yapardım ama doktor bana İleri Derece Tembellik teşhisi koydu. Tedavisi yokmuş.
891,2478,Time to unleash the fury of our ADORABLE GNOME WEAPONRY!,Libérons la furie de notre ARSENAL ADORABLE DES GNOMES !,[!TR] ¡Es hora de desencadenar la furia de nuestro ADORABLE ARSENAL GNOMO!,Bringen wir Tod und Verderben mit unseren SUPERSÜSSEN ZWERGENWAFFEN!,¡Es hora de desencadenar la furia de nuestro ADORABLE ARSENAL GNOMO!,Scateniamo la furia del nostro ADORABILE ARSENALE DEGLI GNOMI!,SEVİMLİ CÜCE SİLAHLARIMIZIN öfkesini salma zamanı!
892,2479,Those dumb tourists will eat this up like deep-fried gravy!,Ces imbéciles de touristes vont gober ça comme de la sauce frites !,[!TR] ¡Esos estúpidos turistas se comerán esto como caramelos!,Diese dämlichen Touristen werden das schlucken wie frittierte Bratensoße!,¡Esos estúpidos turistas se comerán esto como caramelos!,Quei creduloni dei turisti si berranno tutto come un'aranciata!,Şu saf turistler bunu kızarmış sos gibi yutar!
893,2480,"Tourists will feast their eyes, while I feast on their cash!","Les touristes en auront plein les yeux, et moi plein les poches !",[!TR] ¡Los turistas se deleitarán los ojos mientras yo me deleito con su dinero!,"Den Touristen gehen die Augen über, und mir die Geldbörse!",¡Los turistas se deleitarán los ojos mientras yo me deleito con su dinero!,I turisti si rifaranno gli occhi e io mi rifarò il conto in banca!,"Turistlerin gözü bayram edecek, benim de cüzdanım!"
894,2481,We also found some really strange artifacts while exploring.,"Lors de notre exploration, on est aussi tombés sur d'étranges artéfacts.",[!TR] También encontramos algunos artefactos extraños mientras explorábamos.,Außerdem haben wir bei unserer Erkundungstour seltsame Artefakte gefunden.,También encontramos algunos artefactos extraños mientras explorábamos.,Mentre esploravamo abbiamo trovato anche dei manufatti stranissimi.,Keşif sırasında çok tuhaf eserler de bulduk.
895,2482,Hmm. Those must be other items the Beasts have stolen from our poor Gnomefolk!,Hmmm. Ça doit être d'autres objets que les Bêtes ont volés à notre pauvre peuple de gnomes !,[!TR] Hum. ¡Serán otros objetos que las Bestias han robado a nuestros pobres gnomos!,Hm. Auch diese Gegenstände werden die Bestien unserem armen Zwergenvolk gestohlen haben!,Hum. ¡Serán otros objetos que las Bestias han robado a nuestros pobres gnomos!,Uhm. Devono essere altri oggetti rubati dalle Belve a quei poveri gnomi!,Hımm. Bunlar da Canavarların zavallı cüce halkımızdan çaldığı eşyalardır!
896,2483,"I saw a hummingbird just give up and lie on the ground. On the GROUND, KIDS!",J'ai vu un colibri abandonner et se coucher sur le sol. Sur le SOL !,"[!TR] Vi a un colibrí darse por vencido y tumbarse en el sueño. ¡En el SUELO, NIÑOS!","Ich habe einen Kolibri gesehen, der sich seines Lebens müde einfach auf den Boden gelegt hat. Auf den BODEN!","Vi a un colibrí darse por vencido y tumbarse en el sueño. ¡En el SUELO, NIÑOS!","Ho visto un colibrì che ha smesso di volare e si è sdraiato a terra. A TERRA, ragazzi!","Bir sinek kuşunun pes edip yere uzandığını gördüm. YERE, ÇOCUKLAR!"
897,2485,"I'm taking these back to the Shack. SMOKE BOMB, YAH!","Je rapporte ça à la Cabane. UNE BOMBE DE FUMÉE, ÇA CLAQUE !",[!TR] Me llevo esto de vuelta a la Cabaña. ¡BOMBA DE HUMO!,"Ich nehme sie mit zurück zur Shack. RAUCHBOMBE, JA!",Me llevo esto de vuelta a la Cabaña. ¡BOMBA DE HUMO!,Adesso porto questa roba al negozio. BOMBA FUMOGENA!,"Bunları Kulübeye götürüyorum. SİS BOMBASI, YEAH!"
898,2486,"You two remind me of myself when I was young. Those carefree, grave-robbing days…",Vous me rappelez moi quand j'étais jeune. Quand je pillais des tombes dans l'insouciance...,[!TR] Me recordáis a mí cuando era joven. Esos días despreocupados saqueando tumbas...,"Ihr erinnert mich an mich selbst, als ich jung war. Die guten alten Grabräuberzeiten ...",Me recordáis a mí cuando era joven. Esos días despreocupados saqueando tumbas...,"Voi due siete proprio come me da giovane. Ah, quei giorni felici a profanare le tombe...",Siz ikiniz bana gençliğimi hatırlatıyorsunuz. O tasasız mezar soyma günleri...
899,2487,Keep looking for the Gemulet through this foul-smelling cave entrance!,Continuez de chercher la Gemulette à l'entrée de cette caverne puante !,[!TR] ¡Seguid buscando el Gemuleto por la entrada de esta caverna maloliente!,Sucht in dieser übel riechenden Höhle weiter nach dem Juwulett!,¡Seguid buscando el Gemuleto por la entrada de esta caverna maloliente!,Continuate a cercare il gemuleto in questa caverna puzzolente!,Bu kötü kokulu mağara girişinden Gemuleti aramaya devam edin!
900,2488,"I'm taking these back to the Shack. SMOKE BOMB, YAH!","Je rapporte ça à la Cabane. UNE BOMBE DE FUMÉE, ÇA CLAQUE !",[!TR] Me llevo esto de vuelta a la Cabaña. ¡BOMBA DE HUMO!,"Ich nehme sie mit zurück zur Shack. RAUCHBOMBE, JA!",Me llevo esto de vuelta a la Cabaña. ¡BOMBA DE HUMO!,Adesso porto questa roba al negozio. BOMBA FUMOGENA!,"Bunları Kulübeye götürüyorum. SİS BOMBASI, YEAH!"
901,2489,Waddles 5.,Et vive Waddles !,[!TR] Bamboleos 5.,Schwabbel 5.,Bamboleos 5.,Dondolo 5.,Paytak 5.
902,2490,I just felt like giving points to Waddles.,Car il ne faut jamais oublier Waddles.,[!TR] Me apetecía darle puntos a Bamboleos.,"Ich dachte, Schwabbel hätte auch gern Punkte.",Me apetecía darle puntos a Bamboleos.,Ho pensato che Dondolo meritasse 5 punti.,İçimden Paytak'a puan vermek geldi.
903,2491,"Now please, pass it to me gently...","Vous voulez bien me la donner, gentiment…","[!TR] Ahora pásamelo con cuidado, por favor...",Gebt es mir jetzt bitte vorsichtig rüber ...,"Ahora pásamelo con cuidado, por favor...",Adesso datemelo delicatamente...,Şimdi lütfen bana usulca uzatın...
904,2492,I don't think that was a real cough.,Je ne crois pas qu'il toussait vraiment.,[!TR] No creo que esa tos fuera de verdad.,Das war doch kein echter Husten!,No creo que esa tos fuera de verdad.,Non credo che avesse davvero la tosse.,Bence o öksürük gerçek değildi.
905,2493,Let's go show [C:FF982420]Jeff[C:]!,Allons montrer ça à [C:FF982420]Jeff[C:] !,[!TR] ¡Vamos a enseñárselo a [C:FF982420]Jeff[C:]!,Lass es uns [C:FF982420]Jeff[C:] zeigen!,¡Vamos a enseñárselo a [C:FF982420]Jeff[C:]!,Andiamo a mostrarlo a [C:FF982420]Jeff[C:]!,Gidip [C:FF982420]Jeff'e[C:] gösterelim!
906,2497,"Limitless power! Barring a reasonably short loading time, I can do anything!","Le pouvoir infini ! Avec un peu de temps de chargement, je pourrai faire n'importe quoi !","[!TR] ¡Poder ilimitado! ¡Excepto por un tiempo de carga razonablemente corto, puedo hacer lo que quiera!",Unbegrenzte Macht! Abgesehen von der relativ kurzen Ladezeit kann ich alles machen!,"¡Poder ilimitado! ¡Excepto por un tiempo de carga razonablemente corto, puedo hacer lo que quiera!","Poteri illimitati! Eccetto per un ragionevole tempo di ricarica, posso fare ciò che voglio!",Sınırsız güç! Makul bir dolum süresi dışında istediğim her şeyi yapabilirim!
907,2498,"Yeah, I guess you could say that you and I are not so different.","Ouais, finalement, on n'est pas si différents tous les deux.","[!TR] Sí, y ahora podrías decir que tú y yo no somos tan diferentes.","Ja, ich nehme an, wir beide sind doch nicht so verschieden.","Sí, y ahora podrías decir que tú y yo no somos tan diferentes.","Già, si potrebbe dire che in fondo io e te non siamo così diversi.","Evet, sanırım seninle benim o kadar da farklı olmadığımız söylenebilir."
908,2499,The time for colorful prose has PASSED!,FINIS les longs récits hauts en couleur !,[!TR] ¡Ha pasado la hora de la prosa colorida!,Die Zeit für blumige Prosa ist VORBEI!,¡Ha pasado la hora de la prosa colorida!,Il tempo per la prosa fiorita è FINITO!,Süslü lafların devri BİTTİ!
909,2501,"I think I know what you have in mind, and I don't like it ONE BIT!",Je crois savoir ce que tu as en tête et ça ne me plaît pas DU TOUT !,[!TR] ¡Creo que sé lo que tienes en mente y no me gusta NI UN PELO!,"Ich ahne, was du vorhast, und es gefällt mir ÜBERHAUPT nicht!",¡Creo que sé lo que tienes en mente y no me gusta NI UN PELO!,"Credo di sapere cos'hai in mente, e non mi piace NEANCHE UN PO'!",Aklından ne geçtiğini biliyorum ve HİÇ hoşuma gitmiyor!
910,2502,"Let's talk more over fishing, huh?","On en reparlera à la pêche, d'accord ?","[!TR] Hablemos de pesca mejor, ¿eh?","Reden wir beim Angeln weiter, okay?","Hablemos de pesca mejor, ¿eh?","Magari andiamo a pesca e parliamo un altro po', che dite?","Balık tutarken biraz daha konuşuruz, ha?"
911,2503,My greatest adventure is trying to tell the difference between fantasy and reality.,"Ma plus grande aventure, c'est de devoir différencier la réalité de l'imaginaire.",[!TR] Mi mayor aventura es tener que diferenciar entre fantasía y realidad.,"Mein größtes Abenteuer ist es, Fantasie und Realität auseinanderzuhalten.",Mi mayor aventura es tener que diferenciar entre fantasía y realidad.,La mia avventura più grande è cercare di distinguere fantasia e realtà.,"En büyük maceram, hayalle gerçeği ayırt etmeye çalışmak."
912,2504,Angry,En colère,[!TR] Angry,Angry,Angry,Rabbia,Kızgın
913,2509,We can't leave yet! The [C:FF337215]Flying Beast[C:] went the other way!,Vite ! Allons trouver cette [C:FF337215]bestiole volante[C:] !,[!TR] ¡Rápido! ¡Vamos a por esa [C:FF337215]Bestia Voladora[C:]!,Schnell! Finden wir diese [C:FF337215]Flugbestie[C:]!,¡Rápido! ¡Vamos a por esa [C:FF337215]Bestia Voladora[C:]!,"Presto, troviamo quella [C:FF337215]belva volante[C:]!",Henüz gidemeyiz! [C:FF337215]Uçan Canavar[C:] öbür tarafa gitti!
914,2510,Don't think I'm not watching you. Grab that THING before it flies off!,N'allez pas imaginer que je ne vous surveille pas. Attrapez-moi cette CHOSE avant qu'elle ne disparaisse !,[!TR] No creáis que no os estoy vigilando. ¡Atrapad a esa COSA antes de que se escape!,"Glaubt nicht, dass ich euch nicht beobachte. Schnappt das DING, bevor es wegfliegt!",No creáis que no os estoy vigilando. ¡Atrapad a esa COSA antes de que se escape!,Non pensate che non vi stia osservando. Prendete quella COSA prima che voli via!,Sizi izlemediğimi sanmayın. Uçup gitmeden şu ŞEYİ yakalayın!
915,2511,What if we just ran outta here and blatantly ignored Jeff's quest?,Et si on quittait les lieux en ignorant la quête de Jeff ?,[!TR] ¿Y si nos vamos corriendo y pasamos descaradamente de la misión de Jeff?,"Was passiert, wenn wir einfach wegrennen und Jeffs Aufforderung ignorieren?",¿Y si nos vamos corriendo y pasamos descaradamente de la misión de Jeff?,E se ce la filassimo ignorando bellamente la missione di Jeff?,Buradan kaçıp Jeff'in görevini açık açık umursamasak ne olur?
916,2512,There's no turning back now! ONWARD!,C'EST PARTI !,[!TR] ¡ADELANTE!,VORWÄRTS!,¡ADELANTE!,AVANTI!,Artık geri dönüş yok! İLERİ!
917,2515,"Our adventure is over! Much quicker than I expected, too.",Notre aventure touche à sa fin ! Et bien plus rapidement que je ne l'avais imaginé.,[!TR] ¡Nuestra aventura ha acabado! Y mucho más rápido de lo que pensábamos.,"Unser Abenteuer ist vorbei! Und schneller, als ich erwartet hatte.",¡Nuestra aventura ha acabado! Y mucho más rápido de lo que pensábamos.,La nostra avventura è terminata! E molto prima di quanto pensassi.,Maceramız bitti! Hem de beklediğimden çok daha çabuk.
918,2516,"Something doesn't add up, Mabel. We still never discovered the villain behind all this.","Il y a un truc qui cloche, Mabel. On n'a jamais su qui se cachait derrière tout ce stratagème.","[!TR] Algo no encaja, Mabel. No hemos descubierto al villano detrás de todo esto.",Aber uns fehlt noch ein Teil des Puzzles. Welcher Schurke steckt hinter all dem?,"Algo no encaja, Mabel. No hemos descubierto al villano detrás de todo esto.","Qualcosa non mi torna, Mabel. Non abbiamo ancora scoperto il malvagio dietro a tutto questo.",Bir şeyler tutmuyor Mabel. Bütün bunların arkasındaki kötü adamı hâlâ bulamadık.
919,2517,Who were those beasts working for? What were all those ominous cave paintings about?,Qui avait envoyé ces bêtes ? Que signifiaient toutes ces peintures menaçantes sur les parois de la grotte ?,[!TR] ¿Para quién trabajaban esas bestias? ¿De qué hablaban esas siniestras pinturas rupestres?,Für wen haben diese Bestien gearbeitet? Und worum ging es bei diesen seltsamen Höhlenmalereien?,¿Para quién trabajaban esas bestias? ¿De qué hablaban esas siniestras pinturas rupestres?,Per chi lavoravano quelle belve? Cosa volevano dire quelle pitture rupestri minacciose?,O canavarlar kimin için çalışıyordu? Şu uğursuz mağara resimleri ne anlatıyordu?
920,2518,Relax bro-bro! We're about to get a pile of gold and a rockin' gnome party!,"Détends-toi, frérot ! On est sur le point de récupérer un tas d'or et de faire la fête avec les gnomes !","[!TR] ¡Relájate, hermanito! ¡Vamos a conseguir un montón de oro y una fiestaza gnoma!","Ruhig, Bruderherz! Wir kriegen einen Haufen Gold und eine coole Zwergenparty!","¡Relájate, hermanito! ¡Vamos a conseguir un montón de oro y una fiestaza gnoma!","Tranquillo, fratellino! Ci aspettano un mucchio d'oro e una festa di gnomi da paura!",Rahatla kardeşim! Bir yığın altın ve şahane bir cüce partisi bizi bekliyor!
921,2519,Uh … that's some really ominous chanting.,Euh… C'est quoi ce chant sinistre ?,[!TR] Eh... Vaya cántico más siniestro.,Ähm ... Das ist ja mal ein seltsamer Gesang.,Eh... Vaya cántico más siniestro.,Uhm… Quella cantilena mi pare molto minacciosa.,Ee... bu bayağı uğursuz bir ilahi.
922,2520,"Wait wait wait, what's happening here?","Euh, attends voir là, que se passe-t-il ?","[!TR] Esperad, esperad. ¿Qué está pasando aquí?","Halt, halt, halt! Was passiert hier?","Esperad, esperad. ¿Qué está pasando aquí?","Ferma ferma ferma, che sta succedendo qui?","Dur dur dur, burada neler oluyor?"
923,2521,"Wait, so the Gemulets never even belonged to the gnomes in the first place? And you used us to STEAL them?","Attends là, alors les Gemulettes n'ont jamais appartenu aux gnomes, c'est ça ? Et tu nous as bernés pour les VOLER ?","[!TR] Espera, ¿entonces los Gemuletos nunca pertenecieron a los gnomos? ¿Y nos usaste a nosotros para ROBARLOS?","Moment, also haben die Juwulette den Zwergen überhaupt nicht gehört? Und wir sollten sie für dich STEHLEN?","Espera, ¿entonces los Gemuletos nunca pertenecieron a los gnomos? ¿Y nos usaste a nosotros para ROBARLOS?","Aspetta, vuoi dire che i gemuleti non sono mai stati appartenuti agli gnomi? Che ci hai usati per RUBARLI?!","Bir dakika, yani Gemuletler baştan beri cücelerin bile değil miydi? Bizi onları ÇALMAK için mi kullandın?"
924,2522,You will refer to me as DARK JEFF! And I will explain.,"Maintenant, appelez-moi JEFF OBSCUR ! Et je vais m'expliquer.",[!TR] ¡Os referiréis a mí como JEFF OSCURO! Os lo explicaré.,Ihr werdet mich mit DUNKLER JEFF anreden! Und ich erkläre alles.,¡Os referiréis a mí como JEFF OSCURO! Os lo explicaré.,D'ora in poi mi chiamerete JEFF OSCURO! E ora vi spiegherò.,Bana artık KARANLIK JEFF diyeceksiniz! Şimdi açıklıyorum.
925,2523,It all began when a badger ate our Gnome Queen at the start of the summer.,Tout a commencé quand un blaireau a dévoré notre reine gnome au début de l'été.,[!TR] Todo comenzó cuando un tejón se comió a nuestra Reina Gnomo a principios de verano.,"Es begann, als unsere Zwergenkönigin zu Sommeranfang von einem Dachs gegessen wurde.",Todo comenzó cuando un tejón se comió a nuestra Reina Gnomo a principios de verano.,Tutto è iniziato quando un tasso ha divorato la Regina degli gnomi all'inizio dell'estate.,Her şey yaz başında bir porsuğun Cüce Kraliçemizi yemesiyle başladı.
926,2524,"I still remember the funeral: wearing our blackest pointy hats, eating jar after jar of bereavement jam.","Je me souviens encore des funérailles. Je portais mon chapeau pointu le plus noir, et j'ai mangé des dizaines de pots de confiture de deuil.","[!TR] Todavía recuerdo el funeral: con nuestros sombreros puntiagudos más oscuros, comiéndonos tarros y tarros de mermelada de luto.",Ich erinnere mich an die Beerdigung: Mit unseren schwärzesten Spitzhüten haben wir gläserweise Trauergelee gegessen.,"Todavía recuerdo el funeral: con nuestros sombreros puntiagudos más oscuros, comiéndonos tarros y tarros de mermelada de luto.",Ricordo ancora il funerale: portavamo tutti i nostri cappelli a punta neri e mangiavamo vasi e vasi di marmellata di lutto.,Cenazeyi hâlâ hatırlıyorum: en siyah sivri şapkalarımızı takıp kavanoz kavanoz yas reçeli yedik.
