index,codepoint,char,page,x,y,width,height,byte10,byte11,byte12,tail_hex
1552,24785,惑,0,224,392,13,13,0,9,12,000000
1553,24794,惚,0,238,378,13,13,0,9,12,000000
1554,24796,惜,0,252,364,13,13,0,9,12,000000
1555,24799,惟,0,266,350,13,13,0,9,12,000000
1556,24803,惣,0,280,336,13,13,0,9,12,000000
1557,24808,惨,0,294,322,13,13,0,9,12,000000
1558,24816,惰,0,308,308,13,13,0,9,12,000000
1559,24819,想,0,322,294,13,13,0,9,12,000000
1560,24825,惹,0,336,280,13,13,0,9,12,000000
1561,24833,愁,0,350,266,13,13,0,9,12,000000
1562,24840,愈,0,364,252,13,13,0,9,12,000000
1563,24841,愉,0,378,238,13,13,0,9,12,000000
1564,24847,意,0,392,224,13,13,0,9,12,000000
1565,24858,愚,0,406,210,13,13,0,9,12,000000
1566,24859,愛,0,420,196,13,13,0,9,12,000000
1567,24863,感,0,434,182,13,13,0,9,12,000000
1568,24904,慈,0,448,168,13,13,0,9,12,000000
1569,24907,態,0,462,154,13,13,0,9,12,000000
1570,24908,慌,0,476,140,13,13,0,9,12,000000
1571,24910,慎,0,490,126,13,13,0,9,12,000000
1572,24917,慕,0,504,112,13,13,0,9,12,000000
1573,24930,慢,0,518,98,13,13,0,9,12,000000
1574,24931,慣,0,532,84,13,13,0,9,12,000000
1575,24935,慧,0,546,70,13,13,0,9,12,000000
1576,24936,慨,0,561,56,13,13,0,9,12,000000
1577,24942,慮,0,575,42,13,13,0,9,12,000000
1578,24944,慰,0,589,28,13,13,0,9,12,000000
1579,24950,慶,0,603,14,13,13,0,9,12,000000
1580,24958,慾,0,14,603,13,13,0,9,12,000000
1581,24962,憂,0,28,589,13,13,0,9,12,000000
1582,24974,憎,0,618,0,13,13,0,9,12,000000
1583,24976,憐,0,0,619,13,13,0,9,12,000000
1584,24996,憤,0,42,588,13,13,0,9,12,000000
1585,24999,憧,0,56,574,13,13,0,9,12,000000
1586,25001,憩,0,70,560,13,13,0,9,12,000000
1587,25010,憲,0,84,546,13,13,0,9,12,000000
1588,25014,憶,0,98,532,13,13,0,9,12,000000
1589,25022,憾,0,112,518,13,13,0,9,12,000000
1590,25031,懇,0,126,504,13,13,0,9,12,000000
1591,25040,懐,0,140,490,13,13,0,9,12,000000
1592,25074,懲,0,154,476,13,13,0,9,12,000000
1593,25080,懸,0,168,462,13,13,0,9,12,000000
1594,25098,戊,0,182,448,13,13,0,9,12,000000
1595,25102,戎,0,196,434,13,13,0,9,12,000000
1596,25104,成,0,210,420,13,13,0,9,12,000000
1597,25105,我,0,224,406,13,13,0,9,12,000000
1598,25106,戒,0,238,392,13,13,0,9,12,000000
1599,25110,或,0,252,378,13,13,0,9,12,000000
1600,25114,戚,0,266,364,13,13,0,9,12,000000
1601,25119,戟,0,280,350,13,13,0,9,12,000000
1602,25126,戦,0,294,336,13,13,0,9,12,000000
1603,25135,戯,0,308,322,13,13,0,9,12,000000
1604,25140,戴,0,322,308,13,13,0,9,12,000000
1605,25144,戸,0,336,294,13,13,0,9,12,000000
1606,25147,戻,0,350,280,13,13,0,9,12,000000
1607,25151,房,0,364,266,13,13,0,9,12,000000
1608,25152,所,0,378,252,13,13,0,9,12,000000
1609,25159,扇,0,392,238,13,13,0,9,12,000000
1610,25161,扉,0,406,224,13,13,0,9,12,000000
1611,25163,手,0,420,210,13,13,0,9,12,000000
1612,25165,才,0,434,196,13,13,0,9,12,000000
1613,25171,打,0,448,182,13,13,0,9,12,000000
1614,25173,払,0,462,168,13,13,0,9,12,000000
1615,25176,托,0,476,154,13,13,0,9,12,000000
1616,25198,扮,0,490,140,13,13,0,9,12,000000
1617,25201,扱,0,504,126,13,13,0,9,12,000000
1618,25206,扶,0,518,112,13,13,0,9,12,000000
1619,25209,批,0,532,98,13,13,0,9,12,000000
1620,25215,承,0,546,84,13,13,0,9,12,000000
1621,25216,技,0,560,70,13,13,0,9,12,000000
1622,25220,抄,0,575,56,13,13,0,9,12,000000
1623,25226,把,0,589,42,13,13,0,9,12,000000
1624,25233,抑,0,603,28,13,13,0,9,12,000000
1625,25237,投,0,617,14,13,13,0,9,12,000000
1626,25239,抗,0,14,617,13,13,0,9,12,000000
1627,25240,折,0,28,603,13,13,0,9,12,000000
1628,25244,抜,0,632,0,13,13,0,9,12,000000
1629,25246,択,0,0,633,13,13,0,9,12,000000
1630,25259,披,0,42,602,13,13,0,9,12,000000
1631,25265,抱,0,56,588,13,13,0,9,12,000000
1632,25269,抵,0,70,574,13,13,0,9,12,000000
1633,25273,抹,0,84,560,13,13,0,9,12,000000
1634,25276,押,0,98,546,13,13,0,9,12,000000
1635,25277,抽,0,112,532,13,13,0,9,12,000000
1636,25285,担,0,126,518,13,13,0,9,12,000000
1637,25293,拍,0,140,504,13,13,0,9,12,000000
1638,25296,拐,0,154,490,13,13,0,9,12,000000
1639,25298,拒,0,168,476,13,13,0,9,12,000000
1640,25299,拓,0,182,462,13,13,0,9,12,000000
1641,25304,拘,0,196,448,13,13,0,9,12,000000
1642,25305,拙,0,210,434,13,13,0,9,12,000000
1643,25307,招,0,224,420,13,13,0,9,12,000000
1644,25309,拝,0,238,406,13,13,0,9,12,000000
1645,25312,拠,0,252,392,13,13,0,9,12,000000
1646,25313,拡,0,266,378,13,13,0,9,12,000000
1647,25324,括,0,280,364,13,13,0,9,12,000000
1648,25325,拭,0,294,350,13,13,0,9,12,000000
1649,25331,拳,0,308,336,13,13,0,9,12,000000
1650,25334,拶,0,322,322,13,13,0,9,12,000000
1651,25335,拷,0,336,308,13,13,0,9,12,000000
1652,25342,拾,0,350,294,13,13,0,9,12,000000
1653,25345,持,0,364,280,13,13,0,9,12,000000
1654,25351,指,0,378,266,13,13,0,9,12,000000
1655,25353,按,0,392,252,13,13,0,9,12,000000
1656,25361,挑,0,406,238,13,13,0,9,12,000000
1657,25369,挙,0,420,224,13,13,0,9,12,000000
1658,25375,挟,0,434,210,13,13,0,9,12,000000
1659,25384,挨,0,448,196,13,13,0,9,12,000000
1660,25387,挫,0,462,182,13,13,0,9,12,000000
1661,25391,振,0,476,168,13,13,0,9,12,000000
1662,25402,挺,0,490,154,13,13,0,9,12,000000
1663,25405,挽,0,504,140,13,13,0,9,12,000000
1664,25407,挿,0,518,126,13,13,0,9,12,000000
1665,25417,捉,0,532,112,13,13,0,9,12,000000
1666,25420,捌,0,546,98,13,13,0,9,12,000000
1667,25429,捕,0,560,84,13,13,0,9,12,000000
1668,25431,捗,0,574,70,13,13,0,9,12,000000
1669,25436,捜,0,589,56,13,13,0,9,12,000000
1670,25447,捧,0,603,42,13,13,0,9,12,000000
1671,25448,捨,0,617,28,13,13,0,9,12,000000
1672,25454,据,0,631,14,13,13,0,9,12,000000
1673,25458,捲,0,14,631,13,13,0,9,12,000000
1674,25463,捷,0,28,617,13,13,0,9,12,000000
1675,25466,捺,0,646,0,13,13,0,9,12,000000
1676,25467,捻,0,0,647,13,13,0,9,12,000000
1677,25475,掃,0,42,616,13,13,0,9,12,000000
1678,25480,授,0,56,602,13,13,0,9,12,000000
1679,25484,掌,0,70,588,13,13,0,9,12,000000
1680,25490,排,0,84,574,13,13,0,9,12,000000
1681,25496,掘,0,98,560,13,13,0,9,12,000000
1682,25499,掛,0,112,546,13,13,0,9,12,000000
1683,25504,掠,0,126,532,13,13,0,9,12,000000
1684,25505,採,0,140,518,13,13,0,9,12,000000
1685,25506,探,0,154,504,13,13,0,9,12,000000
1686,25509,接,0,168,490,13,13,0,9,12,000000
1687,25511,控,0,182,476,13,13,0,9,12,000000
1688,25512,推,0,196,462,13,13,0,9,12,000000
1689,25513,掩,0,210,448,13,13,0,9,12,000000
1690,25514,措,0,224,434,13,13,0,9,12,000000
1691,25516,掬,0,238,420,13,13,0,9,12,000000
1692,25522,掲,0,252,406,13,13,0,9,12,000000
1693,25524,掴,0,266,392,13,13,0,9,12,000000
1694,25531,掻,0,280,378,13,13,0,9,12,000000
1695,25539,揃,0,294,364,13,13,0,9,12,000000
1696,25551,描,0,308,350,13,13,0,9,12,000000
1697,25552,提,0,322,336,13,13,0,9,12,000000
1698,25558,揖,0,336,322,13,13,0,9,12,000000
1699,25562,揚,0,350,308,13,13,0,9,12,000000
1700,25563,換,0,364,294,13,13,0,9,12,000000
1701,25569,握,0,378,280,13,13,0,9,12,000000
1702,25582,揮,0,392,266,13,13,0,9,12,000000
1703,25588,援,0,406,252,13,13,0,9,12,000000
1704,25594,揺,0,420,238,13,13,0,9,12,000000
1705,25613,損,0,434,224,13,13,0,9,12,000000
1706,25644,搬,0,448,210,13,13,0,9,12,000000
1707,25645,搭,0,462,196,13,13,0,9,12,000000
1708,25658,携,0,476,182,13,13,0,9,12,000000
1709,25662,搾,0,490,168,13,13,0,9,12,000000
1710,25666,摂,0,504,154,13,13,0,9,12,000000
1711,25688,摘,0,518,140,13,13,0,9,12,000000
1712,25705,摩,0,532,126,13,13,0,9,12,000000
1713,25720,摸,0,546,112,13,13,0,9,12,000000
1714,25722,摺,0,560,98,13,13,0,9,12,000000
1715,25731,撃,0,574,84,13,13,0,9,12,000000
1716,25746,撒,0,588,70,13,13,0,9,12,000000
1717,25754,撚,0,603,56,13,13,0,9,12,000000
1718,25758,撞,0,617,42,13,13,0,9,12,000000
1719,25764,撤,0,631,28,13,13,0,9,12,000000
1720,25771,撫,0,645,14,13,13,0,9,12,000000
1721,25773,播,0,14,645,13,13,0,9,12,000000
1722,25774,撮,0,28,631,13,13,0,9,12,000000
1723,25776,撰,0,660,0,13,13,0,9,12,000000
1724,25778,撲,0,0,661,13,13,0,9,12,000000
1725,25785,撹,0,42,630,13,13,0,9,12,000000
1726,25793,擁,0,56,616,13,13,0,9,12,000000
1727,25805,操,0,70,602,13,13,0,9,12,000000
1728,25826,擢,0,84,588,13,13,0,9,12,000000
1729,25830,擦,0,98,574,13,13,0,9,12,000000
1730,25836,擬,0,112,560,13,13,0,9,12,000000
1731,25854,擾,0,126,546,13,13,0,9,12,000000
1732,25903,支,0,140,532,13,13,0,9,12,000000
1733,25913,改,0,154,518,13,13,0,9,12,000000
1734,25915,攻,0,168,504,13,13,0,9,12,000000
1735,25918,放,0,182,490,13,13,0,9,12,000000
1736,25919,政,0,196,476,13,13,0,9,12,000000
1737,25925,故,0,210,462,13,13,0,9,12,000000
1738,25935,敏,0,224,448,13,13,0,9,12,000000
1739,25937,救,0,238,434,13,13,0,9,12,000000
1740,25943,敗,0,252,420,13,13,0,9,12,000000
1741,25945,教,0,266,406,13,13,0,9,12,000000
1742,25954,敢,0,280,392,13,13,0,9,12,000000
1743,25955,散,0,294,378,13,13,0,9,12,000000
1744,25958,敦,0,308,364,13,13,0,9,12,000000
1745,25964,敬,0,322,350,13,13,0,9,12,000000
1746,25968,数,0,336,336,13,13,0,9,12,000000
1747,25972,整,0,350,322,13,13,0,9,12,000000
1748,25973,敵,0,364,308,13,13,0,9,12,000000
1749,25975,敷,0,378,294,13,13,0,9,12,000000
1750,25991,文,0,392,280,13,13,0,9,12,000000
1751,25993,斉,0,406,266,13,13,0,9,12,000000
1752,25996,斌,0,420,252,13,13,0,9,12,000000
1753,25998,斎,0,434,238,13,13,0,9,12,000000
1754,26000,斐,0,448,224,13,13,0,9,12,000000
1755,26001,斑,0,462,210,13,13,0,9,12,000000
1756,26007,斗,0,476,196,13,13,0,9,12,000000
1757,26009,料,0,490,182,13,13,0,9,12,000000
1758,26012,斜,0,504,168,13,13,0,9,12,000000
1759,26017,斡,0,518,154,13,13,0,9,12,000000
1760,26020,斤,0,532,140,13,13,0,9,12,000000
1761,26021,斥,0,546,126,13,13,0,9,12,000000
1762,26023,斧,0,560,112,13,13,0,9,12,000000
1763,26028,斬,0,574,98,13,13,0,9,12,000000
1764,26029,断,0,588,84,13,13,0,9,12,000000
1765,26031,斯,0,602,70,13,13,0,9,12,000000
1766,26032,新,0,617,56,13,13,0,9,12,000000
1767,26041,方,0,631,42,13,13,0,9,12,000000
1768,26044,於,0,645,28,13,13,0,9,12,000000
1769,26045,施,0,659,14,13,13,0,9,12,000000
1770,26053,旅,0,14,659,13,13,0,9,12,000000
1771,26059,旋,0,28,645,13,13,0,9,12,000000
1772,26063,族,0,674,0,13,13,0,9,12,000000
1773,26071,旗,0,0,675,13,13,0,9,12,000000
1774,26082,既,0,42,644,13,13,0,9,12,000000
1775,26085,日,0,125,980,11,13,1,9,12,000000
1776,26086,旦,0,56,630,13,13,0,9,12,000000
1777,26087,旧,0,70,616,13,13,0,9,12,000000
1778,26088,旨,0,84,602,13,13,0,9,12,000000
1779,26089,早,0,98,588,13,13,0,9,12,000000
1780,26092,旬,0,112,574,13,13,0,9,12,000000
1781,26093,旭,0,126,560,13,13,0,9,12,000000
1782,26106,旺,0,140,546,13,13,0,9,12,000000
1783,26114,昂,0,154,532,13,13,0,9,12,000000
1784,26118,昆,0,168,518,13,13,0,9,12,000000
1785,26119,昇,0,182,504,13,13,0,9,12,000000
1786,26124,昌,0,644,448,12,13,0,9,12,000000
1787,26126,明,0,196,490,13,13,0,9,12,000000
1788,26127,昏,0,210,476,13,13,0,9,12,000000
1789,26131,易,0,224,462,13,13,0,9,12,000000
1790,26132,昔,0,238,448,13,13,0,9,12,000000
1791,26143,星,0,252,434,13,13,0,9,12,000000
1792,26144,映,0,266,420,13,13,0,9,12,000000
1793,26149,春,0,280,406,13,13,0,9,12,000000
1794,26151,昧,0,294,392,13,13,0,9,12,000000
1795,26152,昨,0,308,378,13,13,0,9,12,000000
1796,26157,昭,0,322,364,13,13,0,9,12,000000
1797,26159,是,0,336,350,13,13,0,9,12,000000
1798,26172,昼,0,350,336,13,13,0,9,12,000000
1799,26178,時,0,364,322,13,13,0,9,12,000000
1800,26179,晃,0,378,308,13,13,0,9,12,000000
1801,26187,晋,0,392,294,13,13,0,9,12,000000
1802,26194,晒,0,406,280,13,13,0,9,12,000000
1803,26214,晦,0,420,266,13,13,0,9,12,000000
1804,26217,晩,0,434,252,13,13,0,9,12,000000
1805,26222,普,0,448,238,13,13,0,9,12,000000
1806,26223,景,0,462,224,13,13,0,9,12,000000
1807,26228,晴,0,476,210,13,13,0,9,12,000000
1808,26230,晶,0,490,196,13,13,0,9,12,000000
1809,26234,智,0,504,182,13,13,0,9,12,000000
1810,26241,暁,0,518,168,13,13,0,9,12,000000
1811,26247,暇,0,532,154,13,13,0,9,12,000000
1812,26257,暑,0,546,140,13,13,0,9,12,000000
1813,26262,暖,0,560,126,13,13,0,9,12,000000
1814,26263,暗,0,574,112,13,13,0,9,12,000000
1815,26274,暢,0,588,98,13,13,0,9,12,000000
1816,26278,暦,0,602,84,13,13,0,9,12,000000
1817,26283,暫,0,616,70,13,13,0,9,12,000000
1818,26286,暮,0,631,56,13,13,0,9,12,000000
1819,26292,暴,0,645,42,13,13,0,9,12,000000
1820,26311,曇,0,659,28,13,13,0,9,12,000000
1821,26329,曙,0,673,14,13,13,0,9,12,000000
1822,26332,曜,0,14,673,13,13,0,9,12,000000
1823,26333,曝,0,28,659,13,13,0,9,12,000000
1824,26354,曲,0,688,0,13,13,0,9,12,000000
1825,26355,曳,0,0,689,13,13,0,9,12,000000
1826,26356,更,0,42,658,13,13,0,9,12,000000
1827,26360,書,0,56,644,13,13,0,9,12,000000
1828,26361,曹,0,70,630,13,13,0,9,12,000000
1829,26365,曽,0,84,616,13,13,0,9,12,000000
1830,26366,曾,0,98,602,13,13,0,9,12,000000
1831,26367,替,0,112,588,13,13,0,9,12,000000
1832,26368,最,0,126,574,13,13,0,9,12,000000
1833,26376,月,0,658,434,12,13,0,9,12,000000
1834,26377,有,0,140,560,13,13,0,9,12,000000
1835,26379,朋,0,154,546,13,13,0,9,12,000000
1836,26381,服,0,168,532,13,13,0,9,12,000000
1837,26388,朔,0,182,518,13,13,0,9,12,000000
1838,26389,朕,0,196,504,13,13,0,9,12,000000
1839,26391,朗,0,210,490,13,13,0,9,12,000000
1840,26395,望,0,224,476,13,13,0,9,12,000000
1841,26397,朝,0,238,462,13,13,0,9,12,000000
1842,26399,期,0,252,448,13,13,0,9,12,000000
1843,26408,木,0,266,434,13,13,0,9,12,000000
1844,26410,未,0,280,420,13,13,0,9,12,000000
1845,26411,末,0,294,406,13,13,0,9,12,000000
1846,26412,本,0,308,392,13,13,0,9,12,000000
1847,26413,札,0,322,378,13,13,0,9,12,000000
1848,26417,朱,0,336,364,13,13,0,9,12,000000
1849,26420,朴,0,350,350,13,13,0,9,12,000000
1850,26426,机,0,364,336,13,13,0,9,12,000000
1851,26429,朽,0,378,322,13,13,0,9,12,000000
1852,26441,杉,0,392,308,13,13,0,9,12,000000
1853,26446,李,0,406,294,13,13,0,9,12,000000
1854,26447,杏,0,420,280,13,13,0,9,12,000000
1855,26448,材,0,434,266,13,13,0,9,12,000000
1856,26449,村,0,448,252,13,13,0,9,12,000000
1857,26451,杓,0,462,238,13,13,0,9,12,000000
1858,26454,杖,0,476,224,13,13,0,9,12,000000
1859,26460,杜,0,490,210,13,13,0,9,12,000000
1860,26463,束,0,504,196,13,13,0,9,12,000000
1861,26465,条,0,518,182,13,13,0,9,12,000000
1862,26466,杢,0,532,168,13,13,0,9,12,000000
1863,26469,来,0,546,154,13,13,0,9,12,000000
1864,26477,杭,0,560,140,13,13,0,9,12,000000
1865,26479,杯,0,574,126,13,13,0,9,12,000000
1866,26481,東,0,588,112,13,13,0,9,12,000000
1867,26485,杵,0,602,98,13,13,0,9,12,000000
1868,26487,杷,0,616,84,13,13,0,9,12,000000
1869,26494,松,0,630,70,13,13,0,9,12,000000
1870,26495,板,0,645,56,13,13,0,9,12,000000
1871,26503,枇,0,659,42,13,13,0,9,12,000000
1872,26512,析,0,673,28,13,13,0,9,12,000000
1873,26517,枕,0,687,14,13,13,0,9,12,000000
1874,26519,林,0,14,687,13,13,0,9,12,000000
1875,26522,枚,0,28,673,13,13,0,9,12,000000
1876,26524,果,0,702,0,13,13,0,9,12,000000
1877,26525,枝,0,0,703,13,13,0,9,12,000000
1878,26528,枠,0,42,672,13,13,0,9,12,000000
1879,26530,枢,0,56,658,13,13,0,9,12,000000
1880,26543,枯,0,70,644,13,13,0,9,12,000000
1881,26550,架,0,84,630,13,13,0,9,12,000000
1882,26561,柁,0,98,616,13,13,0,9,12,000000
1883,26564,柄,0,112,602,13,13,0,9,12,000000
1884,26570,柊,0,126,588,13,13,0,9,12,000000
1885,26575,柏,0,140,574,13,13,0,9,12,000000
1886,26576,某,0,154,560,13,13,0,9,12,000000
1887,26577,柑,0,168,546,13,13,0,9,12,000000
1888,26579,染,0,182,532,13,13,0,9,12,000000
1889,26580,柔,0,196,518,13,13,0,9,12,000000
1890,26584,柘,0,210,504,13,13,0,9,12,000000
1891,26586,柚,0,224,490,13,13,0,9,12,000000
1892,26609,柱,0,238,476,13,13,0,9,12,000000
1893,26611,柳,0,252,462,13,13,0,9,12,000000
1894,26612,柴,0,266,448,13,13,0,9,12,000000
1895,26613,柵,0,280,434,13,13,0,9,12,000000
1896,26619,査,0,294,420,13,13,0,9,12,000000
1897,26622,柾,0,308,406,13,13,0,9,12,000000
1898,26623,柿,0,322,392,13,13,0,9,12,000000
1899,26626,栂,0,336,378,13,13,0,9,12,000000
1900,26627,栃,0,350,364,13,13,0,9,12,000000
1901,26628,栄,0,364,350,13,13,0,9,12,000000
1902,26643,栓,0,378,336,13,13,0,9,12,000000
1903,26646,栖,0,392,322,13,13,0,9,12,000000
1904,26647,栗,0,406,308,13,13,0,9,12,000000
1905,26657,校,0,420,294,13,13,0,9,12,000000
1906,26658,栢,0,434,280,13,13,0,9,12,000000
1907,26666,株,0,448,266,13,13,0,9,12,000000
1908,26676,栴,0,462,252,13,13,0,9,12,000000
1909,26680,核,0,476,238,13,13,0,9,12,000000
1910,26681,根,0,490,224,13,13,0,9,12,000000
1911,26684,格,0,504,210,13,13,0,9,12,000000
1912,26685,栽,0,518,196,13,13,0,9,12,000000
1913,26689,桁,0,532,182,13,13,0,9,12,000000
1914,26690,桂,0,546,168,13,13,0,9,12,000000
1915,26691,桃,0,560,154,13,13,0,9,12,000000
1916,26696,案,0,574,140,13,13,0,9,12,000000
1917,26704,桐,0,588,126,13,13,0,9,12,000000
1918,26705,桑,0,602,112,13,13,0,9,12,000000
1919,26707,桓,0,616,98,13,13,0,9,12,000000
1920,26708,桔,0,630,84,13,13,0,9,12,000000
1921,26716,桜,0,644,70,13,13,0,9,12,000000
1922,26717,桝,0,659,56,13,13,0,9,12,000000
1923,26719,桟,0,673,42,13,13,0,9,12,000000
1924,26727,桧,0,687,28,13,13,0,9,12,000000
1925,26742,桶,0,701,14,13,13,0,9,12,000000
1926,26753,梁,0,14,701,13,13,0,9,12,000000
1927,26757,梅,0,28,687,13,13,0,9,12,000000
1928,26771,梓,0,716,0,13,13,0,9,12,000000
1929,26775,梗,0,0,717,13,13,0,9,12,000000
1930,26786,梢,0,42,686,13,13,0,9,12,000000
1931,26791,梧,0,56,672,13,13,0,9,12,000000
1932,26792,梨,0,70,658,13,13,0,9,12,000000
1933,26799,梯,0,84,644,13,13,0,9,12,000000
1934,26800,械,0,98,630,13,13,0,9,12,000000
1935,26801,梱,0,112,616,13,13,0,9,12,000000
1936,26806,梶,0,126,602,13,13,0,9,12,000000
1937,26812,梼,0,140,588,13,13,0,9,12,000000
1938,26820,棄,0,154,574,13,13,0,9,12,000000
1939,26825,棉,0,168,560,13,13,0,9,12,000000
1940,26827,棋,0,182,546,13,13,0,9,12,000000
1941,26834,棒,0,196,532,13,13,0,9,12,000000
1942,26842,棚,0,210,518,13,13,0,9,12,000000
1943,26847,棟,0,224,504,13,13,0,9,12,000000
1944,26862,森,0,238,490,13,13,0,9,12,000000
1945,26866,棲,0,252,476,13,13,0,9,12,000000
1946,26874,棺,0,266,462,13,13,0,9,12,000000
1947,26880,椀,0,280,448,13,13,0,9,12,000000
1948,26885,椅,0,294,434,13,13,0,9,12,000000
1949,26891,椋,0,308,420,13,13,0,9,12,000000
1950,26893,植,0,322,406,13,13,0,9,12,000000
1951,26894,椎,0,336,392,13,13,0,9,12,000000
1952,26905,椙,0,350,378,13,13,0,9,12,000000
1953,26907,椛,0,364,364,13,13,0,9,12,000000
1954,26908,検,0,378,350,13,13,0,9,12,000000
1955,26932,椴,0,392,336,13,13,0,9,12,000000
1956,26943,椿,0,406,322,13,13,0,9,12,000000
1957,26954,楊,0,420,308,13,13,0,9,12,000000
1958,26963,楓,0,434,294,13,13,0,9,12,000000
1959,26965,楕,0,448,280,13,13,0,9,12,000000
1960,26970,楚,0,462,266,13,13,0,9,12,000000
1961,26976,楠,0,476,252,13,13,0,9,12,000000
1962,26978,楢,0,490,238,13,13,0,9,12,000000
1963,26989,業,0,504,224,13,13,0,9,12,000000
1964,26991,楯,0,518,210,13,13,0,9,12,000000
1965,26995,楳,0,532,196,13,13,0,9,12,000000
1966,26997,極,0,546,182,13,13,0,9,12,000000
1967,27004,楼,0,560,168,13,13,0,9,12,000000
1968,27005,楽,0,574,154,13,13,0,9,12,000000
1969,27010,概,0,588,140,13,13,0,9,12,000000
1970,27018,榊,0,602,126,13,13,0,9,12,000000
1971,27022,榎,0,616,112,13,13,0,9,12,000000
1972,27028,榔,0,630,98,13,13,0,9,12,000000
1973,27035,榛,0,644,84,13,13,0,9,12,000000
1974,27083,構,0,658,70,13,13,0,9,12,000000
1975,27084,槌,0,673,56,13,13,0,9,12,000000
1976,27085,槍,0,687,42,13,13,0,9,12,000000
1977,27096,様,0,701,28,13,13,0,9,12,000000
1978,27097,槙,0,715,14,13,13,0,9,12,000000
1979,27131,槻,0,14,715,13,13,0,9,12,000000
1980,27133,槽,0,28,701,13,13,0,9,12,000000
1981,27147,樋,0,730,0,13,13,0,9,12,000000
1982,27159,樗,0,0,731,13,13,0,9,12,000000
1983,27161,標,0,42,700,13,13,0,9,12,000000
1984,27167,樟,0,56,686,13,13,0,9,12,000000
1985,27169,模,0,70,672,13,13,0,9,12,000000
1986,27177,権,0,84,658,13,13,0,9,12,000000
1987,27178,横,0,98,644,13,13,0,9,12,000000
1988,27179,樫,0,112,630,13,13,0,9,12,000000
1989,27189,樵,0,126,616,13,13,0,9,12,000000
1990,27193,樹,0,140,602,13,13,0,9,12,000000
1991,27194,樺,0,154,588,13,13,0,9,12,000000
1992,27197,樽,0,168,574,13,13,0,9,12,000000
1993,27211,橋,0,182,560,13,13,0,9,12,000000
1994,27224,橘,0,196,546,13,13,0,9,12,000000
1995,27231,機,0,210,532,13,13,0,9,12,000000
1996,27233,橡,0,224,518,13,13,0,9,12,000000
1997,27263,橿,0,238,504,13,13,0,9,12,000000
1998,27264,檀,0,252,490,13,13,0,9,12,000000
1999,27278,檎,0,266,476,13,13,0,9,12,000000
2000,27347,櫓,0,280,462,13,13,0,9,12,000000
2001,27355,櫛,0,294,448,13,13,0,9,12,000000
2002,27368,櫨,0,308,434,13,13,0,9,12,000000
2003,27396,欄,0,322,420,13,13,0,9,12,000000
2004,27421,欝,0,336,406,13,13,0,9,12,000000
2005,27424,欠,0,350,392,13,13,0,9,12,000000
2006,27425,次,0,364,378,13,13,0,9,12,000000
2007,27427,欣,0,378,364,13,13,0,9,12,000000
2008,27431,欧,0,392,350,13,13,0,9,12,000000
2009,27442,欲,0,406,336,13,13,0,9,12,000000
2010,27450,欺,0,420,322,13,13,0,9,12,000000
2011,27453,欽,0,434,308,13,13,0,9,12,000000
2012,27454,款,0,448,294,13,13,0,9,12,000000
2013,27468,歌,0,462,280,13,13,0,9,12,000000
2014,27470,歎,0,476,266,13,13,0,9,12,000000
2015,27475,歓,0,490,252,13,13,0,9,12,000000
2016,27490,止,0,504,238,13,13,0,9,12,000000
2017,27491,正,0,518,224,13,13,0,9,12,000000
2018,27492,此,0,532,210,13,13,0,9,12,000000
2019,27494,武,0,546,196,13,13,0,9,12,000000
2020,27497,歩,0,560,182,13,13,0,9,12,000000
2021,27498,歪,0,574,168,13,13,0,9,12,000000
2022,27503,歯,0,588,154,13,13,0,9,12,000000
2023,27507,歳,0,602,140,13,13,0,9,12,000000
2024,27508,歴,0,616,126,13,13,0,9,12,000000
2025,27515,死,0,630,112,13,13,0,9,12,000000
2026,27526,殆,0,644,98,13,13,0,9,12,000000
2027,27529,殉,0,658,84,13,13,0,9,12,000000
2028,27530,殊,0,672,70,13,13,0,9,12,000000
2029,27531,残,0,687,56,13,13,0,9,12,000000
2030,27542,殖,0,701,42,13,13,0,9,12,000000
2031,27572,殴,0,715,28,13,13,0,9,12,000000
2032,27573,段,0,729,14,13,13,0,9,12,000000
2033,27578,殺,0,14,729,13,13,0,9,12,000000
2034,27579,殻,0,28,715,13,13,0,9,12,000000
2035,27583,殿,0,744,0,13,13,0,9,12,000000
2036,27589,毅,0,0,745,13,13,0,9,12,000000
2037,27597,母,0,42,714,13,13,0,9,12,000000
2038,27598,毎,0,56,700,13,13,0,9,12,000000
2039,27602,毒,0,70,686,13,13,0,9,12,000000
2040,27604,比,0,84,672,13,13,0,9,12,000000
2041,27608,毘,0,98,658,13,13,0,9,12,000000
2042,27611,毛,0,112,644,13,13,0,9,12,000000
2043,27663,氏,0,126,630,13,13,0,9,12,000000
2044,27665,民,0,140,616,13,13,0,9,12,000000
2045,27671,気,0,154,602,13,13,0,9,12,000000
2046,27700,水,0,168,588,13,13,0,9,12,000000
2047,27703,氷,0,182,574,13,13,0,9,12,000000
2048,27704,永,0,196,560,13,13,0,9,12,000000
2049,27710,氾,0,210,546,13,13,0,9,12,000000
2050,27712,汀,0,224,532,13,13,0,9,12,000000
2051,27713,汁,0,238,518,13,13,0,9,12,000000
2052,27714,求,0,252,504,13,13,0,9,12,000000
2053,27726,汎,0,266,490,13,13,0,9,12,000000
2054,27728,汐,0,280,476,13,13,0,9,12,000000
