index,id,en,fr,de,it,es,tr
553,0xC21EBC89,#0xCDC673FF#Tyr Rexaur slain!#PREVIOUS#,#0xCDC673FF#Rexaure de Tyr éliminé !#PREVIOUS#,#0xCDC673FF#Tyr Rexaur besiegt!#PREVIOUS#,#0xCDC673FF#Rexauro sconfitto!#PREVIOUS#,#0xCDC673FF#¡Tir rexaurio derrotado!#PREVIOUS#,#0xCDC673FF#Tyr Rexaur öldürüldü!#PREVIOUS#
554,0xC2608EA2,Unlock Eckhardt's lab in the Spawning Pools.,Déverrouillez le laboratoire d'Eckhardt dans les Frayères.,Öffne Eckhardts Labor in den Brutbecken.,"Apri il laboratorio di Eckhardt, nelle Pozze della procreazione.",Abre el laboratorio de Eckhardt en los Estanques de Reproducción.,Üreme Havuzları'ndaki Eckhardt'ın laboratuvarının kilidini aç.
555,0xC2E3FCB0,Recover stolen objects from the Marauders' Hideway and return them to Taskmaster Rowe in Nexus.,"Retrouvez dans le Repaire du maraudeur les marchandises dérobées et rapportez-les à Rowe, le maître des quêtes, à Nexus.",Hole die gestohlenen Gegenstände aus dem Versteck der Marodeure und bring sie zu Aufgabenmeister Rowe nach Nexus.,Recupera gli oggetti rubati nel Nascondiglio dei predoni e riportali al sovrintendente Rowe di Nexus.,Recupera los objetos robados del Escondite de los merodeadores y llévaselos al capataz Rowe en Nexus.,Yağmacıların Sığınağı'ndan çalınan eşyaları geri al ve Nexus'taki Görev Ustası Rowe'a götür.
556,0xC308055B,Cocoon,Cocons,Kokon,Bozzolo,Capullo,Koza
557,0xC3A96A22,Evidence of Betrayal,Trahison,Beweis des Verrats,Prove del tradimento,Prueba de traición,İhanetin Kanıtı
558,0xC3CF55F5,#0xCDC673FF#Katrina saved!#PREVIOUS#,#0xCDC673FF#Katrina sauvée !#PREVIOUS#,#0xCDC673FF#Katrina gerettet!#PREVIOUS#,#0xCDC673FF#Katrina salvata!#PREVIOUS#,#0xCDC673FF#¡Katrina salvada!#PREVIOUS#,#0xCDC673FF#Katrina kurtarıldı!#PREVIOUS#
559,0xC3F2A3E3,Rescue Katrina from the Bandit King in Marauders' Hideaway!,Sauvez Katrina du Roi brigand dans le Repaire du maraudeur !,Befreie Katrina aus der Gewalt des Banditenkönigs im Versteck der Marodeure!,"Salva Katrina dal Re dei banditi, nel Nascondiglio dei predoni!",¡Rescata a Katrina del Rey Bandido en el Escondite de los merodeadores!,Yağmacıların Sığınağı'nda Katrina'yı Haydut Kralın elinden kurtar!
560,0xC3F7DF3B,Find and destroy the four living weapons created by Eckhardt in The Deep.,Retrouvez et détruisez les quatre armes vivantes créées par Eckhardt dans les Bas-fonds.,"Finde und zerstöre die vier, von Eckhardt in der Tiefe erschaffenen, lebenden Waffen.",Trova e distruggi le quattro armi viventi create da Eckhardt nell'Abisso.,Busca y destruye las cuatro armas vivientes creadas por Eckhardt en las Profundidades.,Derinlik'te Eckhardt'ın yarattığı dört canlı silahı bul ve yok et.
561,0xC563CD45,Water from an Imp.,Eau d'un Diablotin,Wasser eines Kobolds,Acqua da un folletto,Agua de un diablillo,Şeytancıktan Su
562,0xC5943897,Unlock the door,Déverrouiller la porte,Tor öffnen,Apri la porta,Abre la puerta,Kapının kilidini aç
563,0xC633EAA5,Find the Chieftain,Retrouver le Chef gobelin,Häuptling finden,Trova il capotribù,Encuentra al jefe,Reisi bul
564,0xC69DD11D,Defeat Rigel,Vaincre Rigel,Rigel besiegen,Sconfiggi Rigel,Derrota a Rigel,Rigel'i yen
565,0xC6BF8325,#0xCDC673FF#$VALUE of $COMPLETEDVALUE Clues Found#PREVIOUS#,#0xCDC673FF#Indices trouvés : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Spuren gefunden#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE indizi trovati#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE pistas encontradas#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE ipucu bulundu#PREVIOUS#
566,0xC732C3B0,Unlock the ancient chamber,Déverrouiller l'ancienne chambre,Alte Kammer öffnen,Apri l'antica camera,Abre la cámara antigua,Kadim odanın kilidini aç
567,0xC7B02F2E,The Key to Freedom,La Clef de la liberté,Der Schlüssel zur Freiheit,La chiave della libertà,La llave a la libertad,Özgürlüğün Anahtarı
568,0xC8474257,#0xCDC673FF#Keltas met!#PREVIOUS#,#0xCDC673FF#Keltas rencontré !#PREVIOUS#,#0xCDC673FF#Keltas getroffen!#PREVIOUS#,#0xCDC673FF#Hai incontrato Keltas!#PREVIOUS#,#0xCDC673FF#¡Keltas encontrado!#PREVIOUS#,#0xCDC673FF#Keltas ile buluşuldu!#PREVIOUS#
569,0xC8919BB4,#0xCDC673FF#Bloodoak slain!#PREVIOUS#,#0xCDC673FF#Chêne-de-sang détruit !#PREVIOUS#,#0xCDC673FF#Bluteiche zerstört!#PREVIOUS#,#0xCDC673FF#Quercia distrutta!#PREVIOUS#,#0xCDC673FF#¡Roble sangriento caído!#PREVIOUS#,#0xCDC673FF#Kan Meşesi yok edildi!#PREVIOUS#
570,0xC9138CF3,Summon and slay the undead giant Ironfist at the temple in Frosthome.,"Retrouvez et éliminez Féros, le géant mort-vivant, au temple de l'Arcticamp.",Rufe und töte im Tempel in Frostheim den untoten Riesen Eisenfaust.,Richiama e sconfiggi il gigante non morto Pugno di ferro nel tempio di Gelanda.,Invoca y mata al gigante no muerto Puño de Hierro en el templo de Casafría.,Ayazyurt'taki tapınakta hortlak devi Demiryumruk'u çağır ve öldür.
571,0xC92200EE,Talk to Katrina.,Parler à Katrina,Mit Katrina reden,Parla con Katrina,Habla con Katrina,Katrina ile konuş.
572,0xC968E88C,Infuse the crystal with the Ruinscar's power at the Frost Reaches.,Utilisez le pouvoir de la Faille de Ruin pour charger le cristal dans les Domaines de glace.,Lade den Kristall in den Frostweiten mit der Macht der Ruinennarbe auf.,Infondi il potere della Cicatrice della rovina nel cristallo sulle Vette gelide.,Imbuye el cristal con el poder de la ruinabrecha en la Extensión Helada.,Ayaz Diyarları'ndaki Yıkım Yarası'nın gücünü kristale aktar.
573,0xC9EB7104,#0xCDC673FF#$VALUE Tech found#PREVIOUS#,#0xCDC673FF#Équipements : $VALUE#PREVIOUS#,#0xCDC673FF#$VALUE Technologien gefunden#PREVIOUS#,#0xCDC673FF#Tecnologia x $VALUE#PREVIOUS#,#0xCDC673FF#$VALUE tecnologías encontradas#PREVIOUS#,#0xCDC673FF#$VALUE teknoloji bulundu#PREVIOUS#
574,0xCB4AAA8E,#0xCDC673FF#Barrier disabled!#PREVIOUS#,#0xCDC673FF#Champ de force désactivé !#PREVIOUS#,#0xCDC673FF#Barriere deaktiviert!#PREVIOUS#,#0xCDC673FF#Barriera disattivata!#PREVIOUS#,#0xCDC673FF#¡Barrera desactivada!#PREVIOUS#,#0xCDC673FF#Bariyer devre dışı bırakıldı!#PREVIOUS#
575,0xCCDA3729,Travel to the Beastlands,Se rendre jusqu'aux Terres sauvages,In die Bestienlande reisen,Raggiungi le Terre bestiali,Viaja a Bestialandia,Canavar Diyarı'na git
576,0xCE76BE36,Might Makes Right,La loi du plus fort,Macht geht vor Recht,La legge del più forte,La ley del más fuerte,Güçlü Olan Haklıdır
577,0xCEC588D9,#0xCDC673FF#Red crystal found!#PREVIOUS#,#0xCDC673FF#Cristal rouge trouvé !#PREVIOUS#,#0xCDC673FF#Roten Kristall gefunden!#PREVIOUS#,#0xCDC673FF#Cristallo rosso trovato!#PREVIOUS#,#0xCDC673FF#¡Cristal rojo hallado!#PREVIOUS#,#0xCDC673FF#Kırmızı kristal bulundu!#PREVIOUS#
578,0xCEFF054F,#0xCDC673FF#Door unlocked!#PREVIOUS#,#0xCDC673FF#Porte ouverte !#PREVIOUS#,#0xCDC673FF#Tor geöffnet!#PREVIOUS#,#0xCDC673FF#Porta aperta!#PREVIOUS#,#0xCDC673FF#¡Puerta abierta!#PREVIOUS#,#0xCDC673FF#Kapının kilidi açıldı!#PREVIOUS#
579,0xCF6C7ABD,Rescue Katrina.,Secourir Katrina,Katrina retten,Salva Katrina,Rescata a Katrina,Katrina'yı kurtar.
580,0xCF94AC03,$VALUE of $COMPLETEDVALUE Wood Found,Morceaux de bois vif : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Holz gefunden,$VALUE di $COMPLETEDVALUE pezzi di legno trovati,$VALUE de $COMPLETEDVALUE maderas obtenidas,$VALUE/$COMPLETEDVALUE odun bulundu
581,0xD049BDC0,#0xCDC673FF#Cage unlocked!#PREVIOUS#,#0xCDC673FF#Cage ouverte !#PREVIOUS#,#0xCDC673FF#Käfig geöffnet!#PREVIOUS#,#0xCDC673FF#Cella aperta!#PREVIOUS#,#0xCDC673FF#¡Jaula abierta!#PREVIOUS#,#0xCDC673FF#Kafesin kilidi açıldı!#PREVIOUS#
582,0xD0641C33,Bring news to Eckhardt,Faire un rapport à Eckhardt,Eckhardt die Neuigkeiten überbringen,Porta le notizie a Eckhardt,Llévale las noticias a Eckhardt,Haberi Eckhardt'a götür
583,0xD162B2EF,Defeat the treant,Éliminer le Tréant,Treant besiegen,Sconfiggi il Treant,Derrota al trent,Treant'ı yen
584,0xD19B1DC6,Defeat the prototype Tibur,Éliminer le prototype tiburien,Tibur-Prototypen besiegen,Sconfiggi il prototipo Tibur,Derrota al tibur prototipo,Tibur prototipini yen
585,0xD1DED331,Fight your way through the Reef of Ruin to find an escape to Nexus!,Frayez-vous un chemin dans le Récif de Ruin et trouvez un moyen de rejoindre Nexus !,"Bahne dir einen Weg durch das Riff des Ruins, um nach Nexus zu fliehen.",Apriti la strada combattendo attraverso la Scogliera della rovina per trovare una via di fuga verso Nexus!,¡Ábrete paso luchando por el Arrecife de Ruina para escapar a Nexus!,Nexus'a kaçış yolu bulmak için Yıkım Resifi'nde savaşarak ilerle!
586,0xD26302F1,$VALUE of $COMPLETEDVALUE runes destroyed,Runes détruites : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Runen zerstört,$VALUE di $COMPLETEDVALUE rune distrutte,$VALUE de $COMPLETEDVALUE runas destruidas,$VALUE/$COMPLETEDVALUE rün yok edildi
587,0xD27ABC9D,Defeat the Gate Keeper,Éliminer le Gardien de la porte,Torhüter besiegen,Sconfiggi il custode,Derrota al guardián de la puerta,Kapı Bekçisini yen
588,0xD33D5369,#0xCDC673FF#$VALUE of $COMPLETEDVALUE Ickthid eyes#PREVIOUS#,#0xCDC673FF#Yeux : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Augen besorgt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE occhi di Ickthide#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE ojos#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE Ickthid gözü#PREVIOUS#
589,0xD34F451B,Test the incantation,Essayer l'incantation,Zauberformel testen,Prova l'incantesimo,Prueba el hechizo,Büyü sözünü dene
590,0xD36217CB,#0xCDC673FF#Returned amber cores!#PREVIOUS#,#0xCDC673FF#Cœurs donnés !#PREVIOUS#,#0xCDC673FF#Kerne übergeben!#PREVIOUS#,#0xCDC673FF#Nuclei d'ambra consegnati!#PREVIOUS#,#0xCDC673FF#¡Núcleos entregados!#PREVIOUS#,#0xCDC673FF#Kehribar çekirdekleri verildi!#PREVIOUS#
591,0xD3717CDD,Slay gargoyles in the Permafrost for Old Man Miller.,Éliminez des Gargouilles dans le Permafrost pour le vieux meunier.,Töte im Permafrost für den Alten Müller Gargylen.,Uccidi i gargoyle del Permagelo per conto del vecchio Miller.,Mata a las gárgolas en la Tundra para el anciano Miller.,Yaşlı Miller için Kalıcı Don'daki gargoyleleri öldür.
592,0xD3B03BA4,#0xCDC673FF#$VALUE of $COMPLETEDVALUE skulls smashed#PREVIOUS#,#0xCDC673FF#Crânes brisés : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE zerschmettert#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE teschi distrutti#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE calaveras rotas#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE kafatası kırıldı#PREVIOUS#
593,0xD3F88FF7,Raging Spirit,Esprit rageur,Wütender Geist,Spirito indomito,Espíritu furioso,Öfkeli Ruh
594,0xD4140022,Find Renald the Bandit,Retrouver Rénald le brigand,"Renald, den Banditen finden",Trova Renald il bandito,Busca al bandido Renald,Haydut Renald'ı bul
595,0xD41A132B,"In Frosthome, help the Goblin Chieftain and his scientists complete their latest experiment.",Aidez le Chef gobelin et ses scientifiques à mener à bien leur dernière expérience à l'Arcticamp.,Hilf in Frostheim dem Goblin-Häuptling und seinen Wissenschaftlern bei ihrem neuesten Experiment.,Aiuta il capotribù dei Goblin e i suoi scienziati a completare il loro ultimo esperimento a Gelanda.,"En Casafría, ayuda al jefe goblin y a sus científicos a completar su último experimento.",Ayazyurt'ta Goblin Reisi ve bilim insanlarına son deneylerini tamamlamalarında yardım et.
596,0xD44FDA6E,#0xCDC673FF#$VALUE of $COMPLETEDVALUE Essence Gathered#PREVIOUS#,#0xCDC673FF#Essences : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Essenz gesammelt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE essenze raccolte#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE esencias obtenidas#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE öz toplandı#PREVIOUS#
597,0xD4BC1167,Search Rigel's lab in the Sorcerers' Vault for evidence of his treachery.,Fouillez le laboratoire de Rigel dans l'Arche des sorciers pour trouver des preuves de sa traîtrise.,Suche in Rigels Labor im Magiergewölbe nach Beweisen für seinen Verrat.,"Esplora il laboratorio di Rigel, nella Cripta del mago, per trovare le prove del suo tradimento.",Registra el laboratorio de Rigel en la Cámara de los hechiceros para buscar pruebas de su traición.,Rigel'in ihanetine dair kanıt bulmak için Büyücülerin Kasası'ndaki laboratuvarını ara.
598,0xD5322578,Go to the Heart of the Void,Se rendre dans l'Œil du Néant,Zum Herz des Nichts reisen,Raggiungi il Cuore del Vuoto,Ve al Corazón del Vacío,Boşluğun Kalbi'ne git
599,0xD54A098B,#0xCDC673FF#Crystal found!#PREVIOUS#,#0xCDC673FF#Cristal trouvé !#PREVIOUS#,#0xCDC673FF#Kristall gefunden!#PREVIOUS#,#0xCDC673FF#Cristallo trovato!#PREVIOUS#,#0xCDC673FF#¡Cristal encontrado!#PREVIOUS#,#0xCDC673FF#Kristal bulundu!#PREVIOUS#
600,0xD5A1CB21,Enter %Name_VD01% within the Soul Void.,Pénétrez dans les Laboratoires dévastés au cœur du Néant des âmes.,Betritt die zerschmetterten Labore im Nichts.,Entra nei Laboratori devastati nel Vuoto dell'anima.,Entra en %Name_VD01% en Vacío de las Almas.,Ruh Boşluğu'ndaki %Name_VD01% alanına gir.
601,0xD5EE2261,Find a way to open the cavern at the Crystal Path.,Trouvez un moyen d'accéder à la grotte de la Voie cristalline.,"Finde einen Weg, um die Kaverne am Kristallpfad zu öffnen.",Trova un modo per aprire la caverna lungo il Sentiero di cristallo.,Encuentra un modo de abrir la caverna en el Camino de Cristal.,Kristal Yolu'ndaki mağarayı açmanın bir yolunu bul.
602,0xD6837083,Fight off the Goblin Chieftain's ambush in the Rimefell cavern!,Résistez à l'embuscade du Chef gobelin dans la grotte du Givremont !,Wehre den Hinterhalt des Goblin-Häuptlings in der Reifpassage-Höhle ab!,Respingi l'imboscata del capotribù dei Goblin nella caverna di Vilbrina!,¡Supera la emboscada del jefe goblin en la caverna de Rimefell!,Kırağı Tepesi mağarasında Goblin Reisinin pususunu püskürt!
603,0xD6E0CFCF,#0xCDC673FF#Evidence found!#PREVIOUS#,#0xCDC673FF#Preuves trouvées !#PREVIOUS#,#0xCDC673FF#Beweis gefunden!#PREVIOUS#,#0xCDC673FF#Prova trovata!#PREVIOUS#,#0xCDC673FF#¡Prueba encontrada!#PREVIOUS#,#0xCDC673FF#Kanıt bulundu!#PREVIOUS#
604,0xD6F1EAF6,Ransom Rescue,La rançon,Lösegeldforderung,Salvare gli ostaggi,El rescate,Fidye Kurtarması
605,0xD75E0558,Enter the labs,Pénétrer dans les laboratoires,Laboratorien betreten,Entra nei laboratori,Entra en los laboratorios,Laboratuvarlara gir
606,0xD7FE3471,#0xCDC673FF#Ruinscar stormed!#PREVIOUS#,#0xCDC673FF#Faille de Ruin atteinte !#PREVIOUS#,#0xCDC673FF#Ruinennarbe erstürmt!#PREVIOUS#,#0xCDC673FF#Cicatrice della rovina raggiunta!#PREVIOUS#,#0xCDC673FF#¡Ruinabrecha asaltada!#PREVIOUS#,#0xCDC673FF#Yıkım Yarası ele geçirildi!#PREVIOUS#
607,0xD842AFF4,Collect imp ears for Mia Moursey to use as part of her magic spell.,Récupérez des oreilles de Diablotins pour que Mia Moursey puisse préparer son sort.,Besorge Mia Moursey Koboldohren für ihren Zauber.,Raccogli orecchie di folletto per aiutare Mia Moursey a compiere un incantesimo.,Obtén orejas de diablillo para que Mia Moursey las use en su conjuro.,Mia Moursey'nin büyüsünde kullanması için şeytancık kulakları topla.
608,0xD864E92A,Journey to the Beastlands and track down the fugitive Renald.,"Rendez-vous jusqu'aux Terres sauvages et retrouvez le fugitif, Rénald.","Reise in die Bestienlande und finde Renald, den Banditen.",Raggiungi le Terre bestiali e rintraccia il fuggitivo Renald.,Viaja a Bestialandia y persigue al fugitivo Renald.,Canavar Diyarı'na git ve kaçak Renald'ın izini sür.
609,0xD8696524,What Remains,Ce qui reste,Was bleibt,Ciò che rimane,Lo que queda,Geriye Kalan
610,0xD8A5A292,Find a way to defeat an invincible knight within Nature's Pulse.,Trouvez un moyen d'éliminer un chevalier invincible dans le Berceau des âges.,"Finde einen Weg, einen unbesiegbaren Ritter in Naturs Puls zu bezwingen.",Trova un modo per sconfiggere un cavaliere invincibile a Impulso della natura.,Encuentra un modo de derrotar al caballero invencible en Pulso de la Naturaleza.,Doğanın Nabzı'ndaki yenilmez şövalyeyi alt etmenin bir yolunu bul.
611,0xD965A15D,Final Synthesis,Synthèse finale,Letzte Synthese,Sintesi finale,Síntesis final,Son Sentez
612,0xD969A5FA,Scatter Mia's ashes into the Well of Souls found in the Sorcerers' Vault.,Versez les cendres de Mia dans le Puits aux esprits situé dans l'Arche des sorciers.,Streue Mias Asche in den Seelenquell des Magiergewölbes.,Disperdi le ceneri di Mia nel Pozzo delle anime che si trova nella Cripta del mago.,Dispersa las cenizas de Mia en el Pozo de las Almas que hay en la Cámara de los hechiceros.,Mia'nın küllerini Büyücülerin Kasası'ndaki Ruhlar Kuyusu'na serp.
613,0xDA37BBB7,$VALUE of $COMPLETEDVALUE mystic ice,#0xCDC673FF#Glace mystique : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Eis besorgt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE ghiaccio mistico#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE piezas hielo#PREVIOUS#,$VALUE/$COMPLETEDVALUE mistik buz
614,0xDAEBC9D4,Travel with Celdria to the Kingdom's Grave.,Accompagnez Celdria au Tombeau des rois.,Reise mit Celdria nach Königsgrab.,Viaggia insieme a Celdria fino a Tomba del Reame.,Viaja con Celdria a Tumba del Reino.,Celdria ile Krallık Mezarı'na git.
615,0xDB545BA0,#0xCDC673FF#Chest unlocked!#PREVIOUS#,#0xCDC673FF#Coffre ouvert !#PREVIOUS#,#0xCDC673FF#Truhe geöffnet!#PREVIOUS#,#0xCDC673FF#Scrigno aperto!#PREVIOUS#,#0xCDC673FF#¡Cofre abierto!#PREVIOUS#,#0xCDC673FF#Sandık açıldı!#PREVIOUS#
616,0xDB92D0AA,Choose Alignment,Choix cornélien,Seitenwahl,Schieramenti,Elige alineamiento,Tarafını Seç
617,0xDBE157F1,Put the man out of his misery,Abréger les souffrances de cet homme,Mann von seinem Leid erlösen,Metti fine alle sofferenze dell'uomo,Acaba con el sufrimiento del hombre,Adamın acısına son ver
618,0xDC13334D,Gather the elements,Rassembler les éléments,Elemente besorgen,Raccogli gli elementi,Obtén los elementos,Elementleri topla
619,0xDCF5D55D,Destroy reaper's remains.,Détruire les restes du Faucheur,Überreste des Schnitters zerstören,Distruggi i resti del Mietitore,Destruye los restos del Segador,Gölge Biçici’nin kalıntılarını yok et.
620,0xDD204DB2,Earth from a Mantid.,Terre d'une Mante,Erde eines Mantiden,Terra da una mantide,Tierra de un mántido,Mantid'den Toprak
621,0xDD22A35E,#0xCDC673FF#Crystal infused!#PREVIOUS#,#0xCDC673FF#Cristal chargé !#PREVIOUS#,#0xCDC673FF#Kristall aufgeladen!#PREVIOUS#,#0xCDC673FF#Cristallo infuso!#PREVIOUS#,#0xCDC673FF#¡Cristal imbuido!#PREVIOUS#,#0xCDC673FF#Kristal güçlendirildi!#PREVIOUS#
622,0xDD9206E2,#0xCDC673FF#$VALUE of $COMPLETEDVALUE Golden Dragons#PREVIOUS#,#0xCDC673FF#Dragons d'or : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Blumen besorgt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE fiori di drago#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE flores#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE Altın Ejder çiçeği#PREVIOUS#
623,0xDDB8353D,Find Cask,Retrouver le tonneau,Fass finden,Trova il barilotto,Encuentra el barril,Fıçıyı bul
624,0xDDE0DF63,Speak with Keltas,S'adresser à Keltas,Mit Keltas reden,Parla con Keltas,Habla con Keltas,Keltas ile konuş
625,0xDE3271AA,Aurora Forealis,Lueurs cloacales,Aurora Forealis,Aurora Forealis,Aurora foreal,Aurora Forealis
626,0xDE61373E,#0xCDC673FF#Ironfist slain!#PREVIOUS#,#0xCDC673FF#Féros vaincu !#PREVIOUS#,#0xCDC673FF#Eisenfaust besiegt!#PREVIOUS#,#0xCDC673FF#Pugno di ferro sconfitto!#PREVIOUS#,#0xCDC673FF#¡Puño de Hierro derrotado!#PREVIOUS#,#0xCDC673FF#Demiryumruk öldürüldü!#PREVIOUS#
627,0xDE6A6D54,#0xCDC673FF#Clue found!#PREVIOUS#,#0xCDC673FF#Indice trouvé !#PREVIOUS#,#0xCDC673FF#Spur gefunden!#PREVIOUS#,#0xCDC673FF#Indizio trovato#PREVIOUS#,#0xCDC673FF#¡Pista encontrada!#PREVIOUS#,#0xCDC673FF#İpucu bulundu!#PREVIOUS#
628,0xDF7AE7A8,The Soul Void,Le Néant des âmes,Das Nichts,Il Vuoto dell'anima,Vacío de las Almas,Ruh Boşluğu
629,0xDFF268A3,Rifle Recovery,Fusil de famille,Gewehrsuche,Recupero del fucile,Recuperación de fusil,Tüfeği Geri Alma
630,0xE0C946BB,Defeat the Hellmouth,Éliminer le Dévorace,Höllenmund besiegen,Sconfiggi la bocca infernale,Derrota a la boca infernal,Cehennem Ağzı’nı yen
631,0xE105C976,$VALUE of $COMPLETEDVALUE Essence Gathered,Essences de Feux follets : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Essenz gesammelt,$VALUE di $COMPLETEDVALUE essenze raccolte,$VALUE de $COMPLETEDVALUE esencias obtenidas,$VALUE/$COMPLETEDVALUE öz toplandı
632,0xE10A62C9,#0xCDC673FF#Crystal activated!#PREVIOUS#,#0xCDC673FF#Cristal activé !#PREVIOUS#,#0xCDC673FF#Kristall aktiviert!#PREVIOUS#,#0xCDC673FF#Cristallo attivato!#PREVIOUS#,#0xCDC673FF#¡Cristal activado!#PREVIOUS#,#0xCDC673FF#Kristal etkinleştirildi!#PREVIOUS#
633,0xE12B89D7,Find and capture an Alpha Wolf in the Haunted Woods.,Trouvez et attrapez le chef d'une meute de Loups dans les Bois hantés.,Finde und fange in den verwunschenen Wäldern einen Alphawolf.,Trova e cattura un lupo alfa nei Boschi maledetti.,Busca y captura un lobo alfa en la Floresta Embrujada.,Perili Orman'da bir Alfa Kurt bulup yakala.
634,0xE164C7C2,Pursue Michadele into Nature's Pulse.,Suivez Michadèle dans le Berceau des âges.,Folge Michadele nach Naturs Puls.,Insegui Michadele nell'Impulso della natura.,Persigue a Michadele al Pulso de la Naturaleza.,Michadele'nin peşinden Doğanın Nabzı'na git.
635,0xE1769056,Return to the goblin chief.,Revenir auprès du Chef gobelin,Kehre zum Goblin-Häuptling zurück,Torna dal capotribù dei Goblin,Vuelve con el jefe goblin,Goblin reisine dön.
636,0xE17A4D30,#0xCDC673FF#$VALUE of $COMPLETEDVALUE Crystals Activated#PREVIOUS#,#0xCDC673FF#Cristaux activés : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Kristallen aktiviert#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE cristalli attivati#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE cristales activados#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE kristal etkinleştirildi#PREVIOUS#
637,0xE17F9D65,#0xCDC673FF#Desk examined#PREVIOUS#,#0xCDC673FF#Bureau examiné#PREVIOUS#,#0xCDC673FF#Schreibtisch durchsucht!#PREVIOUS#,#0xCDC673FF#Scrittoio esaminato#PREVIOUS#,#0xCDC673FF#Escritorio examinado#PREVIOUS#,#0xCDC673FF#Masa incelendi#PREVIOUS#
638,0xE24AE4BE,#0xCDC673FF#Path found!#PREVIOUS#,#0xCDC673FF#Chemin trouvé !#PREVIOUS#,#0xCDC673FF#Weg gefunden!#PREVIOUS#,#0xCDC673FF#Via trovata!#PREVIOUS#,#0xCDC673FF#¡Camino encontrado!#PREVIOUS#,#0xCDC673FF#Yol bulundu!#PREVIOUS#
639,0xE3272E28,#0xCDC673FF#Chamber unlocked!#PREVIOUS#,#0xCDC673FF#Chambre ouverte !#PREVIOUS#,#0xCDC673FF#Kammer geöffnet!#PREVIOUS#,#0xCDC673FF#Camera aperta!#PREVIOUS#,#0xCDC673FF#¡Cámara abierta!#PREVIOUS#,#0xCDC673FF#Odanın kilidi açıldı!#PREVIOUS#
640,0xE340BC6F,Find a way to open the fiendish door and activate the Gate Keeper's crystal that lies beyond.,Trouvez un moyen d'ouvrir la porte diabolique et d'activer le cristal du Gardien qu'elle protège.,"Finde einen Weg, um das teuflische Tor zu öffnen und den Kristall des Torhüters dahinter zu aktivieren.",Trova un modo per aprire la porta demoniaca e attiva il cristallo del custode che si trova oltre di essa.,Encuentra el modo de abrir la puerta diabólica y activa el cristal del guardián de la puerta que hay más allá.,Şeytani kapıyı açmanın bir yolunu bul ve ötesindeki Kapı Bekçisi kristalini etkinleştir.
641,0xE344A129,#0xCDC673FF#$VALUE of $COMPLETEDVALUE runes destroyed#PREVIOUS#,#0xCDC673FF#Runes détruites : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Runen zerstört#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE rune distrutte#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE runas destruidas#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE rün yok edildi#PREVIOUS#
