index,id,en,fr,de,it,es,tr
516,0x7EB15CD7,Enslaved Skeleton,Squelette asservi,Versklavtes Skelett,Scheletro in schiavitù,Esqueleto esclavizado,Köleleştirilmiş İskelet
517,0x7FA5249D,Reclusive Rune Master,Maître des runes reclus,Zurückgezogener Runenmeister,Maestro delle rune solitario,Maestro de runas recluido,İnzivaya Çekilmiş Rün Ustası
518,0x7FC33F96,Energetic Urchin,Petit garçon dynamique,Lebhaftes Gassenkind,Monello energico,Chaval energético,Enerjik Sokak Çocuğu
519,0x801C5F6E,Marliel,Marliel,Marliel,Marliel,Marliel,Marliel
520,0x8094CDBC,Scrapper,Bagarreur,Kämpfer,Attaccabrighe,Luchador,Kavgacı
521,0x80EC4ECB,Dismissive Old Man,Vieil homme odieux,Abweisender alter Mann,Vecchio sbrigativo,Anciano displicente,Ters İhtiyar
522,0x81A76392,Krakenspawn Psychofield,Champ psychique krakenard,Krakenbrut-Psychofeld,Campo psichico dei Krakeniani,Psicocampo krakeniano,Krakenli Psişik Alanı
523,0x84AFBE97,"Coldbreaker, Yeti Chief","Brise-glace, le chef yéti","Kältebrecher, Yeti-Häuptling","Coldbreaker, capo Yeti","Rompefrío, yeti caudillo","Soğukkıran, Yeti Reisi"
524,0x84AFBE98,"Snowcrusher, Yeti Chief","Frimassakr, le chef yéti","Schneemalmer, Yeti-Häuptling","Snowcrusher, capo Yeti","Aplastanieve, yeti caudillo","Karkıran, Yeti Reisi"
525,0x84AFBE99,"Icegnasher, Yeti Chief","Grogne-neige, le chef yéti","Eismalmer, Yeti-Häuptling","Icegnasher, capo Yeti","Roehielo, yeti caudillo","Buzkemiren, Yeti Reisi"
526,0x84AFBE9A,"Stonefrost, Yeti Chief","Givre-roc, le chef yéti","Steinfrost, Yeti-Häuptling","Stonefrost, capo Yeti","Piedrafría, yeti caudillo","Taşayaz, Yeti Reisi"
527,0x84AFBE9B,"Cliffwalker, Yeti Chief","As-des-pics, le chef yéti","Klippenschreiter, Yeti-Häuptling","Cliffwalker, capo Yeti","Andarriscos, yeti caudillo","Uçurumgezen, Yeti Reisi"
528,0x84AFBE9C,"Rimehunter, Yeti Chief","Chasseberg, le chef yéti","Reifjäger, Yeti-Häuptling","Rimehunter, capo Yeti","Cazaescarcha, yeti caudillo","Kırağıavcı, Yeti Reisi"
529,0x84AFBE9D,"Frostcutter, Yeti Chief","Givrure, le chef yéti","Frostschneider, Yeti-Häuptling","Frostcutter, capo Yeti","Cortahielo, yeti caudillo","Ayazkesen, Yeti Reisi"
530,0x84AFBE9E,"Tundraquake, Yeti Chief","Toundram, le chef yéti","Tundrabeben, Yeti-Häuptling","Tundraquake, capo Yeti","Tundramoto, yeti caudillo","Tundrasarsan, Yeti Reisi"
531,0x84AFBE9F,"Winterlord, Yeti Chief","Frimaestro, le chef yéti","Winterfürst, Yeti-Häuptling","Winterlord, capo Yeti","Lordinvierno, yeti caudillo","Kış Lordu, Yeti Reisi"
532,0x84AFBEA0,"Mountainfire, Yeti Chief","Montagnarden, le chef yéti","Gebirgsfeuer, Yeti-Häuptling","Mountainfire, capo Yeti","Fuegomontaña, yeti caudillo","Dağateşi, Yeti Reisi"
533,0x84AFBEB6,"Stonebreaker, Yeti Chief","Burinator, le chef yéti","Steinbrecher, Yeti-Häuptling","Stonebreaker, capo Yeti","Rompepiedras, yeti caudillo","Taşkıran, Yeti Reisi"
534,0x84AFBEB7,"Snowmurder, Yeti Chief","Négicid, le chef yéti","Schneemörder, Yeti-Häuptling","Snowmurder, capo Yeti","Asesinanieve, yeti caudillo","Karöldüren, Yeti Reisi"
535,0x84AFBEB8,"Icecrusher, Yeti Chief","Brimas, le chef yéti","Eisbrecher, Yeti-Häuptling","Icecursher, capo Yeti","Cascahielo, yeti caudillo","Buzezici, Yeti Reisi"
536,0x8508C345,Wolf Alpha,Chef de meute,Alphawolf,Lupo alfa,Lobo alfa,Kurt Alfası
537,0x8529B4FB,Hippode,Hippode,Hippode,Ippodonte,Hippode,Hippode
538,0x85946024,Focusing Obelisk,Obélisque de convergence,Bündelungsobelisk,Obelisco della concentrazione,Obelisco de foco,Odak Dikilitaşı
539,0x86B264E2,Strange Rune,Rune étrange,Seltsame Rune,Strana runa,Runa extraña,Garip Rün
540,0x86DA2AD4,Krakenspawn Adept,Adepte krakenard,Krakenbrut-Adept,Krakeniano adepto,Krakeniano adepto,Krakenli Üstat
541,0x86F8A534,Wolf Alpha,Chef de meute,Alphawolf,Lupo alfa,Lobo alfa,Kurt Alfası
542,0x871CEADD,Historian,Historien,Historiker,Storico,Historiador,Tarihçi
543,0x87472A8F,Uncultured Old Man,Vieil homme inculte,Unkultivierter alter Mann,Vecchio poco istruito,Anciano inculto,Cahil İhtiyar
544,0x874F78AC,Furylash Tibur,Tiburien cinglant,Zornpeitschen-Tibur,Tibur furibondo,Tibur azote de furia,Öfkekamçı Tibur
545,0x87541E70,Dire Wolf,Loup sinistre,Düsterwolf,Lupo spaventoso,Lobo terrible,Korkunç Kurt
546,0x87F401EF,Blaze Imp,Diablotin flamboyant,Glutkobold,Folletto di fiamma,Diablillo fogoso,Alev Şeytancığı
547,0x885B9353,Guardian Angel,Ange gardien,Schutzengel,Angelo custode,Ángel guardián,Koruyucu Melek
548,0x891523B4,Fiend,Démon,Unhold,Spirito maligno,Demonio,İblis
549,0x8916DD57,Brutal Yeti,Yéti barbare,Wilder Yeti,Yeti potente,Yeti enorme,Acımasız Yeti
550,0x8947792A,Opinionated Noble Boy,Jeune noble expansif,Selbstherrlicher Adelsjunge,Ragazzo nobile caparbio,Chico noble obstinado,Dikbaşlı Soylu Çocuk
551,0x895A1DBD,Unemployed Drunk,Ivrogne sans emploi,Arbeitsloser Säufer,Ubriaco disoccupato,Borracho sin trabajo,İşsiz Ayyaş
552,0x8999997C,Foulmight Ghoul,Goule immonde,Übelmacht-Ghul,Ghoul della follia potente,Necrófago impío,Kötücül Gulyabani
553,0x89E27E96,"Carrion, Elven Ghoul","Sharogn, la Goule elfique","Aasler, Elfen-Ghul","Carrion, Ghoul elfico","Carroña, necrófago elfo","Carrion, Elf Gulyabani"
554,0x89E27E97,"Scabhide, Elven Ghoul","Eskar, la Goule elfique","Schorfhaut, Elfen-Ghul","Scabhide, Ghoul elfico","Pellejorroncha, necrófago elfo","Scabhide, Elf Gulyabani"
555,0x89E27E98,"Gravehusk, Elven Ghoul","Gravélin, la Goule elfique","Grabspelz, Elfen-Ghul","Gravehusk, Ghoul elfico","Tumbabierta, necrófago elfo","Gravehusk, Elf Gulyabani"
556,0x89E27E99,"Cadaverous, Elven Ghoul","Cadavrik, la Goule elfique","Kadaveros, Elfen-Ghul","Cadaverous, Ghoul elfico","Cadavérico, necrófago elfo","Cadaverous, Elf Gulyabani"
557,0x89E27E9A,"Visceral, Elven Ghoul","Anthraï, la Goule elfique","Gekröser, Elfen-Ghul","Visceral, Ghoul elfico","Visceral, necrófago elfo","Visceral, Elf Gulyabani"
558,0x89E27E9B,"Cairncorpse, Elven Ghoul","Shargné, la Goule elfique","Cairnkadaver, Elfen-Ghul","Cairncorpse, Ghoul elfico","Cuerpotúmulo, necrófago elfo","Cairncorpse, Elf Gulyabani"
559,0x89E27E9C,"Wormfood, Elven Ghoul","Barbak, la Goule elfique","Wurmfuß, Elfen-Ghul","Wormfood, Ghoul elfico","Pastogusano, necrófago elfo","Wormfood, Elf Gulyabani"
560,0x89E27E9D,"Bonegrinder, Elven Ghoul","Ronjos, la Goule elfique","Knochenmahler, Elfen-Ghul","Bonegrinder, Ghoul elfico","Muelehuesos, necrófago elfo","Bonegrinder, Elf Gulyabani"
561,0x89E27E9E,"Frostbones, Elven Ghoul","Givros, la Goule elfique","Frostknochen, Elfen-Ghul","Frostbones, Ghoul elfico","Huesosfríos, necrófago elfo","Frostbones, Elf Gulyabani"
562,0x89E27E9F,"Marrowscorch, Elven Ghoul","Calcimoal, la Goule elfique","Marksenger, Elfen-Ghul","Marrowscorch, Ghoul elfico","Tuétanonegro, necrófago elfo","Marrowscorch, Elf Gulyabani"
563,0x89E27EB5,"Skullgrime, Elven Ghoul","Kraskrann, la Goule elfique","Schädelgrimm, Elfen-Ghul","Skullgrime, Ghoul elfico","Craneosucio, necrófago elfo","Skullgrime, Elf Gulyabani"
564,0x89E27EB6,"Fleshrot, Elven Ghoul","Nécroz, la Goule elfique","Fleischfäule, Elfen-Ghul","Fleshrot, Ghoul elfico","Carnepútrida, necrófago elfo","Fleshrot, Elf Gulyabani"
565,0x89E27EB7,"Sinewscare, Elven Ghoul","Géhennerf, la Goule elfique","Sehnenschreck, Elfen-Ghul","Sinewscare, Ghoul elfico","Espantatendón, necrófago elfo","Sinewscare, Elf Gulyabani"
566,0x8A4CB049,Inert Crystal,Cristal inerte,Inertkristall,Cristallo inerte,Cristal inerte,Hareketsiz Kristal
567,0x8A50A7CE,Biological Test Victim,Victime d'expériences biologiques,Biologisches Testopfer,Cavia test biologico,Víctima de prueba biológica,Biyolojik Denek
568,0x8AA1E08A,Dormant Gargoyle,Gargouille endormie,Schlafender Gargyl,Gargoyle assopito,Gárgola durmiente,Uyuyan Gargoyle
569,0x8BABABCD,Cynical Common Man,Citoyen cynique,Zynischer Mann,Uomo comune cinico,Hombre cínico,Alaycı Halktan Adam
570,0x8C0AF239,Enslaved Wisp,Feu follet asservi,Versklavtes Irrlicht,Fuoco fatuo in schiavitù,Fatuo esclavizado,Köleleştirilmiş Işık Ruhu
571,0x8C0B07DC,Enslaved Wolf,Loup asservi,Versklavter Wolf,Lupo in schiavitù,Lobo esclavizado,Köleleştirilmiş Kurt
572,0x8C24B41F,Hatred Devil,Diable de la haine,Hassteufel,Diavolo dell'odio,Diablo del odio,Nefret İblisi
573,0x8C24B420,Scorn Devil,Diable du mépris,Hohnteufel,Diavolo del disprezzo,Diablo del desdén,Küçümseme İblisi
574,0x8C24B421,Spite Devil,Diable du dédain,Bosheitsteufel,Diavolo della perfidia,Diablo del resentimiento,Kin İblisi
575,0x8C24B422,Rancor Devil,Diable de la rancœur,Grollteufel,Diavolo del rancore,Diablo del rencor,Hınç İblisi
576,0x8C24B423,Ire Devil,Diable de la colère,Zornteufel,Diavolo dell'ira,Diablo de la ira,Gazap İblisi
577,0x8C24B424,Rage Devil,Diable de la rage,Rage-Teufel,Diavolo della collera,Diablo de la cólera,Hiddet İblisi
578,0x8C24B425,Fury Devil,Diable de la fureur,Raserei-Teufel,Diavolo della furia,Diablo de la furia,Öfke İblisi
579,0x8C24B426,Wrath Devil,Diable du courroux,Wutteufel,Diavolo dell'irritazione,Diablo de la rabia,Hışım İblisi
580,0x8C24B427,Anger Devil,Diable de l'aigreur,Ärgerteufel,Diavolo della rabbia,Diablo del furor,Kızgınlık İblisi
581,0x8C24B428,Malice Devil,Diable de la malice,Argteufel,Diavolo della malizia,Diablo de la malicia,Kötülük İblisi
582,0x8C24B43E,Murder Devil,Diable du crime,Mörderteufel,Diavolo dell'assassinio,Diablo del asesinato,Cinayet İblisi
583,0x8C24B43F,Terror Devil,Diable de la terreur,Schreckensteufel,Diavolo del terrore,Diablo del terror,Dehşet İblisi
584,0x8C24B440,Slaughter Devil,Diable du massacre,Schlachtteufel,Diavolo del massacro,Diablo de la matanza,Katliam İblisi
585,0x8C7DC49A,Phantom Druid,Druide fantôme,Phantom-Druide,Druido fantasma,Druida fantasma,Hayalet Druid
586,0x8C835F7E,Tibur Jailor,Geôlier tiburien,Tibur-Kerkermeister,Tibur carceriere,Tibur carcelero,Tibur Gardiyanı
587,0x8D7F6CFF,Jaymes's Savage Surplus,Jaymes - Entrepôt des Sauvages,Jaymes' Waren für Wilde,Bazar del Selvaggio da Jaymes,Equipo para salvaje de Jaymes,Jaymes'in Vahşi Teçhizatı
588,0x8D8A5862,Purifying Angel,Ange purificateur,Reinigender Engel,Angelo purificatore,Ángel purificador,Arındıran Melek
589,0x8DE7DB98,Krakenspawn Treasure Chest,Coffre au trésor krakenard,Krakenbrut-Schatztruhe,Scrigno del tesoro dei Krakeniani,Cofre del tesoro de los krakenianos,Krakenli Hazine Sandığı
590,0x8E13086E,Mantid,Mante,Mantid,Mantide,Mántido,Mantid
591,0x8E870C7B,Chill Wisp,Feu follet de givre,Frost-Irrlicht,Fuoco fatuo del brivido,Fatuo helador,Ayaz Işık Ruhu
592,0x8F5D1892,Eerie Flames,Flammes étranges,Gespenstische Flammen,Fiamme lugubri,Llamas sobrenaturales,Tekinsiz Alevler
593,0x8F7CD47C,Spirit of Telemnar,Esprit de Télemnar,Geist von Telemnar,Spirito di Telemnar,Espíritu de Telemnar,Telemnar'ın Ruhu
594,0x8FD930B9,King Crab,Crabe roi,Königskrabbe,Re granchio,Rey cangrejo,Kral Yengeç
595,0x90398019,"Raji, Goblin Technographer","Raji, le technographe gobelin","Raji, Goblin-Technograf","Raji, Goblin tecnocrate","Raji, goblin tecnógrafo","Raji, Goblin Teknografı"
596,0x903BE51A,Polar Wisp,Feu follet polaire,Polar-Irrlicht,Fuoco fatuo polare,Fatuo polar,Kutup Işık Ruhu
597,0x9111241A,Excitable Hunter,Chasseur exalté,Reizbarer Jäger,Cacciatore entusiasta,Cazador entusiasta,Heyecanlı Avcı
598,0x911FC766,War Wolf,Loup guerrier,Kriegswolf,Lupo guerriero,Lobo de guerra,Savaş Kurdu
599,0x913A25C2,Frantic Curator,Conservateur affolé,Verzweifelter Kurator,Custode frenetico,Guardián frenético,Telaşlı Küratör
600,0x918E171C,Cranky Old Man,Vieil homme grincheux,Verschrobener alter Mann,Vecchio brontolone,Anciano gruñón,Huysuz İhtiyar
601,0x91C13998,Ashura of Duplicity,Asura du mensonge,Ashura der Duplizität,Ashura della doppiezza,Ashura de la duplicidad,Hilenin Ashurası
602,0x91F0BDB9,Ice Wisp,Feu follet des glaces,Eis-Irrlicht,Fuoco fatuo ghiacciato,Fatuo de hielo,Buz Işık Ruhu
603,0x931408B5,Depressing Common Woman,Citoyenne dépressive,Bedrückte Frau,Donna comune deprimente,Mujer deprimente,Karamsar Halktan Kadın
604,0x942BA85A,Skeleton Bandit,Brigand squelette,Skelett-Bandit,Scheletro bandito,Esqueleto bandido,İskelet Haydut
605,0x94ABE33F,Badger,Baroudeur,Quäler,Tasso,Tejón,Porsuk
606,0x94D74BEF,Weblord Hexoidea,"Hexoïdéa, la veuve arachnéenne",Netzfürstin Hexoidea,"Hexoidea, signora delle tele","Hexoidea, señora de la tela",Ağ Lordu Hexoidea
607,0x94D74BF0,Weblord Neseida,"Neséida, la veuve arachnéenne",Netzfürstin Neseida,"Neseida, signora delle tele","Neseida, señora de la tela",Ağ Lordu Neseida
608,0x94D74BF1,Weblord Filistia,"Filistia, la veuve arachnéenne",Netzfürstin Filistia,"Filistia, signora delle tele","Filistia, señora de la tela",Ağ Lordu Filistia
609,0x94D74BF2,Weblord Ochryoda,"Ochryoda, la veuve arachnéenne",Netzfürstin Ochryoda,"Ochryoda, signora delle tele","Ochryoda, señora de la tela",Ağ Lordu Ochryoda
610,0x94D74BF3,Weblord Eresida,"Erésida, la veuve arachnéenne",Netzfürstin Eresida,"Eresida, signora delle tele","Eresida, señora de la tela",Ağ Lordu Eresida
611,0x94D74BF4,Weblord Malkarida,"Malkarida, la veuve arachnéenne",Netzfürstin Malkarida,"Malkarida, signora delle tele","Malkarida, señora de la tela",Ağ Lordu Malkarida
612,0x94D74BF5,Weblord Phyxeda,"Phyxéda, la veuve arachnéenne",Netzfürstin Phyxeda,"Phyxeda, signora delle tele","Fyxeda, señora de la tela",Ağ Lordu Phyxeda
613,0x94D74BF6,Weblord Cybaeida,"Cybaeïda, la veuve arachnéenne",Netzfürstin Cybaeida,"Cybaeida, signora delle tele","Cybaeida, señora de la tela",Ağ Lordu Cybaeida
614,0x94D74BF7,Weblord Senocudae,"Sénocudae, la veuve arachnéenne",Netzfürstin Senocudae,"Senocudae, signora delle tele","Senocudae, señora de la tela",Ağ Lordu Senocudae
615,0x94D74BF8,Weblord Deisdae,"Déisdae, la veuve arachnéenne",Netzfürstin Deisdae,"Deisdae, signora delle tele","Deisdae, señora de la tela",Ağ Lordu Deisdae
616,0x94D74C0E,Weblord Nethesia,"Néthésia, la veuve arachnéenne",Netzfürstin Nethesia,"Nethesia, signora delle tele","Nethesia, señora de la tela",Ağ Lordu Nethesia
617,0x94D74C0F,Weblord Terendra,"Térendra, la veuve arachnéenne",Netzfürstin Terendra,"Terendra, signora delle tele","Terendra, señora de la tela",Ağ Lordu Terendra
618,0x94D74C10,Weblord Phalenae,"Phalénae, la veuve arachnéenne",Netzfürstin Phalenae,"Phalenae, signora delle tele","Falenae, señora de la tela",Ağ Lordu Phalenae
619,0x94DAC045,Krakenspawn Mage,Magicien krakenard,Krakenbrut-Magier,Krakeniano mago,Krakeniano mago,Krakenli Büyücü
620,0x955A849A,Icefang Wolf,Loup croc-blanc,Eisfang-Wolf,Lupo zanna gelida,Lobo colmillo de hielo,Buzdiş Kurdu
621,0x95EEE315,Wandering Merchant,Marchand errant,Fahrender Händler,Mercante vagabondo,Mercader ambulante,Gezgin Tüccar
622,0x96603AF3,Seascourge Tibur,Tiburien dévastateur,Seegeißel-Tibur,Tibur flagello,Tibur azote marino,Denizbelası Tibur
623,0x96CDD415,Living Weapon,Arme vivante,Lebende Waffe,Arma vivente,Arma viviente,Canlı Silah
624,0x970F4796,Polar Wisp,Feu follet polaire,Polar-Irrlicht,Fuoco fatuo polare,Fatuo polar,Kutup Işık Ruhu
625,0x9795BA20,Ickthid Hexer,Ensorceleur poissard,Ickthid-Hexer,Ickthide incantatore,Ickthid brujo,Ickthid Lanetçisi
626,0x988DED1E,Fiendish Flame Imp,Diablotin des flammes monstrueux,Dämonenfeuer-Kobold,Folletto della fiamma diabolico,Diablillo de fuego diabólico,Şeytani Alev Şeytancığı
627,0x98A275DB,Entropy Wisp,Feu follet d'entropie,Entropie-Irrlicht,Fuoco fatuo dell'entropia,Fatuo de la entropía,Entropi Işık Ruhu
628,0x992D3FD2,Orphaned Flower Girl,Fleuriste orpheline,Verwaistes Blumenmädchen,Fioraia orfana,Florista huérfana,Yetim Çiçekçi Kız
629,0x99426A66,Pit Fiend,Démon des fosses,Grubenunhold,Spirito maligno dell'abisso,Demonio del foso,Çukur İblisi
630,0x9978F8B0,Alpha Territory,Territoire de la meute,Alpha-Territorium,Territorio alfa,Territorio alfa,Alfa Bölgesi
631,0x9A574E7A,Blight Wisp,Feu follet de la destruction,Pest-Irrlicht,Fuoco fatuo della piaga,Fatuo malogrado,Çürüme Işık Ruhu
632,0x9AD37DAC,Arcane Lantern,Lanterne des arcanes,Arkane Laterne,Lanterna arcana,Linterna arcana,Gizemli Fener
633,0x9B051974,Ironfist,Féros,Eisenfaust,Pugno di ferro,Puño de Hierro,Demiryumruk
634,0x9B12F0C1,Yeti,Yéti,Yeti,Yeti,Yeti,Yeti
635,0x9B360361,Ornate Statue,Statue ornée,Verzierte Statue,Statua decorata,Estatua adornada,Süslü Heykel
636,0x9B51E365,Eerily-Glowing Pearl,Perle aux reflets étranges,Gespenstisch leuchtende Perle,Perla dall'aria inquietante,Perla de resplandor sobrenatural,Tekinsizce Parlayan İnci
637,0x9B7F2E7C,Mysterious Glowing Skull,Mystérieux crâne scintillant,Geheimnisvoll leuchtender Schädel,Teschio lucente misterioso,Misteriosa calavera resplandeciente,Gizemli Parlayan Kafatası
638,0x9BA54731,Mantid Gouger,Mante évideuse,Mantid-Gauner,Mantide scavatrice,Mántido atizador,Mantid Oyucusu
639,0x9C1ED58C,Goblin Colossus,Colosse gobelin,Goblin-Koloss,Goblin colosso,Goblin coloso,Goblin Devi
640,0x9C6E7FF8,Imp,Diablotin,Kobold,Folletto,Diablillo,Şeytancık
641,0x9C6EB380,Spider Queen's Web,Toile de la Reine araignée,Netz der Spinnenkönigin,Ragnatela della regina ragno,Tela de araña reina,Örümcek Kraliçe'nin Ağı
642,0x9D6B5BB9,Goblin Scientist,Scientifique gobelin,Goblin-Forscher,Goblin scienziato,Goblin científico,Goblin Bilimci
643,0x9DB3BB8E,Eckhardt,Eckhardt,Eckhardt,Eckhardt,Eckhardt,Eckhardt
644,0x9DC4B8EA,Massive Fiery Imp,Énorme Diablotin de feu,Großer Feuerkobold,Grande folletto infervorato,Diablillo fogoso enorme,Dev Alev Şeytancığı
645,0x9DCBB7BC,Deathrattle Wraith,Spectre apocalyptique,Todesröchler-Geist,Presenza del rantolo,Espectro letal,Ölüm Hırıltısı Tayfı
646,0x9E6553BC,Nolan Hart,Nolan Hart,Nolan Hart,Nolan Hart,Nolan Hart,Nolan Hart
647,0x9E6858A2,Decaying Ghoul,Goule putréfiée,Verfaulender Ghul,Ghoul putrefatto,Necrófago putrefacto,Çürüyen Gulyabani
648,0x9F0751E1,Avenging Angel,Ange vengeur,Racheengel,Angelo vendicatore,Ángel vengador,İntikamcı Melek
649,0x9F4B7109,Mantid Swarmfather,Mante souveraine,Mantid-Schwarmvater,Mantide dello sciame,Mántido padre del enjambre,Mantid Sürü Babası
650,0x9F5F98CF,Isolationist Common Woman,Citoyenne chauvine,Isolierte Frau,Donna comune isolazionista,Mujer aislacionista,İçe Kapanık Halktan Kadın
651,0x9F774A72,Ickthid Battler,Combattant poissard,Ickthid-Keuler,Ickthide combattente,Ickthid batallador,Ickthid Dövüşçüsü
652,0xA07438ED,Tombtouch Wraith,Spectre tombal,Grufthauch-Geist,Presenza del tocco tombale,Espectro toque mortal,Mezardokunuş Tayfı
653,0xA0BADFEB,"Saragar Maulskull, the Bandit King","Saragar Maulskull, le Roi brigand","Saragar Maulskull, der Banditenkönig","Saragar Maulskull, Re dei banditi","Saragar Craneopaliza, el Rey Bandido","Saragar Maulskull, Haydutlar Kralı"
654,0xA0EA9311,Informative Old Man,Vieil homme bien informé,Informativer alter Mann,Vecchio informato,Anciano informativo,Bilgili İhtiyar
655,0xA1332315,Flotsam Barricade,Barricade de débris,Treibgutbarrikade,Barricata di relitti,Barricada de restos,Enkaz Barikatı
656,0xA1567D11,Goblin Forager,Cueilleur gobelin,Goblin-Furier,Goblin raccoglitore,Goblin recolector,Goblin Toplayıcısı
657,0xA1CC2D72,Pile of Bones,Tas d'os,Knochenhaufen,Mucchio di ossa,Montón de huesos,Kemik Yığını
658,0xA21D03A7,"Chohmah, the Void Warden","Chohmah, le garde du Néant","Chohmah, der Wächter des Nichts","Chohmah, il custode del Vuoto","Chohmah, el custodio del Vacío","Chohmah, Boşluk Muhafızı"
659,0xA21D03A8,"Binah, the Void Keeper","Binah, le protecteur du Néant","Binah, der Hüter des Nichts","Binah, il guardiano del Vuoto","Binah, el protector del Vacío","Binah, Boşluk Bekçisi"
660,0xA21D03A9,"Daat, the Void Overseer","Daat, le veilleur du Néant","Daat, der Aufseher des Nichts","Daat, il sovrintendente del Vuoto","Daat, el supervisor del Vacío","Daat, Boşluk Gözetmeni"
661,0xA21D03AA,"Chesed, the Void Guardian","Chesed, le gardien du Néant","Chesed, der Beschützer des Nichts","Chesed, la guardia del Vuoto","Chesed, el guardián del Vacío","Chesed, Boşluk Koruyucusu"
662,0xA21D03AB,"Gevurah, the Void Judge","Gevurah, le juge du Néant","Gevurah, der Richter des Nichts","Gevurah, il giudice del Vuoto","Gevurah, el juez del Vacío","Gevurah, Boşluk Yargıcı"
663,0xA21D03AC,"Tiferet, the Void Rectifier","Tiferet, le redresseur du Néant","Tiferet, der Gleichrichter des Nichts","Tiferet, il riparatore del Vuoto","Tiferet, el rectificador del Vacío","Tiferet, Boşluk Düzelticisi"
664,0xA21D03AD,"Netzach, the Void Preserver","Netzach, le conservateur du Néant","Netzach, der Bewahrer des Nichts","Netzach, il preservatore del Vuoto","Netzach, el preservador del Vacío","Netzach, Boşluk Muhafazacısı"
665,0xA21D03AE,"Keter, the Void Safeguard","Keter, le défenseur du Néant","Keter, der Schutzherr des Nichts","Keter, la salvezza del Vuoto","Keter, el guarda del Vacío","Keter, Boşluk Güvencesi"
666,0xA21D03AF,"Yesod, the Void Sentinel","Yesod, la sentinelle du Néant","Yesod, die Schildwache des Nichts","Yesod, la sentinella del Vuoto","Yesod, el centinela del Vacío","Yesod, Boşluk Nöbetçisi"
667,0xA21D03B0,"Malkuth, the Void Champion","Malkuth, le cerbère du Néant","Malkuth, der Champion des Nichts","Malkuth, il campione del Vuoto","Malkuth, el campeón del Vacío","Malkuth, Boşluk Şampiyonu"
668,0xA21D03C6,"Tephun, the Void Arbiter","Tephun, le patrouilleur du Néant","Tephun, der Schlichter des Nichts","Tephun, l'arbitro del Vuoto","Tefun, el árbitro del Vacío","Tephun, Boşluk Hakemi"
669,0xA21D03C7,"Zeneth, the Void Executor","Zeneth, l'exécuteur du Néant","Zeneth, der Vollstrecker des Nichts","Zeneth, l'esecutore del Vuoto","Zeneth, el verdugo del Vacío","Zeneth, Boşluk Celladı"
670,0xA21D03C8,"Kaorun, the Void Knight","Kaorun, le chevalier du Néant","Kaorun, der Ritter des Nichts","Kaorun, il cavaliere del Vuoto","Kaorun, el caballero del Vacío","Kaorun, Boşluk Şövalyesi"
671,0xA258549F,Jacobi's Vindicator Armaments,Jacobi - Armurerie des Rugisseurs,Jacobis Rüstungen für Verteidiger,Armi del Vendicatore da Jacobi,Armamento para justiciero de Jacobi,Jacobi'nin Haklayıcı Silahları
672,0xA27CE709,Gloomtorch Ghoul,Goule lugubre,Düsterlicht-Ghul,Ghoul della luce tetra,Necrófago antorcha,Kasvetmeşale Gulyabani
673,0xA2C49620,Yeti Scrapper,Yéti bagarreur,Yeti-Schläger,Yeti attaccabrighe,Yeti luchador,Yeti Kavgacısı
674,0xA31CA11D,Happy Wife,Épouse heureuse,Glückliche Ehefrau,Moglie felice,Esposa feliz,Mutlu Eş
675,0xA32CF6F0,Rescued Hunter,Chasseur secouru,Geretteter Jäger,Cacciatore salvato,Cazador rescatado,Kurtarılan Avcı
676,0xA35F39D6,Taunting Wraith,Spectre amer,Spottender Geist,Presenza insultante,Espectro burlón,Alaycı Tayf
677,0xA39FD76C,Crystalline Shardling,Éclat cristallin,Kristalliner Splitterling,Shardling cristallino,Fragmentario cristalino,Kristal Parçacık
678,0xA400D0DF,Goblin Shinytaker,Grippe-sou gobelin,Goblin-Splitterzähler,Goblin ladro,Goblin avaricioso,Goblin Parlaklık Hırsızı
679,0xA43AA0C0,Lagoon Crab,Crabe des lagunes,Lagunenkrabbe,Granchio della laguna,Cangrejo del lago,Lagün Yengeci
680,0xA4824023,The Shadow Reaper,Faucheur macabre,Der Schattenschnitter,Il Mietitore dell'ombra,El Segador Sombrío,Gölge Biçici
681,0xA48933F4,Goblin Underminer,Saboteur gobelin,Goblin-Aushöhler,Goblin sabotatore,Goblin socavador,Goblin Sabotajcısı
682,0xA5C24091,Ghosthowl Wolf,Loup Hurlemort,Schreckensgeheul-Wolf,Lupo ululato fantasma,Lobo aullador,Hayaletuluma Kurdu
683,0xA5C2C518,Widow Marston,Veuve Marston,Witwe Marston,Vedova Marston,Viuda Marston,Dul Marston
684,0xA6472BD7,Pirate Captain,Capitaine des pirates,Piratenkapitän,Capitano dei pirati,Capitán pirata,Korsan Kaptanı
685,0xA675F489,Dock Master Groover,Responsable des quais,Hafenmeister Groover,Groover comandante del porto,Groover el práctico del puerto,Liman Şefi Groover
686,0xA6D8D9DC,Old Man Miller,Vieux meunier,Alter Müller,Vecchio Miller,Anciano Miller,İhtiyar Miller
687,0xA6E19E0A,Enslaved Webslicer,Tailleur d'arantèles asservi,Versklavter Netzschlitzer,Fenditele in schiavitù,Cortatelas esclavizado,Köleleştirilmiş Ağbiçen
688,0xA74707B7,Insightful Wizard,Magicien perspicace,Einfühlsamer Zauberer,Mago perspicace,Mago intuitivo,Sezgili Büyücü
