index,id,en,fr,de,it,es,tr
1319,0xAE1FAB85,You got everything? We need to do this before the demons destroy the catalysts beyond repair...,Vous avez tout ce qu'il vous faut ? Nous devons nous dépêcher avant que les démons n'endommagent irrémédiablement les catalyseurs...,"Habt Ihr alles? Wir müssen uns beeilen, bevor die Dämonen die Katalysatoren völlig zerstören ...","Hai capito tutto? Dobbiamo sbrigarci, prima che i demoni danneggino irreparabilmente i catalizzatori...",¿Entendido? Debemos hacer esto antes de que los demonios destruyan los catalizadores definitivamente...,Her şeyi aldın mı? İblisler katalizörleri onarılamayacak hâle getirmeden bunu yapmalıyız...
1320,0xAE206140,Mwahahahahaha!,Gna ha ha ha ha !,Mwahahahahaha!,Mwah ah ah ah ah!,"¡Ja, ja, ja, ja, ja!",Muahahahaha!
1321,0xAE3226BA,Soon this world will bow to me! Mwahahahahaha!,Ce monde se prosternera bientôt à mes pieds ! Gna ha ha ha ha !,Bald wird sich die Welt vor mir verneigen. Mwahahahahaha!,Presto il mondo si inginocchierà dinanzi a me! Ah ah ah ah ah!,"¡Pronto este mundo se inclinará ante mí! ¡Ja, ja, ja, ja, ja!",Yakında bu dünya önümde diz çökecek! Muahahahaha!
1322,0xAE55B1C2,"Be wary, hero! The #0x98B7D4FF#Krakenspawn#PREVIOUS# know that you have taken me from this place! They're on their way!",Méfiez-vous ! Les #0x98B7D4FF#Krakenards#PREVIOUS# savent que vous m'avez porté secours ! Ils sont en route !,"Passt auf Euch auf! Die #0x98B7D4FF#Krakenbrut#PREVIOUS# weiß, dass Ihr mich mitgenommen habt. Sie sind schon unterwegs!",Fa' attenzione! I #0x98B7D4FF#Krakeniani#PREVIOUS# sanno che mi hai portato via da questo posto e stanno arrivando!,¡Ten cuidado! ¡Los #0x98B7D4FF#krakenianos#PREVIOUS# saben que me has sacado de aquí! ¡Vienen para acá!,"Dikkatli ol, kahraman! #0x98B7D4FF#Krakenliler#PREVIOUS# beni buradan aldığını biliyor! Geliyorlar!"
1323,0xAE614268,"They're disastrous. Not outright evil, but very dangerous. They bring chaos and misery to all who they encounter. You'll see!","Ces Gobelins sont une vraie calamité. Ce ne sont pas les créatures les plus néfastes, mais ils peuvent être dangereux et sèment le chaos et la misère partout où ils passent ! Vous vous en rendrez compte bien assez vite.","Sie sind ein Plage. Zwar nicht wirklich böse, aber sehr gefährlich. Sie bringen allen Chaos und Verderben, die ihre Wege kreuzen. Ihr werdet schon sehen!","Sono molto pericolosi, pur non essendo tra le creature più malvagie. Seminano caos e distruzione ovunque vanno. Te ne accorgerai!","Son un desastre. No son cien por cien malvados, pero sí muy peligrosos. Traen el caos y el sufrimiento a todo el que se encuentra con ellos. ¡Ya lo verás!",Felaket gibiler. Doğrudan kötü değiller ama çok tehlikeliler. Karşılaştıkları herkese kaos ve sefalet getirirler. Göreceksin!
1324,0xAE614269,"As an adventurer, I had too many dealings with them. When you cross their path, you'll feel as I do.","À l'époque où j'étais encore un aventurier, j'ai trop souvent eu à les affronter. Lorsque vous les aurez rencontrés une première fois, vous comprendrez mon aversion pour ces créatures.","Als Abenteurer hatte ich zu oft mit ihnen zu tun. Wenn Ihr ihnen erst einmal begegnet seid, werdet Ihr genauso denken wie ich.","Quand'ero un avventuriero ho avuto a che fare spesso con loro. Quando li incrocerai, capirai cosa voglio dire.","Cuando era aventurero, me topé con ellos muchas veces. Cuando te cruces en su camino, opinarás como yo.",Bir maceracı olarak onlarla gereğinden fazla karşılaştım. Yollarınız kesişince neden böyle düşündüğümü anlayacaksın.
1325,0xAED03AC7,"Welcome to the Trader's Network, my friend! I barter with adventurers from all around, making sure that items that #0x98B7D4FF#one adventurer may not want#PREVIOUS# can find their way #0x98B7D4FF#to someone else who can use them#PREVIOUS#!",Bienvenue à la Bourse des ventes ! Je négocie avec des aventuriers du monde entier pour faire en sorte que les articles dont #0x98B7D4FF#un mercenaire veut se séparer#PREVIOUS# puissent être proposés à #0x98B7D4FF#d'autres aventuriers qui pourraient en avoir besoin#PREVIOUS# !,"Willkommen beim Handelsnetzwerk. Ich handle mit Abenteurern von nah und fern, und sorge dafür, dass Gegenstände, #0x98B7D4FF#die der eine Abenteurer nicht will#PREVIOUS#, #0x98B7D4FF#jemandem zukommen, der Verwendung dafür hat#PREVIOUS#!","Benvenuto nella Rete del mercante! Io commercio con avventurieri da ogni dove, facendo in modo che gli oggetti #0x98B7D4FF#inutili per un avventuriero#PREVIOUS# arrivino a #0x98B7D4FF#qualcuno che ne abbia necessità#PREVIOUS#!","¡Te doy la bienvenida a la red de comercio! ¡Negocio con aventureros de todo el mundo, de modo que los objetos que #0x98B7D4FF#un aventurero no quiera#PREVIOUS# puedan llegar a las manos #0x98B7D4FF#de otro que sí pueda usarlos#PREVIOUS#!","Tüccarlar Ağı’na hoş geldin, dostum! Her yerden maceracılarla takas yapıyorum; böylece #0x98B7D4FF#bir maceracının istemediği#PREVIOUS# eşyalar, #0x98B7D4FF#işine yarayacak başka birine#PREVIOUS# ulaşabiliyor!"
1326,0xAF166965,"I'm sorry to say, but Fironel's attack pushed her over the edge. She no longer considers me fit to rule, and will not allow Salvera to remain isolated from the rest of the world any longer. She intends nothing less than total conquest.","J'ai peine à l'avouer, mais l'attaque de Fironelle a été pour elle l'incident de trop. Elle ne me considère plus apte à régner et refuse que Salvéra reste plus longtemps isolée du monde. Elle aspire tout simplement à une conquête totale de Veil.","Ich fürchte, Fironels Angriff hat ihr den Verstand geraubt. Sie glaubt nicht mehr an mich und wird nicht zulassen, dass Salvera noch länger vom Rest der Welt abgeschottet bleibt. Sie will nicht weniger als die totale Unterwerfung.","Con il suo attacco, Fironel l'ha spinta oltre il suo limite. Lei non mi considera più degno di regnare e non permetterà che Salvera rimanga ancora isolata dal resto del mondo. Il suo obiettivo è la conquista totale del Velo.","Lamento decirlo, pero el ataque de Fironel ha sido demasiado para ella. Ahora cree que no soy apto para gobernar y no dejará que Salvera siga aislada del resto del mundo. Su objetivo es la conquista total.",Bunu söylemek üzücü ama Fironel’in saldırısı onu son noktaya getirdi. Artık beni yönetmeye layık görmüyor ve Salvera’nın dünyadan daha fazla kopuk kalmasına izin vermeyecek. Amacı tam bir fetih.
1327,0xAF30BB4E,Magical runes are inscribed on the rock wall here. They seem to be some kind of instructions.,Des runes magiques sont dessinées sur le mur de pierre. Cela ressemble à des instructions.,Magische Runen sind an die Felswände geschrieben. Es scheint sich um eine Art Anweisung zu handeln.,Sulla roccia sono incise delle rune magiche. Sembrano istruzioni.,En la pared de piedra hay unas runas mágicas. Parecen ser algún tipo de instrucciones.,Buradaki kaya duvara büyülü rünler kazınmış. Bir tür talimat gibi görünüyorlar.
1328,0xAF32AD24,Your aid and forgiveness is welcome.,Votre aide et votre compassion sont vivement appréciées.,Danke für Eure Hilfe und Vergebung.,Il tuo aiuto e il tuo perdono sono i benvenuti.,Tu ayuda y tu compasión son bienvenidas.,Yardımın ve affın için minnettarım.
1329,0xAF3B8FF4,Have you had any luck finding the golems and getting those crucial amber cores?,Avez-vous réussi à retrouver les Golems et à récupérer leurs si précieux cœurs d'ambre ?,War Eure Suche nach den Golems und den so wichtigen Bernsteinkernen von Erfolg gekrönt?,Hai avuto fortuna nel trovare i golem e i nuclei d'ambra?,¿Has conseguido encontrar los gólems y esos vitales núcleos de ámbar que te dije?,Golemleri bulup o çok önemli kehribar çekirdeklerini alabildin mi?
1330,0xAF6D2025,"One moment, please.","Un instant, s'il vous plaît.","Einen Augenblick, bitte.","Un attimo, per favore.","Un momento, por favor.","Bir dakika, lütfen."
1331,0xAF8DB16B,"Thank you! When we were attacked, the spiders started dragging the others off into the forest every which way. I'm sure they were probably #0x98B7D4FF#webbed#PREVIOUS# just like I was. There were #0x98B7D4FF#seven of us in all#PREVIOUS#. I'll be waiting for you in Nexus. Please hurry!","Merci ! Au moment de l'attaque, les Araignées ont commencé à s'emparer de mes compagnons et à les traîner dans la forêt. Il y en avait partout... Je suis sûr qu'eux aussi ont été #0x98B7D4FF#emmaillotés de fil de soie#PREVIOUS#. Nous étions #0x98B7D4FF#sept en tout#PREVIOUS#. Je vous attendrai à Nexus. S'il vous plaît, dépêchez-vous !","Danke! Als wir angegriffen wurden, schleppten die Spinnen die anderen in den Wald. Sie wurden sicher ebenso #0x98B7D4FF#eingesponnen#PREVIOUS# wie ich. Wir waren #0x98B7D4FF#insgesamt zu siebt#PREVIOUS#. Ich werde in Nexus auf Euch warten. Bitte beeilt Euch!","Grazie! Quando siamo stati attaccati, i ragni hanno cominciato a trascinare gli altri nella foresta. Sono sicuro che li abbiano #0x98B7D4FF#imprigionati#PREVIOUS# come hanno fatto con me. Eravamo #0x98B7D4FF#sette in tutto#PREVIOUS#. Ti aspetterò a Nexus. Fa' presto, ti prego!","¡Gracias! Cuando nos atacaron, las arañas empezaron a arrastrar a los otros al bosque. Seguro que están #0x98B7D4FF#atrapados en telaraña#PREVIOUS#, igual que yo. En total #0x98B7D4FF#somos siete#PREVIOUS#. Te esperaré en Nexus. ¡Date prisa, por favor!",Teşekkürler! Saldırı sırasında örümcekler diğerlerini ormanın dört bir yanına sürüklemeye başladı. Benim gibi #0x98B7D4FF#ağlara sarıldıklarına#PREVIOUS# eminim. #0x98B7D4FF#Toplam yedi kişiydik#PREVIOUS#. Seni Nexus’ta bekleyeceğim. Lütfen acele et!
1332,0xAF95C78A,I'll find them.,Je les retrouverai.,Ich werde sie finden.,Li troverò.,Los encontraré.,Onları bulacağım.
1333,0xAFB8B9F3,"Fironel's magics seem to have interrupted our ability to sway their number. It's unfortunate, but until we can reestablish control, the safest course will be to eliminate them, so that no harm comes to the world.","La magie de Fironelle semble avoir amoindri notre pouvoir sur eux. C'est malheureux, mais tant que nous n'aurons pas repris le contrôle des Morts-vivants, la meilleure chose à faire est de tous les éliminer afin d'éviter qu'ils ne provoquent quelque catastrophe.","Fironels Magie scheint unsere Fähigkeit, sie im Zaum zu halten, gestört zu haben. Bis wir unsere Macht wiedererlangt haben, bleibt uns leider nur, sie zu vernichten, damit sie der Welt keinen Schaden zufügen.","La magia di Fironel sembra aver interrotto la nostra capacità di governare i non morti. Finché non riusciremo a riprendere il controllo, la cosa migliore da fare è eliminarli, in modo che non possano nuocere ad altri.","La magia de Fironel parece haber interrumpido nuestra influencia sobre ellos. Es una pena, pero hasta que no logremos retomar el control, lo más seguro es eliminarlos antes de que le hagan daño a alguien.",Fironel’in büyüsü onların iradesine etki etme gücümüzü bozmuş görünüyor. Talihsiz bir durum ama kontrolü yeniden kurana kadar dünyaya zarar vermemeleri için en güvenli yol onları yok etmek.
1334,0xAFDBECEA,"Not today, friend.","Une autre fois, peut-être.","Heute nicht, mein Freund.",Non oggi.,"Hoy no, amigo.","Bugün olmaz, dostum."
1335,0xAFE7ADD8,"One cannot steal themselves, goblin. I refuse to help with your insane schemes! #0x98B7D4FF#The Ruinscar#PREVIOUS# is not a device to be tinkered with.","On ne peut pas se voler soi-même, Gobelin. Je refuse de vous aider à réaliser vos projets insensés ! La #0x98B7D4FF#Faille de Ruin#PREVIOUS# n'est pas un jouet.","Man kann sich nicht selbst stehlen, Goblin. Ich werde Euch bei Euren kranken Plänen nicht helfen! #0x98B7D4FF#Die Ruinennarbe#PREVIOUS# ist kein Spielzeug.","Non mi va di fare ciò che chiedi, Goblin. Mi rifiuto di aiutarti con i tuoi folli piani! La #0x98B7D4FF#Cicatrice della rovina#PREVIOUS# non è uno strumento con cui giocare.","Uno no se puede robar a sí mismo, goblin. ¡Me niego a ayudarte en tus locos planes! No se debe jugar con algo como la #0x98B7D4FF#ruinabrecha#PREVIOUS#.","Kimse kendini çalamaz, goblin. Çılgın planlarına yardım etmeyi reddediyorum! #0x98B7D4FF#Yıkım Yarası#PREVIOUS# kurcalanacak bir düzenek değildir."
1336,0xAFE7ADD9,I will not allow that to happen.,Je ne laisserai pas une telle chose arriver.,Das werde ich nicht zulassen.,Non permetterò che succeda.,No permitiré que eso pase.,Bunun olmasına izin vermeyeceğim.
1337,0xB030F6F9,I'm heading out.,Je dois partir.,Ich breche gleich auf.,Sto andando.,Me voy.,Ben çıkıyorum.
1338,0xB0762CE3,I bid you good-bye.,Au revoir.,Gehabt Euch wohl.,Ti saluto.,Adiós.,Hoşça kal.
1339,0xB0C0A9D3,"Gah! I'm stuck!! That's just cold, $PlayerName$.","Ah ! Je suis coincé, $PlayerName$ ! C'est pas cool...","Gah! Ich sitze fest!! Das ist einfach kalt, $PlayerName$.","Gah! Sono bloccato! Fa' freddo, $PlayerName$.","¡Agh! ¡Estoy atascado! Está frío, $PlayerName$.","Ahh! Sıkıştım!! Bu gerçekten soğuk bir şakaydı, $PlayerName$."
1340,0xB0D0A6AA,Hello! I'm so glad to see you again!,Bonjour ! Je suis contente de vous revoir !,"Hallo! Schön, Euch wiederzusehen!",Salute! Sono felice di rivederti!,¡Hola! ¡Me alegro de volver a verte!,Merhaba! Seni yeniden gördüğüme çok sevindim!
1341,0xB0D2C08A,"Farewell, $Player_Class$. Give my regards to Ataraxis.","Adieu, $Player_Class$. Saluez Ataraxis de ma part.","Lebt wohl, $Player_Class$. Grüßt Ataraxis von mir.","Addio, $Player_Class$. Porta i miei saluti ad Ataraxis.","Adiós, $Player_Class$. Dale mis recuerdos a Ataraxis.","Elveda, $Player_Class$. Ataraxis’e selamlarımı ilet."
1342,0xB0F296B7,"We meet again, my friend! I haven't forgotten your actions on the beach, you know.","Je suis heureux de vous revoir ! Je n'ai pas oublié ce que vous avez fait pour moi sur la plage, vous savez.","So trifft man sich wieder! Ich habe nicht vergessen, was Ihr am Strand getan habt, wisst Ihr.",Ci incontriamo di nuovo! Non ho dimenticato quello che hai fatto sulla spiaggia.,¡Volvemos a encontrarnos! No he olvidado todo lo que hiciste en la playa.,"Yine karşılaştık, dostum! Sahilde yaptıklarını unutmadım, bilesin."
1343,0xB10627B2,Gentlemen! Behold! Our new hero!,Messieurs ! Voici devant vos yeux ébahis... notre nouveau héros !,Meine Herren! Achtung! Unser neuer Held!,"Signori, osservate... il nostro nuovo eroe!",¡Aquí lo tenéis! ¡Nuestro nuevo héroe!,Beyler! Karşınızda yeni kahramanımız!
1344,0xB1445920,"Of course. Er, well...not really. I've summoned something. It's evil. And it's threatening my family unless I find #0x98B7D4FF#food#PREVIOUS# for it. Which I'm not strong enough to do. So, er, could you help?",Bien sûr ! Enfin... presque. J'ai invoqué une créature horrible qui menace de s'en prendre à ma famille si je ne lui rapporte pas de #0x98B7D4FF#nourriture#PREVIOUS#. Vous voulez bien m'aider ?,"Natürlich. Ähm ... ehrlich gesagt, nein. Ich habe etwas Böses beschworen. Es droht, meiner Familie etwas anzutun, wenn ich ihm kein #0x98B7D4FF#Futter#PREVIOUS# bringe. Ähm ... könnt Ihr mir helfen?","Ci puoi scommettere... ehm, beh... a dire il vero ho evocato una creatura. È malvagia. E ora minaccia tutta la mia famiglia a meno che non trovi del #0x98B7D4FF#cibo#PREVIOUS# per sfamarla. Non posso riuscirci da sola. Non è che potresti darmi una mano?",¡Claro que no! Bueno... en realidad sí. He invocado algo maligno y ha amenazado con atacar a mi familia a no ser que le encuentre #0x98B7D4FF#comida#PREVIOUS#. ¿Puedes ayudarme?,"Elbette. Şey... aslında pek değil. Bir şey çağırdım. Kötü bir şey. Ona #0x98B7D4FF#yiyecek#PREVIOUS# bulmazsam ailemi tehdit ediyor. Ben de yeterince güçlü değilim. Yani, şey... yardım eder misin?"
1345,0xB166492D,"Now, I have bad news. There's a #0x98B7D4FF#spider infestation#PREVIOUS# closing in on Nexus. And they're poisonous—the worst kind! We need your help!","J'ai malheureusement de mauvaises nouvelles. Une #0x98B7D4FF#invasion d'Araignées#PREVIOUS# menace notre chère Nexus. Le pire, c'est qu'elles sont venimeuses ! Nous avons besoin de vous !","Ich habe schlechte Nachrichten. Eine #0x98B7D4FF#Heerschar von Spinnen#PREVIOUS# nähert sich Nexus. Giftige Spinnen, von der allerschlimmsten Sorte! Wir brauchen Eure Hilfe!",Ho brutte notizie... c'è #0x98B7D4FF#un'infestazione di ragni#PREVIOUS# che sta avanzando verso Nexus. Sono tra gli esemplari più velenosi. Abbiamo bisogno del tuo aiuto!,"Mira, tengo malas noticias. Hay una #0x98B7D4FF#plaga de arañas#PREVIOUS# que se acerca a Nexus. Y son venenosas, ¡de las peores! ¡Necesitamos tu ayuda!",Şimdi kötü haber: Nexus’a yaklaşan bir #0x98B7D4FF#örümcek istilası#PREVIOUS# var. Üstelik zehirliler—en kötü türden! Yardımına ihtiyacımız var!
1346,0xB1AC419D,I may see you later. Good-bye.,Peut-être à plus tard.,Vielleicht bis später. Wiedersehen.,Ci vediamo. Ti saluto.,Quizá te vea luego. Adiós.,Sonra görüşebiliriz. Hoşça kal.
1347,0xB1B44057,"I've convinced the warden to give you passage to that part of the Soul Void! Being a prince isn't without its advantages, you know?",J'ai convaincu le gardien de vous laisser accéder à cette région du Néant des âmes ! Le titre de prince a certains avantages...,"Ich habe den Hüter überredet, Euch in diesen Teil des Nichts vorzulassen. Es hat seine Vorteile, ein Prinz zu sein, wisst Ihr?","Ho convinto il custode a farti accedere a quella parte del Vuoto dell'anima! Essere un principe comporta qualche vantaggio, sai?","¡He convencido al guardián para que te deje pasar a esa parte de Vacío de las Almas! Ser príncipe tiene sus ventajas, ¿sabes?","Bekçiyi Ruh Boşluğu’nun o bölümüne geçmene izin vermesi için ikna ettim! Prens olmanın bazı avantajları var, biliyor musun?"
1348,0xB1B75FD0,End search.,Arrêter de chercher.,Beende die Suche.,Termini la ricerca.,Finaliza la búsqueda.,Aramayı bitir.
1349,0xB20B8447,"Thanks again, hero! I'm sure our paths will cross again in the future.",Merci encore à vous ! Je suis sûr que nos chemins se croiseront bientôt à nouveau.,"Danke noch einmal! Ich bin sicher, wir sehen uns eines Tages wieder.",Grazie ancora! Sono sicuro che le nostre strade si incroceranno di nuovo in futuro.,¡Hola de nuevo! Seguro que nuestros caminos se cruzarán en el futuro.,"Tekrar teşekkürler, kahraman! Eminim gelecekte yollarımız yine kesişir."
1350,0xB2AD98CF,How did the portal collapse?,Comment le portail a-t-il pu se refermer ?,Wie ist das Portal zusammengebrochen?,Come ha fatto il portale a cedere?,¿Cómo se ha derrumbado el portal?,Portal nasıl çöktü?
1351,0xB2E2A531,All right.,Très bien.,Also gut.,D'accordo.,De acuerdo.,Pekâlâ.
1352,0xB318FCBD,"Adrian is selfish and sarcastic, but he's got the makings of an excellent sorcerer. He's smart and loves the study of magic...he just usually loves having fun more. Maybe it's taken his father getting hurt for him to see what's truly important.","Adrian est égoïste et arrogant, mais il a l'étoffe d'un excellent sorcier. Il est doué d'une grande intelligence et aime étudier la magie... Le problème, c'est qu'il aime encore plus prendre du bon temps. Peut-être qu'en voyant son père blessé, il aura redéfini ses priorités.","Adrian ist selbstsüchtig und sarkastisch, hat aber das Zeug, eines Tages ein grandioser Magier zu werden. Er ist klug und liebt nichts mehr als die Magie ... mit Ausnahme seines Vergnügens. Vielleicht muss seinem Vater erst etwas zustoßen, damit er erkennt, was wirklich wichtig ist.","Adrian è egoista e sarcastico, ma ha le qualità per diventare un grande stregone: è molto intelligente e ama studiare la magia... Peccato che ami ancora di più divertirsi. Forse è stato necessario vedere suo padre cadere ferito per lui: così ha capito cos'è che conta veramente.","Adrian es egoísta y sarcástico, pero tiene madera de hechicero. Es listo y le gusta el estudio de la magia, pero normalmente prefiere divertirse. Puede que lo ocurrido a su padre haya hecho que vea lo que es realmente importante.",Adrian bencil ve alaycıdır ama çok iyi bir büyücü olabilecek yeteneğe sahip. Zeki ve büyü çalışmayı seviyor... yalnız genelde eğlenmeyi daha çok seviyor. Belki babasının yaralanması ona gerçekten neyin önemli olduğunu göstermiştir.
1353,0xB318FCBE,"Ruinscars are found all over Veil. Some say that they're scars on the land, torn open by the War of Ruin. The magic that bleeds out is the life-force of Veil. That's the theory, anyway.","Il existe des Failles de Ruin aux quatre coins de Veil. On raconte qu'il s'agit de blessures béantes infligées à la terre lors de la guerre de Ruin. L'énergie qui s'en échappe est constituée de la force vitale de Veil. Enfin, il ne s'agit que d'une théorie...","Ruinennarben gibt es in ganz Veil. Es heißt, sie wären Narben, die der Untergangskrieg dem Land zugefügt hat. Die Magie, der Veil seine Lebenskraft verdankt. Aber das ist alles nur Theorie.","Le Cicatrici della rovina si trovano ovunque nel Velo. Alcuni dicono che siano cicatrici del suolo, aperte dalla Guerra della rovina: la magia che ne fuoriesce è la forza vitale del Velo stesso. Almeno, questa è la teoria.","Las ruinabrechas están por todo el Velo. Algunos dicen que son cicatrices de la tierra que se abrieron con la Guerra de la Ruina. La magia que sangra de ellas es la fuerza vital del Velo. Bueno, es una teoría.","Yıkım Yaraları Veil’in her yanında bulunur. Bazıları bunların Yıkım Savaşı’nın toprakta açtığı yaralar olduğunu söyler. Dışarı sızan büyü, Veil’in yaşam gücüdür. En azından teori böyle."
1354,0xB3425D1A,Back away slowly.,Rebrousser doucement chemin.,Tritt langsam zurück.,Indietreggi lentamente.,Retrocede lentamente.,Yavaşça geri çekil.
1355,0xB3501223,Let me see Ataraxis's notes. Right. They say we need to #0x98B7D4FF#infuse the crystal#PREVIOUS# with the power of Veil itself...our best bet is probably to find #0x98B7D4FF#Ruinscars#PREVIOUS#! They'll allow you to charge the crystal with energy!,Laissez-moi jeter un œil aux notes d'Ataraxis. Bien... Il semblerait que nous devions #0x98B7D4FF#imprégner le cristal#PREVIOUS# du pouvoir de Veil lui-même... Notre meilleure chance d'y parvenir est sûrement de trouver une #0x98B7D4FF#Faille de Ruin#PREVIOUS# !,"Zeigt mir Ataraxis' Aufzeichnungen. Gut. Hier steht, dass wir den Kristall mit der Macht von Veil #0x98B7D4FF#auffüllen#PREVIOUS# müssen. Dafür müssen wir #0x98B7D4FF#Ruinennarben#PREVIOUS# finden. Dort können wir den Kristall mit Energie aufladen!",Fammi vedere gli appunti di Ataraxis. Bene... c'è scritto che dobbiamo #0x98B7D4FF#infondere il cristallo#PREVIOUS# con il potere del Velo. La cosa migliore da fare è trovare le #0x98B7D4FF#Cicatrici della rovina#PREVIOUS#: ti permetteranno di caricare il cristallo di energia!,Déjame ver las notas de Ataraxis. Claro. Dicen que tenemos que #0x98B7D4FF#imbuir el cristal#PREVIOUS# con el poder del mismísimo Velo. ¡Nuestra mejor apuesta es encontrar #0x98B7D4FF#ruinabrechas#PREVIOUS#! ¡Te permitirán cargar los cristales con energía!,Ataraxis’in notlarına bakayım. Evet. Kristali Veil’in kendi gücüyle #0x98B7D4FF#doldurmamız#PREVIOUS# gerektiğini söylüyor... en iyi seçeneğimiz muhtemelen #0x98B7D4FF#Yıkım Yaralarını#PREVIOUS# bulmak! Kristali enerjiyle şarj edebilirler!
1356,0xB3508C48,"Quickly, hero, we haven't much time to waste.","Dépêchez-vous, le temps nous est compté.","Schnell, wir haben keine Zeit zu verlieren.","Sbrigati, non c'è molto tempo.","Deprisa, no tenemos mucho tiempo que perder.","Çabuk, kahraman, kaybedecek fazla vaktimiz yok."
1357,0xB362E40B,Free! Free once more! But where is my council? Where are my ministers?,Libre ! Je suis à nouveau libre ! Mais où sont les membres du Conseil ? Où sont mes officiers ?,Frei! Endlich wieder frei! Aber wo ist mein Rat? Wo sind meine Minister?,Libero! Sono di nuovo libero! Ma dov'è il mio consiglio? Dove sono i miei ministri?,"¡Libre! ¡Libre al fin! Pero, ¿dónde está mi consejo? ¿Y mis ministros?",Özgürüm! Yeniden özgürüm! Ama konseyim nerede? Bakanlarım nerede?
1358,0xB362E40C,"We are here, Majesty.","Nous sommes là, Majesté.","Wir sind hier, Majestät.","Siamo qui, Maestà.","Estamos aquí, majestad.","Buradayız, Majesteleri."
1359,0xB362E40D,No thanks to that vile interloper. She’s not worthy to call herself an elf. She who...who nearly destroyed our realm! That accursed outsider!,"En tout cas, ce n'est pas grâce à cette méprisable intruse. Elle est indigne de la race des Elfes. Elle... Elle a presque provoqué la ruine de notre royaume ! Cette maudite étrangère !","Aber nicht wegen dieses Eindringlings. Sie ist nicht würdig, sich Elfin zu nennen. Sie, die ... unser Reich beinahe zerstört hätte! Diese verfluchte Fremde!",Nessun ringraziamento per quell'intrusa: lei non è degna di chiamarsi Elfa. Lei... lei ha quasi distrutto il nostro reame! Quella maledetta straniera!,Aunque no gracias a esa malvada intrusa. No es digna de ser una elfa. Ella... ¡por poco destruye nuestro reino! ¡Maldita forastera!,O aşağılık davetsiz misafir sayesinde değil. Kendine elf demeye bile layık değil. O... krallığımızı neredeyse yok eden kişi! Lanet olası yabancı!
1360,0xB362E40E,"Yes, the elf Fironel is to blame, Michadele—but another outsider healed the wound she caused.","En effet, Fironelle a mal agi, mais c'est une autre personne étrangère à notre royaume qui a réparé le mal qu'elle a causé.","Ja, die Elfin Fironel trifft alle Schuld, Michadele ... aber ein anderer Fremder hat die Wunde geheilt, die sie verursacht hat.","Sì, è colpa dell'Elfa Fironel, Michadele... Ma la ferita che ha aperto è stata curata da un altro forestiero.","Sí, la culpa es de la elfa Fironel, Michadele. Pero quien curó la herida que causó tuvo que ser de fuera.","Evet, suçlu elf Fironel, Michadele—ama açtığı yarayı başka bir yabancı iyileştirdi."
1361,0xB362E40F,The forest does not need outsiders. Once they were hated. They should be again!,La forêt n'a pas besoin d'étrangers. Ils étaient jadis considérés comme nos ennemis... et devraient encore l'être !,Der Wald braucht keine Fremden. Einst waren sie uns verhasst. So sollte es wieder sein!,La foresta non ha bisogno di nessuno. Una volta li odiavamo: dovremmo tornare a farlo.,El bosque no necesita forasteros. Antaño se les odiaba. ¡Debería ser así de nuevo!,Ormanın yabancılara ihtiyacı yok. Bir zamanlar onlardan nefret edilirdi. Yine edilmeli!
1362,0xB362E410,"Michadele is headstrong, hero, yet she is devoted to this forest. I pray you forgive her this outburst. Now, tell me—what brings you to us?","Michadèle est aussi impétueuse que sa dévotion à la forêt est grande. Pardonnez donc sa véhémence. Mais dites-moi, qu'est-ce qui vous amène ici ?","Michadele ist starrköpfig. Sie tut alles für diesen Wald. Also verzeiht ihr diesen kleinen Ausbruch. Also, was führt Euch zu uns?","Michadele è una testa dura. E ama questa foresta, perciò ti chiedo di perdonare le sue parole. Ora dimmi: cosa ti porta da noi?","Michadele es muy cabezota, pero es muy devota de este bosque. Te ruego que la perdones. A ver, ¿qué noticias nos traes?","Michadele dik başlıdır, kahraman, ama bu ormana yürekten bağlıdır. Bu çıkışı için onu bağışlamanı dilerim. Şimdi söyle—seni bize getiren nedir?"
1363,0xB362E411,"Ataraxis, Lord of Nexus, has fallen victim to a curse. No man can lift it.","Ataraxis, le seigneur de Nexus, est victime d'une malédiction. Aucun homme ne semble pouvoir l'en soulager.","Ataraxis, der Lord von Nexus, wurde verflucht. Kein Mensch kann den Fluch brechen.","Ataraxis, Lord di Nexus, è caduto vittima di una maledizione. Nessun uomo può spezzarla.","Ataraxis, señor de Nexus, ha caído víctima de una maldición. Nadie puede quitarla.",Nexus Lordu Ataraxis bir lanetin kurbanı oldu. Hiçbir insan onu kaldıramıyor.
