file,index,label,TR_Turkish
PauseMenu.msbt,88,AblSpearTitle1,Mızrak 1
PauseMenu.msbt,89,AblSpearTitle2,Mızrak 2
PauseMenu.msbt,90,AblSpearTitle3,Mızrak 3
PauseMenu.msbt,91,AblSpearInfo,"⟦MSBT:0E000000020002005500⟧Gerçek bir savaşçının silahıdır.
⟦MSBT:0E00000003000400FF6400FF⟧Çoklu Mızrak Saldırısı⟦MSBT:0E00000003000400000000FF⟧! Mızrak
Atışı! ⟦MSBT:0E00000003000400FF6400FF⟧Ay Düşüşü⟦MSBT:0E00000003000400000000FF⟧! Mızrak
yeteneği bunlar ve daha
fazlasını emrine verir.
Hatta mızrağı ⟦MSBT:0E00000003000400FF6400FF⟧su altında⟦MSBT:0E00000003000400000000FF⟧ bile
kullanabilirsin!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,92,AblSleepTitle0,Uyku
PauseMenu.msbt,93,AblSleepTitle1,Uyku 1
PauseMenu.msbt,94,AblSleepInfo,"⟦MSBT:0E000000020002005500⟧Sadece... üç dakika daha,
anne. Çok... esneee...
uykuluyum. Beni...
uyandıracaksan...
⟦MSBT:0E00000003000400FF6400FF⟧Yön Tuşlarına...
art arda bas⟦MSBT:0E00000003000400000000FF⟧.
Zzzzzz... Zzzzzzz...⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,95,AblSwordTitle0,Kılıç
PauseMenu.msbt,96,AblSwordTitle1,Kılıç 1 
PauseMenu.msbt,97,AblSwordTitle2,Kılıç 2
PauseMenu.msbt,98,AblSwordTitle3,Kılıç 3
PauseMenu.msbt,99,AblSwordTitle4,Kılıç 4
PauseMenu.msbt,100,AblSwordInfo,"⟦MSBT:0E000000020002005500⟧Yakın dövüş silahlarının
tartışmasız kralı! ⟦MSBT:0E00000003000400FF6400FF⟧Delici
Hamle⟦MSBT:0E00000003000400000000FF⟧, ⟦MSBT:0E00000003000400FF6400FF⟧Aşağı Saplama⟦MSBT:0E00000003000400000000FF⟧, ⟦MSBT:0E00000003000400FF6400FF⟧Dönen
Kesik⟦MSBT:0E00000003000400000000FF⟧... liste uzar gider.
⟦MSBT:0E00000003000400FF6400FF⟧Kılıç Dalışıyla⟦MSBT:0E00000003000400000000FF⟧ işi bitir,
kılıcını göğe kaldır ve
savaş narası at!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,101,AblNinjaTitle0,Ninja
PauseMenu.msbt,102,AblNinjaTitle1,Ninja 1
PauseMenu.msbt,103,AblNinjaTitle2,Ninja 2
PauseMenu.msbt,104,AblNinjaTitle3,Ninja 3
PauseMenu.msbt,105,AblNinjaTitle4,Ninja 4
PauseMenu.msbt,106,AblNinjaInfo,"⟦MSBT:0E000000020002005500⟧Yakındaki bir ninja
köyünden takviye
çağrıldı! ⟦MSBT:0E00000003000400FF6400FF⟧Gölgelerin⟦MSBT:0E00000003000400000000FF⟧ içine kay
ve ⟦MSBT:0E00000003000400FF6400FF⟧karanlıkta⟦MSBT:0E00000003000400000000FF⟧ kaybol. Zamanı
gelince ⟦MSBT:0E00000003000400FF6400FF⟧Çiçek
Fırtınası ⟦MSBT:0E00000003000400000000FF⟧tekniğini kullan!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,107,AblParasolTitle0,Şemsiye
PauseMenu.msbt,108,AblParasolTitle1,Şemsiye 1
PauseMenu.msbt,109,AblParasolTitle2,Şemsiye 2
PauseMenu.msbt,110,AblParasolTitle3,Şemsiye 3
PauseMenu.msbt,111,AblParasolInfo,"⟦MSBT:0E000000020002005500⟧Düşen cisimlere karşı ⟦MSBT:0E00000003000400FF6400FF⟧korun⟦MSBT:0E00000003000400000000FF⟧
ya da havada ⟦MSBT:0E00000003000400FF6400FF⟧süzül⟦MSBT:0E00000003000400000000FF⟧. Su
püskürterek düşmanlara saldır
ve ⟦MSBT:0E00000003000400FF6400FF⟧yangınları söndür⟦MSBT:0E00000003000400000000FF⟧. Büyük
finali ⟦MSBT:0E00000003000400FF6400FF⟧Sirk Fırlatışıyla⟦MSBT:0E00000003000400000000FF⟧ yap!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,112,AblHammerTitle0,Çekiç
PauseMenu.msbt,113,AblHammerTitle1,Çekiç 1
PauseMenu.msbt,114,AblHammerTitle2,Çekiç 2
PauseMenu.msbt,115,AblHammerTitle3,Çekiç 3
PauseMenu.msbt,116,AblHammerInfo,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Kraldan emanet dev bir çekiç⟦MSBT:0E00000003000400000000FF⟧.
Kayaları toza çevir, ⟦MSBT:0E00000003000400FF6400FF⟧kazıkları⟦MSBT:0E00000003000400000000FF⟧
yere çak. Özel tekniğinle
⟦MSBT:0E00000003000400FF6400FF⟧ateşli⟦MSBT:0E00000003000400000000FF⟧ bir patlama çıkar:
⟦MSBT:0E00000003000400FF6400FF⟧Çekiç Taklası⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,117,AblBeamTitle0,Işın
PauseMenu.msbt,118,AblBeamTitle1,Işın 1
PauseMenu.msbt,119,AblBeamTitle2,Işın 2
PauseMenu.msbt,120,AblBeamInfo,"⟦MSBT:0E000000020002005500⟧Yakıcı bir enerji ışını sal!
Düşmanın yakınında
⟦MSBT:0E00000003000400FF6400FF⟧Yakalama Işını⟦MSBT:0E00000003000400000000FF⟧nı kullan;
havada ⟦MSBT:0E00000003000400FF6400FF⟧Işın Patlaması⟦MSBT:0E00000003000400000000FF⟧ yap,
sonra ⟦MSBT:0E00000003000400FF6400FF⟧Dalga Işını⟦MSBT:0E00000003000400000000FF⟧ ile bitir!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,121,AblFireTitle0,Ateş
PauseMenu.msbt,122,AblFireTitle1,Ateş 1
PauseMenu.msbt,123,AblFireTitle2,Ateş 2
PauseMenu.msbt,124,AblFireTitle3,Ateş 3
PauseMenu.msbt,125,AblFireInfo,"⟦MSBT:0E000000020002005500⟧Bu ⟦MSBT:0E00000003000400FF6400FF⟧alevli ⟦MSBT:0E00000003000400000000FF⟧yetenek
⟦MSBT:0E00000003000400FF6400FF⟧kor gibi⟦MSBT:0E00000003000400000000FF⟧ yakar! ⟦MSBT:0E00000003000400FF6400FF⟧Fitili⟦MSBT:0E00000003000400000000FF⟧ ateşle,
yaklaşılmayacak kadar ısın!
Ateştopuna dönüşüp
havayı yakıp geç.
⟦MSBT:0E00000003000400FF6400FF⟧Ateş Topu Cehennemi⟦MSBT:0E00000003000400000000FF⟧'nin
alevlerini kucakla!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,126,AblFighterTitle0,Dövüşçü
PauseMenu.msbt,127,AblFighterTitle1,Dövüşçü 1
PauseMenu.msbt,128,AblFighterTitle2,Dövüşçü 2
PauseMenu.msbt,129,AblFighterTitle3,Dövüşçü 3
PauseMenu.msbt,130,AblFighterTitle4,Dövüşçü 4
PauseMenu.msbt,131,AblFighterInfo,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Dövüşçü⟦MSBT:0E00000003000400000000FF⟧ yeteneği şaka değil;
tonla tekniğiyle en güçlü
düşmanları bile devirebilirsin!
Önüne çıkan rakipleri ⟦MSBT:0E00000003000400FF6400FF⟧nakavt et⟦MSBT:0E00000003000400000000FF⟧
ve ⟦MSBT:0E00000003000400FF6400FF⟧zirveye doğru savaş⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,132,AblBombTitle0,Bomba
PauseMenu.msbt,133,AblBombTitle1,Bomba 1
PauseMenu.msbt,134,AblBombTitle2,Bomba 2
PauseMenu.msbt,135,AblBombInfo,"⟦MSBT:0E000000020002005500⟧Başının üstüne ⟦MSBT:0E00000003000400FF6400FF⟧kocaman⟦MSBT:0E00000003000400000000FF⟧ bir
bomba kaldır, ⟦MSBT:0E00000003000400FF6400FF⟧açıyı⟦MSBT:0E00000003000400000000FF⟧ ayarla ve
⟦MSBT:0E00000003000400FF6400FF⟧fırlat⟦MSBT:0E00000003000400000000FF⟧. Uzaktan patlat ya da
düşmanın hemen yanına bırak.
⟦MSBT:0E00000003000400FF6400FF⟧GÜÜÜM⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,136,AblMikeTitle0,⟦MSBT:0E000000020002005A00⟧Mikrofon⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,137,AblMikeTitle1,⟦MSBT:0E000000020002005A00⟧Mikrofon 1⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,138,AblMikeTitle2,
PauseMenu.msbt,139,AblMikeInfo,"⟦MSBT:0E000000020002005500⟧Vuuum... ⟦MSBT:0E00000003000400FF6400FF⟧cıııııızt⟦MSBT:0E00000003000400000000FF⟧!
Mikrofon kontrol, bir iki.
Sesi ⟦MSBT:0E00000003000400FF6400FF⟧sonuna kadar⟦MSBT:0E00000003000400000000FF⟧ açmak için
gücünü biriktir. Kirby'nin
⟦MSBT:0E00000003000400FF6400FF⟧üç şarkılık repertuvarı⟦MSBT:0E00000003000400000000FF⟧
evi sallamaya yeter!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,140,AblLeafTitle0,Yaprak
PauseMenu.msbt,141,AblLeafTitle1,Yaprak 1
PauseMenu.msbt,142,AblLeafTitle2,Yaprak 2
PauseMenu.msbt,143,AblLeafInfo,"⟦MSBT:0E000000020002005500⟧Bu keskin yetenekle rüzgârda
⟦MSBT:0E00000003000400FF6400FF⟧savrulan bir yaprak ⟦MSBT:0E00000003000400000000FF⟧ol.
Dilimlemek için
⟦MSBT:0E00000003000400FF6400FF⟧dans eden yapraklardan
⟦MSBT:0E00000003000400000000FF⟧bir fırtına oluştur, ya da
Savunmanı aç ve -
Hey, ⟦MSBT:0E00000003000400FF6400FF⟧nereye gittin⟦MSBT:0E00000003000400000000FF⟧?!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,144,AblWheelTitle0,⟦MSBT:0E000000020002006400⟧Teker⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,145,AblWheelTitle1,⟦MSBT:0E000000020002006400⟧Teker 1⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,146,AblWheelTitle2,⟦MSBT:0E000000020002006400⟧Teker 2⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,147,AblWheelInfo,"⟦MSBT:0E000000020002005500⟧Pedalı kökle,
ve bir ⟦MSBT:0E00000003000400FF6400FF⟧Koşu⟦MSBT:0E00000003000400000000FF⟧ ile ileri atıl!
Hızın olduğu sürece
⟦MSBT:0E00000003000400FF6400FF⟧yenilmez⟦MSBT:0E00000003000400000000FF⟧sin, bebeğim! Sadece
⟦MSBT:0E00000003000400FF6400FF⟧çukurlara dikkat et⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,148,AblBellTitle0,Çan
PauseMenu.msbt,149,AblBellTitle1,Çan 1
PauseMenu.msbt,150,AblBellTitle2,Çan 2
PauseMenu.msbt,151,AblBellTitle3,Çan 3
PauseMenu.msbt,152,AblBellInfo,"⟦MSBT:0E000000020002005500⟧Çın çın, ding dong!
Altın çanı salla; tuhaf bir
⟦MSBT:0E00000003000400FF6400FF⟧tını⟦MSBT:0E00000003000400000000FF⟧ etrafa yayılsın.
Ve büyük final için
⟦MSBT:0E00000003000400FF6400FF⟧Çın Finali⟦MSBT:0E00000003000400000000FF⟧'ni dene!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,153,AblSniperTitle0,Okçu
PauseMenu.msbt,154,AblSniperTitle1,Okçu 1
PauseMenu.msbt,155,AblSniperTitle2,Okçu 2
PauseMenu.msbt,156,AblSniperTitle3,Okçu 3
PauseMenu.msbt,157,AblSniperInfo,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Doğru anı bekle⟦MSBT:0E00000003000400000000FF⟧
ve ateş aç. Gölgelerde
saklanıp ⟦MSBT:0E00000003000400FF6400FF⟧Keskin Nişancı⟦MSBT:0E00000003000400000000FF⟧ ol!
Hassas nişan alışın,
uzak mesafeden
⟦MSBT:0E00000003000400FF6400FF⟧küçük bir hedefi⟦MSBT:0E00000003000400000000FF⟧
vurmanı sağlar.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,158,AblBeetleTitle0,Böcek
PauseMenu.msbt,159,AblBeetleTitle1,Böcek 1
PauseMenu.msbt,160,AblBeetleTitle2,Böcek 2
PauseMenu.msbt,161,AblBeetleTitle3,Böcek 3
PauseMenu.msbt,162,AblBeetleTitle4,Böcek 4
PauseMenu.msbt,163,AblBeetleInfo,"⟦MSBT:0E000000020002005500⟧Boynuzunda ışık parıldarken
⟦MSBT:0E00000003000400FF6400FF⟧böceklerin kralı⟦MSBT:0E00000003000400000000FF⟧ gökte süzülür!
Düşmanlara atılıp
boynuzunla ⟦MSBT:0E00000003000400FF6400FF⟧yakala⟦MSBT:0E00000003000400000000FF⟧, sonra
onları ⟦MSBT:0E00000003000400FF6400FF⟧yere çak⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,164,AblCircusTitle0,Sirk
PauseMenu.msbt,165,AblCircusTitle1,Sirk 1
PauseMenu.msbt,166,AblCircusTitle2,Sirk 2
PauseMenu.msbt,167,AblCircusTitle3,Sirk 3
PauseMenu.msbt,168,AblCircusInfo,"⟦MSBT:0E000000020002005A00⟧Gerçek mi? Hem de nasıl!
Alevli çemberden atla,
en iyi ⟦MSBT:0E00000003000400FF6400FF⟧Akrobasi⟦MSBT:0E00000003000400000000FF⟧
hareketlerini sergile!
Perde kapanınca düşmanların
⟦MSBT:0E00000003000400FF6400FF⟧sirk hünerlerinin⟦MSBT:0E00000003000400000000FF⟧ şaka
olmadığını anlayacak.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,169,AblNeedleTitle0,İğne
PauseMenu.msbt,170,AblNeedleTitle1,İğne 1
PauseMenu.msbt,171,AblNeedleTitle2,İğne 2
PauseMenu.msbt,172,AblNeedleInfo,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00000003000400FF6400FF⟧Sivri iğnelerle ⟦MSBT:0E00000003000400000000FF⟧
kendini kapla; düşmanlarını
dürt ve ⟦MSBT:0E00000003000400FF6400FF⟧duvarlara tutun⟦MSBT:0E00000003000400000000FF⟧!
Ayrıca tavana ve
zemine de iğne
⟦MSBT:0E00000003000400FF6400FF⟧sapla⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,173,AblBigBangTitle0,Hipernova
PauseMenu.msbt,174,AblBigBangTitle1,Hipernova 1
PauseMenu.msbt,175,AblBigBangInfo,"⟦MSBT:0E000000020002005500⟧Rüya Sarmaşığı'ndaki ⟦MSBT:0E00000003000400FF6400FF⟧Mucize
Meyvesi⟦MSBT:0E00000003000400000000FF⟧ Kirby'ye bu özel
yeteneği verir. Enerji
patlamasının ardından
Kirby'nin midesi kara deliğe
dönüşür ve ⟦MSBT:0E00000003000400FF6400FF⟧dev nesneleri⟦MSBT:0E00000003000400000000FF⟧
içine çekebilir!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,176,AblGhostTitle1,Hayalet
PauseMenu.msbt,177,AblDededeInfo,"⟦MSBT:0E000000020002005500⟧Sonunda: ⟦MSBT:0E00000003000400FF6400FF⟧Dedede Turu⟦MSBT:0E00000003000400000000FF⟧!
Bu toprakları ⟦MSBT:0E00000003000400FF6400FF⟧Kraliçe Sectonia⟦MSBT:0E00000003000400000000FF⟧
değil, ⟦MSBT:0E00000003000400FF6400FF⟧kral⟦MSBT:0E00000003000400000000FF⟧ yönetecek!
Rüya Diyarı'nın kendini
Büyük Kral ilan eden hükümdarı
kendi ⟦MSBT:0E00000003000400FF6400FF⟧macerasına⟦MSBT:0E00000003000400000000FF⟧ çıkıyor!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,178,AblDededeTitle0,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,179,AblDededeTitle1,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında 1⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,180,AblDededeTitle2,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında 2⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,181,AblDededeTitle3,⟦MSBT:0E000000020002005000⟧Kral Dedede Hakkında 3⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,182,AblTiltTitle1,Eğim Kalibrasyonu
PauseMenu.msbt,183,#Sp,
PauseMenu.msbt,184,PageTitleSpecial,Özel
PauseMenu.msbt,185,SpVSWhispyflowers,VS Çiçekli Ağaç
PauseMenu.msbt,186,SpVSWhispyflowersInfo,"⟦MSBT:0E000000020002005A00⟧Bir zamanlar yüzen ⟦MSBT:0E00000003000400FF6400FF⟧Floralia⟦MSBT:0E00000003000400000000FF⟧
krallığının küçük bir çiçeğiydi.
Çiçekli Ağaç, Dedede'yi kaçıran gizemli
⟦MSBT:0E00000003000400FF6400FF⟧Örümza⟦MSBT:0E00000003000400000000FF⟧'nın büyüsüyle saldırganlaşıp
⟦MSBT:0E00000003000400FF6400FF⟧aşırı büyüdü⟦MSBT:0E00000003000400000000FF⟧. Bu ağacın jilet gibi
çiçeklerine dikkat et!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,187,SpVSWhispyflowersEx,⟦MSBT:0E000000020002006200⟧VS Çiçekli Ağaç DX⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,188,SpVSWhispyflowersExInfo,"⟦MSBT:0E000000020002005A00⟧Bir zamanların ⟦MSBT:0E00000003000400FF6400FF⟧küçücük çiçeği⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FF6400FF⟧devasa⟦MSBT:0E00000003000400000000FF⟧ bir boyuta ulaşıp çılgına döndü!
Rüya Diyarı'nda yaşayan
⟦MSBT:0E00000003000400FF6400FF⟧Whispy Woods⟦MSBT:0E00000003000400000000FF⟧ ile bağlantısı ise
⟦MSBT:0E00000003000400FF6400FF⟧bilinmiyor⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,189,SpVSPaincia,VS Boyatra
PauseMenu.msbt,190,SpVSPainciaInfo,"⟦MSBT:0E000000020002005A00⟧Bir zamanlar ⟦MSBT:0E00000003000400FF6400FF⟧doğumda ayrılan iki
kız kardeşi⟦MSBT:0E00000003000400000000FF⟧ resmettiği söylenen
bir ⟦MSBT:0E00000003000400FF6400FF⟧tablo⟦MSBT:0E00000003000400000000FF⟧ vardı. Yıllarca bir ressamın
atölyesinde unutulup uyudu; sonra
⟦MSBT:0E00000003000400FF6400FF⟧canlanıp⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FF6400FF⟧dünyadan intikam
almaya yemin etti⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,191,SpVSPainciaEx,VS Boyatra DX
PauseMenu.msbt,192,SpVSPainciaExInfo,"⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00000003000400FF6400FF⟧Unutulmuş bir tablodan⟦MSBT:0E00000003000400000000FF⟧ doğan
Boyatra DX, gizemli bir fırçanın
eseri. ⟦MSBT:0E00000003000400FF6400FF⟧İntikam⟦MSBT:0E00000003000400000000FF⟧ için geri döndü.
Acaba onu yaratan ⟦MSBT:0E00000003000400FF6400FF⟧ressam⟦MSBT:0E00000003000400000000FF⟧,
ona biçim verdiğine pişman mı?⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,193,SpVSKracko,VS Kracko
PauseMenu.msbt,194,SpVSKrackoInfo,"⟦MSBT:0E000000020002005A00⟧Görünüşe göre ⟦MSBT:0E00000003000400FF6400FF⟧Kracko ⟦MSBT:0E00000003000400000000FF⟧Floralia'yı
kendi ⟦MSBT:0E00000003000400FF6400FF⟧bölgesinin⟦MSBT:0E00000003000400000000FF⟧ bir parçası yaptı.
⟦MSBT:0E00000003000400FF6400FF⟧Gizemli bir güç ⟦MSBT:0E00000003000400000000FF⟧kaynağıyla beslendiği için
saldırıları her zamankinden daha güçlü!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,195,SpVSKrackoEx,VS Kracko DX
PauseMenu.msbt,196,SpVSKrackoExInfo,"⟦MSBT:0E000000020002005A00⟧Kirby Kracko'yu sayısız kez yendi,
ama ⟦MSBT:0E00000003000400FF6400FF⟧bulutlar⟦MSBT:0E00000003000400000000FF⟧ hâlâ
⟦MSBT:0E00000003000400FF6400FF⟧gökyüzünde⟦MSBT:0E00000003000400000000FF⟧ asılı kaldığı sürece
Kracko ⟦MSBT:0E00000003000400FF6400FF⟧asla pes etmeyecek⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,197,SpVSTogurogaraga,⟦MSBT:0E000000020002005D00⟧VS Kıvrak Çıngıraklı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,198,SpVSTogurogaragaInfo,"⟦MSBT:0E000000020002005A00⟧Zamanın başlangıcından beri
Gökyüzü Halkı'nın ⟦MSBT:0E00000003000400FF6400FF⟧saygı duyduğu⟦MSBT:0E00000003000400000000FF⟧
dev bir yılan heykeli. Gövdesi
göksel altın zırhla kaplı, ama
eski metinlere göre ⟦MSBT:0E00000003000400FF6400FF⟧başı korumasız⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,199,SpVSTogurogaragaEx,⟦MSBT:0E000000020002005000⟧VS Kıvrak Çıngıraklı DX⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,200,SpVSTogurogaragaExInfo,"⟦MSBT:0E000000020002005A00⟧Bu heykelimsi yılan bir zamanlar
⟦MSBT:0E00000003000400FF6400FF⟧Gökyüzü Halkı⟦MSBT:0E00000003000400000000FF⟧ tarafından barışın
simgesi olarak görülürdü. Ancak
⟦MSBT:0E00000003000400FF6400FF⟧kötü bir büyü⟦MSBT:0E00000003000400000000FF⟧ onu bozdu ve
ülkede bir ⟦MSBT:0E00000003000400FF6400FF⟧baş belası⟦MSBT:0E00000003000400000000FF⟧ hâline geldi.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,201,SpVSVolgerom,VS Pirovrak
PauseMenu.msbt,202,SpVSVolgeromInfo,"⟦MSBT:0E000000020002005A00⟧Bu kızgın kurbağa o kadar sıcak ki
banyo suyuna ⟦MSBT:0E00000003000400FF6400FF⟧erimiş lav ⟦MSBT:0E00000003000400000000FF⟧kullanır!
En sevdiği hobileri
⟦MSBT:0E00000003000400FF6400FF⟧volkanik patlamalar⟦MSBT:0E00000003000400000000FF⟧ çıkarmak ve
her yere zıplamaktır!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,203,SpVSVolgeromEx,VS Pirovrak DX
PauseMenu.msbt,204,SpVSVolgeromExInfo,"⟦MSBT:0E000000020002005A00⟧Susuzluğunu ⟦MSBT:0E00000003000400FF6400FF⟧kaynar magma⟦MSBT:0E00000003000400000000FF⟧ ile giderir
ve ⟦MSBT:0E00000003000400FF6400FF⟧erimiş lav taşları⟦MSBT:0E00000003000400000000FF⟧yla atıştırır. En
⟦MSBT:0E00000003000400FF6400FF⟧acımasız ortamlar ⟦MSBT:0E00000003000400000000FF⟧bile Pirovrak'a
rahatlatıcı gelir.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,205,SpVSMaskeddedede,⟦MSBT:0E000000020002006200⟧VS Maskeli Dedede⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,206,SpVSMaskeddededeInfo,"⟦MSBT:0E000000020002005A00⟧Örümza'nın hipnoz büyüsünün
etkisi altında ve şimdi
⟦MSBT:0E00000003000400FF6400FF⟧gizemli bir maske⟦MSBT:0E00000003000400000000FF⟧ takan güçlenmiş
kral Kirby ile dövüşmek istiyor.
⟦MSBT:0E00000003000400FF6400FF⟧Kendine gel, Kral Dedede⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,207,SpVSMaskeddededeRevenge,⟦MSBT:0E000000020002003C00⟧VS Maskeli Dedede'nin İntikamı⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,208,SpVSMaskeddededeRevengeInfo,"⟦MSBT:0E000000020002005A00⟧Kirby'ye yenildikten sonra ⟦MSBT:0E00000003000400FF6400FF⟧yeniden
güçlenen kral⟦MSBT:0E00000003000400000000FF⟧ enerjiyle dolup taşıyor!
Kirby'nin rakibinin ⟦MSBT:0E00000003000400FF6400FF⟧sınırları kaldırıldı⟦MSBT:0E00000003000400000000FF⟧;
artık ⟦MSBT:0E00000003000400FF6400FF⟧dev bir baltayı⟦MSBT:0E00000003000400000000FF⟧ kolayca savuruyor.
Dikkat: bu ⟦MSBT:0E00000003000400FF6400FF⟧savaş makinesi⟦MSBT:0E00000003000400000000FF⟧
kontrolden çıkmış!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,209,SpVSQueensectnia1,⟦MSBT:0E000000020002005D00⟧VS Kraliçe Sectonia⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,210,SpVSQueensectnia1Info,"⟦MSBT:0E000000020002005A00⟧Örümza'yı ⟦MSBT:0E00000003000400FF6400FF⟧büyüleyen⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FF6400FF⟧kötü kraliçe⟦MSBT:0E00000003000400000000FF⟧,
⟦MSBT:0E00000003000400FF6400FF⟧güzellik⟦MSBT:0E00000003000400000000FF⟧ ve ⟦MSBT:0E00000003000400FF6400FF⟧dünya hâkimiyeti⟦MSBT:0E00000003000400000000FF⟧ peşinde.
Floralia'yı ele geçirip Gökyüzü Halkı'nı
zalimliğiyle baskı altına aldı. Artık
perde arkasındaki gerçek ⟦MSBT:0E00000003000400FF6400FF⟧beyinle⟦MSBT:0E00000003000400000000FF⟧
yüzleşme zamanı!⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,211,SpVSQueensectnia1Ex,⟦MSBT:0E000000020002005000⟧VS Kraliçe Sectonia DX⟦MSBT:0E000000020002006400⟧
PauseMenu.msbt,212,SpVSQueensectnia1ExInfo,"⟦MSBT:0E000000020002005A00⟧Sectonia ile Örümza bir zamanlar
⟦MSBT:0E00000003000400FF6400FF⟧iyi arkadaştı⟦MSBT:0E00000003000400000000FF⟧, ama Sectonia
kibire ve ⟦MSBT:0E00000003000400FF6400FF⟧büyüklük hezeyanlarına⟦MSBT:0E00000003000400000000FF⟧ kapıldı.
Çok geçmeden kalbi karardı
ve onu bugün olduğu
⟦MSBT:0E00000003000400FF6400FF⟧güç düşkünü hükümdara⟦MSBT:0E00000003000400000000FF⟧ dönüştürdü.⟦MSBT:0E000000020002006400⟧"
PauseMenu.msbt,213,SpVSSectniaVine,⟦MSBT:0E000000020002005200⟧VS Sectonia Sarmaşığı⟦MSBT:0E000000020002006400⟧
