target_language,target_rbin_indices,target_rbin_hashes,target_message_indices,ctd_name,ctd_file_id,message_id,layout_index,wait_frames,source_fr,source_en,source_de,match_status,target_variant_count,translation
en,143,0xB0162E60,220,ctit000.ctd,0x28000000,0x28000605,6,0,Tonneau,Water Barrel,Wasserfass,matched_fr_en_de,1,Su Fıçısı
en,143,0xB0162E60,221,ctit000.ctd,0x28000000,0x28000606,6,0,Pistolet : rouge,Paint Gun: Red,Farbpistole: Rot,matched_fr_en_de,1,Boya Tabancası: Kırmızı
en,143,0xB0162E60,222,ctit000.ctd,0x28000000,0x28000607,6,0,Pistolet : bleu,Paint Gun: Blue,Farbpistole: Blau,matched_fr_en_de,1,Boya Tabancası: Mavi
en,143,0xB0162E60,223,ctit000.ctd,0x28000000,0x28000608,6,0,Pistolet : vert,Paint Gun: Green,Farbpistole: Grün,matched_fr_en_de,1,Boya Tabancası: Yeşil
en,143,0xB0162E60,224,ctit000.ctd,0x28000000,0x28000609,6,0,Pistolet : jaune,Paint Gun: Yellow,Farbpistole: Gelb,matched_fr_en_de,1,Boya Tabancası: Sarı
en,143,0xB0162E60,225,ctit000.ctd,0x28000000,0x2800060A,6,0,Pistolet : blanc,Paint Gun: White,Farbpistole: Weiß,matched_fr_en_de,1,Boya Tabancası: Beyaz
en,143,0xB0162E60,226,ctit000.ctd,0x28000000,0x2800060B,6,0,Pistolet : noir,Paint Gun: Black,Farbpistole: Schwarz,matched_fr_en_de,1,Boya Tabancası: Siyah
en,143,0xB0162E60,227,ctit000.ctd,0x28000000,0x2800060C,6,0,Pistolet : violet,Paint Gun: Purple,Farbpistole: Lila,matched_fr_en_de,1,Boya Tabancası: Mor
en,143,0xB0162E60,228,ctit000.ctd,0x28000000,0x2800060D,6,0,Pistolet : bleu ciel,Paint Gun: Sky Blue,Farbpistole: H.-blau,matched_fr_en_de,1,Boya Tabancası: Açık Mavi
en,143,0xB0162E60,229,ctit000.ctd,0x28000000,0x2800060E,6,0,JOUET 14,TOY 14,SPIELZEUG 14,matched_fr_en_de,1,OYUNCAK 14
en,143,0xB0162E60,230,ctit000.ctd,0x28000000,0x2800060F,6,0,JOUET 15,TOY 15,SPIELZEUG 15,matched_fr_en_de,1,OYUNCAK 15
en,143,0xB0162E60,231,ctit000.ctd,0x28000000,0x28000610,6,0,JOUET 16,TOY 16,SPIELZEUG 16,matched_fr_en_de,1,OYUNCAK 16
en,143,0xB0162E60,232,ctit000.ctd,0x28000000,0x28000611,6,0,JOUET 17,TOY 17,SPIELZEUG 17,matched_fr_en_de,1,OYUNCAK 17
en,143,0xB0162E60,233,ctit000.ctd,0x28000000,0x28000612,6,0,JOUET 18,TOY 18,SPIELZEUG 18,matched_fr_en_de,1,OYUNCAK 18
en,143,0xB0162E60,234,ctit000.ctd,0x28000000,0x28000613,6,0,JOUET 19,TOY 19,SPIELZEUG 19,matched_fr_en_de,1,OYUNCAK 19
en,143,0xB0162E60,235,ctit000.ctd,0x28000000,0x28000614,6,0,JOUET 20,TOY 20,SPIELZEUG 20,matched_fr_en_de,1,OYUNCAK 20
en,143,0xB0162E60,236,ctit000.ctd,0x28000000,0x28000700,7,0,,,,matched_fr_en_de,1,
en,143,0xB0162E60,237,ctit000.ctd,0x28000000,0x28000701,7,0,"Initiation :
Combat - Principes","Tutorial:
Combat Basics","Tutorial:
Kampfgrundlagen",matched_fr_en_de,1,"Eğitim:
Savaşın Temelleri"
en,143,0xB0162E60,238,ctit000.ctd,0x28000000,0x28000702,7,0,"Initiation :
Fluidité - Principes","Tutorial:
Flowmotion Basics","Tutorial:
Grundlagen: Freier Fluss",matched_fr_en_de,1,"Eğitim:
Akış Hareketinin Temelleri"
en,143,0xB0162E60,239,ctit000.ctd,0x28000000,0x28000703,7,0,"Initiation :
Altération du réel","Tutorial:
Reality Shift","Tutorial:
Realitätswandel",matched_fr_en_de,1,"Eğitim:
Gerçeklik Değişimi"
en,143,0xB0162E60,240,ctit000.ctd,0x28000000,0x28000704,7,0,"Initiation :
Combat en mode Fluidité","Tutorial:
Flowmotion Combat","Tutorial:
Freier Fluss: Kampf",matched_fr_en_de,1,"Eğitim:
Akış Hareketiyle Savaş"
en,143,0xB0162E60,241,ctit000.ctd,0x28000000,0x28000705,7,0,"Initiation : Créer des
Esprits et s'en occuper","Tutorial:
Creating & Nurturing Spirits","Tutorial:
Geister erschaffen & pflegen",matched_fr_en_de,1,"Eğitim:
Ruh Yaratma ve Yetiştirme"
en,143,0xB0162E60,242,ctit000.ctd,0x28000000,0x28000706,7,0,"Initiation :
Fusion avec les Esprits","Tutorial:
Linking with Spirits","Tutorial:
Links mit Geistern",matched_fr_en_de,1,"Eğitim:
Ruhlarla Bağlantı Kurma"
en,143,0xB0162E60,243,ctit000.ctd,0x28000000,0x28000707,7,0,,,,matched_fr_en_de,1,
en,143,0xB0162E60,244,ctit000.ctd,0x28000000,0x28000708,7,0,"Résumé :
Birth by Sleep","Chronicle:
Birth by Sleep","Chronik:
Birth by Sleep",matched_fr_en_de,1,"Kronik:
Birth by Sleep"
en,143,0xB0162E60,245,ctit000.ctd,0x28000000,0x28000709,7,0,"Résumé :
Kingdom Hearts","Chronicle:
Kingdom Hearts","Chronik:
Kingdom Hearts",matched_fr_en_de,1,"Kronik:
Kingdom Hearts"
en,143,0xB0162E60,246,ctit000.ctd,0x28000000,0x2800070A,7,0,"Résumé :
358/2 Days","Chronicle:
358/2 Days","Chronik:
358/2 Days",matched_fr_en_de,1,"Kronik:
358/2 Days"
en,143,0xB0162E60,247,ctit000.ctd,0x28000000,0x2800070B,7,0,"Résumé :
Kingdom Hearts II","Chronicle:
Kingdom Hearts Ⅱ","Chronik:
Kingdom Hearts II",matched_fr_en_de,1,"Kronik:
Kingdom Hearts Ⅱ"
en,143,0xB0162E60,248,ctit000.ctd,0x28000000,0x2800070C,7,0,"Résumé :
Chain of Memories","Chronicle:
Chain of Memories","Chronik:
Chain of Memories",matched_fr_en_de,1,"Kronik:
Chain of Memories"
en,143,0xB0162E60,249,ctit000.ctd,0x28000000,0x2800070D,7,0,"Résumé:
Re:coded","Chronicle:
Re:coded","Chronik:
Re:coded",matched_fr_en_de,1,"Kronik:
Re:coded"
en,143,0xB0162E60,250,ctit000.ctd,0x28000000,0x2800070E,7,0,"Flashback :
Examen du Symbole de maîtrise","Flashback:
The Mark of Mastery Exam","Rückblende:
Die Meisterprüfung",matched_fr_en_de,1,"Geçmişe Dönüş:
Ustalık Sınavı"
en,143,0xB0162E60,251,ctit000.ctd,0x28000000,0x2800070F,7,0,"Flashback :
Avale-Rêves","Flashback:
Dream Eaters","Rückblende:
Traumfänger",matched_fr_en_de,1,"Geçmişe Dönüş:
Rüya Yiyenler"
en,143,0xB0162E60,252,ctit000.ctd,0x28000000,0x28000710,7,0,"Flashback :
La Guerre des Keyblades","Flashback:
The Keyblade War","Rückblende:
Schlüsselschwertkrieg",matched_fr_en_de,1,"Geçmişe Dönüş:
Anahtar Kılıcı Savaşı"
en,143,0xB0162E60,253,ctit000.ctd,0x28000000,0x28000711,7,0,"Flashback :
L'avertissement de Frollo","Flashback:
Frollo Cautions Quasimodo","Rückblende:
Frollo warnt Quasimodo",matched_fr_en_de,1,"Geçmişe Dönüş:
Frollo, Quasimodo'yu Uyarıyor"
en,143,0xB0162E60,254,ctit000.ctd,0x28000000,0x28000712,7,0,"Flashback :
Sombre obsession","Flashback:
Dark Obsession","Rückblende:
Dunkle Obsession",matched_fr_en_de,1,"Geçmişe Dönüş:
Karanlık Takıntı"
en,143,0xB0162E60,255,ctit000.ctd,0x28000000,0x28000713,7,0,"Flashback :
Quand les mondes rêvent","Flashback:
When Worlds Dream","Rückblende:
Wenn Welten träumen",matched_fr_en_de,1,"Geçmişe Dönüş:
Dünyalar Rüya Görürken"
en,143,0xB0162E60,256,ctit000.ctd,0x28000000,0x28000714,7,0,"Flashback :
Le mensonge de Pinocchio","Flashback:
Pinocchio Lies","Rückblende:
Pinocchio lügt",matched_fr_en_de,1,"Geçmişe Dönüş:
Pinokyo'nun Yalanı"
en,143,0xB0162E60,257,ctit000.ctd,0x28000000,0x28000715,7,0,"Flashback :
À la recherche de Monstro","Flashback:
In Search of Monstro","Rückblende:
Auf der Suche nach Monstro",matched_fr_en_de,1,"Geçmişe Dönüş:
Monstro'yu Ararken"
en,143,0xB0162E60,258,ctit000.ctd,0x28000000,0x28000716,7,0,INUTILISÉ,UNUSED,NICHT VERWENDET,matched_fr_en_de,1,KULLANILMIYOR
en,143,0xB0162E60,259,ctit000.ctd,0x28000000,0x28000717,7,0,"Flashback :
Père et fils","Flashback:
Father and Son","Rückblende:
Vater und Sohn",matched_fr_en_de,1,"Geçmişe Dönüş:
Baba ve Oğul"
en,143,0xB0162E60,260,ctit000.ctd,0x28000000,0x28000718,7,0,"Flashback :
Le disque volé","Flashback:
The Stolen Disc","Rückblende:
Der gestohlene Diskus",matched_fr_en_de,1,"Geçmişe Dönüş:
Çalınan Disk"
en,143,0xB0162E60,261,ctit000.ctd,0x28000000,0x28000719,7,0,"Flashback :
De bien curieux mousquetaires","Flashback:
Overnight Musketeers","Rückblende:
Über Nacht Musketiere",matched_fr_en_de,1,"Geçmişe Dönüş:
Bir Gecede Silahşor"
en,143,0xB0162E60,262,ctit000.ctd,0x28000000,0x2800071A,7,0,"Flashback :
Bon spectacle, princesse","Flashback:
Bon Journey, Princess","Rückblende:
Gute Reise, Prinzessin",matched_fr_en_de,1,"Geçmişe Dönüş:
İyi Yolculuklar, Prenses"
en,143,0xB0162E60,263,ctit000.ctd,0x28000000,0x2800071B,7,0,"Flashback :
L'Apprenti Sorcier","Flashback:
The Sorcerer's Apprentice","Rückblende:
Der Zauberlehrling",matched_fr_en_de,1,"Geçmişe Dönüş:
Büyücünün Çırağı"
en,143,0xB0162E60,264,ctit000.ctd,0x28000000,0x2800071C,7,0,"Flashback :
Accident magique","Flashback:
A Magical Mishap","Rückblende:
Ein magisches Malheur",matched_fr_en_de,1,"Geçmişe Dönüş:
Büyülü Aksilik"
en,143,0xB0162E60,265,ctit000.ctd,0x28000000,0x2800071D,7,0,AIDE,HELP,INFO,matched_fr_en_de,1,YARDIM
en,143,0xB0162E60,266,ctit000.ctd,0x28000000,0x2800071E,7,0,AIDE,HELP,INFO,matched_fr_en_de,1,YARDIM
en,143,0xB0162E60,267,ctit000.ctd,0x28000000,0x2800071F,7,0,AIDE,HELP,INFO,matched_fr_en_de,1,YARDIM
en,143,0xB0162E60,268,ctit000.ctd,0x28000000,0x28000720,7,0,AIDE,HELP,INFO,matched_fr_en_de,1,YARDIM
en,143,0xB0162E60,269,ctit000.ctd,0x28000000,0x28000721,7,0,MÉMO - ÉLÉMENT 33,MEMENTO ITEM 33,ERINNERUNGSSTÜCK 33,matched_fr_en_de,1,HATIRA EŞYASI 33
en,143,0xB0162E60,270,ctit000.ctd,0x28000000,0x28000722,7,0,MÉMO - ÉLÉMENT 34,MEMENTO ITEM 34,ERINNERUNGSSTÜCK 34,matched_fr_en_de,1,HATIRA EŞYASI 34
en,143,0xB0162E60,271,ctit000.ctd,0x28000000,0x28000723,7,0,MÉMO - ÉLÉMENT 35,MEMENTO ITEM 35,ERINNERUNGSSTÜCK 35,matched_fr_en_de,1,HATIRA EŞYASI 35
en,143,0xB0162E60,272,ctit000.ctd,0x28000000,0x28000724,7,0,MÉMO - ÉLÉMENT 36,MEMENTO ITEM 36,ERINNERUNGSSTÜCK 36,matched_fr_en_de,1,HATIRA EŞYASI 36
en,143,0xB0162E60,273,ctit000.ctd,0x28000000,0x28000725,7,0,MÉMO - ÉLÉMENT 37,MEMENTO ITEM 37,ERINNERUNGSSTÜCK 37,matched_fr_en_de,1,HATIRA EŞYASI 37
en,143,0xB0162E60,274,ctit000.ctd,0x28000000,0x28000726,7,0,MÉMO - ÉLÉMENT 38,MEMENTO ITEM 38,ERINNERUNGSSTÜCK 38,matched_fr_en_de,1,HATIRA EŞYASI 38
en,143,0xB0162E60,275,ctit000.ctd,0x28000000,0x28000727,7,0,MÉMO - ÉLÉMENT 39,MEMENTO ITEM 39,ERINNERUNGSSTÜCK 39,matched_fr_en_de,1,HATIRA EŞYASI 39
en,143,0xB0162E60,276,ctit000.ctd,0x28000000,0x28000728,7,0,MÉMO - ÉLÉMENT 40,MEMENTO ITEM 40,ERINNERUNGSSTÜCK 40,matched_fr_en_de,1,HATIRA EŞYASI 40
en,143,0xB0162E60,277,ctit000.ctd,0x28000000,0x28000800,8,0,,,,matched_fr_en_de,1,
en,143,0xB0162E60,278,ctit000.ctd,0x28000000,0x28000801,8,0,CARTE MIAOU WAOU,MEOW WOW CARD,KARTE „WUNDERMIEZE“,matched_fr_en_de,1,MEOW WOW KARTI
en,143,0xB0162E60,279,ctit000.ctd,0x28000000,0x28000802,8,0,CARTE BOULOBÊÊ,TAMA SHEEP CARD,KARTE „TAMASCHAF“,matched_fr_en_de,1,TAMA SHEEP KARTI
en,143,0xB0162E60,280,ctit000.ctd,0x28000000,0x28000803,8,0,CARTE BÉLIN,YOGGY RAM CARD,KARTE „YAGIBOCK“,matched_fr_en_de,1,YOGGY RAM KARTI
en,143,0xB0162E60,281,ctit000.ctd,0x28000000,0x28000804,8,0,CARTE VAMPORY,KOMORY BAT CARD,KARTE „VAMPKOMORI“,matched_fr_en_de,1,KOMORY BAT KARTI
en,143,0xB0162E60,282,ctit000.ctd,0x28000000,0x28000805,8,0,CARTE BARBILION,PRICKLEMANE CARD,KARTE „ZOTTELLÖWE“,matched_fr_en_de,1,PRICKLEMANE KARTI
en,143,0xB0162E60,283,ctit000.ctd,0x28000000,0x28000806,8,0,CARTE ZARPENT,HEBBY REPP CARD,KARTE „ECHSTREMIST“,matched_fr_en_de,1,HEBBY REPP KARTI
en,143,0xB0162E60,284,ctit000.ctd,0x28000000,0x28000807,8,0,CARTE GÉNÉRAL COA,SIR KYROO CARD,KARTE „SIR KAIRU“,matched_fr_en_de,1,SIR KYROO KARTI
en,143,0xB0162E60,285,ctit000.ctd,0x28000000,0x28000808,8,0,CARTE SALAMORTEL,TOXIMANDER CARD,KARTE „GIFTECHSE“,matched_fr_en_de,1,TOXIMANDER KARTI
en,143,0xB0162E60,286,ctit000.ctd,0x28000000,0x28000809,8,0,CARTE LAME FATALE,FIN FATALE CARD,KARTE „FLOSSFATALE“,matched_fr_en_de,1,FIN FATALE KARTI
en,143,0xB0162E60,287,ctit000.ctd,0x28000000,0x2800080A,8,0,CARTE HYPERCAMPE,TATSU STEED CARD,KARTE „TATSUPFERD“,matched_fr_en_de,1,TATSU STEED KARTI
en,143,0xB0162E60,288,ctit000.ctd,0x28000000,0x2800080B,8,0,CARTE NEKO,NECHO CAT CARD,KARTE „NEKOKATZE“,matched_fr_en_de,1,NECHO CAT KARTI
en,143,0xB0162E60,289,ctit000.ctd,0x28000000,0x2800080C,8,0,CARTE GIRAFOUDRE,THUNDERAFFE CARD,KARTE „GIRAUFBOLD“,matched_fr_en_de,1,THUNDERAFFE KARTI
en,143,0xB0162E60,290,ctit000.ctd,0x28000000,0x2800080D,8,0,CARTE KOOMA PANDA,KOOMA PANDA CARD,KARTE „KUMAPANDA“,matched_fr_en_de,1,KOOMA PANDA KARTI
en,143,0xB0162E60,291,ctit000.ctd,0x28000000,0x2800080E,8,0,CARTE PÉGASTUCE,PEGASLICK CARD,KARTE „PEGASMART“,matched_fr_en_de,1,PEGASLICK KARTI
en,143,0xB0162E60,292,ctit000.ctd,0x28000000,0x2800080F,8,0,CARTE ALCIPINGOU,ICEGUIN ACE CARD,KARTE „EISASSGUIN“,matched_fr_en_de,1,ICEGUIN ACE KARTI
en,143,0xB0162E60,293,ctit000.ctd,0x28000000,0x28000810,8,0,CARTE CHOUMIRETTE,PEEPSTA HOO CARD,KARTE „HUHU“,matched_fr_en_de,1,PEEPSTA HOO KARTI
en,143,0xB0162E60,294,ctit000.ctd,0x28000000,0x28000811,8,0,CARTE BRISCARGOT,ESCARGLOW CARD,KARTE „GLÜHSCHNECK“,matched_fr_en_de,1,ESCARGLOW KARTI
en,143,0xB0162E60,295,ctit000.ctd,0x28000000,0x28000812,8,0,CARTE CAFARCORNE,KO KABUTO CARD,KARTE „TSUNOKÄFER“,matched_fr_en_de,1,KO KABUTO KARTI
en,143,0xB0162E60,296,ctit000.ctd,0x28000000,0x28000813,8,0,CARTE TOUPIFLEUR,WHEEFLOWER CARD,KARTE „HUIBLÜMCHEN“,matched_fr_en_de,1,WHEEFLOWER KARTI
en,143,0xB0162E60,297,ctit000.ctd,0x28000000,0x28000814,8,0,CARTE MANGETOUT,GHOSTABOCKY CARD,KARTE „LECKERGRAUS“,matched_fr_en_de,1,GHOSTABOCKY KARTI
en,143,0xB0162E60,298,ctit000.ctd,0x28000000,0x28000815,8,0,CARTE ZÉLÉPHANT,ZOLEPHANT CARD,KARTE „QUÄLEFANT“,matched_fr_en_de,1,ZOLEPHANT KARTI
en,143,0xB0162E60,299,ctit000.ctd,0x28000000,0x28000816,8,0,CARTE HOPTARIE,JUGGLE PUP CARD,KARTE „JONGHEULER“,matched_fr_en_de,1,JUGGLE PUP KARTI
en,143,0xB0162E60,300,ctit000.ctd,0x28000000,0x28000817,8,0,CARTE PLUMACIER,HALBIRD CARD,KARTE „HAUBICHT“,matched_fr_en_de,1,HALBIRD KARTI
en,143,0xB0162E60,301,ctit000.ctd,0x28000000,0x28000818,8,0,CARTE MANDIBULARD,STAGGERCEPS CARD,KARTE „TAUMELWANZE“,matched_fr_en_de,1,STAGGERCEPS KARTI
en,143,0xB0162E60,302,ctit000.ctd,0x28000000,0x28000819,8,0,CARTE CARCARÊTE,FISHBONÉ CARD,KARTE „GRÄTEL“,matched_fr_en_de,1,FISHBONÉ KARTI
en,143,0xB0162E60,303,ctit000.ctd,0x28000000,0x2800081A,8,0,CARTE MIAOU CHOU,FLOWBERMEOW CARD,KARTE „MIEZEBLUME“,matched_fr_en_de,1,FLOWBERMEOW KARTI
en,143,0xB0162E60,304,ctit000.ctd,0x28000000,0x2800081B,8,0,CARTE CYBERBIC,CYBER YOG CARD,KARTE „DIGIYAGI“,matched_fr_en_de,1,CYBER YOG KARTI
en,143,0xB0162E60,305,ctit000.ctd,0x28000000,0x2800081C,8,0,CARTE CHEF COA,CHEF KYROO CARD,KARTE „KOCH KAIRU“,matched_fr_en_de,1,CHEF KYROO KARTI
en,143,0xB0162E60,306,ctit000.ctd,0x28000000,0x2800081D,8,0,CARTE PRINCE COA,LORD KYROO CARD,KARTE „PRINZ KAIRU“,matched_fr_en_de,1,LORD KYROO KARTI
en,143,0xB0162E60,307,ctit000.ctd,0x28000000,0x2800081E,8,0,CARTE HIPPOFLAMME,TATSU BLAZE CARD,KARTE „FEUERTATSU“,matched_fr_en_de,1,TATSU BLAZE KARTI
en,143,0xB0162E60,308,ctit000.ctd,0x28000000,0x2800081F,8,0,CARTE LECTRICORNE,ELECTRICORN CARD,KARTE „ELEKTROHORN“,matched_fr_en_de,1,ELECTRICORN KARTI
en,143,0xB0162E60,309,ctit000.ctd,0x28000000,0x28000820,8,0,CARTE MALYSSE,WOEFLOWER CARD,KARTE „BUHBLÜMCHEN“,matched_fr_en_de,1,WOEFLOWER KARTI
en,143,0xB0162E60,310,ctit000.ctd,0x28000000,0x28000821,8,0,CARTE MOQUETOUT,JESTABOCKY CARD,KARTE „LAUSEGRAUS“,matched_fr_en_de,1,JESTABOCKY KARTI
en,143,0xB0162E60,311,ctit000.ctd,0x28000000,0x28000822,8,0,CARTE VOLAIGLE,EAGLIDER CARD,KARTE „KRASSVOGEL“,matched_fr_en_de,1,EAGLIDER KARTI
en,143,0xB0162E60,312,ctit000.ctd,0x28000000,0x28000823,8,0,CARTE LAPINOUÏE,ME ME BUNNY CARD,KARTE „MIMIHASE“,matched_fr_en_de,1,ME ME BUNNY KARTI
en,143,0xB0162E60,313,ctit000.ctd,0x28000000,0x28000824,8,0,CARTE RHINOFÉROCE,DRILL SYE CARD,KARTE „BOHRHORN“,matched_fr_en_de,1,DRILL SYE KARTI
en,143,0xB0162E60,314,ctit000.ctd,0x28000000,0x28000825,8,0,CARTE TYRANOREGIS,TYRANTO REX CARD,KARTE „TYRANNENREX“,matched_fr_en_de,1,TYRANTO REX KARTI
en,143,0xB0162E60,315,ctit000.ctd,0x28000000,0x28000826,8,0,CARTE LAPIN MAJIK,MAJIK LAPIN CARD,KARTE „ZAUBERHASE“,matched_fr_en_de,1,MAJIK LAPIN KARTI
en,143,0xB0162E60,316,ctit000.ctd,0x28000000,0x28000827,8,0,CARTE CÉRATERROR,CERA TERROR CARD,KARTE „CERA-TERROR“,matched_fr_en_de,1,CERA TERROR KARTI
en,143,0xB0162E60,317,ctit000.ctd,0x28000000,0x28000828,8,0,CARTE VILRAPTOR,SKELTERWILD CARD,KARTE „EILSAURUS“,matched_fr_en_de,1,SKELTERWILD KARTI
en,143,0xB0162E60,318,ctit000.ctd,0x28000000,0x28000829,8,0,CARTE GLOUGLOUFOU,DUCKY GOOSE CARD,KARTE „GAGAGLUCKE“,matched_fr_en_de,1,DUCKY GOOSE KARTI
en,143,0xB0162E60,319,ctit000.ctd,0x28000000,0x2800082A,8,0,CARTE AURALION,AURA LION CARD,KARTE „AURALÖWE“,matched_fr_en_de,1,AURA LION KARTI
en,143,0xB0162E60,320,ctit000.ctd,0x28000000,0x2800082B,8,0,CARTE DRACODÉMON,RYU DRAGON CARD,KARTE „RYUDRACHE“,matched_fr_en_de,1,RYU DRAGON KARTI
en,143,0xB0162E60,321,ctit000.ctd,0x28000000,0x2800082C,8,0,CARTE DRAGONNET,DRAK QUACK CARD,KARTE „WINZDRACHE“,matched_fr_en_de,1,DRAK QUACK KARTI
en,143,0xB0162E60,322,ctit000.ctd,0x28000000,0x2800082D,8,0,CARTE CHICOTAIGÜE,KEEBA TIGER CARD,KARTE „KIBATIGA“,matched_fr_en_de,1,KEEBA TIGER KARTI
en,143,0xB0162E60,323,ctit000.ctd,0x28000000,0x2800082E,8,0,CARTE INUTILISÉE 46,UNUSED CARD 46,UNBENUTZTE KARTE 46,matched_fr_en_de,1,KULLANILMAYAN KART 46
en,143,0xB0162E60,324,ctit000.ctd,0x28000000,0x2800082F,8,0,CARTE INUTILISÉE 47,UNUSED CARD 47,UNBENUTZTE KARTE 47,matched_fr_en_de,1,KULLANILMAYAN KART 47
en,143,0xB0162E60,325,ctit000.ctd,0x28000000,0x28000830,8,0,CARTE INUTILISÉE 48,UNUSED CARD 48,UNBENUTZTE KARTE 48,matched_fr_en_de,1,KULLANILMAYAN KART 48
en,143,0xB0162E60,326,ctit000.ctd,0x28000000,0x28000831,8,0,CARTE INUTILISÉE 49,UNUSED CARD 49,UNBENUTZTE KARTE 49,matched_fr_en_de,1,KULLANILMAYAN KART 49
en,143,0xB0162E60,327,ctit000.ctd,0x28000000,0x28000832,8,0,CARTE INUTILISÉE 50,UNUSED CARD 50,UNBENUTZTE KARTE 50,matched_fr_en_de,1,KULLANILMAYAN KART 50
en,143,0xB0162E60,328,ctit000.ctd,0x28000000,0x28000833,8,0,CARTE INUTILISÉE 51,UNUSED CARD 51,UNBENUTZTE KARTE 51,matched_fr_en_de,1,KULLANILMAYAN KART 51
en,143,0xB0162E60,329,ctit000.ctd,0x28000000,0x28000834,8,0,CARTE INUTILISÉE 52,UNUSED CARD 52,UNBENUTZTE KARTE 52,matched_fr_en_de,1,KULLANILMAYAN KART 52
en,143,0xB0162E60,330,ctit000.ctd,0x28000000,0x28000835,8,0,CARTE INUTILISÉE 53,UNUSED CARD 53,UNBENUTZTE KARTE 53,matched_fr_en_de,1,KULLANILMAYAN KART 53
en,143,0xB0162E60,331,ctit000.ctd,0x28000000,0x28000836,8,0,CARTE INUTILISÉE 54,UNUSED CARD 54,UNBENUTZTE KARTE 54,matched_fr_en_de,1,KULLANILMAYAN KART 54
en,143,0xB0162E60,332,ctit000.ctd,0x28000000,0x28000837,8,0,CARTE INUTILISÉE 55,UNUSED CARD 55,UNBENUTZTE KARTE 55,matched_fr_en_de,1,KULLANILMAYAN KART 55
en,143,0xB0162E60,333,ctit000.ctd,0x28000000,0x28000838,8,0,CARTE INUTILISÉE 56,UNUSED CARD 56,UNBENUTZTE KARTE 56,matched_fr_en_de,1,KULLANILMAYAN KART 56
en,143,0xB0162E60,334,ctit000.ctd,0x28000000,0x28000839,8,0,CARTE INUTILISÉE 57,UNUSED CARD 57,UNBENUTZTE KARTE 57,matched_fr_en_de,1,KULLANILMAYAN KART 57
en,143,0xB0162E60,335,ctit000.ctd,0x28000000,0x2800083A,8,0,CARTE INUTILISÉE 58,UNUSED CARD 58,UNBENUTZTE KARTE 58,matched_fr_en_de,1,KULLANILMAYAN KART 58
en,143,0xB0162E60,336,ctit000.ctd,0x28000000,0x2800083B,8,0,CARTE INUTILISÉE 59,UNUSED CARD 59,UNBENUTZTE KARTE 59,matched_fr_en_de,1,KULLANILMAYAN KART 59
en,143,0xB0162E60,337,ctit000.ctd,0x28000000,0x2800083C,8,0,CARTE INUTILISÉE 60,UNUSED CARD 60,UNBENUTZTE KARTE 60,matched_fr_en_de,1,KULLANILMAYAN KART 60
en,143,0xB0162E60,338,ctit000.ctd,0x28000000,0x28000900,9,0,,,,matched_fr_en_de,1,
en,143,0xB0162E60,339,ctit000.ctd,0x28000000,0x28000901,9,0,Glossaire : Keyblades,Glossary: Keyblades,Glossar: Schlüsselschwerter,matched_fr_en_de,1,Sözlük: Anahtar Kılıçları
en,143,0xB0162E60,340,ctit000.ctd,0x28000000,0x28000902,9,0,Glossaire : Maîtres de la Keyblade,Glossary: Keyblade Masters,Glossar: Schlüsselschwertmeister,matched_fr_en_de,1,Sözlük: Anahtar Kılıcı Ustaları
en,143,0xB0162E60,341,ctit000.ctd,0x28000000,0x28000903,9,0,Glossaire : Maître Xehanort,Glossary: Master Xehanort,Glossar: Meister Xehanort,matched_fr_en_de,1,Sözlük: Usta Xehanort
en,143,0xB0162E60,342,ctit000.ctd,0x28000000,0x28000904,9,0,Glossaire : La Guerre des Keyblades,Glossary: The Keyblade War,Glossar: Der Schlüsselschwerterkrieg,matched_fr_en_de,1,Sözlük: Anahtar Kılıcı Savaşı
en,143,0xB0162E60,343,ctit000.ctd,0x28000000,0x28000905,9,0,Glossaire : Sans-cœur,Glossary: Heartless,Glossar: Herzlose,matched_fr_en_de,1,Sözlük: Kalpsizler
en,143,0xB0162E60,344,ctit000.ctd,0x28000000,0x28000906,9,0,Glossaire : Kingdom Hearts,Glossary: Kingdom Hearts,Glossar: Kingdom Hearts,matched_fr_en_de,1,Sözlük: Kingdom Hearts
en,143,0xB0162E60,345,ctit000.ctd,0x28000000,0x28000907,9,0,Glossaire : Simili,Glossary: Nobodies,Glossar: Niemande,matched_fr_en_de,1,Sözlük: Hiçkimseler
en,143,0xB0162E60,346,ctit000.ctd,0x28000000,0x28000908,9,0,Glossaire : Organisation ⑬,Glossary: Organization ⑬,Glossar: Organisation ⑬,matched_fr_en_de,1,Sözlük: Organizasyon ⑬
en,143,0xB0162E60,347,ctit000.ctd,0x28000000,0x28000909,9,0,Glossaire : Sept princesses,Glossary: Seven Princesses,Glossar: Sieben Prinzessinnen,matched_fr_en_de,1,Sözlük: Yedi Prenses
en,143,0xB0162E60,348,ctit000.ctd,0x28000000,0x2800090A,9,0,Glossaire : Sceau du dissident,Glossary: Recusant's Sigil,Glossar: Abweichlerzeichen,matched_fr_en_de,1,Sözlük: İsyankârın Mührü
en,143,0xB0162E60,349,ctit000.ctd,0x28000000,0x2800090B,9,0,Glossaire : χ-blade,Glossary: χ-blade,Glossar: χ-Klinge,matched_fr_en_de,1,Sözlük: χ-kılıcı
