index,id,en,fr,de,it,es,tr
1609,0xA8EF99C4,Bangle,Jonc,Armring,Braccialetto,Esclava,Bilezik
1610,0xA916D1CD,Respawn time after death is reduced,Le temps de réapparition après la mort est diminué.,Respawn-Zeit nach Tod wird verkürzt,I giocatori morti rientrano in gioco più in fretta,El tiempo de reaparición tras la muerte se reduce.,Ölümden sonra yeniden doğma süresi azalır
1611,0xA91B4DC7,Second Wind,Second souffle,Neuer Aufschwung,Secondo vento,Segunda oportunidad,İkinci Nefes
1612,0xA965F780,"When Ruinlord Ataraxis collapsed, he had the good fortune to do so outside of #0x98B7D4FF#Castle Arcanus#PREVIOUS#, in the northeast part of the city. Just head north from here and you'll find a stair leading to him. Big lion, feathery wings, terrible ancient curse... you can't miss him.","Lorsqu'Ataraxis, le seigneur de Ruin, a perdu connaissance, cela s'est heureusement produit à l'extérieur du #0x98B7D4FF#château Arcanus#PREVIOUS#, au nord-est de la ville. Dirigez-vous vers le nord et vous trouverez un grand escalier qui vous mènera à lui. Vous ne pourrez pas le louper : une espèce de gros lion avec des ailes, frappé d'une malédiction ancienne...","Als Ruinlord Ataraxis zusammenbrach, hatte er das Glück, es vor #0x98B7D4FF#Schloss Arcanus#PREVIOUS#, im Nordosten der Stadt, zu tun. Geht einfach von hier nach Norden, bis Ihr an eine Treppe gelangt, die zu ihm führt. Großer Löwe, gefiederte Flügel, schrecklicher Fluch ... Ihr könnt ihn gar nicht verfehlen.","Quando il Signore della rovina Ataraxis è crollato, ha avuto la grazia di farlo all'esterno di #0x98B7D4FF#Castel Arcanus#PREVIOUS#, nella parte nord orientale della città. Dirigiti a nord da qui e troverai una scala che ti condurrà da lui. Un grande leone, ali piumate, un'orrenda maledizione... non potrai sbagliare.","Cuando el Señor de la Ruina Ataraxis se derrumbó, tuvo la suerte de hacerlo fuera del #0x98B7D4FF#castillo Arcanus#PREVIOUS#, en la parte noreste de la ciudad. Ve al norte de aquí y encontrarás una escalera que conduce hasta él. Es un león grandote, con alas emplumadas y una terrible maldición encima. No tiene pérdida.","Yıkım Lordu Ataraxis yere yığıldığında şansına şehrin kuzeydoğusundaki #0x98B7D4FF#Arcanus Kalesi’nin#PREVIOUS# önündeydi. Buradan kuzeye git; ona çıkan merdiveni bulursun. Koca aslan, tüylü kanatlar, korkunç kadim lanet… gözden kaçırman imkânsız."
1613,0xA9719F39,WARLOCK TREE,ARBRE DU MAGICIEN,HEXERIN,STREGONE,ÁRBOL DE BRUJO,KARA BÜYÜCÜ AĞACI
1614,0xA97E13E8,Light Brown,Châtain clair,Hellbraun,Castano chiaro,Marrón claro,Açık Kahverengi
1615,0xA97E13E9,Dark Brown,Châtain foncé,Dunkelbraun,Castano scuro,Marrón oscuro,Koyu Kahverengi
1616,0xA97E13EA,Black,Brun,Schwarz,Nero,Negro,Siyah
1617,0xA97E13EB,Blonde,Blond,Blond,Biondo,Rubio,Sarı
1618,0xA97E13EC,Red,Rouge,Rot,Rosso,Rojo,Kırmızı
1619,0xA97E13ED,Grey,Gris,Grau,Grigio,Gris,Gri
1620,0xA97FB6BA,SORCERER TREE,ARBRE DU SORCIER,ZAUBERIN,INDOVINO,ÁRBOL DE HECHICERO,SİHİRBAZ AĞACI
1621,0xA98DCE3B,EVOKER TREE,ARBRE DU SHAMAN,BESCHWÖRERIN,EVOCATORE,ÁRBOL DE EVOCADOR,ÇAĞIRICI AĞACI
1622,0xA99EC8B6,"Damage bonus, chance to activate boost, and boost duration significantly increased","Bonus de dégâts, chances d'activation de l'effet positif et durée de cet effet grandement accrus","Schadensbonus, Boost-Aktivierungschance und
-Dauer deutlich erhöht.","Danno bonus, possibilità di attivare e durata del recupero incrementati notevolmente","Bonificación de daño, probabilidad de activar la mejora y duración de la mejora muy aumentadas.","Hasar bonusu, güçlendirme şansı ve süresi önemli ölçüde arttı"
1623,0xAA06B0A6,"From this menu, you can equip, drop, or quick sell an item for less than you would get at a vendor. To view item buffs, touch the {{0xE019}} button or press {{0xE07C}}. To hide item buffs, touch the {{0xE01A}} button or press {{0xE07B}}.","À partir de ce menu, vous pouvez utiliser, abandonner ou vendre directement un objet, mais pour un prix inférieur à ce que vous en aurait donné un marchand. Pour afficher les bonus d'un objet, touchez l'icône {{0xE019}} ou appuyez sur {{0xE07C}}. Pour les masquer, touchez l'icône {{0xE01A}} ou appuyez sur {{0xE07B}}.","In diesem Menü kannst du Gegenstände ausrüsten, ablegen oder unter Preis schnell verkaufen. Benutze den {{0xE019}}-Button oder drücke {{0xE07C}}, um die Buffs von Objekten zu betrachten. Um sie auszublenden, berühre den {{0xE01A}}-Button oder drücke {{0xE07B}}.","Da questo menu puoi equipaggiare, lasciare o vendere rapidamente un oggetto, per una cifra inferiore a quella che otterresti da un mercante. Per visualizzare gli effetti di un oggetto, tocca l'icona {{0xE019}} o premi {{0xE07C}}. Per nasconderli, tocca l'icona {{0xE01A}} o premi {{0xE07B}}.","Desde este menú puedes equiparte con un objeto, dejarlo caer o venderlo rápidamente por menos dinero del que obtendrías de un vendedor. Para ver los extras de los objetos, toca el botón {{0xE019}} o pulsa {{0xE07C}}. Para ocultarlos, toca el botón {{0xE01A}} o pulsa {{0xE07B}}.","Bu menüden bir eşyayı kuşanabilir, atabilir veya satıcıdan alacağından daha ucuza hızlıca satabilirsin. Eşya bonuslarını görmek için {{0xE019}} düğmesine dokun ya da {{0xE07C}} tuşuna bas. Bonusları gizlemek için {{0xE01A}} düğmesine dokun ya da {{0xE07B}} tuşuna bas."
1624,0xAA36D535,Energy Regen,Régén. énergie,Energieregen.,Recupero energia,Regen. energía,Enerji Yenilenmesi
1625,0xAA498591,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
1626,0xAA4FFE4B,-,-,-,-,-,-
1627,0xAA59781F,Choose how many health and energy potions to sell. Set the number of potions of each type you want to sell and press {{0xE000}} to finalize your sale. You can also reset the number of potions by pressing {{0xE002}}.,"Choisissez le nombre de Potions de santé et d'énergie que vous souhaitez vendre. Spécifiez le nombre de potions de chaque type et appuyez sur {{0xE000}} pour valider la transaction. Le cas échéant, vous pouvez réinitialiser le nombre de potions en appuyant sur {{0xE002}}.","Bestimme die Zahl der Gesundheits- und Energietränke, die du verkaufen möchtest. Bestimme die Zahl der gewünschten Tränke und drücke {{0xE000}}, um deinen Verkauf abzuschließen. Mit {{0xE002}} kannst du die gewählte Menge zurücksetzen.","Decidi quante pozioni curative ed energetiche vuoi vendere. Imposta il numero di pozioni di ogni tipo che desideri vendere e premi {{0xE000}} per completare la vendita. Volendo, puoi riportare a zero il numero di pozioni premendo {{0xE002}}.",Elige cuántas pociones de salud y de energía quieres vender. Elige el número de pociones de cada tipo que vas a vender y pulsa {{0xE000}} para finalizar la venta. También puedes reiniciar el número de pociones con {{0xE002}}.,Satmak istediğin can ve enerji iksiri sayısını seç. Her tür için miktarı belirleyip satışı tamamlamak için {{0xE000}} tuşuna bas. Miktarları {{0xE002}} ile sıfırlayabilirsin.
1628,0xAA69690C,Pauldrons,Espauliers,Schulterplatten,Paraspalle,Cubrehombros,Omuz Plakası
1629,0xAA80FBD5,No rank,Aucun rang,Kein Rang,Nessun grado,Sin rango,Rütbe yok
1630,0xAA901F1B,"Items in the inventory are grouped by zone. Press {{0xE000}} while a zone is highlighted to view items in that zone.

Items are colored in order of their rarity: #0xdfdfdfFF#Common#PREVIOUS#, #0x00FF00FF#Uncommon#PREVIOUS#, #0x62B0FFFF#Rare#PREVIOUS#, #0xAA4AFDFF#Epic#PREVIOUS#, and #0xff7f00FF#Legendary#PREVIOUS#.","Les objets de votre inventaire sont organisés par catégorie. Appuyez sur {{0xE000}} après avoir mis une catégorie en surbrillance pour afficher les objets correspondants.

La couleur des objets correspond à leur degré de rareté : #0xdfdfdfFF#Commun#PREVIOUS#, #0x00FF00FF#Inhabituel#PREVIOUS#, #0x62B0FFFF#Rare#PREVIOUS#, #0xAA4AFDFF#Extraordinaire#PREVIOUS#, et #0xff7f00FF#Légendaire#PREVIOUS#.","Inventarobjekte werden nach Zonen gruppiert. Markiere eine Zone und drücke {{0xE000}}, um die Objekte der jeweiligen Zone zu betrachten.

An der Farbe eines Gegenstandes erkennst du dessen Häufigkeit: #0xdfdfdfFF#Verbreitet#PREVIOUS#, #0x00FF00FF#Ungewöhnlich#PREVIOUS#, #0x62B0FFFF#Selten#PREVIOUS#, #0xAA4AFDFF#Episch#PREVIOUS# und #0xff7f00FF#Legendär#PREVIOUS#.","Nell'inventario, gli oggetti sono suddivisi per categoria. Premi {{0xE000}} mentre una categoria è evidenziata per vedere tutti gli oggetti che contiene.

Il colore degli oggetti indica la loro rarità: #0xdfdfdfFF#comuni#PREVIOUS#, #0x00FF00FF#non comuni#PREVIOUS#, #0x62B0FFFF#rari#PREVIOUS#, #0xAA4AFDFF#epici#PREVIOUS# e #0xff7f00FF#leggendari#PREVIOUS#.","Los objetos del inventario se agrupan según la zona. Pulsa {{0xE000}} mientras una zona está resaltada para ver los objetos que hay en ella.

El color de los objetos depende de su rareza: #0xdfdfdfFF#común#PREVIOUS#, #0x00FF00FF#infrecuente#PREVIOUS#, #0x62B0FFFF#raro#PREVIOUS#, #0xAA4AFDFF#épico#PREVIOUS# y #0xff7f00FF#legendario#PREVIOUS#.","Envanterdeki eşyalar bölgelere göre gruplanır. Bir bölge seçiliyken o bölgedeki eşyaları görmek için {{0xE000}} tuşuna bas.

Eşyaların rengi nadirliğini gösterir: #0xdfdfdfFF#Yaygın#PREVIOUS#, #0x00FF00FF#Sıra Dışı#PREVIOUS#, #0x62B0FFFF#Nadir#PREVIOUS#, #0xAA4AFDFF#Destansı#PREVIOUS# ve #0xff7f00FF#Efsanevi#PREVIOUS#."
1631,0xAAA3CC83,Party Size,Taille de l'équipe,Gruppengröße,Dimensione gruppo,Tamaño grupo,Grup Boyutu
1632,0xAAA47263,Torus,Tore,Torus,Torus,Anillo,Torus
1633,0xAACBAA6C,Epic items become more plentiful,Les objets légendaires se font plus nombreux.,Epische Objekte werden häufiger,Gli oggetti epici diventano più frequenti,Los objetos épicos aparecen más a menudo.,Destansı eşyalar daha sık bulunur
1634,0xAAD02666,Fortune Hunter,Chasseur de fortune,Glücksritter,Cacciatore di fortuna,Cazador de fortunas,Servet Avcısı
1635,0xAAEF6E85,Chris Glover,Chris Glover,Chris Glover,Chris Glover,Chris Glover,Chris Glover
1636,0xAB127318,Act IV: Powering the Crystal,Acte IV : Pouvoir du cristal,Akt IV: Kristall-Aufladung,Atto IV: Potere del cristallo,Acto IV: El poder el cristal,IV. Perde: Kristali Güçlendirmek
1637,0xAB127319,Act IV: The Traitor's Lab,Acte IV : Repaire du traître,Akt IV: Labor des Verräters,Atto IV: Tana del traditore,Acto IV: Guarida del traidor,IV. Perde: Hainin Laboratuvarı
1638,0xAB12731A,Act V: Trapped!,Acte V : Le Piège,Akt V: Gefangen!,Atto V: In trappola!,Acto V: ¡Atrapado!,V. Perde: Tuzağa Düştük!
1639,0xAB12731B,Act V: Rigel's Treachery,Acte V : Trahison de Rigel,Akt V: Rigels Verrat,Atto V: Tradimento di Rigel,Acto V: La traición de Rigel,V. Perde: Rigel’in İhaneti
1640,0xAB12731C,Act V: The Final Traitor,Acte V : La Révélation,Akt V: Der letzte Verräter,Atto V: L'ultimo traditore,Acto V: El traidor final,V. Perde: Son Hain
1641,0xAB12731D,Epilogue: Nexus Restored,Épilogue : Salut de Nexus,Epilog: Erneuerung von Nexus,Epilogo: Nexus rinata,Epilogue: Nexus restablecido,Sonsöz: Nexus Yeniden Kuruldu
1642,0xAB1E98A0,The stack of papers are returned love letters from Telemnar to Lianelle.,Cette pile de papiers est constituée de lettres d'amour adressées à Lianelle qui ont été renvoyées à Télemnar.,Bei dem Papierstapel handelt es sich um Liebesbriefe von Telemnar an Lianelle.,Il plico di documenti è composto da lettere d'amore inviate da Telemnar a Lianelle.,El montón de papeles son cartas de amor que Telemnar ha devuelto a Lianelle.,"Bu kâğıt yığını, Telemnar’ın Lianelle’e yazdığı ve geri gönderilmiş aşk mektupları."
1643,0xAB23149A,Love Letter,Lettres d'amour,Liebesbriefe,Lettere d'amore,Cartas de amor,Aşk Mektubu
1644,0xABFE5E30,Damage and enemy vulnerability increased,Dégâts et vulnérabilité de l'ennemi accrus,Schaden und Feind-Verwundbarkeit erhöht.,Danno e vulnerabilità del nemico incrementati,Daño y vulnerabilidad del enemigo aumentados.,Hasar ve düşman savunmasızlığı arttı
1645,0xAC45EA9D,CRUSADER TREE,ARBRE DU CROISÉ,KREUZRITTER,CROCIATO,ÁRBOL DE CRUZADO,HAÇLI AĞACI
1646,0xAC54021E,WARDEN TREE,ARBRE DU GARDIEN,HÜTER,CUSTODE,ÁRBOL DE CUSTODIO,MUHAFIZ AĞACI
1647,0xAC594B02,Signet,Chevalière,Siegelring,Sigillo,Sello,Mühür Yüzüğü
1648,0xAC5C4497,The ashes of an absent-minded sorceress. They still teem with magical energy.,Les cendres d'une sorcière insouciante. Elles débordent encore d'énergie magique.,Die Asche einer zerstreuten Beschwörerin. Sie ist noch immer voller magischer Energie.,Le ceneri di una maga distratta. Sono ancora ricche di energia magica.,Las cenizas de una hechicera despistada. Parecen repletas de energía mágica.,Dalgın bir büyücünün külleri. Hâlâ büyü enerjisiyle kaynıyor.
1649,0xAC60C091,Mia's Ashes,Cendres de Mia,Mias Asche,Ceneri di Mia,Cenizas de Mia,Mia'nın Külleri
1650,0xAC62199F,SENTINEL TREE,ARBRE DU GUERRIER,SCHILDWACHE,SENTINELLA,ÁRBOL DE CENTINELA,NÖBETÇİ AĞACI
1651,0xAC628931,Is Offered,Fait partie d'une offre,Ist angeboten,Offerto in scambio,Se ofrece,Teklifte
1652,0xAC80830B,Movement and attack speeds increased,La vitesse d'attaque et de déplacement est améliorée.,Bewegungs- und Angriffsgeschwindigkeit erhöht sich,Velocità di movimento e d'attacco aumentate,Las velocidades de movimiento y de ataque aumentan.,Hareket ve saldırı hızı artar
1653,0xAC84FF05,Farstrider,Grand voyageur,Fernreisender,Piè veloce,Errante,Uzak Yolcu
1654,0xAC9A8635,Tap the Touch Screen to save and quit.,Touchez l'écran tactile pour sauvegarder et quitter,"Berühre den Touchscreen, um zu speichern und zu beenden.",Tocca  il touch screen per salvare e uscire.,Toca la pantalla táctil para guardar y salir.,Kaydedip çıkmak için Dokunmatik Ekrana dokun.
1655,0xACA47A7E,Keepsake of Salvera,Souvenir de Salvéra,Andenken an Salvera,Pegno di Salvera,Recuerdo de Salvera,Salvera Hatırası
1656,0xAD24FA17,Journeyman Mantle,Cape de l'artisan,Mantel des Wandergesellen,Mantello del viaggiatore,Manto de profesional,Kalfa Pelerini
1657,0xAD24FA18,Agmeran Mantle,Cape d'Agméra,Agmeranischer Mantel,Mantello di Agmera,Manto de Agmera,Agmera Pelerini
1658,0xAD24FA19,Regalmage Mantle,Cape de mage royal,Hofmagier-Mantel,Mantello del mago reale,Manto de mago real,Kraliyet Büyücüsü Pelerini
1659,0xAD24FA1A,Nexus Mantle,Cape de Nexus,Nexus-Mantel,Mantello di Nexus,Manto de Nexus,Nexus Pelerini
1660,0xAD24FA1B,Warmage Mantle,Cape de mage de guerre,Kampfmagier-Mantel,Mantello del mago guerriero,Manto de mago de guerra,Savaş Büyücüsü Pelerini
1661,0xAD24FA1C,Skyweave Mantle,Cape de toile céleste,Himmelsgewebe-Mantel,Mantello del cielo,Manto celeste,Gök Dokuması Pelerini
1662,0xAD24FA1D,Astralsilk Mantle,Cape de soie astrale,Astralseide-Mantel,Mantello di seta astrale,Manto de astralseda,Astral İpek Pelerini
1663,0xAD24FA1E,Voidstitch Mantle,Cape d'étoffe du Néant,Leerenseide-Mantel,Mantello del Vuoto,Manto de puntovacío,Boşluk Dikişi Pelerini
1664,0xAD24FA1F,Feyleaf Mantle,Cape de damnation,Feenblatt-Mantel,Mantello della visione,Manto de hojafata,Peri Yaprağı Pelerini
1665,0xAD24FA35,Ashthrone Mantle,Cape de Cendreval,Aschenthron-Mantel,Mantello di Ashthrone,Manto de Tronoceniza,Ashthrone Pelerini
1666,0xAD24FA36,Geomancer Mantle,Cape du géomancien,Geomanten-Mantel,Mantello del geomante,Manto de geomante,Yer Büyücüsü Pelerini
1667,0xAD24FA37,Pathmaker's Mantle,Cape du nautonier,Mantel des Wegfinders,Mantello dell'apripista,Manto de abresendas,Yol Açıcı Pelerini
1668,0xAD24FA38,Spellweave Mantle,Cape ensorcelée,Zauberwirker-Mantel,Mantello incantato,Manto encantado,Büyü Dokuması Pelerini
1669,0xAD24FA39,Ruin-Mage Mantle,Cape de mage de Ruin,Ruinmagier-Mantel,Mantello del mago della rovina,Manto de mago de Ruina,Yıkım Büyücüsü Pelerini
1670,0xAD24FA3A,Wildglen Mantle,Cape du val sauvage,Wildschlucht-Mantel,Mantello della valle selvaggia,Manto de cañada salvaje,Vahşi Vadi Pelerini
1671,0xAD24FA3B,Crystalsong Mantle,Cape du chant cristallin,Kristallweisen-Mantel,Mantello del canto di cristallo,Manto de cristalcanción,Kristal Şarkısı Pelerini
1672,0xAD24FA3C,Nocturne Mantle,Cape de Nocturne,Nokturner Mantel,Mantello di Nocturne,Manto de Nocturna,Noktürn Pelerini
1673,0xAD24FA3D,Primalweave Mantle,Cape des Archéens,Urgewebe-Mantel,Mantello di primeve,Manto primario,Kadim Dokuma Pelerini
1674,0xAD24FA3E,Starspell Mantle,Cape étoilée,Sternenzauber-Mantel,Mantello della magia stellata,Manto de estrella mágica,Yıldız Büyüsü Pelerini
1675,0xAD24FA54,Requiem Mantle,Cape de Requiem,Requiem-Mantel,Mantello di Requiem,Manto de Requiem,Ağıt Pelerini
1676,0xAD24FA55,Ghostknight Mantle,Cape du chevalier fantôme,Geistritter-Mantel,Mantello del cavaliere fantasma,Manto de caballero fantasma,Hayalet Şövalye Pelerini
1677,0xAD24FA56,Felfire Mantle,Cape du feu des abîmes,Gallenfeuer-Mantel,Mantello del fuoco,Manto de fuego demoníaco,Uğursuz Ateş Pelerini
1678,0xAD24FA57,Feystitch Mantle,Cape des condamnés,Feenmasche-Mantel,Mantello della visione,Manto de puntofata,Peri Dikişi Pelerini
1679,0xAD24FA58,Arcanosilk Mantle,Cape en soie d'Araignée,Arkanoseide-Mantel,Mantello di seta arcana,Manto de arcanoseda,Büyü İpeği Pelerini
1680,0xAD24FA59,Elfknight Mantle,Cape de chevalier Elfe,Elfenritter-Mantel,Mantello del cavaliere elfico,Manto de caballero élfico,Elf Şövalyesi Pelerini
1681,0xAD24FA5A,Magelord Mantle,Cape du seigneur-mage,Magierfürst-Mantel,Mantello del signore dei maghi,Manto de señor mago,Büyücü Lordu Pelerini
1682,0xAD24FA5B,Voidsong Mantle,Cape du chant du Néant,Nimmerlied-Mantel,Mantello del canto del Vuoto,Manto de canción del Vacío,Boşluk Şarkısı Pelerini
1683,0xAD24FA5C,Nexus-Lord Mantle,Cape du seigneur de Nexus,Nexusfürst-Mantel,Mantello del signore di Nexus,Manto de señor de Nexus,Nexus Lordu Pelerini
1684,0xAD24FA5D,Abyssal Mantle,Cape abyssale,Abyssischer Mantel,Mantello abissale,Manto abisal,Uçurum Pelerini
1685,0xAD24FA73,Ophidian Mantle,Cape d'ophidien,Ophidianischer Mantel,Mantello di Ophidian,Manto de Ophidian,Yılansı Pelerin
1686,0xAD24FA74,Charfire Mantle,Cape des braises,Kohlefeuer-Mantel,Mantello del fuoco eterno,Manto de carbofuego,Köz Ateşi Pelerini
1687,0xAD928876,"An error has occurred.

Please try again later.","Une erreur est survenue.

Réessayez ultérieurement.","Ein Fehler ist aufgetreten.

Bitte versuche es später erneut.","Si è verificato un errore.

Riprova più tardi.","Se ha producido un error.

Vuelve a intentarlo más tarde.","Bir hata oluştu.

Lütfen daha sonra yeniden dene."
1688,0xADB336CF,Damage and enemy vulnerability increased further,Dégâts et vulnérabilité de l'ennemi encore accrus,Schaden und Feind-Verwundbarkeit weiter erhöht.,Danno e vulnerabilità del nemico incrementati ulteriormente,Daño y vulnerabilidad del enemigo aún mayores.,Hasar ve düşman savunmasızlığı daha da arttı
1689,0xADC008A9,ALLIANCE REWARDS,PRIMES DE L'ALLIANCE,ALLIANZ-BELOHNUNGEN,RICOMPENSE ALLEANZA,RECOMPENSAS DE ALIANZA,İTTİFAK ÖDÜLLERİ
1690,0xAE18C1E3,Linking your Nintendo 3DS system to your website account will allow you to view and compare stats online in addition to winning prizes. Would you like to continue?,"Associer votre console Nintendo 3DS à votre compte en ligne vous permet de consulter et de comparer vos statistiques en ligne, mais aussi d'obtenir des récompenses. Souhaitez-vous continuer ?",Durch die Verknüpfung deines Nintendo 3DS-Systems mit deinem Website-Konto kannst du Statistiken online betrachten und vergleichen und darüber hinaus Preise gewinnen. Möchtest du fortfahren?,"Collegando la tua console Nintendo 3DS al tuo account online potrai visualizzare e confrontare statistiche online, ma anche vincere dei premi. Vuoi continuare?",Al vincular tu consola Nintendo 3DS a tu cuenta en línea podrás ver y comparar las estadísticas en línea y ganar premios. ¿Deseas continuar?,"Nintendo 3DS sistemini web sitesi hesabına bağlamak, çevrimiçi istatistiklerini görüp karşılaştırmanın yanı sıra ödüller kazanmanı sağlar. Devam etmek ister misin?"
1691,0xAE41943E,No Item Equipped,Aucun objet équipé,Kein Objekt ausgerüstet,Nessun oggetto equipaggiato,No hay objeto equipado,Kuşanılmış Eşya Yok
1692,0xAE84223F,ACCEPT CLASS,VALIDER LA CLASSE,KLASSE ANNEHMEN,ACCETTA CLASSE,ACEPTAR CLASE,SINIFI ONAYLA
1693,0xAEE602C3,Art Director,Directeur artistique,Art Director,Direttore grafica,Director de arte,Sanat Direktörü
1694,0xAF2A9323,ACCEPT OFFER,ACCEPTER L'OFFRE,"AKZEP-
TIEREN",ACCETTA OFFERTA,ACEPTAR OFERTA,TEKLİFİ KABUL ET
1695,0xAF680F6E,Damage and enemy vulnerability significantly increased,Dégâts et vulnérabilité de l'ennemi grandement accrus,Schaden und Feind-Verwundbarkeit deutlich erhöht.,Danno e vulnerabilità del nemico incrementati notevolmente,Daño y vulnerabilidad del enemigo muy aumentados.,Hasar ve düşman savunmasızlığı önemli ölçüde arttı
1696,0xB015A672,Heroes of Ruin,Heroes of Ruin,Heroes of Ruin,Heroes of Ruin,Heroes of Ruin,Heroes of Ruin
1697,0xB018DF11,Searching for Online Play games…,Recherche de parties en ligne...,Online-Spiele werden gesucht ...,Ricerca di partite online in corso...,Buscando partidas de juego en línea...,Çevrimiçi Oyun aranıyor…
1698,0xB0628454,Square Enix London Studios,Square Enix London Studios,Square Enix London Studios,Square Enix London Studios,Square Enix London Studios,Square Enix London Studios
1699,0xB10E2238,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
1700,0xB115E668,Your Alliance,Votre Alliance,Deine Allianz,La tua Alleanza,Tu Alianza,İttifakın
1701,0xB171C9A8,"Andrew Brown
Greg Grebe
Geoff Cagle
Cecil S. McRae
Jeffrey Rucktenwald
John Sensebe","Andrew Brown
Greg Grebe
Geoff Cagle
Cecil S. McRae
Jeffrey Rucktenwald
John Sensebe","Andrew Brown
Greg Grebe
Geoff Cagle
Cecil S. McRae
Jeffrey Rucktenwald
John Sensebe","Andrew Brown
Greg Grebe
Geoff Cagle
Cecil S. McRae
Jeffrey Rucktenwald
John Sensebe","Andrew Brown
Greg Grebe
Geoff Cagle
Cecil S. McRae
Jeffrey Rucktenwald
John Sensebe","Andrew Brown
Greg Grebe
Geoff Cagle
Cecil S. McRae
Jeffrey Rucktenwald
John Sensebe"
1702,0xB1B0B7BC,Designers,Concepteurs,Designers,Progettisti,Diseñadores,Tasarımcılar
1703,0xB1F293C2,"This conch shell can be blown by itself, or connected to a much larger horn.",Cette conque peut soit être utilisée seule ou bien comme embouchoir pour souffler dans une conque encore plus grosse.,Diese Muschel kann geblasen oder mit einem weit größeren Horn verbunden werden.,"Questo corno di conchiglia può essere suonato così com'è, o unito a un corno molto più grande.",Esta caracola se puede soplar tal cual o se puede conectar a un cuerno más grande.,Bu deniz kabuğu tek başına üflenebilir ya da çok daha büyük bir boynuza bağlanabilir.
1704,0xB1F70FBC,Conch Horn,Conque,Muschelhorn,Corno di conchiglia,Caracola,Deniz Kabuğu Borusu
1705,0xB1FB2AF0,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
1706,0xB20CBAA9,of the Crow,du corbeau,der Krähe,del corvo,del cuervo,Karga
1707,0xB20CBAAA,of the Wasp,de la guêpe,der Wespe,della vespa,de la avispa,Yaban Arısı
1708,0xB20CBAAB,of the Ox,du taureau,des Ochsen,del bue,del buey,Öküz
1709,0xB20CBAAC,of the Bear,de l'ours,des Bären,dell'orso,del oso,Ayı
1710,0xB20CBAAD,of the Lynx,du lynx,des Luchses,della lince,del lince,Vaşak
1711,0xB20CBAAE,of the Owl,de la chouette,der Eule,del gufo,del búho,Baykuş
1712,0xB20CBAAF,of the Wolf,du loup,des Wolfs,del lupo,del lobo,Kurt
1713,0xB20CBAB0,of the Hawk,du faucon,des Falken,del falco,del halcón,Şahin
1714,0xB20CBAB1,of the Lion,du lion,des Löwen,del leone,del león,Aslan
1715,0xB214EF55,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
1716,0xB2289BC2,A New Threat,Une nouvelle menace,Eine neue Gefahr,Una nuova minaccia,Una nueva amenaza,Yeni Bir Tehdit
1717,0xB2C2FAD7,Critical strike boost per hit taken increased,Bonus de coups critiques par coup reçu accru,Kritischer-Treffer-Boost pro Schlag erhöht.,Aumento colpo critico per colpo subito incrementato,Mejora al golpe crítico por golpe recibido aumentada.,Alınan her darbede kritik vuruş artışı yükseldi
1718,0xB2FF6D1B,On the Market,Mis sur le marché,Auf dem Markt,Sul mercato,En el mercado,Pazarda
1719,0xB30149EC,Can't connect to Internet. Please verify that you are connected to a valid access point and you pushed the wireless switch to enable wireless communication. Do you want to try again?,Connexion à Internet impossible. Vérifiez que vous êtes connecté à un point d'accès valide et que vous avez poussé le bouton de communication sans fil pour activer la communication sans fil. Souhaitez-vous essayer à nouveau ?,"Internetverbindung gescheitert. Vergewissere dich, dass du mit einem gültigen Access Point verbunden bist und den WLAN-Schalter betätigt hast, um die drahtlose Verbindung zu aktivieren. Möchtest du es erneut versuchen?",Impossibile connettersi a Internet. Verifica di essere connesso a un access point valido e di aver azionato l'interruttore wireless per attivare la comunicazione wireless. Vuoi riprovare?,No puedes conectarte a Internet. Comprueba que te has conectado a un punto de acceso válido y que has pulsado el interruptor de la conexión inalámbrica para activar la conexión. ¿Intentar de nuevo?,İnternete bağlanılamıyor. Geçerli bir erişim noktasına bağlı olduğunu ve kablosuz iletişimi açmak için kablosuz anahtarını etkinleştirdiğini kontrol et. Yeniden denemek ister misin?
1720,0xB3268925,Random Boots,Bottes aléatoires,Zufällige Stiefel,Stivali casuali,Botas aleatorias,Rastgele Çizme
1721,0xB341F566,#0xF50E0EFF#{{0x25CF}}#PREVIOUS#,#0xF50E0EFF#{{0x25CF}}#PREVIOUS#,#0xF50E0EFF#{{0x25CF}}#PREVIOUS#,#0xF50E0EFF#{{0x25CF}}#PREVIOUS#,#0xF50E0EFF#{{0x25CF}}#PREVIOUS#,#0xF50E0EFF#{{0x25CF}}#PREVIOUS#
1722,0xB3B0038F,Damage increased,Dégâts accrus,Schaden erhöht.,Danno incrementato,Daño aumentado.,Hasar arttı
