file,index,id,en,fr,de,it,es,tr
strings.csv,1131,0x7A87A9B0,"#0xEBD264FF#%Name_EF02_CAP%#PREVIOUS#

""Many nations sought to remain neutral during the ongoing conflict, but were drawn in when attacked by aggressive neighbors. No one was safe; no city was immune.""

#0x78A0C8FF#- Chronicle of the War, ch. 4#PREVIOUS#","#0xEBD264FF#%Name_EF02_CAP%#PREVIOUS#

""De nombreuses nations cherchèrent à maintenir leur neutralité pendant cette guerre, mais durent y prendre part malgré elles lorsqu'elles furent victimes d'attaques directes de la part de nations voisines. Personne n'était à l'abri : plus aucune cité n'était sûre.""

#0x78A0C8FF#- Chroniques de la Grande Guerre, chapitre 4#PREVIOUS#","#0xEBD264FF#%Name_EF02_CAP%#PREVIOUS#

""Selbst Länder, die versuchten, ihre Neutralität zu wahren, wurden von ihren aggressiven Nachbarn in den Strudel des Krieges gerissen. Niemand war sicher, keine Stadt wurde verschont.""

#0x78A0C8FF#- Chronik des Krieges, Kapitel 4#PREVIOUS#","#0xEBD264FF#%Name_EF02_CAP%#PREVIOUS#

""Molte nazioni cercarono di restare neutrali durante il conflitto, ma furono costrette a combattere dopo aver subito delle aggressioni. Nessuno era al sicuro, nessuna città era salva.""

#0x78A0C8FF#Cronache della guerra, cap. 4#PREVIOUS#","#0xEBD264FF#%Name_EF02_CAP%#PREVIOUS#

""Muchas naciones intentaron permanecer neutrales durante el conflicto, pero se vieron arrastradas a él cuando las atacaron sus agresivos vecinos. Nadie estaba a salvo, ninguna ciudad era inmune.""

#0x78A0C8FF#- Crónica de la guerra, capítulo 4#PREVIOUS#","#0xEBD264FF#%Name_EF02_CAP%#PREVIOUS#

“Birçok ulus süren çatışmada tarafsız kalmaya çalıştı; fakat saldırgan komşularının saldırıları onları da savaşa çekti. Kimse güvende değildi; hiçbir şehir dokunulmaz değildi.”

#0x78A0C8FF#- Savaş Günlükleri, 4. bölüm#PREVIOUS#"
strings.csv,1132,0x7A87A9B1,"#0xEBD264FF#%Name_EF03_CAP%#PREVIOUS#

""Larger zones of power called Ruinscars can be found at the sites of major battles, where magic tore open the planet. The remaining energy can transform the surrounding area.""

#0x78A0C8FF#- Atlas of Veil, Revised Edition#PREVIOUS#","#0xEBD264FF#%Name_EF03_CAP%#PREVIOUS#

""Certains sites importants de pouvoir, appelés Failles de Ruin, peuvent être trouvés sur les lieux des principales batailles, là où la magie déployée fut si puissante qu'elle en a fissuré l'écorce même de la terre. L'énergie qui y subsiste peut encore modifier la nature alentour.""

#0x78A0C8FF#- Atlas de Veil, édition révisée#PREVIOUS#","#0xEBD264FF#%Name_EF03_CAP%#PREVIOUS#

""Auf den Schlachtfeldern des Krieges finden sich sogenannte Ruinennarben, da die Magie hier tiefe Wunden in den Planeten gerissen hatte. Die verbliebene Energie kann die ganze Umgebung verwandeln.""

#0x78A0C8FF#- Atlas von Veil, Überarbeitete Ausgabe#PREVIOUS#","#0xEBD264FF#%Name_EF03_CAP%#PREVIOUS#

""Zone di potere molto ampie, le Cicatrici della rovina sorgono nei luoghi dove si sono combattute le principali battaglie e la magia ha squarciato il pianeta. Le energie residue possono trasformare le aree circostanti.""

#0x78A0C8FF#Atlante del Velo, edizione rivisitata#PREVIOUS#","#0xEBD264FF#%Name_EF03_CAP%#PREVIOUS#

""En los sitios donde se libraron las mayores batallas, donde la magia desgarró el planeta, se pueden encontrar zonas de gran poder llamadas ruinabrechas. La energía que quedó allí puede transformar los alrededores.""

#0x78A0C8FF#- Atlas del Velo, edición revisada#PREVIOUS#","#0xEBD264FF#%Name_EF03_CAP%#PREVIOUS#

“Büyük savaşların yaşandığı, büyünün gezegeni yarıp açtığı yerlerde Yıkım Yaraları denen geniş güç bölgeleri bulunur. Geride kalan enerji çevreyi dönüştürebilir.”

#0x78A0C8FF#- Veil Atlası, Gözden Geçirilmiş Baskı#PREVIOUS#"
strings.csv,1133,0x7A87A9B2,"#0xEBD264FF#%Name_EF04_CAP%#PREVIOUS#

""No single hero or army could stand against the united power of the Ruinlords. Allied as they were, the beasts were thus able to demolish enemy after enemy.""

#0x78A0C8FF#- Chronicles of the War, ch. 7#PREVIOUS#","#0xEBD264FF#%Name_EF04_CAP%#PREVIOUS#

""Aucun héros, aucune nation, n'aurait été de taille à affronter les forces conjuguées des seigneurs de Ruin. Ainsi alliées, ces créatures n'eurent aucun mal à anéantir tous les ennemis qui se dressaient devant elles.""

#0x78A0C8FF#- Chroniques de la Grande Guerre, chapitre 7#PREVIOUS#","#0xEBD264FF#%Name_EF04_CAP%#PREVIOUS#

""Kein Held und keine Armee war der geballten Macht der Ruinlords gewachsen. Und so gelang es den Bestien in ihrer Einheit, Feind um Feind zu zerschmettern.""

#0x78A0C8FF#- Chronik des Krieges, Kapitel 7#PREVIOUS#","#0xEBD264FF#%Name_EF04_CAP%#PREVIOUS#

""Nessun eroe o esercito potè affrontare la forza combinata dei Signori della rovina. Alleandosi, le bestie annientarono un avversario dopo l'altro.""

#0x78A0C8FF#Cronache della guerra, cap. 7#PREVIOUS#","#0xEBD264FF#%Name_EF04_CAP%#PREVIOUS#

""Ningún héroe solitario ni ningún ejército pudo hacer frente al poder combinado de los Señores de la Ruina. Aquellas bestias, aliadas entre sí, vencieron a un enemigo tras otro.""

#0x78A0C8FF#- Crónica de la guerra, capítulo 7#PREVIOUS#","#0xEBD264FF#%Name_EF04_CAP%#PREVIOUS#

“Tek bir kahraman ya da ordu, Yıkım Lordlarının birleşmiş gücüne karşı koyamazdı. Bu ittifak sayesinde yaratıklar düşmanlarını birbiri ardına ezip geçti.”

#0x78A0C8FF#- Savaş Günlükleri, 7. bölüm#PREVIOUS#"
strings.csv,1134,0x7A87A9B3,"#0xEBD264FF#%Name_EF05_CAP%#PREVIOUS#

""The new citizens of Veil were refugees and castaways. Without a sense of shared national identity, they were the perfect new populace for the Ruinlords' new cities.""

#0x78A0C8FF#- Whispers in the Dark, by Matthias the Heurisitic#PREVIOUS#","#0xEBD264FF#%Name_EF05_CAP%#PREVIOUS#

""Le nouveau peuple de Veil n'était constitué que de réfugiés ou d'apatrides. Sans un sens commun d'une identité nationale partagée, ils représentaient la population idéale pour les nouvelles cités des seigneurs de Ruin.""

#0x78A0C8FF#- Murmures dans la nuit, de Matthias l'heuristique#PREVIOUS#","#0xEBD264FF#%Name_EF05_CAP%#PREVIOUS#

""Die neuen Bewohner Veils waren Flüchtlinge und Schiffbrüchige. Da sie keine gemeinsame Identität hatten, waren sie die perfekten Bürger für die neuen Städte der Ruinlords.""

#0x78A0C8FF#- Stimmen in der Dunkelheit, von Matthias dem Heuristiker#PREVIOUS#","#0xEBD264FF#%Name_EF05_CAP%#PREVIOUS#

""I nuovi cittadini del Velo erano profughi e disperati. Senza più alcun senso di identità nazionale, erano la popolazione ideale per le nuove città dei Signori della rovina.""

#0x78A0C8FF#Sussurri nelle tenebre, di Matthias l'indagatore#PREVIOUS#","#0xEBD264FF#%Name_EF05_CAP%#PREVIOUS#

""Los nuevos ciudadanos del Velo fueron refugiados y náufragos. Sin una identidad nacional compartida, eran la población perfecta para las nuevas ciudades de los Señores de la Ruina.""

#0x78A0C8FF#- Susurros en la oscuridad, por Matthias el heurístico#PREVIOUS#","#0xEBD264FF#%Name_EF05_CAP%#PREVIOUS#

“Veil’in yeni vatandaşları mülteciler ve yersiz yurtsuzlardı. Ortak bir ulusal kimlikleri olmadığından, Yıkım Lordlarının yeni şehirleri için kusursuz bir halk oluşturdular.”

#0x78A0C8FF#- Karanlıktaki Fısıltılar, Sezgisel Matthias#PREVIOUS#"
strings.csv,1135,0x7A87A9B4,"#0xEBD264FF#%Name_EF06_CAP%#PREVIOUS#

""Ruinscars, although formed from destructive energy, have incredible potential as an energy source. This power can corrupt its user, making them possessive of the Ruinscar's might.""

#0x78A0C8FF#- Atlas of Veil, Revised Edition#PREVIOUS#","#0xEBD264FF#%Name_EF06_CAP%#PREVIOUS#

""Bien qu'elles soient nées de la destruction, les Failles de Ruin sont des sources d'énergie d'une puissance incroyable. Ce pouvoir peut corrompre ceux qui l'exploitent et les rendre avides de la force que les Failles de Ruin leur procurent.""

#0x78A0C8FF#- Atlas de Veil, édition révisée#PREVIOUS#","#0xEBD264FF#%Name_EF06_CAP%#PREVIOUS#

""Obwohl die Ruinennarben von zerstörerischer Energie gespeist werden, haben sie ein unglaubliches Potenzial als Energiequellen. Wer sich dieser Energie jedoch bedient, wird allzu leicht durch die Macht der Ruinennarben verdorben.""

#0x78A0C8FF#- Atlas von Veil, Überarbeitete Ausgabe#PREVIOUS#","#0xEBD264FF#%Name_EF06_CAP%#PREVIOUS#

""Le Cicatrici della rovina, anche se generate da forze distruttive, sono delle fonti energetiche incredibilmente potenti. Il loro potere può arrivare a corrompere chi le utilizza, spingendolo a reclamarle tutte per sé.""

#0x78A0C8FF#Atlante del Velo, edizione rivista#PREVIOUS#","#0xEBD264FF#%Name_EF06_CAP%#PREVIOUS#

""Las ruinabrechas, aunque formadas con energía destructiva, tienen un potencial increíble como fuente de energía. Su poder puede corromper al que las usa y volverlo posesivo del poder de la ruinabrecha.""

#0x78A0C8FF#- Atlas del Velo, edición revisada#PREVIOUS#","#0xEBD264FF#%Name_EF06_CAP%#PREVIOUS#

“Yıkım Yaraları yıkıcı enerjiden doğmuş olsalar da olağanüstü bir enerji kaynağı potansiyeline sahiptir. Bu güç, kullanıcılarını yozlaştırıp Yıkım Yarası’nın kudretine karşı takıntılı hâle getirebilir.”

#0x78A0C8FF#- Veil Atlası, Gözden Geçirilmiş Baskı#PREVIOUS#"
strings.csv,1136,0x7A884398,"#0xEBD264FF#%Name_FP01_CAP%#PREVIOUS#

""The Soul Void itself is not the afterlife, but rather, a conduit to the world beyond. If the afterlife is some great unknowable kingdom, then the Soul Void is the road to that kingdom.""

#0x78A0C8FF#- Veil and the Cosmos, ch. 5#PREVIOUS#","#0xEBD264FF#%Name_FP01_CAP%#PREVIOUS#

""Le Néant des âmes n'est pas en soi l'au-delà mais plutôt un moyen d'y accéder. Si l'au-delà était un immense royaume inconnu, le Néant des âmes en serait le chemin.""

#0x78A0C8FF#- Veil et le Cosmos, chapitre 5#PREVIOUS#","#0xEBD264FF#%Name_FP01_CAP%#PREVIOUS#

""Das Nichts ist nicht das eigentliche Jenseits, sondern der Übergang in die jenseitige Welt. Stellt man sich das Jenseits als mächtiges Königreich vor, ist das Nichts also der Weg dorthin.""

#0x78A0C8FF#- Schleier und Kosmos, Kapitel 5#PREVIOUS#","#0xEBD264FF#%Name_FP01_CAP%#PREVIOUS#

""Il Vuoto dell'anima in sé non è l'altro mondo, quanto piuttosto una via che vi conduce. Se l'altro mondo è una sorta di regno sconosciuto, allora il Vuoto dell'anima è la strada per raggiungerlo.""

#0x78A0C8FF#Il Velo e il cosmo, cap. 5#PREVIOUS#","#0xEBD264FF#%Name_FP01_CAP%#PREVIOUS#

""El Vacío de las Almas no es el más allá. Es más bien un conducto que comunica con el otro mundo. Si el más allá es un gran reino desconocido, entonces el Vacío de las Almas es el sendero que lleva a ese reino.""

#0x78A0C8FF#- El Velo y el cosmos, capítulo 5#PREVIOUS#","#0xEBD264FF#%Name_FP01_CAP%#PREVIOUS#

“Ruh Boşluğu öteki dünyanın kendisi değil, ona açılan bir geçittir. Öteki dünya bilinmez büyük bir krallıksa Ruh Boşluğu da o krallığa giden yoldur.”

#0x78A0C8FF#- Veil ve Kozmos, 5. bölüm#PREVIOUS#"
strings.csv,1137,0x7A884399,"#0xEBD264FF#%Name_FP02_CAP%#PREVIOUS#

""The Ruinlords are as varied in temperament as they are in form. The attitudes of the Ruinlords have shaped the cities that they founded.""

#0x78A0C8FF#- Atlas of Veil, Revised Edition#PREVIOUS#","#0xEBD264FF#%Name_FP02_CAP%#PREVIOUS#

""Les seigneurs de Ruin sont aussi différents de caractère que de forme. Leurs personnalités ont façonné les cités mêmes qu'ils ont fondées.""

#0x78A0C8FF#- Atlas de Veil, édition révisée#PREVIOUS#","#0xEBD264FF#%Name_FP02_CAP%#PREVIOUS#

""Das Temperament der Ruinlords ist ebenso unterschiedlich wie ihre Gestalt. Und so prägen ihre Eigenschaften auch die Städte, die sie gründeten.""

#0x78A0C8FF#- Atlas von Veil, Überarbeitete Ausgabe#PREVIOUS#","#0xEBD264FF#%Name_FP02_CAP%#PREVIOUS#

""I Signori della rovina sono di vario temperamento, esattamente come sono diversi nella forma. Le loro convinzioni hanno plasmato le città che hanno fondato.""

#0x78A0C8FF#Atlante del Velo, edizione rivisitata#PREVIOUS#","#0xEBD264FF#%Name_FP02_CAP%#PREVIOUS#

""Los Señores de la Ruina tenían un temperamento tan variado como su aspecto. Las actitudes de los Señores de la Ruina dieron forma a las ciudades que fundaron.""

#0x78A0C8FF#- Atlas del Velo, edición revisada#PREVIOUS#","#0xEBD264FF#%Name_FP02_CAP%#PREVIOUS#

“Yıkım Lordlarının mizaçları, biçimleri kadar çeşitlidir. Kurdukları şehirler de onların kişilikleriyle şekillenmiştir.”

#0x78A0C8FF#- Veil Atlası, Gözden Geçirilmiş Baskı#PREVIOUS#"
strings.csv,1138,0x7A88439A,"#0xEBD264FF#%Name_FP03_CAP%#PREVIOUS#

""The powers of the Ruinlords are the stuff of legend. Are they the avatars of gods? Or invaders from another world entirely?""

#0x78A0C8FF#- Whispers in the Dark, by Matthias the Heuristic#PREVIOUS#","#0xEBD264FF#%Name_FP03_CAP%#PREVIOUS#

""Le pouvoir des seigneurs de Ruin est tout simplement légendaire. Sont-ils les avatars de dieux ? Ou bien des envahisseurs venus d'un autre monde ?""

#0x78A0C8FF#- Murmures dans la nuit, de Matthias l'heuristique#PREVIOUS#","#0xEBD264FF#%Name_FP03_CAP%#PREVIOUS#

""Die Macht der Ruinlords ist legendär. Sind sie die irdischen Vertreter der Götter? Oder doch Invasoren aus einer anderen Welt?""

#0x78A0C8FF#- Stimmen in der Dunkelheit, von Matthias dem Heuristiker#PREVIOUS#","#0xEBD264FF#%Name_FP03_CAP%#PREVIOUS#

""I poteri dei Signori della rovina sono leggendari. Sono forse loro simulacri degli dei? Oppure invasori provenienti da un altro mondo?""

#0x78A0C8FF#Sussurri nelle tenebre, di Matthias l'indagatore#PREVIOUS#","#0xEBD264FF#%Name_FP03_CAP%#PREVIOUS#

""Los poderes de los Señores de la Ruina son legendarios. ¿Son los avatares de los dioses? ¿O los invasores de otro mundo?""

#0x78A0C8FF#- Susurros en la oscuridad, por Matthias el heurístico#PREVIOUS#","#0xEBD264FF#%Name_FP03_CAP%#PREVIOUS#

“Yıkım Lordlarının güçleri efsanelere konu olur. Tanrıların avatarları mı onlar? Yoksa bambaşka bir dünyadan gelen istilacılar mı?”

#0x78A0C8FF#- Karanlıktaki Fısıltılar, Sezgisel Matthias#PREVIOUS#"
strings.csv,1139,0x7A88439B,"#0xEBD264FF#%Name_FP04_CAP%#PREVIOUS#

""Even those lands not under the direct control of a city became battlegrounds. Those few places in Veil not directly touched by war are home to incredible monsters.""

#0x78A0C8FF#- Chronicles of the War, ch. 5#PREVIOUS#","#0xEBD264FF#%Name_FP04_CAP%#PREVIOUS#

""Même les régions qui n'étaient pas sous le contrôle direct d'une cité furent transformées en champs de bataille. Les rares endroits de Veil épargnés par la guerre abritent des monstres incroyables.""

#0x78A0C8FF#- Chroniques de la Grande Guerre, chapitre 5#PREVIOUS#","#0xEBD264FF#%Name_FP04_CAP%#PREVIOUS#

""Selbst Länder, die nicht unter dem direkten Einfluss einer Stadt standen, wurden zu Schlachtfeldern. Die wenigen Orte Veils, die vom Krieg verschont wurden, sind die Heimat unglaublicher Monster.""

#0x78A0C8FF#- Chronik des Krieges, Kapitel 5#PREVIOUS#","#0xEBD264FF#%Name_FP04_CAP%#PREVIOUS#

""Anche le terre che non ricadevano sotto il controllo diretto di una città divennero campi di battaglia. I soli luoghi del Velo che non furono toccati dagli scontri ospitano orribili mostri.""

#0x78A0C8FF#Cronache della guerra, cap. 5#PREVIOUS#","#0xEBD264FF#%Name_FP04_CAP%#PREVIOUS#

""Incluso las tierras que no estaban bajo el control directo de una ciudad se convirtieron en campos de batalla. Los pocos lugares del Velo que no fueron tocados directamente por la guerra albergan monstruos increíbles.""

#0x78A0C8FF#- Crónica de la guerra, capítulo 5#PREVIOUS#","#0xEBD264FF#%Name_FP04_CAP%#PREVIOUS#

“Bir şehrin doğrudan yönetiminde olmayan topraklar bile savaş alanına dönüştü. Veil’de savaşın doğrudan dokunmadığı az sayıdaki yer ise inanılmaz canavarlara ev sahipliği yapıyor.”

#0x78A0C8FF#- Savaş Günlükleri, 5. bölüm#PREVIOUS#"
strings.csv,1140,0x7A88439C,"#0xEBD264FF#%Name_FP05_CAP%#PREVIOUS#

""Magical power can be found throughout Veil. To use it, one simply needs either raw talent, long years of dedicated practice…or, most commonly, a mixture of both.""

#0x78A0C8FF#- Veil and the Cosmos, ch 2.#PREVIOUS#","#0xEBD264FF#%Name_FP05_CAP%#PREVIOUS#

""Veil regorge de magie. Pour en tirer parti, il est nécessaire de disposer d'un talent inné ou de longues années de pratique... ou encore, comme c'est le plus souvent le cas, d'un mélange des deux.""

#0x78A0C8FF#- Veil et le Cosmos, chapitre 2#PREVIOUS#","#0xEBD264FF#%Name_FP05_CAP%#PREVIOUS#

""Die Magie ist in Veil allgegenwärtig. Um sie zu kanalisieren, ist Talent oder eine jahrelange Ausbildung erforderlich ... oder – und das ist meistens der Fall –, beides.

#0x78A0C8FF#- Schleier und Kosmos, Kapitel 2#PREVIOUS#","#0xEBD264FF#%Name_FP05_CAP%#PREVIOUS#

""Il potere magico permea tutto il Velo. Per sfruttarlo è necessario un talento innato, lunghi anni di studio o, più solitamente, una miscela delle due cose.""

#0x78A0C8FF#Il Velo e il cosmo, cap. 2#PREVIOUS#","#0xEBD264FF#%Name_FP05_CAP%#PREVIOUS#

""Por todo el Velo puede encontrarse poder mágico. Para usarlo, solo se necesita talento en estado puro, largos años de práctica o, lo más normal, una combinación de ambas cosas.""

#0x78A0C8FF#- El Velo y el cosmos, capítulo 2#PREVIOUS#","#0xEBD264FF#%Name_FP05_CAP%#PREVIOUS#

“Veil’in her yanında büyü gücü bulunur. Onu kullanmak için doğuştan yetenek, yıllar süren özverili çalışma… ya da çoğu zaman ikisinin bir karışımı yeterlidir.”

#0x78A0C8FF#- Veil ve Kozmos, 2. bölüm#PREVIOUS#"
strings.csv,1141,0x7A88439D,"#0xEBD264FF#%Name_FP06_CAP%#PREVIOUS#

""While renowned for his wisdom, Ataraxis did not shy from battle, and was regarded as a devastating force on the battlefield.""

#0x78A0C8FF#- Chronicles of the War, ch. 8#PREVIOUS#","#0xEBD264FF#%Name_FP06_CAP%#PREVIOUS#

""Bien que connu pour sa sagesse, Ataraxis n'a jamais fui le champ de bataille et était même considéré comme une force dévastatrice au combat.""

#0x78A0C8FF#- Chroniques de la Grande Guerre, chapitre 8#PREVIOUS#","#0xEBD264FF#%Name_FP06_CAP%#PREVIOUS#

""Obwohl er für seine Weisheit bekannt ist, schreckte Ataraxis auch vor der Schlacht nicht zurück und war auf allen Schlachtfeldern gefürchtet.""

#0x78A0C8FF#- Chronik des Krieges, Kapitel 8#PREVIOUS#","#0xEBD264FF#%Name_FP06_CAP%#PREVIOUS#

""Anche se è famoso per la sua saggezza, Ataraxis era anche un grande guerriero e sul campo di battaglia era dotato di una forza devastante.""

#0x78A0C8FF#Cronache della guerra, cap. 8#PREVIOUS#","#0xEBD264FF#%Name_FP06_CAP%#PREVIOUS#

""Aunque conocido por su sabiduría, Ataraxis no temía lanzarse al combate. Se le consideraba una fuerza devastadora en el campo de batalla.""

#0x78A0C8FF#- Crónica de la guerra, capítulo 8#PREVIOUS#","#0xEBD264FF#%Name_FP06_CAP%#PREVIOUS#

“Bilgeliğiyle ün salmış olsa da Ataraxis savaştan kaçınmazdı; savaş meydanında yıkıcı bir güç olarak tanınırdı.”

#0x78A0C8FF#- Savaş Günlükleri, 8. bölüm#PREVIOUS#"
strings.csv,1142,0x7A8DFB9E,"#0xEBD264FF#%Name_SC01_CAP%#PREVIOUS#

""As civil war tore the foundations of the old Empire apart, the other kingdoms of the world rose up - not as one, but as a rioting mass. The War of Ruin had begun.""

#0x78A0C8FF#- Chronicle of the War, ch. 2#PREVIOUS#","#0xEBD264FF#%Name_SC01_CAP%#PREVIOUS#

""Alors que la guerre civile mettait à mal les fondations mêmes de l'ancien empire, les autres royaumes du monde se dressèrent, non pas unis, mais semblables à une vague dévastatrice. La guerre de Ruin venait de commencer.""

#0x78A0C8FF#- Chroniques de la Grande Guerre, chapitre 2#PREVIOUS#","#0xEBD264FF#%Name_SC01_CAP%#PREVIOUS#

""Als der Bürgerkrieg die Grundfesten des alten Reichs zerstörte, erhoben sich die anderen Königreiche ... und stürzten die Welt ins Chaos. Dies war der Beginn des Untergangskrieges.""

#0x78A0C8FF#- Chronik des Krieges, Kapitel 2#PREVIOUS#","#0xEBD264FF#%Name_SC01_CAP%#PREVIOUS#

""Mentre la guerra civile disgregava l'antico impero, gli altri regni del mondo si sollevavano, massa caotica di poteri in rivolta. La Guerra della rovina aveva avuto inizio.""

#0x78A0C8FF#Cronache della guerra, cap. 2#PREVIOUS#","#0xEBD264FF#%Name_SC01_CAP%#PREVIOUS#

""La guerra civil hizo trizas los cimientos del antiguo imperio y los demás reinos se alzaron de forma descontrolada. Había comenzado la Guerra de la Ruina.""

#0x78A0C8FF#- Crónica de la guerra, capítulo 2#PREVIOUS#","#0xEBD264FF#%Name_SC01_CAP%#PREVIOUS#

“İç savaş eski İmparatorluğun temellerini parçalayınca dünyanın diğer krallıkları da ayaklandı; birlik olarak değil, taşkın bir kalabalık hâlinde. Yıkım Savaşı başlamıştı.”

#0x78A0C8FF#- Savaş Günlükleri, 2. bölüm#PREVIOUS#"
strings.csv,1143,0x7A8DFB9F,"#0xEBD264FF#%Name_SC02_CAP%#PREVIOUS#

""The landscape of Veil itself was twisted in the war. Pockets of energy called Ruinbursts dot the world, erupting with magical power.""

#0x78A0C8FF#- Atlas of Veil, Revised Edition#PREVIOUS#","#0xEBD264FF#%Name_SC02_CAP%#PREVIOUS#

""Au cœur de la guerre, le visage de Veil était méconnaissable. Le monde entier était parsemé d'explosions d'énergies magiques, appelées Salves de Ruin.""

#0x78A0C8FF#- Atlas de Veil, édition révisée#PREVIOUS#","#0xEBD264FF#%Name_SC02_CAP%#PREVIOUS#

""Ganz Veil wurde in den Strudel des Krieges gerissen. Im ganzen Land kam es zu magischen Ruinausbrüchen, als sich die gespeicherte Energie entlud.""

#0x78A0C8FF#- Atlas von Veil, Überarbeitete Ausgabe#PREVIOUS#","#0xEBD264FF#%Name_SC02_CAP%#PREVIOUS#

""Il territorio del Velo fu sconvolto dalla guerra. Concentrazioni di energia, chiamate Fonti, punteggiavano il mondo, emettendo potere magico.""

#0x78A0C8FF#Atlante del Velo, edizione rivisitata#PREVIOUS#","#0xEBD264FF#%Name_SC02_CAP%#PREVIOUS#

""La tierra del Velo quedó alterada por la guerra. Unas bolsas de energía llamadas explorruinas aparecieron por todo el mundo, como erupciones de poder mágico.""

#0x78A0C8FF#- Atlas del Velo, edición revisada#PREVIOUS#","#0xEBD264FF#%Name_SC02_CAP%#PREVIOUS#

“Veil’in coğrafyası bile savaşta çarpıldı. Yıkım Patlamaları denen enerji cepleri dünyanın dört bir yanını kapladı ve büyü gücüyle patladı.”

#0x78A0C8FF#- Veil Atlası, Gözden Geçirilmiş Baskı#PREVIOUS#"
strings.csv,1144,0x7A8DFBA0,"#0xEBD264FF#%Name_SC03_CAP%#PREVIOUS#

""The mystery of the Ruinlords begins first with their origins - where did they come from? What inspired them to enter into the war?""

#0x78A0C8FF#- Whispers in the Dark, by Matthias the Heuristic#PREVIOUS#","#0xEBD264FF#%Name_SC03_CAP%#PREVIOUS#

""Le mystère qui entoure les seigneurs de Ruin remonte à leurs origines mêmes : d'où viennent-ils vraiment ? Qu'est-ce qui les a poussés à intervenir dans cette guerre ?""

#0x78A0C8FF#- Murmures dans la nuit, de Matthias l'heuristique#PREVIOUS#","#0xEBD264FF#%Name_SC03_CAP%#PREVIOUS#

""Das Geheimnis der Ruinlords beginnt bei ihrer Herkunft ... woher kamen sie? Was hat sie bewogen, in den Krieg einzugreifen?""

#0x78A0C8FF#- Stimmen in der Dunkelheit, von Matthias dem Heuristiker#PREVIOUS#","#0xEBD264FF#%Name_SC03_CAP%#PREVIOUS#

""Il mistero dei Signori della rovina inizia già con la loro origine. Da dove sono arrivati? Che cosa li ha spinti a entrare in guerra?""

#0x78A0C8FF#Sussurri nelle tenebre, di Matthias l'indagatore#PREVIOUS#","#0xEBD264FF#%Name_SC03_CAP%#PREVIOUS#

""El misterio de los Señores de la Ruina comienza con sus orígenes. ¿De dónde vinieron? ¿Qué los inspiró a participar en la guerra?""

#0x78A0C8FF#- Susurros en la oscuridad, por Matthias el heurístico""#PREVIOUS#","#0xEBD264FF#%Name_SC03_CAP%#PREVIOUS#

“Yıkım Lordlarının gizemi kökenleriyle başlar: Nereden geldiler? Savaşa katılmalarına ne sebep oldu?”

#0x78A0C8FF#- Karanlıktaki Fısıltılar, Sezgisel Matthias#PREVIOUS#"
strings.csv,1145,0x7A8DFBA1,"#0xEBD264FF#%Name_SC04_CAP%#PREVIOUS#

""While all of the old cities of Veil were demolished in the war, it's not uncommon to find new residents taking shelter in these decaying ruins.""

#0x78A0C8FF#- Atlas of Veil, Revised Edition#PREVIOUS#","#0xEBD264FF#%Name_SC04_CAP%#PREVIOUS#

""Même si toutes les anciennes cités de Veil furent dévastées pendant la guerre, il n'est pas rare de rencontrer de nouveaux résidents ayant élu domicile dans ces ruines délabrées.""

#0x78A0C8FF#- Atlas de Veil, édition révisée#PREVIOUS#","#0xEBD264FF#%Name_SC04_CAP%#PREVIOUS#

""Nachdem alle alten Städte Veils im Laufe des Krieges zerstört wurden, haben inzwischen neue Bewohner in den verfallenen Ruinen Zuflucht gefunden.""

#0x78A0C8FF#- Atlas von Veil, Überarbeitete Ausgabe#PREVIOUS#","#0xEBD264FF#%Name_SC04_CAP%#PREVIOUS#

""Anche se tutte le antiche città del Velo sono state rase al suolo durante la guerra, non è insolito trovare qualcuno che cerca riparo nelle loro rovine.""

#0x78A0C8FF#Atlante del Velo, edizione rivisitata#PREVIOUS#","#0xEBD264FF#%Name_SC04_CAP%#PREVIOUS#

""Aunque las viejas ciudades del Velo quedaron demolidas por la guerra, no es extraño encontrar nuevos residentes que buscan amparo en esas cochambrosas ruinas.""

#0x78A0C8FF#- Atlas del Velo, edición revisada#PREVIOUS#","#0xEBD264FF#%Name_SC04_CAP%#PREVIOUS#

“Veil’in eski şehirlerinin tümü savaşta yıkılmış olsa da bu çökmekte olan harabelere sığınan yeni sakinlere rastlamak olağandır.”

#0x78A0C8FF#- Veil Atlası, Gözden Geçirilmiş Baskı#PREVIOUS#"
