Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Wmt_NBackCalcTrial_message_end,989,Wmt_NBackCalcTrial_message_end,Dat is het einde van de derde ronde.,That's the end of the third set.,Les trois séries sont terminées.,Damit ist das 3. Set beendet!,"Hai terminato la terza
serie di quesiti.",Hemos acabado la tercera ronda.,That's the end of the third round.,Les trois séries sont terminées.,Hemos acabado la tercera ronda.,Üçüncü setin sonu.
Wmt_NBackCalcTrial_message_retry,990,Wmt_NBackCalcTrial_message_retry,Laten we 1-terug nog eens proberen.,Try doing 1-Back again.,Recommençons à 1 d'écart.,"Lassen Sie es uns noch
einmal mit „1-Zurück“ versuchen.",Riprova 1-Indietro.,Vamos a repetir el nivel «1 antes».,Try doing 1-Back again.,Recommençons à 1 d'écart.,"Vamos a repetir el nivel ""1 antes"".",1-Geri'yi tekrar deneyin.
Wmt_Explain,991,Wmt_Explain,,,,,,,,,,
Wmt_Explain_label_Explain,992,Wmt_Explain_label_Explain,Uitleg,Rules,Règles,Regeln,Spieg.,Reglas,Rules,Règles,Reglas,Kural
Wmt_Explain_GameName_Wmt_NBack_Calc,993,Wmt_Explain_GameName_Wmt_NBack_Calc,Duivelse sommen,Devilish Calculations,Calcul infernal,Zahlenmerken,Calcolo infernale,Cálculo infernal,Devilish Calculations,Calcul infernal,Cálculo infernal,Şeytani Hesaplamalar
Wmt_Explain_GameName_Wmt_Pelmanism,994,Wmt_Explain_GameName_Wmt_Pelmanism,Duivelse duo's,Devilish Pairs,Cartes infernales,Paarsuche,Coppie infernali,Baraja infernal,Devilish Pairs,Cartes infernales,Baraja infernal,Şeytani Çiftler
Wmt_Explain_GameName_Wmt_Reading,995,Wmt_Explain_GameName_Wmt_Reading,Duivels lezen,Devilish Reading,Lecture infernale,Vorlesen,Lettura infernale,Lectura infernal,Devilish Reading,Lecture infernale,Lectura infernal,Şeytani Okuma
Wmt_Explain_GameName_Wmt_SpaceMemory,996,Wmt_Explain_GameName_Wmt_SpaceMemory,Duivelse blokken,Devilish Blocks,Cubes infernaux,Blöcke,Cubi infernali,Bloques infernales,Devilish Blocks,Cubes infernaux,Bloques infernales,Şeytani Bloklar
Wmt_Explain_GameName_Wmt_Shuffle,997,Wmt_Explain_GameName_Wmt_Shuffle,Duivelse bekers,Devilish Cups,Gobelets infernaux,Hütchenspiel,Bicchieri infernali,Vasos infernales,Devilish Cups,Gobelets infernaux,Vasos infernales,Şeytani Bardaklar
Wmt_Explain_GameName_Wmt_Slide,998,Wmt_Explain_GameName_Wmt_Slide,Duivels kat-en-muis,Devilish Mice,Souris infernales,Mäusejagd,Cercatopi infernale,Escondite infernal,Devilish Mice,Souris infernales,Escondite infernal,Şeytani Fareler
Wmt_Explain_GameName_Wmt_NBack_Voice,999,Wmt_Explain_GameName_Wmt_NBack_Voice,Duivels luisteren,Devilish Listening,Calcul infernal dicté,Rechendiktat,Ascoltacalcolo infernale,Aritmética infernal,Devilish Listening,Calcul infernal dicté,Aritmética infernal,Şeytani Dinleme
Wmt_Explain_GameName_Wmt_NBack_Symbol,1000,Wmt_Explain_GameName_Wmt_NBack_Symbol,Duivelse symbolen,Devilish Shapes,Symboles infernaux,Symbolemerken,Memosimbolo infernale,Formas infernales,Devilish Shapes,Symboles infernaux,Formas infernales,Şeytani Şekiller
Wmt_Explain_GameName_Concent,1001,Wmt_Explain_GameName_Concent,Concentratietest,Concentration Challenge,Test de concentration,Konzentrationstest,Sfida alla concentrazione,Prueba de concentración,Concentration Challenge,Test de concentration,Prueba de concentración,Odaklanma Mücadelesi
Wmt_Explain_GameName_WMI,1002,Wmt_Explain_GameName_WMI,Werkgeheugenindex,Working Memory Index,Mémoire de travail,Arbeitsgedächtnis-Index,"Statistiche della memoria
di lavoro","Índice de memoria
de trabajo",Working-Memory Index,Mémoire de travail,"Índice de memoria
de trabajo",Çalışma Belleği İndeksi
Wmt_Explain_label_UpperScreen,1003,Wmt_Explain_label_UpperScreen,3D-scherm,3D Screen,Écran 3D,3D-Bildschirm,Schermo 3D,Pantalla 3D,3D Screen,Écran 3D,Pantalla 3D,3D Ekran
Wmt_Explain_label_LowerScreen,1004,Wmt_Explain_label_LowerScreen,Touchscreen,Touch Screen,Écran tactile,Touchscreen,Touch screen,Pantalla táctil,Touch Screen,Écran tactile,Pantalla táctil,Dokunma Ekranı
Wmt_Explain_Btn_Start,1005,Wmt_Explain_Btn_Start,Begin training,Begin Training,"Commencer
l'exercice",Trainieren,"Allenamento
VIA!",Empezar ejercicio,Begin Training,"Commencer
l'exercice",Empezar ejercicio,Antrenmana Başla
Wmt_Explain_Btn_TrnCancel,1006,Wmt_Explain_Btn_TrnCancel,Niet trainen,Don't Train,Ne pas s'entraîner,Nicht trainieren,Non allenarti,No practicar,Don't Train,Ne pas s'entraîner,No practicar,Antrenman Yapma
Wmt_Explain_Btn_Start_Calc,1007,Wmt_Explain_Btn_Start_Calc,"Rekenen
Beginnen","Calculation
Start","Commencer
le calcul","Rechnen
Start","Calcolo
VIA!","Empezar
cálculo","Calculation
Start","Commencer
le calcul","Empezar
cálculo","Hesaplama
Başla"
Wmt_Explain_Btn_TrnCancel_Calc,1008,Wmt_Explain_Btn_TrnCancel_Calc,Niet rekenen,Don't calculate,"Ne pas faire
le calcul",Nicht rechnen,Non calcolare,No hacer cálculos,Don't calculate,"Ne pas faire
le calcul",No hacer cálculos,Hesap yapmayın
Wmt_Explain_Btn_Back,1009,Wmt_Explain_Btn_Back,Terug,Back,Retour,Abbrechen,Indietro,Atrás,Back,Retour,Atrás,Geri
Wmt_Explain_Btn_Prev,1010,Wmt_Explain_Btn_Prev,Terug,Previous,Précédent,Zurück,Precedente,Anterior,Previous,Précédent,Anterior,Önceki
Wmt_Explain_Btn_Next,1011,Wmt_Explain_Btn_Next,Volgende,Next,Suivant,Weiter,Avanti,Seguir,Next,Suivant,Seguir,İleri
Wmt_Explain_NBack_01,1012,Wmt_Explain_NBack_01,"Onthoud de antwoorden van de
sommen in de juiste volgorde...","Remember the answers to the
problems in order","Tout en mémorisant dans l'ordre
le résultat des opérations qui
s'affichent...","Merken Sie sich die
Ergebnisse der Aufgaben","Memorizza la risposta ai
vari quesiti mostrati in
ordine di apparizione...","Debes memorizar los resultados
de las operaciones en orden,","Remember the answers
to the problems in order,","Tout en mémorisant dans l'ordre
le résultat des opérations qui
s'affichent...","Debes memorizar los resultados
de las operaciones en orden,","Soruların cevaplarını
sırayla hatırlayın"
Wmt_Explain_NBack_02,1013,Wmt_Explain_NBack_02,"en schrijf het antwoord op van
een [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]vorige [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]som.","and then write the answer
to a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]previously[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] displayed
problem.","écrivez le résultat d'une opération
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]précédente[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","und tragen Sie das Ergebnis
einer [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]vorherigen [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]Aufgabe ein.","e scrivi la risposta
al quesito apparso
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]in precedenza[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","y después escribir el resultado
de un problema [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]anterior[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","and then write the answer to a
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]previously[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] displayed problem.","écrivez le résultat d'une opération
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]précédente[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","y después escribir el resultado
de un problema [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]anterior[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","ve ardından
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]daha önce[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] gösterilen
sorunun cevabını yazın."
Wmt_Explain_NBack_03,1014,Wmt_Explain_NBack_03,"Bij 1-terug geef je antwoord op de
voorgaande som.
Bij 2-terug schrijf je het antwoord
op van twee sommen terug. ","With 1-Back you write the answer
to the previous problem.
With 2-Back you write the answer
from two problems back.","À 1 d'écart, écrivez le résultat
de l'opération précédente,
à 2 d'écart, celui de deux
opérations plus tôt.","Bei „1-Zurück“ das Ergebnis der
letzten, bei „2-Zurück“ das der
vorletzten Aufgabe.","Per 1-Indietro dovrai rispondere
a 1 quesito precedente, per
2-Indietro a 2 quesiti precedenti.","En el nivel «1 antes» debes dar
el resultado del problema anterior.
Y en el nivel «2 antes», el del
problema previo al anterior.","With 1-Back, you write the answer
to the previous problem.
With 2-Back, you write the answer
from two problems back.","À 1 d'écart, écrivez le résultat
de l'opération précédente,
à 2 d'écart, celui de deux
opérations plus tôt.","En el nivel ""1 antes"" debes dar
el resultado del problema anterior.
Y en el nivel ""2 antes"", el del
problema previo al anterior.","1-Geri'de bir önceki sorunun
cevabını yazarsınız. 2-Geri'de iki
soru önceki cevabı yazarsınız."
Wmt_Explain_NBack_04,1015,Wmt_Explain_NBack_04,"Wil je het voorbeeld van
dr. Kawashima zien?","Do you want to see
Dr Kawashima's demonstration?","Voulez-vous que le docteur vous
fasse une démonstration ?",Soll ich es einmal vorführen?,"Vuoi che il Dr. Kawashima
ti dia una dimostrazione?","¿Quieres que el Dr. Kawashima
te haga una demostración?","Do you want to see
Dr. Kawashima's demonstration?","Voulez-vous que le docteur vous
fasse une démonstration?","¿Quieres que el Dr. Kawashima
te haga una demostración?","Dr. Kawashima'nın gösterimini
izlemek ister misiniz?"
Wmt_Explain_NBack_05,1016,Wmt_Explain_NBack_05,"Goed. Dan beginnen we nu met
Duivelse sommen.","Right then. Let's start
Devilish Calculations.","Bien, commençons le calcul
infernal.","Beginnen wir mit dem
Diabolischen Zahlenmerken.","Bene, iniziamo con
Calcolo infernale.","Muy bien, que dé comienzo
el ejercicio Cálculo infernal.","All right. Let's start
Devilish Calculations.","Bien, commençons le calcul
infernal.","Muy bien, que dé comienzo
el ejercicio Cálculo infernal.","Pekâlâ. Şeytani Hesaplamalara
başlayalım."
Wmt_Explain_NBack_Btn_1Back,1017,Wmt_Explain_NBack_Btn_1Back,1-terug,1-Back,1 d'écart,1-Zurück,1-Indietro,1 antes,1-Back,1 d'écart,1 antes,1-Geri
Wmt_Explain_NBack_Btn_2Back,1018,Wmt_Explain_NBack_Btn_2Back,2-terug,2-Back,2 d'écart,2-Zurück,2-Indietro,2 antes,2-Back,2 d'écart,2 antes,2-Geri
Wmt_Explain_NBack_Btn_Pass,1019,Wmt_Explain_NBack_Btn_Pass,Later,Not now,"Non, merci",Nein,Non occorre,En otro momento,Not now,"Non, merci",En otro momento,Şimdi değil
Wmt_Explain_NBack_label_Example,1020,Wmt_Explain_NBack_label_Example,Voorbeeld: 2-terug,Ex: 2-Back,Exemple : 2 d'écart,Beispiel: 2-Zurück,Esempio: 2-Indietro,Ejemplo: «2 antes»,Ex: 2-Back,Exemple : 2 d'écart,"Ejemplo: ""2 antes""",Örn: 2-Geri
Wmt_Explain_Pelmanism_01,1021,Wmt_Explain_Pelmanism_01,"Draai per beurt twee kaarten om
en probeer gelijke paren te vinden.","Turn over sets of cards and try to
find the matching pairs.","Retournez les cartes pour trouver
des paires de numéros identiques.","Decken Sie die Karten auf und
finden Sie Paare mit gleichen
Zahlen.","Scopri le carte e
trova le coppie con
lo stesso numero.","Gira las cartas y consigue
emparejarlas.","Turn over sets of cards and try to
find the matching pairs.","Retournez les cartes pour trouver
des paires de numéros identiques.","Voltea las cartas y consigue
emparejarlas.","Kart setlerini çevirin ve
uyumlu çiftleri bulmaya çalışın."
Wmt_Explain_Pelmanism_02,1022,Wmt_Explain_Pelmanism_02,"Wanneer je een gelijk paar vindt,
verdwijnen de twee kaarten.","If turning over two cards reveals a
pair, then that pair will disappear.","Si vous retournez deux cartes
portant le même numéro, elles
disparaissent.","Zeigen 2 aufgedeckte Karten
dieselbe Zahl, verschwinden sie.","2 carte scoperte con lo
stesso numero vengono
rimosse automaticamente.","Si al girar dos cartas logras hacer
pareja, estas desaparecerán
del tablero.","If turning over two cards reveals a
pair, then that pair will disappear.","Si vous retournez deux cartes
portant le même numéro, elles
disparaissent.","Si al voltear dos cartas
logras hacer pareja, estas
desaparecerán del tablero.","İki kart çevirip bir
çift bulursanız, o çift kaybolur."
Wmt_Explain_Pelmanism_03,1023,Wmt_Explain_Pelmanism_03,"Als je een kaart meer dan één
keer omdraait zonder er een
passend paar mee te maken,
dan telt dat als een [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]fout[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","If you turn over the same
card more than once
without making a pair, that
counts as [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]a miss[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Si vous retournez une carte plus
d'une fois sans qu'elle disparaisse,
cela comptera comme une [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]erreur[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Fehlversuch[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]: Decken Sie die
gleiche Karte 2-mal auf, ohne
dass sie verschwindet.","Se scopri la stessa carta
più di una volta senza aver
formato una coppia, ti verrà
contato un [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]errore[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Si giras la misma carta más
de una vez y no la emparejas,
se contabilizará como [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]error[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","If you turn over the same
card more than once
without making a pair, that
counts as [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]a miss[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Si vous retournez une carte plus
d'une fois sans qu'elle disparaisse,
cela comptera comme une [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]erreur[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Si volteas la misma carta más
de una vez y no la emparejas,
se contabilizará como [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]error[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Bir çift bulmadan aynı
kartı birden fazla kez
açarsanız, bu
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]hata[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] sayılır."
Wmt_Explain_Pelmanism_04,1024,Wmt_Explain_Pelmanism_04,"Probeer alle kaarten in zo
min mogelijk beurten te
laten verdwijnen.","Try to clear all the cards without
getting any misses.","Faites disparaître toutes les
cartes en commettant le moins
d'erreurs possible.","Versuchen Sie, alle Karten
ohne Fehlversuch verschwinden
zu lassen.","Cerca di trovare tutte
le coppie senza
commettere errori.","Debes conseguir eliminar todas
las cartas del tablero sin
cometer errores.","Try to clear all the cards without
getting any misses.","Faites disparaître toutes les
cartes en commettant le moins
d'erreurs possible.","Debes conseguir eliminar todas
las cartas del tablero sin
cometer errores.","Hiç hata yapmadan
tüm kartları temizlemeye çalışın."
Wmt_Explain_Pelmanism_05,1025,Wmt_Explain_Pelmanism_05,"Goed. Dan beginnen we nu met
Duivelse duo's.","Right then. Let's start 
Devilish Pairs.","Bien, commençons les cartes
infernales.","Beginnen wir mit der
Diabolischen Paarsuche.","Bene, iniziamo con
Coppie infernali.","Muy bien, que dé comienzo
el ejercicio Baraja infernal.","Right then. Let's start 
Devilish Pairs.","Bien, commençons les cartes
infernales.","Muy bien, que dé comienzo
el ejercicio Baraja infernal.","Peki o zaman.  Şeytani
Eşleştirme'e başlayalım."
Wmt_Explain_Reading_label_read,1026,Wmt_Explain_Reading_label_read,Lezen,Read,Lire,Lesen,Leggi,Leer,Read,Lire,Leer,Oku
Wmt_Explain_Reading_label_remember,1027,Wmt_Explain_Reading_label_remember,Onthouden,Remember,Mémoriser,Merken,Memorizza,Memorizar,Remember,Mémoriser,Memorizar,Hatırla
Wmt_Explain_Reading_label_voice,1028,Wmt_Explain_Reading_label_voice,Zodra zijn...,I feel a bit guilty,Maintenant que...,Sobald seine Tochter,Ora che mia,Ahora que su...,I feel a bit guilty,Maintenant que...,Ahora que su...,Biraz suçluyum
Wmt_Explain_Reading_label_react,1029,Wmt_Explain_Reading_label_react,"Reageert op
je stem","Reacts to your
voice",Réagit à la voix,Stimmpegel,Reagisce alla voce,Detecta tu voz,Reacts to your voice,Réagit à la voix,Detecta tu voz,"Sesinize
tepki verir"
Wmt_Explain_Reading_label_next_caption,1030,Wmt_Explain_Reading_label_next_caption,"Dit komt in beeld wanneer
je klaar bent met voorlezen","Displays once you've finished
reading","Apparaît quand vous avez
fini de lire.",Wird nach dem Lesen angezeigt,Compare a fine lettura,"Esto aparece cuando
terminas de leer.","Displays once you've
finished reading","Apparaît quand vous avez
fini de lire.","Esto aparece cuando
terminas de leer.","Okumayı bitirdikten sonra
görünür"
Wmt_Explain_Reading_label_voice2,1031,Wmt_Explain_Reading_label_voice2,Maandenlang...,Every night,Toutes les nuits...,Jede Nacht ließ er,Prima di andare,Todas las noches...,Every night,Toutes les nuits...,Todas las noches...,Her gece
Wmt_Explain_Reading_01,1032,Wmt_Explain_Reading_01,"Lees de tekst [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]hardop [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]voor
en [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]onthoud [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]de
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]onderstreepte woorden[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Read the text [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]aloud[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] and [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]memorise
the underlined words[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Tout en lisant le texte [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]à voix
haute[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]], mémorisez le [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]mot
souligné[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Lesen Sie den Text [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]laut [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]vor und
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]merken Sie sich dabei das
unterstrichene Wort[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Leggi [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]a voce alta[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
le frasi e [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]memorizza
le parole sottolineate[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Lee las frases [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]en voz alta
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]y [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]memoriza las palabras
subrayadas[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Read each sentence [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]aloud[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] and
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]memorize the underlined word[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Tout en lisant le texte [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]à voix
haute[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]], [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]mémorisez le mot
souligné[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Lee las frases [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]en voz alta
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]y [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]memoriza las palabras
subrayadas[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Metni [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]yüksek sesle[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] okuyun ve
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]altı çizili kelimeleri[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] aklınızda
tutun."
Wmt_Explain_Reading_02,1033,Wmt_Explain_Reading_02,"Begin met lezen [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]zodra [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]de tekst in
beeld komt.","Start reading [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]as soon as
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]the text is displayed.","Commencez à lire [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]dès que [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]le texte
s'affiche à l'écran.","Beginnen Sie [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]sofort [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]mit dem
Lesen, sobald der Text angezeigt
wird.","Comincia a leggere
le frasi [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]non appena
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]appaiono sullo schermo.","Ponte a leer [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]en cuanto [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]la
frase aparezca en pantalla.","Start reading [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]as soon as
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]the sentence is displayed.","Commencez à lire [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]dès que [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]le texte
s'affiche à l'écran.","Empieza a leer [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]en cuanto [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]la
frase aparezca en pantalla.","Okumaya [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]metin görüntülenir
görüntülenmez [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] başlayın."
Wmt_Explain_Reading_03,1034,Wmt_Explain_Reading_03,"Spreek de tekst duidelijk uit en
probeer hem te begrijpen. Je
hoeft hierbij niet snel te zijn.","Read the text aloud clearly and
take in the meaning. There is
no need to read quickly.","Lisez à voix intelligible en
assimilant ce que vous lisez.
Il est inutile de lire vite.","Lesen Sie den Text deutlich
vor und nehmen Sie seine
Bedeutung auf. Sie müssen ihn
nicht besonders schnell lesen.","Scandisci bene le parole
e concentrati sul significato.
La velocità di lettura
non è importante.","Lee las frases en voz alta
e intenta asimilar lo que
significan. No es necesario
que leas rápido.","Read the sentence aloud clearly
and take in the meaning. There's
no need to read quickly.","Lisez à voix intelligible en
assimilant ce que vous lisez.
Il est inutile de lire vite.","Lee las frases en voz alta
e intenta asimilar lo que
significan. No es necesario
que leas rápido.","Metni yüksek sesle ve net
okuyun, anlamını da kavrayın.
Hızlı okumanız gerekmez."
