Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Etc_WriteComment_msg_effect6,35,Etc_WriteComment_msg_effect6,"Wat is het effect van Duivelse
Training nu je er [[U+000E]][[U+0001]][[U+0000]][[U+0000]] dagen mee
hebt geoefend?","What improvements have you
made in the [[U+000E]][[U+0001]][[U+0000]][[U+0000]] days you've been
doing Devilish Training?","Après [[U+000E]][[U+0001]][[U+0000]][[U+0000]] jours d'entraînement,
quels changements
ressentez-vous ?","Hat sich nach [[U+000E]][[U+0001]][[U+0000]][[U+0000]] Tagen
Diabolischen Trainings etwas
verändert?","Dopo [[U+000E]][[U+0001]][[U+0000]][[U+0000]] giorni di
Allenamento infernale
che differenze noti?","¿Has notado algún cambio
en los [[U+000E]][[U+0001]][[U+0000]][[U+0000]] días que llevas
con Práctica infernal?","What improvements have you
made in the [[U+000E]][[U+0001]][[U+0000]][[U+0000]] days you've been
doing Devilish Training?","Après [[U+000E]][[U+0001]][[U+0000]][[U+0000]] jours d'entraînement,
quels changements
ressentez-vous?","¿Has notado algún cambio
en los [[U+000E]][[U+0001]][[U+0000]][[U+0000]] días que llevas
con Práctica infernal?","Şeytani Antrenman yaptığın
 gün [[U+000E]][[U+0001]][[U+0000]][[U+0000]]içinde
hangi gelişmeleri kaydettin?"
Etc_WriteComment_btn_effect6a,36,Etc_WriteComment_btn_effect6a,Mening geven,Select Message,Choisir un avis,Kommentar auswählen,Scegli un'opinione,Opinar,Select Message,Choisir un avis,Opinar,Mesaj Seç
Etc_WriteComment_btn_effect6b,37,Etc_WriteComment_btn_effect6b,Bericht schrijven,Write Message,"Avis
personnalisé",Selbst schreiben,Scrivi un'opinione,Redactar mensaje,Write Message,"Avis
personnalisé",Redactar mensaje,Mesaj Yaz
Etc_WriteComment_msg_effect7,38,Etc_WriteComment_msg_effect7,Dank je wel!,Thank you very much!,Merci !,Danke sehr!,Ti ringrazio!,¡Muchísimas gracias!,Thank you very much!,Merci!,¡Muchísimas gracias!,Çok teşekkür ederim!
Etc_WriteComment_msg_reeffect1,39,Etc_WriteComment_msg_reeffect1,"Wat leuk dat je met Duivelse
Training blijft oefenen!","Thank you for continuing with
Devilish Training.","Bravo pour votre assiduité
à l'entraînement infernal.","Vielen Dank, dass Sie beim
Diabolischen Training am
Ball bleiben!","Sono felice che tu
stia continuando
ad allenarti.","Gracias por seguir entrenando
con Práctica infernal.","Thank you for continuing with
Devilish Training.","Bravo pour votre assiduité
à l'entraînement infernal.","Gracias por seguir entrenando
con Práctica infernal.","Şeytani Antrenman'a devam
ettiğin için teşekkürler."
Etc_WriteComment_msg_reeffect2,40,Etc_WriteComment_msg_reeffect2,"O, trouwens...","Oh, one more thing...",Une dernière chose...,Da fällt mir ein...,"Volevo infatti
chiederti un'altra cosa...","¡Casi se me pasa!
Tengo otra cosa que comentarte...","Ah yes, I've got another
question for you.",Une dernière chose...,"¡Casi lo olvido!
Tengo otra cosa que comentarte...","Ah, bir şey daha..."
Etc_WriteComment_msg_setting1,41,Etc_WriteComment_msg_setting1,"Je kunt je StreetPass-instellingen
hier aanpassen.","You can adjust your StreetPass
settings here.","Vous pouvez activer ou
désactiver le mode StreetPass.","Hier können Sie Einstellungen für
StreetPass vornehmen.","Qui puoi impostare la
funzione StreetPass.","Desde aquí puedes configurar
StreetPass.","You can adjust your StreetPass
settings here.","Vous pouvez activer ou
désactiver StreetPass.","Desde aquí puedes configurar
StreetPass.","StreetPass ayarlarını
buradan düzenleyebilirsin."
Etc_WriteComment_btn_setting1a,42,Etc_WriteComment_btn_setting1a,StreetPass instellen,Activation Settings,Paramétrer,"StreetPass
aktivieren/deaktivieren",Imposta,Configurar,Activation Settings,Configurer,Configurar,Etkinleştirme Ayarları
Etc_WriteComment_btn_setting1b,43,Etc_WriteComment_btn_setting1b,Trainingspartners wissen,Delete Training Partners,Effacer les camarades,Trainingspartner löschen,"Elimina Amici
di allenamento",Borrar compañeros,Delete Training Partners,Effacer les camarades,Borrar compañeros,"Antrenman Ortaklarını
Sil"
Etc_WriteComment_msg_setting2,44,Etc_WriteComment_msg_setting2,Wil je StreetPass gebruiken?,Do you want to use StreetPass?,"Souhaitez-vous utiliser la fonction
StreetPass ?","Möchten Sie StreetPass
mit diesem Profil nutzen?","Vuoi utilizzare la
funzione StreetPass?","¿Quieres utilizar la función
de StreetPass?",Activate StreetPass?,"Souhaitez-vous activer
StreetPass?","¿Quieres utilizar la función
de StreetPass?",StreetPass'i kullanmak ister misin?
Etc_WriteComment_btn_setting2a,45,Etc_WriteComment_btn_setting2a,Ja,Yes,Oui,Ja,Sì,Activar,Activate,Oui,Activar,Evet
Etc_WriteComment_btn_setting2b,46,Etc_WriteComment_btn_setting2b,Nee,No,Non,Nein,No,Desactivar,Deactivate,Non,Desactivar,Hayır
Etc_WriteComment_btn_setting2_balloon,47,Etc_WriteComment_btn_setting2_balloon,Gekozen,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dCurrent[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,Actuel,Ausgewählt,Ora è così,Actual,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dCurrent[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,Actuel,Actual,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dMevcutd[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d
Etc_WriteComment_msg_setting3a,48,Etc_WriteComment_msg_setting3a,StreetPass is ingeschakeld.,StreetPass has been activated.,StreetPass est activé !,StreetPass ist aktiviert.,"La funzione StreetPass
è attivata.",Se ha activado StreetPass.,StreetPass has been activated.,StreetPass est activé!,Se ha activado StreetPass.,StreetPass etkinleştirildi.
Etc_WriteComment_msg_setting3b,49,Etc_WriteComment_msg_setting3b,StreetPass is uitgeschakeld.,StreetPass has been deactivated.,StreetPass n'est pas activé.,StreetPass ist deaktiviert.,"La funzione StreetPass
è disattivata.",Se ha desactivado StreetPass.,StreetPass has been deactivated.,StreetPass n'est pas activé.,Se ha desactivado StreetPass.,StreetPass devre dışı bırakıldı.
Etc_WriteComment_msg_delete1,50,Etc_WriteComment_msg_delete1,"Wil je[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] alle [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]trainingspartners
wissen die je via StreetPass
hebt ontmoet?","Delete[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] all [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]Training
Partners met via
StreetPass?","Souhaitez-vous effacer [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]tous
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]vos camarades rencontrés via
StreetPass ?","Möchten Sie wirklich [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]alle
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]Ihre Trainingspartner löschen?","Vuoi cancellare [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]tutti
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]gli Amici di allenamento
incontrati con StreetPass?","¿Quieres borrar a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]todos [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]tus
compañeros de práctica de
StreetPass?","Delete[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] all [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]Training Partners
met via StreetPass?","Souhaitez-vous effacer [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]tous
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]vos camarades rencontrés
via StreetPass?","¿Quieres borrar a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]todos [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]tus
compañeros de práctica de
StreetPass?","StreetPass[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] ile[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] tanıştığın
 tüm Antrenman
Ortakları silinsin mi?"
Etc_WriteComment_btn_delete1a,51,Etc_WriteComment_btn_delete1a,Ja,Delete,Oui,Ja,Cancella,Borrar,Delete,Oui,Borrar,Sil
Etc_WriteComment_btn_delete1b,52,Etc_WriteComment_btn_delete1b,Nee,Don't delete,Non,Nein,Non cancellare,No borrar,Don't delete,Non,No borrar,Silme
Etc_WriteComment_msg_delete2,53,Etc_WriteComment_msg_delete2,"Ze worden ook uit [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]alle andere
profielen [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]verwijderd.
Weet je zeker dat je dit wilt?","They will also disappear from
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]all other profiles[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Are you sure
you want to delete them?","Vous ne pourrez plus les voir,
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]même depuis les autres profils[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Voulez-vous vraiment les
effacer ?","Sie verschwinden dann auch aus
den [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Profilen aller anderen Spieler[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Anche gli altri profili[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
non potranno più vederli.
Cancello comunque?","También desaparecerán
del [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]resto de perfiles[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
¿Seguro que quieres continuar?","They will also disappear from
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]all other profiles[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Are you sure
you want to delete them?","Vous ne pourrez plus les voir,
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]même à partir d'autres profils[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Voulez-vous vraiment les
effacer?","También desaparecerán
del [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]resto de perfiles[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
¿Seguro que quieres continuar?","Onlar aynı zamanda
diğer tüm [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]profillerden de
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]kaybolacak. Silmek istediğinden
emin misin?"
Etc_WriteComment_btn_delete2a,54,Etc_WriteComment_btn_delete2a,Ja,Delete,Effacer,Ja,Cancella pure,Borrar,Delete,Effacer,Borrar,Sil
Etc_WriteComment_btn_delete2b,55,Etc_WriteComment_btn_delete2b,Nee,Don't delete,Ne pas effacer,Nein,Non cancellare,No borrar,Don't delete,Ne pas effacer,No borrar,Silme
Etc_WriteComment_msg_err_boxover1,56,Etc_WriteComment_msg_err_boxover1,"StreetPass kan niet voor meer
titels worden ingeschakeld op
dit systeem.","You cannot activate StreetPass
for any more titles on this system.","Vous ne pouvez pas activer
StreetPass pour plus de logiciels.","Auf diesem System kann
StreetPass für keine weiteren
Softwaretitel aktiviert werden.","Su questa console non si
possono registrare
ulteriori dati StreetPass.","No se puede activar
StreetPass para más
programas en esta consola.","No additional software titles
can be registered for use
with StreetPass on this system.","Vous ne pouvez pas activer
StreetPass pour plus de logiciels.","No se puede activar
StreetPass para más
programas en esta consola.","Bu sistemde daha fazla oyun için
StreetPass etkinleştiremezsin."
Etc_WriteComment_msg_err_boxover2,57,Etc_WriteComment_msg_err_boxover2,"Schakel StreetPass uit voor
andere softwaretitels in
het StreetPass-beheer in
de systeeminstellingen.","Deactivate StreetPass for
another title using StreetPass
Management in the System
Settings.","Vous pouvez désactiver
StreetPass pour un autre logiciel
depuis la gestion StreetPass dans
les paramètres de la console.","Deaktivieren Sie einen
anderen Titel in der
StreetPass-Verwaltung in
den Systemeinstellungen.","Puoi disattivare StreetPass per
altri software nelle Impostazioni
della console selezionando
Gestione StreetPass.","Puedes desactivar StreetPass
para otros programas desde
Gestión de StreetPass, en la
configuración de la consola.","You can deactivate StreetPass
for other software titles
via StreetPass Management
in System Settings.","Vous pouvez désactiver
StreetPass pour un autre logiciel
depuis la gestion StreetPass dans
les paramètres de la console.","Puedes desactivar StreetPass
para otros programas desde
Gestión de StreetPass, en la
configuración de la consola.","Sistem Ayarları'ndaki
StreetPass Yönetimi'ni kullanarak
başka bir oyun için StreetPass'i
devre dışı bırak."
Etc_WriteComment_msg_err_nobox1,58,Etc_WriteComment_msg_err_nobox1,"StreetPass is niet
ingeschakeld voor deze
software op dit systeem.","This title is not registered for use
with StreetPass on this system.","Vous ne pouvez pas activer
StreetPass pour ce logiciel sur
cette console.","Diese Software wurde auf
diesem System noch nicht
für StreetPass aktiviert.","SteetPass non è attivata
per questo software
su questa console.","No se puede activar StreetPass
para este programa en esta
consola.","This software cannot be
registered for use with
StreetPass on this system.","Vous ne pouvez pas activer
StreetPass pour ce logiciel sur
cette console.","No se puede activar StreetPass
para este programa en esta
consola.","Bu oyun, bu sistemde StreetPass ile
kullanım için kayıtlı değil."
Etc_WriteComment_msg_err_nobox2,59,Etc_WriteComment_msg_err_nobox2,StreetPass is uitgeschakeld.,"StreetPass has
been disabled.",StreetPass n'est pas activé.,StreetPass ist deaktiviert.,"La funzione StreetPass
è disattivata.",Se ha desactivado StreetPass.,StreetPass has been deactivated.,StreetPass n'est pas activé.,Se ha desactivado StreetPass.,"StreetPass
devre dışı bırakıldı."
Etc_WriteComment_msg_err_parent1a,60,Etc_WriteComment_msg_err_parent1a,"[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]wordt beperkt
door het ouderlijk toezicht.","The use of [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]is
restricted by Parental Controls.[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]","Les paramètres de contrôle
parental ne vous permettent
pas d'utiliser [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]wurde in den
Altersbeschränkungen
eingeschränkt.","Il filtro famiglia è attivato:
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]la funzione StreetPass
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]è soggetta a limitazioni.","Se ha restringido el uso de
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] mediante el control
parental.","Parental Controls have been 
enabled to restrict the use of
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass with other users[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]","Les paramètres de contrôle
parental ne vous permettent
pas d'utiliser [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Se ha restringido el uso de
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]StreetPass[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] mediante el control
parental.","StreetPass  [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]kullanımı,
Ebeveyn[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] Kontrolleri tarafından
kısıtlanmıştır.[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]"
Etc_WriteComment_msg_err_parent1b,61,Etc_WriteComment_msg_err_parent1b,"[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Het delen van foto's,
(video)beelden, audio en
tekst [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]wordt beperkt door
het ouderlijk toezicht.","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Sharing Images / Audio / Video /
Long Text Data [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]is restricted by
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]Parental Controls.","Les paramètres de contrôle
parental ne permettent pas
l'[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]échange de fichiers audio/vidéo,
images, messages[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Der [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Austausch von Bild-, Audio-,
Video- und Textdateien[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] wurde
in den Altersbeschränkungen
eingeschränkt.","Il filtro famiglia è attivato:
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]lo scambio di immagini,
registrazioni, filmati e testi[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
è soggetto a limitazioni.","Se ha restringido [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]el intercambio
de audio, imágenes, vídeo y texto
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]mediante el control parental.","Parental Controls have been
enabled to restrict the [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]sending
and receiving of photos, images,
voices, videos, and text[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]","Les paramètres de contrôle
parental ne permettent pas
l'[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]échange de fichiers audio/vidéo,
images, messages[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Se ha restringido [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]el intercambio
de audio, imágenes, vídeo y texto
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]mediante el control parental.","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Görsel / Ses / Video /
Uzun Metin Verisi Paylaşımı ,
Ebeveyn[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] Kontrolleri [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]tarafından
kısıtlanmıştır."
Etc_WriteComment_msg_err_parent2,62,Etc_WriteComment_msg_err_parent2,StreetPass is uitgeschakeld.,"StreetPass has
been disabled.",StreetPass n'est pas activé.,StreetPass wurde deaktiviert.,"La funzione StreetPass
è disattivata.",Se ha desactivado StreetPass.,StreetPass has been deactivated.,StreetPass n'est pas activé.,Se ha desactivado StreetPass.,"StreetPass
devre dışı bırakıldı."
Etc_WriteComment_msg_err_etc1,63,Etc_WriteComment_msg_err_etc1,"StreetPass kan niet
worden ingeschakeld.","StreetPass could not
be activated.",StreetPass n'a pas pu être activé.,"StreetPass konnte nicht
aktiviert werden.","Impossibile attivare
StreetPass per questo software.","No se ha podido
activar StreetPass.","StreetPass could not
be registered.",StreetPass n'a pas pu être activé.,"No se ha podido
activar StreetPass.","StreetPass
etkinleştirilemedi."
Etc_WriteComment_quest_feel,64,Etc_WriteComment_quest_feel,Duivelse Training...,Devilish Training,"L'entraînement infernal,",Diabolisches Training?,Dell'Allenamento infernale penso che,¿Mi impresión sobre Práctica infernal?,Devilish Training...,L'entraînement infernal?,¿Mi impresión sobre Práctica infernal?,Şeytani Antrenman
Etc_WriteComment_quest_effect,65,Etc_WriteComment_quest_effect,Na [[U+000E]][[U+0001]][[U+0000]][[U+0000]] dagen Duivelse Training...,After [[U+000E]][[U+0001]][[U+0000]][[U+0000]] days of Devilish Training,"Après [[U+000E]][[U+0001]][[U+0000]][[U+0000]] jours d'entraînement infernal,",Nach [[U+000E]][[U+0001]][[U+0000]][[U+0000]] Tagen Diabolischen Trainings,Dopo [[U+000E]][[U+0001]][[U+0000]][[U+0000]] giorni di Allenamento infernale,Días de Práctica infernal: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],After [[U+000E]][[U+0001]][[U+0000]][[U+0000]] days of Devilish Training...,"Après [[U+000E]][[U+0001]][[U+0000]][[U+0000]] jours d'entraînement infernal,",Días de Práctica infernal: [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Şeytani[[U+000E]][[U+0001]][[U+0000]][[U+0000]] Antrenman'da  gün sonra
Etc_WriteComment_select_count,66,Etc_WriteComment_select_count,[[U+000E]][[U+0001]][[U+0000]][[U+0000]]/[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]/[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]/[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]/[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]/[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]] de [[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]/[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]-[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]] de [[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]/[[U+000E]][[U+0001]][[U+0001]][[U+0000]]
Etc_WriteComment_select_feel1,67,Etc_WriteComment_select_feel1,Ik vind het leuk!,Kinda fun!,C'est pas trop mal.,Ganz unterhaltsam!,mi diverte un pochino.,"Está bien, es divertida.",Kinda fun!,Ce n'est pas trop mal.,"Está bien, es divertida.",Eh işte eğlenceli!
Etc_WriteComment_select_feel2,68,Etc_WriteComment_select_feel2,Ik vind het best leuk!,Pretty fun!,C'est assez amusant.,Relativ unterhaltsam!,mi diverte abbastanza.,Es relativamente divertida.,Pretty fun!,C'est assez amusant.,Es relativamente divertida.,Oldukça eğlenceli!
Etc_WriteComment_select_feel3,69,Etc_WriteComment_select_feel3,Ik vind het echt heel leuk!,So much fun!,C'est très amusant.,Sehr unterhaltsam!,mi diverte moltissimo.,¡Es muy divertida!,So much fun!,C'est très amusant!,¡Es muy divertida!,Çok eğlenceli!
Etc_WriteComment_select_feel4,70,Etc_WriteComment_select_feel4,Ik ben gemotiveerd!,Gets me motivated!,Je voudrais m'améliorer !,Ich möchte besser werden!,mi fa venire voglia di impegnarmi di più.,¡Intento emplearme a fondo!,Gets me motivated!,Je voudrais m'améliorer!,¡Intento emplearme a fondo!,Beni motive ediyor!
Etc_WriteComment_select_feel5,71,Etc_WriteComment_select_feel5,Ik krijg er meer zelfvertrouwen van!,Gives me confidence!,Je peux encore m'améliorer.,Ich möchte noch besser werden!,sta tirando fuori il meglio di me.,¡Puedo con ella!,Gives me confidence!,Je peux encore m'améliorer.,¡Puedo hacerlo!,Bana güven veriyor!
Etc_WriteComment_select_feel6,72,Etc_WriteComment_select_feel6,Ik vind het best lastig!,Pretty tough!,C'est un peu violent.,Etwas knifflig!,è un po' faticoso.,¡Es bastante complicada!,Pretty tough!,C'est un peu ardu.,¡Es bastante complicada!,Oldukça zor!
