file,index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
event.msbt,398,EG_Blk02_01,"⟦TAG:0003:0000:100056004F0043005F00520031005F003200⟧⟦TAG:0004:0003:06CD⟧When you grab the side of a ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,","⟦TAG:0003:0000:100056004F0043005F00520031005F003200⟧⟦TAG:0004:0003:06CD⟧Du kannst ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
auch seitlich greifen!","⟦TAG:0003:0000:100056004F0043005F00520031005F003200⟧⟦TAG:0004:0003:06CD⟧Cuando agarres un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque
⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧por un lado,",⟦TAG:0003:0000:100056004F0043005F00520031005F003200⟧⟦TAG:0004:0003:06CD⟧Quand tu saisis un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧par le côté...,"⟦TAG:0003:0000:100056004F0043005F00520031005F003200⟧⟦TAG:0004:0003:06CD⟧Quando afferri il lato di
un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,","⟦TAG:0003:0000:100056004F0043005F00520031005F003200⟧⟦TAG:0004:0003:06CD⟧Bir ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ yanını tuttuğunda,",2,485,1,402,0.829,OK,OK,MANUAL,
event.msbt,399,EG_Blk02_02,"⟦TAG:0004:0003:06CD⟧you can ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧pull⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧and ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧push ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧it from there
just like you can from the front.","⟦TAG:0004:0003:06CD⟧Dabei ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧ziehst ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧und ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧schiebst⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
du sie genau wie von vorne...","⟦TAG:0004:0003:06CD⟧podrás ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirar ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧de él y ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧empujarlo ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧igual
que si lo agarraras de frente.","⟦TAG:0004:0003:06CD⟧tu peux le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirer ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧et le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pousser ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧autant
que si tu te tenais en face de lui.","⟦TAG:0004:0003:06CD⟧puoi ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧tirarlo⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧e ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧spingerlo⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧proprio
come si fa normalmente.","⟦TAG:0004:0003:06CD⟧önden olduğu gibi yandan da
⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧çekebilir⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧ve ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧itebilirsin⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.",2,485,2,389,0.802,OK,OK,MANUAL,
event.msbt,400,EG_Blk02_03,"⟦TAG:0004:0003:06CD⟧Really, when you think about it,",⟦TAG:0004:0003:06CD⟧Aber hier kommt der Clou!,"⟦TAG:0004:0003:06CD⟧En el fondo no hay muchas
vueltas que darle:","⟦TAG:0004:0003:06CD⟧En fait, quand on y pense...","⟦TAG:0004:0003:06CD⟧In fondo, se ci pensi,","⟦TAG:0004:0003:06CD⟧Aslında düşününce,",2,433,1,260,0.600,OK,OK,MANUAL,
event.msbt,401,EG_Blk02_04,"⟦TAG:0004:0003:06CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pulling⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ and ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pushing⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ a ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧block⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧from
the side","⟦TAG:0004:0003:06CD⟧Einen ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Block ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧von der Seite
zu ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧ziehen⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧oder zu ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧schieben⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧",⟦TAG:0004:0003:06CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧mover ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧por un lado...,"⟦TAG:0004:0003:06CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirer ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧et ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pousser ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧depuis
le côté...","⟦TAG:0004:0003:06CD⟧non c'è alcuna differenza tra
il muovere un ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧blocco⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧da un lato","⟦TAG:0004:0003:06CD⟧bir ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧bloğu⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧yandan ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧çekmek⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
ve ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧itmek⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,",2,436,2,337,0.773,OK,OK,MANUAL,
event.msbt,402,EG_Blk02_05,"⟦TAG:0004:0003:06CD⟧is exactly the same as ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pulling⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ and
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pushing⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ it from the front!","⟦TAG:0004:0003:06CD⟧ist genau dasselbe, wie ihn von
vorne zu ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧ziehen ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧oder zu ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧schieben⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧!","⟦TAG:0004:0003:06CD⟧es exactamente igual que
hacerlo de frente.","⟦TAG:0004:0003:06CD⟧c'est pareil que de le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pousser ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧et de
le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirer ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧en se tenant devant !",⟦TAG:0004:0003:06CD⟧e muoverlo da davanti!,"⟦TAG:0004:0003:06CD⟧önden ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧çekmek⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ ve
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧itmekle⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ tamamen aynıdır!",2,463,2,353,0.762,OK,OK,MANUAL,
event.msbt,403,EG_Blk03_01,"⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧This pattern indicates that a ⟦TAG:0000:0003:238BC6FF⟧⟦TAG:0000:0001:0200⟧block⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧ is already out one square.","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Hervorstehende ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧erkennst
du an diesem Rautenmuster.","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Estos rombos pequeños indican que
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧has sacado ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧el ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloque ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧una posición.","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Ce motif indique que le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloc ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧est
déjà sorti d'une case.","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Questo motivo indica che un
⟦TAG:0000:0003:238BC6FF⟧⟦TAG:0000:0001:0200⟧blocco⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧sporge già di una casella.","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Bu desen, bir ⟦TAG:0000:0003:238BC6FF⟧⟦TAG:0000:0001:0200⟧bloğun⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧bir kare
dışarıda olduğunu gösterir.",2,475,2,384,0.808,OK,OK,MANUAL,
event.msbt,404,EG_Blk03_02,"⟦TAG:0004:0003:06CD⟧When grabbed from the side, a ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧pull⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧can slide it the rest of the way out.","⟦TAG:0004:0003:06CD⟧Dort kannst du seitlich greifen
und den ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Block ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧weiter ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧herausziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧!","⟦TAG:0004:0003:06CD⟧Si lo agarras de lado, puedes
terminar de expandirlo.","⟦TAG:0004:0003:06CD⟧En le saisissant par le côté, tu peux
alors le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧faire glisser ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧jusqu'au bout.","⟦TAG:0004:0003:06CD⟧Se lo afferri di lato, puoi ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧tirarlo fuori⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧del tutto.","⟦TAG:0004:0003:06CD⟧Yandan tutulduğunda ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧çekerek⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧kalan yolu dışarı kaydırabilirsin.",2,508,2,445,0.876,OK,OK,MANUAL,
event.msbt,405,EG_Blk03_03,"⟦TAG:0004:0003:06CD⟧This pattern indicates that a ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ is
already out two squares.","⟦TAG:0004:0003:06CD⟧Zwei Felder weit hervorstehende
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧sehen so aus.","⟦TAG:0004:0003:06CD⟧En cambio, estos rombos significan
que ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧has tirado ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧al máximo del ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.","⟦TAG:0004:0003:06CD⟧Ce motif indique que le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloc ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧est
déjà sorti de deux cases.","⟦TAG:0004:0003:06CD⟧Questo motivo indica che un
⟦TAG:0000:0003:238BC6FF⟧⟦TAG:0000:0001:0200⟧blocco⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧sporge già di due caselle.","⟦TAG:0004:0003:06CD⟧Bu desen, bir ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ iki kare
dışarıda olduğunu gösterir.",2,503,2,381,0.757,OK,OK,MANUAL,
event.msbt,406,EG_Blk03_04,"⟦TAG:0004:0003:06CD⟧When grabbed from the side, a ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧pull⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧can slide it back in one square.","⟦TAG:0004:0003:06CD⟧Und die kannst du seitlich auch
wieder ein Feld weit ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧zurückschieben⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.","⟦TAG:0004:0003:06CD⟧Puedes replegarlo si lo agarras de
lado y ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tiras ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧de él hacia el interior.","⟦TAG:0004:0003:06CD⟧En le saisissant par le côté, tu peux
alors le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧faire glisser ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧d'une case.","⟦TAG:0004:0003:06CD⟧Se lo afferri di lato, lo ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧puoi spingere⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧di nuovo in dentro di una casella.","⟦TAG:0004:0003:06CD⟧Yandan tutulduğunda ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧çekerek⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧onu bir kare içeri kaydırabilirsin.",2,497,2,450,0.905,OK,OK,MANUAL,
event.msbt,407,EG_Blk03_05,"⟦TAG:0004:0003:06CD⟧You can't slide it ALL the way back
in, though.","⟦TAG:0004:0003:06CD⟧Aber denk dran, eines klappt beim
Greifen von der Seite nicht...","⟦TAG:0004:0003:06CD⟧Pero así no lo replegarás
DEL TODO, tenlo en cuenta.","⟦TAG:0004:0003:06CD⟧Tu ne peux cependant pas le
pousser jusqu'au bout.","⟦TAG:0004:0003:06CD⟧Non potrai farlo rientrare
completamente, però.","⟦TAG:0004:0003:06CD⟧Ama bloğu TAMAMEN içeri
kaydıramazsın.",2,478,2,362,0.757,OK,OK,MANUAL,
event.msbt,408,EG_Blk03_06,"⟦TAG:0004:0003:06CD⟧From there you'll have to ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧push⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ it
from the front instead.","⟦TAG:0004:0003:06CD⟧Nämlich, das ausgezogene Stück
wieder komplett ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧reinzuschieben⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧!","⟦TAG:0004:0003:06CD⟧Para eso tendrás que volver
a ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧empujarlo ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧de frente.","⟦TAG:0004:0003:06CD⟧Pour cela, tu dois le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pousser⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧en te
tenant juste devant.","⟦TAG:0004:0003:06CD⟧A questo punto, dovrai ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧spingerlo⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧da davanti.","⟦TAG:0004:0003:06CD⟧Oradan sonra önden ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧itmen⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
gerekir.",2,450,2,362,0.804,OK,OK,MANUAL,
event.msbt,409,EG_Blk04_01,"⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧When you only have one square of
foothold","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Manchmal hat man nur ein Feld breit
zum Stehen. Das kann eng werden!","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Si solo cuentas con un punto
de apoyo sobre el que moverte...","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Quand tu ne disposes que d'un
rebord d'une case...","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Quando l'appoggio è di una sola
casella,","⟦TAG:0003:0000:100056004F0043005F00520031005F003300⟧⟦TAG:0004:0003:06CD⟧Ayak basacak yalnız bir karen
varsa",2,502,2,417,0.831,OK,OK,MANUAL,
event.msbt,410,EG_Blk04_02,"⟦TAG:0004:0003:06CD⟧and you're standing at the very
edge of a ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,","⟦TAG:0004:0003:06CD⟧Schön aufpassen, dass du nicht
vom ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Block ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧runterpurzelst, ja?","⟦TAG:0004:0003:06CD⟧y te encuentras ya
al borde del ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,","⟦TAG:0004:0003:06CD⟧et que tu te tiens déjà à l'extrémité
d'un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧...","⟦TAG:0004:0003:06CD⟧e ti trovi proprio sul bordo di
un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧blocco⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,","⟦TAG:0004:0003:06CD⟧ve bir ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloğun⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ en kenarında
duruyorsan,",2,486,2,362,0.745,OK,OK,MANUAL,
event.msbt,411,EG_Blk04_03,"⟦TAG:0004:0003:06CD⟧you can't ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧pull⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧towards yourself.
There's not enough room to move.","⟦TAG:0004:0003:06CD⟧Jedenfalls kann man bei so wenig
Platz keinen ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Block ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧mehr ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧rausziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.","⟦TAG:0004:0003:06CD⟧no podrás ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirar ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧más del otro ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloque⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,
al no haber espacio para maniobrar.","⟦TAG:0004:0003:06CD⟧tu ne peux pas le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirer ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧vers toi car
tu n'en as pas la place.","⟦TAG:0004:0003:06CD⟧non puoi ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧tirare⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧verso di te. Non
c'è abbastanza spazio.","⟦TAG:0004:0003:06CD⟧kendine doğru ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧çekemezsin⟦TAG:0000:0001:FFFF⟧⟦TAG:0000:0003:FAFFE6FF⟧.
Hareket edecek yer yoktur.",2,492,2,378,0.768,OK,OK,MANUAL,
event.msbt,412,EG_Blk04_04,"⟦TAG:0004:0003:06CD⟧If the ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧block⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ you want to move is
already out one square,","⟦TAG:0004:0003:06CD⟧Aber keine Angst! Wenn bereits
ein Stück ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Block ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧hervorsteht,","⟦TAG:0004:0003:06CD⟧Pero si ya ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧has sacado ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧una posición
el ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:238BC6FF⟧bloque ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧que quieras mover,","⟦TAG:0004:0003:06CD⟧Si le ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloc⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧que tu veux déplacer est
déjà sorti d'une case...","⟦TAG:0004:0003:06CD⟧Se il ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧blocco⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧che vuoi spostare
sporge già di una casella,","⟦TAG:0004:0003:06CD⟧Taşımak istediğin ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧blok⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
zaten bir kare dışarıdaysa,",2,462,2,370,0.801,OK,OK,MANUAL,
