file,index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
stage.msbt,67,T_Mov1_06,Challenge 5-7,Aufgabe 5-7,Desafío 5-7,Défi 5-7,Sfida 5-7,Görev 5-7,1,185,1,133,0.719,OK,OK,MANUAL,
stage.msbt,68,T_Mov1_07,Challenge 5-8,Aufgabe 5-8,Desafío 5-8,Défi 5-8,Sfida 5-8,Görev 5-8,1,185,1,133,0.719,OK,OK,MANUAL,
stage.msbt,69,T_Mov1_08,Challenge 5-9,Aufgabe 5-9,Desafío 5-9,Défi 5-9,Sfida 5-9,Görev 5-9,1,185,1,133,0.719,OK,OK,MANUAL,
stage.msbt,70,T_Mov1_09,Challenge 5-10,Aufgabe 5-10,Desafío 5-10,Défi 5-10,Sfida 5-10,Görev 5-10,1,201,1,149,0.741,OK,OK,MANUAL,
stage.msbt,71,T_Pzl2_00,Challenge S-1,Aufgabe S-1,Gran desafío 1,Méga-défi 1,Super sfida 1,Görev S-1,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,72,T_Pzl2_01,Challenge S-2,Aufgabe S-2,Gran desafío 2,Méga-défi 2,Super sfida 2,Görev S-2,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,73,T_Pzl2_02,Challenge S-3,Aufgabe S-3,Gran desafío 3,Méga-défi 3,Super sfida 3,Görev S-3,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,74,T_Pzl2_03,Challenge S-4,Aufgabe S-4,Gran desafío 4,Méga-défi 4,Super sfida 4,Görev S-4,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,75,T_Pzl2_04,Challenge S-5,Aufgabe S-5,Gran desafío 5,Méga-défi 5,Super sfida 5,Görev S-5,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,76,T_Pzl2_05,Challenge S-6,Aufgabe S-6,Gran desafío 6,Méga-défi 6,Super sfida 6,Görev S-6,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,77,T_Pzl2_06,Challenge S-7,Aufgabe S-7,Gran desafío 7,Méga-défi 7,Super sfida 7,Görev S-7,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,78,T_Pzl2_07,Challenge S-8,Aufgabe S-8,Gran desafío 8,Méga-défi 8,Super sfida 8,Görev S-8,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,79,T_Pzl2_08,Challenge S-9,Aufgabe S-9,Gran desafío 9,Méga-défi 9,Super sfida 9,Görev S-9,1,199,1,133,0.668,OK,OK,REUSED_PULLBLOX,
stage.msbt,80,T_Pzl2_09,Challenge S-10,Aufgabe S-10,Gran desafío 10,Méga-défi 10,Super sfida 10,Görev S-10,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,81,T_Pic1_00,Chicken,Huhn,Pollo,Poulet,Pollo,Tavuk,1,105,1,83,0.790,OK,OK,MANUAL,
stage.msbt,82,T_Pic1_01,UFO,Ufo,Ovni,OVNI,UFO,UFO,1,72,1,58,0.806,OK,OK,REUSED_PULLBLOX,
stage.msbt,83,T_Pic1_02,Strawberry,Erdbeere,Fresa,Fraise,Fragola,Çilek,1,156,1,66,0.423,OK,OK,REUSED_PULLBLOX,
stage.msbt,84,T_Pic1_03,Humpty Dumpty,Humpty Dumpty,Humpty Dumpty,Humpty Dumpty,Humpty Dumpty,Humpty Dumpty,1,219,1,219,1.000,OK,OK,MANUAL,
stage.msbt,85,T_Pic1_04,Watermelon,Wassermelone,Sandía,Pastèque,Anguria,Karpuz,1,194,1,98,0.505,OK,OK,MANUAL,
stage.msbt,86,T_Pic1_05,Yacht,Jacht,Yate,Voilier,Barca a vela,Yat,1,171,1,50,0.292,OK,OK,MANUAL,
stage.msbt,87,T_Pic1_06,Frog,Frosch,Rana,Grenouille,Rana,Kurbağa,1,141,1,116,0.823,OK,OK,MANUAL,
stage.msbt,88,T_Pic1_07,Buzzy Beetle,Käfer,Buzzy Beetle,Bruyinsecte,Nella,Buzzy Beetle,1,174,1,174,1.000,OK,OK,REUSED_PULLBLOX,
stage.msbt,89,T_Pic1_08,Piranha Plant,Piranha-Pflanze,Planta Piraña,Plante Piranha,Pianta Piranha,Piranha Plant,1,229,1,193,0.843,OK,OK,REUSED_PULLBLOX,
stage.msbt,90,T_Pic1_09,Moon,Mond,Luna,Lune,Luna,Ay,1,75,1,39,0.520,OK,OK,MANUAL,
stage.msbt,91,T_Pzl3_00,Challenge S-11,Aufgabe S-11,Gran desafío 11,Méga-défi 11,Super sfida 11,Görev S-11,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,92,T_Pzl3_01,Challenge S-12,Aufgabe S-12,Gran desafío 12,Méga-défi 12,Super sfida 12,Görev S-12,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,93,T_Pzl3_02,Challenge S-13,Aufgabe S-13,Gran desafío 13,Méga-défi 13,Super sfida 13,Görev S-13,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,94,T_Pzl3_03,Challenge S-14,Aufgabe S-14,Gran desafío 14,Méga-défi 14,Super sfida 14,Görev S-14,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,95,T_Pzl3_04,Challenge S-15,Aufgabe S-15,Gran desafío 15,Méga-défi 15,Super sfida 15,Görev S-15,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,96,T_Pzl3_05,Challenge S-16,Aufgabe S-16,Gran desafío 16,Méga-défi 16,Super sfida 16,Görev S-16,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,97,T_Pzl3_06,Challenge S-17,Aufgabe S-17,Gran desafío 17,Méga-défi 17,Super sfida 17,Görev S-17,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,98,T_Pzl3_07,Challenge S-18,Aufgabe S-18,Gran desafío 18,Méga-défi 18,Super sfida 18,Görev S-18,1,215,1,149,0.693,OK,OK,REUSED_PULLBLOX,
stage.msbt,99,T_Pzl3_08,Challenge S-19,Aufgabe S-19,Gran desafío 19,Méga-défi 19,Super sfida 19,Görev S-19,1,215,1,149,0.693,OK,OK,MANUAL,
stage.msbt,100,T_Pzl3_09,Challenge S-20,Aufgabe S-20,Gran desafío 20,Méga-défi 20,Super sfida 20,Görev S-20,1,215,1,149,0.693,OK,OK,MANUAL,
stage.msbt,101,T_Ext1_00,Challenge B-1,Aufgabe B-1,Desafío extra 1,Défi bonus 1,Sfida extra 1,Görev B-1,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,102,T_Ext1_01,Challenge B-2,Aufgabe B-2,Desafío extra 2,Défi bonus 2,Sfida extra 2,Görev B-2,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,103,T_Ext1_02,Challenge B-3,Aufgabe B-3,Desafío extra 3,Défi bonus 3,Sfida extra 3,Görev B-3,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,104,T_Ext1_03,Challenge B-4,Aufgabe B-4,Desafío extra 4,Défi bonus 4,Sfida extra 4,Görev B-4,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,105,T_Ext1_04,Challenge B-5,Aufgabe B-5,Desafío extra 5,Défi bonus 5,Sfida extra 5,Görev B-5,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,106,T_Ext1_05,Challenge B-6,Aufgabe B-6,Desafío extra 6,Défi bonus 6,Sfida extra 6,Görev B-6,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,107,T_Ext1_06,Challenge B-7,Aufgabe B-7,Desafío extra 7,Défi bonus 7,Sfida extra 7,Görev B-7,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,108,T_Ext1_07,Challenge B-8,Aufgabe B-8,Desafío extra 8,Défi bonus 8,Sfida extra 8,Görev B-8,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,109,T_Ext1_08,Challenge B-9,Aufgabe B-9,Desafío extra 9,Défi bonus 9,Sfida extra 9,Görev B-9,1,210,1,134,0.638,OK,OK,REUSED_PULLBLOX,
stage.msbt,110,T_Ext1_09,Challenge B-10,Aufgabe B-10,Desafío extra 10,Défi bonus 10,Sfida extra 10,Görev B-10,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,111,T_Ext2_00,Phoenix,Phönix,Fénix,Phénix,Fenice,Anka,1,109,1,75,0.688,OK,OK,MANUAL_QC,Kısa UI/kredi alanına sığması için doğal kısa karşılık seçildi.
stage.msbt,112,T_Ext2_01,Doughnut,Donut,Rosquilla,Beignet,Ciambella,Donut,1,132,1,82,0.621,OK,OK,MANUAL,
stage.msbt,113,T_Ext2_02,Sunfish,Mondfisch,Pez luna,Poisson lune,Pesce luna,Ay Balığı,1,165,1,124,0.752,OK,OK,MANUAL,
stage.msbt,114,T_Ext2_03,Bullet Bill,Kugelwilli,Bill Bala,Bill Balle,Pallottolo Bill,Bullet Bill,1,190,1,132,0.695,OK,OK,REUSED_PULLBLOX,
stage.msbt,115,T_Ext2_04,Elephant,Elefant,Elefante,Éléphant,Elefante,Fil,1,126,1,35,0.278,OK,OK,REUSED_PULLBLOX,
stage.msbt,116,T_Ext2_05,Penguin,Pinguin,Pingüino,Manchot,Pinguino,Penguen,1,121,1,116,0.959,OK,OK,MANUAL,
stage.msbt,117,T_Ext2_06,Seal,Seehund,Foca,Otarie,Foca,Fok,1,115,1,50,0.435,OK,OK,MANUAL,
stage.msbt,118,T_Ext2_07,Cheeseburger,Cheeseburger,Hamburguesa,Hamburger,Cheeseburger,Çizburger,1,186,1,129,0.694,OK,OK,MANUAL,
stage.msbt,119,T_Ext2_08,Duck,Ente,Pato,Canard,Papera,Ördek,1,100,1,85,0.850,OK,OK,MANUAL,
stage.msbt,120,T_Ext2_09,Football,Fußball,Balón de fútbol,Ballon de foot,Pallone,Futbol Topu,1,208,1,160,0.769,OK,OK,MANUAL,
stage.msbt,121,T_Ext3_00,Challenge B-11,Aufgabe B-11,Desafío extra 11,Défi bonus 11,Sfida extra 11,Görev B-11,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,122,T_Ext3_01,Challenge B-12,Aufgabe B-12,Desafío extra 12,Défi bonus 12,Sfida extra 12,Görev B-12,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,123,T_Ext3_02,Challenge B-13,Aufgabe B-13,Desafío extra 13,Défi bonus 13,Sfida extra 13,Görev B-13,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,124,T_Ext3_03,Challenge B-14,Aufgabe B-14,Desafío extra 14,Défi bonus 14,Sfida extra 14,Görev B-14,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,125,T_Ext3_04,Challenge B-15,Aufgabe B-15,Desafío extra 15,Défi bonus 15,Sfida extra 15,Görev B-15,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,126,T_Ext3_05,Challenge B-16,Aufgabe B-16,Desafío extra 16,Défi bonus 16,Sfida extra 16,Görev B-16,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,127,T_Ext3_06,Challenge B-17,Aufgabe B-17,Desafío extra 17,Défi bonus 17,Sfida extra 17,Görev B-17,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,128,T_Ext3_07,Challenge B-18,Aufgabe B-18,Desafío extra 18,Défi bonus 18,Sfida extra 18,Görev B-18,1,226,1,150,0.664,OK,OK,REUSED_PULLBLOX,
stage.msbt,129,T_Ext3_08,Challenge B-19,Aufgabe B-19,Desafío extra 19,Défi bonus 19,Sfida extra 19,Görev B-19,1,226,1,150,0.664,OK,OK,MANUAL,
stage.msbt,130,T_Ext3_09,Challenge B-20,Aufgabe B-20,Desafío extra 20,Défi bonus 20,Sfida extra 20,Görev B-20,1,226,1,150,0.664,OK,OK,MANUAL,
stage.msbt,131,T_Ext4_00,Snowflake,Schneeflocke,Copo de nieve,Flocon de neige,Fiocco di neve,Kar Tanesi,1,210,1,145,0.690,OK,OK,MANUAL,
stage.msbt,132,T_Ext4_01,Dolphin,Delfin,Delfín,Dauphin,Delfino,Yunus,1,113,1,79,0.699,OK,OK,MANUAL,
stage.msbt,133,T_Ext4_02,Ghost,Geist,Fantasma,Fantôme,Fantasma,Hayalet,1,136,1,114,0.838,OK,OK,MANUAL,
stage.msbt,134,T_Ext4_03,Monkey,Kletteraffe,Mono,Singe,Scimmia,Maymun,1,161,1,114,0.708,OK,OK,MANUAL,
stage.msbt,135,T_Ext4_04,Germ,Bazillus,Microbio,Microbe,Microbo,Mikrop,1,118,1,97,0.822,OK,OK,MANUAL,
stage.msbt,136,T_Ext4_05,Yeti,Yeti,Yeti,Yéti,Yeti,Yeti,1,57,1,57,1.000,OK,OK,MANUAL,
stage.msbt,137,T_Ext4_06,Trumpet,Trompete,Trompeta,Trompette,Tromba,Trompet,1,144,1,114,0.792,OK,OK,MANUAL,
stage.msbt,138,T_Ext4_07,Beetle,Brauner Käfer,Escarabajo,Scarabée,Scarabeo,Böcek,1,196,1,80,0.408,OK,OK,MANUAL,
stage.msbt,139,T_Ext4_08,Robot,Roboter,Robot,Robot,Robot,Robot,1,109,1,80,0.734,OK,OK,REUSED_PULLBLOX,
stage.msbt,140,T_Ext4_09,Dragon,Drache,Dragón,Dragon,Drago,Ejder,1,99,1,75,0.758,OK,OK,MANUAL_QC,Kısa UI/kredi alanına sığması için doğal kısa karşılık seçildi.
stage.msbt,141,Title_Training_,,,,,,,1,0,0,0,0.000,EMPTY,OK,EMPTY,
stage.msbt,142,T_Try1_00,Training 1-1,Übung 1-1,Práctica 1-1,Exercice 1-1,Esercizio 1-1,Alıştırma 1-1,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,143,T_Try1_01,Training 1-2,Übung 1-2,Práctica 1-2,Exercice 1-2,Esercizio 1-2,Alıştırma 1-2,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,144,T_Try1_02,Training 1-3,Übung 1-3,Práctica 1-3,Exercice 1-3,Esercizio 1-3,Alıştırma 1-3,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,145,T_Try1_03,Training 1-4,Übung 1-4,Práctica 1-4,Exercice 1-4,Esercizio 1-4,Alıştırma 1-4,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,146,T_Try1_04,Training 1-5,Übung 1-5,Práctica 1-5,Exercice 1-5,Esercizio 1-5,Alıştırma 1-5,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,147,T_Try1_05,Training 1-6,Übung 1-6,Práctica 1-6,Exercice 1-6,Esercizio 1-6,Alıştırma 1-6,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,148,T_Try1_06,Training 1-7,Übung 1-7,Práctica 1-7,Exercice 1-7,Esercizio 1-7,Alıştırma 1-7,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,149,T_Try1_07,Training 1-8,Übung 1-8,Práctica 1-8,Exercice 1-8,Esercizio 1-8,Alıştırma 1-8,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,150,T_Try1_08,Training 1-9,Übung 1-9,Práctica 1-9,Exercice 1-9,Esercizio 1-9,Alıştırma 1-9,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,151,T_Try1_09,Training 1-10,Übung 1-10,Práctica 1-10,Exercice 1-10,Esercizio 1-10,Alıştırma 1-10,1,190,1,197,1.037,REVIEW,OK,MANUAL,
stage.msbt,152,T_Try2_00,Training 2-1,Übung 2-1,Práctica 2-1,Exercice 2-1,Esercizio 2-1,Alıştırma 2-1,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,153,T_Try2_01,Training 2-2,Übung 2-2,Práctica 2-2,Exercice 2-2,Esercizio 2-2,Alıştırma 2-2,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,154,T_Try2_02,Training 2-3,Übung 2-3,Práctica 2-3,Exercice 2-3,Esercizio 2-3,Alıştırma 2-3,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,155,T_Try2_03,Training 2-4,Übung 2-4,Práctica 2-4,Exercice 2-4,Esercizio 2-4,Alıştırma 2-4,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,156,T_Try2_04,Training 2-5,Übung 2-5,Práctica 2-5,Exercice 2-5,Esercizio 2-5,Alıştırma 2-5,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,157,T_Try2_05,Training 2-6,Übung 2-6,Práctica 2-6,Exercice 2-6,Esercizio 2-6,Alıştırma 2-6,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,158,T_Try2_06,Training 2-7,Übung 2-7,Práctica 2-7,Exercice 2-7,Esercizio 2-7,Alıştırma 2-7,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,159,T_Try2_07,Training 2-8,Übung 2-8,Práctica 2-8,Exercice 2-8,Esercizio 2-8,Alıştırma 2-8,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,160,T_Try2_08,Training 2-9,Übung 2-9,Práctica 2-9,Exercice 2-9,Esercizio 2-9,Alıştırma 2-9,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,161,T_Try2_09,Training 2-10,Übung 2-10,Práctica 2-10,Exercice 2-10,Esercizio 2-10,Alıştırma 2-10,1,190,1,197,1.037,REVIEW,OK,MANUAL,
stage.msbt,162,T_Try3_00,Training 3-1,Übung 3-1,Práctica 3-1,Exercice 3-1,Esercizio 3-1,Alıştırma 3-1,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,163,T_Try3_01,Training 3-2,Übung 3-2,Práctica 3-2,Exercice 3-2,Esercizio 3-2,Alıştırma 3-2,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,164,T_Try3_02,Training 3-3,Übung 3-3,Práctica 3-3,Exercice 3-3,Esercizio 3-3,Alıştırma 3-3,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,165,T_Try3_03,Training 3-4,Übung 3-4,Práctica 3-4,Exercice 3-4,Esercizio 3-4,Alıştırma 3-4,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,166,T_Try3_04,Training 3-5,Übung 3-5,Práctica 3-5,Exercice 3-5,Esercizio 3-5,Alıştırma 3-5,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,167,T_Try3_05,Training 3-6,Übung 3-6,Práctica 3-6,Exercice 3-6,Esercizio 3-6,Alıştırma 3-6,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,168,T_Try3_06,Training 3-7,Übung 3-7,Práctica 3-7,Exercice 3-7,Esercizio 3-7,Alıştırma 3-7,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,169,T_Try3_07,Training 3-8,Übung 3-8,Práctica 3-8,Exercice 3-8,Esercizio 3-8,Alıştırma 3-8,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,170,T_Try3_08,Training 3-9,Übung 3-9,Práctica 3-9,Exercice 3-9,Esercizio 3-9,Alıştırma 3-9,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,171,T_Try3_09,Training 3-10,Übung 3-10,Práctica 3-10,Exercice 3-10,Esercizio 3-10,Alıştırma 3-10,1,190,1,197,1.037,REVIEW,OK,MANUAL,
stage.msbt,172,T_Try4_00,Training 4-1,Übung 4-1,Práctica 4-1,Exercice 4-1,Esercizio 4-1,Alıştırma 4-1,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,173,T_Try4_01,Training 4-2,Übung 4-2,Práctica 4-2,Exercice 4-2,Esercizio 4-2,Alıştırma 4-2,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,174,T_Try4_02,Training 4-3,Übung 4-3,Práctica 4-3,Exercice 4-3,Esercizio 4-3,Alıştırma 4-3,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,175,T_Try4_03,Training 4-4,Übung 4-4,Práctica 4-4,Exercice 4-4,Esercizio 4-4,Alıştırma 4-4,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,176,T_Try4_04,Training 4-5,Übung 4-5,Práctica 4-5,Exercice 4-5,Esercizio 4-5,Alıştırma 4-5,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,177,T_Try4_05,Training 4-6,Übung 4-6,Práctica 4-6,Exercice 4-6,Esercizio 4-6,Alıştırma 4-6,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,178,T_Try4_06,Training 4-7,Übung 4-7,Práctica 4-7,Exercice 4-7,Esercizio 4-7,Alıştırma 4-7,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,179,T_Try4_07,Training 4-8,Übung 4-8,Práctica 4-8,Exercice 4-8,Esercizio 4-8,Alıştırma 4-8,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,180,T_Try4_08,Training 4-9,Übung 4-9,Práctica 4-9,Exercice 4-9,Esercizio 4-9,Alıştırma 4-9,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,181,T_Try4_09,Training 4-10,Übung 4-10,Práctica 4-10,Exercice 4-10,Esercizio 4-10,Alıştırma 4-10,1,190,1,197,1.037,REVIEW,OK,MANUAL,
stage.msbt,182,T_Try5_00,Training 5-1,Übung 5-1,Práctica 5-1,Exercice 5-1,Esercizio 5-1,Alıştırma 5-1,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,183,T_Try5_01,Training 5-2,Übung 5-2,Práctica 5-2,Exercice 5-2,Esercizio 5-2,Alıştırma 5-2,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,184,T_Try5_02,Training 5-3,Übung 5-3,Práctica 5-3,Exercice 5-3,Esercizio 5-3,Alıştırma 5-3,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,185,T_Try5_03,Training 5-4,Übung 5-4,Práctica 5-4,Exercice 5-4,Esercizio 5-4,Alıştırma 5-4,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,186,T_Try5_04,Training 5-5,Übung 5-5,Práctica 5-5,Exercice 5-5,Esercizio 5-5,Alıştırma 5-5,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,187,T_Try5_05,Training 5-6,Übung 5-6,Práctica 5-6,Exercice 5-6,Esercizio 5-6,Alıştırma 5-6,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,188,T_Try5_06,Training 5-7,Übung 5-7,Práctica 5-7,Exercice 5-7,Esercizio 5-7,Alıştırma 5-7,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,189,T_Try5_07,Training 5-8,Übung 5-8,Práctica 5-8,Exercice 5-8,Esercizio 5-8,Alıştırma 5-8,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,190,T_Try5_08,Training 5-9,Übung 5-9,Práctica 5-9,Exercice 5-9,Esercizio 5-9,Alıştırma 5-9,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,191,T_Try5_09,Training 5-10,Übung 5-10,Práctica 5-10,Exercice 5-10,Esercizio 5-10,Alıştırma 5-10,1,190,1,197,1.037,REVIEW,OK,MANUAL,
stage.msbt,192,T_Try6_00,Training 6-1,Übung 6-1,Práctica 6-1,Exercice 6-1,Esercizio 6-1,Alıştırma 6-1,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,193,T_Try6_01,Training 6-2,Übung 6-2,Práctica 6-2,Exercice 6-2,Esercizio 6-2,Alıştırma 6-2,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,194,T_Try6_02,Training 6-3,Übung 6-3,Práctica 6-3,Exercice 6-3,Esercizio 6-3,Alıştırma 6-3,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,195,T_Try6_03,Training 6-4,Übung 6-4,Práctica 6-4,Exercice 6-4,Esercizio 6-4,Alıştırma 6-4,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,196,T_Try6_04,Training 6-5,Übung 6-5,Práctica 6-5,Exercice 6-5,Esercizio 6-5,Alıştırma 6-5,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,197,T_Try6_05,Training 6-6,Übung 6-6,Práctica 6-6,Exercice 6-6,Esercizio 6-6,Alıştırma 6-6,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,198,T_Try6_06,Training 6-7,Übung 6-7,Práctica 6-7,Exercice 6-7,Esercizio 6-7,Alıştırma 6-7,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,199,T_Try6_07,Training 6-8,Übung 6-8,Práctica 6-8,Exercice 6-8,Esercizio 6-8,Alıştırma 6-8,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,200,T_Try6_08,Training 6-9,Übung 6-9,Práctica 6-9,Exercice 6-9,Esercizio 6-9,Alıştırma 6-9,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,201,T_Try6_09,Training 6-10,Übung 6-10,Práctica 6-10,Exercice 6-10,Esercizio 6-10,Alıştırma 6-10,1,190,1,197,1.037,REVIEW,OK,MANUAL,
stage.msbt,202,T_Try7_00,Training 7-1,Übung 7-1,Práctica 7-1,Exercice 7-1,Esercizio 7-1,Alıştırma 7-1,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,203,T_Try7_01,Training 7-2,Übung 7-2,Práctica 7-2,Exercice 7-2,Esercizio 7-2,Alıştırma 7-2,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,204,T_Try7_02,Training 7-3,Übung 7-3,Práctica 7-3,Exercice 7-3,Esercizio 7-3,Alıştırma 7-3,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,205,T_Try7_03,Training 7-4,Übung 7-4,Práctica 7-4,Exercice 7-4,Esercizio 7-4,Alıştırma 7-4,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,206,T_Try7_04,Training 7-5,Übung 7-5,Práctica 7-5,Exercice 7-5,Esercizio 7-5,Alıştırma 7-5,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,207,T_Try7_05,Training 7-6,Übung 7-6,Práctica 7-6,Exercice 7-6,Esercizio 7-6,Alıştırma 7-6,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,208,T_Try7_06,Training 7-7,Übung 7-7,Práctica 7-7,Exercice 7-7,Esercizio 7-7,Alıştırma 7-7,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,209,T_Try7_07,Training 7-8,Übung 7-8,Práctica 7-8,Exercice 7-8,Esercizio 7-8,Alıştırma 7-8,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,210,T_Try7_08,Training 7-9,Übung 7-9,Práctica 7-9,Exercice 7-9,Esercizio 7-9,Alıştırma 7-9,1,174,1,181,1.040,REVIEW,OK,MANUAL,
stage.msbt,211,T_Try7_09,Training 7-10,Übung 7-10,Práctica 7-10,Exercice 7-10,Esercizio 7-10,Alıştırma 7-10,1,190,1,197,1.037,REVIEW,OK,MANUAL,
