file	id	en	fr	de	it	es	old_tr	new_tr	reason_codes	reason
dialogues.csv	0x06A1B859	Lord Ataraxis did much of his work here in Nexus, obviously, yet few but I know that he had another remote hideaway in #0x98B7D4FF#the Permafrost#PREVIOUS#, found far to the north in #0x98B7D4FF#the Frost Reaches#PREVIOUS#. He intended that only the king should know of it. It was a place of utmost privacy.	De toute évidence, le seigneur Ataraxis menait une grande partie de ses recherches ici, à Nexus, mais peu savent qu'il disposait également d'une cachette secrète dans le #0x98B7D4FF#Permafrost#PREVIOUS#, à l'extrême nord des #0x98B7D4FF#Domaines de glace#PREVIOUS#. Il souhaitait que seul le roi soit au courant de son existence. C'était un lieu qu'il tenait à garder secret plus que tout.	Lord Ataraxis hat die meisten seiner Arbeiten hier in Nexus verrichtet, aber nur wenige außer mir wissen, dass er ein abgelegenes Versteck #0x98B7D4FF#im Permafrost#PREVIOUS# besaß, der weit im Norden #0x98B7D4FF#der Frostweiten#PREVIOUS# liegt. Ihm war daran gelegen, dass nur der König davon wusste. Es war sein ganz persönlicher Rückzugsort.	Lord Ataraxis ha svolto gran parte del suo lavoro qui a Nexus, ma in pochi, a parte me, sanno che aveva un altro nascondiglio nel #0x98B7D4FF#Permagelo#PREVIOUS#, a nord, sulle #0x98B7D4FF#Vette gelide#PREVIOUS#. Era un posto della massima segretezza. Solo il re avrebbe dovuto esserne a conoscenza.	Lord Ataraxis hizo gran parte de su trabajo aquí, en Nexus, obviamente, pero pocos saben que tenía otro remoto escondite en #0x98B7D4FF#la Tundra#PREVIOUS#, que está muy al norte, en #0x98B7D4FF#la Extensión Helada#PREVIOUS#. Su idea era que solo el rey supiese de su existencia. Era un lugar muy privado.	Lord Ataraxis çalışmalarının çoğunu elbette burada, Nexus'ta yaptı. Ama yalnızca çok az kişi onun #0x98B7D4FF#Kalıcı Buz#PREVIOUS#'da, çok kuzeydeki #0x98B7D4FF#Don Uçları#PREVIOUS#'nda gizli bir sığınağı daha olduğunu bilir. Orayı yalnızca kralın bilmesini istemişti. Tam bir inziva yeriydi.	Lord Ataraxis çalışmalarının çoğunu elbette burada, Nexus'ta yaptı. Ama yalnızca çok az kişi onun #0x98B7D4FF#Kalıcı Don#PREVIOUS#'da, çok kuzeydeki #0x98B7D4FF#Ayaz Diyarları#PREVIOUS#'nda gizli bir sığınağı daha olduğunu bilir. Orayı yalnızca kralın bilmesini istemişti. Tam bir inziva yeriydi.	frost_reaches,permafrost	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi. | FR/DE Permafrost, IT Permagelo ve ES Tundra soğuk donmuş bölgeyi doğruluyor; “Kalıcı Don” Türkçede doğru terim.
dialogues.csv	0x10B0D33A	Make haste to the Frost Reaches, and find Ataraxis's hidden sanctum.	Rejoignez vite les Domaines de glace et retrouvez le sanctuaire secret d'Ataraxis.	Brecht so schnell wie möglich in die Frostweiten auf und findet Ataraxis' verborgene Zuflucht.	Raggiungi in fretta le Vette gelide e trova il santuario nascosto di Ataraxis.	Date prisa en ir a la Extensión Helada y encuentra el sanctasanctórum secreto de Ataraxis.	Don Uçları'na acele et ve Ataraxis'in gizli sığınağını bul.	Ayaz Diyarları'na acele et ve Ataraxis'in gizli sığınağını bul.	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x148DB1DD	The Krakenspawn Magus?! I've slain you once before - I'll do it again!	Le Mage krakenard ? Je vous ai déjà tué une fois, je le referai avec plaisir !	Der Krakenbrut-Magus?! Ich habe Euch schon einmal getötet ... und werde es wieder tun.	Il Gran sacerdote dei Krakeniani? Ti ho già ucciso una volta... e lo farò di nuovo!	¡¿El magus krakeniano?! Ya te he matado una vez. ¡Y volveré a hacerlo!	Krakenspawn Büyücüsü mü!? Seni daha önce bir kez öldürdüm, yine öldürürüm!	Krakenli Büyücüsü mü!? Seni daha önce bir kez öldürdüm, yine öldürürüm!	krakenspawn	FR Krakenard, DE Krakenbrut, IT/ES Krakeniano tür adını yerelleştiriyor; Türkçede de “Krakenli” ile tutarlılaştırıldı.
dialogues.csv	0x1D39CC3A	Been to the #0x98B7D4FF#Undersprawl#PREVIOUS# yet, friend? This chowder I'm brewin' won't wait forever!	Alors, vous avez fait un tour aux #0x98B7D4FF#Profondeurs#PREVIOUS# ? Dépêchez-vous, ma sauce va finir par tourner !	Wart Ihr schon in den #0x98B7D4FF#Tiefenstollen#PREVIOUS#? Meine Suppe kann nicht ewig köcheln.	Hai già visitato #0x98B7D4FF#il Caos profondo#PREVIOUS#? Questa zuppa che sto preparando non può aspettare in eterno!	¿Has estado ya en el #0x98B7D4FF#Bajomundo#PREVIOUS#? ¡Esta sopa que estoy preparando no puede esperar para siempre!	#0x98B7D4FF#Alt Yayılım#PREVIOUS#'a gittin mi dostum? Pişirdiğim çorba sonsuza dek beklemez!	#0x98B7D4FF#Derin Dehlizler#PREVIOUS#'e gittin mi dostum? Pişirdiğim çorba sonsuza dek beklemez!	undersprawl	FR Profondeurs, DE Tiefenstollen, IT Caos profondo, ES Bajomundo yeraltı/derinlik alanını doğruluyor; “Alt Yayılım” literaldi.
dialogues.csv	0x1D64061E	The snow–capped mountains known as the Frost Reaches cut straight through Veil. Fierce nomads and dangerous predators lurk in the inhospitable peaks.	Les montagnes enneigées des Domaines de glace traversent Veil de part en part. Dans ces pics inhospitaliers rôdent de farouches nomades et de dangereux prédateurs.	Die schneebedeckten Berge der Frostweiten ziehen sich durch ganz Veil. Auf den unwirtlichen Gipfeln lauern wilde Nomaden und gefährliche Raubtiere.	Le montagne innevate note come Vette gelide tagliano per intero il Velo. Fra quei picchi inospitali si annidano pericolosi viandanti e letali predatori.	Las nevadas montañas conocidas como la Extensión Helada atraviesan el Velo. En sus cimas acechan feroces nómadas y peligrosos depredadores.	Don Uçları diye bilinen karla kaplı dağlar Veil'i baştan başa keser. Yaşaması güç zirvelerde acımasız göçebeler ve tehlikeli yırtıcılar pusudadır.	Ayaz Diyarları diye bilinen karla kaplı dağlar Veil'i baştan başa keser. Yaşaması güç zirvelerde acımasız göçebeler ve tehlikeli yırtıcılar pusudadır.	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x1D640641	Goblins are short, vicious humanoids. Once common throughout all of Veil, most of them were annihilated in the War of Ruin. What remains of the goblin race exists in scattered tribes in the mountainous Frost Reaches. Their capacity for destruction is limitless, as is their affection for technology from the War. Travelers would do well to steer clear of goblinkind.	Les Gobelins sont des êtres de petite taille mais terriblement hargneux. Jadis présents sur tout le territoire de Veil, la plupart ont été tués lors de la guerre de Ruin. Les seuls survivants de la race des Gobelins se sont regroupés en diverses tribus dans les montagneux Domaines de glace. Leur propension à la destruction est sans limite, à l'instar de leur intérêt pour les technologies datant de la Grande Guerre. Il est généralement déconseillé aux voyageurs de s'aventurer en territoire gobelin.	Goblins sind kleine, boshafte Humanoiden. Während sie einst in ganz Veil verbreitet waren, fanden die meisten Goblins während des Untergangskrieges den Tod. Die überlebenden Goblins wurden in alle Winde zerstreut und leben heute in kleinen Stämmen in den Bergen der Frostweiten. Ihre Zerstörungswut und ihre Begeisterung für Kriegsmaschinen ist grenzenlos. Reisende tun gut daran, sich von Goblins fernzuhalten.	I Goblin sono umanoidi piccoli e maligni. Un tempo comuni ovunque nel Velo, sono stati per lo più uccisi durante la Guerra della rovina. Quello che resta della razza dei Goblin è disperso in varie tribù nella regione montagnosa delle Vette gelide. Vivono solo per distruggere e adorano la tecnologia delle macchine da guerra. I viaggiatori devono cercare di restarne alla larga.	Los goblins son humanoides pequeños y despiadados. Aunque abundan en el Velo, la mayoría fueron aniquilados en la Guerra de la Ruina. Lo que queda de esta raza existe en tribus dispersas en la montañosa Extensión Helada. Su capacidad de destrucción es ilimitada, así como su interés por la tecnología de la guerra. A los viajeros más les vale evitarlos.	Goblinler kısa boylu ve acımasız insansılardır. Bir zamanlar Veil'in her yerinde yaygınken Yıkım Savaşı'nda çoğu yok edildi. Geriye kalanlar Don Uçları'nın dağlarında dağınık kabileler hâlinde yaşar. Yıkım kapasiteleri de savaş teknolojisine sevgileri de sınırsızdır. Yolcuların goblinlerden uzak durması akıllıca olur.	Goblinler kısa boylu ve acımasız insansılardır. Bir zamanlar Veil'in her yerinde yaygınken Yıkım Savaşı'nda çoğu yok edildi. Geriye kalanlar Ayaz Diyarları'nın dağlarında dağınık kabileler hâlinde yaşar. Yıkım kapasiteleri de savaş teknolojisine sevgileri de sınırsızdır. Yolcuların goblinlerden uzak durması akıllıca olur.	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x2143FF9E	You saw the #0x98B7D4FF#membrane#PREVIOUS#, right? If you can get me close to it, I can use my powers to get you through! It will be up to you to take down the #0x98B7D4FF#Krakenspawn Magus#PREVIOUS#, who rules this place!	Vous avez remarqué cette #0x98B7D4FF#membrane#PREVIOUS#, n'est-ce pas ? Si vous me placez à proximité, je pourrai utiliser mes pouvoirs pour vous ouvrir la voie ! Ce sera alors à vous de décider si vous souhaitez combattre le #0x98B7D4FF#Mage krakenard#PREVIOUS# qui dirige cet endroit !	Ihr habt die #0x98B7D4FF#Membran#PREVIOUS# gesehen, oder? Bringt mich in ihre Nähe, und ich sorge dafür, dass Ihr sie passieren könnt. Dann ist es an Euch, den #0x98B7D4FF#Krakenbrut-Magus#PREVIOUS# zu vernichten, der über diesen Ort herrscht.	Hai visto la #0x98B7D4FF#membrana#PREVIOUS#, vero? Se riesci a farmi avvicinare a essa posso usare i miei poteri per farti passare! Dopo spetterà a te sconfiggere il #0x98B7D4FF#Gran sacerdote dei Krakeniani#PREVIOUS# che regna in questo luogo!	Has visto la #0x98B7D4FF#membrana#PREVIOUS#, ¿verdad? ¡Si puedes acercarme a ella lo bastante, puedo usar mis poderes para franquearte el paso! ¡Dependerá de ti vencer al #0x98B7D4FF#magus krakeniano#PREVIOUS#!	#0x98B7D4FF#Zarı#PREVIOUS# gördün, değil mi? Beni yakınına götürürsen güçlerimle seni içeri geçirebilirim! Buraya hükmeden #0x98B7D4FF#Krakenspawn Büyücüsü’nü#PREVIOUS# indirmek sana kalacak!	#0x98B7D4FF#Zarı#PREVIOUS# gördün, değil mi? Beni yakınına götürürsen güçlerimle seni içeri geçirebilirim! Buraya hükmeden #0x98B7D4FF#Krakenli Büyücüsü’nü#PREVIOUS# indirmek sana kalacak!	krakenspawn	FR Krakenard, DE Krakenbrut, IT/ES Krakeniano tür adını yerelleştiriyor; Türkçede de “Krakenli” ile tutarlılaştırıldı.
dialogues.csv	0x2833637D	That's good of you. Now make it snappy. The fresher they are, the better. Head to #0x98B7D4FF#Undersprawl#PREVIOUS#—you'll stand your best chance of getting a few tentacles there!	J'apprécie votre aide. Maintenant, bougez-vous : plus ils sont frais, meilleurs ils sont. Rendez-vous dans #0x98B7D4FF#les Profondeurs#PREVIOUS#, c'est là que vous aurez les meilleures chances de trouver ces tentacules !	Schön für Euch. Und jetzt beeilt Euch. Je frischer sie sind, desto besser. Geht in die #0x98B7D4FF#Tiefenstollen#PREVIOUS#. Dort habt Ihr die größten Chancen, einige Tentakel zu kriegen.	È gentile da parte tua. Ora fa' presto. Più sono freschi e meglio è. Dirigiti #0x98B7D4FF#nel Caos profondo#PREVIOUS#... è il posto migliore dove puoi trovare i tentacoli!	Me alegro por ti. Ahora date prisa. Cuanto más frescos sean, mejor. Dirígete al #0x98B7D4FF#Bajomundo#PREVIOUS#, ¡es tu mejor opción para conseguir algunos tentáculos!	İyi adamsın. Şimdi çabuk ol. Ne kadar tazelerse o kadar iyi. #0x98B7D4FF#Alt Yayılım#PREVIOUS#'a git; birkaç dokunaç bulmak için en iyi şansın orada!	İyi adamsın. Şimdi çabuk ol. Ne kadar tazelerse o kadar iyi. #0x98B7D4FF#Derin Dehlizler#PREVIOUS#'e git; birkaç dokunaç bulmak için en iyi şansın orada!	undersprawl	FR Profondeurs, DE Tiefenstollen, IT Caos profondo, ES Bajomundo yeraltı/derinlik alanını doğruluyor; “Alt Yayılım” literaldi.
dialogues.csv	0x28F24168	Salutations, hero! I'm researching heroic #0x98B7D4FF#glory#PREVIOUS#, that driving force that propels heroes forward! #0x98B7D4FF#Glory#PREVIOUS# is especially valuable when a massive threat with a special name is involved. So, I'd like you to slay #0x98B7D4FF#Ironfist#PREVIOUS#, the undead giant king that lurks in the #0x98B7D4FF#nearby ruins#PREVIOUS#!	Mes recherches portent sur le désir de #0x98B7D4FF#gloire#PREVIOUS# des héros ! Le désir de #0x98B7D4FF#gloire#PREVIOUS# est particulièrement important en présence d'une menace si terrible qu'on lui a donné un nom... J'aimerais donc que vous terrassiez #0x98B7D4FF#Féros#PREVIOUS#, le roi mort-vivant qui hante les #0x98B7D4FF#ruines voisines#PREVIOUS# !	Seid mir gegrüßt! Ich erforsche heldenhaften #0x98B7D4FF#Ruhm#PREVIOUS#, die treibende Kraft in jedem Helden. Deshalb sollt Ihr #0x98B7D4FF#Eisenfaust#PREVIOUS# erschlagen, den untoten König, der in den #0x98B7D4FF#nahegelegenen Ruinen#PREVIOUS# haust!	Salute! Sto cercando la #0x98B7D4FF#gloria imperitura#PREVIOUS#, quella forza che spinge gli eroi ad andare avanti! La #0x98B7D4FF#gloria#PREVIOUS# è un elemento assai prezioso quando c'è da affrontare una minaccia enorme. Vorrei che uccidessi #0x98B7D4FF#Pugno di ferro#PREVIOUS#, il re gigante dei non morti che vive nelle #0x98B7D4FF#rovine vicine#PREVIOUS#!	¡Saludos! Estoy investigando la #0x98B7D4FF#gloria#PREVIOUS# heroica. La #0x98B7D4FF#gloria#PREVIOUS# es especialmente valiosa cuando hay una gran amenaza  con nombre. ¡Así que me gustaría que matases a #0x98B7D4FF#Puño de Hierro#PREVIOUS#, el rey gigante no muerto que acecha en las #0x98B7D4FF#ruinas cercanas#PREVIOUS#!	Selamlar, kahraman! Kahramanları ileri iten güç olan #0x98B7D4FF#şanı#PREVIOUS# araştırıyorum! Özellikle özel adı olan dev bir tehditle karşılaşınca #0x98B7D4FF#şan#PREVIOUS# çok değerlidir. Bu yüzden #0x98B7D4FF#yakındaki harabelerde#PREVIOUS# saklanan hortlak dev kral #0x98B7D4FF#Ironfist'i#PREVIOUS# öldürmeni istiyorum!	Selamlar, kahraman! Kahramanları ileri iten güç olan #0x98B7D4FF#şanı#PREVIOUS# araştırıyorum! Özellikle özel adı olan dev bir tehditle karşılaşınca #0x98B7D4FF#şan#PREVIOUS# çok değerlidir. Bu yüzden #0x98B7D4FF#yakındaki harabelerde#PREVIOUS# saklanan hortlak dev kral #0x98B7D4FF#Demiryumruk'u#PREVIOUS# öldürmeni istiyorum!	ironfist	DE Eisenfaust, IT Pugno di ferro ve ES Puño de Hierro özel adı çevrilebilir bir lakap olarak doğruluyor.
dialogues.csv	0x29B9BA3D	Thank you. Er, revenge is great, and all, but truth be told, the #0x98B7D4FF#helmet#PREVIOUS# is what I need. It's worth a lot and with no family remaining, I need some cash! Find it in the #0x98B7D4FF#Undersprawl#PREVIOUS# as soon as you're able!	Oh merci. La vengeance, c'est bien, mais pour être honnête, c'est surtout son #0x98B7D4FF#casque#PREVIOUS# qui m'intéresse. Il vaut beaucoup d'argent et maintenant que je suis orpheline, j'en aurais bien besoin ! Rendez-vous dans #0x98B7D4FF#les Profondeurs#PREVIOUS# et retrouvez-le vite !	Danke. Ähm, Rache ist süß und so, aber um ehrlich zu sein, brauche ich den #0x98B7D4FF#Helm#PREVIOUS#. Er ist sehr wertvoll, und da ich niemanden mehr habe, brauche ich etwas Geld. Findet ihn in den #0x98B7D4FF#Tiefenstollen#PREVIOUS# so schnell Ihr könnt!	Grazie. Ehm, vendicarsi è un termine forte, a dire il vero a me interessa solo #0x98B7D4FF#l'elmo#PREVIOUS#. Vale molto e dato che sono rimasta orfana, ho bisogno di soldi! Va' a cercarlo #0x98B7D4FF#nel Caos profondo#PREVIOUS# appena puoi!	Gracias. Esto... la venganza está muy bien y tal, pero la verdad es que lo que necesito es el #0x98B7D4FF#yelmo#PREVIOUS#. Vale muchísimo y, como no me quedan familiares, ¡necesito el dinero! ¡Búscalo en el #0x98B7D4FF#Bajomundo#PREVIOUS# en cuanto puedas!	Teşekkürler. Eee, intikam güzel falan ama açıkçası ihtiyacım olan şey #0x98B7D4FF#miğfer#PREVIOUS#. Çok değerli ve ailemden kimse kalmadığı için paraya ihtiyacım var! Fırsat bulur bulmaz #0x98B7D4FF#Alt Yayılım#PREVIOUS#'da onu bul!	Teşekkürler. Eee, intikam güzel falan ama açıkçası ihtiyacım olan şey #0x98B7D4FF#miğfer#PREVIOUS#. Çok değerli ve ailemden kimse kalmadığı için paraya ihtiyacım var! Fırsat bulur bulmaz #0x98B7D4FF#Derin Dehlizler#PREVIOUS#'de onu bul!	undersprawl	FR Profondeurs, DE Tiefenstollen, IT Caos profondo, ES Bajomundo yeraltı/derinlik alanını doğruluyor; “Alt Yayılım” literaldi.
dialogues.csv	0x2C39BD12	I can take you up to #0x98B7D4FF#the Frost Reaches#PREVIOUS#. Are you prepared?	Je peux vous montrer le chemin des #0x98B7D4FF#Domaines de glace#PREVIOUS#. On y va ?	Ich kann Euch zu #0x98B7D4FF#den Frostweiten#PREVIOUS# bringen. Seid Ihr dafür gewappnet?	Ti posso portare fino alle #0x98B7D4FF#Vette gelide#PREVIOUS#. Ti senti all'altezza?	Puedo guiarte a la #0x98B7D4FF#Extensión Helada#PREVIOUS#. ¿Vamos?	Seni #0x98B7D4FF#Don Uçları#PREVIOUS#'na çıkarabilirim. Hazır mısın?	Seni #0x98B7D4FF#Ayaz Diyarları#PREVIOUS#'na çıkarabilirim. Hazır mısın?	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x30C5BCB2	The Frost Reaches are full of relics and technology from the big War! It's just waiting to be rediscovered and repurposed—and we goblins are going to be the ones to do it!	Les Domaines de glace abritent tout un tas de reliques et d'équipements technologiques datant de la Grande Guerre ! Tous ces trésors n'attendent qu'une chose : qu'on les découvre et qu'on leur redonne une nouvelle vie. Il est hors de question que les Gobelins passent à côté de ça !	Die Frostweiten sind voller Relikte und Technologien aus dem großen Krieg! Sie warten nur darauf, entdeckt und wieder benutzt zu werden – und wir Goblins werden diejenigen sein, die das tun!	Le Vette gelide sono piene di reliquie e tecnologie risalenti alla grande guerra che aspettano solo di essere scoperte e usate... e saremo noi Goblin a farlo!	¡La Extensión Helada está llena de reliquias y tecnología de la gran guerra! No hay más que encontrarla y ponerla a punto. ¡Eso es lo que vamos a hacer los goblins!	Don Uçları, büyük Savaş'tan kalma eser ve teknolojiyle dolu! Yeniden keşfedilip başka amaçlarla kullanılmayı bekliyor; bunu da biz goblinler yapacağız!	Ayaz Diyarları, büyük Savaş'tan kalma eser ve teknolojiyle dolu! Yeniden keşfedilip başka amaçlarla kullanılmayı bekliyor; bunu da biz goblinler yapacağız!	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x3869041A	#0x98B7D4FF#Predator's Peak#PREVIOUS# is one of the most treacherous areas of the Frost Reaches. If you fail, there is no telling how we'll bring Ataraxis back from death's door!	La #0x98B7D4FF#Cime des prédateurs#PREVIOUS# est l'un des endroits les plus périlleux des Domaines de glace. Si vous échouez, je ne sais pas si nous trouverons d'autre moyen de sauver Ataraxis !	Die #0x98B7D4FF#Jägerspitze#PREVIOUS# ist eine der gefährlichsten Gegenden der Frostweiten. Wenn Ihr versagt, gibt es kaum noch Hoffnung, Ataraxis von der Schwelle des Todes zurückzubringen!	Il #0x98B7D4FF#Picco del predatore#PREVIOUS# è una delle zone più pericolose delle Vette gelide. Se fallisci, per Ataraxis sarà la fine!	#0x98B7D4FF#El Pico de los Depredadores#PREVIOUS# es una de las zonas más traicioneras de la Extensión Helada. ¡Si fallas, no sé cómo vamos salvar a Ataraxis de las puertas de la muerte!	#0x98B7D4FF#Yırtıcı Zirvesi#PREVIOUS#, Don Uçları'nın en tehlikeli yerlerinden biri. Başaramazsan Ataraxis'i ölümün eşiğinden nasıl döndüreceğimizi bilmiyoruz!	#0x98B7D4FF#Yırtıcı Zirvesi#PREVIOUS#, Ayaz Diyarları'nın en tehlikeli yerlerinden biri. Başaramazsan Ataraxis'i ölümün eşiğinden nasıl döndüreceğimizi bilmiyoruz!	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x4292AB11	One of the other guards saw that dark elf, Fironel, heading north towards the Frost Reaches!	L'un des autres gardes a vu cette Elfe noire, Fironelle, partir vers le nord en direction des Domaines de glace !	Eine der anderen Wachen hat diese Dunkelelfin gesehen, Fironel. Sie wollte nach Norden zu den Frostweiten.	Una delle altre guardie ha visto l'Elfa scura, Fironel, dirigersi a nord verso le Vette gelide!	¡Otro guardia vio a esa elfa oscura, Fironel, que se dirigía al norte, hacia la Extensión Helada!	Diğer muhafızlardan biri kara elf Fironel'in kuzeye, Don Uçları'na doğru gittiğini görmüş!	Diğer muhafızlardan biri kara elf Fironel'in kuzeye, Ayaz Diyarları'na doğru gittiğini görmüş!	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x483B0BC4	You are not insane! I once was a man—a powerful psychic! But I stumbled across the #0x98B7D4FF#Krakenspawn#PREVIOUS#! Help me, friend, and I will help you!	Votre tête va très bien ! J'étais jadis un puissant télépathe ! Mais j'ai un jour croisé la route des #0x98B7D4FF#Krakenards#PREVIOUS# ! Aidez-moi et je vous aiderai moi aussi !	Ihr seid nicht verrückt! Einst war ich ein Mensch ... ein mächtiger Hellseher! Bis ich über diese #0x98B7D4FF#Krakenbrut#PREVIOUS# stolperte. Helft mir, dann helfe ich Euch.	Non stai impazzendo! Una volta ero un uomo... un potente psichico! Poi mi sono imbattuto nei #0x98B7D4FF#Krakeniani#PREVIOUS#! Aiutami e in cambio ti darò una mano!	¡No estás perdiendo la razón! Antaño yo era humano, ¡un poderoso telépata! Pero me topé con los #0x98B7D4FF#krakenianos#PREVIOUS#, ¡Ayúdame y te ayudaré!	Deli değilsin! Ben bir zamanlar insandım, güçlü bir medyum! Ama #0x98B7D4FF#Krakenspawn#PREVIOUS# ile karşılaştım! Bana yardım et dostum, ben de sana yardım edeceğim!	Deli değilsin! Ben bir zamanlar insandım, güçlü bir medyum! Ama #0x98B7D4FF#Krakenli#PREVIOUS# ile karşılaştım! Bana yardım et dostum, ben de sana yardım edeceğim!	krakenspawn	FR Krakenard, DE Krakenbrut, IT/ES Krakeniano tür adını yerelleştiriyor; Türkçede de “Krakenli” ile tutarlılaştırıldı.
dialogues.csv	0x542DA6DE	How do I get to the Frost Reaches?	La route vers les Domaines de glace est-elle longue ?	Wie komme ich in die Frostweiten?	Come faccio a raggiungere le Vette gelide?	¿Cómo llego a la Extensión Helada?	Don Uçları'na nasıl giderim?	Ayaz Diyarları'na nasıl giderim?	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x56D7263B	#0x98B7D4FF#The Crystal Path#PREVIOUS#, in the Frost Reaches, is indubitably where #0x98B7D4FF#this cave#PREVIOUS# will be found. Set forth and find the crystal!	Cette #0x98B7D4FF#grotte#PREVIOUS# se trouve sans aucun doute sur la #0x98B7D4FF#Voie cristalline#PREVIOUS#, dans les Domaines de glace. Partez vite retrouver ce cristal !	#0x98B7D4FF#Die Höhle#PREVIOUS# ist zweifelsohne am #0x98B7D4FF#Kristallpfad#PREVIOUS# in den Frostweiten. Brecht auf und findet den Kristall!	Sono sicuro che #0x98B7D4FF#questa caverna#PREVIOUS# si trovi lungo il #0x98B7D4FF#Sentiero di cristallo#PREVIOUS# sulle Vette gelide. Va' e trova il cristallo!	#0x98B7D4FF#Esta caverna#PREVIOUS# se encuentra sin duda en #0x98B7D4FF#el Camino de Cristal#PREVIOUS#, en la Extensión Helada. ¡Adelante, busca ese cristal!	#0x98B7D4FF#Kristal Yolu#PREVIOUS#, Don Uçları'nda. #0x98B7D4FF#Bu mağaranın#PREVIOUS# orada olduğundan kuşku yok. Yola çık ve kristali bul!	#0x98B7D4FF#Kristal Yolu#PREVIOUS#, Ayaz Diyarları'nda. #0x98B7D4FF#Bu mağaranın#PREVIOUS# orada olduğundan kuşku yok. Yola çık ve kristali bul!	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
dialogues.csv	0x5E35194A	Look—I'm not a philosopher. I'm a cook. I'm just responding to the demands of the market! The nobility of Nexus wants rare, elite, hotsy-totsy meals that they can't get anywhere else! Sometimes, that means gatherin' up tentacles and forgetting to mention that they came from Krakenspawn from the Coral Tombs. Now get movin'! We've got money to make!	Je ne suis pas philosophe. C'est la loi de l'offre et de la demande ! Les nobles réclament des plats uniques ! Et parfois, ça implique de cuisiner des tentacules sans préciser qu'elles proviennent des Krakenards du Cimetière de corail.	Hört mal ... ich bin kein Philosoph. Ich bin ein Koch. Ich bin nicht für den Geschmack der Leute verantwortlich. Die Adeligen von Nexus wollen seltene, elitäre Delikatessen, die sie sonst nirgends kriegen. Also muss ich ab und an Tentakel besorgen, ohne zu erwähnen, dass sie von der Krakenbrut in den Korallengräbern stammen. Und jetzt trollt Euch! Wir müssen Geld verdienen.	Ascolta, io sono un cuoco, non un filosofo. Sto solo andando incontro alle richieste del mercato! La nobiltà di Nexus vuole dei cibi rari, di prima qualità. A volte questo significa dover servire loro tentacoli senza dire che provengono dai Krakeniani delle Tombe di corallo. Ora datti una mossa! Abbiamo dei soldi da guadagnare!	Mira, no soy filósofo. Soy cocinero. ¡Yo solo respondo a lo que pide el mercado! ¡La nobleza de Nexus quiere comida rara y lujosa que no se pueda tomar en ninguna otra parte! A veces, eso supone servirles tentáculos y olvidar mencionar que proceden de los krakenianos de las Tumbas de Coral. ¡Ahora, en marcha! ¡Tenemos dinero que ganar!	Bak, ben filozof değil aşçıyım. Sadece piyasanın talebine cevap veriyorum! Nexus soyluları başka yerde bulamayacakları nadir, seçkin, gösterişli yemekler istiyor! Bazen bu, dokunaçları toplayıp Mercan Mezarları'ndaki Krakenspawnlardan geldiğini söylememek demek. Hadi, hareket et! Para kazanacağız!	Bak, ben filozof değil aşçıyım. Sadece piyasanın talebine cevap veriyorum! Nexus soyluları başka yerde bulamayacakları nadir, seçkin, gösterişli yemekler istiyor! Bazen bu, dokunaçları toplayıp Mercan Mezarları'ndaki Krakenlilerden geldiğini söylememek demek. Hadi, hareket et! Para kazanacağız!	krakenspawn	FR Krakenard, DE Krakenbrut, IT/ES Krakeniano tür adını yerelleştiriyor; Türkçede de “Krakenli” ile tutarlılaştırıldı.
