apply,archive,member,section,entry,source_text,translation,flags,notes
1,0/0/0,node_0053_slot_00.bin,all,19,Okay!,Tamam!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,20,"Nice win!\nExcellent ride, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","Güzel galibiyet!\nHarika sürdün, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,21,I did it!,Başardım!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,22,Haw! Haw! Haw!\nI knew my invention would work!,Ha! Ha! Ha!\nİcadımın işe yarayacağını biliyordum!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,23,"By the way, Professor.\nWhat's your invention that helps you \ntalk with horses called?","Bu arada Profesör, atlarla konuşmanızı\nsağlayan icadınızın adı ne?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,24,"The ""Equestrilingual.""\nPatent pending.","""Atçevirmen.""\nPatent başvurusu sürüyor.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,25,"You only buy horses after you've talked\nwith them using ""Equestrilingual,"" right?","Atları sadece ""Atçevirmen"" ile konuştuktan\nsonra satın alıyorsunuz, değil mi?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,26,Correct.,Doğru.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,27,I'm curious.\nWhat do horses talk about...?,Merak ettim.\nAtlar nelerden konuşuyor...?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,28,It depends on the horse.\nThey all have different personalities.,Ata göre değişir.\nHepsinin kişiliği farklıdır.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,29,"Well, if that's the case,\ncan I use it sometime too?\u0010\u0001\uBE01\nI think it would be helpful for me as a jockey.",Öyleyse ben de bir ara kullanabilir miyim?\u0010\u0001\uBE01\nBir jokey olarak bana çok faydası olur bence.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,31,Professor?,Profesör?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,32,"...Currently, \nthe device is optimized to suit me, so...","...Şu anda cihaz yalnızca bana göre\noptimize edilmiş durumda, o yüzden...",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,33,So?,O yüzden?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,34,"Even if you use it,\nit might be a bit, you know.","Sen kullansan bile...\nşey, biraz sorun olabilir.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,35,Huh?,Hı?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,36,It might not convey the horse's opinions\naccurately.,Atın söylediklerini doğru şekilde\naktarmayabilir.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,37,...So I can't use it?,...Yani kullanamıyor muyum?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,38,"No, you cannot use it.","Hayır, kullanamazsın.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,39,That's a shame...,Yazık...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,40,"I don't mean to make up for your \ndisappointment, but...\u0010\u0001\uBE01\nI shall give you something nice.",Hayal kırıklığını telafi etmek için\nsöylemiyorum ama...\u0010\u0001\uBE01\nSana güzel bir şey vereceğim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,41,Oh? What is it?,Aa? Neymiş?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,42,An Ozimof key holder.,Bir Ozimof anahtarlığı.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,43,Excuse me?,Ne dedin?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,44,An Ozimof key holder.,Bir Ozimof anahtarlığı.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,45,Um...no thanks.,"Şey... gerek yok, teşekkürler.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,46,It glows in the dark.,Karanlıkta parlıyor.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,47,I don't want it.,İstemiyorum.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,48,Haw! Haw! Haw!\nNo need to be shy!,Ha! Ha! Ha!\nUtanmana gerek yok!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,49,"...No, I really don't have any use \nfor a key holder.","...Hayır, gerçekten anahtarlığa\nihtiyacım yok.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,50,I see.,Anladım.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,51,Sorry...,Özür dilerim...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,52,"I've got Ozimof stickers, too.",Ozimof çıkartmalarım da var.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,53,"Stickers...?\nHmm, that's...\nGee, I don't know.","Çıkartma mı...?\nHımm, o da...\nBilemiyorum.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,55,"......\u0010\u0001\uBE01\nWell, I'll have one, then.","......\u0010\u0001\uBE01\nPeki, bir tane alayım bari.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,56,That's $2 for the original.\n$3 and you get a cookie with it.,Orijinali 2 dolar.\n3 dolara yanında kurabiye de veriyorum.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,57,"You money-grubbing old...ahem.\nYou're charging me?\u0010\u0001\uBE01\nOh, all right. I might as well get the one \nwith the cookie.",Seni paragöz ihtiyar... öhö!\nBenden para mı alacaksınız?\u0010\u0001\uBE01\nNeyse. Bari kurabiyeli olanı alayım.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,58,Haw! Haw! Haw!\nHere you go.,Ha! Ha! Ha!\nBuyur.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,59,"Munch munch... Uh, Professor?\nI'll do my best in the next race again. \nSee you there.","Ham hum... Şey, Profesör?\nBir sonraki yarışta yine elimden\ngeleni yapacağım. Orada görüşürüz.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,0,60,Good boy!,"Aferin, oğlum!",0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,1,60,Good girl!,"Aferin, kızım!",0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,61,"Nice win!\nExcellent ride, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","Güzel galibiyet!\nHarika sürdün, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,62,Yes!,Evet!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,63,Haw! Haw! Haw!\nThat proves my invention certainly works!,Ha! Ha! Ha! Bu da icadımın\nkesinlikle işe yaradığını kanıtladı!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,64,"By the way, Professor.\nWhy did you decide to make \nthe ""Equestrilingual""?","Bu arada Profesör,\n""Atçevirmen""i yapmaya\nneden karar verdiniz?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,65,Because I knew I could make it.,Çünkü yapabileceğimi biliyordum.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,66,...Uh.\nThen how did you know you could make it?,...Ee.\nPeki yapabileceğinizi nereden biliyordunuz?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,67,Because I saw something similar in this world.\nAnd I thought I could do it too.,Bu dünyada benzer bir şey gördüm.\nBen de yapabilirim diye düşündüm.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,68,"Oh! I've heard of that before.\u0010\u0001\uBE01\nIt's that device that helps you understand\nhow a dog feels, right?","Aa! Onu duymuştum.\u0010\u0001\uBE01\nKöpeğin ne hissettiğini anlamanı\nsağlayan cihaz, değil mi?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,69,No. Not that one.,Hayır. O değil.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,70,"Um, really?\nWas it a cat's feelings, then?",Gerçekten mi?\nO zaman kedilerin hislerini mi anlatıyordu?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,71,"No, the invention I saw is something that \nenables you to talk to foreigners fluently \nin their tongue.","Hayır. Gördüğüm icat, yabancılarla\nkendi dillerinde akıcı\nbiçimde konuşmanı sağlıyor.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,72,Wow!\nThere is a such a thing?\nI didn't know.,Vay!\nÖyle bir şey mi var?\nHiç bilmiyordum.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,73,"Yes. You just have to eat it,\nand you can communicate in a different\nlanguage for a limited period of time.",Evet. Tek yapman gereken onu yemek;\nbir süreliğine başka bir dilde\niletişim kurabiliyorsun.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,74,"W-Wait a minute!\n......That's...\nProfessor, that's...\u0010\u0001\uBE01\nIsn't that from some anime movie?","B-Bir dakika!\n......Bu...\nProfesör, bu...\u0010\u0001\uBE01\nBir anime filmindeki şey değil mi?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,75,Yes. It certainly is.,Evet. Kesinlikle öyle.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,76,That means it's pure fiction.\nRight?,O zaman tamamen kurgu.\nDeğil mi?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,77,It might be.,Olabilir.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,78,"It's not a probability, it IS fiction!\u0010\u0001\uBE01\nThere's nothing in this world\nthat allows you to speak a language\njust by eating it!","""Olabilir"" değil, bildiğin kurgu!\u0010\u0001\uBE01\nBu dünyada bir şeyi yiyip de\nbir anda dil konuşmanı\nsağlayan hiçbir şey yok!",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,79,Haw! Haw! Haw!\nSo what if it is fiction?\u0010\u0001\uBE01\nDon't let the small details bother you.,Ha! Ha! Ha!\nKurguysa ne olmuş?\u0010\u0001\uBE01\nKüçük ayrıntılara takılma.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,80,"It's a fundamental problem...\u0010\u0001\uBE01\nProfessor, you said you saw it in this world\njust now.","Bu küçük ayrıntı değil, temel sorun...\u0010\u0001\uBE01\nProfesör, az önce onu bu dünyada\ngördüğünüzü söylediniz.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,81,I did.,Söyledim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,82,"If it's fiction, it's not in this world.",Kurgudaysa bu dünyada değildir.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,83,That depends on how you think.,Nasıl düşündüğüne bağlı.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,84,What do you mean?,Ne demek istiyorsun?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,85,It existed in the mind of the person\nthat made the anime.\u0010\u0001\uBE01\nAnd it will exist from now on in the\nminds of the people that watched it.,Onu yapan animecinin zihninde vardı.\u0010\u0001\uBE01\nVe artık onu izleyen insanların\nzihinlerinde de var olacak.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,86,...Uh.\nThat's not the point.,...Ee.\nMesele o değil.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,87,"You recognized what I was talking about\nwhen I described it, did you not?","Ben tarif edince neden bahsettiğimi\nanladın, değil mi?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,88,I did...,Anladım...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,89,"Your mind is in this world, is it not?","Zihnin bu dünyada, değil mi?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,90,Huh?\nI have a feeling...this conversation is\ngoing in a weird direction...,Ha?\nBu konuşma yine tuhaf bir yere\ngidiyor gibi hissediyorum...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,91,"You have a mind, have you not?","Bir zihnin var, değil mi?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,92,"I-I do!\nI do, but...",V-Var!\nVar ama...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,93,"Then, it does exist in your world too.\nMy point is proven.",O hâlde senin dünyanda da var.\nTezim kanıtlandı.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,94,That's philosophical...,Bu bayağı felsefi oldu...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,95,"Everything in this world depends \non the mind.\u0010\u0001\uBE01\nIf you can imagine it, why can't I make it?","Bu dünyadaki her şey zihne bağlıdır.\u0010\u0001\uBE01\nHayal edebiliyorsan, ben neden yapamayayım?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,96,I really don't understand you at all...,Sizi gerçekten hiç anlayamıyorum...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,97,Haw! Haw! Haw!\nIt doesn't matter if you don't.,Ha! Ha! Ha!\nAnlamamanın önemi yok.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,98,"Um, do you mean that if I train my mind,\nI'd win the races more?","Şey, yani zihnimi eğitirsem\nyarışları daha çok mu kazanırım?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,99,Of course you will.,Elbette kazanırsın.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,100,"Okay...\nI'll try harder every day, then.",Tamam...\nO zaman her gün daha çok çalışacağım.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,101,"Nice win!\nExcellent ride, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","Güzel galibiyet!\nHarika sürdün, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,102,YAY!,YAŞASIN!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,103,Haw! Haw! Haw!\nThe accuracy of my invention has been\nproven again!,Ha! Ha! Ha!\nİcadımın doğruluğu bir kez daha kanıtlandı!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,104,"By the way, Professor.","Bu arada, Profesör.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,105,Hmm?,Hı?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,106,You've got a...\ndifferent way of talking.,Sizin...\nkonuşma tarzınız biraz farklı.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,107,Haw! Haw! Haw!\nYour flattery does nothing for me!,Ha! Ha! Ha!\nDalkavukluk bende işe yaramaz!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,0,108,It wasn't meant to be taken as \na compliment...,İltifat etmeye çalışmıyordum...,0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,1,108,It wasn't meant to be taken\nas a compliment...,İltifat etmeye çalışmıyordum...,0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,109,"I learned how to speak English\nwatching TV shows.\u0010\u0001\uBE01\nPretty fluent, am I not?","İngilizce konuşmayı TV dizileri\nizleyerek öğrendim.\u0010\u0001\uBE01\nOldukça akıcıyım, değil mi?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,110,What?\nYou mean it isn't your mother tongue!?,Ne?\nYani ana diliniz İngilizce değil mi!?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,111,I never said that.,Öyle olduğunu hiç söylemedim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,112,"So, it is?",Yani öyle mi?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,113,Haw! Haw! Haw!,Ha! Ha! Ha!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,114,"Uh, why are you laughing...?","Ee, neden gülüyorsunuz...?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,116,"Where ARE you from, Professor?","Profesör, siz NERELİSİNİZ?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,117,That's a small matter. Not important.,Küçük bir mesele. Önemsiz.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,118,Is it really...?\nI thought it wasn't.,Gerçekten mi...?\nBence pek de değil.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,119,"Get a bigger perspective, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0.","Daha geniş düşün, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,120,"I'd try, but...\nWhat should I do?",Denerim ama...\nNe yapmam gerek?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,121,I was thinking of making a laser beam\nthat increases things in size...\nDo you want to use it when it's done?,Nesneleri büyüten bir lazer ışını\nyapmayı düşünüyordum...\nBitince kullanmak ister misin?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,122,"I didn't think you meant it so literally...\u0010\u0001\uBE01\nProfessor, I have to say, though.\nI have a feeling you watch a lot of anime.",Bu kadar kelimesi kelimesine demedim...\u0010\u0001\uBE01\nAma şunu söylemeliyim Profesör:\nBence siz çok anime izliyorsunuz.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,123,I like sci-fi movies and fantasy too.,Bilimkurgu filmleriyle fantastiği de severim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,124,They're all fiction...,Onların hepsi kurgu...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,125,Fascinating material.,Büyüleyici materyaller.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,126,"I don't need your laser beam,\nbut if you could make something that could\nmake me a better jockey I'd be interested.",Lazer ışınınıza ihtiyacım yok ama\nbeni daha iyi bir jokey yapacak bir şey\nyaparsanız ilgilenirim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,127,"Haw! Haw! Haw!\nVery good.\u0010\u0001\uBE01\nIf I get inspired, I shall make you something.",Ha! Ha! Ha!\nPekâlâ.\u0010\u0001\uBE01\nİlham gelirse sana bir şey yaparım.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,128,Great! I'll be looking forward to it\nwith low expectations.,Harika! Düşük beklentilerle\nsabırsızlıkla bekleyeceğim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,129,Excellent!\nYou just wait.,Mükemmel!\nSen bekle yeter.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,131,"Nice win!\nExcellent ride, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","Güzel galibiyet!\nHarika sürdün, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,132,Thanks!,Teşekkürler!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,133,Haw! Haw! Haw!\nVictory is sweet!,Ha! Ha! Ha!\nZaferin tadı bir başka!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,134,"By the way, Professor.\nHave you made anything that will\nimprove my riding?","Bu arada Profesör, sürüşümü geliştirecek\nbir şey yaptınız mı?",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,135,"Hmm...\nFirst, you must make an effort to try.",Hımm...\nÖnce kendin çaba göstermelisin.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,136,Huh? Wait...\nDon't tell me you're giving up on that idea.,Ha? Bir dakika...\nYoksa o fikirden vaz mı geçtiniz?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,137,I'm not giving up.\nI'm just not interested.,Vazgeçmedim.\nSadece ilgimi kaybettim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,138,"Uh, wow. I didn't expect you to\ndismiss me so easily...","Ee, vay. Beni bu kadar kolay\nbaşınızdan savacağınızı beklemiyordum...",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,139,"You're still young. Therefore, you must\ntry before you depend on technology.",Hâlâ gençsin. Bu yüzden teknolojiye\nyaslanmadan önce kendin denemelisin.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,140,"You mean, you want me to train?\nIt's pretty tough, you know.\u0010\u0001\uBE01\nIt's hard to do it consistently...","Yani antrenman yapmamı mı istiyorsunuz?\nAma çok zor, biliyorsunuz.\u0010\u0001\uBE01\nDüzenli sürdürmek de kolay değil...",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,141,Don't you have any friends\nthat would train with you?,Seninle antrenman yapacak\narkadaşların yok mu?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,142,"I do. Sometimes we get together,\nand form some kind of pact to go \ntraining every day.",Var. Bazen toplanıp her gün antrenman\nyapacağımıza dair söz falan veriyoruz.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,143,Very good.,Çok iyi.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,144,"But, gradually the people that come\nlessen each day...\u0010\u0001\uBE01\nIn the end, one person is left alone.\nWhen that happens, it's over.",Ama gün geçtikçe\ngelenlerin sayısı azalıyor...\u0010\u0001\uBE01\nSonunda bir kişi tek başına kalıyor.\nO noktada da iş bitiyor.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,145,Have you been that very last\nperson before?,Hiç o en son kalan kişi\nsen oldun mu?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,146,"...Well, not exactly.\nNo.","...Şey, tam olarak değil.\nHayır.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,148,"...Sorry.\nYeah, I tried to sound like I try.","...Özür dilerim. Evet, sanki çok\nçabalıyormuşum gibi konuştum.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,149,"Ho-hum. I'll tell you the story of \nthe hundredth monkey.\nListen very carefully, and be grateful.","Hıh. Sana ""Yüzüncü Maymun"" hikâyesini\nanlatayım. İyi dinle ve kıymetini bil.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,150,Hundredth monkey...?\nWhat is that about?,Yüzüncü Maymun...?\nO da ne?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,151,It's a true story.,Gerçek bir hikâye.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,152,Okay.,Peki.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,153,"...There was an island far away,\nwhere many monkeys lived.","...Uzaklarda, birçok maymunun yaşadığı\nbir ada varmış.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,154,Yeah.,Evet.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,155,"One day, a monkey began to wash his\nsweet potatoes in sea water before\nhe ate them.","Bir gün bir maymun, tatlı patateslerini\nyemeden önce deniz\nsuyunda yıkamaya başlamış.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,156,Mm-hmm.,Hı hı.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,157,"Gradually, his habit spread.\nOther monkeys began to wash their\nsweet potatoes before they ate them too...",Zamanla bu alışkanlık yayılmış.\nDiğer maymunlar da tatlı patateslerini\nyemeden önce yıkamaya başlamış...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,158,Okay.,Peki.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,159,"When it became a routine among the pack,\nit suddenly spread across the entire island.\u0010\u0001\uBE01\nAll the monkeys on the island began to\nwash their sweet potatoes in the sea.",Sürüde alışkanlık hâline gelince\nbirden bütün adaya yayılmış.\u0010\u0001\uBE01\nAdadaki tüm maymunlar tatlı patateslerini\ndenizde yıkamaya başlamış.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,160,Hmm. Okay.,Hımm. Tamam.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,161,"Then, something strange happened...\u0010\u0001\uBE01\nThe monkeys living across the ocean\nbegan washing their sweet potatoes as well.",Sonra tuhaf bir şey olmuş...\u0010\u0001\uBE01\nDenizin öte yakasında yaşayan maymunlar da\ntatlı patateslerini yıkamaya başlamış.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,162,Really?\nThat's pretty interesting...,Gerçekten mi?\nOldukça ilginçmiş...,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,163,"Just like the monkey's habit,\nif what you do is positive for the community,\nit will most certainly stick if you persevere.\u0010\u0001\uBE01\nDon't give up so easily.","Maymunların alışkanlığı gibi, yaptığın şey\ntopluma faydalıysa sebat ettiğin sürece\nmutlaka kalıcı hâle gelir.\u0010\u0001\uBE01\nBu kadar çabuk pes etme.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,164,"Hmm... All right.\nI have a feeling the story was irrelevant,\nbut, okay! I'll give it a go.",Hımm... Peki. Hikâyenin konuyla\nilgisi yokmuş gibi geliyor ama\ntamam! Bir şans vereceğim.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,165,Haw! Haw! Haw!\nVery good!,Ha! Ha! Ha!\nÇok iyi!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,166,"Nice win!\nExcellent ride, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!","Güzel galibiyet!\nHarika sürdün, \u0010\u0002\uFF00\u0003\u0010\u0002\uBD07d\u0010\u0002\u0100\0\u0010\u0001\uBD08\u0010\u0002\uFF00\0!",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,167,I did it!,Başardım!,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,168,Haw! Haw! Haw!\nVictory is sweet.,Ha! Ha! Ha!\nZaferin tadı bir başka.,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,169,"Oh, Professor.\nAbout the story about the monkeys\nyou told me the other day.","Aa, Profesör.\nGeçen gün anlattığınız\nmaymun hikâyesi vardı ya.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,170,Hmm?,Hı?,0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,171,"Apparently, it was false.\u0010\u0001\uBE01\nIt wasn't a true story, but a story that\nspread through the web.","Meğer uydurmaymış.\u0010\u0001\uBE01\nGerçek bir hikâye değil, internette\nyayılmış bir söylentiymiş.",0/0,TR batch 23
1,0/0/0,node_0053_slot_00.bin,all,172,I knew that.,Biliyordum.,0/0,TR batch 23
