ARC,LMD,Mesaj ID,English,Türkçe,Français,Deutsch,Italiano,Español,Parça sayısı,English IDler,EntryIndex,EntryName
eng/data/core_arena.arc,Lobby,0C1CF56A,"Choose a destination.
⟪parça⟫(Change your connection status.)","Bir hedef seç.
⟪parça⟫(Baōlant˘ durumunu deōi¿tir.)","Sélectionnez une destination.
 ⟪parça⟫ (Changer le mode de jeu.)","Wähle ein Ziel.  ⟪parça⟫ (Nutze dies, um
deinen Verbindungsstatus zu ändern.)","Scegli una destinazione.
 ⟪parça⟫ Modifica lo stato di connessione.","Elige un destino.
 ⟪parça⟫ (Cambia el estado de tu conexión).",2,"151,152",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,7E69A496,Depart on an Expedition.,Ke¿fe ç˘k.,Partir en expédition.,Breche zu einer Erkundung auf.,Parti per un'esplorazione.,Salir de expedición.,1,153,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,DDAE9398,"You cannot depart on this
Expedition while playing online.",Çevrimiçi oynarken bu Ke¿fe ç˘kamazs˘n.,"Vous ne pouvez pas partir
tant que vous jouez en ligne.","Während des Online-Spiels kannst
du nicht auf Erkundung gehen.","Non puoi partire per questa
esplorazione mentre giochi online.","No puedes ir a esta expedición
mientras juegas en línea.",1,154,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,256A0F59,"You cannot depart from here.
Return to the town.","Buradan yola ç˘kamazs˘n.
Kasabaya dön.","Vous ne pouvez pas partir d'ici.
Retour à la ville.","Von hier aus kannst du nicht
abreisen. Kehre zur Stadt zurück.","Impossibile partire da qui.
Torna alla città.","No puedes salir desde aquí.
Vuelve al pueblo.",1,155,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,39208863,Depart on the Expedition?,Ke¿fe ç˘k˘ls˘n m˘?,Partir en expédition ?,Zur Erkundung aufbrechen?,Partire per l'esplorazione?,¿Quieres salir de expedición?,1,156,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,C7AA0225,"You will not acquire any
Guild Quests because your
Quest Pool is full.⟪parça⟫

Depart on the Expedition anyway?","Görev Havuzun dolu olduōu için yeni Lonca
Görevi alamayacaks˘n.⟪parça⟫

Yine de Ke¿fe ç˘k˘ls˘n m˘?","Vous ne pouvez plus obtenir de Quête
Guilde car votre liste des quêtes
est pleine. ⟪parça⟫ 

Partir quand même en expédition ?","Du kannst keine Gilden-Quests
bekommen, da deine Quest-Sammlung
voll ist. ⟪parça⟫ 

Trotzdem zur Erkundung aufbrechen?","L'elenco missioni è al completo.
Non riceverai altre missioni Gilda. ⟪parça⟫ 

Partire ugualmente in esplorazione?","No conseguirás ninguna
misión de gremio porque las
misiones están llenas. ⟪parça⟫ 

¿Quieres salir de expedición igualmente?",2,"157,158",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,53766B7D,Entrance,Giri¿,Entrée,Eingang,Ingresso,Entrada,1,159,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,24715BEB,Your House,Evin,Votre maison,Dein Haus,Casa tua,Tu casa,1,160,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,BD780A51,Sunsnug Isle,Gün˘¿˘ō˘ Adas˘,Île Soldoux,Sonnwohl-Insel,Isola Sunsnug,Isla Sunsnug,1,161,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,CA7F3AC7,Gathering Hall,Toplanma Salonu,Grand-Salle,Versammlungshalle,Sala di raccolta,Sala de reunión,1,162,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,541BAF64,Change Online Status,Çevrimiçi Durumu Deōi¿tir,Mode de jeu,Online-Status ändern,Modifica stato online,Cambiar estado en línea,1,163,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,231C9FF2,Solo/Multiplayer,Tek/Çok Oyunculu,Solo/Multijoueur,Solo/Mehrspieler,Solo/Multigiocatore,Solo/multijugador,1,164,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,BA15CE48,Commons,Ortak Alan,Centre-ville,Stadtmitte,Centro città,Ciudadela,1,165,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,CD12FEDE,Assembly,Toplant˘,Amphithéâtre,Musikhalle,Teatro,Teatro,1,166,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,5DADE34F,Elder Hall,Kadim Salon,Hall des Anciens,Ältestenhalle,Sala antica,Sala ancestral,1,167,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,4D5C4C6C,Expedition,Ke¿if,Expédition,Erkundung,Esplorazione,Expedición,1,168,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,3A5B7CFA,Low,Dü¿ük,Novice,Niedr.,Basso,Bajo,1,169,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,A3522D40,High,Yüksek,Expert,Hoch,Alto,Alto,1,170,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,D4551DD6,Monsters,Canavarlar,Monstres,Monster,Mostri,Monstruos,1,171,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,242D89A2,"No large monster
sightings.","Büyük canavar
görülmedi.","Aucun gros
monstre repéré.","Keine Sichtungen
großer Monster.","Nessun mostro grande
avvistato.","No se han avistado
monstruos enormes.",1,172,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,4A318875,Environment,Çevre,Environnement,Umgebung,Ambiente,Entorno,1,173,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,3D36B8E3,Stable,Dengeli,Stable,Stabil,Stabile,Estable,1,174,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,A43FE959,Unstable,Dengesiz,Instable,Instab,Instab.,Inestable,1,175,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,D338D9CF,Wild Palicoes,Vah¿i Palico'lar,Camarade sauvage,Wildkameraden,Fericompagni,Cam. salvaj.,1,176,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,4387C45E,Poogie,Poogie,Poogie,Poogie,Poogie,Poogie,1,177,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,3480F4C8,Treasure Area,Hazine Bölgesi,Trésor,Schatzgebiet,Area tesoro,Zona tesoro,1,178,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,54477D2D,Yes,Evet,Oui,Ja,Sì,Sí,1,179,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,23404DBB,No,Hay˘r,Non,Nein,No,No,1,180,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,BA491C01,Depart,Yola Ç˘k,Partir,Aufbrechen,Partenza,Partir,1,181,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,CD4E2C97,Rare,Nadir,Rare,Rohheit,Al sangue,Poco hecho,1,182,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,532AB934,Normal,Normal,Normal,Normal,Normale,Normal,1,183,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,BD24D818,G,G,G,G,G,G,1,184,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,2CCE0F49,Solo (Offline),Tek Oyuncu (Çevrimd˘¿˘),Solo (hors ligne),Solo (Offline),Solo (offline),Solo (sin conexión),1,185,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,5BC93FDF,Local Play,Yerel Oyun,Multijoueur local,Lokales Spiel,Modalità wireless,Juego en modo local,1,186,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,C2C06E65,Online Multiplayer,Çevrimiçi Çok Oyunculu,Multijoueur en ligne,Online-Mehrspieler-Modus,Multigiocatore online,Multijugador en línea,1,187,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,B5C75EF3,Create a Gathering Hall,Toplanma Salonu Olu¿tur,Créer une Grand-Salle,Versammlungshalle erstellen,Crea una sala di raccolta,Crear una sala de reunión,1,188,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,2BA3CB50,Find a Gathering Hall,Toplanma Salonu Bul,Trouver une Grand-Salle,Versammlungshalle finden,Trova una sala di raccolta,Encontrar una sala de reunión,1,189,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,5CA4FBC6,Friend List,Arkada¿ Listesi,Liste d'amis,Freundesliste,Lista di amici,Lista de amigos,1,190,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,235D56DD,Criteria,Ölçütler,Critères,Sucheinst.,Imp. ricerca,Configuración búsqueda,1,191,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,436A7CD5,Gathering Hall Settings,Toplanma Salonu Ayarlar˘,Paramètres Grand-Salle,Versammlungshalleneinstellungen,Impostazioni sala di raccolta,AS,1,192,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,74DF685D,Hunter Type,Avc˘ Türü,Chasseur,Jägertyp,Tipo cacciatore,Tipo de cazador,1,193,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,03D858CB,Target,Hedef,Objectif,Ziel,Obiettivo,Objetivo,1,194,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,9AD10971,Message,Mesaj,Message,Nachricht,Messaggio,Mensaje,1,195,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,EDD639E7,Passcode,Parola,Code secret,Passcode,Password,Contraseña,1,196,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,73B2AC44,Publicize,Duyur,Annoncer,Veröffentlichen,Pubblicizza,Publicitar,1,197,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,0F6D8D4D,Play by yourself offline.,Çevrimd˘¿˘ tek ba¿˘na oyna.,Jouer seul hors ligne.,Spiele offline allein.,Gioca offline da solo.,Jugar solo sin conexión.,1,198,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,786ABDDB,"Use local wireless to play
with people nearby.","Yak˘ndaki ki¿ilerle yerel kablosuz
üzerinden oyna.","Utiliser le mode sans fil local pour
jouer avec des personnes proches.","Nutze den Lokalen Modus, um mit
Spielern in der Nähe zu spielen.","Gioca con persone vicine
tramite wireless locale.","Usa el juego en comunicación local
para jugar con gente cercana.",1,199,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,E163EC61,"Use the Internet to play
with people far away.","Uzaktaki ki¿ilerle ˇnternet üzerinden
oyna.","Utiliser Internet pour jouer
avec des personnes éloignées.","Nutze das Internet, um mit weit
entfernten Personen zu spielen.","Gioca con persone lontane
tramite Internet","Utiliza internet para jugar con
gente lejos de donde tú estás.",1,200,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,9664DCF7,"Choose settings for your
new Gathering Hall.",Yeni Toplanma Salonunun ayarlar˘n˘ seç.,"Paramétrer votre nouvelle
Grand-Salle.","Wähle die Einstellungen für
deine neue Versammlungshalle.","Scegli le impostazioni per
la nuova sala di raccolta.","Cambia las opciones de
la sala de reunión.",1,201,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,08004954,"Set criteria for the type of
Gathering Hall you want to find.","Bulmak istediōin Toplanma Salonu için
ölçütleri belirle.","Sélectionner les critères de
Grand-Salle à rechercher.","Lege Suchkriterien für deine ge-
wünschte Versammlungshalle fest.","Imposta i criteri di ricerca per
il tipo di sala di raccolta che cerchi.","Ajusta los criterios para la
sala de reunión a encontrar.",1,202,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,7F0779C2,Showing current player information.,Mevcut oyuncu bilgileri gösteriliyor.,Afficher les infos des joueur.,Aktuelle Spielerinfos werden angezeigt.,Visualizzazione info giocatore attuale.,Mostrando información del jugador.,1,203,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,E60E2878,"Your current session will be
disconnected. Is this okay?","Mevcut oturumun kapat˘lacak.
Devam edilsin mi?","Votre session actuelle sera
déconnectée. Confirmer ?","Deine aktuelle Sitzung wird getrennt.
Ist das in Ordnung?","La sessione attuale sarà
disconnessa. Confermi?","Se desconectará tu sesión
actual. ¿Quieres continuar?",1,204,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,910918EE,"Connection failed.

Press the A Button.","Baōlant˘ kurulamad˘.

A Düōmesine bas.","Échec de la connexion.

Appuyez sur le bouton A.","Verbindung unterbrochen.

Drücke den A-Knopf.","Connessione non riuscita.

Premi il pulsante A.","Error de conexión.

Pulsa el botón A.",1,205,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,01B6057F,"Gathering Hall(s) found.
Select a panel to view more
detailed information.","Toplanma Salonu bulundu.
Ayr˘nt˘lar için bir panel seç.","Grand-Salle trouvée.
Sélectionner un panneau pour voir
des informations détaillées.","Versammlungshalle(n) gefunden.
Wähle ein Feld, um genauere
Informationen zu erhalten.","Sono state trovate delle sale.
Imposta un pannello per visualizzare
informazioni più dettagliate.","Encontrada una o más salas de
reunión. Elige un panel para ver
información más detallada.",1,206,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,76B135E9,"Online Interaction is restricted
by Parental Controls.","Çevrimiçi etkile¿im Ebeveyn Denetimleri
taraf˘ndan k˘s˘tlanm˘¿.","Les interactions en ligne sont
restreintes par le contrôle parental.","Online-Interaktionen unterliegen den
Altersbeschränkungen.","L'interazione online è limitata
dal filtro famiglia.","Las opciones de control parental tienen
restringida la comunicación en línea.",1,207,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,1676BC0C,"Choose your Gathering Hall
settings.",Toplanma Salonu ayarlar˘n˘ seç.,"Changer les paramètres de
votre Grand-Salle.","Ändere die Einstellungen für
deine Versammlungshalle.","Modifica le impostazioni
della sala di raccolta.","Cambia las opciones de
la sala de reunión.",1,208,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,61718C9A,Select a Gathering Hall,Toplanma Salonu Seç,Sélection Grand-Salle,Wähle e. Versammlungshalle.,Scegli una sala di raccolta.,Elige una sala de reunión,1,209,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,F878DD20,No Gathering Halls found.,Toplanma Salonu bulunamad˘.,Aucune Grand-Salle trouvée.,Keine Versammlungshallen gefunden.,Nessuna sala di raccolta trovata.,No se ha encontrado sala de reunión.,1,210,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,8F7FEDB6,Create a new Gathering Hall.,Yeni bir Toplanma Salonu olu¿tur.,Créer une nouvelle Grand-Salle.,Erstelle eine neue Versammlungshalle.,Crea una nuova sala di raccolta.,Crea una nueva sala de reunión.,1,211,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,111B7815,Search for Gathering Halls.,Toplanma Salonu ara.,Chercher des Grand-Salles.,Suche nach Versammlungshallen.,Cerca sale di raccolta.,Busca salas de reunión.,1,212,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,661C4883,View your friend list.,Arkada¿ listesini görüntüle.,Consulter votre liste d'amis.,Rufe deine Freundesliste auf.,Visualizza la lista di amici.,Muestra tu lista de amigos.,1,213,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,FF151939,Friend List,Arkada¿ Listesi,Liste d'amis,Freundesliste,Lista di amici,Lista de amigos,1,214,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,881229AF,Unavailable,Kullan˘lamaz,Non disponible,Nicht verfügbar,Non disponibile,No disponible,1,215,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,18AD343E,Available,Kullan˘labilir,Disponible,Verfügbar,Disponibile,Disponible,1,216,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,6FAA04A8,Offline,Çevrimd˘¿˘,Hors ligne,Offline,Offline,Sin conexión,1,217,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,3D5BEFCF,"Choose a friend to visit their
Gathering Hall if they're Online.","Çevrimiçi olan bir arkada¿˘n˘n Toplanma
Salonunu ziyaret et.","Visiter la Grand-Salle d'un ami
sur Internet.","Wähle einen Freund und besuche
seine VH, wenn er im Internet ist.","Scegli un amico per visitare
la sua sala di raccolta se è online.","Visitar la sala de reunión de
un amigo a través de internet.",1,218,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,4A5CDF59,"Unable to visit the Gathering
Hall because it is already full.","Toplanma Salonu dolu olduōu için ziyaret
edilemiyor.","Impossible d'accéder à la Grand-Salle.
La Grand-Salle est pleine.","Du kannst die Versammlungshalle
nicht besuchen. Sie ist schon voll.","Impossibile visitare la sala di
raccolta perché già al completo.","Imposible visitar la sala de
reunión porque ya está llena.",1,219,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,D3558EE3,"Unable to visit the Gathering
Hall because it was not found.","Toplanma Salonu bulunamad˘ō˘ için ziyaret
edilemiyor.","Impossible d'accéder à la Grand-Salle.
La Grand-Salle n'existe pas.","Du kannst die Versammlungshalle nicht
besuchen. Sie wurde nicht gefunden.","Impossibile visitare la sala di
raccolta perché non trovata.","Imposible visitar la sala de
reunión porque no se encuentra.",1,220,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,A452BE75,"Unable to visit the Gathering
Hall due to a connection failure.","Baōlant˘ hatas˘ nedeniyle Toplanma Salonu
ziyaret edilemiyor.","Impossible d'accéder à la Grand-Salle.
Échec de la connexion.","Du kannst die Versammlungshalle wegen
eines Verbindungsfehlers nicht besuchen.","Impossibile visitare la sala di raccolta
causa di un problema di connessione.","Imposible visitar la sala de
reunión por un fallo de conexión.",1,221,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,3A362BD6,Unable to visit Gathering Hall.,Toplanma Salonu ziyaret edilemiyor.,Impossible d'accéder à la Grand-Salle.,Vrsmmlngshalle kann nicht besucht werden.,Impossibile visitare la sala di raccolta.,Imposible visitar sala de reunión.,1,222,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,4D311B40,Passcode is incorrect.,Parola yanl˘¿.,Le code secret est incorrect.,Passcode ist nicht korrekt.,Password errata.,La contaseña no es correcta.,1,223,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,1C69450F,"You can now go on Expeditions.
⟪parça⟫(Press the A Button.)","Art˘k Ke¿fe ç˘kabilirsin.
⟪parça⟫(A Düōmesine bas.)","Vous pouvez partir en expédition.
 ⟪parça⟫ (Appuyez sur le bouton A.)","Du kannst jetzt auf Erkundungen
gehen.  ⟪parça⟫ (A-Knopf drücken.)","Ora puoi partire in esplorazione.
 ⟪parça⟫ Premi il pulsante A.","Ahora puedes ir de expedición.
 ⟪parça⟫ (Pulsa el botón A).",2,"224,225",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,856014B5,"New destination: Harth.
⟪parça⟫(Press the A Button.)","Yeni hedef: Harth.
⟪parça⟫(A Düōmesine bas.)","Nouvelle destination : Harth
 ⟪parça⟫ (Appuyez sur le bouton A.)","Neues Ziel: Harth.
 ⟪parça⟫ (A-Knopf drücken.)","Nuova meta: Harth.
 ⟪parça⟫ Premi il pulsante A.","Nuevo destino: Harth.
 ⟪parça⟫ (Pulsa el botón A).",2,"226,227",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,F2672423,"New destination: Cheeko Sands.
⟪parça⟫(Press the A Button.)","Yeni hedef: Cheeko Kumlar˘.
⟪parça⟫(A Düōmesine bas.)","Nouvelle destination : Sables Cheeko
 ⟪parça⟫ (Appuyez sur le bouton A.)","Neues Ziel: Cheeko-Sande.
 ⟪parça⟫ (A-Knopf drücken.)","Nuova meta: Riviera di Cheeko.
 ⟪parça⟫ Premi il pulsante A.","Nuevo destino: Arenas Cheeko.
 ⟪parça⟫ (Pulsa el botón A).",2,"228,229",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,6C03B180,"New destination: Cathar.
⟪parça⟫(Press the A Button.)","Yeni hedef: Cathar.
⟪parça⟫(A Düōmesine bas.)","Nouvelle destination : Cathar
 ⟪parça⟫ (Appuyez sur le bouton A.)","Neues Ziel: Cathar.
 ⟪parça⟫ (A-Knopf drücken.)","Nuova meta: Cathar.
 ⟪parça⟫ Premi il pulsante A.","Nuevo destino: Cathar.
 ⟪parça⟫ (Pulsa el botón A).",2,"230,231",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,1B048116,"High-rank Expeditions unlocked.
⟪parça⟫(Press the A Button.)","Yüksek Rütbe Ke¿ifleri aç˘ld˘.
⟪parça⟫(A Düōmesine bas.)","Expéditions pour experts débloquées.
 ⟪parça⟫ (Appuyez sur le bouton A.)","Hochrangige Erkundungen
freigeschaltet.  ⟪parça⟫ (A-Knopf drücken).","Esplorazioni alto grado sbloccate.
 ⟪parça⟫ Premi il pulsante A.","Exped. alto rango desbloqueadas.
 ⟪parça⟫ (Pulsa el botón A).",2,"232,233",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,820DD0AC,"New destination: Dundorma.
⟪parça⟫(Press the A Button.)","Yeni hedef: Dundorma.
⟪parça⟫(A Düōmesine bas.)","Nouvelle destination : Dundorma
 ⟪parça⟫ (Appuyez sur le bouton A.)","Neues Ziel: Dundorma.
 ⟪parça⟫ (A-Knopf drücken.)","Nuova meta: Dundorma.
 ⟪parça⟫ Premi il pulsante A.","Nuevo destino: Dundorma.
 ⟪parça⟫ (Pulsa el botón A).",2,"234,235",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,F50AE03A,"New destination: Elder Hall.
⟪parça⟫(Press the A Button.)","Yeni hedef: Kadim Salon.
⟪parça⟫(A Düōmesine bas.)","Nouvelle destination : Hall des Anciens
 ⟪parça⟫ (Appuyez sur le bouton A.)","Neues Ziel: Ältestenhalle.
 ⟪parça⟫ (A-Knopf drücken.)","Nuova meta: sala antica.
 ⟪parça⟫ Premi il pulsante A.","Nuevo destino: la sala ancestral.
 ⟪parça⟫ (Pulsa el botón A).",2,"236,237",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,65B5FDAB,"G-rank Expeditions unlocked.
⟪parça⟫(Press the A Button.)","G Rütbesi Ke¿ifleri aç˘ld˘.
⟪parça⟫(A Düōmesine bas.)","Expéditions rang G débloquées.
 ⟪parça⟫ (Appuyez sur le bouton A.)","G-Rang-Erkundungen freigeschaltet.
 ⟪parça⟫ (A-Knopf drücken).","Esplorazioni grado G sbloccate.
 ⟪parça⟫ Premi il pulsante A.","Expediciones rango G desbloqueadas.
 ⟪parça⟫ (Pulsa el botón A).",2,"238,239",5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,C77A3248,Your House,Evin,Votre maison,Dein Haus,Casa tua,Tu casa,1,240,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,FC8FC6E2,Quest Counter,Görev Tezgâh˘,Comptoir des quêtes,Quest-Schalter,Banco missioni,Puesto de misión,1,241,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,0AF2BD98,Smithy,Demirci,Forge,Schmiede,Forgia,Forja,1,242,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,CB7775A8,Open-air Kitchen,Aç˘k Hava Mutfaō˘,Cuisine,Außenküche,Cucina all'aperto,Puesto de comida,1,243,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,7ED3305D,Wyporium,Wyporium,Wyporium,Wyporium,Wymporio,Wyporio,1,244,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,C6E9E3FB,Market,Pazar,Magasin,Markt,Mercato,Mercado,1,245,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,3D024FC8,Armory,Silahhane,Armurerie,Ausrüstungsladen,Armeria,Armería,1,246,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,F36A1D7F,Courier,Kurye,Messager,Kurier,Corriere,Mensajero Felyne,1,247,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,D1AE2BDB,Antiquary,Antikac˘,Antiquaire,Antiquitätenhändler,Antiquario,Anticuario,1,248,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,2FB09610,Boat,Tekne,Bateau,Boot,Barca,Barco,1,249,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,5D19F077,Melding Pot,Eritme Kazan˘,Centre de fusion,Verschmelztiegel,Pentola fusione,Caldero de fusión,1,250,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,C7C1C112,Shrine,Tap˘nak,Temple,Schrein,Tempio,Santuario,1,251,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,01B854C3,Canteen,Kantin,Cantine,Kantine,Mensa,Cantina,1,252,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,24B704DB,Gong,Gong,Gong,Gong,Gong,Gong,1,253,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,AA0C2CE5,Quest Board,Görev Panosu,Panneau des quêtes,Quest-Brett,Bacheca missioni,Tablón de misiones,1,254,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,375AE3FA,Guild Store,Lonca Dükkân˘,Magasin de Guilde,Gildenladen,Negozio Gilda,Tienda del gremio,1,255,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,71588352,Val Habar,Val Habar,Val Habar,Val Habar,Val Habar,Val Habar,1,256,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,36CECCD7,Harth,Harth,Harth,Harth,Harth,Harth,1,257,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,F5C7D4D4,Cheeko Sands,Cheeko Kumlar˘,Sables Cheeko,Cheeko-Sande,Riviera Cheeko,Arenas Cheeko,1,258,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,06C066B6,Cathar,Cathar,Cathar,Cathar,Cathar,Cathar,1,259,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,7AA7B219,Gathering Hall,Toplanma Salonu,Grand-Salle,Versammlngsh.,Sala raccolta,Sala reunión,1,260,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,22BD8E26,Quest Gate,Görev Kap˘s˘,Porte des quêtes,Quest-Tor,Portale missione,Puerta de misión,1,261,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,1E08C48B,Arena,Arena,Arène,Arena,Arena,Arena,1,262,5,eng\msg\lobby\Lobby_eng
eng/data/core_arena.arc,Lobby,90E45549,Meownster Hunters,Meownster Avc˘lar˘,Chasseurs de miaonstres,Miaunster-Jäger,Cacciatori di miaostri,Cazamiaunstruos,1,263,5,eng\msg\lobby\Lobby_eng
