file	id	category	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	previous_tr	reviewed_tr	reason
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	53	form-volume	Next I added some form by [f2]blocking in[] the [f2]main colours[] on the horse's coat and mane...	Ensuite, j'ai donné un peu de volume à mon\ncheval, en [f2]peignant en aplat[] les [f2]principales\nteintes[] de sa robe...	Als Nächstes habe ich die [f2]Form des Pferdes[]\nin den [f2]Hauptfarben[] seines Felles und seiner\nMähne gemalt.	A continuación, añadí algo de forma [f2]manchando[] los [f2]colores principales []que componen el pelaje del animal...	Poi ho perfezionato le forme [f2]inserendo[] i\n[f2]colori principali[] sul manto e sulla criniera\ndel cavallo...	Vervolgens heb ik het paard vorm gegeven door de [f2]belangrijkste kleuren[] van de vacht en manen [f2]in te vullen[] ...	Depois dei um pouco de forma ao [f2]empastar[]\no pelo do cavalo com as [f2]cores principais[]...	Дальше я придал немного объема,\n[f2]закрасив[] [f2]основными цветами[]\nнаружный покров и гриву лошади,	Ardından atın tüy ve yele bölgesindeki [f2]ana renkleri[] [f2]kabaca yerleştirerek[] hacim vermeye başladım...	Ardından atın tüy ve yele bölgesindeki [f2]ana renkleri[] [f2]kabaca yerleştirerek[] form kazandırmaya başladım...	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	58	glase	I [f2]dried the canvas[] before adding warm, grey [f2]glazes[] for the gloss on the horse's coat.	J'ai fait [f2]sécher[] la toile avant d'ajouter un [f2]glacis[]\ngris et chaud pour lustrer la robe du cheval.	Ich habe [f2]das Bild getrocknet[] und\n[f2]graue Lasuren[] aufgetragen, um den\nGlanz auf dem Fell darzustellen.	[f2]Sequé el lienzo[] antes de aplicar [f2]veladuras[] cálidas de color gris para obtener el brillo del pelaje.	Ho [f2]asciugato la tela[] prima di aggiungere\nle [f2]velature[] grigie per la patina lucida del manto\ndel cavallo.	Toen heb ik het [f2]doek gedroogd[], waarna ik met een warm grijs een [f2]glacislaag[] heb aangebracht om de vacht van het paard glans te geven.	[f2]Sequei a tela[] antes de adicionar os [f2]acetinados[]\nquentes e cinzentos para criar brilho na pelagem\ndo cavalo.	Я [f2]просушил холст[] перед тем, как\nвыполнить лессировку теплым\n[f2]глянцевым[] серым, чтобы передать\nблеск волосяного покрова лошади.	Atın tüylerindeki parlaklık için sıcak gri [f2]saydam boya katmanları[] eklemeden önce [f2]tuvali kuruttum[].	Atın tüylerindeki parlaklık için sıcak gri [f2]glase katmanları[] eklemeden önce [f2]tuvali kuruttum[].	Glase terminolojisi saydam katman tekniği olarak standardize edildi.
Mini_lessons/LESSON_06_M2_Horse/horse-en.stb	59	glase	I also glazed a soft [f2]brown highlight[], being careful not to mix a colour that was too bright.	J'ai également déposé un glacis pour avoir des\n[f2]effets de lumière en brun[], en faisant attention\nde ne pas préparer une couleur trop claire.	Daraufhin habe ich auch einige [f2]Glanzlichter\nin Braun[] hinzugefügt. Dabei habe ich darauf\ngeachtet, dass die Farbe dafür nicht zu hell war.	También apliqué una ligera veladura de [f2]marrón intenso[], con cuidado de que no fuera demasiado luminoso.	Ho anche inserito una tenue patina\ndi [f2]lumeggiatura marrone[], stando attento\na non mescolare un colore troppo brillante.	Ik heb ook een zachte, [f2]bruine highlight[] geglaceerd. Ik moest wel oppassen dat ik niet een te lichte kleur zou gebruiken.	Também acetinei um [f2]brilho castanho[], com o\ncuidado de não misturar uma cor que fosse\ndemasiado clara.	Кроме того, я добавил светлые\nобласти с помощью [f2]коричневого\nглянца[]. При этом смешанный цвет\nне должен быть слишком ярким.	Ayrıca fazla parlak bir renk karıştırmamaya dikkat ederek yumuşak bir [f2]kahverengi ışıklı bölge[] uyguladım.	Ayrıca fazla parlak bir renk karıştırmamaya dikkat ederek yumuşak bir [f2]kahverengi ışıklı bölgeyi[] glase olarak uyguladım.	Glase terminolojisi saydam katman tekniği olarak standardize edildi.
Mini_lessons/LESSON_07_M1_Hand/hand-en.stb	23	form-volume	...but if we break the subject down into [f2]shapes and forms[] it'll become a lot easier.	... mais si nous décomposons le sujet en\n[f2]plusieurs formes[], cela nous facilitera beaucoup\nla tâche.	Wir werden das Motiv aber in einzelne [f2]Formen\nund Umrisse[] aufteilen. Damit wird es\ndeutlich einfacher.	pero si dividimos el motivo en [f2]formas y figuras[], será mucho más sencillo.	... ma, se dividiamo il soggetto in [f2]forme e figure[],\ndiventerà tutto più facile.	... maar als we het onderwerp in [f2]verschillende vormen[] opdelen, wordt het meteen een stuk makkelijker.	...mas, se as dividirmos em [f2]partes e formas[],\ntorna-se tudo bastante mais fácil.	Но если разбить их на [f2]формы и фигуры[],\nбудет намного проще.	...ama konuyu [f2]şekil ve hacimlere[] ayırırsak çok daha kolaylaşır.	...ama konuyu [f2]şekil ve formlara[] ayırırsak çok daha kolaylaşır.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	7	wash-lavi	[b1][i1][f2]Lighten the water[] with a dilute wash of [f2]blue-purple[].[][b1][i1]You can also add [f2]movement lines[] using opaque paint of the same colour.[]	[b1][i1][f2]Éclaircir l'eau[] avec un lavis dilué\nde [f2]bleu violacé[].[][b1][i1]Il est possible d'ajouter des [f2]lignes\nde mouvement[] avec une peinture\nopaque de la même couleur.[]	[b1][i1][f2]Helle das Wasser[] mit einer\nwässrigen Lasur in [f2]Blau\nund Violett auf[].[][b1][i1]Du kannst zudem mithilfe von\nDeckfarbe [f2]Bewegungslinien[]\nhinzufügen.[]	[b1][i1][f2]Ilumina el agua[] con una veladura diluida de color [f2]púrpura azulado[].[][b1][i1]También puedes añadir [f2]líneas de movimiento[] utilizando pintura opaca del mismo color.[]	[b1][i1][f2]Applica le lumeggiature all'acqua[]\ncon una velatura di colore [f2]blu viola[].\n[][b1][i1]Puoi anche aggiungere delle [f2]linee\ncinetiche[] utilizzando una tinta\nopaca dello stesso colore.[]	[b1][i1][f2]Maak het water lichter[] met een verdunde, [f2]blauwpaarse[] wassing.[][b1][i1]Je kunt ook [f2]bewegingslijnen[] aanbrengen met onverdunde verf van dezelfde kleur.[]	[b1][i1][f2]Ilumine a água[] com um pouco de\n[f2]azul-roxo[] diluído.[][b1][i1]Pode também adicionar algumas\n[f2]linhas de movimento[] utilizando\ntinta opaca da mesma cor.[]	[b1][i1][f2]Высветли воду[] с помощью\nразбавленной размывки \n[f2]сине-фиолетового[] цвета.[][b1][i1]Можешь также добавить\n[f2]линии движения[] густой\nкраской того же цвета.[]	[b1][i1][f2]Mavi-mor[] renkte sulandırılmış bir katmanla [f2]suyu aç[].[][b1][i1]Aynı rengin opak boyasıyla [f2]hareket çizgileri[] de ekleyebilirsin.[]	[b1][i1][f2]Mavi-mor[] renkte sulandırılmış bir laviyle [f2]suyu aç[].[][b1][i1]Aynı rengin opak boyasıyla [f2]hareket çizgileri[] de ekleyebilirsin.[]	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	9	technical-style	[b1][i1]Add in the [f2]off-white[] of the bubbles and a [f2]dark brown[] for the darkest shadows on the water and rocks.[][b1][i1]Mixing [f2]Burnt Umber[] and [f2]Prussian Blue[] makes a good shadow colour.[]	[b1][i1]Ajouter le [f2]blanc cassé[] de l'eau\nbouillonnante et un [f2]marron foncé[]\npour les ombres les plus sombres\nsur l'eau et dans les rochers.[][b1][i1]Un mélange de [f2]bleu de Prusse[]\net de [f2]terre d'ombre brûlée[] fait\nune très bonne couleur pour\nl'ombre.[]	[b1][i1]Füge das [f2]schmutzige Weiß[] der\nBläschen und ein [f2]dunkles Braun[]\nfür die dunkelsten Schatten auf\ndem Wasser und um die Steine\nherum hinzu.[][b1][i1]Das Mischen von [f2]Gebrannter\nUmbra[] und [f2]Preußischblau[] erzeugt\neine schöne Farbe für die Schatten.[]	[b1][i1]Aplica color [f2]blanco roto[] para representar las burbujas y [f2]marrón oscuro[] a las sombras más oscuras del agua y las rocas.[][b1][i1]Mezcla [f2]sombra tostada[] y [f2]azul de Prusia[] para obtener un buen color para sombrear.[]	[b1][i1]Aggiungi un colore [f2]biancastro[] per\nle bolle e un [f2]marrone scuro[] per le\nombre più scure dell'acqua e delle\nrocce.[][b1][i1]Se mischi la [f2]terra d'ombra bruciata[]\ncon il [f2]blu di Prussia[], puoi ottenere\nun ottimo colore per la resa delle\nombre.[]	[b1][i1]Breng [f2]gebroken wit[] aan voor het schuim en [f2]donkerbruin[] voor de donkerste schaduwen op het water en de rotsen.[][b1][i1]Meng [f2]gebrande omber[] en [f2]pruisisch blauw[] voor een mooie schaduwkleur.[]	[b1][i1]Adicione o [f2]branco-sujo[] das bolhas\ne [f2]castanho-escuro[] para as sombras\nmais escuras da água e das pedras.\n[][b1][i1]Misturar [f2]umbro queimado[] e [f2]azul\nprussiano[] resultará numa cor\nadequada para as sombras.[]	[b1][i1]Добавь [f2]белизну[] пузырьков и\n[f2]темно-коричневый[] для самых\nтемных областей тени на воде\nи на скалах.[][b1][i1]Смешай [f2]умбру жженую[]\nи [f2]берлинскую лазурь[] —\nполучится хороший цвет\nдля теней.[]	[b1][i1]Köpükler için [f2]kırık beyaz[], su ve kayalardaki en koyu gölgeler içinse [f2]koyu kahverengi[] ekle.[][b1][i1][f2]Yanık Umber[] ile [f2]Prusya Mavisi[] iyi bir gölge rengi verir.[]	[b1][i1]Köpükler için [f2]kırık beyaz[], su ve kayalardaki en koyu gölgeler içinse [f2]koyu kahverengi[] ekle.[][b1][i1][f2]Yanık Ombra[] ile [f2]Prusya Mavisi[] iyi bir gölge rengi verir.[]	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	17	glase	[b1][i1]Add further depth and mystery to the painting with a [f2]light grey glaze[] over the [f2]background[].[]	[b1][i1]Pour accentuer la profondeur du\ntableau et lui donner un aspect\nmystérieux, ajouter un [f2]léger lavis\ngris[] sur l'[f2]arrière-plan[].[]	[b1][i1]Eine [f2]leicht gräuliche Lasur[] über\ndem [f2]Hintergrund[] verleiht dem\nGanzen etwas Tiefe und eine\ngeheimnisvolle Note.[]	[b1][i1]Añade mayor profundidad y misterio al cuadro aplicando una [f2]veladura gris claro[] al [f2]fondo[].[]	[b1][i1]Aggiungi un maggiore senso di\nprofondità e mistero al dipinto\napplicando una [f2]patina grigio\nchiaro[] allo [f2]sfondo[].[]	[b1][i1]Geef je schilderij nog meer diepte en mysterie door een [f2]lichtgrijze glacislaag[] op de [f2]achtergrond[] aan te brengen.[]	[b1][i1]Dê mais profundidade e mistério\nao desenho com um [f2]acetinado\ncinzento claro[] sobre o [f2]fundo[].[]	[b1][i1]Придай картине таинственность\nи глубину с помощью\n[f2]лессировки светло-серой краской[]\nна [f2]заднем плане[].[]	[b1][i1][f2]Arka planın[] üzerine [f2]açık gri bir saydam boya katmanı[] uygulayarak resme daha fazla derinlik ve gizem kat.[]	[b1][i1][f2]Arka planın[] üzerine [f2]açık gri bir glase katmanı[] uygulayarak resme daha fazla derinlik ve gizem kat.[]	Glase terminolojisi saydam katman tekniği olarak standardize edildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	24	technical-style	[f3]Cerulean Blue[] - A cobalt-derived pigment, prized for painting skies due to its purity.	[f3]Bleu céruléen[] : ou bleu « céleste », pigment\nà base de cobalt très apprécié pour peindre\nles cieux en raison de sa pureté.	[f3]Coelinblau[] - Aus Kobalt gewonnenes Pigment,\ndas wegen seiner Reinheit für das Malen des\nHimmels geschätzt wird.	[f3]Azul cerúleo[]: pigmento derivado del cobalto. Muy preciado para pintar los colores del cielo debido a su pureza.	[f3]Blu ceruleo[]: un pigmento derivato dal cobalto.\nData la sua purezza, è spesso utilizzato per\ndipingere il cielo.	[f3]Ceruleumblauw[]: pigment dat is afgeleid van kobalt. Is vanwege zijn puurheid populair voor het schilderen van luchten.	[f3]Azul Cerúleo[]: Um pigmento derivado do cobalto, valorizado na pintura de céus devido à sua elevada pureza.	[f3]Церулеум синий[] — кобальтовый пигмент,\nкоторый идеально подходит для\nизображения неба благодаря чистоте цвета.	[f3]Serulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	[f3]Cerulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	26	technical-style	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	28	technical-style	[f3]Burnt Umber[] - An 'earth colour' made from heating iron-rich clay, originally from Umbria in Italy.	[f3]Terre d'ombre brûlée[] : terre colorante produite\npar calcination d'une argile riche en fer qui\nprovenait à l'origine d'Ombrie, en Italie.	[f3]Gebrannte Umbra[] - Eine „Erdfarbe“,\ndie durch das Erhitzen von eisenhaltigem\nLehm gewonnen wird. 	"[f3]Sombra tostada[]: ""color de tierra"" obtenido tras cocer arcilla rica en hierro, originaria de la región de Umbría, en Italia."	"[f3]Terra d'ombra bruciata[]: un ""colore di terra""\nottenuto riscaldando argilla ricca di ferro.\nOriginario dell'Umbria."	[f3]Gebrande omber[]: een 'aardekleur' die wordt gemaakt van verhitte, ijzerrijke klei. Komt oorspronkelijk uit het Italiaanse Umbrië.	[f3]Umbro Queimado[]: Uma cor térrea conseguida\natravés do aquecimento de argila rica em ferro\nproveniente da região de Úmbria, na Itália.	[f3]Умбра жженая[] — природная краска,\nназванная в честь итальянской Умбрии.\nЕе получают из железистой глины.	[f3]Yanık Umber[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	[f3]Yanık Ombra[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	57	wash-lavi	I used a transparent [f2]wash[] of diluted paint, and some [f2]horizontal lines[] to create [f2][v]movement[][].	J'ai utilisé un [f2]lavis[] transparent de peinture\ndiluée, avec quelques [f2]lignes horizontales[] pour\ncréer une sensation de [f2][v]mouvement[][].	Durch [f2]Lasuren[] mit verdünnter Farbe\nund das Zeichnen von [f2]Horizontallinien[]\nhabe ich [f2][v]Bewegung[][] dargestellt.	Apliqué una [f2]aguada[] transparente de pintura diluida y añadí algunas [f2]líneas horizontales[] para crear [f2][v]movimiento[][].	Ho utilizzato una [f2]velatura[] trasparente di colore\ndiluito e alcune [f2]linee orizzontali[] per dare l'idea\ndel [f2][v]movimento[][].	Ik heb een transparante [f2]wassing[] van verdunde verf gebruikt en [f2]horizontale streken[] geschilderd om een gevoel van [f2][v]beweging[][] te creëren.	Apliquei então uma tinta diluída transparente e\n[f2]aguada[], bem como algumas [f2]linhas horizontais[],\npara dar [f2][v]movimento[][].	Я использовал прозрачную [f2]размывку[] из\nразведенной краски и [f2]горизонтальные\nлинии[], чтобы передать [f2][v]движение[][].	Sulandırılmış boyayla saydam bir [f2]sulandırılmış boya katmanı[] uyguladım ve [f2]yatay çizgiler[] kullanarak [f2][v]hareket[][] yarattım.	Sulandırılmış boyayla saydam bir [f2]lavi[] uyguladım ve [f2]yatay çizgiler[] kullanarak [f2][v]hareket[][] yarattım.	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	59	technical-style	Rather than use pure white, I mixed Titanium White with Yellow Ochre and Cerulean for the [f2]bubbles[].	Plutôt qu'un blanc pur, j'ai préféré choisir un\nmélange de blanc de titane, d'ocre jaune et de\nbleu céruléen pour figurer les [f2]bulles[].	Anstelle eines einfachen Weißtons habe ich\nTitanweiß, Ockergelb und Coelinblau gemischt,\num mit der neuen Farbe die [f2]Blasen[] darzustellen.	En vez de utilizar un blanco puro, mezclé blanco de titanio con amarillo ocre y azul cerúleo para pintar las [f2]burbujas[].	Invece di usare del bianco puro, ho mischiato\nil bianco di titanio con del giallo ocra e deI\nblu ceruleo per rendere le [f2]bolle[].	In plaats van puur wit te gebruiken voor het [f2]schuim[], heb ik titaanwit gemengd met gele oker en ceruleumblauw.	Em vez de utilizar um branco puro, misturei\nbranco titânio com amarelo ocre e azul cerúleo\npara as [f2]bolhas[].	Для изображения [f2]пузырей[] я использовал\nне чистый белый, а смешал титановые\nбелила с охрой желтой и церулеумом\nсиним.	Saf beyaz kullanmak yerine [f2]köpükler[] için Titanyum Beyazını Sarı Okr ve Serulean Mavisiyle karıştırdım.	Saf beyaz kullanmak yerine [f2]köpükler[] için Titanyum Beyazını Sarı Okr ve Cerulean Mavisiyle karıştırdım.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	60	technical-style	Then I mixed a [f2]dark brown[] using Burnt Umber and Prussian Blue for even more contrast.	J'ai ensuite préparé un [f2]marron foncé[] avec de\nla terre d'ombre brûlée et du bleu de Prusse,\npour accentuer encore le contraste.	Für noch etwas mehr Kontrast habe ich\ndanach ein [f2]dunkles Braun[] aus Preußischblau\nund Gebrannter Umbra gemischt.	También mezclé un [f2]marrón oscuro[] a partir de sombra tostada y azul de Prusia para agudizar el contraste.	Quindi ho creato un [f2]marrone scuro[] mischiando\nla terra d'ombra bruciata con il blu di Prussia\nper dare maggiore contrasto.	Vervolgens heb ik gebrande omber en pruisisch blauw tot een [f2]donkerbruine kleur[] gemengd, om nog meer contrast te scheppen.	Depois misturei um [f2]castanho-escuro[] utilizando\numbro queimado e azul prussiano para\nconseguir um contraste ainda maior.	Потом я смешал [f2]темно-коричневый[]\nс помощью умбры жженой и берлинской\nлазури для придания еще большего контраста.	Daha güçlü bir kontrast için Yanık Umber ile Prusya Mavisini karıştırıp [f2]koyu kahverengi[] hazırladım.	Daha güçlü bir kontrast için Yanık Ombra ile Prusya Mavisini karıştırıp [f2]koyu kahverengi[] hazırladım.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_08_M1_Stream/stream-en.stb	69	glase	...which I enhanced further with a watery [f2]light grey glaze[] over the [f2]background[].	... et j'ai accentué cette sensation en passant\nun [f2]léger lavis gris[] bien dilué sur l'[f2]arrière-plan[].	Das konnte ich dann noch durch eine\nwässrige, [f2]leicht gräuliche Lasur[] über\ndem [f2]Hintergrund[] verstärken.	que enfaticé aún más al aplicar una [f2]veladura de color gris claro[] al [f2]fondo[].	... che ho sviluppato ulteriormente con una\n[f2]patina grigio chiaro[] applicata sullo [f2]sfondo[].	... dat ik nog heb versterkt met een waterige [f2]lichtgrijze glacislaag[] op de [f2]achtergrond[].	...à qual dei ainda mais ênfase ao aplicar um\n[f2]acetinado cinzento claro[] no [f2]plano de fundo[].	Я усилил это ощущение лессировкой на\n[f2]заднем плане[] водянистой [f2]светло-серой[]\nкраской.	...bunu [f2]arka planın[] üzerine sulu, [f2]açık gri bir saydam boya katmanı[] uygulayarak daha da güçlendirdim.	...bunu [f2]arka planın[] üzerine sulu, [f2]açık gri bir glase katmanı[] uygulayarak daha da güçlendirdim.	Glase terminolojisi saydam katman tekniği olarak standardize edildi.
Mini_lessons/LESSON_A_01_M1_Drapery/drapery-en.stb	1	color-theory	[b1][i1]Paint the [f2]ground[] with a warm [f2]chromatic grey[].[][b1][i1]A good colour can be mixed using [f2]Burnt Umber[] and [f2]Titanium White[].[][b1][i1][f2]Dry your painting[] after you're done![]	[b1][i1]Peindre le [f2]fond[] avec un [f2]gris\nchromatique[] de nuance chaude.[][b1][i1]Un bon mélange peut être obtenu\nen utilisant les couleurs [f2]terre\nd'ombre brûlée[] et [f2]blanc de titane[].[][b1][i1][f2]Sécher votre toile[] après cette étape ![]	[b1][i1]Male die [f2]Grundierung[] in einem\nwarmen [f2]chromatischen Grau[].[][b1][i1]Gut geeignet ist dafür eine\nMischung aus [f2]Titanweiß[] und\n[f2]Gebrannter Umbra[].[][b1][i1][f2]Trockne dein Bild[], wenn du\ndamit fertig bist![]	[b1][i1]Pinta la [f2]base[] con un [f2]gris cromático[] cálido.[][b1][i1]Puedes obtener el color adecuado si mezclas [f2]sombra tostada[] y [f2]blanco de titanio[].[][b1][i1]¡[f2]Seca tu obra[] cuando termines![]	[b1][i1]Dipingi lo [f2]sfondo[] con un [f2]grigio\ncromatico[] caldo.[][b1][i1]Puoi ottenere il colore ideale\nmischiando la [f2]terra d'ombra\nbruciata[] e il [f2]bianco di titanio[].[][b1][i1][f2]Asciuga il dipinto[] quando hai finito![]	[b1][i1]Breng een warm, [f2]chromatisch grijs[] aan als [f2]grondlaag[].[][b1][i1]Je kunt een mooi chromatisch grijs maken door [f2]gebrande omber[] met [f2]titaanwit[] te mengen.[][b1][i1][f2]Droog het schilderij[] wanneer je klaar bent.[]	[b1][i1]Pinte o [f2]fundo[] com um [f2]cinzento\ncromático[] quente.[][b1][i1]Combine [f2]umbro queimado[] com\n[f2]branco titânio[] para obter uma\nboa mistura de cores.[][b1][i1][f2]Seque a tela[] quando terminar![]	[b1][i1]Нанеси [f2]грунтовку[] с помощью\nтеплого оттенка\n[f2]хроматического серого[].\n[][b1][i1]Cмешай [f2]умбру жженую[]\nс [f2]титановыми белилами[], чтобы\nполучить необходимый цвет.\n[][b1][i1][f2]Просуши картину,[] когда закончишь.[]	[b1][i1][f2]Zemini[] sıcak bir [f2]kromatik griyle[] boya.[][b1][i1][f2]Yanık Umber[] ile [f2]Titanyum Beyazını[] karıştırarak iyi bir renk elde edebilirsin.[][b1][i1]Bitirdiğinde [f2]resmi kurut[]![]	[b1][i1][f2]Zemini[] sıcak bir [f2]kromatik griyle[] boya.[][b1][i1][f2]Yanık Ombra[] ile [f2]Titanyum Beyazını[] karıştırarak iyi bir renk elde edebilirsin.[][b1][i1]Bitirdiğinde [f2]resmi kurut[]![]	Renk/ton/değer terminolojisi ayrıştırıldı.
Mini_lessons/LESSON_A_01_M1_Drapery/drapery-en.stb	24	technical-style	[f3]Cerulean Blue[] - A cobalt-derived pigment, prized for painting skies due to its purity.	[f3]Bleu céruléen[] : ou bleu « céleste », pigment\nà base de cobalt très apprécié pour peindre\nles cieux en raison de sa pureté.	[f3]Coelinblau[] - Aus Kobalt gewonnenes Pigment,\ndas wegen seiner Reinheit für das Malen des\nHimmels geschätzt wird.	[f3]Azul cerúleo[]: pigmento derivado del cobalto. Muy preciado para pintar los colores del cielo debido a su pureza.	[f3]Blu ceruleo[]: un pigmento derivato dal cobalto.\nData la sua purezza, è spesso utilizzato per\ndipingere il cielo.	[f3]Ceruleumblauw[]: pigment dat is afgeleid van kobalt. Is vanwege zijn puurheid populair voor het schilderen van luchten.	[f3]Azul Cerúleo[]: Um pigmento derivado do cobalto, valorizado na pintura de céus devido à sua elevada pureza.	[f3]Церулеум синий[] — кобальтовый пигмент,\nкоторый идеально подходит для\nизображения неба благодаря чистоте цвета.	[f3]Serulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	[f3]Cerulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_A_01_M1_Drapery/drapery-en.stb	26	technical-style	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
Mini_lessons/LESSON_A_01_M1_Drapery/drapery-en.stb	28	technical-style	[f3]Burnt Umber[] - An 'earth colour' made from heating iron-rich clay, originally from Umbria in Italy.	[f3]Terre d'ombre brûlée[] : terre colorante produite\npar calcination d'une argile riche en fer qui\nprovenait à l'origine d'Ombrie, en Italie.	[f3]Gebrannte Umbra[] - Eine „Erdfarbe“,\ndie durch das Erhitzen von eisenhaltigem\nLehm gewonnen wird. 	"[f3]Sombra tostada[]: ""color de tierra"" obtenido tras cocer arcilla rica en hierro, originaria de la región de Umbría, en Italia."	"[f3]Terra d'ombra bruciata[]: un ""colore di terra""\nottenuto riscaldando argilla ricca di ferro.\nOriginario dell'Umbria."	[f3]Gebrande omber[]: een 'aardekleur' die wordt gemaakt van verhitte, ijzerrijke klei. Komt oorspronkelijk uit het Italiaanse Umbrië.	[f3]Umbro Queimado[]: Uma cor térrea conseguida\natravés do aquecimento de argila rica em ferro\nproveniente da região de Úmbria, na Itália.	[f3]Умбра жженая[] — природная краска,\nназванная в честь итальянской Умбрии.\nЕе получают из железистой глины.	[f3]Yanık Umber[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	[f3]Yanık Ombra[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
