file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr_before	tr_after	reason
lessons/LESSON_0_Apple/apple-en.stb	45	STB1.1	Now watch me loosely paint in the [f2]shape of the shadow[] on the table.	Regardez bien comment je vais grossièrement\npeindre la [f2]forme de l'ombre[] sur la table.	Sieh mal, wie ich locker die [f2]Form des Schattens[]\nauf den Tisch male.	Presta atención, voy a pintar con trazos sueltos la [f2]sombra[] que hay sobre la mesa.	Ora osserva con attenzione mentre dipingo\nliberamente il [f2]contorno dell'ombra[] sul tavolo.	Kijk goed hoe ik losjes de [f2]vorm van de schaduw[] op de tafel schilder.	Agora, veja como pinto livremente a [f2]forma da\nsombra[] na mesa.	Смотри, как я сейчас набросаю\n[f2]форму тени[] на столе.	Şimdi masadaki [f2]gölgenin şeklini[] serbestçe nasıl boyadığımı izleyin.	Şimdi masadaki [f2]gölgenin şeklini[] serbestçe nasıl boyadığımı izle.	voice/style
lessons/LESSON_0_Apple/apple-en.stb	46	STB1.1	You don't need to be too precise in this step, so feel free to [f2][v]splash about[][]!	Ce n'est pas la peine d'être excessivement précis\npour cette étape, alors n'hésitez pas à étaler la\npeinture [f2][v]librement[][] !	In diesem Schritt musst du nicht allzu präzise\nvorgehen, also lass es ruhig mal [f2][v]etwas spritzen[][]!	En este paso la precisión no es importante, ¡así que [f2][v]pinta sin miedo[][]!	In questo passo non occorre essere troppo\nprecisi, quindi usa il pennello [f2][v]come preferisci[][]!	Je hoeft hier niet zo precies te werken, dus beweeg je penseel gerust wat [f2][v]vrijer[][]!	Não tem de ser muito preciso neste passo,\npor isso [f2][v]espalhe a tinta[][] à vontade!	На этом шаге ни к чему быть слишком\nаккуратным, поэтому [f2][v]рисуй свободно[][]!	Bu adımda çok hassas olmanız gerekmiyor; rahatça [f2][v]boyayı dağıtabilirsiniz[][]!	Bu adımda çok hassas olman gerekmiyor; rahatça [f2][v]boyayı dağıtabilirsin[][]!	voice/style
lessons/LESSON_0_Apple/apple-en.stb	48	STB1.1	[f1]Stage 2, Step 1[][b1][i1]Paint in the rough shape of the cherry's [f2]shadow[] on the table.[][b1][i1]Don't worry about being too precise with your marks.[]	[f1]Phase 2, étape 1[][b1][i1]Peindre la forme de l'[f2]ombre[] de\nla cerise sur la table.[][b1][i1]Ne pas trop se préoccuper de la\nprécision du tracé.[]	[f1]Stufe 2, Schritt 1[][b1][i1]Male den groben Umriss des\n[f2]Schattens[] der Kirsche auf dem\nTisch.[][b1][i1]Mach dir keine Sorgen um die\nGenauigkeit deiner Pinselstriche.[]	[f1]Fase 2, paso 1[][b1][i1]Pinta la forma aproximada de la [f2]sombra[] que proyecta la cereza sobre la mesa.[][b1][i1]No es necesario que tus trazos sean precisos.[]	[f1]Fase 2, Passo 1[][b1][i1]Realizza uno schizzo dell'[f2]ombra[]\ndella ciliegia sul tavolo.[][b1][i1]Non serve essere precisi nei tratti.[]	[f1]Fase 2, stap 1[][b1][i1]Schilder ruwweg de vorm van de [f2]schaduw[] van de kers op de tafel.[][b1][i1]Het is niet nodig om heel precies te zijn met je penseelstreken.[]	[f1]Fase 2, Passo 1[][b1][i1]Pinte a forma grosseira da\n[f2]sombra[] da cereja sobre a mesa.[][b1][i1]Não se preocupe com a precisão\ndos seus traços.[]	[f1]Этап 2, шаг 1[][b1][i1]Примерно набросай форму\n[f2]тени[] от вишни на столе.[][b1][i1]Мазки не обязательно должны\nбыть аккуратными.[]	[f1]Aşama 2, Adım 1[][b1][i1]Kirazın masadaki [f2]gölgesinin[] kaba şeklini boyayın.[][b1][i1]İzlerinizin çok kesin olması konusunda endişelenmeyin.[]	[f1]Aşama 2, Adım 1[][b1][i1]Kirazın masadaki [f2]gölgesinin[] kaba şeklini boya.[][b1][i1]İzlerinin çok kesin olması konusunda endişelenme.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	52	STB1.1	That's the sort of thing we're after! Ready to try it?	Voilà le type d'effet que nous recherchons.\nÀ votre tour d'essayer !	Genau diesen Effekt wollen wir erzielen!\nBereit, es mal zu versuchen?	¡Esto es más o menos lo que buscamos! Venga, prueba tú.	È ciò che stiamo cercando di ottenere!\nProva anche tu!	Zo moet het er ongeveer uit komen te zien! Wil je het ook proberen?	É este tipo de resultado que procuramos!\nEstá pronto para experimentar?	Это как раз то, что нам нужно!\nПопробуешь?	Tam istediğimiz şey bu! Denemeye hazır mısınız?	Tam istediğimiz şey bu! Denemeye hazır mısın?	voice/style
lessons/LESSON_0_Apple/apple-en.stb	54	STB1.1	[f1]Stage 2, Step 2[][b1][i1]Gently [f2]blend[] the shadow of the cherry into the background to create a [f2]soft edge[].[]	[f1]Phase 2, étape 2[][b1][i1][f2]Harmoniser[] légèrement la\ntransition entre l'ombre de la\ncerise et le fond pour obtenir\nune [f2]transition progressive[].[]	[f1]Stufe 2, Schritt 2[][b1][i1][f2]Verblende[] sanft den Schatten der\nKirsche mit dem Hintergrund des\nGemäldes, um so einen [f2]weichen\nÜbergang[] zu erzeugen.[]	[f1]Fase 2, paso 2[][b1][i1][f2]Esfuma[] con cuidado la sombra de la cereza junto con el fondo para crear un [f2]borde suave[].[]	[f1]Fase 2, Passo 2[][b1][i1][f2]Sfuma[] delicatamente l'ombra della\nciliegia con lo sfondo per\n[f2]ammorbidire i bordi[].[]	[f1]Fase 2, stap 2[][b1][i1][f2]Meng[] de schaduw van de kers voorzichtig met de achtergrondkleur, om zo een [f2]zachte rand[] te creëren.[]	[f1]Fase 2, Passo 2[][b1][i1][f2]Harmonize[] levemente a sombra\nda cereja com o plano de fundo,\npara criar um [f2]contorno suave[].[]	[f1]Этап 2, шаг 2[][b1][i1]Слегка [f2]смешай краски[] тени\nи фона для создания\n[f2]мягких контуров[].[]	[f1]Aşama 2, Adım 2[][b1][i1][f2]Yumuşak bir kenar[] oluşturmak için kirazın gölgesini arka plana nazikçe [f2]yedirin[].[]	[f1]Aşama 2, Adım 2[][b1][i1][f2]Yumuşak bir kenar[] oluşturmak için kirazın gölgesini arka plana nazikçe [f2]yedir[].[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	61	STB1.1	Don't rush with this step - try to stay within the outline you've painted!	Évitez la précipitation à cette étape : essayez de\nbien respecter le contour que vous avez peint !	Und lass dir für diesen Schritt ruhig Zeit.\nVersuche, innerhalb des Umrisses, den du\ngemalt hast, zu bleiben.	Tómatelo con calma, ¡intenta no salirte del contorno!	Non avere fretta e fai attenzione a non uscire\ndai bordi!	Neem je tijd voor deze stap en probeer binnen de lijnen van de omtrek te blijven!	Leve o seu tempo com este passo.\nTente não sair do contorno que pintou!	На этом шаге не спеши — старайся\nне выходить за контуры вишни!	Bu adımda acele etmeyin; boyadığınız konturun içinde kalmaya çalışın!	Bu adımda acele etme; boyadığın konturun içinde kalmaya çalış!	voice/style
lessons/LESSON_0_Apple/apple-en.stb	63	STB1.1	[f1]Stage 3, Step 1[][b1][i1][f2]Fill in the outline[] of the cherry with red-brown paint.[]	[f1]Phase 3, étape 1[][b1][i1][f2]Remplir le contour[] de la cerise\navec la peinture bordeaux.[]	[f1]Stufe 3, Schritt 1[][b1][i1][f2]Fülle den Umriss[] der Kirsche mit\nder dunklen rotbraunen Farbe.[]	[f1]Fase 3, paso 1[][b1][i1][f2]Rellena el contorno[] de la cereza con pintura marrón rojizo.[]	[f1]Fase 3, Passo 1[][b1][i1][f2]Riempi la sagoma[] della ciliegia\ncon il rosso marrone scuro.[]	[f1]Fase 3, stap 1[][b1][i1][f2]Vul de omtrek[] van de kers [f2]in[] met roodbruine verf.[]	[f1]Fase 3, Passo 1[][b1][i1][f2]Preencha o contorno[] da cereja\ncom tinta castanha avermelhada.[]	[f1]Этап 3, шаг 1[][b1][i1][f2]Закрась контур[] вишни\nкрасно-коричневым цветом.[]	[f1]Aşama 3, Adım 1[][b1][i1]Kirazın [f2]konturunun içini[] kızıl kahverengi boyayla doldurun.[]	[f1]Aşama 3, Adım 1[][b1][i1]Kirazın [f2]konturunun içini[] kızıl kahverengi boyayla doldur.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	71	STB1.1	That's it. Just look for the [f2]brighter shades of red[] and think about the [f2]direction of the light[].	Voilà. Il suffit de chercher où la cerise présente\ndes [f2]nuances de rouge plus claires[] et de penser\nà la [f2]direction de la lumière[].	Und das war's auch schon. Achte einfach auf\ndie [f2]leuchtenderen Rottöne[] und bedenke, aus\nwelcher [f2]Richtung das Licht einfällt[].	Listo. Solo tienes que buscar las [f2]sombras rojas más brillantes[] y prestar atención a la [f2]dirección de la luz[].	Ecco fatto. Concentrati sulle [f2]gradazioni di rosso\npiù chiare[] e pensa alla [f2]direzione della luce[].	Zo. Kijk goed naar waar de [f2]lichtere rode tinten[] zich bevinden en denk aan de [f2]richting van de lichtval[].	Isso mesmo. Basta procurar os [f2]tons mais vivos\nde vermelho[] e considerar a [f2]direção da luz[].	Вот так. Посмотри на [f2]более светлые\nоттенки красного[] и подумай, [f2]с какой\nстороны[] на вишню падает свет.	İşte bu. Yalnızca [f2]daha açık kırmızı tonları[] arayın ve [f2]ışığın yönünü[] düşünün.	İşte bu. Yalnızca [f2]daha açık kırmızı tonları[] ara ve [f2]ışığın yönünü[] düşün.	voice/style
lessons/LESSON_0_Apple/apple-en.stb	72	STB1.1	Try using [f2]short brushstrokes[] to create some interesting [f2]texture[]!	Essayez d'utiliser des [f2]petits coups de pinceau[]\npour obtenir une [f2]texture[] intéressante !	Verwende möglichst [f2]kurze Pinselstriche[], um\neine interessante [f2]Oberflächenstruktur[]\nzu erzeugen!	¡Intenta dar [f2]pinceladas cortas[] para crear una [f2]textura[] interesante!	Usa [f2]pennellate brevi[] per creare una [f2]trama[]\ninteressante!	Probeer eens wat [f2]korte penseelstreken[] te gebruiken om een interessante [f2]textuur[] te creëren!	Experimente utilizar [f2]pinceladas curtas[] para\ncriar uma [f2]textura[] interessante!	Для создания интересной [f2]текстуры[] делай\n[f2]короткие мазки[]!	İlginç bir [f2]doku[] oluşturmak için [f2]kısa fırça darbeleri[] kullanmayı deneyin!	İlginç bir [f2]doku[] oluşturmak için [f2]kısa fırça darbeleri[] kullanmayı dene!	voice/style
lessons/LESSON_0_Apple/apple-en.stb	74	STB1.1	[f1]Stage 3, Step 2[][b1][i1]Use [f2]short brushstrokes[] to build up the [f2]lighter areas[] of the cherry.[][b1][i1]Try to consider the cherry's [f2]form[] as you paint.[]	[f1]Phase 3, étape 2[][b1][i1]Utiliser des [f2]petits coups de\npinceau[] pour réaliser les\n[f2]zones plus claires[] de la cerise.[][b1][i1]En peignant, essayer de\nprendre en compte les\n[f2]courbes[] de la cerise.[]	[f1]Stufe 3, Schritt 2[][b1][i1]Verwende [f2]kurze Pinselstriche[], um\ndie [f2]helleren Bereiche[] der Kirsche\naufzubauen.[][b1][i1]Bedenke während des Malens die\n[f2]Form[] der Kirsche.[]	[f1]Fase 3, paso 2[][b1][i1]Aplica [f2]pinceladas cortas[] para trabajar las [f2]zonas más claras[] de la cereza.[][b1][i1]Trata de tener en cuenta la [f2]forma[] de la cereza conforme pintes.[]	[f1]Fase 3, Passo 2[][b1][i1]Usa [f2]pennellate brevi[] per definire\nle [f2]aree illuminate[] della ciliegia.[][b1][i1]Tieni sempre presente la [f2]forma[]\ndel frutto mentre lo dipingi.[]	[f1]Fase 3, stap 2[][b1][i1]Schilder de [f2]lichtere gedeeltes[] op de kers met [f2]korte penseelstreken[].[][b1][i1]Probeer ook op de [f2]vorm[] van de kers te letten tijdens het schilderen.[]	[f1]Fase 3, Passo 2[][b1][i1]Utilize [f2]pinceladas curtas[] para criar\nas [f2]áreas mais claras[] da cereja.[][b1][i1]Tenha em consideração a [f2]forma[]\nda cereja enquanto pinta.[]	[f1]Этап 3, шаг 2[][b1][i1][f2]Короткими мазками[] закрась\n[f2]светлые участки[] вишни.[][b1][i1]Представляй себе [f2]форму[]\nвишни, когда работаешь\nнад ней.[]	[f1]Aşama 3, Adım 2[][b1][i1]Kirazın [f2]daha açık bölgelerini[] oluşturmak için [f2]kısa fırça darbeleri[] kullanın.[][b1][i1]Boyarken kirazın [f2]hacmini[] düşünmeye çalışın.[]	[f1]Aşama 3, Adım 2[][b1][i1]Kirazın [f2]daha açık bölgelerini[] oluşturmak için [f2]kısa fırça darbeleri[] kullan.[][b1][i1]Boyarken kirazın [f2]hacmini[] düşünmeye çalış.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	77	STB1.1	Try to [f2]follow the cherry's form[] with your brushstrokes at every step to [f2]define its shape[].	Essayez à chaque étape de [f2]suivre les courbes de\nla cerise[] avec vos coups de pinceau pour mieux\n[f2]définir sa forme[].	Versuche, bei jedem Schritt den [f2]Rundungen der\nKirsche[] mit deinen Pinselstrichen zu [f2]folgen[], um\nso [f2]ihre Form zu definieren[].	Trata de [f2]seguir las curvas de la cereza[] con las pinceladas para [f2]definir su forma[].	Prova a [f2]seguire la forma della ciliegia[] con le tue\npennellate per [f2]definirne la figura[].	[f2]Volg de rondingen van de kers[] bij elke penseelstreek om de kers meer [f2]vorm te geven[].	Tente [f2]seguir a forma da cereja[] com as suas\npinceladas a cada passo, de modo a\n[f2]definir a sua forma[].	Чтобы [f2]передать объем[] вишни, попробуй\nделать мазки [f2]вдоль ее изгибов[].	Her adımda fırça darbelerinizle [f2]kirazın hacmini takip etmeye[] çalışın; böylece [f2]şekli daha belirginleşir[].	Her adımda fırça darbelerinle [f2]kirazın hacmini takip etmeye[] çalış; böylece [f2]şekli daha belirginleşir[].	voice/style
lessons/LESSON_0_Apple/apple-en.stb	79	STB1.1	Don't blend everything too much, though! We want to try and keep some [f2]interesting texture[].	Mais n'harmonisez pas tout à l'excès, cependant !\nNous cherchons en effet à conserver des [f2]effets\nde texture intéressants[].	Übertreib es aber nicht mit dem Verblenden!\nWir wollen eine [f2]interessante\nOberflächenstruktur[] behalten.	¡Pero no te excedas esfumando! Nos interesa conservar una [f2]textura atractiva[].	Non esagerare con la sfumatura, però! Proviamo\na mantenere una [f2]struttura interessante[].	Let er wel op dat je de kleuren niet te uitbundig mengt. Dit zou namelijk ten koste gaan van de [f2]interessante textuur[] die we eerder hebben gecreëerd!	Mas não harmonize demasiado! Queremos\ntentar manter algumas [f2]texturas interessantes[].	Однако не следует смешивать краски\nслишком сильно! Нам все же нужно\nпопытаться сохранить [f2]красивую текстуру[].	Ama her şeyi fazla yedirmeyin! Biraz [f2]ilginç doku[] bırakmak istiyoruz.	Ama her şeyi fazla yedirme! Biraz [f2]ilginç doku[] bırakmak istiyoruz.	voice/style
lessons/LESSON_0_Apple/apple-en.stb	81	STB1.1	[f1]Stage 3, Step 3[][b1][i1]Do some [f2]blending[] to create a [f2]soft gradient[] between the light and dark parts of the cherry.[]	[f1]Phase 3, étape 3[][b1][i1][f2]Harmoniser[] légèrement les\ntransitions pour obtenir un\ndoux [f2]dégradé[] entre les parties\nclaires et sombres de la cerise.[]	[f1]Stufe 3, Schritt 3[][b1][i1][f2]Verblende[] etwas, um so einen\n[f2]sanften Übergang[] zwischen den\nhellen und dunkleren Bereichen\nder Kirsche zu erzeugen.[]	[f1]Fase 3, paso 3[][b1][i1][f2]Esfuma[] un poco para crear un [f2]gradiente suave[] entre las zonas claras y oscuras de la cereza.[]	[f1]Fase 3, Passo 3[][b1][i1]Aggiungi un po' di [f2]sfumatura[] per\ncreare [f2]armonia[] tra le parti\nilluminate e quelle in ombra\ndella ciliegia.[]	[f1]Fase 3, stap 3[][b1][i1][f2]Vermeng[] de lichte en donkere gedeeltes van de kers tot een [f2]zacht kleurverloop[].[]	[f1]Fase 3, Passo 3[][b1][i1][f2]Harmonize[] para criar uma\n[f2]gradação suave[] entre as áreas\nclaras e escuras da cereja.[]	[f1]Этап 3, шаг 3[][b1][i1]Для создания [f2]плавных\nцветовых переходов[] немного\n[f2]смешай краски[] между темными\nи светлыми участками вишни.[]	[f1]Aşama 3, Adım 3[][b1][i1]Kirazın açık ve koyu kısımları arasında [f2]yumuşak bir gradyan[] oluşturmak için biraz [f2]yedirme[] yapın.[]	[f1]Aşama 3, Adım 3[][b1][i1]Kirazın açık ve koyu kısımları arasında [f2]yumuşak bir gradyan[] oluşturmak için biraz [f2]yedirme[] yap.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	87	STB1.1	Simple as that. Over to you now!	C'est aussi simple que ça.\nÀ votre tour, maintenant !	Ganz einfach. Und jetzt bist du dran!	Así de fácil. ¡Te toca!	Facile, vero? Tocca a te!	Eenvoudiger kan bijna niet. Nu jij!	Tão simples como isto. Agora é a sua vez!	Все просто. Теперь ты!	İşte bu kadar basit. Şimdi sıra sizde!	İşte bu kadar basit. Şimdi sıra sende!	voice/style
lessons/LESSON_0_Apple/apple-en.stb	89	STB1.1	[f1]Stage 4, Step 1[][b1][i1]Paint in the [f2]stalk[] of the cherry.[][b1][i1]Try to use just a few [f2]careful brushstrokes[].[]	[f1]Phase 4, étape 1[][b1][i1]Peindre la [f2]queue[] de la cerise.[][b1][i1]Essayer de le faire en quelques\n[f2]coups de pinceau bien appliqués[].[]	[f1]Stufe 4, Schritt 1[][b1][i1]Male den [f2]Stiel[] der Kirsche.[][b1][i1]Verwende dazu nur ein paar\n[f2]sorgfältige Pinselstriche[].[]	[f1]Fase 4, paso 1[][b1][i1]Pinta el [f2]rabillo[] de la cereza.[][b1][i1]Trata de usar solamente unas pocas [f2]pinceladas esmeradas[].[]	[f1]Fase 4, Passo 1[][b1][i1]Dipingi il [f2]picciolo[] della ciliegia.[][b1][i1]Applica poche e [f2]attente\npennellate[].[]	[f1]Fase 4, stap 1[][b1][i1]Schilder het [f2]steeltje[] van de kers.[][b1][i1]Probeer niet meer dan een paar [f2]voorzichtige penseelstreken[] te gebruiken.[]	[f1]Fase 4, Passo 1[][b1][i1]Pinte o [f2]talo[] da cereja.[][b1][i1]Tente utilizar um mínimo de\n[f2]pinceladas[], com o máximo de\ncuidado.[]	[f1]Этап 4, шаг 1[][b1][i1]Изобрази [f2]черенок[] вишни.[][b1][i1]Сделай это несколькими\n[f2]аккуратными мазками[].[]	[f1]Aşama 4, Adım 1[][b1][i1]Kirazın [f2]sapını[] boyayın.[][b1][i1]Yalnızca birkaç [f2]dikkatli fırça darbesi[] kullanmaya çalışın.[]	[f1]Aşama 4, Adım 1[][b1][i1]Kirazın [f2]sapını[] boya.[][b1][i1]Yalnızca birkaç [f2]dikkatli fırça darbesi[] kullanmaya çalış.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	94	STB1.1	[f1]Stage 4, Step 2[][b1][i1]Add a [f2]lighter green[] to the cherry's [f2]stalk[] to show the direction of light.[]	[f1]Phase 4, étape 2[][b1][i1]Ajouter une touche de [f2]vert clair[]\nsur la [f2]queue[] de la cerise pour\nmontrer la direction de la lumière.[]	[f1]Stufe 4, Schritt 2[][b1][i1]Füge dem [f2]Stiel[] der Kirsche\nein [f2]helleres Grün[] hinzu, um\ndarzustellen, aus welcher\nRichtung das Licht einfällt.[]	[f1]Fase 4, paso 2[][b1][i1]Incorpora un [f2]verde más claro[] al [f2]rabillo[] de la cereza para reflejar la dirección de la luz.[]	[f1]Fase 4, Passo 2[][b1][i1]Aggiungi un [f2]verde più chiaro[]\nal [f2]picciolo[] della ciliegia per\nindicare la direzione della luce.[]	[f1]Fase 4, stap 2[][b1][i1]Voeg een [f2]lichtere groene tint[] toe aan het [f2]steeltje[], om de richting van de lichtval weer te geven.[]	[f1]Fase 4, Passo 2[][b1][i1]Adicione um [f2]verde mais claro[]\nao [f2]talo[] da cereja para mostrar\na direção da luz.[]	[f1]Этап 4, шаг 2[][b1][i1]Чтобы передать направление\nсвета, [f2]светло-зеленой краской[]\nнанеси дополнительные мазки\nна [f2]черенок[] вишни.[]	[f1]Aşama 4, Adım 2[][b1][i1]Işığın yönünü göstermek için kirazın [f2]sapına[] [f2]daha açık yeşil[] ekleyin.[]	[f1]Aşama 4, Adım 2[][b1][i1]Işığın yönünü göstermek için kirazın [f2]sapına[] [f2]daha açık yeşil[] ekle.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	99	STB1.1	If you look at the [f2]darker areas[] of the cherry, you may notice a subtle [f2]change in colour[].	Si vous regardez les [f2]parties les plus sombres[] de\nla cerise, vous remarquerez peut-être une subtile\n[f2]variation de couleur[].	Wenn du dir die [f2]dunkleren Bereiche[] der Kirsche\nansiehst, wirst du eine leichte [f2]Veränderung der\nFarben[] feststellen.	Si te fijas en las [f2]zonas más oscuras[] de la cereza, podrás apreciar un [f2]cambio de color[] muy sutil.	Se dai un'occhiata alle [f2]parti scure[] della ciliegia,\nnoterai un [f2]cambiamento di colore[]\nquasi impercettibile.	Je kunt een subtiele [f2]kleurverandering[] zien wanneer je naar de [f2]donkerdere gedeeltes[] van de kers kijkt.	Se olhar para as [f2]áreas mais escuras[] da cereja,\npoderá observar ligeiras [f2]nuances de cor[].	Взглянув на [f2]более темные участки[] вишни,\nты можешь заметить, [f2]как меняется цвет[].	Kirazın [f2]daha koyu bölgelerine[] bakarsanız hafif bir [f2]renk değişimi[] fark edebilirsiniz.	Kirazın [f2]daha koyu bölgelerine[] bakarsan hafif bir [f2]renk değişimi[] fark edebilirsin.	voice/style
lessons/LESSON_0_Apple/apple-en.stb	104	STB1.1	If you're unsure which parts to paint, watch carefully how I do it now.	Si vous hésitez sur les endroits où vous devez\npeindre, regardez attentivement comment je\nvais le faire de mon côté.	Bist du dir nicht sicher, welchen Teil der\nKirsche du malen solltest, dann sieh mir\neinfach zu!	Si dudas qué partes debes pintar, presta atención a cómo lo hago yo.	Se non capisci quali parti dipingere, osserva\nattentamente come faccio io.	Als je niet zeker weet welke gedeeltes je moet schilderen, moet je nu goed kijken naar hoe ik het doe.	Se não tiver a certeza sobre que partes pintar,\nobserve-me agora com atenção.	Если сомневаешься, что именно нужно\nзакрасить, наблюдай, как это делаю я.	Nereleri boyayacağınızdan emin değilseniz şimdi nasıl yaptığımı dikkatle izleyin.	Nereleri boyayacağından emin değilsen şimdi nasıl yaptığımı dikkatle izle.	voice/style
lessons/LESSON_0_Apple/apple-en.stb	105	STB1.1	Take your time and give it a try!	Prenez votre temps, et faites un essai !	Lass dir Zeit und versuche es einfach mal!	Vamos, ¡inténtalo sin prisa!	Fai pure con calma!	Probeer het maar eens, en neem de tijd!	Demore o seu tempo e experimente à vontade!	Не спеши и попытайся сделать так же!	Acele etmeyin ve deneyin!	Acele etme ve dene!	voice/style
lessons/LESSON_0_Apple/apple-en.stb	107	STB1.1	[f1]Stage 5, Step 1[][b1][i1]Paint the soft [f2]reflected sheen[] visible on parts of the cherry.[]	[f1]Phase 5, étape 1[][b1][i1]Peindre le léger [f2]reflet luisant[]\nvisible sur certains endroits\nde la cerise.[]	[f1]Stufe 5, Schritt 1[][b1][i1]Male den sanften, [f2]reflektierenden\nSchimmer[], der auf manchen\nBereichen der Kirsche sichtbar ist.[]	[f1]Fase 5, paso 1[][b1][i1]Pinta el [f2]brillo reflejado[] que se aprecia en ciertas partes de la cereza.[]	[f1]Fase 5, Passo 1[][b1][i1]Dipingi il tenue [f2]riflesso lucido[]\nvisibile su alcune parti della\nciliegia.[]	[f1]Fase 5, stap 1[][b1][i1]Schilder de zachte, [f2]gereflecteerde glans[] op de gedeeltes van de kers waar hij zichtbaar is.[]	[f1]Fase 5, Passo 1[][b1][i1]Pinte o [f2]brilho[] suave [f2]refletido[]\nnas partes visíveis da cereja.[]	[f1]Этап 5, шаг 1[][b1][i1]Изобрази [f2]мягкие отражения[] на\nповерхности вишни.[]	[f1]Aşama 5, Adım 1[][b1][i1]Kirazın bazı kısımlarında görülen yumuşak [f2]yansıma parıltısını[] boyayın.[]	[f1]Aşama 5, Adım 1[][b1][i1]Kirazın bazı kısımlarında görülen yumuşak [f2]yansıma parıltısını[] boya.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	111	STB1.1	And that's all it takes! Are you ready for your [f2]final touch[]?	Et voilà le résultat !\nÀ votre tour d'apporter la [f2]touche finale[] !	Und fertig! Bist du bereit, das Werk\nzu [f2]vollenden[]?	¡Finiquitado! ¿Te atreves a darle el [f2]toque final[]?	Tutto qui! Preparati per dare il [f2]tocco finale[]!	Zo makkelijk is het! Ben je er klaar voor om de [f2]laatste hand te leggen[] aan je werk?	E não é preciso mais nada! Está pronto para\no [f2]toque final[]?	Вот и все! Теперь твоя очередь [f2]закончить\nкартину[]!	İşte bu kadar! [f2]Son dokunuşunuza[] hazır mısınız?	İşte bu kadar! [f2]Son dokunuşuna[] hazır mısın?	voice/style
lessons/LESSON_0_Apple/apple-en.stb	113	STB1.1	[f1]Stage 5, Step 2[][b1][i1]Paint in the bright, sharp [f2]highlights[] on the cherry's surface.[]	[f1]Phase 5, étape 2[][b1][i1]Ajouter les [f2]effets de lumière[]\nnets et brillants sur la surface\nde la cerise.[]	[f1]Stufe 5, Schritt 2[][b1][i1]Male die deutlich abgegrenzten\n[f2]Glanzlichter[] auf der Oberfläche\nder Kirsche.[]	[f1]Fase 5, paso 2[][b1][i1]Pinta las [f2]zonas iluminadas[] más acentuadas de la superficie de la cereza.[]	[f1]Fase 5, Passo 2[][b1][i1]Dipingi le [f2]lumeggiature[] intense\ne brillanti sulla superficie\ndella ciliegia.[]	[f1]Fase 5, stap 2[][b1][i1]Schilder de helderste [f2]highlights[] op het oppervlak van de kers.[]	[f1]Fase 5, Passo 2[][b1][i1]Pinte os [f2]brilhos[] intensos\nna superfície da cereja.[]	[f1]Этап 5, шаг 2[][b1][i1]Добавь на поверхность вишни\nяркие и резкие [f2]блики[].[]	[f1]Aşama 5, Adım 2[][b1][i1]Kirazın yüzeyindeki parlak, keskin [f2]ışıklı bölgeleri[] boyayın.[]	[f1]Aşama 5, Adım 2[][b1][i1]Kirazın yüzeyindeki parlak, keskin [f2]ışıklı bölgeleri[] boya.[]	voice/style
lessons/LESSON_0_Apple/apple-en.stb	114	STB1.1	And there we have it! I hope you enjoyed your first lesson in New Art Academy.	Voilà qui est fait ! J'espère que le didacticiel\nde New Art Academy vous a plu.	Und somit sind wir schon am Ende angelangt!\nIch hoffe, dir hat deine erste Lektion bei\nNew Art Academy Spaß gemacht.	¡Y aquí lo tenemos! Espero que hayas disfrutado de la primera lección de New Art Academy.	Abbiamo finito! Spero che la prima lezione\ndi New Art Academy sia stata\ndi tuo gradimento.	En dit is het eindresultaat! Ik hoop dat je genoten hebt van je eerste les in\nNew Art Academy.	E pronto! Espero que tenha gostado da\nsua primeira aula no New Art Academy.	Ну, вот и готово! Надеюсь, тебе\nпонравилось наше первое занятие в игре\nNew Art Academy.	İşte tamam! Umarım New Art Academy'deki ilk dersinizden keyif almışsınızdır.	İşte tamam! Umarım New Art Academy'deki ilk dersinden keyif almışsındır.	voice/style
lessons/LESSON_0_Apple/apple-en.stb	117	STB1.1	Before we pack up, I'd better tell you about [f2]saving your work[]!	Mais avant de conclure cette leçon, mieux vaut\nque je vous explique comment vous pouvez\n[f2]sauvegarder votre travail[] !	Vor dem Zusammenpacken erkläre ich dir aber\nbesser noch, wie du deine [f2]Arbeiten speichern\nkannst[]!	Antes de recoger los bártulos, te explicaré cómo puedes [f2]guardar tus obras[].	Prima di rimettere tutto in ordine, sarà meglio\nche ti spieghi come fare a [f2]salvare il tuo lavoro[]!	Maar voordat we opruimen, moet ik je eerst nog iets vertellen over het [f2]opslaan van je werk[]!	Antes de sairmos, é melhor ensinar-lhe\na [f2]guardar o seu trabalho[]!	Пока ты еще здесь, я расскажу тебе, как\n[f2]сохранить свою работу[]!	Toparlamadan önce [f2]çalışmanızı kaydetmek[] hakkında da bilgi versem iyi olacak!	Toparlamadan önce [f2]çalışmanı kaydetmek[] hakkında da bilgi versem iyi olacak!	voice/style
