index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,KR_Korean,TR_Turkish
623,#AblLeaf,,,,,,,
624,AblLeafCutter,Leaf Attack,⟦MSBT:0E000000020002006400⟧Coup de feuilles⟦MSBT:0E000000020002006400⟧,Laubangriff,Attacco foglia,Ataque de hojas,리프 어택,Yaprak Saldırısı
625,AblLeafBarrier,Leaf Swirl,"⟦MSBT:0E000000020002006400⟧Tourbillon de
feuilles⟦MSBT:0E000000020002006400⟧",Laubwirbel,Turbine di foglie,⟦MSBT:0E000000020002005B00⟧Torbellino de hojas⟦MSBT:0E000000020002006400⟧,리프 배리어,Yaprak Girdabı
626,AblLeafDisperse,Leaf Scatter,"⟦MSBT:0E000000020002006400⟧Dispersion de
feuilles⟦MSBT:0E000000020002006400⟧",Laub streuen,Disperdi le foglie,⟦MSBT:0E000000020002005C00⟧Explosión de hojas⟦MSBT:0E000000020002006400⟧,리프 흩뿌리기,Yaprak Saçılması
627,AblLeafDance,Leaf Dance,⟦MSBT:0E000000020002006400⟧Danse de feuilles⟦MSBT:0E000000020002006400⟧,Laubtanz,⟦MSBT:0E000000020002005F00⟧Danza delle foglie⟦MSBT:0E000000020002006400⟧,Baile de hojas,리프 댄스,Yaprak Dansı
628,AblLeafHide,Leaf Hide,⟦MSBT:0E000000020002006400⟧Abri de feuilles⟦MSBT:0E000000020002006400⟧,Laubhaufen,⟦MSBT:0E000000020002005000⟧Nascondiglio di foglie⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005B00⟧Escondite de hojas⟦MSBT:0E000000020002006400⟧,리프 숨기,Yaprak Gizlenişi
629,AblLeafApper,Leaf Emerge,"⟦MSBT:0E000000020002006400⟧Colonne de
feuilles⟦MSBT:0E000000020002006400⟧",Laubsäule,Guizzo di foglie,⟦MSBT:0E000000020002006200⟧Salir de las hojas⟦MSBT:0E000000020002006400⟧,드러내기,Yaprak Çıkışı
630,AblLeafUpper,Leaf Uppercut,"⟦MSBT:0E000000020002006400⟧Uppercut de
feuilles⟦MSBT:0E000000020002006400⟧",Laubhaken,⟦MSBT:0E000000020002005500⟧Montante foglia⟦MSBT:0E000000020002006400⟧,Gancho de hojas,리프 어퍼컷,Yaprak Aparkatı
631,AblLeafUnder,Leaf Rain,⟦MSBT:0E000000020002006400⟧Pluie de feuilles⟦MSBT:0E000000020002006400⟧,Laubregen,⟦MSBT:0E000000020002005500⟧Pioggia di foglie⟦MSBT:0E000000020002006400⟧,Lluvia de hojas,리프 퍼붓기,Yaprak Yağmuru
632,#AblLeafBtn,,,,,,,
633,AblLeafCutterBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
634,AblLeafBarrierBtn,⟦MSBT:0E000000020002006400⟧Press and hold ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Maintenez ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ gedrückt halten⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Tieni premuto ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Mantén pulsado ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧길게 누르기,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧'yi basılı tut⟦MSBT:0E000000020002006400⟧
635,AblLeafDisperseBtn,"⟦MSBT:0E000000020002006400⟧Release ⟦MSBT:0E000000020002006400⟧⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ during
Leaf Swirl⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Relâchez ⟦MSBT:0E00010001000000⟧ pendant
Tourbillon de feuilles⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ während
Laubwirbel loslassen⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Rilascia ⟦MSBT:0E000000020002006400⟧⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ durante
Turbine di foglie⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Suelta ⟦MSBT:0E00010001000000⟧ durante el
torbellino de hojas⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧ 길게 누르기～떼기,"Yaprak Girdabında
⟦MSBT:0E00010001000000⟧ bırak"
636,AblLeafDanceBtn,⟦MSBT:0E000000020002006400⟧Dash + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Course + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Spurten + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Scatto + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Correr + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,대시＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Koş + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
637,AblLeafHideBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧ ou ⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010004000000⟧⟦MSBT:0E000000020002006400⟧/⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧
638,AblLeafUpperBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
639,AblLeafUnderBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in mid-air⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ (en l'air)⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in der Luft⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ in aria⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ en el aire⟦MSBT:0E000000020002006400⟧,공중에서 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ havada⟦MSBT:0E000000020002006400⟧
640,#AblWheel,,,,,,,
641,AblWheelDash,Dash,Ruée,Vollgas,Scatto,Acelerar,대시,Koşu
642,AblWheelCancel,Stop Dash,Arrêt,Normal,Arresto,Parar,해제,Dur
643,AblWheelJump,Jump,Saut,Sprungrad,Salto,Saltar,점프,Zıpla
644,AblWheelDown,Downshift,Décélération,⟦MSBT:0E000000020002006400⟧Karachobremse⟦MSBT:0E000000020002006400⟧,Scala la marcia,Frenar,다운 시프트,Vites Düşür
645,AblWheelRocket,⟦MSBT:0E000000020002006400⟧Rocket Start⟦MSBT:0E000000020002006400⟧,Départ fusée,⟦MSBT:0E000000020002006400⟧Raketenstart⟦MSBT:0E000000020002006400⟧,Partenza a razzo,⟦MSBT:0E000000020002006400⟧Giro despegue⟦MSBT:0E000000020002006400⟧,로켓 스타트,⟦MSBT:0E000000020002006400⟧Roket Kalkışı⟦MSBT:0E000000020002006400⟧
646,AblWheelSkyWheel,Sky Wheel,Roue céleste,Himmelsrad,Balzo stellare,Ruleta estelar,스카이 휠,Gök Çarkı
647,AblWheelTurn,Turn,Demi-tour,Wende,Giravolta,Girar,턴,Dönüş
648,AblWheelTurnJump,Turn Jump,Demi-tour sauté,Hüpfwende,Girata volante,Girar con salto,턴 점프,Dönüş Zıplaması
649,#AblWheelBtn,,,,,,,
650,AblWheelDashBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
651,AblWheelCancelBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ during Dash⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ pendant Ruée⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Vollgas + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010001000000⟧ durante Scatto,Acelerar + ⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,대시 중에 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ koşarken⟦MSBT:0E000000020002006400⟧
652,AblWheelJumpBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ during Dash⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ pendant Ruée⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Vollgas + ⟦MSBT:0E00010000000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010000000000⟧ durante Scatto,Acelerar + ⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧⟦MSBT:0E000000020002006400⟧,대시 중에 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010000000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ koşarken⟦MSBT:0E000000020002006400⟧
653,AblWheelDownBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ while dashing
in mid-air⟦MSBT:0E000000020002006400⟧","Départ fusée puis
⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ (en l'air)⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ bei Vollgas
in der Luft⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ mentre
scatti in aria","⟦MSBT:0E000000020002005F00⟧Acelerar + ⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧
en el aire⟦MSBT:0E000000020002006400⟧","대시 중에
공중에서⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ Koşarken
havada⟦MSBT:0E000000020002006400⟧"
654,AblWheelRocketBtn,"⟦MSBT:0E000000020002006400⟧Hold and release
⟦MSBT:0E00010007000000⟧ during Dash⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Ruée + maintenez et
 relâchez ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Vollgas + ⟦MSBT:0E00010007000000⟧
halten und loslassen⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005C00⟧Tieni premuto e rilascia
⟦MSBT:0E00010007000000⟧ durante Scatto⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧Mantén pulsado ⟦MSBT:0E00010007000000⟧
durante acelerar⟦MSBT:0E000000020002006400⟧","대시 중에
⟦MSBT:0E00010007000000⟧ 길게 누르기～떼기","⟦MSBT:0E000000020002006400⟧Koşarken ⟦MSBT:0E00010007000000⟧ tut,
sonra bırak⟦MSBT:0E000000020002006400⟧"
655,AblWheelSkyWheelBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ during
Rocket Start⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010000000000⟧ pendant
Départ fusée⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002006400⟧Raketenstart + ⟦MSBT:0E00010000000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005C00⟧⟦MSBT:0E00010000000000⟧ durante
Partenza a razzo⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧⟦MSBT:0E00010000000000⟧ durante el giro⟦MSBT:0E000000020002006400⟧
⟦MSBT:0E000000020002005A00⟧despegue⟦MSBT:0E000000020002006400⟧",로켓 스타트 중에 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010000000000⟧⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧Roket Kalkışında
⟦MSBT:0E00010000000000⟧'ya bas⟦MSBT:0E000000020002006400⟧"
656,AblWheelTurnBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010008000000⟧ while dashing⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Ruée + ⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧Vollgas + ⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010008000000⟧ mentre scatti,⟦MSBT:0E000000020002005A00⟧Acelerar + ⟦MSBT:0E00010008000000⟧ o ⟦MSBT:0E00010009000000⟧⟦MSBT:0E000000020002006400⟧,대시 중에 ⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010008000000⟧ Koşarken⟦MSBT:0E000000020002006400⟧
657,AblWheelTurnJumpBtn,"While dashing, press
⟦MSBT:0E00010013000000⟧ repeatedly","Ruée + appuyez
plusieurs fois sur ⟦MSBT:0E00010013000000⟧","⟦MSBT:0E00010013000000⟧ nach einer Wende
wiederholt drücken","⟦MSBT:0E00010013000000⟧ ripetutamente
durante Scatto","⟦MSBT:0E00010008000000⟧ o ⟦MSBT:0E00010009000000⟧ justo
después de girar","대시 중에
연속으로 ⟦MSBT:0E00010013000000⟧","Koşarken ⟦MSBT:0E00010013000000⟧'e
art arda bas"
658,#AblBell,,,,,,,
659,AblBellRingDong,Ring-Ding,⟦MSBT:0E000000020002006100⟧Coup de clochette⟦MSBT:0E000000020002006400⟧,Ring-Dong,⟦MSBT:0E000000020002005F00⟧Din don⟦MSBT:0E000000020002006400⟧,Din don,링동,Ding-Ding
660,AblBellRingDingDong,Ring-Ding-Dong,"⟦MSBT:0E000000020002006400⟧Pluie de
clochettes⟦MSBT:0E000000020002006400⟧",Ring-Ding-Dong,⟦MSBT:0E000000020002005F00⟧Din don dan⟦MSBT:0E000000020002006400⟧,Din din don,링딩동,Çın-Çın-Çan
661,AblBellKnockRingDong,Sting-Ding,"⟦MSBT:0E000000020002006400⟧Clochettes
maracas⟦MSBT:0E000000020002006400⟧",Stich-Dong,⟦MSBT:0E000000020002005F00⟧Doppia campana⟦MSBT:0E000000020002006400⟧,Repique,스핀 동,Çın-Çın
662,AblBellFinalDingDong,Ding Finale,⟦MSBT:0E000000020002006400⟧Spécial maracas⟦MSBT:0E000000020002006400⟧,Ding-Finale,⟦MSBT:0E000000020002005F00⟧Rintocco finale⟦MSBT:0E000000020002006400⟧,Repique final,딩 피날레,Çın Finali
663,AblBellFinalDingDongFast,Quick Finale,"⟦MSBT:0E000000020002006400⟧Spécial maracas
express⟦MSBT:0E000000020002006400⟧",Presto-Finale,⟦MSBT:0E000000020002005800⟧Rintocco fulminante⟦MSBT:0E000000020002006400⟧,Repique rápido,퀵 피날레,Hızlı Final
664,AblBellThrowBell,Twin Tinker,⟦MSBT:0E000000020002006300⟧Double projection⟦MSBT:0E000000020002006400⟧,Duo-Bimmel,⟦MSBT:0E000000020002005F00⟧Campane volanti⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005E00⟧Campanas al vuelo⟦MSBT:0E000000020002006400⟧,트윈 팅커,Çifte Çıngırak
665,AblBellTinkerMelody,Tinker Melody,⟦MSBT:0E000000020002006400⟧Carillon⟦MSBT:0E000000020002006400⟧,Bimmel-Melodie,⟦MSBT:0E000000020002005500⟧Sinfonia di campane⟦MSBT:0E000000020002006400⟧,Campanilleo,팅커 멜로디,Çıngırak Melodisi
666,AblBellInBell,Bell Block,⟦MSBT:0E000000020002006400⟧Cloche blindée⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004600⟧Glockenblocker⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Campana scudo⟦MSBT:0E000000020002006400⟧,Escudo campana,벨 블록,Çan Bloğu
667,AblBellFloatRingDong,⟦MSBT:0E000000020002006000⟧Floating Ring-Ding⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006100⟧Coup de clochette
aquatique⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002004600⟧Schwimm-Ring-Ding⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Rintocco sub⟦MSBT:0E000000020002006400⟧,Din don acuático,수면 링동,⟦MSBT:0E000000020002006000⟧Yüzen Çın-Çın⟦MSBT:0E000000020002006400⟧
668,AblBellWaterRolling,⟦MSBT:0E000000020002004200⟧Underwater Twin Ring-Ding⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧Double clochette
aquatique⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002003F00⟧Unterwasser-Duo-Ring-Dong⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Doppio rintocco sub⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧Doble din don
 subacuático⟦MSBT:0E000000020002006400⟧",수중 트윈 링동,⟦MSBT:0E000000020002004200⟧Su Altında Çifte Çın-Çın⟦MSBT:0E000000020002006400⟧
669,#AblBellBtn,,,,,,,
670,AblBellRingDongBtn,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E00010001000000⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00010001000000⟧
671,AblBellRingDingDongBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ repeatedly⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002006400⟧Appuyez à plusieurs
reprises sur ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ wiederholt
drücken⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ ripetutamente⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ varias veces⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧연타,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010001000000⟧ art arda⟦MSBT:0E000000020002006400⟧
672,AblBellKnockRingDongBtn,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧
673,AblBellFinalDingDongBtn,"⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ during
Ring-Ding-Dong⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ pendant
Pluie de clochettes⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Ring-Ding-Dong und
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ durante
Din don dan⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ durante
din din don⟦MSBT:0E000000020002006400⟧",⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧ ⟦MSBT:0E000000020002006400⟧연타～⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧,"Çın-Çın-Çan'da
⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧"
674,AblBellFinalDingDongFastBtn,"⟦MSBT:0E000000020002006400⟧Press and hold ⟦MSBT:0E00010006000000⟧,
and then ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Maintenez ⟦MSBT:0E00010006000000⟧
puis ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧ gedrückt halten
und ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧ drücken⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Tieni premuto ⟦MSBT:0E00010006000000⟧,
e poi ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧Mantén pulsado ⟦MSBT:0E00010006000000⟧
y luego ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧ 길게 누르기
～⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧＋⟦MSBT:0E000000020002007800⟧⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00010006000000⟧'yı basılı tut,
sonra ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧⟦MSBT:0E000000020002006400⟧"
