row,scope,id,english,ukenglish,french,nafrench,german,italian,spanish,naspanish,dutch,portuguese,russian,japanese,turkish_current,turkish_final,status,reason,creative_flag,font_missing,notes
109,tweaker,EE30E000,debugging only,uke Statue Draw Combat Arena,fre Statue Draw Combat Arena,naf Statue Draw Combat Arena,ger Statue Draw Combat Arena,ita Statue Draw Combat Arena,spa Statue Draw Combat Arena,nas Statue Draw Combat Arena,dut Statue Draw Combat Arena,por Statue Draw Combat Arena,rus Statue Draw Combat Arena,jap Statue Draw Combat Arena,yalnızca hata ayıklama,yalnızca hata ayıklama,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
110,tweaker,566CC958,... these must be registry values,uke Skip Statue Sequences,fre Skip Statue Sequences,naf Skip Statue Sequences,ger Skip Statue Sequences,ita Skip Statue Sequences,spa Skip Statue Sequences,nas Skip Statue Sequences,dut Skip Statue Sequences,por Skip Statue Sequences,rus Skip Statue Sequences,jap Skip Statue Sequences,... these must be registry values,... bunlar registry değerleri olmalı,DEĞİŞTİ,Tamamen İngilizce kalmış geliştirici notu Türkçeleştirildi; teknik 'registry' terimi korundu.,,,2. tam manuel tur: EVET
111,tweaker,F1DC4360,debugging only,uke Enable Statue Feet,fre Enable Statue Feet,naf Enable Statue Feet,ger Enable Statue Feet,ita Enable Statue Feet,spa Enable Statue Feet,nas Enable Statue Feet,dut Enable Statue Feet,por Enable Statue Feet,rus Enable Statue Feet,jap Enable Statue Feet,yalnızca hata ayıklama,yalnızca hata ayıklama,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
112,tweaker,A1385666,... these must be registry values,uke Repeat Statue Defeated Right,fre Repeat Statue Defeated Right,naf Repeat Statue Defeated Right,ger Repeat Statue Defeated Right,ita Repeat Statue Defeated Right,spa Repeat Statue Defeated Right,nas Repeat Statue Defeated Right,dut Repeat Statue Defeated Right,por Repeat Statue Defeated Right,rus Repeat Statue Defeated Right,jap Repeat Statue Defeated Right,... these must be registry values,... bunlar registry değerleri olmalı,DEĞİŞTİ,Tamamen İngilizce kalmış geliştirici notu Türkçeleştirildi; teknik 'registry' terimi korundu.,,,2. tam manuel tur: EVET
113,tweaker,7E5AAB2E,debugging only,uke Show Debris Position,fre Show Debris Position,naf Show Debris Position,ger Show Debris Position,ita Show Debris Position,spa Show Debris Position,nas Show Debris Position,dut Show Debris Position,por Show Debris Position,rus Show Debris Position,jap Show Debris Position,yalnızca hata ayıklama,yalnızca hata ayıklama,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
114,tweaker,C694F671,"Local Defines, Constants, Macros  ",uke Draw Floor Effect Position,fre Draw Floor Effect Position,naf Draw Floor Effect Position,ger Draw Floor Effect Position,ita Draw Floor Effect Position,spa Draw Floor Effect Position,nas Draw Floor Effect Position,dut Draw Floor Effect Position,por Draw Floor Effect Position,rus Draw Floor Effect Position,jap Draw Floor Effect Position,"Yerel Tanımlar, Sabitler, Makrolar","Yerel Tanımlar, Sabitler, Makrolar",KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
115,tweaker,19FC93D4,Tweakers ,uke Transform Controller Debug Draw,fre Transform Controller Debug Draw,naf Transform Controller Debug Draw,ger Transform Controller Debug Draw,ita Transform Controller Debug Draw,spa Transform Controller Debug Draw,nas Transform Controller Debug Draw,dut Transform Controller Debug Draw,por Transform Controller Debug Draw,rus Transform Controller Debug Draw,jap Transform Controller Debug Draw,İnce Ayarlar,İnce Ayarlar,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
116,tweaker,571ACA52,tweaker for screen-relative aiming,uke Aim Screen Relative,fre Aim Screen Relative,naf Aim Screen Relative,ger Aim Screen Relative,ita Aim Screen Relative,spa Aim Screen Relative,nas Aim Screen Relative,dut Aim Screen Relative,por Aim Screen Relative,rus Aim Screen Relative,jap Aim Screen Relative,Ekrana göre nişan alma ince ayarı,Ekrana göre nişan alma ince ayarı,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
117,tweaker,5460C65C,Tweaks  Verbose Levels: 0: No prints 1: State changes and setup 2: + Trigger info 3: + GOMessage info,uke Game Script Verbose Level,fre Game Script Verbose Level,naf Game Script Verbose Level,ger Game Script Verbose Level,ita Game Script Verbose Level,spa Game Script Verbose Level,nas Game Script Verbose Level,dut Game Script Verbose Level,por Game Script Verbose Level,rus Game Script Verbose Level,jap Game Script Verbose Level,"İnce Ayar ayrıntı düzeyleri: 0 Yazdırma yok, 1 Durum değişimi/kurulum, 2 + Tetik bilgisi, 3 + GOMessage bilgisi","İnce Ayar ayrıntı düzeyleri: 0 Yazdırma yok, 1 Durum değişimi/kurulum, 2 + Tetik bilgisi, 3 + GOMessage bilgisi",KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
118,tweaker,6172E315,Tweaks ,uke Prop Debug Draw,fre Prop Debug Draw,naf Prop Debug Draw,ger Prop Debug Draw,ita Prop Debug Draw,spa Prop Debug Draw,nas Prop Debug Draw,dut Prop Debug Draw,por Prop Debug Draw,rus Prop Debug Draw,jap Prop Debug Draw,İnce Ayarlar,İnce Ayarlar,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
119,tweaker,CEEF5DED,Tweakers ,uke Unhaunting Time Frames,fre Unhaunting Time Frames,naf Unhaunting Time Frames,ger Unhaunting Time Frames,ita Unhaunting Time Frames,spa Unhaunting Time Frames,nas Unhaunting Time Frames,dut Unhaunting Time Frames,por Unhaunting Time Frames,rus Unhaunting Time Frames,jap Unhaunting Time Frames,İnce Ayarlar,İnce Ayarlar,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
120,tweaker,0D80857B,"TWEAK_BOOL( gWarbleCoins, false, ""Coins"" );  TWEAK_BOOL( sDebugDraw, false, ""Gameplay/Loot/Coin"" );",uke Warble Min Rotate Rate,fre Warble Min Rotate Rate,naf Warble Min Rotate Rate,ger Warble Min Rotate Rate,ita Warble Min Rotate Rate,spa Warble Min Rotate Rate,nas Warble Min Rotate Rate,dut Warble Min Rotate Rate,por Warble Min Rotate Rate,rus Warble Min Rotate Rate,jap Warble Min Rotate Rate,"TWEAK_BOOL( gWarbleCoins, false, ""Coins"" );  TWEAK_BOOL( sDebugDraw, false, ""Gameplay/Loot/Coin"" );","TWEAK_BOOL( gWarbleCoins, false, ""Coins"" );  TWEAK_BOOL( sDebugDraw, false, ""Gameplay/Loot/Coin"" );",KALDI,TEK TEK MANUEL KONTROL: kod/makro/değişken sembolleri çalışma ve geliştirici anlamı bozulmasın diye aynen korundu; çevrilebilir açıklama kısmı uygun bulundu.,,,2. tam manuel tur: EVET
121,tweaker,A05A2391,"TWEAK_FLOAT( sCoinThickness, 0.06f, LAST_REGISTRY_FOLDER, 0.0f, 100.0f, 0.01f ); TWEAK_FLOAT( sCoinRadius, 0.15f, LAST_REGISTRY_FOLDER, 0.0f, 100.0f, 0.01f );",uke Pivot Offset Exaggerator,fre Pivot Offset Exaggerator,naf Pivot Offset Exaggerator,ger Pivot Offset Exaggerator,ita Pivot Offset Exaggerator,spa Pivot Offset Exaggerator,nas Pivot Offset Exaggerator,dut Pivot Offset Exaggerator,por Pivot Offset Exaggerator,rus Pivot Offset Exaggerator,jap Pivot Offset Exaggerator,"TWEAK_FLOAT( sCoinThickness, 0.06f, LAST_REGISTRY_FOLDER, 0.0f, 100.0f, 0.01f ); TWEAK_FLOAT( sCoinRadius, 0.15f, LAST_REGISTRY_FOLDER, 0.0f, 100.0f, 0.01f );","TWEAK_FLOAT( sCoinThickness, 0.06f, LAST_REGISTRY_FOLDER, 0.0f, 100.0f, 0.01f ); TWEAK_FLOAT( sCoinRadius, 0.15f, LAST_REGISTRY_FOLDER, 0.0f, 100.0f, 0.01f );",KALDI,TEK TEK MANUEL KONTROL: kod/makro/değişken sembolleri çalışma ve geliştirici anlamı bozulmasın diye aynen korundu; çevrilebilir açıklama kısmı uygun bulundu.,,,2. tam manuel tur: EVET
122,tweaker,182160E7,Level 0 Uscroll,uke Hurricane Lev 0UScroll Rate,fre Hurricane Lev 0UScroll Rate,naf Hurricane Lev 0UScroll Rate,ger Hurricane Lev 0UScroll Rate,ita Hurricane Lev 0UScroll Rate,spa Hurricane Lev 0UScroll Rate,nas Hurricane Lev 0UScroll Rate,dut Hurricane Lev 0UScroll Rate,por Hurricane Lev 0UScroll Rate,rus Hurricane Lev 0UScroll Rate,jap Hurricane Lev 0UScroll Rate,Seviye 0 U kaydırma,Seviye 0 U kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
123,tweaker,67806A68,Level 1 Uscroll,uke Hurricane Lev 1UScroll Rate,fre Hurricane Lev 1UScroll Rate,naf Hurricane Lev 1UScroll Rate,ger Hurricane Lev 1UScroll Rate,ita Hurricane Lev 1UScroll Rate,spa Hurricane Lev 1UScroll Rate,nas Hurricane Lev 1UScroll Rate,dut Hurricane Lev 1UScroll Rate,por Hurricane Lev 1UScroll Rate,rus Hurricane Lev 1UScroll Rate,jap Hurricane Lev 1UScroll Rate,Seviye 1 U kaydırma,Seviye 1 U kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
124,tweaker,B6DF73E9,Level 2 Uscroll,uke Hurricane Lev 2UScroll Rate,fre Hurricane Lev 2UScroll Rate,naf Hurricane Lev 2UScroll Rate,ger Hurricane Lev 2UScroll Rate,ita Hurricane Lev 2UScroll Rate,spa Hurricane Lev 2UScroll Rate,nas Hurricane Lev 2UScroll Rate,dut Hurricane Lev 2UScroll Rate,por Hurricane Lev 2UScroll Rate,rus Hurricane Lev 2UScroll Rate,jap Hurricane Lev 2UScroll Rate,Seviye 2 U kaydırma,Seviye 2 U kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
125,tweaker,063E7D6A,Level 3 Uscroll,uke Hurricane Lev 3UScroll Rate,fre Hurricane Lev 3UScroll Rate,naf Hurricane Lev 3UScroll Rate,ger Hurricane Lev 3UScroll Rate,ita Hurricane Lev 3UScroll Rate,spa Hurricane Lev 3UScroll Rate,nas Hurricane Lev 3UScroll Rate,dut Hurricane Lev 3UScroll Rate,por Hurricane Lev 3UScroll Rate,rus Hurricane Lev 3UScroll Rate,jap Hurricane Lev 3UScroll Rate,Seviye 3 U kaydırma,Seviye 3 U kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
126,tweaker,559D86EB,Level 4 Uscroll,uke Hurricane Lev 4UScroll Rate,fre Hurricane Lev 4UScroll Rate,naf Hurricane Lev 4UScroll Rate,ger Hurricane Lev 4UScroll Rate,ita Hurricane Lev 4UScroll Rate,spa Hurricane Lev 4UScroll Rate,nas Hurricane Lev 4UScroll Rate,dut Hurricane Lev 4UScroll Rate,por Hurricane Lev 4UScroll Rate,rus Hurricane Lev 4UScroll Rate,jap Hurricane Lev 4UScroll Rate,Seviye 4 U kaydırma,Seviye 4 U kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
127,tweaker,4914BE48,Level 0 Vscroll,uke Hurricane Lev 0VScroll Rate,fre Hurricane Lev 0VScroll Rate,naf Hurricane Lev 0VScroll Rate,ger Hurricane Lev 0VScroll Rate,ita Hurricane Lev 0VScroll Rate,spa Hurricane Lev 0VScroll Rate,nas Hurricane Lev 0VScroll Rate,dut Hurricane Lev 0VScroll Rate,por Hurricane Lev 0VScroll Rate,rus Hurricane Lev 0VScroll Rate,jap Hurricane Lev 0VScroll Rate,Seviye 0 V kaydırma,Seviye 0 V kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
128,tweaker,9873C7C9,Level 1 Vscroll,uke Hurricane Lev 1VScroll Rate,fre Hurricane Lev 1VScroll Rate,naf Hurricane Lev 1VScroll Rate,ger Hurricane Lev 1VScroll Rate,ita Hurricane Lev 1VScroll Rate,spa Hurricane Lev 1VScroll Rate,nas Hurricane Lev 1VScroll Rate,dut Hurricane Lev 1VScroll Rate,por Hurricane Lev 1VScroll Rate,rus Hurricane Lev 1VScroll Rate,jap Hurricane Lev 1VScroll Rate,Seviye 1 V kaydırma,Seviye 1 V kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
129,tweaker,E7D2D14A,Level 2 Vscroll,uke Hurricane Lev 2VScroll Rate,fre Hurricane Lev 2VScroll Rate,naf Hurricane Lev 2VScroll Rate,ger Hurricane Lev 2VScroll Rate,ita Hurricane Lev 2VScroll Rate,spa Hurricane Lev 2VScroll Rate,nas Hurricane Lev 2VScroll Rate,dut Hurricane Lev 2VScroll Rate,por Hurricane Lev 2VScroll Rate,rus Hurricane Lev 2VScroll Rate,jap Hurricane Lev 2VScroll Rate,Seviye 2 V kaydırma,Seviye 2 V kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
130,tweaker,3731DACB,Level 3 Vscroll,uke Hurricane Lev 3VScroll Rate,fre Hurricane Lev 3VScroll Rate,naf Hurricane Lev 3VScroll Rate,ger Hurricane Lev 3VScroll Rate,ita Hurricane Lev 3VScroll Rate,spa Hurricane Lev 3VScroll Rate,nas Hurricane Lev 3VScroll Rate,dut Hurricane Lev 3VScroll Rate,por Hurricane Lev 3VScroll Rate,rus Hurricane Lev 3VScroll Rate,jap Hurricane Lev 3VScroll Rate,Seviye 3 V kaydırma,Seviye 3 V kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
131,tweaker,8690E44C,Level 4 Vscroll,uke Hurricane Lev 4VScroll Rate,fre Hurricane Lev 4VScroll Rate,naf Hurricane Lev 4VScroll Rate,ger Hurricane Lev 4VScroll Rate,ita Hurricane Lev 4VScroll Rate,spa Hurricane Lev 4VScroll Rate,nas Hurricane Lev 4VScroll Rate,dut Hurricane Lev 4VScroll Rate,por Hurricane Lev 4VScroll Rate,rus Hurricane Lev 4VScroll Rate,jap Hurricane Lev 4VScroll Rate,Seviye 4 V kaydırma,Seviye 4 V kaydırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
132,tweaker,59BF8857,"static REGISTRY_FLOAT ( sWedgeStartWidth, 1.2f, ""NCL_Tweakers/Flashlight"", 0.1f, 10.0f, 0.1f );",uke Wedge Min Height Above Nozzle,fre Wedge Min Height Above Nozzle,naf Wedge Min Height Above Nozzle,ger Wedge Min Height Above Nozzle,ita Wedge Min Height Above Nozzle,spa Wedge Min Height Above Nozzle,nas Wedge Min Height Above Nozzle,dut Wedge Min Height Above Nozzle,por Wedge Min Height Above Nozzle,rus Wedge Min Height Above Nozzle,jap Wedge Min Height Above Nozzle,"static REGISTRY_FLOAT ( sWedgeStartWidth, 1.2f, ""NCL_Tweakers/Flashlight"", 0.1f, 10.0f, 0.1f );","static REGISTRY_FLOAT ( sWedgeStartWidth, 1.2f, ""NCL_Tweakers/Flashlight"", 0.1f, 10.0f, 0.1f );",KALDI,TEK TEK MANUEL KONTROL: kod/makro/değişken sembolleri çalışma ve geliştirici anlamı bozulmasın diye aynen korundu; çevrilebilir açıklama kısmı uygun bulundu.,,,2. tam manuel tur: EVET
133,tweaker,79A498EC,"If you change this value, change sLuigiFlashlight_Offset the negative of you delta change so that the vertex light on Luigi remains in the same place.",uke Flashlight Offset,fre Flashlight Offset,naf Flashlight Offset,ger Flashlight Offset,ita Flashlight Offset,spa Flashlight Offset,nas Flashlight Offset,dut Flashlight Offset,por Flashlight Offset,rus Flashlight Offset,jap Flashlight Offset,Bu değeri değiştirirsen Luigi'deki vertex ışığının yeri sabit kalsın diye sLuigiFlashlight_Offset'i ters yönde değiştir,Bu değeri değiştirirsen Luigi'deki vertex ışığının yeri sabit kalsın diye sLuigiFlashlight_Offset'i ters yönde değiştir,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
134,tweaker,8CBE62BF,Light colours,uke Flashlight_Red,fre Flashlight_Red,naf Flashlight_Red,ger Flashlight_Red,ita Flashlight_Red,spa Flashlight_Red,nas Flashlight_Red,dut Flashlight_Red,por Flashlight_Red,rus Flashlight_Red,jap Flashlight_Red,Işık renkleri,Işık renkleri,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
135,tweaker,FAC951F9,Luigi lighting colours,uke Luigi Flashlight_Red,fre Luigi Flashlight_Red,naf Luigi Flashlight_Red,ger Luigi Flashlight_Red,ita Luigi Flashlight_Red,spa Luigi Flashlight_Red,nas Luigi Flashlight_Red,dut Luigi Flashlight_Red,por Luigi Flashlight_Red,rus Luigi Flashlight_Red,jap Luigi Flashlight_Red,Luigi ışık renkleri,Luigi ışık renkleri,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
136,tweaker,01961582,Times in frames (fixed at 30 fps),uke 6.0f),fre 6.0f),naf 6.0f),ger 6.0f),ita 6.0f),spa 6.0f),nas 6.0f),dut 6.0f),por 6.0f),rus 6.0f),jap 6.0f),Kare cinsinden süre (30 fps sabit),Kare cinsinden süre (30 fps sabit),KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
137,tweaker,BA7B6EA9,This is for a secondary steering rate calculation that is a function of the current velocity,uke Vortex Steering Rate Max Velocity,fre Vortex Steering Rate Max Velocity,naf Vortex Steering Rate Max Velocity,ger Vortex Steering Rate Max Velocity,ita Vortex Steering Rate Max Velocity,spa Vortex Steering Rate Max Velocity,nas Vortex Steering Rate Max Velocity,dut Vortex Steering Rate Max Velocity,por Vortex Steering Rate Max Velocity,rus Vortex Steering Rate Max Velocity,jap Vortex Steering Rate Max Velocity,"Bu, mevcut hıza bağlı ikincil yönlendirme oranı hesabı içindir","Bu, mevcut hıza bağlı ikincil yönlendirme oranı hesabı içindir",KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
138,tweaker,F916CEE6,"TWEAK_FLOAT( sSpeedMult, 0.15f, ""NCL_Tweakers/Viewer"", 0.0f, 5.0f, 0.01f );",uke Respawn Timeout,fre Respawn Timeout,naf Respawn Timeout,ger Respawn Timeout,ita Respawn Timeout,spa Respawn Timeout,nas Respawn Timeout,dut Respawn Timeout,por Respawn Timeout,rus Respawn Timeout,jap Respawn Timeout,"TWEAK_FLOAT( sSpeedMult, 0.15f, ""NCL_Tweakers/Viewer"", 0.0f, 5.0f, 0.01f );","TWEAK_FLOAT( sSpeedMult, 0.15f, ""NCL_Tweakers/Viewer"", 0.0f, 5.0f, 0.01f );",KALDI,TEK TEK MANUEL KONTROL: kod/makro/değişken sembolleri çalışma ve geliştirici anlamı bozulmasın diye aynen korundu; çevrilebilir açıklama kısmı uygun bulundu.,,,2. tam manuel tur: EVET
139,tweaker,ED6F1C2F,debugging only,uke Allow Ricochet,fre Allow Ricochet,naf Allow Ricochet,ger Allow Ricochet,ita Allow Ricochet,spa Allow Ricochet,nas Allow Ricochet,dut Allow Ricochet,por Allow Ricochet,rus Allow Ricochet,jap Allow Ricochet,yalnızca hata ayıklama,yalnızca hata ayıklama,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
140,tweaker,CC500F52,online version of tweakers?,uke Sliding Window Range_Online,fre Sliding Window Range_Online,naf Sliding Window Range_Online,ger Sliding Window Range_Online,ita Sliding Window Range_Online,spa Sliding Window Range_Online,nas Sliding Window Range_Online,dut Sliding Window Range_Online,por Sliding Window Range_Online,rus Sliding Window Range_Online,jap Sliding Window Range_Online,İnce ayarların çevrimiçi sürümü?,İnce ayarların çevrimiçi sürümü?,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
141,tweaker,1DC01D84,"HACK: hwestlund, January 20, 2012.  Testing",uke proximity Dist Inner,fre proximity Dist Inner,naf proximity Dist Inner,ger proximity Dist Inner,ita proximity Dist Inner,spa proximity Dist Inner,nas proximity Dist Inner,dut proximity Dist Inner,por proximity Dist Inner,rus proximity Dist Inner,jap proximity Dist Inner,"HACK: hwestlund, 20 Ocak 2012. Test","HACK: hwestlund, 20 Ocak 2012. Test",KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
142,tweaker,4BAA1FAD,Keep this a registry bool - it's modified by several external files.,uke Disable Transparency,fre Disable Transparency,naf Disable Transparency,ger Disable Transparency,ita Disable Transparency,spa Disable Transparency,nas Disable Transparency,dut Disable Transparency,por Disable Transparency,rus Disable Transparency,jap Disable Transparency,Bunu registry bool olarak bırak; birkaç harici dosya tarafından değiştiriliyor,Bunu registry bool olarak bırak; birkaç harici dosya tarafından değiştiriliyor,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
143,tweaker,73827E04,Values should match the PC values specified in Materials/PC/Debug.fxh.,uke pixel Red Scale,fre pixel Red Scale,naf pixel Red Scale,ger pixel Red Scale,ita pixel Red Scale,spa pixel Red Scale,nas pixel Red Scale,dut pixel Red Scale,por pixel Red Scale,rus pixel Red Scale,jap pixel Red Scale,Values should match the PC values specified in Materials/PC/Debug.fxh.,Değerler Materials/PC/Debug.fxh içinde belirtilen PC değerleriyle eşleşmeli.,DEĞİŞTİ,Tamamen İngilizce kalmış geliştirici notu Türkçeleştirildi; dosya yolu aynen korundu.,,,2. tam manuel tur: EVET
144,tweaker,BE21B39F,Tweaker light scales for various light type and brightness settings.,uke Ambient Light Scale,fre Ambient Light Scale,naf Ambient Light Scale,ger Ambient Light Scale,ita Ambient Light Scale,spa Ambient Light Scale,nas Ambient Light Scale,dut Ambient Light Scale,por Ambient Light Scale,rus Ambient Light Scale,jap Ambient Light Scale,Çeşitli ışık türleri ve parlaklıklar için ince ayar ışık ölçekleri,Çeşitli ışık türleri ve parlaklıklar için ince ayar ışık ölçekleri,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
145,tweaker,31883296,Portal zoom,uke Portal Zoom Override,fre Portal Zoom Override,naf Portal Zoom Override,ger Portal Zoom Override,ita Portal Zoom Override,spa Portal Zoom Override,nas Portal Zoom Override,dut Portal Zoom Override,por Portal Zoom Override,rus Portal Zoom Override,jap Portal Zoom Override,Portal yakınlaştırma,Portal yakınlaştırma,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
146,tweaker,4C6DEC20,Macro to duplicate a registry entry using a global bool var - The global bool namespace - A unique identifier only used internally (must be unique to other references of the same global variable) name - The string name as it will appear in the tweaker folder - The string path to the registry entry.,uke var##_##namespace,fre var##_##namespace,naf var##_##namespace,ger var##_##namespace,ita var##_##namespace,spa var##_##namespace,nas var##_##namespace,dut var##_##namespace,por var##_##namespace,rus var##_##namespace,jap var##_##namespace,Global bool değişkeniyle registry girdisi kopyalayan makro; açıklama ve yol alanları tweaker klasöründe görünür,Global bool değişkeni kullanarak bir registry girdisini çoğaltan makro: global bool ad alanı; aynı global değişkenin diğer başvurularından farklı olması gereken benzersiz iç kimlik; tweaker'da görünecek ad; registry girdisinin yolunu belirten dize.,DEĞİŞTİ,Makronun parametrelerinin anlamları önceki aşırı kısa çeviride kaybolmuştu; teknik yapı korunarak açıklandı.,,,2. tam manuel tur: EVET
147,tweaker,0EA09D17,Create these tweakers under both Rendering/Statistics and Profiling menus.,uke Use Ave Time,fre Use Ave Time,naf Use Ave Time,ger Use Ave Time,ita Use Ave Time,spa Use Ave Time,nas Use Ave Time,dut Use Ave Time,por Use Ave Time,rus Use Ave Time,jap Use Ave Time,Bu ince ayarları hem Rendering/Statistics hem de Profiling menülerinde oluştur,Bu ince ayarları hem Rendering/Statistics hem de Profiling menülerinde oluştur,KALDI,"TEK TEK MANUEL KONTROL: geliştirici/debug metni anlam, teknik terim ve Türkçe doğallık açısından gözden geçirildi; mevcut ifade uygun bulundu.",,,2. tam manuel tur: EVET
