AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
k_sys,KMsg_amiibo_entry_u01,<0E:0009:0000:0400>Bezig de amiibo te lezen...,<0E:0009:0000:0400>Reading amiibo...,<0E:0009:0000:0400>Lecture de l'amiibo...,<0E:0009:0000:0400>amiibo wird gelesen...,<0E:0009:0000:0400>Lettura dell'amiibo in corso...,<0E:0009:0000:0400>Leyendo los datos del amiibo...,<0E:0009:0000:0400>amiibo okunuyor...
k_sys,KMsg_b_skill_13,<0E:0009:0000:0D00>Super-Goomba-groep,<0E:0009:0000:0D00>Super Goomba Squad,<0E:0009:0000:0D00>Goombas de choc,<0E:0009:0000:0D00>Super-Gumba-Trupp,<0E:0009:0000:0D00>Supersquadra Goomba,<0E:0009:0000:0D00>Goombas de asalto,<0E:0009:0000:0D00>Süper Goomba Takımı
k_sys,KMsg_b_skill_exp_39,<0E:0009:0000:0D00>DEF 20% ↑ en TE GEK 20% ↑ (groep),<0E:0009:0000:0D00>DEF 20%↑ and LUCK 20%↑ for allies,<0E:0009:0000:0D00>DÉF. et CHANCE + 20 % (tous),<0E:0009:0000:0D00>Trupp: VERT. 20 %↑ + GLÜCK 20 %↑,<0E:0009:0000:0D00>Truppe: DIF 20%↑ + FORTUNA 20%↑,<0E:0009:0000:0D00>Tropa: + 20 % DEFENSA y SUERTE,<0E:0009:0000:0D00>Müttefikler için SAV %20↑ ve ŞANS %20↑
k_sys,KMsg_la_ex_00,"<0E:0009:0000:0300>Verras een vijand zodat zijn of haar speciale
vaardigheid wordt gestopt voordat die uitgevoerd
kan worden.","<0E:0009:0000:0300>Surprises an opponent and cancels their
Special Skill before they can pull it off.","<0E:0009:0000:0300>Interrompez une unité adverse lorsqu'elle
s'apprête à effectuer sa spécialité.","<0E:0009:0000:0300>Überrascht den Gegner und hindert ihn,
seine geplante Spezialaktion auszuführen.","<0E:0009:0000:0300>Sorprende un nemico annullando la sua
abilità speciale prima che possa usarla.","<0E:0009:0000:0300>Neutraliza por sorpresa el ataque especial
del enemigo cuando se disponga a efectuarlo.","<0E:0009:0000:0300>Rakibi gafil avlayıp Özel Yeteneğini
daha kullanamadan iptal eder."
k_sys,KMsg_quest_01,"<0E:0009:0000:0C00><0E:0001:0001:>Hup, Goomba!","<0E:0009:0000:0C00><0E:0001:0001:>Go, Goomba, Go!",<0E:0009:0000:0C00><0E:0001:0001:>Premières armes,"<0E:0009:0000:0C00><0E:0001:0001:>Auf geht's, Gumba!","<0E:0009:0000:0C00><0E:0001:0001:>Forza Goomba, dai!","<0E:0009:0000:0C00><0E:0001:0001:>¡Adelante, capitán!","<0E:0009:0000:0C00><0E:0001:0001:>Haydi Goomba, Haydi!"
k_sys,KMsg_quest_59,<0E:0009:0000:0C00><0E:0001:0001:>Boo-feestje,<0E:0009:0000:0C00><0E:0001:0001:>Boo Party!,<0E:0009:0000:0C00><0E:0001:0001:>Les Boos sont à bout,<0E:0009:0000:0C00><0E:0001:0001:>Wilde Buu-Huu-Sause,<0E:0009:0000:0C00><0E:0001:0001:>Festa con i Boo ,<0E:0009:0000:0C00><0E:0001:0001:>Convención de Boos,<0E:0009:0000:0C00><0E:0001:0001:>Boo Partisi!
k_sys,E_ItemExpF_DX,"<0E:0009:0000:0500>Een boon die <0E:0000:0003:2C64FFFF>3000<0E:0000:0003:373737FF> ervaringspunten geeft aan
<0E:0000:0003:FF4343FF>vliegende troepen<0E:0000:0003:373737FF>. Andere troepen krijgen de helft.","<0E:0009:0000:0500>A bean that gives <0E:0000:0003:2C64FFFF>3,000 <0E:0000:0003:373737FF>EXP to <0E:0000:0003:FF4343FF>Flying troopers<0E:0000:0003:373737FF>.
Effect is halved if eaten by other unit types.","<0E:0009:0000:0500>Ce pois procure <0E:0000:0003:2C64FFFF>3 000<0E:0000:0003:373737FF> points d'EXP. aux <0E:0000:0003:FF4343FF>unités
volantes <0E:0000:0003:373737FF>et 1 500 aux autres types d'unités.","<0E:0009:0000:0500>Bei <0E:0000:0003:FF4343FF>Fliegern <0E:0000:0003:373737FF>steigert diese Bohne ERF. um <0E:0000:0003:2C64FFFF>3000<0E:0000:0003:373737FF>,
anderen Einheiten nützt sie nur halb so viel.","<0E:0009:0000:0500>Fagiolo che dà <0E:0000:0003:2C64FFFF>3000 <0E:0000:0003:373737FF>ESP alle <0E:0000:0003:FF4343FF>truppe volanti<0E:0000:0003:373737FF>.
Effetto dimezzato su unità di tipo diverso.","<0E:0009:0000:0500>+ <0E:0000:0003:2C64FFFF>3000 <0E:0000:0003:373737FF>EXP. a las unidades de <0E:0000:0003:FF4343FF>aviación<0E:0000:0003:373737FF>
+ <0E:0000:0003:2C64FFFF>1500 <0E:0000:0003:373737FF>EXP. a las unidades de otro tipo","<0E:0009:0000:0500><0E:0000:0003:2C64FFFF>Uçan birliklere<0E:0000:0003:373737FF> <0E:0000:0003:FF4343FF>3.000 EXP<0E:0000:0003:373737FF> veren bir fasulye.
Diğer birlik türlerinde etkisi yarıya iner."
k_sys,KGGuide_BA23_0,"<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Voorkomt dat een tegenstander een speciale
vaardigheid gebruikt <0E:0000:0003:E6E6E6FF>als die net is ingezet.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Prevents an opponent from using a
Special Skill <0E:0000:0003:E6E6E6FF>they have just started.","<0E:0009:0000:0B00>Un ennemi s'apprête à gratifier une
de vos unités de sa <0E:0000:0003:2C64FFFF>spécialité<0E:0000:0003:E6E6E6FF> ?
Pas question de le laisser faire !","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Hindert den Gegner daran, die Spezialaktion
auszuführen<0E:0000:0003:E6E6E6FF>, die er soeben in die Wege
geleitet hat.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Impedisci a un nemico di portare a termine
l'abilità speciale<0E:0000:0003:E6E6E6FF>, se ha appena iniziato.","<0E:0009:0000:0B00>¡<0E:0000:0003:2C64FFFF>Neutraliza el ataque especial de un enemigo
<0E:0000:0003:E6E6E6FF>cuando se disponga a ejecutarlo!","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Rakibin yeni başlattığı bir Özel Yeteneği
kullanmasını engeller<0E:0000:0003:E6E6E6FF>."
k_sys,KGGuide_BB07,<0E:0009:0000:0C00>Aanvalsdriehoek,<0E:0009:0000:0C00>Power Triangle,<0E:0009:0000:0C00>Triangle tactique,<0E:0009:0000:0C00>Power-Dreieck,<0E:0009:0000:0C00>Triangolo di attacco,<0E:0009:0000:0C00>Triángulo de poder,<0E:0009:0000:0C00>Güç Üçgeni
k_sys,KMsgBtl_fx_24,<0E:0009:0000:0C00><0E:0005:0000:>Vijanden: ONTWIJKING omlaag!,<0E:0009:0000:0C00><0E:0005:0000:>Enemy EVASION Down!,<0E:0009:0000:0C00><0E:0005:0000:>Ennemis : ESQUIVE diminuée !,<0E:0009:0000:0C00><0E:0005:0000:>Gegner: AUSW.-!,<0E:0009:0000:0C00><0E:0005:0000:>Nemici: EVASIONE ↓,<0E:0009:0000:0C00><0E:0005:0000:>Enemigo: ESQUIVA ↓,<0E:0009:0000:0C00><0E:0005:0000:>Düşman KAÇINMA Düştü!
k_sys,KMsgBtl_la_kobusuru_heiho,<0E:0009:0000:0600><0E:0001:0001:>Blijf gefocust! Voor Bowser!,<0E:0009:0000:0600><0E:0001:0001:>Focus! For Lord Bowser!,<0E:0009:0000:0600><0E:0001:0001:>Pour la gloire de Maître Bowser !,<0E:0009:0000:0600><0E:0001:0001:>Für Bowser!,<0E:0009:0000:0600><0E:0001:0001:>Per Sua Malignità Bowser!,<0E:0009:0000:0600><0E:0001:0001:>¡Concentración! ¡Por el amo Bowser!,<0E:0009:0000:0600><0E:0001:0001:>Odaklan! Lord Bowser için!
k_sys,KMsgBtl_la_stemi_01_kricky,<0E:0009:0000:0900><0E:0001:0001:>Voor Fawful!,<0E:0009:0000:0900><0E:0001:0001:>For Lord Fawful!,<0E:0009:0000:0900><0E:0001:0001:>Pour la gloire de Maître Gracowitz !,<0E:0009:0000:0900><0E:0001:0001:>Für Krankfried!,<0E:0009:0000:0900><0E:0001:0001:>Per Padron Sogghigno!,<0E:0009:0000:0900><0E:0001:0001:>¡Por el gran esbirro Jijí!,<0E:0009:0000:0900><0E:0001:0001:>Lord Fawful için!
k_sys,KMsgBtl_la_thunder_01,<0E:0009:0000:0C00>Je tegenstanders zijn klein en zwak geworden!,<0E:0009:0000:0C00>Your foes have become small and weak!,<0E:0009:0000:0C00>Vos ennemis sont maintenant riquiqui et faiblards !,<0E:0009:0000:0C00>Die Gegner sind klein und schwach!,<0E:0009:0000:0C00>I nemici sono piccoli e deboli!,<0E:0009:0000:0C00>¡Los enemigos encogen y se debilitan!,<0E:0009:0000:0C00>Düşmanların küçüldü ve zayıfladı!
k_sys,KMsg_b_skill_14,<0E:0009:0000:0D00>Heldenschilden A,<0E:0009:0000:0D00>Heroic Shells A,<0E:0009:0000:0D00>Carapaces en masse A,<0E:0009:0000:0D00>Prächtige Panzer A,<0E:0009:0000:0D00>Gusci eroici A,<0E:0009:0000:0D00>Caparazones intrépidos A,<0E:0009:0000:0D00>Kahraman Kabuklar A
k_sys,KMsg_la_ex_01,"<0E:0009:0000:0300>Moedig je groep aan en verhoog
tijdelijk hun MOREEL.","<0E:0009:0000:0300>Cheers on the whole squad and raises
their SPIRIT for a limited time.","<0E:0009:0000:0300>Augmentez temporairement le MORAL de vos troupes
en leur tenant un discours galvanisant.",<0E:0009:0000:0300>Erhöht zeitweilig die MORAL deines Trupps.,"<0E:0009:0000:0300>Incoraggia la squadra, facendone salire
il MORALE per un tempo limitato.","<0E:0009:0000:0300>Sube temporalmente la MORAL de todas las
unidades de la tropa con unas palabras de ánimo.","<0E:0009:0000:0300>Tüm takımı coşturup sınırlı bir süre
RUH değerlerini artırır."
k_sys,KMsg_quest_02,<0E:0009:0000:0C00><0E:0001:0001:>Dop die boontjes!,<0E:0009:0000:0C00><0E:0001:0001:>This Beans War,<0E:0009:0000:0C00><0E:0001:0001:>Goombas contre Goompwas,<0E:0009:0000:0C00><0E:0001:0001:>Gumbas gegen Beanies,<0E:0009:0000:0C00><0E:0001:0001:>La guerra dei fagioli,<0E:0009:0000:0C00><0E:0001:0001:>Guisantones matones,<0E:0009:0000:0C00><0E:0001:0001:>Bu Fasulya Savaşı
k_sys,KMsg_quest_34a,<0E:0009:0000:0C00><0E:0001:0001:>Aanvoerder Goomba ten aanval,<0E:0009:0000:0C00><0E:0001:0001:>Captain Goomba Trial,<0E:0009:0000:0C00><0E:0001:0001:>Le défi du Capitaine Goomba,<0E:0009:0000:0C00><0E:0001:0001:>Finale nach Gumba-Art,<0E:0009:0000:0C00><0E:0001:0001:>Sfida per Capitan Goomba,<0E:0009:0000:0C00><0E:0001:0001:>Reto del capitán Goomba,<0E:0009:0000:0C00><0E:0001:0001:>Kaptan Goomba'nın Sınavı
k_sys,KGGuide_BA14_0,"<0E:0009:0000:0B00>Richt je lichaam of je wapen op je tegenstander
en ram hem krachtig. Zo breng je <0E:0000:0003:2C64FFFF>schade toe aan
de tegenstander voor je<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>Aim a unit's body or weapon at an enemy
and crash into them with great force to
deal <0E:0000:0003:2C64FFFF>damage to the foe in front<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00><0E:0000:0003:2C64FFFF>Écrabouillez l'ennemi vous faisant face<0E:0000:0003:E6E6E6FF>
en vous servant d'une arme redoutable :
la tour imposante que vous formez.","<0E:0009:0000:0B00>Ziele mit dem Körper oder einer Waffe in Rich-
tung des Gegners und lasse dich <0E:0000:0003:2C64FFFF>mit voller Wucht
auf das erstbeste Monster <0E:0000:0003:E6E6E6FF>fallen, das sich dir in
den Weg zu stellen wagt.","<0E:0009:0000:0B00>Punti il tuo corpo o la tua arma <0E:0000:0003:2C64FFFF>verso il nemico
che hai di fronte<0E:0000:0003:E6E6E6FF>, per poi colpirlo con
violenza <0E:0000:0003:2C64FFFF>infliggendogli danni<0E:0000:0003:E6E6E6FF>.","<0E:0009:0000:0B00>¡Coge impulso y arremete contra <0E:0000:0003:2C64FFFF>el adversario
que tengas delante <0E:0000:0003:E6E6E6FF>para dejarle un recuerdo
imborrable en forma de castañazo!","<0E:0009:0000:0B00>Birliğin gövdesini veya silahını düşmana doğrultup
büyük bir kuvvetle çarparak <0E:0000:0003:2C64FFFF>önündeki düşmana hasar ver<0E:0000:0003:E6E6E6FF>."
k_sys,KGGuide_BA23_1,"<0E:0009:0000:0B00>Je kunt Voorkomen alleen gebruiken <0E:0000:0003:2C64FFFF>als
er een uitroepteken staat boven een vijand<0E:0000:0003:E6E6E6FF>.
Anders heeft Voorkomen geen effect.","<0E:0009:0000:0B00>Deny will only work <0E:0000:0003:2C64FFFF>when an exclamation
mark is over an enemy's head<0E:0000:0003:E6E6E6FF>. It won't
have any effect if it's used otherwise.","<0E:0009:0000:0B00>Vous ne pouvez utiliser Blocage que
<0E:0000:0003:2C64FFFF>lorsqu'un point d'exclamation surplombe
la tête d'un ennemi<0E:0000:0003:E6E6E6FF>. À tout autre moment,
votre action restera sans effet.","<0E:0009:0000:0B00>Die <0E:0000:0003:2C64FFFF>Vereitelung<0E:0000:0003:E6E6E6FF> hat nur Erfolg, wenn über dem
Kopf des Gegners ein <0E:0000:0003:2C64FFFF>Ausrufezeichen angezeigt
<0E:0000:0003:E6E6E6FF>wird. Sonst verpufft sie sinn- und folgenlos.","<0E:0009:0000:0B00>Puoi usare Diniego solo <0E:0000:0003:2C64FFFF>quando appare
un punto esclamativo sopra la testa
del nemico<0E:0000:0003:E6E6E6FF>. Altrimenti non avrà effetto.","<0E:0009:0000:0B00>Esta acción solo resulta efectiva <0E:0000:0003:2C64FFFF>cuando
el enemigo tenga el signo «!» encima<0E:0000:0003:E6E6E6FF>.
De nada sirve utilizarla en otro momento.","<0E:0009:0000:0B00>Reddet yalnızca <0E:0000:0003:2C64FFFF>düşmanın başının üzerinde ünlem işareti
varken<0E:0000:0003:E6E6E6FF> işe yarar. Başka zamanda kullanırsan etkisiz kalır."
k_sys,KGGuide_BB08,<0E:0009:0000:0C00>Speciale vaardigheden,<0E:0009:0000:0C00>Special Skills,<0E:0009:0000:0C00>Spécialités,<0E:0009:0000:0C00>Spezialaktionen,<0E:0009:0000:0C00>Abilità speciali,<0E:0009:0000:0C00>Ataques especiales,<0E:0009:0000:0C00>Özel Yetenekler
k_sys,KMsgBtl_la_thunder_02,<0E:0009:0000:0C00>Je groepsgenoten zijn klein en zwak geworden!,<0E:0009:0000:0C00>Your allies have become small and weak!,<0E:0009:0000:0C00>Vos troupes sont maintenant riquiqui et faiblardes !,<0E:0009:0000:0C00>Deine Kumpanen sind klein und schwach!,<0E:0009:0000:0C00>Le tue truppe sono piccole e deboli!,<0E:0009:0000:0C00>¡Tu tropa encoge y se debilita!,<0E:0009:0000:0C00>Müttefiklerin küçüldü ve zayıfladı!
k_sys,KMsgBtl_lose_msg_2type,"<0E:0009:0000:0C00>Het lijkt erop dat er vijandelijke
<0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000000><0E:0000:0003:E6E6E6FF> en <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000100>
<0E:0000:0003:E6E6E6FF>deelnemen aan dit gevecht.<0E:0002:0001:><0E:0000:0004:>Verhoog het niveau van je groep of verander
je formatie, en denk aan de sterke en
zwakke kanten van je tegenstanders.<0E:0002:0001:>","<0E:0009:0000:0C00>It seems that a bunch of <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000000><0E:0000:0003:E6E6E6FF> and <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000100>
troopers <0E:0000:0003:E6E6E6FF>take part in this battle...<0E:0002:0001:><0E:0000:0004:>Try raising your squad level or changing
your formation, all while being mindful
of the game's difficulty balance.<0E:0002:0001:>","<0E:0009:0000:0C00>Des <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000000> <0E:0000:0003:E6E6E6FF>et des <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000100> <0E:0000:0003:E6E6E6FF>sont
présentes en grand nombre dans cette zone.<0E:0002:0001:><0E:0000:0004:>Il serait judicieux d'augmenter votre
niveau ou de recomposer votre
formation en conséquence.<0E:0002:0001:>","<0E:0009:0000:0C00>In dieser Mission wimmelt es von
<0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000000><0E:0000:0003:E6E6E6FF>- und <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000100>-Gegnern<0E:0000:0003:E6E6E6FF>.<0E:0002:0001:><0E:0000:0004:>Du solltest deinen Level erhöhen
oder deine Aufstellung verändern
und dabei den Schwierigkeitsgrad
des Spiels im Auge behalten.<0E:0002:0001:>","<0E:0009:0000:0C00><0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000000><0E:0000:0003:E6E6E6FF>! <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000100><0E:0000:0003:E6E6E6FF>! Questi tipi
di nemici abbonderanno in questo scontro.<0E:0002:0001:><0E:0000:0004:>Cerca di far salire di livello la tua squadra
o prova a cambiarne la formazione, tenendo
presente il livello di difficoltà del gioco.<0E:0002:0001:>","<0E:0009:0000:0C00>En esta misión te enfrentas a numerosas
unidades de <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000000><0E:0000:0003:E6E6E6FF> y de <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000100><0E:0000:0003:E6E6E6FF>.<0E:0002:0001:><0E:0000:0004:>¿Tiene tu tropa el nivel suficiente? Prepara la
formación teniendo en cuenta el triángulo de poder
y los puntos fuertes y débiles de cada unidad.<0E:0002:0001:>","<0E:0009:0000:0C00>Bu savaşa çok sayıda <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000000><0E:0000:0003:E6E6E6FF> ve <0E:0000:0003:4ED4FFFF><0E:0003:0001:000000000100> birlik <0E:0000:0003:E6E6E6FF>katılıyor gibi...<0E:0002:0001:><0E:0000:0004:>
Oyunun zorluk dengesini düşünerek takım seviyeni
yükseltmeyi veya dizilimini değiştirmeyi dene.<0E:0002:0001:>"
k_sys,KMsg_b_skill_15,<0E:0009:0000:0D00>Heldenschilden B,<0E:0009:0000:0D00>Heroic Shells B,<0E:0009:0000:0D00>Carapaces en masse B,<0E:0009:0000:0D00>Prächtige Panzer B,<0E:0009:0000:0D00>Gusci eroici B,<0E:0009:0000:0D00>Caparazones intrépidos B,<0E:0009:0000:0D00>Kahraman Kabuklar B
k_sys,KMsg_la_ex_02,"<0E:0009:0000:0300>Creëer een blok dat een bonus
oplevert als het wordt geraakt.","<0E:0009:0000:0300>Creates a block that can
be hit to score a bonus.","<0E:0009:0000:0300>Faites apparaître un bloc qu'il suffit ensuite
de frapper pour obtenir un bonus.","<0E:0009:0000:0300>Erzeugt einen Block, den du anspringen und
so einen zufälligen Bonus abstauben kannst.","<0E:0009:0000:0300>Crea un blocco che viene poi
colpito per ottenere un bonus.","<0E:0009:0000:0300>Genera un bloque que otorga
una bonificación al golpearlo.","<0E:0009:0000:0300>Vurulduğunda bonus kazandıran
bir blok oluşturur."
k_sys,KMsg_quest_03,<0E:0009:0000:0C00><0E:0001:0001:>Hamerliefde,<0E:0009:0000:0C00><0E:0001:0001:>For the Love of Hammers,<0E:0009:0000:0C00><0E:0001:0001:>L'hymne des forgerons,<0E:0009:0000:0C00><0E:0001:0001:>Hämmer gesucht!,<0E:0009:0000:0C00><0E:0001:0001:>Per tutti i martelli!,<0E:0009:0000:0C00><0E:0001:0001:>La hermandad del martillo,<0E:0009:0000:0C00><0E:0001:0001:>Çekiç Aşkına
k_sys,KMsg_quest_34b,<0E:0009:0000:0C00><0E:0001:0001:>Spiny's in overvloed!,<0E:0009:0000:0C00><0E:0001:0001:>Spinies Abound!,"<0E:0009:0000:0C00><0E:0001:0001:>Attention, ça pique !",<0E:0009:0000:0C00><0E:0001:0001:>Stachis en masse!,<0E:0009:0000:0C00><0E:0001:0001:>Spine a tutto spiano!,<0E:0009:0000:0C00><0E:0001:0001:>Pinchones a montones,<0E:0009:0000:0C00><0E:0001:0001:>Her Yer Spiny!
k_sys,KGGuide_BA05_0,"<0E:0009:0000:0B00>Richt van een hoogte op het hoofd
van je tegenstander en ram met
hoge snelheid op hem in.","<0E:0009:0000:0B00>Aim for an opponent's head from up high,
and then crash into them at a high speed!","<0E:0009:0000:0B00>Profitez de votre position aérienne pour
fondre sur l'ennemi, vous abattre sur sa
caboche et remonter dans les airs.","<0E:0009:0000:0B00>Ziele aus luftiger Höhe auf den Kopf eines Geg-
ners, bevor du dich mit Höchstgeschwindigkeit
auf ihn stürzt und daraufhin an deine
Ausgangsposition zurückkehrst.","<0E:0009:0000:0B00>Punti la testa del nemico da posizione elevata
e poi ti ci schianti contro ad alta velocità,
prima di tornare al punto di partenza.","<0E:0009:0000:0B00>¡Apunta desde el aire a la mollera del enemigo
y precipítate sobre él como un misil supersónico!","<0E:0009:0000:0B00>Yüksekten rakibin başını hedefle,
sonra büyük hızla üstüne çakıl!"
k_sys,KGGuide_BA14_1,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>zodra je helemaal
naar achteren leunt.","<0E:0009:0000:0B00>Press the <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Button right when your
trooper has leaned all the way back.","<0E:0009:0000:0B00>Appuyez sur <0E:0000:0003:FF4343FF><0E:0000:0003:E6E6E6FF> au moment
où vous êtes penchés en
arrière au maximum !","<0E:0009:0000:0B00>Drücke <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>genau in dem Moment, in dem du dich
am weitesten zurückgelehnt hast!","<0E:0009:0000:0B00>Premi <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>quando sei al limite
dell'oscillazione all'indietro!","<0E:0009:0000:0B00>Pulsa <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>justo cuando alcances
la máxima inclinación hacia atrás.","<0E:0009:0000:0B00>Birliğin tamamen geriye yaslandığı anda
<0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Düğmesine bas."
k_sys,KGGuide_BB09,<0E:0009:0000:0C00>Aanvoerdersacties,<0E:0009:0000:0C00>Captain Commands,<0E:0009:0000:0C00>Actions du capitaine,<0E:0009:0000:0C00>Kommandos,<0E:0009:0000:0C00>Azioni Capitano,<0E:0009:0000:0C00>Acciones del capitán,<0E:0009:0000:0C00>Kaptan Komutları
k_sys,KMsgBtl_la_bombhei_01,"<0E:0009:0000:0900>We beslissen dit gevecht met een
spelletje Bob-omb overgooien!","<0E:0009:0000:0900>We'll settle this
with a Bob-omb!","<0E:0009:0000:0900>Le vainqueur se décidera
au Tic tac boum !","<0E:0009:0000:0900>Auf zu einer Feindschafts-
partie Bob-omb-Pong!","<0E:0009:0000:0900>Sistemiamo la questione
a Bob-omba bollente, OK?","<0E:0009:0000:0900>¡Esto se arregla jugando
al Bob-omb caliente!","<0E:0009:0000:0900>Bunu bir Bob-omb'la
halledeceğiz!"
k_sys,KMsgBtl_la_fukubiki_iggy,<0E:0009:0000:0900>Ik raak nu een blok! KIJK!,<0E:0009:0000:0900>I'm hitting a block now! WATCH!!,<0E:0009:0000:0900>Surprise !,<0E:0009:0000:0900>Uuund... Überraschung!,<0E:0009:0000:0900>Attenzione: ora colpirò un blocco!,<0E:0009:0000:0900>¡A ver qué sale!,<0E:0009:0000:0900>Şimdi bir bloğa vuruyorum! İYİ BAK!!
k_sys,KMsg_amiibo_bonus_u02a,<0E:0009:0000:0400>Er was geen bonus voor je.,<0E:0009:0000:0400>There was no bonus to receive.,<0E:0009:0000:0400>Aucun bonus disponible.,<0E:0009:0000:0400>Derzeit kein Bonus verfügbar.,<0E:0009:0000:0400>Non è stato trovato alcun bonus.,<0E:0009:0000:0400>No hay bonificaciones disponibles.,<0E:0009:0000:0400>Alınacak bonus yoktu.
k_sys,KMsg_b_skill_16,<0E:0009:0000:0D00>Superschildengroep,<0E:0009:0000:0D00>Super Shell Squad,<0E:0009:0000:0D00>Koopas de choc,<0E:0009:0000:0D00>Super-Panzer-Trupp,<0E:0009:0000:0D00>Supersquadra Guscio,<0E:0009:0000:0D00>Caparazones de asalto,<0E:0009:0000:0D00>Süper Kabuk Takımı
k_sys,KMsg_la_ex_03,"<0E:0009:0000:0300>Doe alsof je bent verslagen zodat vijanden
hun aandacht ergens anders op richten.","<0E:0009:0000:0300>Feigns defeat on the battlefield so enemies
will turn their attention elsewhere.","<0E:0009:0000:0300>Faites le mort pour que l'offensive ennemie
se détourne de votre capitaine.","<0E:0009:0000:0300>Während du so tust, als wärst du ohnmächtig, sind
deine Gegner von dir abgelenkt.","<0E:0009:0000:0300>Simula la sconfitta sul campo di battaglia
per far sì che i nemici si concentrino altrove.","<0E:0009:0000:0300>Hacerse el muerto en el campo de batalla desvía
la atención del enemigo hacia otra unidades.","<0E:0009:0000:0300>Savaş alanında yenilmiş numarası yapar,
böylece düşmanlar dikkatini başka yere çevirir."
k_sys,KMsg_organize_party_name_2a,<0E:0009:0000:0100>Groep <0E:0003:0000:000002000000>: Boo met schoktroepen,<0E:0009:0000:0100>#<0E:0003:0000:000002000000>: Captain Boo's Melee Squad,<0E:0009:0000:0100><0E:0003:0000:000002000000>. Escouade d'assaut du Capitaine Boo,<0E:0009:0000:0100><0E:0003:0000:000002000000>: Kommandant Buu Huu mit Stürmern,<0E:0009:0000:0100><0E:0003:0000:000002000000> - Truppe da mischia di Capitan Boo,<0E:0009:0000:0100>Tropa <0E:0003:0000:000002000000>: Capitán Boo e infantería,<0E:0009:0000:0100>#<0E:0003:0000:000002000000>: Kaptan Boo'nun Yakın Dövüş Takımı
k_sys,KMsg_quest_04,<0E:0009:0000:0C00><0E:0001:0001:>Vliegende verraders,<0E:0009:0000:0C00><0E:0001:0001:>Winged Traitors,<0E:0009:0000:0C00><0E:0001:0001:>Les ailes de la traîtrise,<0E:0009:0000:0C00><0E:0001:0001:>Verräter im Anflug,<0E:0009:0000:0C00><0E:0001:0001:>Traditori volanti,<0E:0009:0000:0C00><0E:0001:0001:>Traidores voladores,<0E:0009:0000:0C00><0E:0001:0001:>Kanatlı Hainler
k_sys,KGGuide_BA05_1,"<0E:0009:0000:0B00>Druk op <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>zodra je je
tegenstander ramt!","<0E:0009:0000:0B00>Press the <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Button right as your
trooper slams into their opponent!","<0E:0009:0000:0B00>Appuyez sur <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>au moment précis
où vous lui infligez cette correction !","<0E:0009:0000:0B00>Drücke <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>genau in dem Moment, in dem du in
deinen Gegner rauschst.",<0E:0009:0000:0B00>Premi <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>al momento dell'impatto!,"<0E:0009:0000:0B00>Pulsa <0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>en el momento
del impacto.","<0E:0009:0000:0B00>Birliğin rakibine çarptığı anda
<0E:0000:0003:FF4343FF> <0E:0000:0003:E6E6E6FF>Düğmesine bas!"
